solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt
0.0,0.0,1.0334699e-15,0.0001611662,0.15197662,0.21146202,0.0,0.1197593,0.12067822,0.0,0.16106711,0.17878705,0.13574763,7.276551e-09,0.15627453,0.12623855,0.0,0.0,0.0,0.0,0.0,0.0,0.08959661,0.05652737,0.0,0.055619635,0.0,0.12569626,0.0,0.0,0.0,0.1142255,0.07531716,0.1566287,0.0,0.0,0.026043981
0.0,0.0,9.240381e-17,0.00010358407,0.15168588,0.20941699,0.0,0.12408052,0.11895885,0.0,0.15714091,0.17922153,0.13927996,1.975243e-09,0.1529095,0.12853825,0.0,0.0,0.0,0.0,0.0,0.0,0.08491505,0.057427514,0.0,0.056847908,0.0,0.12741956,0.0,0.0,0.0,0.11621536,0.07525288,0.15339237,0.0,0.0,0.025857378
0.0,0.0,6.845922e-18,6.407069e-05,0.15119104,0.21420792,0.0,0.12534627,0.12031696,0.0,0.16020292,0.17518519,0.139686,4.8588933e-10,0.15470853,0.13009633,0.0,0.0,0.0,0.0,0.0,0.0,0.08526993,0.05624562,0.0,0.056727782,0.0,0.12530369,0.0,0.0,0.0,0.11515124,0.07316303,0.15113358,0.0,0.0,0.025934784
0.0,0.0,4.1370125e-19,3.820346e-05,0.14951685,0.20879811,0.0,0.12107448,0.11927899,0.0,0.16022797,0.17978689,0.1388361,1.0748089e-10,0.15894274,0.12897791,0.0,0.0,0.0,0.0,0.0,0.0,0.08635637,0.05886582,0.0,0.055788785,0.0,0.12707959,0.0,0.0,0.0,0.11610725,0.07210845,0.15486069,0.0,0.0,0.026117254
0.0,0.0,2.004253e-20,2.1838268e-05,0.14873688,0.2113655,0.0,0.123063765,0.12069659,0.0,0.15826367,0.1776582,0.13601507,2.120208e-11,0.15729935,0.12783027,0.0,0.0,0.0,0.0,0.0,0.0,0.08705589,0.057803597,0.0,0.05795914,0.0,0.12652466,0.0,0.0,0.0,0.11440017,0.06859924,0.15079868,0.0,0.0,0.026113302
0.0,0.0,7.638062e-22,1.1989545e-05,0.14782801,0.20934282,0.0,0.12417468,0.11784021,0.0,0.15969163,0.17469214,0.13619538,3.695982e-12,0.15734161,0.12873724,0.0,0.0,0.0,0.0,0.0,0.0,0.08922178,0.058523983,0.0,0.058022216,0.0,0.12730038,0.0,0.0,0.0,0.11776476,0.07214812,0.15086019,0.0,0.0,0.027123116
0.0,0.0,2.2422638e-23,6.2973145e-06,0.14887236,0.20828642,0.0,0.119156584,0.12017856,0.0,0.15892373,0.17818175,0.13419,5.63772e-13,0.15564868,0.12878105,0.0,0.0,0.0,0.0,0.0,0.0,0.0885595,0.060371503,0.0,0.058586024,0.0,0.12807818,0.0,0.0,0.0,0.111871056,0.07094179,0.15096918,0.0,0.0,0.026091909
0.0,0.0,4.95467e-25,3.1509196e-06,0.14701712,0.20966439,0.0,0.12175798,0.12091521,0.0,0.1581087,0.17755933,0.13587244,7.444572e-14,0.15553565,0.12686561,0.0,0.0,0.0,0.0,0.0,0.0,0.08372195,0.061209615,0.0,0.05400505,0.0,0.12385641,0.0,0.0,0.0,0.11463225,0.07311196,0.15396692,0.0,0.0,0.0278995
0.0,0.0,8.0319814e-27,1.4977343e-06,0.1483044,0.21074495,0.0,0.12483467,0.11990145,0.0,0.15911552,0.17363994,0.13697056,8.411315e-15,0.15390375,0.12836684,0.0,0.0,0.0,0.0,0.0,0.0,0.0864221,0.058576744,0.0,0.056290016,0.0,0.12242548,0.0,0.0,0.0,0.1125618,0.06876686,0.1483625,0.0,0.0,0.028583728
0.0,0.0,9.283304e-29,6.735137e-07,0.14751048,0.2101239,0.0,0.123002894,0.116739735,0.0,0.1570245,0.17817746,0.13863264,8.0286314e-16,0.15328845,0.12844928,0.0,0.0,0.0,0.0,0.0,0.0,0.08668482,0.058897115,0.0,0.053409915,0.0,0.12365203,0.0,0.0,0.0,0.112281695,0.069738105,0.15228489,0.0,0.0,0.02608094
0.0,0.0,7.409339e-31,2.8531227e-07,0.14659375,0.21024911,0.0,0.12111431,0.12125816,0.0,0.16062087,0.17569564,0.13559365,6.3845234e-17,0.15269673,0.124749005,0.0,0.0,0.0,0.0,0.0,0.0,0.085205644,0.060540527,0.0,0.053444944,0.0,0.12478934,0.0,0.0,0.0,0.11755493,0.07134113,0.14802164,0.0,0.0,0.025854867
0.0,0.0,3.939646e-33,1.1333923e-07,0.1473997,0.20996068,0.0,0.12097311,0.11983106,0.0,0.15914603,0.17436703,0.13366991,4.165938e-18,0.15411827,0.12615362,0.0,0.0,0.0,0.0,0.0,0.0,0.08501819,0.055944566,0.0,0.053370688,0.0,0.12338128,0.0,0.0,0.0,0.1157602,0.07058467,0.14665945,0.0,0.0,0.026378077
0.0,0.0,1.3399798e-35,4.202521e-08,0.14755248,0.20699553,0.0,0.12239868,0.12119162,0.0,0.15569349,0.17671315,0.13447843,2.1935338e-19,0.15003312,0.12884445,0.0,0.0,0.0,0.0,0.0,0.0,0.08395677,0.059402864,0.0,0.05221749,0.0,0.1226643,0.0,0.0,0.0,0.11743541,0.07163433,0.14717714,0.0,0.0,0.024093596
0.0,0.0,2.7836312e-38,1.4464594e-08,0.14526169,0.20719959,0.0,0.12323206,0.11963642,0.0,0.16041821,0.17360754,0.1351572,9.150861e-21,0.1528638,0.12773849,0.0,0.0,0.0,0.0,0.0,0.0,0.08648955,0.059611302,0.0,0.052909344,0.0,0.12438077,0.0,0.0,0.0,0.11435263,0.069158494,0.1464032,0.0,0.0,0.026299765
0.0,0.0,3.349e-41,4.5957247e-09,0.14591257,0.21088524,0.0,0.11999467,0.11883391,0.0,0.15550731,0.17543909,0.13378762,2.9641215e-22,0.15282853,0.12784038,0.0,0.0,0.0,0.0,0.0,0.0,0.085795455,0.058166612,0.0,0.05232037,0.0,0.124480814,0.0,0.0,0.0,0.11400688,0.068038166,0.14830624,0.0,0.0,0.025939412
0.0,0.0,2.2e-44,1.3395197e-09,0.14549865,0.20607916,0.0,0.12146213,0.1180522,0.0,0.1597857,0.17677274,0.13551793,7.2906186e-24,0.15175948,0.1252759,0.0,0.0,0.0,0.0,0.0,0.0,0.08405305,0.056978542,0.0,0.052465945,0.0,0.122661084,0.0,0.0,0.0,0.11333702,0.069989145,0.1461414,0.0,0.0,0.024519091
0.0,0.0,0.0,3.5577916e-10,0.14693679,0.20538887,0.0,0.12158112,0.11838532,0.0,0.16104044,0.17718393,0.13451394,1.32844e-25,0.15288082,0.12623136,0.0,0.0,0.0,0.0,0.0,0.0,0.08287494,0.05845778,0.0,0.05200276,0.0,0.12112074,0.0,0.0,0.0,0.11243935,0.06886227,0.14705226,0.0,0.0,0.026970861
0.0,0.0,0.0,8.548844e-11,0.14652142,0.20832865,0.0,0.11811278,0.11921187,0.0,0.15962091,0.17495681,0.13571641,1.7446383e-27,0.15326151,0.12335318,0.0,0.0,0.0,0.0,0.0,0.0,0.0839493,0.06028044,0.0,0.049564727,0.0,0.12221336,0.0,0.0,0.0,0.11652663,0.0716839,0.1456601,0.0,0.0,0.025971305
0.0,0.0,0.0,1.8438029e-11,0.14524816,0.20663927,0.0,0.12136692,0.11793979,0.0,0.15767048,0.17591693,0.13342455,1.6015757e-29,0.15284635,0.12703851,0.0,0.0,0.0,0.0,0.0,0.0,0.087092824,0.058244146,0.0,0.05285043,0.0,0.12356973,0.0,0.0,0.0,0.1106397,0.070221886,0.14462045,0.0,0.0,0.024369845
0.0,0.0,0.0,3.5391818e-12,0.14714277,0.20997477,0.0,0.12360016,0.1194995,0.0,0.1604027,0.17653917,0.12962294,9.929686e-32,0.15191965,0.12390905,0.0,0.0,0.0,0.0,0.0,0.0,0.08550522,0.05726067,0.0,0.05190636,0.0,0.1226481,0.0,0.0,0.0,0.11302446,0.069304354,0.14743325,0.0,0.0,0.024159493
0.0,0.0,0.0,5.990382e-13,0.14584711,0.20664601,0.0,0.11778735,0.120138936,0.0,0.15784778,0.1754434,0.1349307,3.999676e-34,0.15209989,0.12753755,0.0,0.0,0.0,0.0,0.0,0.0,0.08558321,0.05857196,0.0,0.052228045,0.0,0.12246997,0.0,0.0,0.0,0.11478115,0.07037225,0.1438256,0.0,0.0,0.023476236
0.0,0.0,0.0,8.851215e-14,0.14470173,0.20696887,0.0,0.124590784,0.12035922,0.0,0.15789746,0.17435229,0.1308793,1.00156725e-36,0.15039364,0.12721518,0.0,0.0,0.0,0.0,0.0,0.0,0.086600035,0.05760658,0.0,0.051141053,0.0,0.12365312,0.0,0.0,0.0,0.113630794,0.067171276,0.1448939,0.0,0.0,0.023434022
0.0,0.0,0.0,1.1292701e-14,0.1445559,0.20333938,0.0,0.12189011,0.12020454,0.0,0.1603461,0.17144945,0.13358663,1.482476e-39,0.15195549,0.12632798,0.0,0.0,0.0,0.0,0.0,0.0,0.08504562,0.0558199,0.0,0.051874384,0.0,0.12306213,0.0,0.0,0.0,0.1126903,0.070359215,0.14521052,0.0,0.0,0.02327546
0.0,0.0,0.0,1.2293171e-15,0.14425398,0.20530453,0.0,0.120355375,0.116514795,0.0,0.15531687,0.17230383,0.13480148,1.223e-42,0.15070683,0.12679718,0.0,0.0,0.0,0.0,0.0,0.0,0.083456844,0.059467915,0.0,0.053652667,0.0,0.12499019,0.0,0.0,0.0,0.11340173,0.07058673,0.14816494,0.0,0.0,0.023178482
0.0,0.0,0.0,1.127084e-16,0.14425811,0.2031744,0.0,0.12153648,0.11934132,0.0,0.15656851,0.17151166,0.1356902,0.0,0.15211211,0.1257619,0.0,0.0,0.0,0.0,0.0,0.0,0.085296355,0.05716959,0.0,0.053749975,0.0,0.12291899,0.0,0.0,0.0,0.115867525,0.06888564,0.14591265,0.0,0.0,0.024153568
0.0,0.0,0.0,8.5803875e-18,0.1431884,0.20711718,0.0,0.11981123,0.1172638,0.0,0.15975164,0.17242971,0.1306061,0.0,0.15144977,0.12391743,0.0,0.0,0.0,0.0,0.0,0.0,0.085157245,0.056447484,0.0,0.050480176,0.0,0.12347719,0.0,0.0,0.0,0.11462476,0.070002005,0.14525568,0.0,0.0,0.021884525
0.0,0.0,0.0,5.340274e-19,0.14626811,0.20178106,0.0,0.12359386,0.11777448,0.0,0.15657614,0.17556694,0.1350352,0.0,0.15436332,0.12454828,0.0,0.0,0.0,0.0,0.0,0.0,0.08681653,0.05640061,0.0,0.051143236,0.0,0.12169239,0.0,0.0,0.0,0.11263405,0.07006499,0.14448895,0.0,0.0,0.021473676
0.0,0.0,0.0,2.6713026e-20,0.1479913,0.20256561,0.0,0.12163036,0.117091864,0.0,0.1577139,0.17297623,0.13187215,0.0,0.14975818,0.12769191,0.0,0.0,0.0,0.0,0.0,0.0,0.085492946,0.057940677,0.0,0.051828075,0.0,0.12282338,0.0,0.0,0.0,0.11059181,0.07229687,0.14267434,0.0,0.0,0.021707766
0.0,0.0,0.0,1.0540169e-21,0.14513256,0.2053003,0.0,0.11963529,0.1192061,0.0,0.1576227,0.17716278,0.13647361,0.0,0.15106449,0.123214684,0.0,0.0,0.0,0.0,0.0,0.0,0.08170774,0.058481403,0.0,0.05261182,0.0,0.12002195,0.0,0.0,0.0,0.1141848,0.067099534,0.14607255,0.0,0.0,0.022060964
0.0,0.0,0.0,3.21344e-23,0.14316843,0.20170954,0.0,0.1205094,0.12097775,0.0,0.15869187,0.17465718,0.13172919,0.0,0.15010956,0.12601267,0.0,0.0,0.0,0.0,0.0,0.0,0.085688435,0.057149738,0.0,0.05308232,0.0,0.12054845,0.0,0.0,0.0,0.11692465,0.067655414,0.14511304,0.0,0.0,0.021911312
0.0,0.0,0.0,7.3991943e-25,0.14570382,0.20565745,0.0,0.123509645,0.11826798,0.0,0.16068666,0.17095211,0.1327727,0.0,0.14879191,0.12759723,0.0,0.0,0.0,0.0,0.0,0.0,0.086073674,0.057029717,0.0,0.052489635,0.0,0.12376206,0.0,0.0,0.0,0.1125055,0.06683906,0.14678958,0.0,0.0,0.021695156
0.0,0.0,0.0,1.2546057e-26,0.1471976,0.20256093,0.0,0.1244122,0.11653277,0.0,0.15839632,0.1747253,0.12941082,0.0,0.14932351,0.12697218,0.0,0.0,0.0,0.0,0.0,0.0,0.08425181,0.057669405,0.0,0.053032786,0.0,0.12193168,0.0,0.0,0.0,0.11092969,0.067209475,0.14169313,0.0,0.0,0.020706687
0.0,0.0,0.0,1.5230669e-28,0.1422117,0.2013391,0.0,0.12172587,0.11661769,0.0,0.15341678,0.1728423,0.13074121,0.0,0.15211986,0.12738076,0.0,0.0,0.0,0.0,0.0,0.0,0.08644205,0.05724857,0.0,0.051623277,0.0,0.12283054,0.0,0.0,0.0,0.11142926,0.06739355,0.14519596,0.0,0.0,0.022772264
0.0,0.0,0.0,1.2828114e-30,0.14214292,0.20261423,0.0,0.11997546,0.11686645,0.0,0.15865234,0.17314702,0.13264081,0.0,0.15004331,0.12768212,0.0,0.0,0.0,0.0,0.0,0.0,0.08444747,0.055804927,0.0,0.050251804,0.0,0.122277014,0.0,0.0,0.0,0.110133216,0.0678465,0.14135152,0.0,0.0,0.020767443
0.0,0.0,0.0,7.236044e-33,0.14239483,0.20317435,0.0,0.12233072,0.11697784,0.0,0.15445827,0.17258288,0.13021244,0.0,0.15043257,0.12598044,0.0,0.0,0.0,0.0,0.0,0.0,0.08379272,0.05755614,0.0,0.051793616,0.0,0.1258931,0.0,0.0,0.0,0.11136439,0.06726263,0.14338297,0.0,0.0,0.020159107
0.0,0.0,0.0,2.6266608e-35,0.14425227,0.20043398,0.0,0.12497311,0.11705168,0.0,0.15638013,0.16817819,0.12886484,0.0,0.14868854,0.12493823,0.0,0.0,0.0,0.0,0.0,0.0,0.08365107,0.05837188,0.0,0.050679017,0.0,0.124365635,0.0,0.0,0.0,0.11485359,0.07007044,0.14583486,0.0,0.0,0.01990951
0.0,0.0,0.0,5.863431e-38,0.14537019,0.20349555,0.0,0.12018372,0.11678408,0.0,0.15628122,0.16890387,0.12973353,0.0,0.15149309,0.12628157,0.0,0.0,0.0,0.0,0.0,0.0,0.08296563,0.057420403,0.0,0.052050658,0.0,0.12254515,0.0,0.0,0.0,0.11244821,0.06745125,0.14178526,0.0,0.0,0.020079743
0.0,0.0,0.0,7.6404e-41,0.1409646,0.198881,0.0,0.12295076,0.11768501,0.0,0.15483245,0.17309849,0.13403633,0.0,0.14792436,0.12539855,0.0,0.0,0.0,0.0,0.0,0.0,0.084418945,0.057465635,0.0,0.052076325,0.0,0.12277494,0.0,0.0,0.0,0.11242293,0.06969774,0.14115049,0.0,0.0,0.019205578
0.0,0.0,0.0,5.5e-44,0.14495723,0.2011326,0.0,0.12074075,0.11818896,0.0,0.15544459,0.16980898,0.12999816,0.0,0.14978495,0.12603936,0.0,0.0,0.0,0.0,0.0,0.0,0.084900215,0.05870842,0.0,0.054041192,0.0,0.12415365,0.0,0.0,0.0,0.117390156,0.07013498,0.14052936,0.0,0.0,0.019780682
0.0,0.0,0.0,0.0,0.1424333,0.20283495,0.0,0.12149333,0.115513615,0.0,0.15249588,0.17054524,0.1309247,0.0,0.14997904,0.1262846,0.0,0.0,0.0,0.0,0.0,0.0,0.08161817,0.05686681,0.0,0.050483424,0.0,0.12552753,0.0,0.0,0.0,0.1118983,0.07057786,0.13885494,0.0,0.0,0.020621385
0.0,0.0,0.0,0.0,0.14249891,0.20025468,0.0,0.12126436,0.11796722,0.0,0.15117592,0.17214032,0.1320331,0.0,0.14967443,0.122139774,0.0,0.0,0.0,0.0,0.0,0.0,0.08451688,0.054861307,0.0,0.0464965,0.0,0.12088487,0.0,0.0,0.0,0.11409408,0.07052277,0.1407672,0.0,0.0,0.02008231
0.0,0.0,0.0,0.0,0.143155,0.2023402,0.0,0.12098306,0.1182492,0.0,0.1504437,0.17664972,0.13078842,0.0,0.14792791,0.1224272,0.0,0.0,0.0,0.0,0.0,0.0,0.08173934,0.056781407,0.0,0.04980119,0.0,0.121048465,0.0,0.0,0.0,0.11271297,0.07065303,0.14059758,0.0,0.0,0.019330129
0.0,0.0,0.0,0.0,0.13842534,0.20005362,0.0,0.12084872,0.11864381,0.0,0.15457316,0.17364651,0.13217784,0.0,0.14948411,0.1210192,0.0,0.0,0.0,0.0,0.0,0.0,0.08337194,0.055828445,0.0,0.050547905,0.0,0.12201355,0.0,0.0,0.0,0.111432835,0.068727836,0.1395204,0.0,0.0,0.01914219
0.0,0.0,0.0,0.0,0.13993254,0.20148687,0.0,0.12119688,0.11732233,0.0,0.15332206,0.17159675,0.13192551,0.0,0.14968596,0.12657887,0.0,0.0,0.0,0.0,0.0,0.0,0.08276419,0.054634277,0.0,0.051742412,0.0,0.12271673,0.0,0.0,0.0,0.109815344,0.069559775,0.1403949,0.0,0.0,0.018118802
0.0,0.0,0.0,0.0,0.13817419,0.20578626,0.0,0.12140793,0.118310645,0.0,0.15262334,0.16971216,0.13138585,0.0,0.14945747,0.12246254,0.0,0.0,0.0,0.0,0.0,0.0,0.08121808,0.056909874,0.0,0.052529965,0.0,0.12281282,0.0,0.0,0.0,0.1090831,0.06726843,0.14186224,0.0,0.0,0.017117882
0.0,0.0,0.0,0.0,0.14041284,0.20329517,0.0,0.1238623,0.1181123,0.0,0.15492094,0.1668719,0.1326523,0.0,0.15137129,0.12217178,0.0,0.0,0.0,0.0,0.0,0.0,0.083354294,0.055909377,0.0,0.04884513,0.0,0.12000198,0.0,0.0,0.0,0.112914875,0.06807547,0.13900684,0.0,0.0,0.016992433
0.0,0.0,0.0,0.0,0.13875309,0.20248218,0.0,0.1225444,0.11631842,0.0,0.1544454,0.16873385,0.13167137,0.0,0.14884529,0.11969078,0.0,0.0,0.0,0.0,0.0,0.0,0.08509381,0.05556461,0.0,0.04909074,0.0,0.120987676,0.0,0.0,0.0,0.11017056,0.06961006,0.13802573,0.0,0.0,0.018282484
0.0,0.0,0.0,0.0,0.14183322,0.20038132,0.0,0.123255484,0.115653,0.0,0.15206112,0.16957638,0.12555711,0.0,0.14893721,0.12398266,0.0,0.0,0.0,0.0,0.0,0.0,0.08526774,0.05393794,0.0,0.049437385,0.0,0.12240707,0.0,0.0,0.0,0.10848889,0.067898944,0.14029738,0.0,0.0,0.018509557
0.0,0.0,0.0,0.0,0.13941233,0.20241466,0.0,0.11751191,0.11690357,0.0,0.15147617,0.17246163,0.13148277,0.0,0.15077834,0.12226721,0.0,0.0,0.0,0.0,0.0,0.0,0.083809555,0.05479468,0.0,0.048862576,0.0,0.12214283,0.0,0.0,0.0,0.10960181,0.06599657,0.13769118,0.0,0.0,0.017674092
0.0,0.0,0.0,0.0,0.14072144,0.20003189,0.0,0.1226639,0.11720313,0.0,0.15556435,0.16803358,0.13032824,0.0,0.1498026,0.12214954,0.0,0.0,0.0,0.0,0.0,0.0,0.08062304,0.0536917,0.0,0.050241504,0.0,0.12113326,0.0,0.0,0.0,0.112482406,0.07085597,0.13689807,0.0,0.0,0.017260866
0.0,0.0,0.0,0.0,0.1397461,0.20026231,0.0,0.12179647,0.116540365,0.0,0.15455574,0.1689788,0.1278638,0.0,0.1490263,0.12327184,0.0,0.0,0.0,0.0,0.0,0.0,0.080692254,0.057266623,0.0,0.050352246,0.0,0.122559376,0.0,0.0,0.0,0.111555934,0.068104796,0.13534403,0.0,0.0,0.016446747
0.0,0.0,0.0,0.0,0.14049163,0.19902433,0.0,0.122385405,0.11802742,0.0,0.15536201,0.16938591,0.12781475,0.0,0.15074015,0.12132811,0.0,0.0,0.0,0.0,0.0,0.0,0.081929214,0.05736515,0.0,0.050604746,0.0,0.12288673,0.0,0.0,0.0,0.10972795,0.06581709,0.13705516,0.0,0.0,0.016926393
0.0,0.0,0.0,0.0,0.13953814,0.1986659,0.0,0.1200347,0.117016554,0.0,0.1546826,0.17096032,0.12855756,0.0,0.14854085,0.12486678,0.0,0.0,0.0,0.0,0.0,0.0,0.08265194,0.056486454,0.0,0.050072506,0.0,0.12244323,0.0,0.0,0.0,0.110313796,0.067282096,0.1360597,0.0,0.0,0.016707798
0.0,0.0,0.0,0.0,0.14010978,0.1952033,0.0,0.11838295,0.11603337,0.0,0.15382993,0.17020047,0.12894295,0.0,0.14816567,0.121982515,0.0,0.0,0.0,0.0,0.0,0.0,0.0813545,0.057049185,0.0,0.050466735,0.0,0.12301749,0.0,0.0,0.0,0.11407811,0.06868336,0.13590962,0.0,0.0,0.016521703
0.0,0.0,0.0,0.0,0.13910218,0.20046791,0.0,0.12108645,0.1176135,0.0,0.15395913,0.17024462,0.13033298,0.0,0.14684072,0.123000905,0.0,0.0,0.0,0.0,0.0,0.0,0.081069864,0.05590727,0.0,0.04933333,0.0,0.12195627,0.0,0.0,0.0,0.11039245,0.06844567,0.13752504,0.0,0.0,0.018376138
0.0,0.0,0.0,0.0,0.1403786,0.19802642,0.0,0.1210978,0.11545883,0.0,0.15355533,0.1718569,0.12907523,0.0,0.15063092,0.12323014,0.0,0.0,0.0,0.0,0.0,0.0,0.081518695,0.05008182,0.0,0.05009303,0.0,0.12097599,0.0,0.0,0.0,0.114267,0.06801679,0.14065178,0.0,0.0,0.017168654
0.0,0.0,0.0,0.0,0.13811378,0.19845732,0.0,0.12674582,0.11633029,0.0,0.14903465,0.16484714,0.12890613,0.0,0.14767864,0.12541185,0.0,0.0,0.0,0.0,0.0,0.0,0.08002794,0.05397476,0.0,0.052407403,0.0,0.1198413,0.0,0.0,0.0,0.11005101,0.066429056,0.1362971,0.0,0.0,0.016109418
0.0,0.0,0.0,0.0,0.13982408,0.19713993,0.0,0.12310619,0.11595543,0.0,0.15425123,0.16481844,0.13002625,0.0,0.15147014,0.12310697,0.0,0.0,0.0,0.0,0.0,0.0,0.08069635,0.056936942,0.0,0.051832683,0.0,0.12128496,0.0,0.0,0.0,0.10851822,0.06259556,0.13314767,0.0,0.0,0.016668493
0.0,0.0,0.0,0.0,0.13775618,0.19757544,0.0,0.12265029,0.11553548,0.0,0.15689573,0.16846699,0.12978402,0.0,0.14720224,0.121587396,0.0,0.0,0.0,0.0,0.0,0.0,0.08182558,0.056722745,0.0,0.049861815,0.0,0.11845394,0.0,0.0,0.0,0.11172569,0.06419609,0.13795865,0.0,0.0,0.017281542
0.0,0.0,0.0,0.0,0.13783896,0.19758497,0.0,0.122792065,0.11718716,0.0,0.15394978,0.1680681,0.12726164,0.0,0.14710136,0.1220051,0.0,0.0,0.0,0.0,0.0,0.0,0.08158318,0.053067137,0.0,0.049493875,0.0,0.11937338,0.0,0.0,0.0,0.11091017,0.0648204,0.13801154,0.0,0.0,0.016036231
0.0,0.0,0.0,0.0,0.13871849,0.19726509,0.0,0.120624684,0.11634105,0.0,0.15279213,0.16563824,0.12955974,0.0,0.15128028,0.123351306,0.0,0.0,0.0,0.0,0.0,0.0,0.08112209,0.056336157,0.0,0.04947799,0.0,0.120239146,0.0,0.0,0.0,0.109945044,0.06684268,0.13707583,0.0,0.0,0.01779385
0.0,0.0,0.0,0.0,0.13724749,0.19603595,0.0,0.12443275,0.11697096,0.0,0.153117,0.16765499,0.12746745,0.0,0.14792521,0.122623056,0.0,0.0,0.0,0.0,0.0,0.0,0.0815667,0.056265153,0.0,0.050747048,0.0,0.11867369,0.0,0.0,0.0,0.115045175,0.06532677,0.13701023,0.0,0.0,0.015681276
0.0,0.0,0.0,0.0,0.14003026,0.19510373,0.0,0.12414969,0.115108036,0.0,0.15139054,0.17157488,0.12586886,0.0,0.1490997,0.12253002,0.0,0.0,0.0,0.0,0.0,0.0,0.08276088,0.052962277,0.0,0.050266974,0.0,0.12405673,0.0,0.0,0.0,0.10999892,0.06587737,0.13391888,0.0,0.0,0.016239483
0.0,0.0,0.0,0.0,0.13801353,0.19585286,0.0,0.123331614,0.11688769,0.0,0.15181549,0.1667775,0.12813815,0.0,0.14764367,0.11946435,0.0,0.0,0.0,0.0,0.0,0.0,0.0832222,0.055795617,0.0,0.04963163,0.0,0.11949127,0.0,0.0,0.0,0.10637411,0.06905862,0.13326398,0.0,0.0,0.01709532
0.0,0.0,0.0,0.0,0.1377086,0.1972328,0.0,0.12228419,0.11635829,0.0,0.15275346,0.16787642,0.12636167,0.0,0.14853948,0.12008254,0.0,0.0,0.0,0.0,0.0,0.0,0.08057938,0.056253716,0.0,0.050604902,0.0,0.12135276,0.0,0.0,0.0,0.10894861,0.06599129,0.13534492,0.0,0.0,0.015231468
0.0,0.0,0.0,0.0,0.13848066,0.19514386,0.0,0.12022995,0.11816022,0.0,0.15049157,0.16859132,0.12585448,0.0,0.14809407,0.12402235,0.0,0.0,0.0,0.0,0.0,0.0,0.08112332,0.05370501,0.0,0.05201456,0.0,0.12155958,0.0,0.0,0.0,0.10988265,0.06614612,0.13587153,0.0,0.0,0.015258131
0.0,0.0,0.0,0.0,0.13595861,0.19665995,0.0,0.12203918,0.116334185,0.0,0.15145323,0.16674894,0.1311688,0.0,0.14708737,0.12055133,0.0,0.0,0.0,0.0,0.0,0.0,0.08156905,0.053852916,0.0,0.052198485,0.0,0.121137835,0.0,0.0,0.0,0.10990059,0.063985,0.1351967,0.0,0.0,0.015481699
0.0,0.0,0.0,0.0,0.13800924,0.1968125,0.0,0.11920376,0.11637706,0.0,0.14955553,0.16424073,0.12763983,0.0,0.1468994,0.12299114,0.0,0.0,0.0,0.0,0.0,0.0,0.080524914,0.05603805,0.0,0.052002143,0.0,0.12145072,0.0,0.0,0.0,0.10781735,0.067080684,0.13678621,0.0,0.0,0.01624891
0.0,0.0,0.0,0.0,0.13776258,0.19558053,0.0,0.12006882,0.11557913,0.0,0.15000676,0.16595232,0.13095605,0.0,0.14804067,0.11894843,0.0,0.0,0.0,0.0,0.0,0.0,0.080830075,0.053176988,0.0,0.05028801,0.0,0.11694188,0.0,0.0,0.0,0.11302829,0.06325958,0.1355805,0.0,0.0,0.016274631
0.0,0.0,0.0,0.0,0.13962194,0.19437663,0.0,0.116262786,0.116817,0.0,0.14991307,0.16661161,0.12645246,0.0,0.14816271,0.11907976,0.0,0.0,0.0,0.0,0.0,0.0,0.07883884,0.055978898,0.0,0.051788103,0.0,0.123249,0.0,0.0,0.0,0.1068484,0.06535037,0.13600343,0.0,0.0,0.015869575
0.0,0.0,0.0,0.0,0.13788678,0.19736183,0.0,0.119881585,0.11717983,0.0,0.15017992,0.16449624,0.12508875,0.0,0.14786226,0.122706264,0.0,0.0,0.0,0.0,0.0,0.0,0.07952809,0.053132016,0.0,0.05140485,0.0,0.11923879,0.0,0.0,0.0,0.10739851,0.06444396,0.13950807,0.0,0.0,0.015241746
0.0,0.0,0.0,0.0,0.13500947,0.19663322,0.0,0.120946415,0.11464785,0.0,0.15095995,0.16780967,0.12757206,0.0,0.14829227,0.1185035,0.0,0.0,0.0,0.0,0.0,0.0,0.07968206,0.0543434,0.0,0.051388834,0.0,0.12082548,0.0,0.0,0.0,0.110528186,0.06666241,0.13813633,0.0,0.0,0.014578918
