total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
2.8513644e-36,0.26772285,0.060953107,0.080163926,0.010714374,0.16063625,0.0,9.339875e-05,0.059367828,0.209384,0.1859515,0.19554739,0.20784277,0.13267253,0.22193594,0.22217795,0.05784585,0.22608994,6.535973e-17,0.00023884414,3.9373886e-13,1.15403e-25,8.5039344e-27,0.002331638,1.1665747e-22,0.0,0.17862807,1.4395825e-06,0.0,0.14646706,0.1020302,0.0,0.0,0.18593302,0.19477615,0.0091922395,0.28375468,3.6410394e-31,9.470237e-19,0.19839674,1.2744739e-27,0.0,0.2750997,0.20967183,0.06207034,5.9541326e-13,0.14705713,0.3541171,0.24037015,0.41833153,0.35712117,0.0,0.27988428,0.076566994,0.16571425,0.27295154,0.16527878
4.200105e-39,0.26301736,0.06182147,0.07717603,0.009093037,0.16014385,0.0,5.3061525e-05,0.058966286,0.2060131,0.17990437,0.1908354,0.19841473,0.13788554,0.22597055,0.22020195,0.055569407,0.22246236,4.2325835e-18,0.00014806582,4.8257676e-14,1.4330145e-27,8.1527834e-29,0.0017657906,2.5659728e-24,0.0,0.17757475,5.161657e-07,0.0,0.15214048,0.09782794,0.0,0.0,0.1882736,0.18884917,0.0074644773,0.2836976,1.4621098e-33,4.1088533e-20,0.19840063,1.10783545e-29,0.0,0.2656896,0.2075706,0.05808538,8.146808e-14,0.1509495,0.3334838,0.24764805,0.412039,0.3555934,0.0,0.27154878,0.077642635,0.16162133,0.2685801,0.16533022
3.447e-42,0.2551636,0.057160378,0.076234974,0.007482866,0.15486695,0.0,2.8939467e-05,0.0606645,0.19756222,0.17806736,0.19785108,0.19618285,0.13497695,0.22188166,0.21693471,0.055565815,0.21416777,2.2103788e-19,8.8903376e-05,5.0300272e-15,1.23722206e-29,5.3010935e-31,0.0013003774,4.1389116e-26,0.0,0.17604539,1.712724e-07,0.0,0.14109376,0.0936053,0.0,0.0,0.18554388,0.19806044,0.0064171846,0.27220255,3.648876e-36,1.3889334e-21,0.19993123,6.469184e-32,0.0,0.2676802,0.20084262,0.05667203,9.565278e-15,0.14269078,0.3275293,0.24854526,0.40906477,0.35651037,0.0,0.2752779,0.07848408,0.16142999,0.28163368,0.16154978
1e-45,0.2541752,0.05549338,0.071396515,0.0062178513,0.14687027,0.0,1.5114227e-05,0.05989462,0.20187311,0.18223125,0.18756954,0.1923937,0.13636775,0.21949126,0.20757091,0.057173964,0.22584926,9.139104e-21,5.1753355e-05,4.3999103e-16,7.171129e-32,2.2500529e-33,0.00095184956,4.757587e-28,0.0,0.17446013,5.2312455e-08,0.0,0.14018703,0.09431628,0.0,0.0,0.1738339,0.19469535,0.0054048924,0.27226022,5.380546e-39,3.578637e-23,0.19583158,2.4395128e-34,0.0,0.26169035,0.2028752,0.061579216,9.517607e-16,0.13843095,0.33096468,0.23623002,0.40039128,0.34976378,0.0,0.2678787,0.07941421,0.15618439,0.27192524,0.1587001
0.0,0.24715655,0.055786997,0.06844718,0.0050666505,0.14698145,0.0,7.507906e-06,0.059278723,0.19678667,0.17512561,0.19130908,0.19310947,0.13952458,0.2200345,0.2105863,0.060326535,0.21820168,2.9316732e-22,2.8730949e-05,3.183267e-17,2.6821532e-34,5.9695856e-36,0.0006748393,3.7744454e-30,0.0,0.17033868,1.4613236e-08,0.0,0.14632669,0.09751453,0.0,0.0,0.18013708,0.19088662,0.0043980735,0.26196098,4.422e-42,6.8593827e-25,0.1925519,5.679805e-37,0.0,0.26006335,0.1958966,0.05563061,7.9170065e-17,0.14137174,0.31273112,0.23766467,0.4037872,0.34549013,0.0,0.26019764,0.07597614,0.15730697,0.26671275,0.15681638
0.0,0.25001335,0.051385865,0.06645437,0.004139684,0.14882329,0.0,3.5412354e-06,0.06035252,0.19774593,0.1774912,0.18818596,0.19024253,0.13533415,0.21555173,0.20733817,0.05718498,0.2117597,7.134861e-24,1.5278956e-05,1.8747492e-18,6.1884995e-37,9.420183e-39,0.00046444137,1.9937107e-32,0.0,0.16133326,3.707684e-09,0.0,0.14018394,0.09552029,0.0,0.0,0.1575678,0.1900182,0.0035903668,0.264809,1e-45,9.520657e-27,0.19161783,7.75491e-40,0.0,0.2579566,0.19553618,0.06001198,5.4240962e-18,0.14131385,0.3150497,0.23476964,0.38905698,0.34105727,0.0,0.26165137,0.081305616,0.15774925,0.25916225,0.16105579
0.0,0.24337274,0.049358457,0.06341331,0.0032833212,0.14974733,0.0,1.5787816e-06,0.06394978,0.19242279,0.17581868,0.18743908,0.18465722,0.13738093,0.2162135,0.20313703,0.05838239,0.20687617,1.2851306e-25,7.757497e-06,8.832199e-20,8.3651e-40,8.349e-42,0.0003126745,6.731969e-35,0.0,0.16776104,8.4794377e-10,0.0,0.14091736,0.09339644,0.0,0.0,0.16080481,0.18561551,0.0029234826,0.26127103,0.0,9.2852736e-29,0.1885869,5.84e-43,0.0,0.2523049,0.19245252,0.060380623,3.0111667e-19,0.12631284,0.32002345,0.23775354,0.38641176,0.3370629,0.0,0.26470006,0.08252297,0.14960124,0.25723895,0.15882938
0.0,0.2379492,0.044943653,0.061762653,0.002523017,0.145712,0.0,6.627448e-07,0.061063536,0.1923772,0.17300458,0.18769495,0.18511121,0.1328285,0.21554644,0.20187551,0.058612235,0.20325537,1.6665938e-27,3.741019e-06,3.2651719e-21,6.24e-43,4e-45,0.00020426954,1.3872662e-37,0.0,0.1634358,1.7338071e-10,0.0,0.13475476,0.100349635,0.0,0.0,0.15135644,0.17799278,0.002324083,0.25772688,0.0,6.152046e-31,0.19261608,0.0,0.0,0.25229704,0.19674371,0.0602531,1.3304576e-20,0.13441774,0.31574708,0.22822617,0.38547426,0.33075067,0.0,0.2523723,0.080109,0.14726755,0.25988364,0.15681638
0.0,0.23477109,0.04147378,0.058009584,0.001935489,0.14211191,0.0,2.60753e-07,0.06332334,0.18593489,0.17436886,0.18722558,0.17874183,0.1298377,0.21914373,0.1980922,0.061002485,0.20609748,1.5089329e-29,1.7062989e-06,9.273761e-23,0.0,0.0,0.00012842126,1.65416e-40,0.0,0.15854348,3.1418094e-11,0.0,0.13168599,0.08928552,0.0,0.0,0.16697322,0.17797603,0.0017993116,0.2540693,0.0,2.6658313e-33,0.18570827,0.0,0.0,0.24773763,0.19100146,0.061469164,4.5873213e-22,0.12509024,0.29697672,0.23652627,0.37514794,0.33155298,0.0,0.25307205,0.07870375,0.14875913,0.2557608,0.15128669
0.0,0.24032319,0.042787775,0.057255372,0.0014274002,0.14038993,0.0,9.565298e-08,0.0623537,0.1904446,0.17655842,0.18569139,0.18166684,0.13854031,0.21219395,0.1989538,0.057824604,0.20120135,9.2144875e-32,7.3554804e-07,1.9767152e-24,0.0,0.0,7.790164e-05,1.08e-43,0.0,0.15563667,4.9972084e-12,0.0,0.13237083,0.094882615,0.0,0.0,0.1532922,0.17185053,0.0013963759,0.23565093,0.0,7.236056e-36,0.18631062,0.0,0.0,0.24535634,0.18469492,0.06074262,1.2076909e-23,0.12390078,0.31723222,0.22041345,0.3717861,0.3262559,0.0,0.24945259,0.082301624,0.14599015,0.25113964,0.1556821
0.0,0.234678,0.03881561,0.05457373,0.0010422879,0.13775787,0.0,3.255613e-08,0.06297992,0.18265654,0.16971995,0.18818714,0.17928411,0.13410687,0.2100966,0.1971698,0.058732368,0.1942278,3.6501653e-34,2.9737114e-07,3.0809425e-26,0.0,0.0,4.560004e-05,0.0,0.0,0.1536376,6.9040043e-13,0.0,0.13307598,0.09138662,0.0,0.0,0.14513524,0.17396049,0.0010433513,0.24679327,0.0,1.171135e-38,0.18402863,0.0,0.0,0.24245284,0.18735412,0.05821781,2.3698999e-25,0.12294991,0.29210627,0.22850527,0.3703854,0.32585663,0.0,0.24674931,0.072050184,0.13998252,0.2552337,0.15001388
0.0,0.22998843,0.037081126,0.051618516,0.00074246316,0.13719939,0.0,1.0219024e-08,0.06329284,0.17919692,0.16916884,0.18464041,0.17911293,0.13691798,0.20429124,0.19577557,0.056404628,0.20147137,8.97362e-37,1.123209e-07,3.4111448e-28,0.0,0.0,2.5616784e-05,0.0,0.0,0.15061863,8.1913995e-14,0.0,0.13233678,0.0954728,0.0,0.0,0.14265122,0.17241958,0.000770219,0.24329476,0.0,1.0676e-41,0.180202,0.0,0.0,0.2386682,0.18092999,0.059786983,3.3748964e-27,0.1188987,0.2890651,0.21842062,0.3602684,0.32659632,0.0,0.24810423,0.080463104,0.1410857,0.24644323,0.14687093
0.0,0.23026118,0.034673665,0.047987618,0.0005208947,0.1363859,0.0,2.9397094e-09,0.06395698,0.17858885,0.16171616,0.17894219,0.17925335,0.13680097,0.20029697,0.19337782,0.05666777,0.198494,1.301397e-39,3.9460758e-08,2.5973225e-30,0.0,0.0,1.377244e-05,0.0,0.0,0.1467306,8.243471e-15,0.0,0.12637071,0.089613676,0.0,0.0,0.14843279,0.16905013,0.0005519158,0.22908138,0.0,6e-45,0.1769969,0.0,0.0,0.24289963,0.18385535,0.056254487,3.385238e-29,0.11425134,0.2976332,0.21707478,0.36045823,0.31429276,0.0,0.2453356,0.07384222,0.14194453,0.23895876,0.1439975
0.0,0.23049463,0.03209199,0.045741778,0.00035290106,0.13538012,0.0,7.6984924e-10,0.06535608,0.17956752,0.16576658,0.18448913,0.1753072,0.13945656,0.20026219,0.1903653,0.05844928,0.1902042,1.05e-42,1.2817646e-08,1.3114132e-32,0.0,0.0,7.0731176e-06,0.0,0.0,0.1274916,6.94183e-16,0.0,0.12617342,0.08524891,0.0,0.0,0.1327956,0.1641833,0.00038494513,0.23324898,0.0,0.0,0.180099,0.0,0.0,0.23682866,0.18708295,0.058719277,2.3131192e-31,0.11732187,0.28985566,0.22551982,0.35604283,0.3144753,0.0,0.23868155,0.076120466,0.14373921,0.23102677,0.15215753
0.0,0.22765256,0.029538067,0.043610033,0.00023159337,0.13333754,0.0,1.821879e-10,0.063160375,0.17620075,0.15566967,0.18385305,0.17433141,0.137272,0.20384832,0.1896048,0.055856314,0.18932593,0.0,3.8251384e-09,4.2133807e-35,0.0,0.0,3.4565153e-06,0.0,0.0,0.13311116,4.819671e-17,0.0,0.12862816,0.09079691,0.0,0.0,0.13110553,0.1675552,0.00026303285,0.22833112,0.0,0.0,0.17639892,0.0,0.0,0.23154582,0.18509728,0.057487313,1.0368864e-33,0.11445876,0.29181862,0.21767028,0.34652576,0.31416124,0.0,0.2366322,0.07917329,0.13682286,0.2384354,0.14990482
0.0,0.22473659,0.027473683,0.042331327,0.00014758279,0.1337025,0.0,3.865406e-11,0.061277483,0.17668158,0.15694785,0.18789333,0.16938505,0.13789847,0.19979322,0.1877789,0.055404678,0.19157362,0.0,1.042202e-09,8.218241e-38,0.0,0.0,1.6014002e-06,0.0,0.0,0.13195355,2.7145245e-18,0.0,0.12141955,0.090289034,0.0,0.0,0.12760007,0.16291595,0.00017469416,0.22521521,0.0,0.0,0.18045262,0.0,0.0,0.22746094,0.18649316,0.060811527,2.9217429e-36,0.11464615,0.27644533,0.21776703,0.35076392,0.30857632,0.0,0.23260453,0.07249924,0.136432,0.23438969,0.1472006
0.0,0.22029601,0.024418281,0.03974646,9.088981e-05,0.13172548,0.0,7.289304e-12,0.06467545,0.17235449,0.15967426,0.18531014,0.17265205,0.13468131,0.19838662,0.18727836,0.056517217,0.1863394,0.0,2.5739186e-10,9.2191e-41,0.0,0.0,7.005247e-07,0.0,0.0,0.13595933,1.2183369e-19,0.0,0.12051163,0.0863918,0.0,0.0,0.13115408,0.16279602,0.00011226701,0.22467208,0.0,0.0,0.16954614,0.0,0.0,0.22927698,0.17519796,0.056947075,4.928714e-39,0.109822705,0.2836923,0.20933148,0.347893,0.30558226,0.0,0.22502755,0.073499404,0.1305654,0.23718677,0.14357793
0.0,0.22015104,0.022680119,0.037554797,5.4085154e-05,0.12991324,0.0,1.210394e-12,0.062279146,0.16581175,0.16249292,0.18395464,0.17088588,0.13884574,0.20190166,0.18375246,0.055092856,0.18851887,0.0,5.7182918e-11,5.6e-44,0.0,0.0,2.8808674e-07,0.0,0.0,0.13844937,4.2729388e-21,0.0,0.11987303,0.08652394,0.0,0.0,0.13279028,0.16174415,6.971999e-05,0.21627103,0.0,0.0,0.17205906,0.0,0.0,0.22466348,0.18151328,0.055223912,4.706e-42,0.10647379,0.26926386,0.20948508,0.3381844,0.302021,0.0,0.22880733,0.07304724,0.1387614,0.23644185,0.14775294
0.0,0.2098093,0.01979674,0.033588417,3.089324e-05,0.13096257,0.0,1.7518514e-13,0.061311886,0.16584143,0.1534114,0.17536815,0.16935334,0.13535476,0.19493055,0.18198913,0.053229097,0.18168896,0.0,1.1332907e-11,0.0,0.0,0.0,1.10869465e-07,0.0,0.0,0.13486373,1.1459878e-22,0.0,0.120161995,0.08933056,0.0,0.0,0.13414192,0.15960817,4.1900814e-05,0.22031355,0.0,0.0,0.17634252,0.0,0.0,0.2256348,0.17860864,0.055245746,3e-45,0.10775044,0.27008867,0.20191029,0.33601797,0.30175927,0.0,0.2320741,0.07368204,0.13526402,0.22538047,0.14051402
0.0,0.2118808,0.01800233,0.032926153,1.6939246e-05,0.12850077,0.0,2.185691e-14,0.06417136,0.1692652,0.15874076,0.188641,0.17071989,0.13788463,0.193967,0.17888224,0.055257358,0.18669803,0.0,1.9855619e-12,0.0,0.0,0.0,3.972428e-08,0.0,0.0,0.13072051,2.2947546e-24,0.0,0.12235357,0.08468445,0.0,0.0,0.13413714,0.15546098,2.4270661e-05,0.2133345,0.0,0.0,0.16770937,0.0,0.0,0.21616544,0.17443551,0.052640475,0.0,0.109633826,0.26040134,0.20140956,0.33355433,0.28899452,0.0,0.22784042,0.072286986,0.13229628,0.22489585,0.14795803
0.0,0.20735776,0.016344752,0.029919686,8.886071e-06,0.12553622,0.0,2.3225243e-15,0.06165605,0.16789302,0.15293032,0.18263985,0.16457435,0.13926795,0.19424316,0.17882438,0.053595047,0.18242978,0.0,3.0452407e-13,0.0,0.0,0.0,1.3178646e-08,0.0,0.0,0.13276353,3.3408626e-26,0.0,0.11440172,0.081735566,0.0,0.0,0.13057062,0.15354627,1.34951515e-05,0.21128556,0.0,0.0,0.1718061,0.0,0.0,0.21704732,0.1774265,0.05291228,0.0,0.10282946,0.26845172,0.19744426,0.32865962,0.29046714,0.0,0.22296187,0.07314658,0.13014835,0.2285505,0.14366993
0.0,0.20271152,0.014135273,0.027940769,4.43892e-06,0.12392058,0.0,2.0744058e-16,0.062439073,0.16323149,0.15260026,0.18149665,0.16131017,0.13711268,0.19270512,0.17808592,0.05419325,0.187103,0.0,4.0449557e-14,0.0,0.0,0.0,4.024266e-09,0.0,0.0,0.13061674,3.4330823e-28,0.0,0.11419746,0.08505531,0.0,0.0,0.12511735,0.15519391,7.18257e-06,0.20659383,0.0,0.0,0.17076662,0.0,0.0,0.21635072,0.17246196,0.053245343,0.0,0.09869735,0.25842083,0.20419474,0.32422328,0.29006624,0.0,0.22070344,0.07388841,0.13114849,0.21780083,0.13880058
0.0,0.20514837,0.012249698,0.025872244,2.1066433e-06,0.118073374,0.0,1.535111e-17,0.06432407,0.16043411,0.15456171,0.18033746,0.1670634,0.13596192,0.1969179,0.1725438,0.053134292,0.1809594,0.0,4.5994156e-15,0.0,0.0,0.0,1.123872e-09,0.0,0.0,0.13026568,2.4088174e-30,0.0,0.11040028,0.082043275,0.0,0.0,0.1246132,0.1551215,3.6451872e-06,0.20053329,0.0,0.0,0.16489112,0.0,0.0,0.21618246,0.17365229,0.051557768,0.0,0.09731653,0.2620452,0.20113982,0.32588455,0.28465474,0.0,0.21874829,0.07305515,0.12687367,0.2264025,0.137788
0.0,0.20181158,0.010415488,0.023512926,9.4554383e-07,0.12076305,0.0,9.265243e-19,0.06404414,0.1615177,0.15465927,0.18300256,0.17282516,0.13618974,0.1965684,0.17406014,0.053989083,0.17510676,0.0,4.4205112e-16,0.0,0.0,0.0,2.8506417e-10,0.0,0.0,0.11391154,1.1117163e-32,0.0,0.112773985,0.08142016,0.0,0.0,0.1208207,0.14865573,1.7591088e-06,0.20297362,0.0,0.0,0.17279696,0.0,0.0,0.2170751,0.16744055,0.052433692,0.0,0.09447473,0.2647642,0.19907591,0.31455895,0.27755907,0.0,0.22134247,0.0739407,0.12862961,0.22287925,0.13624234
0.0,0.19864446,0.008798822,0.021862702,3.998059e-07,0.117452115,0.0,4.482708e-20,0.063650906,0.15729915,0.15083295,0.18760867,0.16778208,0.13594896,0.1927158,0.17337249,0.052539222,0.17569497,0.0,3.5416092e-17,0.0,0.0,0.0,6.517697e-11,0.0,0.0,0.114272274,3.2349277e-35,0.0,0.11470449,0.08469409,0.0,0.0,0.118055254,0.15100732,8.0400326e-07,0.19612996,0.0,0.0,0.16902155,0.0,0.0,0.21317148,0.1731494,0.052597098,0.0,0.092747375,0.2562407,0.19768621,0.32019836,0.2789883,0.0,0.21959989,0.078185335,0.12675989,0.22089791,0.13964698
0.0,0.20001006,0.00735857,0.019191014,1.5854455e-07,0.116509326,0.0,1.7058411e-21,0.06200925,0.15685028,0.14783525,0.17782205,0.16165361,0.13760766,0.19459632,0.16953902,0.05309182,0.1734206,0.0,2.3296926e-18,0.0,0.0,0.0,1.33238195e-11,0.0,0.0,0.12376878,5.6547404e-38,0.0,0.107144095,0.08140369,0.0,0.0,0.115681306,0.14819555,3.4680946e-07,0.1982987,0.0,0.0,0.163674,0.0,0.0,0.20298976,0.16719182,0.052684076,0.0,0.09325276,0.24629852,0.18699183,0.31825197,0.2744543,0.0,0.21267027,0.07466067,0.12543885,0.22124134,0.14130671
0.0,0.19674905,0.0057807714,0.01706966,5.8660838e-08,0.11525774,0.0,4.9998528e-23,0.062348556,0.15641859,0.15165517,0.17811982,0.15172133,0.12984568,0.18388577,0.17082684,0.054940917,0.17488763,0.0,1.2374931e-19,0.0,0.0,0.0,2.4137975e-12,0.0,0.0,0.1244116,5.616e-41,0.0,0.111405775,0.082571246,0.0,0.0,0.12020499,0.14714207,1.4045008e-07,0.19493422,0.0,0.0,0.15609972,0.0,0.0,0.20506312,0.16620684,0.05328605,0.0,0.09153017,0.23846255,0.19178024,0.3099806,0.27207065,0.0,0.21440053,0.07271508,0.12334425,0.21655211,0.13740283
0.0,0.19747336,0.0048810802,0.015420724,2.0147626e-08,0.11162972,0.0,1.1029081e-24,0.06314143,0.15369634,0.14869948,0.1791307,0.15186267,0.13323331,0.1855476,0.16658534,0.05098185,0.17237565,0.0,5.211951e-21,0.0,0.0,0.0,3.8382437e-13,0.0,0.0,0.124050006,3e-44,0.0,0.1095704,0.08146307,0.0,0.0,0.115261525,0.14826372,5.3168073e-08,0.19277325,0.0,0.0,0.1602303,0.0,0.0,0.20183416,0.17584231,0.053030703,0.0,0.09087196,0.23964666,0.18370767,0.3046478,0.27464315,0.0,0.2091656,0.07217496,0.12454637,0.21756114,0.13486058
0.0,0.1910453,0.0038765129,0.0136739,6.386388e-09,0.112536676,0.0,1.784576e-26,0.062786415,0.15155774,0.14499073,0.18315147,0.15082632,0.13414422,0.17943908,0.16432816,0.052436635,0.17575556,0.0,1.7058391e-22,0.0,0.0,0.0,5.3012987e-14,0.0,0.0,0.120153934,0.0,0.0,0.1094799,0.084168844,0.0,0.0,0.11460111,0.1462886,1.8714589e-08,0.19023047,0.0,0.0,0.1587447,0.0,0.0,0.20354801,0.16094148,0.053457677,0.0,0.08980421,0.23764165,0.19115545,0.30606446,0.26777118,0.0,0.20877281,0.07223872,0.12395231,0.20999044,0.13295464
0.0,0.19131814,0.0029931036,0.012237526,1.8567812e-09,0.109891064,0.0,2.0583966e-28,0.061030723,0.14793171,0.14813617,0.18504204,0.15091561,0.13258147,0.17901142,0.1633775,0.051700562,0.17233805,0.0,4.243375e-24,0.0,0.0,0.0,6.2879135e-15,0.0,0.0,0.1172622,0.0,0.0,0.11185963,0.07965998,0.0,0.0,0.11368485,0.14371939,6.091294e-09,0.18460834,0.0,0.0,0.15826686,0.0,0.0,0.20057322,0.1616321,0.056356322,0.0,0.08486092,0.24523512,0.18208604,0.29857522,0.26859987,0.0,0.20691457,0.07358772,0.11838944,0.20392917,0.1345542
0.0,0.18948196,0.0022851422,0.010333246,4.918356e-10,0.11138334,0.0,1.6392222e-30,0.06346526,0.14795843,0.14332798,0.17549826,0.14608407,0.13225426,0.17879437,0.16225392,0.051377896,0.167472,0.0,7.827808e-26,0.0,0.0,0.0,6.3257913e-16,0.0,0.0,0.12023235,0.0,0.0,0.110792644,0.079663344,0.0,0.0,0.116716094,0.1431796,1.8221646e-09,0.18872795,0.0,0.0,0.15412392,0.0,0.0,0.19261546,0.16584964,0.05603165,0.0,0.08635515,0.2319535,0.17950891,0.29814157,0.26440388,0.0,0.21039267,0.06663146,0.11970002,0.20761567,0.13800324
0.0,0.19318236,0.0017031707,0.008933125,1.178364e-10,0.110852346,0.0,8.6947056e-33,0.063286014,0.1476594,0.13997722,0.177084,0.14743018,0.13119234,0.18277457,0.16023345,0.05366516,0.16549736,0.0,1.0419618e-27,0.0,0.0,0.0,5.325057e-17,0.0,0.0,0.114105694,0.0,0.0,0.111564755,0.08009136,0.0,0.0,0.10975258,0.1359917,4.9772675e-10,0.1835861,0.0,0.0,0.15454008,0.0,0.0,0.19653146,0.16108237,0.051407658,0.0,0.089002095,0.23737213,0.18108293,0.29410565,0.2615372,0.0,0.20459145,0.06953212,0.12082351,0.20433249,0.1351986
0.0,0.18140805,0.0012600479,0.007574104,2.5334996e-11,0.10935114,0.0,2.9493905e-35,0.06303733,0.14690563,0.147605,0.17844366,0.14858222,0.13101804,0.17740723,0.16372971,0.055412877,0.16405456,0.0,9.70726e-30,0.0,0.0,0.0,3.695736e-18,0.0,0.0,0.11058637,0.0,0.0,0.11278306,0.080618456,0.0,0.0,0.101460114,0.14071442,1.2326351e-10,0.18163753,0.0,0.0,0.15551583,0.0,0.0,0.19145884,0.16679971,0.05092068,0.0,0.08769812,0.22816837,0.17509933,0.28922036,0.2575109,0.0,0.19970572,0.06895105,0.115003504,0.20670028,0.1340686
0.0,0.18658695,0.0008920551,0.0064867185,4.8465893e-12,0.1015391,0.0,6.108889e-38,0.062757574,0.13976295,0.13405441,0.17999363,0.14350867,0.12582062,0.17803907,0.15836623,0.05694009,0.16749954,0.0,6.116646e-32,0.0,0.0,0.0,2.080638e-19,0.0,0.0,0.10883922,0.0,0.0,0.1033067,0.079746485,0.0,0.0,0.10668957,0.13998541,2.7465707e-11,0.1700254,0.0,0.0,0.15115315,0.0,0.0,0.19491722,0.16386274,0.049667366,0.0,0.080681704,0.22023548,0.17531851,0.29155794,0.2619352,0.0,0.19596215,0.06695284,0.12225738,0.21025975,0.14034256
0.0,0.17757028,0.0006333918,0.005411457,8.1732993e-13,0.10696207,0.0,7.3256e-41,0.062522806,0.13941233,0.14132592,0.18188252,0.14112268,0.13644318,0.17700292,0.160653,0.05396739,0.16398394,0.0,2.5080628e-34,0.0,0.0,0.0,9.334139e-21,0.0,0.0,0.108599596,0.0,0.0,0.11177942,0.07761231,0.0,0.0,0.11499707,0.13948071,5.4606805e-12,0.18049349,0.0,0.0,0.15735428,0.0,0.0,0.19721602,0.16575919,0.05493514,0.0,0.08109355,0.23117794,0.17259495,0.28478903,0.25048614,0.0,0.19558077,0.067978084,0.11927547,0.20468156,0.1345869
0.0,0.18015705,0.00042420518,0.0042715915,1.202896e-13,0.10402684,0.0,4.8e-44,0.0619657,0.14188045,0.14188793,0.17039698,0.13677168,0.13012086,0.17740549,0.1586876,0.055764485,0.16440451,0.0,6.405267e-37,0.0,0.0,0.0,3.2720625e-22,0.0,0.0,0.11053369,0.0,0.0,0.10495615,0.0799754,0.0,0.0,0.10963287,0.1418107,9.600208e-13,0.17938097,0.0,0.0,0.15451697,0.0,0.0,0.19042706,0.15997243,0.053760722,0.0,0.07827242,0.21889219,0.17395385,0.28119946,0.24940984,0.0,0.19852443,0.06591184,0.11513363,0.19728145,0.12920396
0.0,0.18020634,0.0002793991,0.0034680837,1.5281503e-14,0.10362852,0.0,0.0,0.061633687,0.13926464,0.14364924,0.16884394,0.13687898,0.1292824,0.17561595,0.1554069,0.056682993,0.1665944,0.0,9.68988e-40,0.0,0.0,0.0,8.770921e-24,0.0,0.0,0.110791,0.0,0.0,0.10397951,0.07929643,0.0,0.0,0.11157602,0.13219906,1.4778555e-13,0.17888825,0.0,0.0,0.1473246,0.0,0.0,0.18820329,0.15642066,0.051706918,0.0,0.076730706,0.216672,0.17171736,0.28080708,0.24850751,0.0,0.19613034,0.067378424,0.118738234,0.19945394,0.1344652
0.0,0.1790452,0.00017698487,0.0027195883,1.655869e-15,0.10389026,0.0,0.0,0.063574046,0.14166015,0.13530144,0.17006677,0.13767523,0.12885138,0.17914328,0.15376478,0.055290435,0.16046415,0.0,8.2e-43,0.0,0.0,0.0,1.7553e-25,0.0,0.0,0.112558335,0.0,0.0,0.10540612,0.07816125,0.0,0.0,0.10610466,0.13282245,1.9709156e-14,0.17590725,0.0,0.0,0.1495692,0.0,0.0,0.18318084,0.15586054,0.054050874,0.0,0.077592276,0.21584809,0.17223403,0.27421463,0.24506867,0.0,0.19712915,0.06658089,0.1124892,0.19772202,0.12967184
0.0,0.17300703,0.0001081075,0.0021301229,1.5105882e-16,0.10164568,0.0,0.0,0.06516845,0.1390033,0.13775147,0.17241155,0.13640931,0.1256687,0.1724998,0.15359312,0.053500548,0.15682593,0.0,0.0,0.0,0.0,0.0,2.5538879e-27,0.0,0.0,0.111241564,0.0,0.0,0.105930075,0.076132394,0.0,0.0,0.10730588,0.13269025,2.2508268e-15,0.1764554,0.0,0.0,0.14613353,0.0,0.0,0.18583186,0.15298514,0.053282164,0.0,0.07612326,0.21606936,0.1667294,0.28186503,0.24172261,0.0,0.19269349,0.064483844,0.10929586,0.19617718,0.13079813
0.0,0.17416161,6.3906096e-05,0.001608903,1.1437849e-17,0.10321829,0.0,0.0,0.06343873,0.13843974,0.13483594,0.16876197,0.14020535,0.1262188,0.1731618,0.151414,0.053731754,0.15860382,0.0,0.0,0.0,0.0,0.0,2.622573e-29,0.0,0.0,0.11048341,0.0,0.0,0.10164568,0.074251175,0.0,0.0,0.106513865,0.13078542,2.1734595e-16,0.17234582,0.0,0.0,0.14573646,0.0,0.0,0.18262471,0.15161116,0.051193554,0.0,0.07588587,0.21077813,0.16494586,0.27133733,0.24472249,0.0,0.19372125,0.06691078,0.11008119,0.19536631,0.12496053
