wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,net_inadv_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.17830257,0.0,0.0,0.0,0.0,3.0432922e-21,0.12385453,4.380288e-06,0.10680638,0.0,0.10579303,0.0,0.14389761,0.0,0.13561438,0.17985268,0.14034347,0.19106303,0.0,0.11518775,3.182676e-19,0.0,0.0,0.22883134,0.0,8.27053e-40,0.06757992,0.0,0.0,0.12994796,8.51077e-14,0.114677496,0.06994781,0.17141025,0.13016696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2138884,0.0,0.20574951,0.17053531
0.17309831,0.0,0.0,0.0,0.0,9.5049516e-23,0.117862284,2.2959678e-06,0.10188404,0.0,0.115169086,0.0,0.14766125,0.0,0.14131534,0.17141548,0.1462208,0.19168566,0.0,0.10808378,1.5134696e-20,0.0,0.0,0.22676304,0.0,7.06e-43,0.07011283,0.0,0.0,0.12848616,1.05058115e-14,0.11151347,0.06841398,0.1709807,0.13294291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20711449,0.0,0.21214461,0.17385131
0.16843852,0.0,0.0,0.0,0.0,2.2468942e-24,0.12069159,1.1494695e-06,0.10779159,0.0,0.11150758,0.0,0.14236388,0.0,0.14185442,0.17771986,0.14086251,0.18531224,0.0,0.11797422,5.652207e-22,0.0,0.0,0.22694138,0.0,0.0,0.07236455,0.0,0.0,0.12515156,1.1035475e-15,0.106213026,0.0699423,0.16959365,0.12977712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21102646,0.0,0.21593781,0.17362359
0.17374247,0.0,0.0,0.0,0.0,3.9206778e-26,0.11826167,5.472301e-07,0.10892232,0.0,0.10831426,0.0,0.13960622,0.0,0.1374014,0.17204523,0.14148661,0.18596332,0.0,0.11433839,1.6231692e-23,0.0,0.0,0.22571062,0.0,0.0,0.06898494,0.0,0.0,0.1258142,9.7341946e-17,0.12084269,0.06732882,0.16771632,0.13015887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2093382,0.0,0.20796724,0.17030299
0.1713352,0.0,0.0,0.0,0.0,4.911173e-28,0.119181715,2.4602483e-07,0.102149785,0.0,0.10876369,0.0,0.14041235,0.0,0.13718279,0.17120539,0.14318772,0.18490115,0.0,0.10970682,3.5016934e-25,0.0,0.0,0.22826827,0.0,0.0,0.070606306,0.0,0.0,0.1263163,7.106741e-18,0.11570351,0.067529954,0.16430782,0.13650864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20775932,0.0,0.21305591,0.16922733
0.17182422,0.0,0.0,0.0,0.0,4.2809202e-30,0.11998475,1.04289946e-07,0.10545121,0.0,0.10670204,0.0,0.13919729,0.0,0.13804816,0.17061317,0.14441852,0.17872378,0.0,0.10883452,5.5299427e-27,0.0,0.0,0.22826006,0.0,0.0,0.07180772,0.0,0.0,0.13348745,4.226847e-19,0.11909132,0.06863996,0.16631524,0.13267547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20693082,0.0,0.20660517,0.17585462
0.17102197,0.0,0.0,0.0,0.0,2.5075084e-32,0.12056172,4.1457135e-08,0.10667314,0.0,0.10710054,0.0,0.1403709,0.0,0.13341783,0.17154224,0.14783221,0.18078521,0.0,0.107920654,6.211164e-29,0.0,0.0,0.2200691,0.0,0.0,0.07062984,0.0,0.0,0.12264901,2.0127241e-20,0.11744785,0.06677747,0.16166422,0.13240306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20543592,0.0,0.20934601,0.17280225
0.1745374,0.0,0.0,0.0,0.0,9.4877725e-35,0.121194996,1.538141e-08,0.10345143,0.0,0.10776585,0.0,0.13512409,0.0,0.13356079,0.1691618,0.14434515,0.18818866,0.0,0.1102136,4.8043127e-31,0.0,0.0,0.21967773,0.0,0.0,0.07297538,0.0,0.0,0.1288397,7.5277646e-22,0.11559842,0.068164006,0.15896672,0.13647299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20424388,0.0,0.21050248,0.1684562
0.17538977,0.0,0.0,0.0,0.0,2.217271e-37,0.11523468,5.2959996e-09,0.100980595,0.0,0.10766753,0.0,0.1404278,0.0,0.13730405,0.16814011,0.1477237,0.17891443,0.0,0.111097075,2.4680189e-33,0.0,0.0,0.22680001,0.0,0.0,0.070523165,0.0,0.0,0.12580971,2.1652351e-23,0.11404216,0.06709022,0.15976165,0.14055799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19875641,0.0,0.20940691,0.16509216
0.1709395,0.0,0.0,0.0,0.0,3.03993e-40,0.11618881,1.6834814e-09,0.10511796,0.0,0.10278206,0.0,0.13646698,0.0,0.14183366,0.17135242,0.14694859,0.1856083,0.0,0.111752585,8.0817504e-36,0.0,0.0,0.22222479,0.0,0.0,0.06458261,0.0,0.0,0.12660858,4.679237e-25,0.11458873,0.066258624,0.16261563,0.13319744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19931832,0.0,0.20734997,0.16179326
0.17133874,0.0,0.0,0.0,0.0,2.3e-43,0.118606344,4.909114e-10,0.10303899,0.0,0.09949254,0.0,0.13953456,0.0,0.1339762,0.16748291,0.14641698,0.17455891,0.0,0.10735659,1.6098812e-38,0.0,0.0,0.22282955,0.0,0.0,0.06735796,0.0,0.0,0.12162091,7.403598e-27,0.11615207,0.06591252,0.15563987,0.13139749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20630841,0.0,0.21585505,0.16255537
0.17408511,0.0,0.0,0.0,0.0,0.0,0.12007266,1.3045713e-10,0.106511034,0.0,0.1101702,0.0,0.13134877,0.0,0.13944854,0.1669589,0.14404054,0.18331501,0.0,0.11173033,1.8486e-41,0.0,0.0,0.21562238,0.0,0.0,0.068206765,0.0,0.0,0.1233317,8.3329416e-29,0.11415507,0.064961925,0.15602307,0.12949762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19857426,0.0,0.20150852,0.16050956
0.16557951,0.0,0.0,0.0,0.0,0.0,0.11893166,3.1364158e-11,0.1026898,0.0,0.10408263,0.0,0.1338896,0.0,0.13932884,0.16529429,0.1466722,0.17888439,0.0,0.110683665,1.1e-44,0.0,0.0,0.21383528,0.0,0.0,0.067541935,0.0,0.0,0.121552624,6.4602226e-31,0.12194347,0.067211114,0.15685193,0.13064477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19623676,0.0,0.20039544,0.16346344
0.16986239,0.0,0.0,0.0,0.0,0.0,0.11894266,6.768579e-12,0.103799045,0.0,0.105043165,0.0,0.13874407,0.0,0.13104449,0.17159255,0.14856668,0.17420588,0.0,0.10812432,0.0,0.0,0.0,0.21785578,0.0,0.0,0.06409524,0.0,0.0,0.1236063,3.3270013e-33,0.11518483,0.06733503,0.15503293,0.13507894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19691432,0.0,0.20605004,0.16018863
0.16758807,0.0,0.0,0.0,0.0,0.0,0.12339387,1.300061e-12,0.10358785,0.0,0.10020425,0.0,0.13440749,0.0,0.13540708,0.16533987,0.14747241,0.17829107,0.0,0.11225857,0.0,0.0,0.0,0.21164754,0.0,0.0,0.064751685,0.0,0.0,0.12041493,1.0924721e-35,0.11335764,0.06818192,0.15209663,0.13459414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19229251,0.0,0.20776488,0.16345698
0.16235729,0.0,0.0,0.0,0.0,0.0,0.12105416,2.2019893e-13,0.105209626,0.0,0.10188066,0.0,0.13640423,0.0,0.12978728,0.16270556,0.14919977,0.17365563,0.0,0.111945644,0.0,0.0,0.0,0.21206649,0.0,0.0,0.063249655,0.0,0.0,0.124007024,2.1828581e-38,0.11247275,0.06589008,0.14980361,0.13088027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19459963,0.0,0.20637459,0.17011304
0.165509,0.0,0.0,0.0,0.0,0.0,0.12220191,3.25602e-14,0.10305294,0.0,0.10238871,0.0,0.13545811,0.0,0.13181734,0.16610919,0.1470642,0.17289712,0.0,0.10840575,0.0,0.0,0.0,0.21641782,0.0,0.0,0.06284657,0.0,0.0,0.11849716,2.5152e-41,0.11532488,0.06603795,0.14842117,0.13395776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19794503,0.0,0.20409296,0.16704816
0.16549972,0.0,0.0,0.0,0.0,0.0,0.11816317,4.157493e-15,0.104640156,0.0,0.10347695,0.0,0.13031729,0.0,0.12571774,0.16407771,0.1470238,0.17745999,0.0,0.11114086,0.0,0.0,0.0,0.21213098,0.0,0.0,0.064837016,0.0,0.0,0.11825099,1.5e-44,0.1099028,0.06448941,0.15082362,0.13209927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19292444,0.0,0.20323247,0.15831223
0.1710688,0.0,0.0,0.0,0.0,0.0,0.12106512,4.529756e-16,0.104761295,0.0,0.0968991,0.0,0.1310335,0.0,0.12491026,0.16956712,0.14724198,0.17346808,0.0,0.10649217,0.0,0.0,0.0,0.21218745,0.0,0.0,0.069527954,0.0,0.0,0.11931684,0.0,0.110729545,0.06648886,0.14732216,0.12738207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18887207,0.0,0.20787175,0.164564
0.16150019,0.0,0.0,0.0,0.0,0.0,0.116962165,4.1569512e-17,0.101931065,0.0,0.09662731,0.0,0.12588853,0.0,0.1337385,0.16896202,0.14655387,0.17770724,0.0,0.10305041,0.0,0.0,0.0,0.20897853,0.0,0.0,0.07326347,0.0,0.0,0.11783142,0.0,0.117428035,0.06390638,0.1455557,0.13406795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18979749,0.0,0.2036231,0.16369236
0.16628188,0.0,0.0,0.0,0.0,0.0,0.12014207,3.167861e-18,0.100456074,0.0,0.10177037,0.0,0.1349484,0.0,0.13341554,0.16341567,0.15114442,0.1670876,0.0,0.11085083,0.0,0.0,0.0,0.21304868,0.0,0.0,0.067874216,0.0,0.0,0.11216132,0.0,0.11339745,0.06572945,0.14738002,0.13654548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18795194,0.0,0.20012288,0.15914798
0.16368209,0.0,0.0,0.0,0.0,0.0,0.12273958,1.973789e-19,0.09929155,0.0,0.098851,0.0,0.13133824,0.0,0.12918943,0.16608168,0.14311741,0.17539123,0.0,0.10957486,0.0,0.0,0.0,0.20966136,0.0,0.0,0.07083895,0.0,0.0,0.11229897,0.0,0.11151623,0.06599176,0.14745432,0.12819834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18629429,0.0,0.19492702,0.15900461
0.16011316,0.0,0.0,0.0,0.0,0.0,0.120024666,9.88503e-21,0.10083705,0.0,0.09523592,0.0,0.1353474,0.0,0.1302263,0.16541508,0.14433216,0.16920467,0.0,0.10395374,0.0,0.0,0.0,0.2043506,0.0,0.0,0.07018221,0.0,0.0,0.11780391,0.0,0.110752724,0.06494808,0.1463496,0.13310936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18567422,0.0,0.2041916,0.15463212
0.1632551,0.0,0.0,0.0,0.0,0.0,0.12036394,3.9053971e-22,0.100398935,0.0,0.09562027,0.0,0.13119914,0.0,0.12957266,0.16181162,0.13948648,0.17013851,0.0,0.10631019,0.0,0.0,0.0,0.20318286,0.0,0.0,0.06969587,0.0,0.0,0.11536462,0.0,0.11133902,0.06689605,0.14329998,0.13075277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18241292,0.0,0.20768742,0.16099831
0.16255432,0.0,0.0,0.0,0.0,0.0,0.120093405,1.192341e-23,0.10225348,0.0,0.09817825,0.0,0.13274702,0.0,0.12697837,0.16401228,0.143623,0.16391858,0.0,0.109152906,0.0,0.0,0.0,0.2072657,0.0,0.0,0.069894716,0.0,0.0,0.11702634,0.0,0.11174598,0.06539717,0.14209326,0.12889971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18667859,0.0,0.19987905,0.15435162
0.16783758,0.0,0.0,0.0,0.0,0.0,0.11909541,2.7496738e-25,0.10460929,0.0,0.09616174,0.0,0.12672597,0.0,0.13186464,0.16679901,0.14568557,0.16589832,0.0,0.10576009,0.0,0.0,0.0,0.20532575,0.0,0.0,0.0753624,0.0,0.0,0.11540257,0.0,0.11292988,0.064942494,0.1423663,0.12802793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18247798,0.0,0.19558741,0.16146673
0.16044113,0.0,0.0,0.0,0.0,0.0,0.12259792,4.6701586e-27,0.104269035,0.0,0.101533554,0.0,0.12783961,0.0,0.12974003,0.16547003,0.14440155,0.17122523,0.0,0.10500839,0.0,0.0,0.0,0.19870698,0.0,0.0,0.0682587,0.0,0.0,0.11437204,0.0,0.11320051,0.06500093,0.14028704,0.12979086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182827,0.0,0.19360815,0.15923116
0.1606913,0.0,0.0,0.0,0.0,0.0,0.12087042,5.679868e-29,0.10113343,0.0,0.09940234,0.0,0.13584489,0.0,0.121941745,0.16570394,0.14942479,0.17433885,0.0,0.10010153,0.0,0.0,0.0,0.20029593,0.0,0.0,0.07493771,0.0,0.0,0.110801704,0.0,0.1072502,0.06115259,0.13865553,0.13273552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18519412,0.0,0.20593211,0.16017698
0.15855642,0.0,0.0,0.0,0.0,0.0,0.118421905,4.7935103e-31,0.10498684,0.0,0.095981136,0.0,0.13143861,0.0,0.12475208,0.16601308,0.15010497,0.17322057,0.0,0.10683997,0.0,0.0,0.0,0.20173512,0.0,0.0,0.06970433,0.0,0.0,0.11487695,0.0,0.11195647,0.0607214,0.13863914,0.12854786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18123151,0.0,0.2017774,0.1604744
0.16433808,0.0,0.0,0.0,0.0,0.0,0.1179568,2.7098693e-33,0.099914506,0.0,0.09617071,0.0,0.1278448,0.0,0.12997746,0.1668175,0.1454271,0.16693783,0.0,0.10530891,0.0,0.0,0.0,0.20809942,0.0,0.0,0.0681419,0.0,0.0,0.11386433,0.0,0.10898534,0.06283477,0.13980125,0.12804303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17538844,0.0,0.1961161,0.1519619
0.16352724,0.0,0.0,0.0,0.0,0.0,0.12052022,9.860655e-36,0.09974068,0.0,0.10377292,0.0,0.12542467,0.0,0.12677191,0.16178927,0.13852586,0.1695857,0.0,0.10594994,0.0,0.0,0.0,0.20193854,0.0,0.0,0.070857115,0.0,0.0,0.110538304,0.0,0.11228672,0.06308219,0.13650851,0.12832026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17729369,0.0,0.1922281,0.15823108
0.16130258,0.0,0.0,0.0,0.0,0.0,0.11639369,2.2070922e-38,0.09488003,0.0,0.09857715,0.0,0.13007072,0.0,0.12010936,0.16151276,0.14566308,0.16371772,0.0,0.106027275,0.0,0.0,0.0,0.19972412,0.0,0.0,0.06616743,0.0,0.0,0.11524529,0.0,0.11156413,0.06195761,0.13620977,0.13278787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17378058,0.0,0.19710253,0.15727216
0.1576399,0.0,0.0,0.0,0.0,0.0,0.11988523,2.8846e-41,0.10169293,0.0,0.09991372,0.0,0.12846439,0.0,0.1232043,0.16220874,0.14005701,0.16900492,0.0,0.10732469,0.0,0.0,0.0,0.20528388,0.0,0.0,0.066488534,0.0,0.0,0.11804168,0.0,0.107724816,0.062468648,0.13153586,0.12601209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1689352,0.0,0.20015097,0.15191104
0.16072017,0.0,0.0,0.0,0.0,0.0,0.11980969,2.1e-44,0.10361772,0.0,0.08860334,0.0,0.12641403,0.0,0.12236828,0.16198307,0.14930439,0.1612933,0.0,0.106795266,0.0,0.0,0.0,0.19344564,0.0,0.0,0.06552475,0.0,0.0,0.11187626,0.0,0.11274185,0.061332434,0.13354874,0.13648523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17469239,0.0,0.19573382,0.14830476
0.1580112,0.0,0.0,0.0,0.0,0.0,0.1193643,0.0,0.09707637,0.0,0.09317818,0.0,0.12730956,0.0,0.12555976,0.15756133,0.14396386,0.16196305,0.0,0.11192646,0.0,0.0,0.0,0.19408385,0.0,0.0,0.06765005,0.0,0.0,0.10962476,0.0,0.104369745,0.061835892,0.13575399,0.13461573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1750881,0.0,0.20208815,0.15191329
0.15862657,0.0,0.0,0.0,0.0,0.0,0.11704323,0.0,0.098059244,0.0,0.09303141,0.0,0.1278549,0.0,0.11988071,0.16610347,0.14535953,0.16080993,0.0,0.107212566,0.0,0.0,0.0,0.19799215,0.0,0.0,0.064808115,0.0,0.0,0.11134593,0.0,0.10900309,0.06386232,0.13696748,0.12935254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16577874,0.0,0.19535512,0.1528616
0.16410992,0.0,0.0,0.0,0.0,0.0,0.11664797,0.0,0.104565464,0.0,0.09535368,0.0,0.12524693,0.0,0.12403469,0.15883635,0.14368545,0.16286124,0.0,0.10655586,0.0,0.0,0.0,0.19632053,0.0,0.0,0.065844,0.0,0.0,0.1150847,0.0,0.11120362,0.06220471,0.13314609,0.13002115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16448154,0.0,0.19169109,0.15522282
0.1610904,0.0,0.0,0.0,0.0,0.0,0.11316746,0.0,0.09811143,0.0,0.09254125,0.0,0.12161731,0.0,0.12536465,0.16073096,0.14324293,0.15754397,0.0,0.10245403,0.0,0.0,0.0,0.19496615,0.0,0.0,0.06916324,0.0,0.0,0.111195765,0.0,0.11668333,0.06499667,0.13167436,0.13106006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16815482,0.0,0.19458278,0.1509694
0.15986016,0.0,0.0,0.0,0.0,0.0,0.1171806,0.0,0.10309288,0.0,0.09303417,0.0,0.12698889,0.0,0.12296002,0.16071907,0.14205018,0.15977244,0.0,0.10667509,0.0,0.0,0.0,0.19322969,0.0,0.0,0.06598754,0.0,0.0,0.113807805,0.0,0.11008625,0.06344159,0.1332422,0.13136837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16921912,0.0,0.1892915,0.1497634
0.15335812,0.0,0.0,0.0,0.0,0.0,0.11759999,0.0,0.10176084,0.0,0.09354678,0.0,0.12982666,0.0,0.1194937,0.16501807,0.14400333,0.15884344,0.0,0.10505331,0.0,0.0,0.0,0.19120216,0.0,0.0,0.07133506,0.0,0.0,0.11575071,0.0,0.102597155,0.06320748,0.12706748,0.12404681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16702409,0.0,0.200966,0.15059246
0.16038312,0.0,0.0,0.0,0.0,0.0,0.1143225,0.0,0.100394726,0.0,0.099290304,0.0,0.12186058,0.0,0.12093495,0.15959455,0.14656058,0.15545401,0.0,0.102523364,0.0,0.0,0.0,0.19628026,0.0,0.0,0.06907166,0.0,0.0,0.11592816,0.0,0.10818659,0.062227946,0.13115565,0.12884969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17123908,0.0,0.19129732,0.1480657
0.15781239,0.0,0.0,0.0,0.0,0.0,0.11710079,0.0,0.10286923,0.0,0.09603488,0.0,0.123141065,0.0,0.123743065,0.1628544,0.14745788,0.15453966,0.0,0.10226694,0.0,0.0,0.0,0.1968367,0.0,0.0,0.06971574,0.0,0.0,0.112535305,0.0,0.11220296,0.064326815,0.123742,0.12885863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17438154,0.0,0.19276135,0.14918786
0.15655635,0.0,0.0,0.0,0.0,0.0,0.11734567,0.0,0.105236895,0.0,0.097082496,0.0,0.1227982,0.0,0.121651486,0.15967111,0.14704132,0.15354903,0.0,0.1029706,0.0,0.0,0.0,0.19728932,0.0,0.0,0.070957825,0.0,0.0,0.11496223,0.0,0.10608481,0.06476855,0.1270693,0.13073973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16719031,0.0,0.19688053,0.14729658
0.15621431,0.0,0.0,0.0,0.0,0.0,0.11790557,0.0,0.103140146,0.0,0.093516044,0.0,0.11987236,0.0,0.12422293,0.16292587,0.14818344,0.15701395,0.0,0.10486695,0.0,0.0,0.0,0.19729806,0.0,0.0,0.070232496,0.0,0.0,0.112109035,0.0,0.11197418,0.06460195,0.1277613,0.124174565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1626182,0.0,0.19184926,0.15173349
0.15956014,0.0,0.0,0.0,0.0,0.0,0.119917735,0.0,0.10252344,0.0,0.09099992,0.0,0.12136402,0.0,0.11922726,0.16142008,0.14718993,0.15701863,0.0,0.103720054,0.0,0.0,0.0,0.19020604,0.0,0.0,0.068143815,0.0,0.0,0.11480678,0.0,0.11135708,0.06336989,0.12745836,0.12711525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1611317,0.0,0.19072431,0.15177433
0.15653688,0.0,0.0,0.0,0.0,0.0,0.11650756,0.0,0.101210475,0.0,0.09255574,0.0,0.128592,0.0,0.12000663,0.15906228,0.15477677,0.1557159,0.0,0.1042933,0.0,0.0,0.0,0.19065112,0.0,0.0,0.06874658,0.0,0.0,0.11292938,0.0,0.1033307,0.06243228,0.1272237,0.12796257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16544442,0.0,0.19627985,0.14874862
0.15405804,0.0,0.0,0.0,0.0,0.0,0.11819852,0.0,0.10287233,0.0,0.095581934,0.0,0.123215415,0.0,0.118273586,0.15555973,0.14872077,0.1629812,0.0,0.10053867,0.0,0.0,0.0,0.1969567,0.0,0.0,0.06829948,0.0,0.0,0.11206385,0.0,0.105077736,0.060441796,0.12972254,0.12552223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16555817,0.0,0.18865895,0.15096837
0.15319116,0.0,0.0,0.0,0.0,0.0,0.11944326,0.0,0.10958651,0.0,0.09755415,0.0,0.1211568,0.0,0.120586306,0.15899049,0.14850098,0.1594701,0.0,0.10589774,0.0,0.0,0.0,0.19996206,0.0,0.0,0.06834537,0.0,0.0,0.1134309,0.0,0.107330866,0.061004158,0.12536192,0.12437243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1626086,0.0,0.18619582,0.14737882
0.15706906,0.0,0.0,0.0,0.0,0.0,0.11754141,0.0,0.10598187,0.0,0.09364534,0.0,0.12077294,0.0,0.121208094,0.15279955,0.1551587,0.15507093,0.0,0.10204703,0.0,0.0,0.0,0.19556184,0.0,0.0,0.06587493,0.0,0.0,0.114158936,0.0,0.103961825,0.06187095,0.12661953,0.12369857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16413918,0.0,0.18680152,0.14590544
0.15702154,0.0,0.0,0.0,0.0,0.0,0.115905076,0.0,0.097714104,0.0,0.0991704,0.0,0.11630775,0.0,0.1240318,0.16094519,0.14707042,0.15038544,0.0,0.1018627,0.0,0.0,0.0,0.20044984,0.0,0.0,0.06547942,0.0,0.0,0.10960275,0.0,0.10611827,0.06514935,0.12264121,0.12376633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16312182,0.0,0.1945291,0.15011103
0.15466411,0.0,0.0,0.0,0.0,0.0,0.11587326,0.0,0.100821055,0.0,0.093171775,0.0,0.12395041,0.0,0.124016926,0.15091394,0.14547871,0.15804315,0.0,0.10378159,0.0,0.0,0.0,0.18957335,0.0,0.0,0.06479138,0.0,0.0,0.11773524,0.0,0.101088375,0.06322961,0.12393811,0.12615708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15894,0.0,0.19233526,0.14875078
0.15475214,0.0,0.0,0.0,0.0,0.0,0.120728165,0.0,0.10087319,0.0,0.09521226,0.0,0.119694844,0.0,0.12395425,0.15416376,0.1468333,0.15430544,0.0,0.107191846,0.0,0.0,0.0,0.20151709,0.0,0.0,0.073332004,0.0,0.0,0.110495076,0.0,0.108446114,0.062908255,0.12264572,0.12224706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15581208,0.0,0.18609777,0.15211369
0.15336698,0.0,0.0,0.0,0.0,0.0,0.11727119,0.0,0.10186323,0.0,0.09746185,0.0,0.1176679,0.0,0.11689859,0.15219519,0.14983225,0.15435229,0.0,0.10424615,0.0,0.0,0.0,0.18532124,0.0,0.0,0.066933915,0.0,0.0,0.108623244,0.0,0.107062556,0.06281368,0.12706828,0.12490744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15926075,0.0,0.18539311,0.15047435
0.15402694,0.0,0.0,0.0,0.0,0.0,0.11627661,0.0,0.1016635,0.0,0.09565097,0.0,0.11721459,0.0,0.11722684,0.15347439,0.14647312,0.15292935,0.0,0.10374013,0.0,0.0,0.0,0.19029275,0.0,0.0,0.068103336,0.0,0.0,0.1131059,0.0,0.11208675,0.06180253,0.12446988,0.12435254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15343624,0.0,0.18696482,0.14697567
0.15146881,0.0,0.0,0.0,0.0,0.0,0.115771286,0.0,0.10390939,0.0,0.094755754,0.0,0.12274256,0.0,0.12148575,0.15699801,0.14643145,0.15120496,0.0,0.10267669,0.0,0.0,0.0,0.18754019,0.0,0.0,0.06640741,0.0,0.0,0.11089064,0.0,0.105318606,0.061861023,0.12249692,0.13082953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1554573,0.0,0.18908927,0.14571388
0.16015077,0.0,0.0,0.0,0.0,0.0,0.117653064,0.0,0.1031961,0.0,0.0970347,0.0,0.11605443,0.0,0.11829862,0.15288767,0.14308228,0.1454305,0.0,0.10084366,0.0,0.0,0.0,0.18980038,0.0,0.0,0.072987035,0.0,0.0,0.11310469,0.0,0.103651255,0.05912877,0.1213756,0.12665218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15770786,0.0,0.1869218,0.15117563
0.15211512,0.0,0.0,0.0,0.0,0.0,0.118587226,0.0,0.10434854,0.0,0.098452695,0.0,0.11189615,0.0,0.11768537,0.15635243,0.1468132,0.14695132,0.0,0.09969507,0.0,0.0,0.0,0.18315816,0.0,0.0,0.066473074,0.0,0.0,0.11247506,0.0,0.10227835,0.06313278,0.11952654,0.12280166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15963289,0.0,0.19267358,0.14946124
0.1536363,0.0,0.0,0.0,0.0,0.0,0.1170741,0.0,0.10511227,0.0,0.0972256,0.0,0.12108568,0.0,0.11510713,0.1549347,0.1509851,0.14601082,0.0,0.0981761,0.0,0.0,0.0,0.18354025,0.0,0.0,0.068144925,0.0,0.0,0.114502236,0.0,0.11175395,0.061612416,0.117593735,0.12137727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15364413,0.0,0.19103439,0.14927062
