total_gen,total_losses,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.23337467,1.0,0.83055866,0.0,0.0,0.19280735,1.0,0.35906076,1.0,0.0,0.9178459,0.793985,0.0,0.8072202,0.0,0.29002252,0.0,0.68659836,0.0,0.4765382,0.3231095,0.006814026,0.10870161,0.8045936,0.0,0.25611737,0.22215922,0.86143905,0.39399087,0.5819313,0.8605291,1.0,0.0,0.0,0.7777912,0.5149901,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6188009,1.0,1.0
0.23294027,1.0,0.8417244,0.0,0.0,0.18447088,1.0,0.35616347,1.0,0.0,0.9372446,0.80900466,0.0,0.80716723,0.0,0.29830912,0.0,0.69329894,0.0,0.47631928,0.31486574,0.005956843,0.09395702,0.8245328,0.0,0.24356188,0.22322713,0.8616057,0.39382783,0.58248687,0.8671354,1.0,0.0,0.0,0.78216773,0.5208077,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6007346,1.0,1.0
0.21297835,1.0,0.8552093,0.0,0.0,0.1639615,1.0,0.3556331,1.0,0.0,0.9564288,0.8159295,0.0,0.80870044,0.0,0.29363748,0.0,0.71585584,0.0,0.4824769,0.28978813,0.0,0.08271089,0.8307984,0.0,0.25812805,0.21378958,0.86086535,0.38182124,0.58551675,0.8766375,1.0,0.0,0.0,0.78870124,0.5120894,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.60161495,1.0,1.0
0.21749234,1.0,0.86098254,0.0,0.0,0.15228507,1.0,0.35126832,1.0,0.0,0.96432763,0.81997716,0.0,0.82121545,0.0,0.29232514,0.0,0.73292303,0.0,0.48776978,0.28694746,0.0,0.07245245,0.8346528,0.0,0.25782987,0.22786218,0.870483,0.38090688,0.5855324,0.89562505,1.0,0.0,0.0,0.8013822,0.50767666,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5963464,1.0,1.0
0.20171583,1.0,0.8638275,0.0,0.0,0.13471301,1.0,0.33046234,1.0,0.0,0.987813,0.8183748,0.0,0.84024006,0.0,0.27394217,0.0,0.73282504,0.0,0.48376018,0.26849875,0.0,0.05999985,0.8507148,0.0,0.24279472,0.21763018,0.8751473,0.3634806,0.5924153,0.9162977,1.0,0.0,0.0,0.82124954,0.49484777,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.60172886,1.0,1.0
0.1925084,1.0,0.87272704,0.0,0.0,0.11800958,1.0,0.32219225,1.0,0.0,1.0,0.8252057,0.0,0.8581993,0.0,0.2569973,0.0,0.7462655,0.0,0.4885254,0.2775538,0.0,0.04511703,0.86767507,0.0,0.24053083,0.21248676,0.8854102,0.3514536,0.5967148,0.94968295,1.0,0.0,0.0,0.8375629,0.4904887,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5976172,1.0,1.0
0.19419588,1.0,0.8995771,0.0,0.0,0.118579775,1.0,0.30394322,1.0,0.0,1.0,0.8363471,0.0,0.87993383,0.0,0.2562942,0.0,0.7445242,0.0,0.4956308,0.26708794,0.0,0.016013326,0.89484954,0.0,0.24281228,0.21261133,0.8999423,0.3458628,0.60616225,0.9548458,1.0,0.0,0.0,0.8556311,0.49423933,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.60711986,1.0,1.0
0.18623112,1.0,0.913326,0.0,0.0,0.11049877,1.0,0.2973158,1.0,0.0,1.0,0.8511075,0.0,0.9018003,0.0,0.24835072,0.0,0.7451056,0.0,0.48821843,0.2543845,0.0,0.0038880652,0.8994875,0.0,0.22573246,0.19814816,0.92104137,0.34895667,0.6097029,0.9587246,1.0,0.0,0.0,0.8600174,0.50117457,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6088154,1.0,1.0
0.18278548,1.0,0.922119,0.0,0.0,0.10743396,1.0,0.29502875,1.0,0.0,1.0,0.85306364,0.0,0.89954406,0.0,0.24388187,0.0,0.7470321,0.0,0.4748636,0.24639162,0.0,0.0,0.90914893,0.0,0.22203937,0.20439094,0.93047106,0.3370601,0.62072194,0.95938236,1.0,0.0,0.0,0.86947477,0.5061381,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6133403,1.0,1.0
0.16954586,1.0,0.9382518,0.0,0.0,0.09615818,1.0,0.2849745,1.0,0.0,1.0,0.8633314,0.0,0.917788,0.0,0.23344657,0.0,0.7616942,0.0,0.47776684,0.23960303,0.0,0.0,0.9288684,0.0,0.22267763,0.20477907,0.94343174,0.3465313,0.6018985,0.9703731,1.0,0.0,0.0,0.89492,0.51778173,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.62386304,1.0,1.0
0.16699085,1.0,0.9619372,0.0,0.0,0.09098893,1.0,0.2748864,1.0,0.0,1.0,0.8697719,0.0,0.9470019,0.0,0.21921173,0.0,0.767716,0.0,0.48998156,0.23035334,0.0,0.0,0.9596744,0.0,0.24607746,0.20142037,0.9794501,0.33450386,0.595271,0.9774281,1.0,0.0,0.0,0.895584,0.5233468,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6247978,1.0,1.0
0.16172545,1.0,0.96464884,0.0,0.0,0.0638364,1.0,0.2588797,1.0,0.0,1.0,0.88328093,0.0,0.9450929,0.0,0.21059772,0.0,0.7642026,0.0,0.49316564,0.22663541,0.0,0.0,0.9638615,0.0,0.23450518,0.19980983,0.9850098,0.34115252,0.6014212,0.9915648,1.0,0.0,0.0,0.90187114,0.5243771,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6206897,1.0,1.0
0.13957177,1.0,0.96851456,0.0,0.0,0.04089492,1.0,0.24275337,1.0,0.0,1.0,0.8968242,0.0,0.9574515,0.0,0.18924107,0.0,0.7672094,0.0,0.48505074,0.2093706,0.0,0.0,0.9671227,0.0,0.23952213,0.19552313,1.0,0.3411796,0.6104215,0.99754083,1.0,0.0,0.0,0.9119847,0.5258611,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.61813366,1.0,1.0
0.1256623,1.0,0.9652271,0.0,0.0,0.023490693,1.0,0.24027443,1.0,0.0,1.0,0.8963948,0.0,0.9657203,0.0,0.16752207,0.0,0.77688944,0.0,0.4816924,0.20603494,0.0,0.0,0.96169233,0.0,0.23745714,0.1715751,1.0,0.3310994,0.6146722,1.0,1.0,0.0,0.0,0.9342217,0.5211179,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6241878,1.0,1.0
0.118760854,1.0,1.0,0.0,0.0,0.0114214225,1.0,0.22511335,1.0,0.0,1.0,0.93481165,0.0,0.9679697,0.0,0.16186175,0.0,0.76394546,0.0,0.49565488,0.18653804,0.0,0.0,0.97529316,0.0,0.22249924,0.1574967,1.0,0.33532274,0.61750776,1.0,1.0,0.0,0.0,0.9452464,0.5296757,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6355994,1.0,1.0
0.111338586,1.0,1.0,0.0,0.0,0.0033083903,1.0,0.20814711,1.0,0.0,1.0,0.93780506,0.0,0.99198514,0.0,0.1587715,0.0,0.7766853,0.0,0.48097268,0.16289423,0.0,0.0,0.9861727,0.0,0.20869651,0.1368823,1.0,0.33347636,0.61372167,1.0,1.0,0.0,0.0,0.96764004,0.53749907,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6422818,1.0,1.0
0.0981307,1.0,1.0,0.0,0.0,0.0,1.0,0.2065552,1.0,0.0,1.0,0.9501901,0.0,1.0,0.0,0.1482104,0.0,0.7855449,0.0,0.47400495,0.1557261,0.0,0.0,0.9872911,0.0,0.19030266,0.13119926,1.0,0.32262334,0.6163532,1.0,1.0,0.0,0.0,0.98833936,0.54102916,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6485088,1.0,1.0
0.09670047,1.0,1.0,0.0,0.0,0.0,1.0,0.19464114,1.0,0.0,1.0,0.9657785,0.0,1.0,0.0,0.12832205,0.0,0.79118335,0.0,0.47690585,0.14751333,0.0,0.0,0.99918544,0.0,0.17876704,0.13081668,1.0,0.33543214,0.6212725,1.0,1.0,0.0,0.0,0.9927389,0.5459947,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.64477026,1.0,1.0
0.08839419,1.0,1.0,0.0,0.0,0.0,1.0,0.17738925,1.0,0.0,1.0,0.97740257,0.0,1.0,0.0,0.111710906,0.0,0.8007587,0.0,0.4716509,0.14239691,0.0,0.0,1.0,0.0,0.16721196,0.12851702,1.0,0.32485583,0.62354755,1.0,1.0,0.0,0.0,1.0,0.5465064,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6581871,1.0,1.0
0.068964936,1.0,1.0,0.0,0.0,0.0,1.0,0.15759589,1.0,0.0,1.0,0.99736357,0.0,1.0,0.0,0.08333935,0.0,0.8142292,0.0,0.47112125,0.12183452,0.0,0.0,1.0,0.0,0.17040984,0.13441376,1.0,0.32227018,0.62881637,1.0,1.0,0.0,0.0,1.0,0.5420989,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.65449667,1.0,1.0
0.052442554,1.0,1.0,0.0,0.0,0.0,1.0,0.15014856,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.06253439,0.0,0.8197583,0.0,0.4728595,0.12226975,0.0,0.0,1.0,0.0,0.15672864,0.12335543,1.0,0.3330713,0.6509215,1.0,1.0,0.0,0.0,1.0,0.54525065,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.65393054,1.0,1.0
0.038654655,1.0,1.0,0.0,0.0,0.0,1.0,0.13002901,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.034161955,0.0,0.83025634,0.0,0.46380013,0.11900579,0.0,0.0,1.0,0.0,0.14091103,0.115931466,1.0,0.32353196,0.6562912,1.0,1.0,0.0,0.0,1.0,0.5480752,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.651405,1.0,1.0
0.028741648,1.0,1.0,0.0,0.0,0.0,1.0,0.106231496,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.003915264,0.0,0.8380283,0.0,0.46188828,0.10271127,0.0,0.0,1.0,0.0,0.12916775,0.14233752,1.0,0.32222173,0.64975244,1.0,1.0,0.0,0.0,1.0,0.5494382,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.64748955,1.0,1.0
0.018787188,1.0,1.0,0.0,0.0,0.0,1.0,0.09437083,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8433939,0.0,0.4667998,0.104809985,0.0,0.0,1.0,0.0,0.12366762,0.13652629,1.0,0.30751398,0.6426942,1.0,1.0,0.0,0.0,1.0,0.55214816,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6703022,1.0,1.0
0.0046638777,1.0,1.0,0.0,0.0,0.0,1.0,0.091399424,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.84525484,0.0,0.45683733,0.094688684,0.0,0.0,1.0,0.0,0.11071686,0.12813345,1.0,0.30020458,0.6561597,1.0,1.0,0.0,0.0,1.0,0.5512937,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.68368137,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.090583034,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8622109,0.0,0.45582703,0.085962966,0.0,0.0,1.0,0.0,0.10501789,0.13294363,1.0,0.30657277,0.6729513,1.0,1.0,0.0,0.0,1.0,0.55152225,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6936601,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.066618994,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8792777,0.0,0.45546022,0.077327855,0.0,0.0,1.0,0.0,0.10299719,0.12557231,1.0,0.30932483,0.6827897,1.0,1.0,0.0,0.0,1.0,0.55442685,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7181228,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.058416754,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.88422114,0.0,0.46919668,0.06245093,0.0,0.0,1.0,0.0,0.101322666,0.11134132,1.0,0.30607396,0.690898,1.0,1.0,0.0,0.0,1.0,0.5583829,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7296634,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.043939255,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8789515,0.0,0.4716134,0.052454937,0.0,0.0,1.0,0.0,0.08030443,0.10781388,1.0,0.31222698,0.7075318,1.0,1.0,0.0,0.0,1.0,0.571969,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.74547315,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.032641936,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8857707,0.0,0.46878228,0.033706665,0.0,0.0,1.0,0.0,0.07628264,0.102124415,1.0,0.2963794,0.7053219,1.0,1.0,0.0,0.0,1.0,0.576825,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7652659,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.016997771,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.88815457,0.0,0.4671837,0.033791985,0.0,0.0,1.0,0.0,0.050527807,0.09173098,1.0,0.2883342,0.70037407,1.0,1.0,0.0,0.0,1.0,0.59875387,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7718674,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.014469735,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8972679,0.0,0.45881888,0.01486259,0.0,0.0,1.0,0.0,0.03820656,0.091526136,1.0,0.2955824,0.711027,1.0,1.0,0.0,0.0,1.0,0.60229903,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7657113,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.90196043,0.0,0.461809,0.0,0.0,0.0,1.0,0.0,0.014149093,0.079347335,1.0,0.2944891,0.70826566,1.0,1.0,0.0,0.0,1.0,0.6168003,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.77401304,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.89544463,0.0,0.4621541,0.0,0.0,0.0,1.0,0.0,0.0,0.08846723,1.0,0.28915414,0.7032221,1.0,1.0,0.0,0.0,1.0,0.622589,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7866274,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8996503,0.0,0.45100728,0.0,0.0,0.0,1.0,0.0,0.0,0.077243246,1.0,0.2808836,0.6943044,1.0,1.0,0.0,0.0,1.0,0.627464,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.7942633,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9047666,0.0,0.43556166,0.0,0.0,0.0,1.0,0.0,0.0,0.08110193,1.0,0.290245,0.7159091,1.0,1.0,0.0,0.0,1.0,0.6306047,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8148754,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.91243696,0.0,0.42861682,0.0,0.0,0.0,1.0,0.0,0.0,0.073932014,1.0,0.30054963,0.7346223,1.0,1.0,0.0,0.0,1.0,0.63986844,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.82762086,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9129624,0.0,0.42056167,0.0,0.0,0.0,1.0,0.0,0.0,0.06404831,1.0,0.30003342,0.7430569,1.0,1.0,0.0,0.0,1.0,0.6528251,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8307189,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9197565,0.0,0.41643068,0.0,0.0,0.0,1.0,0.0,0.0,0.057098232,1.0,0.2913235,0.75330865,1.0,1.0,0.0,0.0,1.0,0.674773,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8357472,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9103383,0.0,0.39999345,0.0,0.0,0.0,1.0,0.0,0.0,0.033218984,1.0,0.27298677,0.74449986,1.0,1.0,0.0,0.0,1.0,0.6740625,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.86281776,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9326722,0.0,0.39220616,0.0,0.0,0.0,1.0,0.0,0.0,0.019894954,1.0,0.25789845,0.7679561,1.0,1.0,0.0,0.0,1.0,0.67664707,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8921242,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.94810534,0.0,0.37921488,0.0,0.0,0.0,1.0,0.0,0.0,0.014453365,1.0,0.25640258,0.77572435,1.0,1.0,0.0,0.0,1.0,0.68279856,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9152905,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9576122,0.0,0.368103,0.0,0.0,0.0,1.0,0.0,0.0,0.0056751375,1.0,0.25063366,0.7878268,1.0,1.0,0.0,0.0,1.0,0.69699824,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.92638606,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.95671886,0.0,0.36936808,0.0,0.0,0.0,1.0,0.0,0.0,0.004622628,1.0,0.24339879,0.81073445,1.0,1.0,0.0,0.0,1.0,0.7095049,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9354886,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9588442,0.0,0.35759872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22909291,0.81898355,1.0,1.0,0.0,0.0,1.0,0.7249553,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9417998,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9688205,0.0,0.34919515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22590108,0.82827604,1.0,1.0,0.0,0.0,1.0,0.726109,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9583668,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9785155,0.0,0.3456053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21426909,0.8347592,1.0,1.0,0.0,0.0,1.0,0.7474845,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.971135,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9863832,0.0,0.3415519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.21302997,0.844309,1.0,1.0,0.0,0.0,1.0,0.7644557,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9829991,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.99080986,0.0,0.3254273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.20731851,0.8802037,1.0,1.0,0.0,0.0,1.0,0.7847326,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.99146914,0.0,0.3117617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.19628674,0.8914711,1.0,1.0,0.0,0.0,1.0,0.7894856,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9953199,0.0,0.29972097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18768452,0.90757954,1.0,1.0,0.0,0.0,1.0,0.8049879,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.28767902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17428568,0.9232228,1.0,1.0,0.0,0.0,1.0,0.8059866,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.27262476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17754701,0.9533407,1.0,1.0,0.0,0.0,1.0,0.80962956,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25719607,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16428609,0.96894485,1.0,1.0,0.0,0.0,1.0,0.8158086,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23822638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1477279,0.98334587,1.0,1.0,0.0,0.0,1.0,0.83811957,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.22372945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.13483244,0.9979548,1.0,1.0,0.0,0.0,1.0,0.84451336,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21140797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12368866,1.0,1.0,1.0,0.0,0.0,1.0,0.8605261,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1871057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1060663,1.0,1.0,1.0,0.0,0.0,1.0,0.8777464,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1629869,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09010586,1.0,1.0,1.0,0.0,0.0,1.0,0.8837428,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13828696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.07892028,1.0,1.0,1.0,0.0,0.0,1.0,0.8948284,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.113736324,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.062468566,1.0,1.0,1.0,0.0,0.0,1.0,0.90742135,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.08120543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.04565864,1.0,1.0,1.0,0.0,0.0,1.0,0.93572694,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.047418166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.016878806,1.0,1.0,1.0,0.0,0.0,1.0,0.9563418,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.01551981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0014875589,1.0,1.0,1.0,0.0,0.0,1.0,0.9775773,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9771542,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
