wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw
0.0,0.09361353,0.11761044,0.0,0.0,0.0,0.18653916,0.13411328,0.11060013,5.553404e-13,0.0,0.104885876,0.09238761,0.16050202,0.1348874,0.15409179,0.0,0.0,0.0,0.0,0.0,0.10214461,0.0,0.0,0.0,0.0,0.041861046,0.0626455,0.052642245,0.0,0.0,0.058007505,0.057405382,0.0,0.09132346,0.0,0.0,0.0,0.0,0.08369125,0.08277598,0.0,0.1423556,0.0,0.0,0.0,0.027312623
0.0,0.08837052,0.11740491,0.0,0.0,0.0,0.1832496,0.13655543,0.11170226,7.7056607e-14,0.0,0.10344586,0.091338634,0.15931192,0.1343723,0.15233564,0.0,0.0,0.0,0.0,0.0,0.09919335,0.0,0.0,0.0,0.0,0.043370564,0.064468846,0.051698066,0.0,0.0,0.05689773,0.05631827,0.0,0.09729482,0.0,0.0,0.0,0.0,0.08310457,0.08286431,0.0,0.14317879,0.0,0.0,0.0,0.025400447
0.0,0.091713436,0.11770245,0.0,0.0,0.0,0.18380892,0.13715011,0.10779037,9.185377e-15,0.0,0.10345265,0.09271681,0.15831374,0.1344472,0.1496796,0.0,0.0,0.0,0.0,0.0,0.09867206,0.0,0.0,0.0,0.0,0.04156672,0.064728305,0.04985409,0.0,0.0,0.058143247,0.058662094,0.0,0.09473565,0.0,0.0,0.0,0.0,0.08569519,0.08147355,0.0,0.13916835,0.0,0.0,0.0,0.026847765
0.0,0.090472676,0.11709142,0.0,0.0,0.0,0.18225573,0.13777089,0.10889914,9.290621e-16,0.0,0.10703743,0.09226974,0.15684669,0.1329943,0.15054174,0.0,0.0,0.0,0.0,0.0,0.09757037,0.0,0.0,0.0,0.0,0.041200127,0.06278019,0.05035066,0.0,0.0,0.059457358,0.054678492,0.0,0.094312385,0.0,0.0,0.0,0.0,0.083467774,0.08130183,0.0,0.14090538,0.0,0.0,0.0,0.026711136
0.0,0.089597315,0.11903649,0.0,0.0,0.0,0.18222952,0.13053168,0.112310626,7.866569e-17,0.0,0.104181476,0.094137274,0.15940717,0.13278215,0.1509555,0.0,0.0,0.0,0.0,0.0,0.0987262,0.0,0.0,0.0,0.0,0.040743157,0.06182499,0.051052272,0.0,0.0,0.05705855,0.055342823,0.0,0.090753786,0.0,0.0,0.0,0.0,0.0851228,0.08184414,0.0,0.13830476,0.0,0.0,0.0,0.024951138
0.0,0.08753782,0.113519885,0.0,0.0,0.0,0.18148781,0.13304378,0.11126446,5.494193e-18,0.0,0.10166945,0.09046868,0.15807691,0.13301955,0.14872608,0.0,0.0,0.0,0.0,0.0,0.09731478,0.0,0.0,0.0,0.0,0.042163484,0.06265151,0.052800864,0.0,0.0,0.05750066,0.058323927,0.0,0.091930136,0.0,0.0,0.0,0.0,0.083425805,0.081766754,0.0,0.13920961,0.0,0.0,0.0,0.026657732
0.0,0.089891374,0.11518978,0.0,0.0,0.0,0.18108954,0.1342289,0.107960686,3.114387e-19,0.0,0.106842816,0.09148198,0.15394074,0.13199936,0.14932512,0.0,0.0,0.0,0.0,0.0,0.09660086,0.0,0.0,0.0,0.0,0.040561937,0.062276844,0.051358994,0.0,0.0,0.057055425,0.057783198,0.0,0.091610156,0.0,0.0,0.0,0.0,0.08254637,0.0826645,0.0,0.1381244,0.0,0.0,0.0,0.027449887
0.0,0.08925997,0.11318644,0.0,0.0,0.0,0.17925097,0.13375086,0.11260196,1.4075885e-20,0.0,0.104186125,0.09095247,0.1564847,0.13104941,0.14860971,0.0,0.0,0.0,0.0,0.0,0.09771377,0.0,0.0,0.0,0.0,0.04187288,0.06259794,0.052048538,0.0,0.0,0.056746155,0.05584037,0.0,0.090212665,0.0,0.0,0.0,0.0,0.08187405,0.08130012,0.0,0.13807945,0.0,0.0,0.0,0.027865453
0.0,0.088110305,0.11587254,0.0,0.0,0.0,0.17882791,0.1339624,0.10935699,4.9742433e-22,0.0,0.10362235,0.09343737,0.15427801,0.12988444,0.14647153,0.0,0.0,0.0,0.0,0.0,0.09678436,0.0,0.0,0.0,0.0,0.039412066,0.061081685,0.04996224,0.0,0.0,0.053374767,0.055346884,0.0,0.09261349,0.0,0.0,0.0,0.0,0.0839573,0.08049193,0.0,0.13814653,0.0,0.0,0.0,0.029117178
0.0,0.088206485,0.11232233,0.0,0.0,0.0,0.17817684,0.13413897,0.11353358,1.3451268e-23,0.0,0.10612782,0.090578265,0.15560655,0.1273521,0.14767759,0.0,0.0,0.0,0.0,0.0,0.09711586,0.0,0.0,0.0,0.0,0.042694166,0.06005251,0.052751854,0.0,0.0,0.056761842,0.054659948,0.0,0.08969737,0.0,0.0,0.0,0.0,0.0827003,0.079165556,0.0,0.13736376,0.0,0.0,0.0,0.029400742
0.0,0.08738299,0.11031565,0.0,0.0,0.0,0.17801794,0.13912286,0.11021802,2.717839e-25,0.0,0.10534259,0.09056808,0.15653673,0.12707864,0.14508456,0.0,0.0,0.0,0.0,0.0,0.09777098,0.0,0.0,0.0,0.0,0.044251274,0.060306158,0.05143284,0.0,0.0,0.055011302,0.05496092,0.0,0.09130484,0.0,0.0,0.0,0.0,0.08184407,0.081024714,0.0,0.13660946,0.0,0.0,0.0,0.029330252
0.0,0.090123914,0.11262087,0.0,0.0,0.0,0.17773868,0.12823981,0.109065555,3.9958297e-27,0.0,0.10405209,0.0936314,0.15181428,0.12737826,0.14668027,0.0,0.0,0.0,0.0,0.0,0.09619661,0.0,0.0,0.0,0.0,0.041597374,0.057502817,0.05300528,0.0,0.0,0.05125122,0.055010192,0.0,0.0922344,0.0,0.0,0.0,0.0,0.08372653,0.0788851,0.0,0.13831893,0.0,0.0,0.0,0.029414633
0.0,0.08923401,0.11080001,0.0,0.0,0.0,0.17620641,0.1332781,0.11007528,4.150403e-29,0.0,0.1075936,0.089219,0.15220481,0.13054374,0.1409504,0.0,0.0,0.0,0.0,0.0,0.09699013,0.0,0.0,0.0,0.0,0.04153496,0.062001154,0.051076047,0.0,0.0,0.056128792,0.055927765,0.0,0.09758816,0.0,0.0,0.0,0.0,0.08151056,0.08008684,0.0,0.1339184,0.0,0.0,0.0,0.029088825
0.0,0.08907251,0.11220966,0.0,0.0,0.0,0.17669564,0.13181266,0.108206645,2.9465635e-31,0.0,0.10591617,0.09096665,0.15244013,0.13022503,0.14543979,0.0,0.0,0.0,0.0,0.0,0.09555892,0.0,0.0,0.0,0.0,0.043375637,0.06288416,0.051337652,0.0,0.0,0.054376252,0.0559672,0.0,0.09128622,0.0,0.0,0.0,0.0,0.0842785,0.079743505,0.0,0.13439141,0.0,0.0,0.0,0.027290264
0.0,0.08856835,0.109879695,0.0,0.0,0.0,0.1776009,0.13367848,0.10944524,1.3775755e-33,0.0,0.105704896,0.0872505,0.154773,0.12487233,0.1469121,0.0,0.0,0.0,0.0,0.0,0.09697679,0.0,0.0,0.0,0.0,0.042351585,0.05816326,0.050199106,0.0,0.0,0.056286447,0.05576178,0.0,0.09301365,0.0,0.0,0.0,0.0,0.08187089,0.0794526,0.0,0.13330093,0.0,0.0,0.0,0.028156692
0.0,0.091656715,0.110633545,0.0,0.0,0.0,0.17726777,0.13057075,0.11008208,4.066023e-36,0.0,0.103447,0.09117664,0.15241723,0.12521726,0.14440322,0.0,0.0,0.0,0.0,0.0,0.097280905,0.0,0.0,0.0,0.0,0.043942988,0.061320826,0.049225498,0.0,0.0,0.05469182,0.053759903,0.0,0.09163613,0.0,0.0,0.0,0.0,0.08425133,0.079187684,0.0,0.12976658,0.0,0.0,0.0,0.02609572
0.0,0.08858348,0.11050764,0.0,0.0,0.0,0.17566164,0.1298466,0.107720755,7.220365e-39,0.0,0.102256514,0.09114603,0.15530609,0.12871608,0.1408413,0.0,0.0,0.0,0.0,0.0,0.09712079,0.0,0.0,0.0,0.0,0.04704156,0.060673013,0.048262596,0.0,0.0,0.0527824,0.05249075,0.0,0.09185786,0.0,0.0,0.0,0.0,0.08388592,0.080320105,0.0,0.13243137,0.0,0.0,0.0,0.028070847
0.0,0.08762157,0.10908147,0.0,0.0,0.0,0.17428014,0.12988031,0.11008331,7.298e-42,0.0,0.10488184,0.090255484,0.15123156,0.1253482,0.14410506,0.0,0.0,0.0,0.0,0.0,0.09619999,0.0,0.0,0.0,0.0,0.046916913,0.058053207,0.051330473,0.0,0.0,0.054725483,0.054127797,0.0,0.09282079,0.0,0.0,0.0,0.0,0.083526015,0.077404365,0.0,0.1335147,0.0,0.0,0.0,0.02975177
0.0,0.0864137,0.11008034,0.0,0.0,0.0,0.17435776,0.13301508,0.11067413,4e-45,0.0,0.103562124,0.089639165,0.1551273,0.124709025,0.14252856,0.0,0.0,0.0,0.0,0.0,0.09466001,0.0,0.0,0.0,0.0,0.044118553,0.058040753,0.053754173,0.0,0.0,0.053757448,0.055170704,0.0,0.09162617,0.0,0.0,0.0,0.0,0.08430145,0.07862427,0.0,0.13098876,0.0,0.0,0.0,0.029946044
0.0,0.09059212,0.11282078,0.0,0.0,0.0,0.17546688,0.12961094,0.108004436,0.0,0.0,0.10350557,0.09054764,0.15351796,0.12670265,0.14331055,0.0,0.0,0.0,0.0,0.0,0.09523178,0.0,0.0,0.0,0.0,0.041529007,0.0578611,0.05149209,0.0,0.0,0.051382914,0.05415893,0.0,0.09198728,0.0,0.0,0.0,0.0,0.087896734,0.077191636,0.0,0.13283461,0.0,0.0,0.0,0.029963128
0.0,0.08737885,0.111442015,0.0,0.0,0.0,0.17216799,0.12923083,0.10680427,0.0,0.0,0.104122184,0.09094401,0.15215808,0.12568934,0.14001983,0.0,0.0,0.0,0.0,0.0,0.09679724,0.0,0.0,0.0,0.0,0.04370116,0.06037069,0.051204834,0.0,0.0,0.052168883,0.056317404,0.0,0.0907236,0.0,0.0,0.0,0.0,0.08236558,0.08068655,0.0,0.13281222,0.0,0.0,0.0,0.029627947
0.0,0.08849786,0.10907376,0.0,0.0,0.0,0.17323703,0.12964849,0.11113196,0.0,0.0,0.10502744,0.08778223,0.15114777,0.1253836,0.14066824,0.0,0.0,0.0,0.0,0.0,0.095869526,0.0,0.0,0.0,0.0,0.04324514,0.056853376,0.053484228,0.0,0.0,0.05089952,0.055075508,0.0,0.09377891,0.0,0.0,0.0,0.0,0.08230742,0.074614786,0.0,0.13134116,0.0,0.0,0.0,0.028102495
0.0,0.08786302,0.109781995,0.0,0.0,0.0,0.17111719,0.12883054,0.10618085,0.0,0.0,0.10941339,0.08972391,0.15284145,0.1238224,0.14473534,0.0,0.0,0.0,0.0,0.0,0.09450612,0.0,0.0,0.0,0.0,0.042726677,0.057000916,0.052192815,0.0,0.0,0.05444558,0.055087406,0.0,0.09213252,0.0,0.0,0.0,0.0,0.081649385,0.0777388,0.0,0.1280915,0.0,0.0,0.0,0.028806586
0.0,0.08889205,0.10649494,0.0,0.0,0.0,0.17095158,0.12868546,0.11291186,0.0,0.0,0.10486906,0.088022806,0.1534931,0.12327296,0.1431842,0.0,0.0,0.0,0.0,0.0,0.09438093,0.0,0.0,0.0,0.0,0.04284179,0.05705761,0.05068531,0.0,0.0,0.050300412,0.05221226,0.0,0.08956623,0.0,0.0,0.0,0.0,0.085670836,0.07675293,0.0,0.13037306,0.0,0.0,0.0,0.03013604
0.0,0.08787219,0.108475804,0.0,0.0,0.0,0.17004432,0.12518744,0.10765372,0.0,0.0,0.10618596,0.091355324,0.15203136,0.12566242,0.1458984,0.0,0.0,0.0,0.0,0.0,0.09573118,0.0,0.0,0.0,0.0,0.043238763,0.058590703,0.04972264,0.0,0.0,0.04945285,0.05178596,0.0,0.09159435,0.0,0.0,0.0,0.0,0.08455564,0.07607038,0.0,0.12830007,0.0,0.0,0.0,0.028415252
0.0,0.0866224,0.106936626,0.0,0.0,0.0,0.1711384,0.12686083,0.10953417,0.0,0.0,0.10641433,0.08895555,0.1514334,0.120776676,0.14129613,0.0,0.0,0.0,0.0,0.0,0.097000435,0.0,0.0,0.0,0.0,0.04153142,0.0583898,0.052628983,0.0,0.0,0.04925325,0.055819523,0.0,0.09102973,0.0,0.0,0.0,0.0,0.0808762,0.077136114,0.0,0.12952478,0.0,0.0,0.0,0.029494084
0.0,0.08839306,0.108759895,0.0,0.0,0.0,0.16770639,0.12903672,0.10737156,0.0,0.0,0.10570824,0.090170145,0.15368982,0.12291161,0.14015059,0.0,0.0,0.0,0.0,0.0,0.09647241,0.0,0.0,0.0,0.0,0.043160148,0.058976054,0.048495423,0.0,0.0,0.050239846,0.051873248,0.0,0.08862033,0.0,0.0,0.0,0.0,0.08376324,0.07793105,0.0,0.1310271,0.0,0.0,0.0,0.027952258
0.0,0.08748026,0.10660479,0.0,0.0,0.0,0.16812876,0.12786104,0.10719226,0.0,0.0,0.10429446,0.08846822,0.15026188,0.121303104,0.14383107,0.0,0.0,0.0,0.0,0.0,0.09513745,0.0,0.0,0.0,0.0,0.043265987,0.05731897,0.05027397,0.0,0.0,0.051558916,0.053122822,0.0,0.090162486,0.0,0.0,0.0,0.0,0.086170584,0.075064406,0.0,0.127869,0.0,0.0,0.0,0.027819067
0.0,0.08607742,0.10247061,0.0,0.0,0.0,0.16580607,0.12936458,0.10739248,0.0,0.0,0.104497515,0.0888741,0.15158135,0.12469995,0.14135526,0.0,0.0,0.0,0.0,0.0,0.09605828,0.0,0.0,0.0,0.0,0.04375739,0.058260955,0.053198766,0.0,0.0,0.051920705,0.05149109,0.0,0.09380556,0.0,0.0,0.0,0.0,0.08437621,0.0792637,0.0,0.12728836,0.0,0.0,0.0,0.03292429
0.0,0.08742067,0.10548087,0.0,0.0,0.0,0.16620702,0.12713592,0.108161904,0.0,0.0,0.10314683,0.08873634,0.15037031,0.12378136,0.13940945,0.0,0.0,0.0,0.0,0.0,0.09406007,0.0,0.0,0.0,0.0,0.043434054,0.05577741,0.05424451,0.0,0.0,0.04822166,0.052881587,0.0,0.093511365,0.0,0.0,0.0,0.0,0.083918616,0.07687873,0.0,0.12810755,0.0,0.0,0.0,0.031825557
0.0,0.08606053,0.105040915,0.0,0.0,0.0,0.16522196,0.1239932,0.112509005,0.0,0.0,0.10434575,0.0868077,0.15460394,0.12131969,0.14026642,0.0,0.0,0.0,0.0,0.0,0.09561313,0.0,0.0,0.0,0.0,0.04310742,0.05635904,0.052532233,0.0,0.0,0.051350545,0.054112434,0.0,0.09107244,0.0,0.0,0.0,0.0,0.085802846,0.077803865,0.0,0.12782769,0.0,0.0,0.0,0.029099349
0.0,0.086386666,0.10567624,0.0,0.0,0.0,0.16756596,0.12799096,0.10775139,0.0,0.0,0.101801306,0.08945891,0.15123282,0.11894638,0.13948748,0.0,0.0,0.0,0.0,0.0,0.0945074,0.0,0.0,0.0,0.0,0.04235796,0.05938613,0.053311907,0.0,0.0,0.053116314,0.053238474,0.0,0.09094108,0.0,0.0,0.0,0.0,0.08718768,0.07633434,0.0,0.12690283,0.0,0.0,0.0,0.029375551
0.0,0.08425357,0.10346523,0.0,0.0,0.0,0.16581918,0.12634532,0.109278984,0.0,0.0,0.10726372,0.0895311,0.14892918,0.11895916,0.13999486,0.0,0.0,0.0,0.0,0.0,0.094782405,0.0,0.0,0.0,0.0,0.042973228,0.05655595,0.05042151,0.0,0.0,0.050621845,0.05589851,0.0,0.090181544,0.0,0.0,0.0,0.0,0.089654155,0.074930236,0.0,0.12678708,0.0,0.0,0.0,0.029731406
0.0,0.08759552,0.10436321,0.0,0.0,0.0,0.16555795,0.12776847,0.108763665,0.0,0.0,0.103843264,0.0898908,0.15119287,0.12120693,0.13989191,0.0,0.0,0.0,0.0,0.0,0.0933953,0.0,0.0,0.0,0.0,0.044502437,0.056766015,0.05175817,0.0,0.0,0.048575487,0.05544858,0.0,0.09325722,0.0,0.0,0.0,0.0,0.08768872,0.07620253,0.0,0.12653841,0.0,0.0,0.0,0.028169092
0.0,0.084238715,0.10347048,0.0,0.0,0.0,0.16510306,0.12867716,0.10738043,0.0,0.0,0.104451664,0.09086316,0.14808631,0.119723506,0.13627577,0.0,0.0,0.0,0.0,0.0,0.09576834,0.0,0.0,0.0,0.0,0.04098751,0.056420717,0.05301149,0.0,0.0,0.050697263,0.05333934,0.0,0.09312795,0.0,0.0,0.0,0.0,0.08757454,0.0739651,0.0,0.1258557,0.0,0.0,0.0,0.028634796
0.0,0.08483257,0.10369582,0.0,0.0,0.0,0.16555968,0.13223006,0.10619067,0.0,0.0,0.10265095,0.09088513,0.15066287,0.11663348,0.13814934,0.0,0.0,0.0,0.0,0.0,0.0938211,0.0,0.0,0.0,0.0,0.044814274,0.057227828,0.049257882,0.0,0.0,0.05000696,0.053536683,0.0,0.09300605,0.0,0.0,0.0,0.0,0.0870333,0.073167235,0.0,0.1278634,0.0,0.0,0.0,0.027792353
0.0,0.08500152,0.1041471,0.0,0.0,0.0,0.16569358,0.13001174,0.1085455,0.0,0.0,0.10335447,0.09008503,0.14938909,0.11692439,0.13914846,0.0,0.0,0.0,0.0,0.0,0.09498029,0.0,0.0,0.0,0.0,0.04151162,0.055526372,0.051434804,0.0,0.0,0.049879305,0.052999932,0.0,0.08962799,0.0,0.0,0.0,0.0,0.085394055,0.07538612,0.0,0.12582238,0.0,0.0,0.0,0.026835239
0.0,0.08792039,0.10361499,0.0,0.0,0.0,0.16430245,0.13084847,0.10728118,0.0,0.0,0.105077066,0.09196919,0.15221241,0.11941806,0.13644418,0.0,0.0,0.0,0.0,0.0,0.093748406,0.0,0.0,0.0,0.0,0.041450936,0.056382846,0.05257343,0.0,0.0,0.05114229,0.051632408,0.0,0.09056825,0.0,0.0,0.0,0.0,0.08618098,0.07545561,0.0,0.12524386,0.0,0.0,0.0,0.028593197
0.0,0.085475296,0.10198083,0.0,0.0,0.0,0.16356434,0.12918983,0.10839134,0.0,0.0,0.10534102,0.091359995,0.14919761,0.12255122,0.13796765,0.0,0.0,0.0,0.0,0.0,0.094903715,0.0,0.0,0.0,0.0,0.039242454,0.055824377,0.050876968,0.0,0.0,0.052277293,0.053043995,0.0,0.09226524,0.0,0.0,0.0,0.0,0.08492526,0.07487007,0.0,0.1257013,0.0,0.0,0.0,0.029504133
0.0,0.08696838,0.103987105,0.0,0.0,0.0,0.16645178,0.12454161,0.10484347,0.0,0.0,0.10578159,0.091824956,0.14972216,0.121023916,0.13616236,0.0,0.0,0.0,0.0,0.0,0.094755806,0.0,0.0,0.0,0.0,0.04057778,0.05383369,0.051636912,0.0,0.0,0.052331068,0.05015183,0.0,0.09206998,0.0,0.0,0.0,0.0,0.08835203,0.07345105,0.0,0.12703387,0.0,0.0,0.0,0.027601013
0.0,0.08412175,0.10502485,0.0,0.0,0.0,0.1644396,0.1275062,0.1059286,0.0,0.0,0.10272168,0.0920272,0.14956592,0.1209315,0.13490936,0.0,0.0,0.0,0.0,0.0,0.09423493,0.0,0.0,0.0,0.0,0.039706256,0.056273896,0.052042946,0.0,0.0,0.05174985,0.05301112,0.0,0.08881902,0.0,0.0,0.0,0.0,0.08735307,0.0748101,0.0,0.1238041,0.0,0.0,0.0,0.028766802
0.0,0.0837745,0.10267263,0.0,0.0,0.0,0.16475293,0.12700078,0.10687312,0.0,0.0,0.10685044,0.09003142,0.1492211,0.11847881,0.13438465,0.0,0.0,0.0,0.0,0.0,0.09337406,0.0,0.0,0.0,0.0,0.040682666,0.054412425,0.049562894,0.0,0.0,0.051496744,0.050925963,0.0,0.08804298,0.0,0.0,0.0,0.0,0.08590406,0.075915724,0.0,0.1276899,0.0,0.0,0.0,0.02948324
0.0,0.08418639,0.10305062,0.0,0.0,0.0,0.16232009,0.12668425,0.10924588,0.0,0.0,0.1080183,0.09138071,0.14578965,0.1172405,0.13759257,0.0,0.0,0.0,0.0,0.0,0.09404692,0.0,0.0,0.0,0.0,0.041073628,0.055852424,0.050799984,0.0,0.0,0.0485163,0.04876518,0.0,0.090550415,0.0,0.0,0.0,0.0,0.088618636,0.074907415,0.0,0.12688738,0.0,0.0,0.0,0.030057333
0.0,0.08752157,0.10262522,0.0,0.0,0.0,0.16277935,0.12607983,0.10666323,0.0,0.0,0.10297186,0.092058375,0.15391526,0.118177146,0.13788004,0.0,0.0,0.0,0.0,0.0,0.09368737,0.0,0.0,0.0,0.0,0.04122927,0.055364884,0.05142693,0.0,0.0,0.0470022,0.052698713,0.0,0.08747297,0.0,0.0,0.0,0.0,0.08829912,0.07353256,0.0,0.12491146,0.0,0.0,0.0,0.02745737
0.0,0.08563043,0.101363115,0.0,0.0,0.0,0.16163158,0.12616757,0.11065895,0.0,0.0,0.10501306,0.09136682,0.14966626,0.118898295,0.13799696,0.0,0.0,0.0,0.0,0.0,0.09493692,0.0,0.0,0.0,0.0,0.04166685,0.0555003,0.050020736,0.0,0.0,0.04750332,0.049495175,0.0,0.090122834,0.0,0.0,0.0,0.0,0.08794954,0.074652284,0.0,0.12627947,0.0,0.0,0.0,0.027712943
0.0,0.086277686,0.100593135,0.0,0.0,0.0,0.16226225,0.12784356,0.107521236,0.0,0.0,0.10601169,0.09070922,0.15097527,0.12065447,0.13715102,0.0,0.0,0.0,0.0,0.0,0.09351746,0.0,0.0,0.0,0.0,0.038355194,0.056042872,0.04851356,0.0,0.0,0.048473693,0.04911377,0.0,0.09153203,0.0,0.0,0.0,0.0,0.0855689,0.0735764,0.0,0.12714925,0.0,0.0,0.0,0.027142782
0.0,0.08495551,0.10154139,0.0,0.0,0.0,0.16313078,0.13128752,0.109023675,0.0,0.0,0.104550466,0.09228782,0.15085904,0.116065845,0.13710703,0.0,0.0,0.0,0.0,0.0,0.09429935,0.0,0.0,0.0,0.0,0.04124261,0.05834157,0.05045788,0.0,0.0,0.051519036,0.050268203,0.0,0.089790955,0.0,0.0,0.0,0.0,0.08825812,0.07302444,0.0,0.12505057,0.0,0.0,0.0,0.028709384
0.0,0.085567124,0.102153294,0.0,0.0,0.0,0.15932396,0.1291219,0.11055271,0.0,0.0,0.10555036,0.092504725,0.14682867,0.117376715,0.13805035,0.0,0.0,0.0,0.0,0.0,0.09493305,0.0,0.0,0.0,0.0,0.039821435,0.057766203,0.051078677,0.0,0.0,0.047673,0.04717749,0.0,0.09211073,0.0,0.0,0.0,0.0,0.090503134,0.07409788,0.0,0.12655337,0.0,0.0,0.0,0.028669378
0.0,0.08428937,0.10336646,0.0,0.0,0.0,0.16092218,0.12346275,0.107059635,0.0,0.0,0.1015591,0.09342276,0.15198904,0.11618411,0.1346589,0.0,0.0,0.0,0.0,0.0,0.09568559,0.0,0.0,0.0,0.0,0.042556573,0.057674214,0.0511125,0.0,0.0,0.04938612,0.048398223,0.0,0.088303134,0.0,0.0,0.0,0.0,0.08515399,0.07219877,0.0,0.12551795,0.0,0.0,0.0,0.027914746
0.0,0.08678783,0.09998795,0.0,0.0,0.0,0.16024227,0.123487316,0.10841863,0.0,0.0,0.10706646,0.092203766,0.1495637,0.11744129,0.13564761,0.0,0.0,0.0,0.0,0.0,0.093299665,0.0,0.0,0.0,0.0,0.040826995,0.054444272,0.049369838,0.0,0.0,0.049315933,0.048715252,0.0,0.09106018,0.0,0.0,0.0,0.0,0.086366534,0.07262204,0.0,0.124074444,0.0,0.0,0.0,0.029127818
0.0,0.08622576,0.10220147,0.0,0.0,0.0,0.15975864,0.12301088,0.108138055,0.0,0.0,0.106464356,0.09284678,0.14855082,0.11603822,0.13325155,0.0,0.0,0.0,0.0,0.0,0.09332168,0.0,0.0,0.0,0.0,0.040573686,0.05603185,0.04928929,0.0,0.0,0.04937695,0.048984423,0.0,0.090005726,0.0,0.0,0.0,0.0,0.088116765,0.073148705,0.0,0.12245154,0.0,0.0,0.0,0.026310354
0.0,0.08246898,0.09745689,0.0,0.0,0.0,0.16084933,0.12785344,0.1080187,0.0,0.0,0.10492396,0.09257922,0.14818025,0.11626483,0.13246982,0.0,0.0,0.0,0.0,0.0,0.09303694,0.0,0.0,0.0,0.0,0.041679155,0.056065593,0.049203116,0.0,0.0,0.04737563,0.050926477,0.0,0.089262284,0.0,0.0,0.0,0.0,0.08772105,0.07248462,0.0,0.1236807,0.0,0.0,0.0,0.029765017
0.0,0.08421119,0.095865056,0.0,0.0,0.0,0.16085136,0.1275215,0.10693685,0.0,0.0,0.10516064,0.09333272,0.1474735,0.11838998,0.13370217,0.0,0.0,0.0,0.0,0.0,0.09414821,0.0,0.0,0.0,0.0,0.040641975,0.05645897,0.050123516,0.0,0.0,0.050777167,0.048968613,0.0,0.08776566,0.0,0.0,0.0,0.0,0.088595845,0.072963305,0.0,0.124877505,0.0,0.0,0.0,0.028619384
0.0,0.0835511,0.09924499,0.0,0.0,0.0,0.16056967,0.1226495,0.1112225,0.0,0.0,0.10400706,0.092240535,0.148976,0.11373129,0.13401017,0.0,0.0,0.0,0.0,0.0,0.09262156,0.0,0.0,0.0,0.0,0.040443186,0.055085074,0.047676384,0.0,0.0,0.048785053,0.049428806,0.0,0.08954844,0.0,0.0,0.0,0.0,0.08803821,0.07439791,0.0,0.1239791,0.0,0.0,0.0,0.027128108
0.0,0.085043095,0.098633505,0.0,0.0,0.0,0.15867326,0.12292974,0.1097928,0.0,0.0,0.10392143,0.092223205,0.14864795,0.11710367,0.1321592,0.0,0.0,0.0,0.0,0.0,0.09277734,0.0,0.0,0.0,0.0,0.03983538,0.055386525,0.05094718,0.0,0.0,0.05178487,0.048682813,0.0,0.09087116,0.0,0.0,0.0,0.0,0.08899832,0.072859384,0.0,0.124361664,0.0,0.0,0.0,0.027448392
0.0,0.08402434,0.09764017,0.0,0.0,0.0,0.1602101,0.124571204,0.109189436,0.0,0.0,0.10530419,0.09205393,0.14885266,0.11547812,0.13026872,0.0,0.0,0.0,0.0,0.0,0.092440054,0.0,0.0,0.0,0.0,0.040149372,0.056895427,0.04940255,0.0,0.0,0.04774282,0.049660917,0.0,0.0879081,0.0,0.0,0.0,0.0,0.0874293,0.07372816,0.0,0.123246334,0.0,0.0,0.0,0.026154663
0.0,0.08446502,0.09970118,0.0,0.0,0.0,0.1608861,0.12076211,0.10864521,0.0,0.0,0.10519927,0.09419473,0.14849365,0.11396241,0.13147412,0.0,0.0,0.0,0.0,0.0,0.09200815,0.0,0.0,0.0,0.0,0.04119823,0.05589173,0.04910611,0.0,0.0,0.04587954,0.049653236,0.0,0.090662606,0.0,0.0,0.0,0.0,0.08846028,0.07500118,0.0,0.123999506,0.0,0.0,0.0,0.028202973
