area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_solar_mw,hour_of_day,day_of_week,month_of_year,is_weekend
-1.3360382,-1.3374151,-1.0814205,-1.3587805,-1.4326108,-1.3961462,-1.084822,-1.3477441,1.798535,-1.1837146,1.5867434,1.6716903,1.271907,1.5819854,-1.4003623,-1.4535618,-0.93275577,-1.2123698,-0.8642145,-1.2599176,-1.0049878,0.7477713,-0.9311682,-1.3510178,-1.2623675,-1.4253893,1.8062137,0.8422444,-1.4290798,-0.95991564,-1.0679283,1.3912053,-0.9665266,-1.4158572,1.1229341,1.8794124,-1.0218126,1.6138376,-1.082145,-1.3172301,-1.2580025,-0.8359942
-1.3433418,-1.3487802,-1.098516,-1.3697402,-1.4443568,-1.4047691,-1.1083096,-1.3615319,1.8137558,-1.2002921,1.6054423,1.6728698,1.2912415,1.595882,-1.415632,-1.4719822,-0.95516014,-1.2235446,-0.90163094,-1.2770386,-1.024879,0.7385861,-0.9575507,-1.3702767,-1.2826841,-1.4372615,1.8192723,0.85384095,-1.4421468,-0.9866098,-1.0885149,1.4167821,-0.9804172,-1.4291121,1.1383861,1.8922489,-1.0471483,1.6170818,-1.098004,-1.3304107,-1.2714807,-0.84534097
-1.3539351,-1.3678786,-1.1132275,-1.3810378,-1.462322,-1.4137822,-1.1243442,-1.3752515,1.8459262,-1.2171167,1.6381041,1.6955547,1.2934281,1.6236469,-1.4192313,-1.4845889,-0.9826281,-1.2383822,-0.9269754,-1.2938678,-1.0457449,0.7268324,-0.97717476,-1.3762941,-1.2980171,-1.4491547,1.8212538,0.8588306,-1.4544591,-1.0077189,-1.1051311,1.4452022,-0.99756366,-1.4422944,1.1569577,1.8979995,-1.0606639,1.6370585,-1.1124427,-1.3435886,-1.2849779,-0.848962
-1.3646985,-1.3718516,-1.1296386,-1.3925992,-1.4742093,-1.4229677,-1.1328555,-1.388899,1.8639871,-1.2337451,1.649716,1.703112,1.3286806,1.6324594,-1.439406,-1.4971359,-1.0018878,-1.2511631,-0.95996886,-1.308161,-1.0710006,0.7084608,-1.0012647,-1.3957844,-1.3068664,-1.4672223,1.8417755,0.85895854,-1.4731467,-1.0306401,-1.1262293,1.4653629,-1.0150613,-1.455401,1.1672428,1.9057719,-1.0737246,1.6436306,-1.1269227,-1.356762,-1.2984886,-0.8466693
-1.3755826,-1.3829353,-1.1371094,-1.404225,-1.4860929,-1.4323165,-1.157004,-1.4024694,1.8729563,-1.2538811,1.6711551,1.7029642,1.3523202,1.6460437,-1.4562305,-1.5096213,-1.0184954,-1.2731488,-0.98831594,-1.3314471,-1.092712,0.6993617,-1.0286804,-1.4102389,-1.3219006,-1.4692377,1.8651856,0.8720876,-1.4852966,-1.0514318,-1.1385643,1.4853714,-1.0347826,-1.468428,1.1894003,1.9212099,-1.0914574,1.6572381,-1.1436177,-1.3642546,-1.311991,-0.87421006
-1.3848163,-1.401408,-1.1543757,-1.415906,-1.4979765,-1.4418193,-1.1741201,-1.4159596,1.890372,-1.2697008,1.6940118,1.7216792,1.3705393,1.6689548,-1.4697949,-1.5220429,-1.0325832,-1.2874364,-1.0120935,-1.3466015,-1.1138787,0.6801169,-1.0505359,-1.424531,-1.3367985,-1.4806594,1.8906829,0.87640077,-1.4974232,-1.0617418,-1.1573167,1.514377,-1.0688139,-1.4813737,1.2102973,1.9317364,-1.1169611,1.6771063,-1.1680865,-1.3775423,-1.325484,-0.87726843
-1.395999,-1.4150507,-1.1639441,-1.4141997,-1.509844,-1.451467,-1.197703,-1.4293664,1.9006433,-1.2811538,1.7032317,1.7348843,1.3980947,1.6693542,-1.4831413,-1.534398,-1.0472326,-1.300121,-1.0332283,-1.3615832,-1.1398945,0.6711226,-1.0687369,-1.4367768,-1.3515562,-1.4921097,1.9011657,0.89239126,-1.5095191,-1.0767219,-1.1747466,1.5360011,-1.1045468,-1.494236,1.2351615,1.9578931,-1.1332719,1.7024866,-1.1834737,-1.3908225,-1.3389566,-0.88770485
-1.4072654,-1.4323071,-1.1800244,-1.4257768,-1.5313966,-1.4612497,-1.2106489,-1.4426868,1.9133123,-1.2881799,1.7113528,1.7516445,1.416482,1.6713073,-1.4963697,-1.5466844,-1.0628642,-1.3162049,-1.0565412,-1.3821636,-1.1570394,0.649234,-1.0890894,-1.4507201,-1.36391,-1.5035795,1.9136137,0.9088869,-1.5215814,-1.0936112,-1.1941819,1.5616049,-1.1185805,-1.5070136,1.2526466,1.973109,-1.149515,1.7175654,-1.2063926,-1.4040538,-1.3524005,-0.9106498
-1.3973504,-1.4453748,-1.1981231,-1.4374002,-1.5418936,-1.4895251,-1.2244161,-1.4559191,1.9454535,-1.3038542,1.7382996,1.7690457,1.4145991,1.687335,-1.5094814,-1.5589007,-1.080536,-1.3222519,-1.0756962,-1.396069,-1.162083,0.6217073,-1.1083072,-1.4683528,-1.3782891,-1.5150597,1.9275626,0.9269939,-1.543553,-1.1147194,-1.1996326,1.5709918,-1.1385714,-1.5197053,1.2781885,1.9883305,-1.164463,1.7403706,-1.2221621,-1.4172293,-1.361648,-0.91406447
-1.4071515,-1.4583726,-1.2138447,-1.4490608,-1.5524462,-1.4963837,-1.2335474,-1.4690609,1.9599383,-1.3193486,1.7607766,1.7865286,1.4258894,1.7012589,-1.5324982,-1.5812594,-1.0886365,-1.3495451,-1.097187,-1.4098711,-1.1788733,0.598363,-1.1271194,-1.4817557,-1.3953211,-1.5265504,1.9414712,0.9441337,-1.5527471,-1.126527,-1.230572,1.6006994,-1.1547555,-1.5323095,1.3007466,1.9985776,-1.1729898,1.7679838,-1.2408257,-1.4178867,-1.3725259,-0.9228821
-1.4208,-1.4712976,-1.2294661,-1.4607507,-1.5630473,-1.5034424,-1.2477101,-1.4821116,1.9680723,-1.3346643,1.762873,1.7967826,1.4605724,1.723883,-1.5438608,-1.5919677,-1.1072873,-1.3631189,-1.1210233,-1.4266114,-1.1965097,0.5684609,-1.1483504,-1.4950368,-1.4104847,-1.538037,1.9520955,0.9590616,-1.5634377,-1.1456524,-1.2379586,1.612287,-1.1685451,-1.5695078,1.3218664,1.9977976,-1.1858401,1.783104,-1.2632633,-1.4308276,-1.3860254,-0.94312257
-1.4418195,-1.4841472,-1.2449815,-1.4724607,-1.5471534,-1.5106975,-1.2616761,-1.4950694,1.9710503,-1.3498046,1.7914596,1.8147541,1.4833943,1.7322891,-1.5552233,-1.6026701,-1.1225876,-1.3752961,-1.1413445,-1.439907,-1.2138954,0.5416182,-1.1662892,-1.508197,-1.4236225,-1.541522,1.9648577,0.97969764,-1.5741631,-1.1708224,-1.2505932,1.635979,-1.1844329,-1.5739899,1.3388876,2.0115702,-1.1901838,1.796641,-1.2743015,-1.4437227,-1.3855284,-0.9637282
-1.4539146,-1.4969195,-1.2470511,-1.4841832,-1.510992,-1.5181439,-1.2748317,-1.5079341,2.000586,-1.3647714,1.8096288,1.834847,1.5133123,1.7532815,-1.5665859,-1.6133903,-1.127517,-1.3876072,-1.1596941,-1.453117,-1.2310344,0.50843596,-1.1839839,-1.5212382,-1.4366994,-1.5401858,1.9765978,1.0007366,-1.5849148,-1.187572,-1.2602143,1.6418854,-1.2023875,-1.5786519,1.3644501,2.0093818,-1.2066468,1.8161689,-1.2906146,-1.446636,-1.3986208,-0.9827277
-1.4625049,-1.5096116,-1.2711028,-1.4861791,-1.5165423,-1.5257761,-1.2888087,-1.5207043,2.0018377,-1.3789524,1.8174914,1.8536736,1.5392336,1.7648109,-1.5779327,-1.6241167,-1.1514759,-1.418083,-1.1793897,-1.4682399,-1.2479304,0.45480895,-1.2014368,-1.5341622,-1.4497112,-1.5351993,1.9832884,1.0124525,-1.5956877,-1.2128053,-1.2723799,1.6647174,-1.2177508,-1.5835063,1.3683994,2.0292125,-1.2214274,1.8165035,-1.3135264,-1.4594196,-1.4116716,-0.9872567
-1.471266,-1.5222231,-1.2851343,-1.4977534,-1.5223476,-1.5260829,-1.3027674,-1.5333807,2.0133128,-1.3936268,1.8234826,1.857831,1.5422881,1.7877148,-1.5892651,-1.6348573,-1.1659329,-1.4283774,-1.1997406,-1.4811842,-1.2688546,0.3952745,-1.2172024,-1.5469704,-1.4626544,-1.5448276,2.004887,1.0247201,-1.6064781,-1.2254819,-1.2850509,1.6875908,-1.2330445,-1.5763247,1.376943,2.0408628,-1.2308906,1.8200256,-1.3275795,-1.472231,-1.424676,-1.0027533
-1.4801888,-1.5347524,-1.2991366,-1.509577,-1.5283568,-1.5342041,-1.3282659,-1.5459626,2.0341218,-1.4081329,1.8443302,1.8806257,1.5590456,1.7851985,-1.6005752,-1.6455959,-1.18334,-1.4313521,-1.2183119,-1.503386,-1.2925922,0.3393086,-1.233213,-1.5596646,-1.4755263,-1.5545568,2.0011811,1.0465049,-1.6172712,-1.2373333,-1.2977824,1.7217525,-1.2482544,-1.5755548,1.401694,2.040876,-1.2457676,1.8275644,-1.3432789,-1.4849752,-1.4317148,-1.0129833
-1.5114816,-1.5471984,-1.3128569,-1.521386,-1.5345687,-1.5424899,-1.3345776,-1.5584502,2.039508,-1.4224743,1.8613092,1.891419,1.5872666,1.7973435,-1.6118616,-1.6563197,-1.215799,-1.4418299,-1.2432996,-1.5148318,-1.3016667,0.27146405,-1.2414917,-1.572247,-1.4883237,-1.5643791,2.0097647,1.0715493,-1.628079,-1.2493173,-1.3105618,1.7555321,-1.2633743,-1.5789443,1.413638,2.0457234,-1.2605828,1.8449126,-1.3524551,-1.4976496,-1.4437457,-1.0260623
-1.5167542,-1.5595607,-1.3141437,-1.5338594,-1.5409809,-1.5509326,-1.3465546,-1.5708442,2.043335,-1.4366541,1.8754174,1.9113382,1.6058999,1.8163697,-1.623118,-1.6670403,-1.2387143,-1.4712049,-1.2594357,-1.5262616,-1.3159145,0.19423026,-1.2681988,-1.5847192,-1.5010455,-1.5742851,2.014038,1.0861474,-1.6388735,-1.2614206,-1.3259012,1.7589067,-1.2783978,-1.5842574,1.4214607,2.0583494,-1.268182,1.8753793,-1.3604378,-1.5102521,-1.4567763,-1.0406123
-1.5222195,-1.5718386,-1.3281349,-1.5440415,-1.5475909,-1.5595244,-1.3585287,-1.5831442,2.056586,-1.4604295,1.8945527,1.9236836,1.6158245,1.8241713,-1.6343428,-1.677746,-1.236076,-1.4787725,-1.2754141,-1.5376914,-1.3302056,0.11209493,-1.2821839,-1.5970832,-1.5240942,-1.5673122,2.0190668,1.1041508,-1.6496645,-1.2736306,-1.3583225,1.787382,-1.29332,-1.5897664,1.4341902,2.06924,-1.2903714,1.9090415,-1.3686334,-1.5227797,-1.4697328,-1.0736547
-1.5278888,-1.5840323,-1.32409,-1.5543653,-1.5543944,-1.5682576,-1.3726846,-1.5953519,2.0691223,-1.4729036,1.8966764,1.9304858,1.6531161,1.8430624,-1.6455327,-1.6884333,-1.255841,-1.4865055,-1.2912117,-1.5491211,-1.344412,0.025155468,-1.2968472,-1.6162591,-1.5360042,-1.5763967,2.040021,1.1211876,-1.6604451,-1.2777189,-1.366671,1.8016589,-1.3081359,-1.595471,1.4518839,2.0751665,-1.3091841,1.9344023,-1.3950037,-1.535232,-1.4826115,-1.0908635
-1.5337614,-1.56215,-1.3266953,-1.5647489,-1.5613885,-1.577124,-1.3845998,-1.6074666,2.0783823,-1.4852935,1.8932074,1.9296075,1.6583863,1.8560052,-1.6753486,-1.6991,-1.262767,-1.4912523,-1.3057245,-1.5605509,-1.3595846,-0.06950386,-1.3106675,-1.6275762,-1.5469921,-1.5859792,2.062848,1.1475742,-1.671211,-1.2886297,-1.3752149,1.8125502,-1.3228421,-1.6013697,1.4810544,2.0807984,-1.3191464,1.9419158,-1.4029292,-1.5476063,-1.4954114,-1.0949126
-1.5310377,-1.5667922,-1.3405172,-1.5854864,-1.5685681,-1.5861152,-1.3935393,-1.6194904,2.0799527,-1.5087081,1.9104201,1.9320279,1.6817757,1.8654087,-1.6825167,-1.709744,-1.2733221,-1.4994638,-1.3209813,-1.5679433,-1.3735776,-0.16272207,-1.3244532,-1.6388544,-1.5580049,-1.5956502,2.0688782,1.1781056,-1.6819584,-1.3066536,-1.3750069,1.8504788,-1.3255957,-1.607461,1.5009141,2.0995173,-1.3314943,1.961435,-1.4099517,-1.5599027,-1.5081303,-1.1173383
-1.5374024,-1.5716531,-1.3533709,-1.5948687,-1.5759283,-1.5952237,-1.4056829,-1.6314232,2.079953,-1.5193413,1.9332008,1.9500556,1.6917051,1.8648533,-1.6898416,-1.7203594,-1.2840481,-1.5078465,-1.3360817,-1.5779474,-1.3849274,-0.24678645,-1.3513457,-1.6500909,-1.5690312,-1.6054013,2.0834506,1.2208834,-1.6926833,-1.3267114,-1.3840138,1.866234,-1.3328047,-1.6137422,1.526342,2.1074274,-1.3444831,1.964844,-1.4171897,-1.5721202,-1.520767,-1.1318513
-1.5439655,-1.5993577,-1.3662294,-1.60423,-1.5834631,-1.6044401,-1.4178472,-1.6432666,2.079953,-1.5300323,1.9503187,1.9581133,1.7194866,1.8664305,-1.6973177,-1.7309456,-1.294933,-1.5163927,-1.3510238,-1.611174,-1.3988215,-0.3369457,-1.362766,-1.661284,-1.5800735,-1.615225,2.102444,1.2359862,-1.7033824,-1.3340738,-1.3932027,1.8833116,-1.3717805,-1.6202103,1.545891,2.1137874,-1.3363601,1.9696302,-1.3987008,-1.5842574,-1.5333201,-1.1550859
-1.5507244,-1.6031144,-1.3790864,-1.6189139,-1.5911667,-1.6137571,-1.4186536,-1.6550214,2.0770986,-1.5407728,1.9761542,1.9577595,1.7394501,1.8745346,-1.7049382,-1.7414999,-1.2881008,-1.5250943,-1.3604612,-1.617,-1.4126105,-0.40288246,-1.3742698,-1.6724302,-1.5911167,-1.6251138,2.1125546,1.2548676,-1.7140528,-1.3647226,-1.4025642,1.882979,-1.3878082,-1.6268619,1.5704781,2.1305952,-1.3478628,1.9736643,-1.3962698,-1.5963143,-1.5450865,-1.1714488
-1.5576748,-1.5925591,-1.3743945,-1.6280737,-1.5990328,-1.6231658,-1.430823,-1.6666889,2.0922322,-1.551554,1.9739033,1.9772685,1.7393525,1.8848338,-1.7126968,-1.7520201,-1.2984464,-1.5339432,-1.3750054,-1.6230161,-1.4018327,-0.476082,-1.3886501,-1.6686318,-1.6021599,-1.6564348,2.113516,1.2773681,-1.7246927,-1.3705755,-1.4120891,1.8936731,-1.3955204,-1.6336926,1.5875517,2.158817,-1.3602328,1.9790891,-1.4037936,-1.608291,-1.5258391,-1.1812215
-1.5648122,-1.5958319,-1.3857872,-1.6372644,-1.6337842,-1.656872,-1.4429923,-1.6782696,2.092166,-1.5623701,1.9783579,1.9786382,1.7592026,1.8810773,-1.720587,-1.7625045,-1.3020129,-1.5429316,-1.3896874,-1.6292208,-1.4063284,-0.5391161,-1.4000732,-1.6795,-1.6131923,-1.6614704,2.1214507,1.3004218,-1.7352992,-1.3766463,-1.4217683,1.9153603,-1.4034134,-1.6406981,1.6069896,2.1716585,-1.3718536,1.979411,-1.4168115,-1.6201874,-1.5335912,-1.2080557
-1.5721316,-1.599271,-1.3976893,-1.6465462,-1.6352984,-1.661116,-1.4551617,-1.6897651,2.0921304,-1.573213,1.9731263,2.0122287,1.7798146,1.8984927,-1.7286013,-1.7729503,-1.3217078,-1.5520504,-1.4042035,-1.6054282,-1.414792,-0.5982082,-1.4115636,-1.6903387,-1.6242154,-1.6666931,2.131763,1.311011,-1.7458705,-1.3851615,-1.4315919,1.9213526,-1.4115103,-1.6478729,1.6249936,2.17775,-1.3835461,1.9921505,-1.4228046,-1.6320031,-1.5415187,-1.2108294
-1.5961747,-1.6028795,-1.4096326,-1.6559104,-1.636905,-1.6655357,-1.4673254,-1.7011765,2.0921304,-1.584076,1.9729506,2.0145695,1.7896858,1.9255459,-1.7600048,-1.7833567,-1.3308858,-1.5612916,-1.4185569,-1.6091129,-1.423443,-0.655724,-1.4231132,-1.7011448,-1.6352215,-1.6721021,2.131763,1.3349098,-1.7564048,-1.3916564,-1.4415503,1.9296603,-1.419805,-1.6552117,1.6500331,2.177761,-1.3953006,2.014153,-1.4290159,-1.6437382,-1.549614,-1.2244126
-1.6018828,-1.606661,-1.4284922,-1.6653501,-1.6386106,-1.6701382,-1.4794725,-1.7125051,2.110526,-1.5949512,1.9803959,2.024684,1.8123603,1.9238172,-1.7642336,-1.7937232,-1.3407068,-1.5706464,-1.4347208,-1.6114666,-1.4322737,-0.6989406,-1.4347116,-1.7119159,-1.6462077,-1.6776967,2.1349688,1.3619674,-1.7668989,-1.3983012,-1.4516336,1.9368284,-1.42829,-1.6627085,1.6641539,2.1772213,-1.4071056,2.0348272,-1.4354444,-1.6553934,-1.5578704,-1.2457894
-1.6178029,-1.6106193,-1.4397041,-1.6748571,-1.6404203,-1.6749246,-1.4915988,-1.7237517,2.1186566,-1.6058393,1.9765768,2.0273192,1.8285437,1.9387238,-1.7686301,-1.8040463,-1.3484508,-1.5801065,-1.4485755,-1.6155375,-1.4672058,-0.7457608,-1.4463494,-1.7226492,-1.6571722,-1.683475,2.1501377,1.3921684,-1.777353,-1.4051667,-1.4618324,1.9434334,-1.4319315,-1.670357,1.6718876,2.180648,-1.418953,2.0437386,-1.442088,-1.6669693,-1.5662804,-1.2577608
-1.6231959,-1.6147579,-1.4509766,-1.6844257,-1.6423383,-1.6798956,-1.503697,-1.7349179,2.1173728,-1.6167312,1.9926139,2.036525,1.8312751,1.9447597,-1.7732008,-1.8143272,-1.3500639,-1.5896633,-1.4622916,-1.6197939,-1.4730711,-0.78683305,-1.4580196,-1.7333424,-1.6681076,-1.6894352,2.1501617,1.421392,-1.787765,-1.401182,-1.4721364,1.9754045,-1.4409006,-1.678151,1.6866066,2.1849086,-1.4308317,2.047697,-1.4489447,-1.6784661,-1.5748364,-1.2675172
-1.6287806,-1.6190792,-1.4463848,-1.6940475,-1.6443702,-1.6850514,-1.5157642,-1.7460052,2.116237,-1.650527,1.9954315,2.0412815,1.8421103,1.9697758,-1.7779458,-1.8245639,-1.3593667,-1.5993086,-1.4854407,-1.6242344,-1.4788728,-0.82648337,-1.469712,-1.7439958,-1.6790138,-1.6955745,2.1504385,1.4475809,-1.7981346,-1.408328,-1.4825361,1.9816161,-1.4500513,-1.6860833,1.6915672,2.1849086,-1.4427363,2.06843,-1.4560109,-1.689884,-1.5835307,-1.2789081
-1.6571637,-1.6358044,-1.4567292,-1.7037157,-1.6565582,-1.6903919,-1.5068414,-1.7570143,2.1147697,-1.6547337,1.9845806,2.0423868,1.8433698,1.9709547,-1.7828659,-1.8347555,-1.3695483,-1.6090343,-1.4976709,-1.6342133,-1.4848847,-0.8654181,-1.4814205,-1.7546048,-1.6898876,-1.7109672,2.1600525,1.4710387,-1.8084589,-1.4158254,-1.4930226,1.9953986,-1.459357,-1.6941468,1.6990347,2.1849086,-1.4546535,2.0605094,-1.4632828,-1.7012244,-1.5923548,-1.2900249
-1.6602888,-1.6397841,-1.4676163,-1.7134261,-1.6605427,-1.6959155,-1.5175285,-1.7679462,2.1211548,-1.6591208,2.0049477,2.0722783,1.8456299,1.9832189,-1.78796,-1.8449024,-1.379874,-1.6188326,-1.5097175,-1.644538,-1.4911054,-0.9072418,-1.5005496,-1.7651708,-1.7007263,-1.7282646,2.156526,1.4822781,-1.818739,-1.4235307,-1.5035859,1.9959627,-1.4688084,-1.702335,1.7061044,2.1867256,-1.45797,2.089705,-1.4707558,-1.7124876,-1.601301,-1.2995557
-1.6635027,-1.6439418,-1.4785691,-1.7231703,-1.6626004,-1.7016212,-1.528272,-1.7788031,2.1396518,-1.6636912,1.9987506,2.0729039,1.86158,2.0183816,-1.7932276,-1.8550034,-1.3903334,-1.628695,-1.5217334,-1.6774454,-1.4975334,-0.9396917,-1.5114175,-1.7756917,-1.7115275,-1.7324034,2.1687524,1.4978321,-1.8289739,-1.4314388,-1.514218,1.9960208,-1.4783967,-1.7106402,1.7107134,2.184972,-1.4659054,2.0930967,-1.4784249,-1.7236745,-1.6103611,-1.2960756
-1.6672685,-1.6482809,-1.4895794,-1.7329441,-1.6647776,-1.7075068,-1.5390626,-1.7895855,2.1443722,-1.6684457,2.0039215,2.076268,1.8689787,2.0318036,-1.7986673,-1.865057,-1.4009161,-1.6386156,-1.533714,-1.678132,-1.5041661,-0.9684129,-1.521408,-1.7861655,-1.7222881,-1.7367169,2.1979747,1.5090759,-1.8391613,-1.4395435,-1.5249099,2.0083137,-1.4881121,-1.7190554,1.7215586,2.184972,-1.4740275,2.0962512,-1.4862838,-1.7347857,-1.6195269,-1.3055704
-1.6712068,-1.6528027,-1.5006387,-1.7427399,-1.6670796,-1.7135701,-1.5498918,-1.8002945,2.1402786,-1.6733851,2.006502,2.0776155,1.875321,2.0673642,-1.804277,-1.8750644,-1.4116111,-1.6485856,-1.5555196,-1.6788646,-1.5110003,-1.0013303,-1.5324179,-1.7965924,-1.7330087,-1.741206,2.2187595,1.5454625,-1.849302,-1.447838,-1.5356528,2.0097625,-1.4979457,-1.7275732,1.7466664,2.184972,-1.4823301,2.0962257,-1.4943267,-1.7458225,-1.6379598,-1.306455
-1.6753212,-1.6575092,-1.5117376,-1.7525554,-1.6695108,-1.7198075,-1.5607533,-1.810932,2.138697,-1.6785102,2.0198529,2.094249,1.8823069,2.0689375,-1.8100538,-1.8850249,-1.4358929,-1.6586,-1.5680571,-1.6796465,-1.5180326,-1.0288728,-1.5434551,-1.8069714,-1.7436848,-1.7458724,2.2385461,1.5817872,-1.8593957,-1.4543684,-1.5464402,2.03057,-1.507888,-1.7361865,1.7625458,2.202418,-1.4908056,2.0962257,-1.5025467,-1.7567849,-1.6464831,-1.3050684
-1.6796135,-1.6624016,-1.5228701,-1.762386,-1.6720773,-1.7262156,-1.5716388,-1.8214989,2.1431944,-1.6838204,2.056108,2.094249,1.9191324,2.0713983,-1.8159952,-1.8949385,-1.4461,-1.6686505,-1.5783231,-1.6804808,-1.5252583,-1.0525934,-1.5545138,-1.817302,-1.7543173,-1.7507159,2.2371202,1.6007351,-1.8694421,-1.4630938,-1.557263,2.0260382,-1.5179303,-1.744888,1.7483861,2.2163162,-1.4994465,2.0980449,-1.5109364,-1.7676749,-1.6550229,-1.3102025
-1.6840858,-1.6674802,-1.5340261,-1.772219,-1.6747831,-1.73279,-1.5825433,-1.831996,2.1506236,-1.689315,2.0620387,2.1166992,1.9219064,2.0720067,-1.8220977,-1.9048047,-1.4629132,-1.6787304,-1.5886436,-1.6813713,-1.5184542,-1.0805007,-1.5655901,-1.8275834,-1.7649045,-1.7557372,2.2367327,1.6025997,-1.8794408,-1.4626423,-1.5681142,2.0271018,-1.5280629,-1.7536708,1.7612547,2.2371624,-1.5082448,2.0984454,-1.5194882,-1.778493,-1.6636783,-1.3200907
-1.6887404,-1.6727452,-1.5547898,-1.7820659,-1.677633,-1.7395262,-1.5934584,-1.8424246,2.1647282,-1.6949924,2.0621161,2.137439,1.94057,2.0888727,-1.8283572,-1.914623,-1.4713658,-1.688837,-1.5822313,-1.682321,-1.5259038,-1.1008904,-1.576667,-1.8378155,-1.775444,-1.7609352,2.2444134,1.6130799,-1.8893912,-1.4723299,-1.5789869,2.0650966,-1.5382777,-1.7625282,1.7757974,2.2457275,-1.5171918,2.1025505,-1.5281949,-1.7892395,-1.672441,-1.3301545
-1.6935774,-1.6781961,-1.5647333,-1.7919134,-1.680632,-1.7464195,-1.604384,-1.8527862,2.175962,-1.7008511,2.0620825,2.1427286,1.9575845,2.093061,-1.8347696,-1.9243941,-1.4686148,-1.6989616,-1.5915859,-1.6833335,-1.5335371,-1.1232008,-1.5877546,-1.8479978,-1.785936,-1.7663096,2.2444515,1.6272022,-1.8992932,-1.4808606,-1.5898776,2.0765276,-1.5485656,-1.7714531,1.7950428,2.2482674,-1.5262797,2.138098,-1.5370481,-1.799916,-1.6813042,-1.3403834
-1.698597,-1.6838315,-1.574754,-1.8017464,-1.6837844,-1.7534643,-1.5769165,-1.8630816,2.193832,-1.7068882,2.0967999,2.156695,1.9586823,2.1043751,-1.84133,-1.934118,-1.4773531,-1.7090971,-1.6015043,-1.6844122,-1.5413487,-1.1443472,-1.5988314,-1.8581301,-1.7963796,-1.771858,2.2444515,1.6386975,-1.9091471,-1.489558,-1.600774,2.0815275,-1.558918,-1.7804391,1.8204879,2.2482674,-1.5354996,2.1429222,-1.5460389,-1.8105236,-1.6902595,-1.3469943
-1.7037998,-1.6896497,-1.5848444,-1.806289,-1.6870944,-1.7606554,-1.5798857,-1.8733118,2.223131,-1.713101,2.097266,2.1589477,1.974847,2.1057334,-1.8480343,-1.9437951,-1.4863002,-1.7192483,-1.6114873,-1.685561,-1.5493317,-1.1625599,-1.6099082,-1.8682123,-1.806774,-1.7775786,2.2415142,1.6364572,-1.9189532,-1.4984136,-1.6116828,2.1099913,-1.5693276,-1.7894801,1.8347749,2.2674518,-1.5448428,2.1465144,-1.5551594,-1.821063,-1.6993004,-1.357589
-1.709185,-1.6956484,-1.5949955,-1.8095063,-1.6905662,-1.7679862,-1.5830113,-1.8834782,2.23356,-1.719486,2.1073647,2.1599877,1.9932057,2.1095185,-1.8548762,-1.9534253,-1.4762923,-1.7193581,-1.6215276,-1.6867846,-1.5574789,-1.1846967,-1.6209689,-1.8782444,-1.8171189,-1.783469,2.2557755,1.6432545,-1.9287113,-1.5074195,-1.6374818,2.1102033,-1.5797853,-1.7985704,1.8525808,2.2777326,-1.541952,2.1548328,-1.5862812,-1.8315355,-1.7084191,-1.3683853
-1.7147508,-1.7018248,-1.6052005,-1.8124709,-1.6942033,-1.7754507,-1.5862981,-1.8935817,2.23704,-1.7260387,2.1077523,2.1599877,2.0262837,2.1217747,-1.8618505,-1.9630077,-1.4847728,-1.7296458,-1.6124891,-1.6880862,-1.5657836,-1.2121873,-1.6320145,-1.8882264,-1.8274136,-1.7895257,2.2615068,1.6549174,-1.9384217,-1.5269849,-1.6467303,2.1214228,-1.590286,-1.8077025,1.8664566,2.2777326,-1.5512639,2.1631062,-1.5912669,-1.8419416,-1.7176086,-1.3792982
-1.7204963,-1.7081757,-1.6154525,-1.8155832,-1.6980089,-1.7830427,-1.5897508,-1.9036237,2.2369034,-1.7327551,2.1106374,2.1498373,2.0376966,2.1309752,-1.8689516,-1.9725438,-1.4934204,-1.7399595,-1.6204864,-1.6894702,-1.5742382,-1.2342917,-1.6430371,-1.8981582,-1.8376578,-1.7957453,2.260806,1.6845542,-1.9480847,-1.5554563,-1.6553946,2.1214685,-1.6008202,-1.8168732,1.8786659,2.277315,-1.5606261,2.1691806,-1.5964468,-1.8522828,-1.726862,-1.3903173
