total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
3.1010964e-14,0.43227386,0.22237013,8.556702e-37,0.00015104318,5.1934923e-05,0.16775347,0.000109469314,0.33558232,0.23691785,0.621593,0.4555223,0.0,8.0075615e-06,0.48168996,0.0,1.8985338e-21,0.34683356,0.0,0.16621684,2.9127643e-08,8.0327394e-14,0.0,0.3183917,0.23396587,0.0251267,6.6171504e-17,0.0,0.031677276,0.22497027,1.4484266e-13,0.0,0.0,0.08562257,0.0049245525,0.3560097,0.2181488,0.46681812,0.007250647,0.013357916,0.0,0.0,0.28259665,0.19809501,3.8297858e-15,0.6938282,0.515657,0.13250151,0.02569206,0.2870976,0.15785106,2.4946257e-14,0.43802893,0.0,0.26848572,0.42925385,0.58246416
3.3311468e-15,0.42598665,0.21806775,1.146315e-39,8.784805e-05,2.8070046e-05,0.16337073,6.1590064e-05,0.32632685,0.2391203,0.6233436,0.4620502,0.0,3.6934237e-06,0.4617334,0.0,5.0627544e-23,0.3323036,0.0,0.16310303,8.5466185e-09,8.706822e-15,0.0,0.31813014,0.23311132,0.022472328,4.1840698e-18,0.0,0.028336678,0.23214373,1.5683796e-14,0.0,0.0,0.08457296,0.0035716968,0.36159548,0.22058024,0.4766641,0.0056261686,0.010644962,0.0,0.0,0.2851316,0.20373036,2.9423182e-16,0.6771456,0.5138261,0.13129316,0.023340045,0.28077254,0.15782373,2.4721252e-15,0.43620577,0.0,0.25988498,0.41867042,0.57105964
3.0103636e-16,0.41976398,0.2186569,8.46e-43,4.9218153e-05,1.44986425e-05,0.1636649,3.3301803e-05,0.31502414,0.23160814,0.6101041,0.45580116,0.0,1.6084108e-06,0.46255076,0.0,1.0074688e-24,0.33217707,0.0,0.15954666,2.286337e-09,7.945583e-16,0.0,0.31246594,0.22723429,0.019574894,2.1291776e-19,0.0,0.025042797,0.22601813,1.4296826e-15,0.0,0.0,0.08068959,0.002456409,0.35269254,0.21639945,0.4719425,0.0042012683,0.008358617,0.0,0.0,0.27477798,0.19607319,1.8494433e-17,0.67375743,0.51700157,0.12825167,0.021367384,0.27861884,0.14994353,2.0473498e-16,0.437875,0.0,0.25378868,0.40212947,0.5710969
2.256204e-17,0.41655716,0.21444446,0.0,2.6423937e-05,7.127646e-06,0.15830365,1.716429e-05,0.31798166,0.23198523,0.6203945,0.4533737,0.0,6.582189e-07,0.4657791,0.0,1.4567603e-26,0.32834727,0.0,0.1588863,5.5363797e-10,6.0183656e-17,0.0,0.3126271,0.22690617,0.017212907,8.559154e-21,0.0,0.023013523,0.24123524,1.08161905e-16,0.0,0.0,0.080036364,0.0016097681,0.35651445,0.19986051,0.47462222,0.0030955523,0.0064593246,0.0,0.0,0.28109062,0.19471663,9.351005e-19,0.66849226,0.4973545,0.12309975,0.019137084,0.2775039,0.14653535,1.396e-17,0.411134,0.0,0.25316244,0.41207734,0.56894976
1.3806116e-18,0.42031467,0.21583109,0.0,1.353735e-05,3.3235078e-06,0.15482946,8.436157e-06,0.3129308,0.23641835,0.6048744,0.4586126,0.0,2.5198517e-07,0.45106834,0.0,1.4858154e-28,0.32486507,0.0,0.16443323,1.2040685e-10,3.7252137e-18,0.0,0.30715185,0.22230476,0.014668787,2.6629006e-22,0.0,0.01981426,0.22775118,6.6862812e-18,0.0,0.0,0.07141841,0.00100687,0.34806374,0.20310502,0.45657524,0.0021727057,0.004791906,0.0,0.0,0.2722609,0.20108993,3.7328477e-20,0.659098,0.49483854,0.11474042,0.017274905,0.2778416,0.14264016,7.709831e-19,0.41418338,0.0,0.25367004,0.40457436,0.56285405
6.7801235e-20,0.40945315,0.21613684,0.0,6.597949e-06,1.460884e-06,0.15559167,3.9289685e-06,0.30386755,0.22381501,0.60446507,0.4618805,0.0,8.977206e-08,0.45070246,0.0,1.0339982e-30,0.32832113,0.0,0.15177515,2.3320693e-11,1.8523466e-19,0.0,0.30882207,0.22134025,0.012599895,6.268346e-24,0.0,0.017342987,0.24139391,3.3200587e-19,0.0,0.0,0.08317115,0.0006056204,0.34305072,0.20007001,0.46332473,0.0015356981,0.0035257807,0.0,0.0,0.27402857,0.19226786,1.1525588e-21,0.6547178,0.48476452,0.11207661,0.015297078,0.2841336,0.1338552,3.3874222e-20,0.42017603,0.0,0.25139815,0.401395,0.5580152
2.6222676e-21,0.40531018,0.21309468,0.0,3.0460585e-06,6.0465027e-07,0.15448612,1.7292593e-06,0.3110892,0.22426009,0.6056554,0.44561735,0.0,2.9601381e-08,0.45584905,0.0,4.7291835e-33,0.3311939,0.0,0.15248407,3.985681e-12,7.261606e-21,0.0,0.30279738,0.21672083,0.010517532,1.0887562e-25,0.0,0.014909384,0.22954167,1.2995513e-20,0.0,0.0,0.07598761,0.00034171043,0.3432089,0.19964641,0.45367792,0.0010347043,0.002545511,0.0,0.0,0.26852056,0.19326626,2.6907137e-23,0.6515908,0.48080787,0.10831395,0.013590997,0.2700209,0.13257527,1.1608397e-21,0.41956332,0.0,0.25733712,0.40784895,0.55363023
7.8226016e-23,0.4062611,0.20783406,0.0,1.3277051e-06,2.3423195e-07,0.15276545,7.1556167e-07,0.29956067,0.22592963,0.5903124,0.44627678,0.0,8.980066e-09,0.43557832,0.0,1.3624661e-35,0.31497282,0.0,0.15307616,5.95111e-13,2.198339e-22,0.0,0.29677626,0.21150854,0.008725985,1.3569632e-27,0.0,0.012755879,0.22666319,3.9276683e-22,0.0,0.0,0.0808219,0.00018571541,0.33258334,0.19259633,0.4551416,0.00068407337,0.001782558,0.0,0.0,0.26070958,0.19287676,4.6315246e-25,0.65549064,0.4761036,0.10355075,0.01203172,0.27113095,0.13025592,3.0358406e-23,0.41200614,0.0,0.24387725,0.40766823,0.53575283
1.7590328e-24,0.39790204,0.20553862,0.0,5.440133e-07,8.450494e-08,0.1471328,2.772621e-07,0.30255458,0.22768436,0.58374614,0.4442921,0.0,2.4902453e-09,0.44462138,0.0,2.3554602e-38,0.3158987,0.0,0.15026708,7.679025e-14,5.0231306e-24,0.0,0.29559362,0.20837793,0.0071529853,1.1763206e-29,0.0,0.010568948,0.22290389,8.9583675e-24,0.0,0.0,0.08159607,9.526181e-05,0.3308388,0.1913245,0.45168513,0.0004363206,0.0012037029,0.0,0.0,0.25941178,0.18764888,5.7157733e-27,0.64642066,0.48214218,0.10064372,0.010897041,0.26100346,0.12945995,5.914272e-25,0.4145926,0.0,0.25056857,0.39673424,0.5347974
2.906478e-26,0.39566612,0.19949931,0.0,2.0853307e-07,2.824663e-08,0.14742309,1.0006123e-07,0.2986683,0.22637767,0.5895513,0.4323448,0.0,6.2684563e-10,0.44778198,0.0,2.3107e-41,0.31359065,0.0,0.1499147,8.4622335e-15,8.4461655e-26,0.0,0.2953186,0.20648094,0.005819157,6.8486076e-32,0.0,0.009010673,0.21908031,1.5033394e-25,0.0,0.0,0.07800681,4.6575857e-05,0.32488456,0.19261695,0.45461756,0.00027014085,0.0007941047,0.0,0.0,0.26547807,0.1785335,4.9016187e-29,0.6378371,0.4753945,0.095571704,0.009131779,0.2647926,0.11923758,8.355841e-27,0.39154235,0.0,0.23489074,0.39172646,0.53197414
3.4300783e-28,0.3939536,0.20235401,0.0,7.4383735e-08,8.696146e-09,0.14400217,3.3453937e-08,0.28925756,0.2328753,0.5805848,0.4323479,0.0,1.4214983e-10,0.4420081,0.0,1.3e-44,0.3112893,0.0,0.15412706,7.861893e-16,1.0160034e-27,0.0,0.29098535,0.20329654,0.00465029,2.5741354e-34,0.0,0.0074112522,0.21599185,1.8044897e-27,0.0,0.0,0.07613285,2.1521562e-05,0.3205634,0.19480957,0.4367398,0.00015966684,0.00050412613,0.0,0.0,0.2607579,0.18284018,2.8201076e-31,0.6318594,0.46959308,0.091561094,0.007575378,0.25742337,0.1198367,8.309075e-29,0.3965241,0.0,0.23725213,0.39066502,0.51923317
2.8009363e-30,0.38621965,0.19622174,0.0,2.4560196e-08,2.4500224e-09,0.14356853,1.0301182e-08,0.2903356,0.22449708,0.57861066,0.4357388,0.0,2.8802629e-11,0.43585426,0.0,0.0,0.3162739,0.0,0.14841805,6.071602e-17,8.471994e-30,0.0,0.29394382,0.20511119,0.003770988,5.971629e-37,0.0,0.006341598,0.22797607,1.5011255e-29,0.0,0.0,0.08785069,9.341659e-06,0.3270977,0.18082578,0.4450358,9.1684895e-05,0.0003125908,0.0,0.0,0.2572286,0.1768725,1.0462272e-33,0.6200712,0.4638015,0.0914344,0.0064702183,0.25078505,0.123405196,5.6238165e-31,0.39968252,0.0,0.23457618,0.3864959,0.5133413
1.5271422e-32,0.3920692,0.19603781,0.0,7.461359e-09,6.2731953e-10,0.1396053,2.9028393e-09,0.28412277,0.22008254,0.57871497,0.4285522,0.0,5.1683055e-12,0.43657163,0.0,0.0,0.314641,0.0,0.14671716,3.8380357e-18,4.7265643e-32,0.0,0.28686014,0.19633545,0.002901305,8.1208e-40,0.0,0.005017259,0.21754317,8.353099e-32,0.0,0.0,0.07971861,3.8118324e-06,0.32214963,0.17785238,0.4395541,5.0296534e-05,0.00018531909,0.0,0.0,0.25449848,0.17757852,2.3923486e-36,0.6252768,0.459318,0.091129825,0.0053298892,0.25234875,0.121673234,2.4947188e-33,0.39594126,0.0,0.22910936,0.38352275,0.5113874
5.339828e-35,0.3855938,0.19388156,0.0,2.0722635e-09,1.448868e-10,0.13819312,7.434546e-10,0.28414935,0.22209898,0.5783301,0.4223611,0.0,8.1337823e-13,0.4381151,0.0,0.0,0.3042652,0.0,0.1460023,1.952508e-19,1.6950687e-34,0.0,0.28513953,0.19367792,0.0021711492,6.1e-43,0.0,0.0039208736,0.20064934,2.9870797e-34,0.0,0.0,0.07930992,1.4541181e-06,0.31102157,0.17953718,0.4374471,2.6392574e-05,0.00010582717,0.0,0.0,0.24868435,0.17617871,3.20173e-39,0.62291205,0.45489538,0.089975975,0.00436119,0.24926822,0.11829508,6.9489725e-36,0.38779822,0.0,0.22763583,0.37723076,0.5056336
1.1437048e-37,0.38614362,0.19053571,0.0,5.2247706e-10,2.9944054e-11,0.13738865,1.7177038e-10,0.2833221,0.21974304,0.5632897,0.4205168,0.0,1.1109501e-13,0.42594787,0.0,0.0,0.3043482,0.0,0.14065488,7.846452e-21,3.733578e-37,0.0,0.2798519,0.18845533,0.0016158225,0.0,0.0,0.0030525383,0.19869773,6.558624e-37,0.0,0.0,0.0777984,5.161405e-07,0.3126875,0.17486794,0.4332088,1.31952365e-05,5.78495e-05,0.0,0.0,0.25067732,0.17193986,2.361e-42,0.6225972,0.45512527,0.08603526,0.0034772158,0.24639326,0.113478445,1.1573468e-38,0.3933941,0.0,0.2287906,0.3710291,0.5030536
1.42348e-40,0.39018205,0.18498543,0.0,1.1869077e-10,5.4891655e-12,0.12915982,3.551249e-11,0.27525195,0.21428761,0.55885994,0.41288576,0.0,1.30189565e-14,0.41055036,0.0,0.0,0.30548936,0.0,0.13258529,2.4403406e-22,4.79342e-40,0.0,0.27351716,0.18319553,0.0011847795,0.0,0.0,0.0023576168,0.22748326,8.39092e-40,0.0,0.0,0.07643159,1.694662e-07,0.33303875,0.1774776,0.42195097,6.2580866e-06,3.01693e-05,0.0,0.0,0.23620012,0.1790814,1e-45,0.5931178,0.4480508,0.07772367,0.0026762215,0.25838438,0.11128119,1.0892e-41,0.38866302,0.0,0.23331194,0.37331045,0.49706608
9.7e-44,0.3788222,0.18466052,0.0,2.4095266e-11,8.8402495e-13,0.14291632,6.5123245e-12,0.27978477,0.21783184,0.55881953,0.41426796,0.0,1.2927443e-15,0.41793582,0.0,0.0,0.30507517,0.0,0.1387418,5.7423883e-24,3.38e-43,0.0,0.27605215,0.18378778,0.00083222066,0.0,0.0,0.001741109,0.21661904,5.89e-43,0.0,0.0,0.074372955,5.1187424e-08,0.31208766,0.16465653,0.42864388,2.8163122e-06,1.5080744e-05,0.0,0.0,0.2337755,0.16899733,0.0,0.58910567,0.44751313,0.07865224,0.0021786084,0.24888313,0.11332011,6e-45,0.39419445,0.0,0.22638948,0.356196,0.5201365
0.0,0.3838925,0.18771248,0.0,4.332513e-12,1.2379105e-13,0.14044207,1.0492407e-12,0.27378118,0.21290404,0.5675084,0.41218504,0.0,1.0729528e-16,0.41626352,0.0,0.0,0.3049048,0.0,0.13752013,9.970153e-26,0.0,0.0,0.2762405,0.18329558,0.0005809126,0.0,0.0,0.0013027902,0.21741247,0.0,0.0,0.0,0.07030701,1.4128796e-08,0.30387586,0.16475959,0.42300847,1.1919316e-06,7.122868e-06,0.0,0.0,0.24284908,0.1697848,0.0,0.5885321,0.4408848,0.07818268,0.0017311035,0.23773018,0.10947306,0.0,0.38818935,0.0,0.22529875,0.3671262,0.50534457
0.0,0.3734077,0.19392192,0.0,6.83356e-13,1.490291e-14,0.13882853,1.4699098e-13,0.27188182,0.21700393,0.55733764,0.40475398,0.0,7.333335e-18,0.40735602,0.0,0.0,0.29935175,0.0,0.13606063,1.2421005e-27,0.0,0.0,0.2751536,0.17952062,0.00038855927,0.0,0.0,0.0009225213,0.21704455,0.0,0.0,0.0,0.072952,3.538449e-09,0.30123004,0.16689402,0.41336998,4.7312213e-07,3.1821346e-06,0.0,0.0,0.24702352,0.17214924,0.0,0.5890933,0.43958005,0.07398028,0.001344488,0.23040113,0.10395613,0.0,0.3738202,0.0,0.21803898,0.35568637,0.5024074
0.0,0.36805916,0.19855992,0.0,9.3559614e-14,1.5235808e-15,0.13357024,1.7704396e-14,0.2735043,0.21074703,0.550142,0.409401,0.0,4.0604794e-19,0.40679863,0.0,0.0,0.29727355,0.0,0.12863013,1.0762596e-29,0.0,0.0,0.26750645,0.17496917,0.00025313822,0.0,0.0,0.0006399782,0.21217982,0.0,0.0,0.0,0.07463541,7.980202e-10,0.29853225,0.1651309,0.41199306,1.7523747e-07,1.3386829e-06,0.0,0.0,0.24055935,0.1700462,0.0,0.58643675,0.43420002,0.07251353,0.0010017438,0.23504613,0.102218986,0.0,0.37387106,0.0,0.21933113,0.36250448,0.49050865
0.0,0.36676738,0.18760721,0.0,1.0992436e-14,1.3050822e-16,0.13426307,1.810928e-15,0.27124333,0.21040419,0.5445209,0.40013367,0.0,1.7890207e-20,0.40048698,0.0,0.0,0.29527023,0.0,0.13029261,6.2629604e-32,0.0,0.0,0.26813298,0.17338444,0.00016039837,0.0,0.0,0.00043947826,0.21181369,0.0,0.0,0.0,0.07027877,1.6074458e-10,0.2928064,0.16607082,0.4091526,6.026006e-08,5.2799345e-07,0.0,0.0,0.23749493,0.17193313,0.0,0.57954216,0.43225268,0.06858499,0.00071186956,0.23137002,0.09545661,0.0,0.371207,0.0,0.22213453,0.35591286,0.48224863
0.0,0.37569213,0.18440434,0.0,1.0945758e-15,9.230154e-18,0.13436115,1.5520927e-16,0.27609316,0.20815979,0.54527926,0.4005177,0.0,6.1495153e-22,0.40843123,0.0,0.0,0.28521907,0.0,0.128085,2.352748e-34,0.0,0.0,0.26894113,0.17152327,9.793906e-05,0.0,0.0,0.00029118845,0.20444143,0.0,0.0,0.0,0.06929061,2.8660295e-11,0.28428167,0.15889499,0.4105545,1.9126778e-08,1.9422134e-07,0.0,0.0,0.23197539,0.16789107,0.0,0.58239865,0.4219971,0.06871557,0.00051724067,0.22855477,0.09523282,0.0,0.3632164,0.0,0.21630137,0.35698837,0.47781777
0.0,0.36140203,0.18904907,0.0,9.1123685e-17,5.3038454e-19,0.12865812,1.0983807e-17,0.2667668,0.20698483,0.5252287,0.3924569,0.0,1.6135725e-23,0.39104718,0.0,0.0,0.2845854,0.0,0.124594845,5.454832e-37,0.0,0.0,0.26666808,0.16918191,5.756525e-05,0.0,0.0,0.0001856921,0.1968672,0.0,0.0,0.0,0.06830442,4.4795196e-12,0.28171095,0.15805224,0.40718538,5.5687606e-09,6.6288735e-08,0.0,0.0,0.23621514,0.1736503,0.0,0.5714697,0.4268559,0.06496634,0.00036482044,0.23397738,0.08387444,0.0,0.36653736,0.0,0.2162669,0.35166863,0.46845075
0.0,0.36766315,0.1915918,0.0,6.2485434e-18,2.4328543e-20,0.1332256,6.315718e-19,0.2621005,0.19705205,0.5362921,0.3804624,0.0,3.154886e-25,0.39765486,0.0,0.0,0.2845852,0.0,0.11682815,7.41322e-40,0.0,0.0,0.2605941,0.16406961,3.267389e-05,0.0,0.0,0.00011560405,0.20435487,0.0,0.0,0.0,0.06336392,6.0729324e-13,0.28986478,0.1458827,0.40981492,1.4772914e-09,2.0868924e-08,0.0,0.0,0.22853659,0.16818838,0.0,0.56598634,0.42695284,0.05895108,0.00023367412,0.2237015,0.089109674,0.0,0.3597956,0.0,0.21592787,0.3616778,0.47650024
0.0,0.36162606,0.19084126,0.0,3.472187e-19,8.736713e-22,0.12969252,2.899076e-20,0.25638336,0.2012286,0.51763755,0.3836814,0.0,4.4749837e-27,0.38645244,0.0,0.0,0.2867348,0.0,0.1179853,5.56e-43,0.0,0.0,0.25910258,0.16252236,1.7706361e-05,0.0,0.0,6.909216e-05,0.20125575,0.0,0.0,0.0,0.06345323,7.059637e-14,0.29081395,0.14934063,0.3981002,3.5450962e-10,6.0226286e-09,0.0,0.0,0.22993976,0.16679598,0.0,0.5588427,0.4217153,0.055494186,0.00015566267,0.22046758,0.08757579,0.0,0.3655031,0.0,0.21505204,0.34803987,0.47401527
0.0,0.35595158,0.18552928,0.0,1.5357613e-20,2.404262e-23,0.12919456,1.0419105e-21,0.25981632,0.19854897,0.5252198,0.38482806,0.0,4.4692875e-29,0.38815746,0.0,0.0,0.28173754,0.0,0.11444454,0.0,0.0,0.0,0.25720802,0.15827037,9.160776e-06,0.0,0.0,3.9651935e-05,0.19384772,0.0,0.0,0.0,0.0634983,6.9491964e-15,0.28494823,0.14923519,0.4061675,7.635312e-11,1.5826493e-09,0.0,0.0,0.23259345,0.16827953,0.0,0.5565462,0.41028753,0.0565816,0.00010026757,0.21765211,0.08937375,0.0,0.3548302,0.0,0.20744644,0.34626392,0.46384293
0.0,0.35285494,0.18590675,0.0,5.3012276e-22,4.9513673e-25,0.12161797,2.8696904e-23,0.25830275,0.19845332,0.51577324,0.38251978,0.0,3.0393728e-31,0.3781472,0.0,0.0,0.2842743,0.0,0.11381236,0.0,0.0,0.0,0.2532405,0.15580939,4.5169877e-06,0.0,0.0,2.1884622e-05,0.19381629,0.0,0.0,0.0,0.062531196,5.7135395e-16,0.28139234,0.14807536,0.39792612,1.4633877e-11,3.759365e-10,0.0,0.0,0.22748779,0.16623808,0.0,0.5578841,0.40893087,0.05425623,6.1510626e-05,0.22048461,0.08512257,0.0,0.35688347,0.0,0.20546581,0.34222594,0.45712382
0.0,0.36068124,0.18665802,0.0,1.3973773e-23,7.432797e-27,0.12219243,5.9153775e-25,0.24941319,0.19196875,0.51424265,0.38126805,0.0,1.3553454e-33,0.37579036,0.0,0.0,0.2867679,0.0,0.106399074,0.0,0.0,0.0,0.25448355,0.15497659,2.1145963e-06,0.0,0.0,1.1556776e-05,0.18725109,0.0,0.0,0.0,0.062014718,3.8653267e-17,0.27801222,0.1444451,0.38467783,2.4728726e-12,8.008021e-11,0.0,0.0,0.22516602,0.16248702,0.0,0.55343103,0.40954253,0.051899903,3.6572124e-05,0.21694815,0.08236801,0.0,0.35536435,0.0,0.2076918,0.3372827,0.46186224
0.0,0.3574527,0.18467759,0.0,2.7458577e-25,7.8982634e-29,0.11666646,8.888949e-27,0.2507765,0.19959304,0.5178535,0.36984515,0.0,3.7971757e-36,0.38560823,0.0,0.0,0.28052056,0.0,0.11110145,0.0,0.0,0.0,0.24952011,0.1496783,9.351177e-07,0.0,0.0,5.8241703e-06,0.19599895,0.0,0.0,0.0,0.0642217,2.1166419e-18,0.27747026,0.1440026,0.3852702,3.647406e-13,1.516667e-11,0.0,0.0,0.22337148,0.15925807,0.0,0.54894483,0.40694252,0.050162915,2.0877033e-05,0.21412796,0.07969992,0.0,0.35097295,0.0,0.20511162,0.330487,0.44987282
0.0,0.35186842,0.18552434,0.0,3.9161155e-27,5.7492145e-31,0.11864766,9.456082e-29,0.24869588,0.19286002,0.51334405,0.36995408,0.0,6.364804e-39,0.37657523,0.0,0.0,0.28393012,0.0,0.107462026,0.0,0.0,0.0,0.25005856,0.1484484,3.8918736e-07,0.0,0.0,2.7885435e-06,0.18602456,0.0,0.0,0.0,0.059923336,9.214219e-20,0.2738799,0.13887091,0.38131705,4.644633e-14,2.5301998e-12,0.0,0.0,0.22242652,0.15615167,0.0,0.5447479,0.40088728,0.048250176,1.1429412e-05,0.21871156,0.078949675,0.0,0.35195157,0.0,0.20855558,0.33080885,0.4401683
0.0,0.3523119,0.18161872,0.0,3.9345398e-29,2.7627337e-33,0.12382159,6.8915214e-31,0.25175667,0.19305652,0.52354234,0.37771904,0.0,6.033e-42,0.37051833,0.0,0.0,0.27617005,0.0,0.105885334,0.0,0.0,0.0,0.25321138,0.14815755,1.5166059e-07,0.0,0.0,1.2626928e-06,0.18468784,0.0,0.0,0.0,0.057885993,3.1260892e-21,0.27488774,0.14616592,0.38291794,5.0457177e-15,3.680531e-13,0.0,0.0,0.22549975,0.15779912,0.0,0.52961254,0.393161,0.046238948,5.9943263e-06,0.21021694,0.07573929,0.0,0.34369466,0.0,0.19594906,0.32614705,0.4398467
0.0,0.34080327,0.17849767,0.0,2.6932818e-31,8.405282e-36,0.12089665,3.3160905e-33,0.24900658,0.19617096,0.51813287,0.367202,0.0,3e-45,0.36313045,0.0,0.0,0.28004774,0.0,0.10670289,0.0,0.0,0.0,0.2467669,0.14399214,5.5073478e-08,0.0,0.0,5.3875937e-07,0.18331772,0.0,0.0,0.0,0.060132835,8.086563e-23,0.26977658,0.13984272,0.37454265,4.6158023e-16,4.6170634e-14,0.0,0.0,0.22080298,0.16468553,0.0,0.53549254,0.39399132,0.04310842,2.991672e-06,0.2083301,0.075176656,0.0,0.33329433,0.0,0.20511803,0.32380927,0.43506926
0.0,0.34158224,0.18281731,0.0,1.2096844e-33,1.5435045e-38,0.12112002,1.0103666e-35,0.23909324,0.19385724,0.4976223,0.3595145,0.0,0.0,0.36081824,0.0,0.0,0.27511185,0.0,0.10509415,0.0,0.0,0.0,0.23930311,0.13793355,1.8538634e-08,0.0,0.0,2.1584604e-07,0.18013652,0.0,0.0,0.0,0.058636174,1.5567432e-24,0.26924267,0.1389668,0.37359142,3.5054958e-17,4.935071e-15,0.0,0.0,0.22465041,0.15622452,0.0,0.52797717,0.395458,0.042442005,1.4189678e-06,0.20721743,0.07280404,0.0,0.34030527,0.0,0.19712812,0.32661036,0.4347207
0.0,0.33600432,0.17961743,0.0,3.4160914e-36,1.6192e-41,0.115933456,1.8584121e-38,0.23703508,0.19113073,0.50702226,0.35512525,0.0,0.0,0.36644614,0.0,0.0,0.28301847,0.0,0.10170165,0.0,0.0,0.0,0.2387889,0.1350563,5.7497016e-09,0.0,0.0,8.07112e-08,0.18504831,0.0,0.0,0.0,0.05574709,2.1710164e-26,0.27277172,0.13707289,0.3732345,2.1760597e-18,4.4360148e-16,0.0,0.0,0.21893206,0.15276878,0.0,0.5206407,0.39146775,0.042029046,6.3688856e-07,0.20167331,0.07298463,0.0,0.331298,0.0,0.19545777,0.3268713,0.4227178
0.0,0.3331208,0.17395692,0.0,5.776578e-39,8e-45,0.11677833,1.9531e-41,0.23682147,0.18958108,0.5017505,0.35821617,0.0,0.0,0.3593347,0.0,0.0,0.2694412,0.0,0.10071338,0.0,0.0,0.0,0.24077424,0.13704734,1.6330542e-09,0.0,0.0,2.80514e-08,0.18129972,0.0,0.0,0.0,0.059375722,2.1283912e-28,0.26417124,0.13554694,0.37494895,1.0854193e-19,3.3054908e-17,0.0,0.0,0.2223859,0.15451938,0.0,0.5227716,0.38376603,0.04105789,2.690503e-07,0.20153074,0.07171378,0.0,0.3352057,0.0,0.18930739,0.31478378,0.41827095
0.0,0.3368926,0.17873694,0.0,5.53e-42,0.0,0.116352044,1.1e-44,0.24018006,0.19556083,0.48446196,0.35434014,0.0,0.0,0.35853317,0.0,0.0,0.2664701,0.0,0.1017171,0.0,0.0,0.0,0.23327866,0.1296751,4.2178935e-10,0.0,0.0,9.002808e-09,0.17964351,0.0,0.0,0.0,0.059215773,1.418273e-30,0.26217747,0.13440059,0.36935395,4.269573e-21,2.0100328e-18,0.0,0.0,0.21908441,0.15577361,0.0,0.5216868,0.38288668,0.0389755,1.0657583e-07,0.19443569,0.070642486,0.0,0.32385108,0.0,0.1859462,0.31865534,0.40923858
0.0,0.33254996,0.17961304,0.0,3e-45,0.0,0.11529768,0.0,0.23936129,0.18668677,0.4884476,0.34534657,0.0,0.0,0.35516408,0.0,0.0,0.2644783,0.0,0.09290208,0.0,0.0,0.0,0.23307054,0.12852463,9.834141e-11,0.0,0.0,2.6528215e-09,0.18444136,0.0,0.0,0.0,0.058706854,6.1845234e-33,0.26321226,0.13659652,0.36197174,1.2973413e-22,9.80424e-20,0.0,0.0,0.21381432,0.15206973,0.0,0.5130382,0.3816697,0.036972772,3.939221e-08,0.19920103,0.06825589,0.0,0.3282393,0.0,0.18736483,0.3159289,0.41036573
0.0,0.33342284,0.17866057,0.0,0.0,0.0,0.113097474,0.0,0.23741327,0.18846308,0.48572758,0.34168598,0.0,0.0,0.34655657,0.0,0.0,0.27461892,0.0,0.09327366,0.0,0.0,0.0,0.229725,0.12605059,2.0532308e-11,0.0,0.0,7.13024e-10,0.17612612,0.0,0.0,0.0,0.06785641,1.6904221e-35,0.26209542,0.12763493,0.35854548,2.9763718e-24,3.763952e-21,0.0,0.0,0.21271008,0.14260913,0.0,0.50127554,0.38556194,0.031078756,1.3509863e-08,0.20294663,0.06957005,0.0,0.31951535,0.0,0.1857395,0.30348244,0.4130884
0.0,0.33302775,0.18229476,0.0,0.0,0.0,0.11445702,0.0,0.23814893,0.18435892,0.49635118,0.35323778,0.0,0.0,0.34475693,0.0,0.0,0.26556844,0.0,0.093071975,0.0,0.0,0.0,0.22561915,0.11906391,3.8053753e-12,0.0,0.0,1.7352492e-10,0.1851321,0.0,0.0,0.0,0.05846655,2.757061e-38,0.2549181,0.119142644,0.35988143,5.0267388e-26,1.1138576e-22,0.0,0.0,0.20901121,0.14669842,0.0,0.51257735,0.36181292,0.033542693,4.2775814e-09,0.18442035,0.06775597,0.0,0.3276407,0.0,0.19039042,0.3050981,0.4071917
