wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
-1.5978982,2.146725,2.2227182,-1.4829816,-1.6298528,2.323275,-1.8424324,2.2030492,2.0320466,-1.8065383,2.0413332,2.210201,2.1409245,2.2141879,2.3017118,-1.6683608,-1.6027306,-1.6824778,-1.6665906,-1.659884,-1.8595306,-1.7272391,2.2944112,-1.6130508,1.7356006,-1.9194613,1.8199109,-1.8529812,-1.7579603,-1.4561673,-1.7198452,2.2036164,-1.7528039,-1.6176667,2.1546211,-1.6035594,-1.8839114,2.1704028,-1.6102026,-1.80995,2.004133,2.2375069,2.1168523
-1.6075155,2.1498845,2.2290776,-1.4936064,-1.6395395,2.3412902,-1.8513494,2.2030492,2.0341084,-1.8161349,2.0502827,2.228413,2.161541,2.2165933,2.3017118,-1.675622,-1.6149628,-1.6937947,-1.6777,-1.6708239,-1.8616168,-1.7374471,2.2944112,-1.6248082,1.7481716,-1.9293182,1.8226877,-1.8624753,-1.7682067,-1.4704596,-1.7252192,2.2102294,-1.761302,-1.6297901,2.1738408,-1.6123316,-1.8940257,2.17047,-1.6214683,-1.8205217,2.0101132,2.2375028,2.1313932
-1.6172118,2.1645668,2.2287629,-1.5047143,-1.6492896,2.3549657,-1.860303,2.2030208,2.0532818,-1.8257326,2.05539,2.2499604,2.1982882,2.2164776,2.3017118,-1.683039,-1.6270889,-1.7050401,-1.6887614,-1.6817325,-1.8638204,-1.7476499,2.2944112,-1.6364934,1.7609614,-1.9391196,1.8256298,-1.8719553,-1.778432,-1.4845573,-1.7307724,2.2102294,-1.7698869,-1.6418089,2.1738408,-1.6212224,-1.9040774,2.17047,-1.6327016,-1.831024,2.0142837,2.2484386,2.150838
-1.626979,2.1657538,2.2287629,-1.515442,-1.6590959,2.3549657,-1.869288,2.2029872,2.074426,-1.8353302,2.0612264,2.256176,2.2171087,2.2164776,2.3003223,-1.6906055,-1.6391116,-1.7162143,-1.6997738,-1.7171025,-1.8661456,-1.7578404,2.3138382,-1.648107,1.7652321,-1.9488652,1.8283031,-1.8814353,-1.7886298,-1.486564,-1.7365031,2.2102294,-1.7785517,-1.653725,2.182379,-1.6302228,-1.9140679,2.1855166,-1.6438994,-1.8414578,2.0275962,2.2563004,2.1611803
-1.6368092,2.1737268,2.255334,-1.5239843,-1.6689507,2.3549657,-1.8783011,2.2029536,2.0891783,-1.8449279,2.065165,2.2561774,2.218304,2.220487,2.3003223,-1.6983156,-1.651033,-1.7273177,-1.7107359,-1.720214,-1.8685964,-1.7680173,2.315986,-1.6596484,1.7701306,-1.9585569,1.8243976,-1.8909013,-1.7988017,-1.5107052,-1.7424085,2.2117488,-1.7872897,-1.6655407,2.182379,-1.6393254,-1.9239967,2.1855166,-1.6550597,-1.8518244,2.033701,2.2691078,2.1611466
-1.6466962,2.171797,2.2562304,-1.5349294,-1.6788487,2.3549657,-1.8873359,2.2121644,2.0897434,-1.8545201,2.0690327,2.2561774,2.2133644,2.2239919,2.3003223,-1.7061617,-1.6628551,-1.73835,-1.7216467,-1.7234799,-1.8711777,-1.7781769,2.315986,-1.6711165,1.7802756,-1.9681951,1.8284192,-1.9003567,-1.8089443,-1.5219481,-1.7484864,2.2139482,-1.7960941,-1.6772583,2.182379,-1.6485224,-1.9338669,2.1866736,-1.6661793,-1.8621247,2.0481558,2.2696028,2.1619196
-1.6566316,2.1791523,2.2562304,-1.5459061,-1.6887825,2.3575654,-1.8963886,2.2339349,2.096438,-1.8641009,2.07975,2.2575707,2.2195282,2.2246509,2.3003223,-1.7141376,-1.6745796,-1.7493125,-1.7325044,-1.7269044,-1.8738934,-1.788317,2.315986,-1.6825124,1.7966758,-1.9777806,1.8449925,-1.909797,-1.8190548,-1.5332077,-1.7547328,2.2184584,-1.8049592,-1.6888798,2.182379,-1.6578057,-1.9436777,2.1866736,-1.6772561,-1.87236,2.0517967,2.282853,2.1659358
-1.66661,2.1791546,2.2538638,-1.556907,-1.6987451,2.3613358,-1.9054546,2.2339349,2.100458,-1.873671,2.1257455,2.2584553,2.21978,2.2263222,2.3003223,-1.7222362,-1.686209,-1.7602056,-1.7433083,-1.7304918,-1.8767474,-1.7984319,2.3322582,-1.6938363,1.7973552,-1.9873141,1.8545632,-1.9192197,-1.8291326,-1.5499936,-1.7611443,2.2184584,-1.8138782,-1.7004067,2.1838279,-1.6670535,-1.9534317,2.2016232,-1.6882879,-1.8825316,2.0530717,2.2838907,2.1659064
-1.6766237,2.1742709,2.258515,-1.5679256,-1.7087342,2.358817,-1.9145312,2.2339349,2.1144316,-1.883228,2.1316655,2.2658484,2.2275293,2.232689,2.3633673,-1.7304505,-1.6977452,-1.77103,-1.7540585,-1.7342447,-1.8797432,-1.8085237,2.3324025,-1.7050875,1.8075621,-1.9967963,1.8653775,-1.9286236,-1.8391757,-1.5607241,-1.7677163,2.2184584,-1.8228455,-1.7118418,2.1958373,-1.6764941,-1.9631286,2.2132025,-1.6992735,-1.8926406,2.0484822,2.2943983,2.1752532
-1.6866672,2.1804574,2.2614765,-1.578952,-1.718741,2.358817,-1.92361,2.2452493,2.1156993,-1.8927683,2.1488788,2.2658484,2.2325456,2.2329369,2.3633964,-1.7387732,-1.7091893,-1.781786,-1.7647543,-1.7381665,-1.8828851,-1.8185861,2.3344295,-1.7162671,1.8044441,-2.0062275,1.8726827,-1.9380072,-1.8491825,-1.5714846,-1.774444,2.2513654,-1.8318554,-1.7231866,2.1964343,-1.6963114,-1.9727699,2.2228866,-1.7102109,-1.902687,2.0572162,2.2943983,2.1982472
-1.6967336,2.1994827,2.2614765,-1.589987,-1.7287589,2.358817,-1.9327034,2.2452493,2.1134543,-1.9022901,2.1597395,2.2658484,2.2571502,2.2307403,2.3633964,-1.7471974,-1.7205439,-1.7924745,-1.7753947,-1.7422589,-1.8861761,-1.8286202,2.3344295,-1.7273754,1.8142614,-2.0156097,1.8863753,-1.9473658,-1.8591526,-1.58227,-1.7813222,2.2516053,-1.8409024,-1.7344428,2.2025864,-1.7142013,-1.9823568,2.232181,-1.7210989,-1.9126731,2.0845573,2.2943983,2.2038753
-1.7068187,2.2081978,2.2897038,-1.601016,-1.7387925,2.358817,-1.941794,2.2496023,2.1162364,-1.9117923,2.1584783,2.2658484,2.264408,2.2306151,2.3633964,-1.7557155,-1.7318108,-1.8030964,-1.7859792,-1.7465246,-1.8896191,-1.8386234,2.3344295,-1.7384129,1.8222169,-2.024941,1.9048041,-1.9567018,-1.8690851,-1.593076,-1.7883462,2.2618403,-1.8499819,-1.7456127,2.2025952,-1.72027,-1.9918901,2.2274206,-1.7319361,-1.9225991,2.1158547,2.2943983,2.2354975
-1.71692,2.2159839,2.2897165,-1.6120424,-1.7488272,2.358817,-1.9508706,2.250132,2.1536217,-1.9212705,2.1646261,2.271323,2.264408,2.2355716,2.3633964,-1.7643212,-1.7429916,-1.813652,-1.7965083,-1.7509648,-1.8932168,-1.848594,2.3564124,-1.7493796,1.8327148,-2.0342271,1.9174409,-1.9660109,-1.8789788,-1.6140491,-1.7955096,2.2711275,-1.8590869,-1.7566979,2.2054195,-1.7265117,-2.001368,2.2410712,-1.7427217,-1.9324664,2.1221766,2.276853,2.24509
-1.7270219,2.216125,2.3004313,-1.6230608,-1.7853853,2.3829885,-1.9599472,2.279063,2.1548092,-1.9307253,2.1659434,2.2880404,2.2616582,2.235538,2.3633964,-1.7730076,-1.7540879,-1.8241426,-1.8069819,-1.755581,-1.896972,-1.8585304,2.3564124,-1.7602766,1.8354031,-2.0434608,1.9176608,-1.9752948,-1.8888319,-1.6236402,-1.8028066,2.2711275,-1.8682164,-1.7677002,2.2297132,-1.732923,-2.0107965,2.2445536,-1.7534548,-1.9422756,2.1283703,2.30534,2.245229
-1.7371384,2.219339,2.300634,-1.6340642,-1.7874299,2.4099982,-1.9690175,2.2981284,2.1488338,-1.9401544,2.1647317,2.277888,2.2683046,2.230519,2.3633964,-1.7817674,-1.7651016,-1.8345686,-1.8173988,-1.7603735,-1.9008853,-1.8684317,2.3564124,-1.7711043,1.8434312,-2.0526512,1.9236784,-1.984549,-1.8986455,-1.6332924,-1.8102311,2.2711275,-1.8773627,-1.7786216,2.2297368,-1.7394997,-2.0201728,2.246979,-1.764135,-1.9520289,2.1283367,2.30534,2.238275
-1.747246,2.2367764,2.300634,-1.6450486,-1.7895801,2.410103,-1.9780773,2.2981284,2.176164,-1.9495575,2.1795716,2.2834742,2.2968838,2.2304726,2.3633964,-1.7905945,-1.7760345,-1.8449308,-1.8277603,-1.7653425,-1.9049596,-1.8782967,2.3722367,-1.7818637,1.8713986,-2.061793,1.9283577,-1.9937747,-1.9084172,-1.6430128,-1.8177768,2.2711275,-1.8865234,-1.7894633,2.230205,-1.7462363,-2.0295,2.247005,-1.7747617,-1.9617251,2.130052,2.325272,2.2542806
-1.757348,2.2586467,2.300634,-1.6560109,-1.7918514,2.410103,-1.9871223,2.3125017,2.1775858,-1.9589307,2.181593,2.2834742,2.2995768,2.2617722,2.364023,-1.7994816,-1.7868884,-1.8552299,-1.8380665,-1.7704875,-1.9091952,-1.888125,2.3722367,-1.7925552,1.8859426,-2.0708888,1.9459703,-2.002968,-1.9181482,-1.6527923,-1.8254377,2.2711275,-1.8956959,-1.8002268,2.2302165,-1.7531292,-2.0387766,2.253152,-1.7853339,-1.9713665,2.1300185,2.325272,2.2542846
-1.7674478,2.263693,2.300634,-1.6669457,-1.794248,2.410103,-1.9961537,2.3125017,2.1804872,-1.9682754,2.1969914,2.3039463,2.307296,2.2617722,2.3640575,-1.8084238,-1.797664,-1.8654671,-1.8483161,-1.7758077,-1.9135928,-1.8979138,2.3821843,-1.8031796,1.8889548,-2.0799422,1.9497788,-2.0121336,-1.9278368,-1.6626256,-1.8332067,2.2711275,-1.9048734,-1.8109144,2.2302165,-1.7601724,-2.0480046,2.2689357,-1.7958513,-1.9809539,2.1324167,2.3263276,2.2542846
-1.7775329,2.285961,2.3042984,-1.6778514,-1.796775,2.410103,-2.0051692,2.3125017,2.1804535,-1.9775902,2.2047062,2.3039503,2.3280756,2.2617722,2.3640575,-1.8174152,-1.8083638,-1.8756431,-1.8585106,-1.7813015,-1.9181532,-1.9076641,2.382506,-1.8137378,1.8967552,-2.0889478,1.9499905,-2.021268,-1.9374838,-1.6725055,-1.8410777,2.2711275,-1.9140508,-1.8215269,2.2441058,-1.7673602,-2.0571861,2.2689357,-1.8063145,-1.9904882,2.1386464,2.3263023,2.2542846
-1.7876036,2.2861412,2.3167708,-1.6887251,-1.7994363,2.416888,-2.0141692,2.3125017,2.18042,-1.986874,2.2069633,2.306453,2.330622,2.2617414,2.3640575,-1.8264488,-1.8189884,-1.8857582,-1.8686504,-1.7869666,-1.9228754,-1.9173757,2.382506,-1.8242304,1.9147773,-2.0979097,1.9503704,-2.03037,-1.9470878,-1.6824244,-1.849044,2.2711275,-1.9232283,-1.832066,2.2441216,-1.7746867,-2.0663173,2.2702146,-1.8167231,-1.99997,2.1386263,2.3287554,2.2553072
-1.7976576,2.2858703,2.3181982,-1.6995643,-1.8022372,2.4169424,-2.023145,2.3125017,2.1822479,-1.9961257,2.2051353,2.306453,2.330622,2.2617078,2.3699799,-1.8355203,-1.8295405,-1.8958143,-1.8787351,-1.7928007,-1.9277589,-1.927046,2.413786,-1.8346585,1.9328531,-2.1068304,1.955023,-2.0394394,-1.95665,-1.692377,-1.8570995,2.2711275,-1.9324057,-1.8425337,2.2556617,-1.7821456,-2.0754056,2.2702146,-1.8270763,-2.0093997,2.1385927,2.3533936,2.2596805
-1.8076894,2.2852466,2.3425815,-1.710367,-1.8051808,2.4169424,-2.0320997,2.3293815,2.1879988,-2.005344,2.2199628,2.306453,2.3572652,2.2786055,2.3737943,-1.8446232,-1.8400205,-1.9058106,-1.888765,-1.7988011,-1.9328026,-1.9366765,2.432076,-1.8450221,1.9392035,-2.1157079,1.9534936,-2.0484757,-1.9661685,-1.7023556,-1.8652372,2.2711275,-1.9415764,-1.852931,2.2607858,-1.7897311,-2.084445,2.2702146,-1.8373746,-2.0187786,2.1372044,2.3535202,2.2586973
-1.8176994,2.2974668,2.3426137,-1.721129,-1.8082721,2.4169424,-2.0410376,2.350567,2.1879652,-2.0145295,2.2208066,2.306453,2.3572686,2.280701,2.3738081,-1.8537552,-1.85043,-1.9157498,-1.898741,-1.8049638,-1.9380044,-1.9462662,2.432459,-1.8553227,1.9408945,-2.1245403,1.9712687,-2.0574787,-1.9756455,-1.712357,-1.873452,2.2711275,-1.950737,-1.8632588,2.2608044,-1.7674474,-2.0934396,2.2702146,-1.8476183,-2.0281074,2.1428988,2.3673046,2.263672
-1.8276848,2.3089626,2.3569267,-1.7318511,-1.811514,2.4169424,-2.049946,2.3529863,2.19071,-2.0236814,2.2208056,2.322058,2.3635814,2.280701,2.3738081,-1.8629086,-1.8607706,-1.9256312,-1.9086636,-1.8112854,-1.9433625,-1.9558144,2.4324617,-1.8655614,1.9412909,-2.1333325,1.9737597,-2.0664477,-1.9850782,-1.7443504,-1.8817365,2.2618792,-1.9598862,-1.8735192,2.2723677,-1.7724613,-2.1023922,2.2702146,-1.8578079,-2.0373876,2.1437013,2.3709698,2.264439
-1.8376433,2.3089626,2.3833227,-1.7425297,-1.8149103,2.4169424,-2.0588303,2.3610303,2.2158306,-2.0327992,2.2121215,2.3339324,2.363607,2.302294,2.401741,-1.8720804,-1.8710436,-1.9354563,-1.9185331,-1.8177612,-1.9488742,-1.9653218,2.4324617,-1.8757385,1.9493439,-2.142085,1.9777037,-2.0753827,-1.9944694,-1.7495558,-1.8900849,2.3007126,-1.9690232,-1.8837131,2.273274,-1.7776508,-2.1112983,2.2702146,-1.8679425,-2.0466177,2.1436691,2.373234,2.2861404
-1.8475718,2.3126426,2.3833227,-1.7531651,-1.818464,2.4169424,-2.0676918,2.3624632,2.2158306,-2.0418828,2.2406576,2.3435128,2.363607,2.3344533,2.4294586,-1.8812662,-1.88125,-1.9452263,-1.9283497,-1.824386,-1.9545367,-1.9747869,2.4324617,-1.8858546,1.9598699,-2.150798,1.9857428,-2.0842834,-2.0038192,-1.7549376,-1.8984927,2.3007126,-1.9781449,-1.8938416,2.255526,-1.7830143,-2.1201608,2.2702146,-1.8780227,-2.0558035,2.142939,2.373234,2.286156
-1.8574705,2.3126426,2.3833227,-1.7637546,-1.8221781,2.4169424,-2.0765288,2.3624632,2.2289062,-2.0509315,2.2566202,2.3517272,2.363607,2.3344555,2.4472954,-1.8904605,-1.8913915,-1.9549409,-1.9381137,-1.831156,-1.960346,-1.9842111,2.449958,-1.8959118,1.9756681,-2.159467,1.9739727,-2.0931497,-2.0131223,-1.7604955,-1.9069529,2.3007126,-1.9872491,-1.9039062,2.2577047,-1.7885503,-2.1289825,2.27011,-1.8880492,-2.064937,2.1406522,2.3908467,2.3013535
-1.8673372,2.3126426,2.3833227,-1.7742974,-1.826055,2.4169424,-2.0853364,2.379325,2.2307708,-2.059945,2.2618234,2.3545492,2.363607,2.3344555,2.4479394,-1.8996618,-1.9014686,-1.9646013,-1.9478259,-1.8380648,-1.9662985,-1.9935926,2.449958,-1.9059091,1.9923735,-2.1680968,1.9843765,-2.1019814,-2.022385,-1.7662269,-1.9154599,2.30665,-1.9963347,-1.9139085,2.2639923,-1.7942561,-2.1377637,2.2700827,-1.8980225,-2.074028,2.1404164,2.3909497,2.3060334
-1.8771706,2.3372898,2.3976016,-1.7847929,-1.8300968,2.4350111,-2.0941138,2.380942,2.228276,-2.0689237,2.2618263,2.3547924,2.3981352,2.3336961,2.4479394,-1.9088728,-1.9114829,-1.9742086,-1.957487,-1.845107,-1.97239,-2.002932,2.449958,-1.915849,1.9994131,-2.1766884,1.9995831,-2.1107786,-2.0316072,-1.7721292,-1.9240103,2.3184462,-2.0054018,-1.9238492,2.2671027,-1.80013,-2.1464994,2.2642946,-1.9079428,-2.0830727,2.1448927,2.3909497,2.3096688
-1.8869694,2.3372898,2.4202335,-1.7952402,-1.834305,2.435022,-2.1028643,2.4009464,2.243685,-2.0778663,2.2734962,2.357684,2.3981352,2.334795,2.4479394,-1.9180825,-1.9214361,-1.9837635,-1.9670975,-1.852277,-1.9786162,-2.0122302,2.449958,-1.925731,1.9990106,-2.1852422,2.0204093,-2.1195412,-2.0407865,-1.7781992,-1.9325975,2.3282106,-2.0144448,-1.9337289,2.2671027,-1.8061683,-2.155195,2.2947683,-1.9178103,-2.09207,2.145573,2.392471,2.3102126
-1.8967329,2.3372898,2.4213583,-1.8056386,-1.8386809,2.435022,-2.1115868,2.4230275,2.2461715,-2.0867724,2.2734962,2.3919976,2.3981352,2.3420393,2.4515529,-1.9272767,-1.9313283,-1.9932667,-1.9766577,-1.8595688,-1.9849726,-2.0214882,2.449958,-1.9355565,2.0162892,-2.1937582,2.0229821,-2.1282692,-2.0499215,-1.7844336,-1.9412168,2.34624,-2.0234623,-1.9435502,2.2671027,-1.812367,-2.1638513,2.2801821,-1.927625,-2.1010258,2.14544,2.3953888,2.3102126
-1.9064602,2.3372898,2.4213583,-1.8159875,-1.8432249,2.4355502,-2.1202807,2.4230275,2.25376,-2.095643,2.2734962,2.3984635,2.3981352,2.3420393,2.4516075,-1.936471,-1.9411613,-2.0027206,-1.9861685,-1.8669764,-1.9914539,-2.0307062,2.472294,-1.9453269,2.017691,-2.202237,2.019597,-2.1369624,-2.0590165,-1.7908287,-1.9498647,2.3467538,-2.0324593,-1.9533122,2.2671027,-1.8187227,-2.1724687,2.2801821,-1.9373878,-2.1099381,2.1396973,2.4153557,2.3173761
-1.9161494,2.3372898,2.4213583,-1.8262864,-1.8479376,2.4355662,-2.1554937,2.4230275,2.2645667,-2.1044781,2.2734962,2.3986695,2.3981352,2.3420393,2.4516075,-1.9456567,-1.950936,-2.0121205,-1.99563,-1.8744929,-1.9980551,-2.0398784,2.472294,-1.955042,2.0333893,-2.2106786,2.017341,-2.145621,-2.0680716,-1.7973795,-1.9585348,2.3467538,-2.041433,-1.9630176,2.2791307,-1.8252306,-2.1810477,2.2833102,-1.9470993,-2.118804,2.1301675,2.4153857,2.3223577
-1.9258004,2.3372898,2.421838,-1.836535,-1.8528184,2.4355662,-2.1560671,2.4230275,2.2684212,-2.1132777,2.2734962,2.3986695,2.3981352,2.3371892,2.4607935,-1.954833,-1.9606535,-2.021475,-2.005043,-1.8821129,-2.00477,-2.0490103,2.472294,-1.9647027,2.040645,-2.2190814,2.0073166,-2.1542451,-2.077087,-1.8040814,-1.9672261,2.3467538,-2.0503752,-1.9726669,2.2781036,-1.831886,-2.189586,2.2856197,-1.9567599,-2.127629,2.1287718,2.4153857,2.3223839
-1.9354137,2.3372898,2.4218748,-1.8467331,-1.8578668,2.4355662,-2.1566787,2.4229054,2.2709684,-2.1220417,2.2734962,2.3986695,2.3981352,2.3478134,2.4607935,-1.9639937,-1.970314,-2.0307758,-2.014407,-1.88983,-2.011595,-2.0581026,2.472294,-1.9743104,2.052893,-2.2274475,2.0041783,-2.162835,-2.086057,-1.8109294,-1.975933,2.3467538,-2.0592906,-1.9822602,2.2814379,-1.8386835,-2.1980848,2.2990808,-1.9663701,-2.1364138,2.1432323,2.4153857,2.3244247
-1.944988,2.3372898,2.4218748,-1.8568804,-1.8630813,2.4355662,-2.1573303,2.4229033,2.2863774,-2.1307702,2.2734962,2.3986695,2.3981352,2.3635304,2.4607935,-1.9731392,-1.9799197,-2.0400329,-2.0237265,-1.8976377,-2.0185235,-2.0671554,2.476559,-1.9838656,2.0473475,-2.2357779,2.0042176,-2.1713903,-2.0949879,-1.8179183,-1.9846543,2.3467538,-2.0681796,-1.9917996,2.2814457,-1.8456178,-2.2065463,2.298385,-1.9759305,-2.1451569,2.1523888,2.4153857,2.3331637
-1.9545218,2.3372898,2.4218748,-1.8669771,-1.86846,2.463523,-2.158023,2.4259803,2.286391,-2.1394634,2.2734962,2.3986695,2.3981352,2.3647578,2.4802897,-1.9822682,-1.9894712,-2.0492392,-2.0329943,-1.90553,-2.0255501,-2.0761673,2.4880953,-1.9933689,2.0543609,-2.2440727,2.025806,-2.1799114,-2.1038797,-1.8250418,-1.9933779,2.3525925,-2.077041,-2.001286,2.2814457,-1.8526837,-2.214971,2.3074095,-1.9854414,-2.153856,2.1587892,2.4363725,2.3209205
-1.9640167,2.3372898,2.4218748,-1.8770229,-1.874001,2.4929,-2.158764,2.4265268,2.286459,-2.1481214,2.274606,2.3986695,2.3981352,2.3904576,2.4802897,-1.9913771,-1.9989692,-2.0584,-2.0422194,-1.9135004,-2.0326703,-2.0851362,2.4880953,-2.002823,2.058834,-2.2523324,2.021236,-2.1883984,-2.1127326,-1.8322941,-2.0021164,2.3525925,-2.0858736,-2.010718,2.2814457,-1.8598745,-2.223359,2.3096194,-1.9949036,-2.162516,2.1729617,2.4363742,2.3377888
-1.9734709,2.3438442,2.4218748,-1.8870178,-1.8797015,2.4929004,-2.1595533,2.4265268,2.286459,-2.156744,2.28378,2.3986695,2.4009237,2.3904643,2.4802897,-2.0004654,-2.0084124,-2.0675166,-2.051398,-1.9215437,-2.0398755,-2.094066,2.4880953,-2.012223,2.0557778,-2.2605574,2.0156748,-2.1968513,-2.121547,-1.8396695,-2.0108569,2.36537,-2.094677,-2.020101,2.2925475,-1.8671852,-2.231711,2.3241878,-2.0043175,-2.1711376,2.1721787,2.4402745,2.3377292
-1.9828846,2.3416185,2.4218748,-1.8969623,-1.8855584,2.49924,-2.1603947,2.4265268,2.3009553,-2.1653316,2.3084528,2.4146678,2.4084644,2.4135497,2.489925,-2.0095356,-2.0178068,-2.0765834,-2.0605295,-1.9296538,-2.0471642,-2.102957,2.5139513,-2.0215778,2.059676,-2.268748,2.0373473,-2.2052703,-2.1303203,-1.8471617,-2.0195973,2.3656094,-2.1034503,-2.0294316,2.2966971,-1.8746091,-2.2400267,2.32419,-2.0136821,-2.1797204,2.1754792,2.4455895,2.3377292
-1.9922589,2.3508852,2.4218748,-1.9068561,-1.8915678,2.49924,-2.1612885,2.4265268,2.3012898,-2.1738844,2.311285,2.4169052,2.4169548,2.4286299,2.4899287,-2.0185785,-2.0271482,-2.085608,-2.069619,-1.9378251,-2.0545278,-2.1118095,2.5139713,-2.0308785,2.0610957,-2.2769046,2.0482051,-2.2136557,-2.1390536,-1.8547637,-2.0283377,2.3656094,-2.1121907,-2.038714,2.2977717,-1.8821399,-2.248307,2.32419,-2.0230033,-2.188265,2.16853,2.4455907,2.3377292
-2.0015912,2.3802657,2.4218748,-1.9166998,-1.8977259,2.49924,-2.1622438,2.4265268,2.3012898,-2.1824024,2.311285,2.4169052,2.4169548,2.4286299,2.4899287,-2.0275953,-2.0364416,-2.0945902,-2.0786636,-1.9460517,-2.061962,-2.1206236,2.5361211,-2.0401356,2.051865,-2.2850273,2.0611398,-2.2220075,-2.1477492,-1.8624703,-2.0370739,2.3656094,-2.1209002,-2.0479448,2.310957,-1.8897717,-2.256552,2.32419,-2.032272,-2.1967697,2.1663613,2.4455907,2.3377292
-2.0108838,2.3803985,2.4218748,-1.9264933,-1.9040284,2.49924,-2.1632588,2.4265268,2.3097966,-2.1908858,2.311285,2.4169052,2.4169548,2.42358,2.4899287,-2.0365894,-2.0456843,-2.103524,-2.0876625,-1.9543284,-2.0694616,-2.129397,2.553398,-2.0493417,2.0519085,-2.2931163,2.0730865,-2.230326,-2.156407,-1.8702749,-2.0457807,2.3874962,-2.1295788,-2.0571313,2.310957,-1.8974978,-2.2647622,2.32419,-2.0414982,-2.2052355,2.1710784,2.4455907,2.3377292
-2.020137,2.3803985,2.4331322,-1.9362371,-1.9104705,2.49924,-2.1643379,2.4454408,2.309267,-2.1993346,2.311285,2.4169052,2.4301815,2.4234736,2.4899287,-2.0455587,-2.054879,-2.1124167,-2.0966203,-1.96265,-2.0770206,-2.1381307,2.553398,-2.0585024,2.069665,-2.3011723,2.0830646,-2.2386115,-2.1650279,-1.8781703,-2.0544875,2.3875442,-2.1382263,-2.0662649,2.310957,-1.9053124,-2.2729378,2.32419,-2.0506792,-2.2136645,2.1874526,2.4455907,2.3377292
-2.029348,2.3803985,2.4331353,-1.9459313,-1.9170476,2.49924,-2.1654844,2.4454408,2.3177245,-2.2077491,2.3183112,2.4169052,2.4310074,2.4234736,2.4899287,-2.0545008,-2.0640278,-2.121269,-2.1055374,-1.9710116,-2.0846355,-2.1468267,2.553398,-2.067619,2.069973,-2.3091953,2.0803967,-2.2468638,-2.1736116,-1.8861508,-2.0631943,2.3875442,-2.1468422,-2.0753555,2.310957,-1.91321,-2.281079,2.324175,-2.059812,-2.2220569,2.1882036,2.4455907,2.3377292
-2.0385165,2.3803985,2.4508812,-1.9555767,-1.9237541,2.49924,-2.1667018,2.4454408,2.3344226,-2.2161298,2.3216963,2.4169052,2.4532676,2.4313629,2.4899287,-2.06341,-2.073126,-2.1300783,-2.114409,-1.9794089,-2.0923011,-2.1554856,2.553398,-2.0766857,2.096252,-2.3171859,2.0779617,-2.2550836,-2.1821585,-1.8942103,-2.0718732,2.3926568,-2.1554267,-2.0843992,2.310957,-1.9211832,-2.2891862,2.3241413,-2.068903,-2.2304132,2.1843796,2.4455907,2.3377292
-2.047646,2.3803985,2.4509745,-1.9651732,-1.9305847,2.49924,-2.1679945,2.4454408,2.344637,-2.2244763,2.3276885,2.4408002,2.4539144,2.443391,2.4899287,-2.0722919,-2.0821817,-2.1388438,-2.123239,-1.9878378,-2.1000135,-2.1641073,2.553398,-2.0857103,2.0906494,-2.325144,2.082524,-2.2632709,-2.1906688,-1.9023428,-2.0805464,2.4349368,-2.1639795,-2.093396,2.310957,-1.9292274,-2.29726,2.3241076,-2.0779507,-2.2387335,2.1596613,2.4455907,2.3408852
-2.0567362,2.3803985,2.4509745,-1.974721,-1.9375339,2.5179346,-2.169367,2.4454408,2.344637,-2.2327893,2.3276885,2.4445717,2.4539144,2.4434314,2.4899287,-2.081145,-2.0911899,-2.1475697,-2.1320293,-1.9962931,-2.1077657,-2.172692,2.553398,-2.0946922,2.0958104,-2.3330703,2.0952444,-2.2714257,-2.199143,-1.9105419,-2.089199,2.4349627,-2.1725004,-2.1023507,2.310957,-1.9373364,-2.3053005,2.324074,-2.086951,-2.2470183,2.159594,2.4455907,2.3546615
