feature_index,related,rank,index,center,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score,best_gate
40,congestion_price_rt,40,43,metered_load_mw,0.0836226169484551,0.3432378101718896,0.3016018353507674,0.2104767862107311,0.2733258535923578,0.0348715517325474,1,1,1,1,1,0,5,0.3432378101718896,0.00034577062
41,gen_fuel_wind_pct,41,23,metered_load_mw,0.054867759005949,-0.3063295158618801,-0.3255162785365907,-0.2065902140672783,0.3015733833690298,0.028514593267809,1,1,1,1,1,0,5,0.3255162785365907,-0.00023508536
42,gen_fuel_hydro_pct,42,17,metered_load_mw,0.0664507262545962,0.2603740305774709,0.30668377428108,0.1572977481234362,0.2916026461336615,0.0285182596305479,1,1,1,1,1,0,5,0.30668377428108,0.00021587021
43,da_as_as_req_mw_thirty_minutes_reserve,43,31,metered_load_mw,0.1081539375499835,0.2537750481380046,0.2671182655786427,0.1453002502085071,0.244165899749659,0.0378991977233799,1,1,1,1,1,0,5,0.2671182655786427,-3.3597156e-05
44,da_as_total_mw_synchronized_reserve,44,33,metered_load_mw,0.0504195489039115,0.1181360446562385,0.1184610990342035,0.0746066166249652,0.1538973296257344,0.2150287459755604,1,1,1,0,1,1,5,0.2150287459755604,0.00027503932
45,gen_fuel_solar_pct,45,22,metered_load_mw,0.0807721311797934,0.1571091741883699,0.0674622745120186,0.137874617737003,0.2134369442409339,0.0287033531628951,1,1,0,1,1,0,4,0.2134369442409339,-2.1964668e-05
46,gen_fuel_multiple_fuels_pct,46,18,metered_load_mw,0.0401146097598958,0.1729979146570759,0.1733690601424161,0.1128162357520155,0.1959205656533688,0.0284984535416186,0,1,1,1,1,0,4,0.1959205656533688,8.328615e-05
47,da_as_total_mw_thirty_minutes_reserve,47,34,metered_load_mw,0.0680433253016391,0.0579791150057786,-0.0652806745930602,0.0111023074784542,0.1690409844524303,0.9222675275524468,1,0,0,0,1,1,3,0.9222675275524468,-6.9839756e-05
48,net_sched_interchange_mw,48,46,metered_load_mw,0.0402637573217096,-0.0908356603150733,-0.1093320843482726,-0.0722796775090353,0.1587089041911408,0.9182366560292812,0,0,1,0,1,1,3,0.9182366560292812,0.00013841435
49,net_actual_interchange_mw,49,45,metered_load_mw,0.0382888165300094,-0.0801402973489219,-0.1033900685577276,-0.0682068390325271,0.1681728881436772,0.9102752639494668,0,0,1,0,1,1,3,0.9102752639494668,0.016714398
50,da_as_ss_mw_primary_reserve,50,35,metered_load_mw,0.045061630688453,0.0193785064790577,-0.0046376714193789,0.0162844036697247,0.1055986871943107,0.3305528860683915,0,0,0,0,1,1,2,0.3305528860683915,-1.6812337e-05
