area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_nuclear_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_nuclear_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,month_of_year
-2.1516814,2.3018134,-2.2548256,-2.147287,-2.2406967,2.30171,-2.2833903,-2.16944,-1.905549,-2.25115,-2.178742,2.4333198,-2.2907102,-2.1347466,-2.1548786,-2.1365893,-2.179384,-2.2253995,-2.1177511,-2.2389896,2.2867138,2.423107,2.3958933,-2.2014947,-2.3122,-2.3003252,-2.1641376,-2.3307674,-2.1573336,-2.2656045
-2.1603594,2.3047528,-2.2630358,-2.1559818,-2.2489731,2.3104656,-2.2914746,-2.178047,-1.9133785,-2.2593853,-2.1818533,2.4333198,-2.2987323,-2.143409,-2.161444,-2.145341,-2.1879127,-2.233732,-2.126553,-2.2472756,2.2869654,2.423107,2.397131,-2.208889,-2.3201816,-2.308354,-2.172756,-2.3386676,-2.1659868,-2.2737677
-2.168993,2.315409,-2.2712116,-2.1646373,-2.2572145,2.3138824,-2.2995265,-2.1866114,-1.9212875,-2.2675858,-2.185101,2.4333198,-2.3357441,-2.1520371,-2.168098,-2.154051,-2.1964045,-2.2420297,-2.1353161,-2.2555263,2.2892344,2.423107,2.3971422,-2.2163186,-2.3281305,-2.31635,-2.1813357,-2.3465362,-2.1746008,-2.2818975
-2.177588,2.315409,-2.2793539,-2.1732538,-2.265421,2.321735,-2.3075464,-2.1951375,-1.9292704,-2.2757516,-2.1884866,2.4333198,-2.336456,-2.1606312,-2.174832,-2.1627169,-2.20486,-2.2502925,-2.1440406,-2.263742,2.293842,2.423107,2.3971422,-2.2237816,-2.3360472,-2.3243136,-2.1898751,-2.3543735,-2.1831741,-2.2899942
-2.1861446,2.315409,-2.2874625,-2.1818316,-2.273593,2.321735,-2.3155344,-2.2036252,-1.9373211,-2.2838833,-2.192011,2.4333198,-2.336883,-2.1691911,-2.1816459,-2.1713436,-2.2132792,-2.2585208,-2.1527267,-2.271923,2.2938433,2.423107,2.3971422,-2.2312734,-2.343932,-2.332245,-2.1983743,-2.3621798,-2.1917064,-2.2980583
-2.194663,2.3165038,-2.295538,-2.1903675,-2.2817307,2.3344383,-2.3234909,-2.212075,-1.9454337,-2.2919812,-2.1956756,2.4333198,-2.3373384,-2.1777172,-2.188531,-2.1799314,-2.2216628,-2.266715,-2.1613746,-2.2800696,2.293707,2.4270844,2.3971422,-2.2387867,-2.351785,-2.3401446,-2.2068362,-2.369955,-2.2002008,-2.3060896
-2.2031438,2.316505,-2.3035805,-2.198865,-2.2898345,2.3344574,-2.331416,-2.2204874,-1.9536035,-2.3000457,-2.1994805,2.4333198,-2.3378248,-2.1862092,-2.1954827,-2.1884809,-2.2300107,-2.2748756,-2.1699846,-2.2881823,2.2936382,2.4295638,2.3990319,-2.246317,-2.3596065,-2.348011,-2.2152612,-2.3776996,-2.2086577,-2.3140888
-2.2115872,2.316505,-2.3115904,-2.207325,-2.2979047,2.3344574,-2.3393097,-2.2288625,-1.9618244,-2.308077,-2.2034261,2.437464,-2.3383443,-2.1946676,-2.202496,-2.1969922,-2.2383235,-2.2830026,-2.1785536,-2.296261,2.2936382,2.4295638,2.4222822,-2.253874,-2.3673968,-2.3558455,-2.2236495,-2.3854136,-2.2170775,-2.322056
-2.2199926,2.316505,-2.319568,-2.215748,-2.3059418,2.3338406,-2.3471727,-2.2371995,-1.9700924,-2.3160756,-2.2075136,2.437464,-2.338899,-2.2030923,-2.2095702,-2.2054636,-2.246601,-2.2910964,-2.1870854,-2.3043065,2.2936382,2.4295638,2.422312,-2.261438,-2.3751562,-2.3636484,-2.2320013,-2.3930974,-2.2254605,-2.3299897
-2.2283595,2.316505,-2.3275132,-2.2241344,-2.313946,2.3353474,-2.355005,-2.245499,-1.9784005,-2.3240416,-2.2117412,2.4472952,-2.3394904,-2.2114837,-2.2166953,-2.213896,-2.2548442,-2.2991574,-2.1955805,-2.312319,2.2936366,2.434296,2.422312,-2.2690136,-2.3828847,-2.3714204,-2.240317,-2.4007509,-2.233807,-2.3378916
-2.2366903,2.316505,-2.3354268,-2.2324846,-2.3219175,2.342046,-2.3628042,-2.2537625,-1.9867457,-2.3319752,-2.216108,2.4474156,-2.3401203,-2.2198417,-2.2238708,-2.2222917,-2.263053,-2.3071856,-2.204039,-2.3202987,2.293603,2.4346285,2.422312,-2.276611,-2.3905828,-2.3791614,-2.2485974,-2.4083743,-2.2421176,-2.345762
-2.2449856,2.316505,-2.343309,-2.2407987,-2.3298566,2.3688166,-2.3705723,-2.2619908,-1.9951241,-2.3398755,-2.2206128,2.4505272,-2.3407948,-2.2281666,-2.2310882,-2.230651,-2.2712276,-2.3151815,-2.2124617,-2.3282459,2.2935693,2.4615955,2.422312,-2.2842085,-2.3982475,-2.3868716,-2.2568424,-2.4159677,-2.2503922,-2.3536012
-2.2532454,2.3459618,-2.3511596,-2.249077,-2.3377635,2.3740485,-2.3783102,-2.270184,-2.0035262,-2.3477437,-2.2252538,2.463861,-2.341514,-2.2364585,-2.2383459,-2.2389739,-2.2793686,-2.3231454,-2.2208486,-2.336161,2.2935357,2.4623852,2.422312,-2.291806,-2.4058814,-2.3945513,-2.2650523,-2.423531,-2.2586315,-2.3614094
-2.2614703,2.3459618,-2.3589792,-2.2573202,-2.3456388,2.3740485,-2.3860178,-2.2783427,-2.01196,-2.3555803,-2.2300293,2.463861,-2.3422766,-2.2447176,-2.2456422,-2.247261,-2.287476,-2.3310773,-2.2291996,-2.3440442,2.2963834,2.4617312,2.422312,-2.2994034,-2.4134848,-2.4022005,-2.2732275,-2.4310613,-2.2668357,-2.3691869
-2.2696605,2.3459618,-2.3667681,-2.2655282,-2.3534825,2.3740485,-2.3936954,-2.286467,-2.020405,-2.3633854,-2.2349365,2.463861,-2.3430943,-2.2529442,-2.2529707,-2.255513,-2.2955503,-2.3389773,-2.2375157,-2.3518958,2.2965453,2.4613786,2.422312,-2.3070009,-2.421058,-2.4098194,-2.2813683,-2.438561,-2.2750046,-2.3769336
-2.2778163,2.354539,-2.3745263,-2.2737017,-2.361295,2.3740485,-2.4013429,-2.2945573,-2.0288765,-2.3711593,-2.2399724,2.466254,-2.3439608,-2.2611384,-2.2603312,-2.2637298,-2.3035917,-2.3468442,-2.2457967,-2.359716,2.2964575,2.4613786,2.422312,-2.3145983,-2.428601,-2.417408,-2.2894752,-2.4460306,-2.283139,-2.38465
-2.285938,2.3545413,-2.382254,-2.2818408,-2.3690763,2.3740485,-2.4089606,-2.302614,-2.037348,-2.3789022,-2.245134,2.466969,-2.3448846,-2.2693005,-2.2677166,-2.2719119,-2.3116007,-2.3546798,-2.254043,-2.367505,2.2980747,2.4648676,2.422312,-2.3221958,-2.4361138,-2.4249666,-2.2975485,-2.4534702,-2.2912397,-2.3923361
-2.2940261,2.3545413,-2.3899512,-2.2899458,-2.3768268,2.3785498,-2.4165485,-2.3106372,-2.0458374,-2.3866143,-2.2504194,2.466969,-2.3458676,-2.2774305,-2.2751184,-2.2800593,-2.3195772,-2.3624842,-2.2622552,-2.3752632,2.3048084,2.4649103,2.4278262,-2.3297932,-2.4435964,-2.432495,-2.3055885,-2.4608798,-2.299307,-2.399992
-2.3020809,2.3545413,-2.397616,-2.2980173,-2.3845465,2.3785927,-2.4241066,-2.3186276,-2.0543425,-2.3942957,-2.2558217,2.466969,-2.3469117,-2.2855287,-2.2825477,-2.288173,-2.3275218,-2.3702579,-2.2704332,-2.3829906,2.317326,2.4664433,2.427842,-2.3373907,-2.4510489,-2.4399917,-2.3135953,-2.468259,-2.3073413,-2.4076178
-2.3101027,2.3545413,-2.4052494,-2.3060553,-2.3922358,2.3785927,-2.4316351,-2.326585,-2.0628476,-2.4019468,-2.2613409,2.466969,-2.3480206,-2.2935953,-2.2899833,-2.2962527,-2.3354347,-2.3780007,-2.2785773,-2.3906875,2.3173068,2.4664433,2.4287202,-2.3449569,-2.4584708,-2.4474564,-2.3215694,-2.4756079,-2.3153422,-2.4152138
-2.3180916,2.3557017,-2.4128528,-2.3140602,-2.3998947,2.380431,-2.4391317,-2.33451,-2.0713527,-2.4095674,-2.2669704,2.466969,-2.3491974,-2.3016298,-2.2974463,-2.304299,-2.343316,-2.385713,-2.286688,-2.3983521,2.3604374,2.469769,2.4494233,-2.3525207,-2.4658625,-2.454891,-2.3295112,-2.482926,-2.32331,-2.4227777
-2.3260481,2.3557017,-2.4204261,-2.3220325,-2.4075234,2.4074259,-2.4465969,-2.3424032,-2.0798578,-2.4171576,-2.272706,2.466969,-2.3504455,-2.3096316,-2.3049092,-2.3123124,-2.3511662,-2.3933952,-2.2947657,-2.4059849,2.3625114,2.475002,2.4516993,-2.3600845,-2.4732237,-2.4622953,-2.3374207,-2.4902132,-2.3312452,-2.43031
-2.3339725,2.37028,-2.4279695,-2.3299723,-2.4151208,2.4093013,-2.454032,-2.3502643,-2.088363,-2.424718,-2.278544,2.466969,-2.3517683,-2.3176022,-2.3123722,-2.3202927,-2.3589854,-2.4010472,-2.3028104,-2.4135873,2.3626795,2.4750392,2.4516993,-2.367626,-2.4805522,-2.469669,-2.3452983,-2.4974692,-2.3391483,-2.4378123
-2.341865,2.370283,-2.4354827,-2.33788,-2.4226856,2.4093013,-2.461437,-2.358094,-2.0968351,-2.4322479,-2.2844796,2.466969,-2.353172,-2.3255417,-2.3198564,-2.3282406,-2.3667736,-2.408669,-2.3108227,-2.4211595,2.3626795,2.4755788,2.4735053,-2.3751562,-2.487849,-2.4770124,-2.3531444,-2.5046937,-2.3470194,-2.4452848
-2.349726,2.370283,-2.442966,-2.3457556,-2.4302204,2.4231935,-2.468812,-2.3658922,-2.1053066,-2.4397445,-2.2905076,2.4899175,-2.3546553,-2.3334506,-2.327353,-2.3361564,-2.3745313,-2.4162607,-2.3188026,-2.4287016,2.3626795,2.475581,2.4735053,-2.382679,-2.4951148,-2.484325,-2.360959,-2.5118866,-2.3548589,-2.4527273
-2.3575554,2.370283,-2.4504192,-2.3535995,-2.437725,2.4232314,-2.4761567,-2.3736577,-2.113778,-2.4472108,-2.296625,2.4901025,-2.3562262,-2.3413289,-2.3348496,-2.3440402,-2.3822584,-2.4238226,-2.3267505,-2.4362135,2.3626795,2.475581,2.4735053,-2.3901756,-2.5023494,-2.4916065,-2.3687425,-2.519047,-2.3626668,-2.4601398
-2.3653538,2.3952777,-2.4578424,-2.3614123,-2.4451995,2.4232314,-2.483471,-2.3813913,-2.1222396,-2.4546468,-2.302825,2.4901025,-2.357885,-2.349177,-2.3423462,-2.3518922,-2.3899553,-2.4313529,-2.3346667,-2.4436953,2.3626795,2.475581,2.4735053,-2.397668,-2.5095522,-2.498857,-2.3764951,-2.526174,-2.3704436,-2.467522
-2.3731194,2.401385,-2.4652352,-2.3691938,-2.4526439,2.4282858,-2.4907544,-2.3890939,-2.1306775,-2.4620526,-2.3091054,2.4901025,-2.3596358,-2.3569946,-2.349821,-2.3597128,-2.39762,-2.438851,-2.3425515,-2.4511468,2.3626795,2.475581,2.4735053,-2.4051309,-2.5167232,-2.5060759,-2.384217,-2.5332685,-2.3781893,-2.4748735
-2.3808532,2.4107409,-2.4725974,-2.3769445,-2.460058,2.4282858,-2.4980068,-2.3967657,-2.1391153,-2.4694278,-2.3154593,2.5165098,-2.361484,-2.3647823,-2.357284,-2.3675022,-2.405253,-2.4463193,-2.3504047,-2.458568,2.3626795,2.475581,2.4770284,-2.4125857,-2.523862,-2.513263,-2.3919084,-2.54033,-2.3859043,-2.4821947
-2.3885562,2.4107409,-2.4799263,-2.3846645,-2.4674418,2.4297874,-2.505228,-2.404407,-2.147522,-2.4767725,-2.3218827,2.5165126,-2.3634317,-2.37254,-2.364747,-2.3752608,-2.4128559,-2.4537575,-2.358227,-2.465959,2.3626795,2.475581,2.4786508,-2.420015,-2.530968,-2.5204177,-2.3995693,-2.5473578,-2.3935888,-2.489485
-2.3962288,2.4107409,-2.4872246,-2.392354,-2.474795,2.4297874,-2.5124176,-2.412018,-2.1559262,-2.4840865,-2.3283715,2.5165126,-2.365482,-2.380268,-2.37221,-2.3829885,-2.4204288,-2.4611657,-2.3660185,-2.4733195,2.364229,2.4782605,2.4786508,-2.4274275,-2.5380409,-2.5275397,-2.4071999,-2.5543518,-2.4012427,-2.4967442
-2.4038708,2.4107409,-2.494492,-2.400013,-2.4821177,2.4297874,-2.5195749,-2.4195986,-2.1642985,-2.4913695,-2.33492,2.5384877,-2.3676393,-2.3879664,-2.379673,-2.3906856,-2.4279718,-2.4685435,-2.3737795,-2.480648,2.364229,2.4782605,2.4770117,-2.4348233,-2.5450804,-2.5346289,-2.4147973,-2.5613105,-2.4088664,-2.5039718
-2.4114826,2.4107409,-2.5017283,-2.4076416,-2.4894092,2.4297874,-2.5266995,-2.4271488,-2.172663,-2.4986212,-2.3415256,2.5384877,-2.3699055,-2.395631,-2.3871164,-2.3983502,-2.435485,-2.4758909,-2.38151,-2.4879441,2.3648684,2.4782605,2.4768834,-2.44219,-2.5520859,-2.5416844,-2.422364,-2.568233,-2.4164598,-2.5111659
-2.419064,2.4107409,-2.508933,-2.415239,-2.4966695,2.4297874,-2.5337913,-2.4346688,-2.181,-2.5058415,-2.3481832,2.5384877,-2.3722825,-2.4032662,-2.3945458,-2.4059832,-2.4429681,-2.4832077,-2.3892083,-2.4952092,2.3651202,2.4782605,2.4768834,-2.4495416,-2.5590568,-2.5487058,-2.4299006,-2.5751195,-2.424023,-2.5183282
-2.4266152,2.4107409,-2.5161061,-2.4228039,-2.5038972,2.446257,-2.5408497,-2.4421585,-2.1893187,-2.5130298,-2.354889,2.5384877,-2.3747766,-2.4108717,-2.4019752,-2.413586,-2.4504213,-2.4904935,-2.396875,-2.502443,2.392606,2.4859936,2.4768834,-2.45687,-2.5659926,-2.5556927,-2.437407,-2.5819693,-2.4315531,-2.5254583
-2.4341364,2.4107409,-2.523247,-2.4303386,-2.5110924,2.454507,-2.5478742,-2.449618,-2.1976216,-2.520186,-2.3616362,2.5384877,-2.3773866,-2.4184477,-2.4093766,-2.4211583,-2.4578443,-2.4977481,-2.4045112,-2.5096452,2.3926065,2.4859936,2.4768834,-2.4641707,-2.572893,-2.5626447,-2.4448833,-2.5887818,-2.4390526,-2.5325558
-2.4416275,2.4107409,-2.5303552,-2.437843,-2.518256,2.454513,-2.5548642,-2.4570472,-2.2058914,-2.5273094,-2.368423,2.5384877,-2.3801181,-2.4259944,-2.4167724,-2.4287007,-2.465237,-2.5049715,-2.4121175,-2.5168157,2.3926065,2.4859936,2.4768834,-2.471452,-2.579757,-2.569561,-2.4523294,-2.5955567,-2.4465218,-2.5396204
-2.4490883,2.4107409,-2.5374303,-2.4453175,-2.525387,2.454513,-2.5618193,-2.464443,-2.214143,-2.5343997,-2.3752475,2.5642266,-2.3829703,-2.4335115,-2.424148,-2.4362128,-2.472599,-2.512163,-2.4196937,-2.5239537,2.3926065,2.4859936,2.4768834,-2.478712,-2.5865839,-2.5764413,-2.4597452,-2.6022933,-2.453961,-2.5466516
-2.4565177,2.4424517,-2.544472,-2.4527617,-2.5324857,2.4568903,-2.568739,-2.471808,-2.2223752,-2.5414565,-2.3821054,2.56943,-2.3859465,-2.440999,-2.4315102,-2.4436948,-2.4799278,-2.5193222,-2.42724,-2.5310593,2.3926065,2.5168178,2.4814253,-2.4859397,-2.59337,-2.5832849,-2.4671307,-2.6089911,-2.4613698,-2.5536487
-2.4639146,2.4424715,-2.5514796,-2.4601755,-2.5395513,2.4614494,-2.5756226,-2.4791424,-2.2305777,-2.548479,-2.3889937,2.56943,-2.389049,-2.448457,-2.438851,-2.4511466,-2.4872258,-2.526449,-2.4347563,-2.5381317,2.3926065,2.5168178,2.5008893,-2.4931438,-2.6001177,-2.5900912,-2.4744856,-2.6156454,-2.468748,-2.5606115
-2.4712813,2.4425004,-2.5584528,-2.467559,-2.5465832,2.4614494,-2.5824695,-2.4864461,-2.2387552,-2.5554674,-2.3959064,2.56943,-2.3922775,-2.4558852,-2.4461796,-2.458568,-2.494493,-2.5335422,-2.4422426,-2.5451705,2.3926065,2.5168178,2.5006287,-2.5003238,-2.6068265,-2.59686,-2.4818099,-2.622257,-2.476096,-2.5675392
-2.4786174,2.4425004,-2.565391,-2.4749122,-2.5535812,2.4614494,-2.5892792,-2.4937189,-2.2469106,-2.5624206,-2.4028347,2.56943,-2.3956327,-2.463281,-2.4534795,-2.465959,-2.501729,-2.5406022,-2.449699,-2.5521753,2.3926065,2.5168178,2.5006287,-2.5074787,-2.613496,-2.6035903,-2.489103,-2.6288276,-2.483413,-2.5744295
-2.4859228,2.4425004,-2.5722938,-2.4822345,-2.5605447,2.4788237,-2.5960512,-2.50096,-2.255043,-2.569338,-2.4097934,2.56943,-2.3991156,-2.4706454,-2.460768,-2.4733195,-2.5089338,-2.5476289,-2.4571252,-2.5591457,2.3926065,2.5168178,2.5006287,-2.5146055,-2.6201255,-2.6102777,-2.4963644,-2.6353557,-2.490699,-2.5812826
-2.4931972,2.4425004,-2.5791605,-2.4895258,-2.5674732,2.4788241,-2.602785,-2.50817,-2.2631447,-2.5762196,-2.4167538,2.56943,-2.4027276,-2.47798,-2.4680293,-2.480648,-2.5161066,-2.5546207,-2.464521,-2.566081,2.3926065,2.5168178,2.5006287,-2.5217004,-2.6267073,-2.6169233,-2.5035927,-2.641834,-2.497954,-2.5880985
-2.5004404,2.4425004,-2.5859904,-2.4967859,-2.574365,2.4788241,-2.6094797,-2.5153477,-2.27122,-2.5830643,-2.423746,2.56943,-2.4064674,-2.485284,-2.4752693,-2.4879441,-2.5232472,-2.5615776,-2.4718833,-2.5729806,2.3926065,2.5174937,2.5006287,-2.5287676,-2.6332474,-2.6235285,-2.5107896,-2.6482694,-2.5051773,-2.5948768
-2.5076518,2.4435563,-2.5927813,-2.5040135,-2.5812187,2.4788241,-2.616129,-2.5224931,-2.2792711,-2.589872,-2.4307384,2.5700543,-2.410334,-2.4925578,-2.4824917,-2.4952092,-2.5303555,-2.5684988,-2.4792151,-2.5798442,2.3926065,2.5175197,2.5006287,-2.5358064,-2.6397455,-2.6300926,-2.5179546,-2.6546555,-2.5123687,-2.6016166
-2.5148315,2.4443595,-2.5995317,-2.5112085,-2.588035,2.4884858,-2.622738,-2.5296059,-2.2872975,-2.5966418,-2.4377308,2.5700543,-2.4143264,-2.4998004,-2.4896858,-2.502443,-2.5374305,-2.575384,-2.4865165,-2.5866702,2.3926065,2.5175197,2.5006287,-2.5428157,-2.646193,-2.636608,-2.5250874,-2.6609929,-2.5195277,-2.6083176
-2.521979,2.4443595,-2.6062431,-2.5183716,-2.5948138,2.4887643,-2.6293058,-2.5366855,-2.2952983,-2.6033733,-2.444728,2.5700543,-2.4184442,-2.507012,-2.4968548,-2.5096455,-2.5444722,-2.5822325,-2.493787,-2.5934558,2.3926077,2.5175197,2.5006287,-2.5497944,-2.6525958,-2.6430798,-2.5321875,-2.6672802,-2.526654,-2.6149786
-2.529094,2.4443595,-2.6129153,-2.5255024,-2.6015544,2.4887643,-2.6358287,-2.5437317,-2.303266,-2.6100628,-2.4517539,2.5700543,-2.4226856,-2.5141919,-2.504002,-2.516816,-2.5514798,-2.5890439,-2.5010264,-2.600203,2.3926077,2.5175197,2.5006287,-2.5567417,-2.6589494,-2.649507,-2.5392544,-2.6735158,-2.5337472,-2.6215935
-2.5361757,2.4443595,-2.6195476,-2.5326006,-2.6082559,2.4887643,-2.6423044,-2.5507438,-2.3112082,-2.6167097,-2.4587798,2.5700543,-2.4270468,-2.5213397,-2.5111258,-2.5239542,-2.558453,-2.5958173,-2.5082343,-2.6069114,2.3926077,2.5488172,2.5006287,-2.5636566,-2.665253,-2.6558821,-2.546288,-2.6796968,-2.540807,-2.6281674
-2.5432239,2.4505405,-2.6261349,-2.5396657,-2.6149178,2.4887643,-2.6487372,-2.5577214,-2.319125,-2.623316,-2.465781,2.5700543,-2.431529,-2.528455,-2.518219,-2.5310597,-2.5653913,-2.6025527,-2.5154104,-2.6135805,2.3926077,2.5488172,2.5006287,-2.570538,-2.6715052,-2.6622128,-2.5532875,-2.6858258,-2.547833,-2.6346998
-2.550238,2.4505405,-2.6326778,-2.5466971,-2.6215332,2.4887643,-2.6551182,-2.564664,-2.3270156,-2.6298814,-2.4727733,2.5858524,-2.4361253,-2.5355377,-2.5252843,-2.5381322,-2.572294,-2.609249,-2.5225544,-2.620209,2.3926077,2.5488172,2.5006287,-2.5773857,-2.6777058,-2.6684875,-2.5602524,-2.6918955,-2.554824,-2.6411839
-2.5572176,2.453825,-2.6391788,-2.5536947,-2.6281075,2.4887643,-2.661453,-2.5715706,-2.33488,-2.636399,-2.4797657,2.585873,-2.4408367,-2.542587,-2.5323231,-2.5451713,-2.5791605,-2.6159008,-2.5296657,-2.6267903,2.3926077,2.5552251,2.5006287,-2.5841982,-2.6838493,-2.6747143,-2.5671823,-2.6979082,-2.5617802,-2.6476223
-2.5641623,2.4548335,-2.6456316,-2.5606577,-2.6346405,2.4887643,-2.667735,-2.5784414,-2.3427129,-2.642872,-2.486758,2.585873,-2.445658,-2.5496025,-2.5393343,-2.5521762,-2.5859904,-2.622511,-2.536744,-2.6333299,2.3926077,2.5552664,2.5006287,-2.5909753,-2.6899395,-2.6808848,-2.5740767,-2.7038622,-2.5687008,-2.654015
-2.5710711,2.4548335,-2.6520371,-2.5675857,-2.6411252,2.484524,-2.673968,-2.5852754,-2.3505175,-2.6493013,-2.4937503,2.585873,-2.4505854,-2.5565836,-2.5463166,-2.5591466,-2.5927813,-2.6290803,-2.543789,-2.6398275,2.3926077,2.5552664,2.5006287,-2.5977159,-2.6959724,-2.687001,-2.5809324,-2.709756,-2.5755854,-2.6603558
-2.577944,2.453505,-2.6583962,-2.5744765,-2.6475642,2.484524,-2.6801438,-2.5920722,-2.3582957,-2.6556776,-2.5007298,2.585873,-2.4556158,-2.5635297,-2.553269,-2.566082,-2.5995317,-2.6356056,-2.5507998,-2.646274,2.3954356,2.5552664,2.5006287,-2.6044192,-2.701944,-2.6930623,-2.5877504,-2.715587,-2.5824332,-2.6666498
-2.5847802,2.4528766,-2.6647027,-2.5813296,-2.6539578,2.484524,-2.6862679,-2.5988286,-2.3660471,-2.6620095,-2.5076885,2.585873,-2.4607456,-2.5704405,-2.56019,-2.5729818,-2.6062431,-2.6420825,-2.5577762,-2.6526766,2.3954356,2.5552664,2.5006287,-2.6110847,-2.7078564,-2.6990638,-2.5945306,-2.7213526,-2.589244,-2.6728888
-2.5915792,2.4528754,-2.6709604,-2.5881455,-2.6602988,2.484524,-2.6923351,-2.605544,-2.373772,-2.668286,-2.5146472,2.585873,-2.46597,-2.5773153,-2.5670788,-2.5798454,-2.6129153,-2.6485164,-2.5647178,-2.6590295,2.3954356,2.5552664,2.5006287,-2.6177106,-2.7137072,-2.705005,-2.6012726,-2.727053,-2.596017,-2.6790764
-2.59834,2.4561408,-2.6771638,-2.5949237,-2.6665936,2.484524,-2.6983426,-2.61222,-2.3814697,-2.674515,-2.5215771,2.585873,-2.4712849,-2.5841534,-2.5739348,-2.5866714,-2.6195474,-2.6549,-2.5716236,-2.6653326,2.3954356,2.5552664,2.5006287,-2.6242921,-2.7194946,-2.7108858,-2.6079757,-2.732686,-2.6027515,-2.6852102
-2.6050577,2.4579759,-2.6833131,-2.6016636,-2.6728327,2.484524,-2.7042918,-2.6188562,-2.3891344,-2.6806867,-2.5285022,2.585873,-2.4766884,-2.5909545,-2.5807567,-2.593457,-2.6261346,-2.661236,-2.5784934,-2.671584,2.4032986,2.5552664,2.5006287,-2.6308331,-2.7252166,-2.716704,-2.6146393,-2.7382507,-2.6094472,-2.6912854
-2.611736,2.4572845,-2.689409,-2.6083646,-2.6790214,2.5051217,-2.7101805,-2.625451,-2.3967714,-2.686805,-2.5353985,2.585873,-2.4821723,-2.597718,-2.5875437,-2.6002042,-2.6326776,-2.6675205,-2.5853267,-2.677784,2.4038455,2.5552664,2.5006287,-2.6373332,-2.7308717,-2.7224576,-2.6212573,-2.743744,-2.6160972,-2.6973047
-2.6183743,2.4572845,-2.6954448,-2.6150255,-2.6851554,2.5076787,-2.7160068,-2.6319978,-2.4043813,-2.6928687,-2.5422854,2.585873,-2.4877338,-2.6044397,-2.594295,-2.6069126,-2.6391785,-2.6737547,-2.5921228,-2.6839266,2.4038455,2.570446,2.5006287,-2.6437867,-2.7364583,-2.7281451,-2.6278331,-2.7491655,-2.6227067,-2.7032657
-2.6249723,2.4643016,-2.7014225,-2.6216404,-2.6912313,2.5076787,-2.7217686,-2.6385024,-2.411964,-2.6988711,-2.5491433,2.5934064,-2.49337,-2.6111205,-2.6010096,-2.6135817,-2.6456313,-2.6799333,-2.5988777,-2.690016,2.406244,2.570446,2.5006287,-2.6501937,-2.7419753,-2.7337651,-2.6343675,-2.7545142,-2.629275,-2.709165
-2.631523,2.4654088,-2.7073407,-2.6282144,-2.697251,2.5076787,-2.7274642,-2.6449628,-2.419519,-2.7048147,-2.5559812,2.5934064,-2.4990742,-2.6177611,-2.607687,-2.6202104,-2.652037,-2.6860597,-2.6055925,-2.6960485,2.406244,2.570446,2.5006287,-2.6565576,-2.747421,-2.739316,-2.640855,-2.7597892,-2.635799,-2.7150009
-2.6380298,2.4654088,-2.7131972,-2.6347468,-2.7032127,2.5076787,-2.733092,-2.6513722,-2.4270463,-2.7106977,-2.5627992,2.6187997,-2.5048418,-2.6243615,-2.6143262,-2.6267917,-2.658396,-2.6921282,-2.612268,-2.7020195,2.406244,2.570446,2.5323048,-2.662867,-2.7527945,-2.7447963,-2.6472955,-2.7649896,-2.642275,-2.7207732
-2.6444943,2.4654088,-2.7189903,-2.6412306,-2.7091124,2.5076787,-2.738651,-2.6577377,-2.434543,-2.716518,-2.5695899,2.637629,-2.510672,-2.630917,-2.6209266,-2.6333313,-2.6647024,-2.698138,-2.6189034,-2.707931,2.406244,2.570446,2.532305,-2.669132,-2.7580948,-2.7502048,-2.653692,-2.7701101,-2.648708,-2.7264802
