wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,net_inadv_interchange_mw
-0.28163204,0.9533766,-0.07538796,1.0715457,1.556945,0.5994644,1.838092,-0.9596205,1.302579,0.86539793,-0.7126936,1.4613533,1.6329595,1.5665706,0.8915443,1.4960825,-1.0300691,-0.9355123,-0.89109975,1.4608961,-1.0007048,-0.37957466,1.2300849,-1.0994678,-1.061057,-0.27946007,1.054236,1.5910792,-0.7265393,1.1158785,-1.0608087,0.9164824,-0.9461806,-0.8671297,-0.60350525,-0.64092827,-0.9454986,-0.7661896,0.43687096,0.64528346,1.516634,-0.9665667,1.5335304,-0.8952474,-0.91027784,-0.14092232,-1.051192
-0.3083036,0.98297334,-0.12487909,1.084115,1.5865005,0.6041351,1.853838,-0.9892149,1.34092,0.8699636,-0.73871475,1.487088,1.643254,1.5932945,0.90696716,1.5267923,-1.0493703,-0.93569,-0.9062418,1.4710975,-1.0199975,-0.4205585,1.251931,-1.1095722,-1.0791167,-0.3173485,1.0698208,1.6167662,-0.76301104,1.1306573,-1.0812043,0.94427663,-0.9692162,-0.89371276,-0.62464046,-0.66281754,-0.96486264,-0.7772895,0.4472415,0.6702819,1.5241297,-0.97720253,1.5715184,-0.909683,-0.94826245,-0.16215292,-1.0623726
-0.35922593,0.99482167,-0.15791449,1.121666,1.6061735,0.5943332,1.871408,-1.0196937,1.3747354,0.8658288,-0.7638008,1.5193586,1.6589956,1.6103423,0.9087263,1.5394807,-1.0722662,-0.9536223,-0.93358624,1.4823552,-1.0373021,-0.46551505,1.2777308,-1.1173642,-1.0806478,-0.3586011,1.0803754,1.6285083,-0.79657364,1.1609001,-1.0997437,0.96725845,-0.9934568,-0.9276663,-0.6334522,-0.65747315,-0.97109973,-0.79472643,0.47652167,0.6885276,1.5402362,-0.98449296,1.5782635,-0.92981434,-0.96488285,-0.21214482,-1.0826095
-0.40049425,1.0050678,-0.19460388,1.1482077,1.6281147,0.5981749,1.8769943,-1.0427358,1.3999656,0.86327666,-0.7908782,1.5452585,1.6787071,1.6158485,0.9112882,1.5545164,-1.0960529,-0.9577459,-0.9465336,1.5014243,-1.0671107,-0.49666238,1.3126084,-1.1269928,-1.0841688,-0.38295352,1.0873168,1.634333,-0.81283426,1.1743208,-1.1106904,0.9860703,-1.0174053,-0.9367264,-0.6497543,-0.67906654,-0.98931366,-0.8155582,0.50403297,0.7026673,1.5512125,-1.0028429,1.5994132,-0.93176216,-0.97822607,-0.25070733,-1.1027114
-0.43615392,1.0218024,-0.24025247,1.1819755,1.6569146,0.58965355,1.871454,-1.0575975,1.439912,0.8692109,-0.808207,1.5637628,1.6938683,1.6484244,0.90851593,1.5587368,-1.1107818,-0.95640343,-0.9692516,1.5231249,-1.0826119,-0.5390296,1.3349684,-1.1367395,-1.097758,-0.42529145,1.1126567,1.6547639,-0.820744,1.1845471,-1.1117287,1.0021806,-1.0435191,-0.94830734,-0.6697064,-0.70638484,-1.0181276,-0.84230727,0.5331167,0.7225723,1.5786427,-1.0152828,1.6114136,-0.947511,-0.99216944,-0.30543935,-1.1258304
-0.47816446,1.0270044,-0.2852652,1.1853153,1.6712797,0.5817619,1.8954983,-1.0639533,1.4485965,0.8688498,-0.83367085,1.5870111,1.7193179,1.672253,0.92429054,1.5794654,-1.1469623,-0.9797586,-0.98599625,1.5525829,-1.1005077,-0.56372005,1.3704449,-1.1532148,-1.1273488,-0.4589386,1.1362305,1.6799765,-0.847451,1.2101146,-1.1283333,1.0489391,-1.0566448,-0.966434,-0.697996,-0.7282336,-1.036647,-0.85552114,0.5436744,0.7472075,1.6047114,-1.0282444,1.6236777,-0.95825315,-1.0062782,-0.34767476,-1.1382116
-0.5237924,1.0363672,-0.31773904,1.2025803,1.690809,0.5762418,1.9134942,-1.0628868,1.4827278,0.8814482,-0.8577176,1.6192505,1.7252114,1.6869963,0.94358593,1.613346,-1.1584953,-0.98708695,-0.99650943,1.5769418,-1.1241459,-0.594803,1.3968264,-1.1641122,-1.1320107,-0.49537575,1.148515,1.6879821,-0.8633669,1.2305747,-1.145583,1.0733236,-1.0741825,-0.9691676,-0.72408766,-0.7532148,-1.0518565,-0.87789685,0.57011044,0.7826059,1.6267213,-1.0335382,1.6383537,-0.96583056,-1.0215172,-0.38996825,-1.1414528
-0.5517935,1.0513235,-0.35372454,1.2087595,1.6990467,0.58115476,1.917215,-1.0766859,1.5174795,0.8677561,-0.8811518,1.629641,1.7588875,1.6986454,0.96993214,1.6543546,-1.1703026,-0.9949803,-0.9910981,1.5852591,-1.1326888,-0.6242859,1.435505,-1.1760451,-1.1445949,-0.53337723,1.1734593,1.6943637,-0.87487936,1.2541758,-1.161315,1.0841429,-1.0865302,-0.9828563,-0.7443995,-0.76431876,-1.0699352,-0.89462286,0.59300506,0.7987995,1.6399238,-1.0300466,1.6713288,-0.97301996,-1.0390784,-0.42549738,-1.1612945
-0.5888746,1.0719678,-0.3950019,1.2453451,1.7196301,0.5856849,1.9334725,-1.0923425,1.5443771,0.8779547,-0.9023465,1.6496327,1.7734019,1.7221179,0.9863773,1.6715388,-1.1880225,-1.0112526,-1.0041355,1.6040775,-1.144919,-0.6463913,1.4674253,-1.1872356,-1.1506357,-0.57161766,1.2000352,1.7012013,-0.89943534,1.2778529,-1.176996,1.1080545,-1.0936924,-1.0002908,-0.76210606,-0.78424865,-1.0812393,-0.90425646,0.6153656,0.83169967,1.6605002,-1.0478145,1.6843047,-0.9826659,-1.0569025,-0.45913365,-1.1830838
-0.6217159,1.0735594,-0.43335617,1.2639275,1.7227839,0.5762672,1.9502548,-1.1027843,1.5547869,0.8874156,-0.9089845,1.6543744,1.8030772,1.735041,0.9949983,1.6905831,-1.1971935,-1.0180588,-1.0180959,1.6106493,-1.1561522,-0.67298746,1.4655634,-1.1956923,-1.1764773,-0.5997429,1.1941803,1.7090454,-0.9092339,1.2957157,-1.1908582,1.1285145,-1.1157051,-1.033242,-0.7803024,-0.7957521,-1.0927811,-0.92339665,0.6478569,0.87248415,1.668558,-1.0586883,1.7011483,-0.9939702,-1.0704448,-0.48830894,-1.2004089
-0.6594155,1.0889401,-0.4789282,1.3064835,1.7415289,0.57138854,1.9619484,-1.1108097,1.5828718,0.88209015,-0.9273706,1.661109,1.8181307,1.7555816,1.0058123,1.7241257,-1.209141,-1.0167012,-1.0360456,1.6247612,-1.1778026,-0.70723134,1.5111542,-1.2073977,-1.2002151,-0.611225,1.2096936,1.7146188,-0.92607844,1.3225573,-1.206512,1.1392167,-1.1312829,-1.0457134,-0.7899942,-0.8197932,-1.1045476,-0.9354057,0.69393903,0.8971101,1.6807384,-1.0834876,1.7128391,-1.0068072,-1.0855248,-0.5176518,-1.2127887
-0.68453884,1.1040112,-0.5191955,1.3265138,1.7675711,0.5651287,1.9596692,-1.1256138,1.6057563,0.8914486,-0.94875246,1.6837275,1.8271824,1.7873076,1.01793,1.7462339,-1.2237118,-1.0236452,-1.0515965,1.644659,-1.1905086,-0.7329804,1.5221851,-1.2234344,-1.2082763,-0.6581388,1.2311584,1.7497562,-0.9380745,1.360707,-1.2190309,1.1650846,-1.1380423,-1.0538725,-0.81648695,-0.8416188,-1.128013,-0.96700746,0.72884995,0.93129736,1.6776378,-1.1069504,1.7184352,-1.0013514,-1.1010333,-0.5519974,-1.2258415
-0.72138727,1.106618,-0.5647831,1.3319198,1.8023885,0.55465347,1.9797052,-1.1429348,1.624226,0.9065099,-0.9749849,1.7128264,1.8509457,1.8084706,1.0307487,1.7465266,-1.238147,-1.0301617,-1.0785121,1.6700752,-1.2094502,-0.7648019,1.5345919,-1.2263278,-1.2248328,-0.6874644,1.2394999,1.7795125,-0.95550555,1.4047955,-1.2302932,1.177495,-1.181019,-1.0668335,-0.8312964,-0.8643998,-1.1393046,-0.983937,0.75365096,0.9587313,1.6906877,-1.1241398,1.7446803,-1.0137032,-1.1154943,-0.5782149,-1.2202907
-0.74915624,1.1131922,-0.59689265,1.3520895,1.8235378,0.5385453,1.990813,-1.1630073,1.6559598,0.907565,-0.9940461,1.7312081,1.8735213,1.8236383,1.0475123,1.7679582,-1.2492774,-1.0396448,-1.0961648,1.6838044,-1.209303,-0.78963846,1.5574312,-1.230138,-1.2334484,-0.7123442,1.2533853,1.7901148,-0.96587753,1.4432439,-1.2450818,1.2078301,-1.1857674,-1.0795965,-0.8560468,-0.88267416,-1.1541631,-0.9965746,0.78893477,0.97948796,1.6897668,-1.134983,1.7457097,-1.0367683,-1.1300305,-0.61122334,-1.2297041
-0.7610865,1.1230102,-0.63228464,1.3687955,1.8432072,0.5221548,1.9963235,-1.1682457,1.6948693,0.90860444,-1.0077951,1.7461576,1.8789335,1.8328177,1.0652921,1.7912558,-1.2605665,-1.0504106,-1.1089749,1.692796,-1.233,-0.8120999,1.576177,-1.2410393,-1.242302,-0.7555439,1.2666028,1.8007531,-0.97247434,1.4705442,-1.2729458,1.238985,-1.1909405,-1.0905824,-0.88902193,-0.8943629,-1.1700271,-1.0068781,0.8177057,1.0117799,1.7022341,-1.1469156,1.7685118,-1.0493562,-1.1432301,-0.6363207,-1.2400545
-0.787647,1.1414609,-0.67657954,1.3866019,1.8511246,0.50439614,2.000063,-1.176574,1.7266127,0.90920347,-1.0299025,1.7652632,1.8919034,1.8405929,1.0773981,1.8071008,-1.272176,-1.0661833,-1.1196316,1.7108942,-1.2492968,-0.84613454,1.5930231,-1.2494887,-1.2513871,-0.7781257,1.2924681,1.8213389,-0.97945386,1.4792348,-1.2577643,1.2586857,-1.1991262,-1.1103296,-0.8963928,-0.9172669,-1.1803919,-1.035908,0.84155744,1.0577697,1.7254856,-1.1575211,1.7780828,-1.0562325,-1.1507995,-0.67629796,-1.2488513
-0.810045,1.1580445,-0.7166515,1.4052299,1.8589786,0.492195,2.0143344,-1.1908937,1.7413497,0.90668446,-1.0460002,1.7830794,1.9061553,1.867553,1.0813439,1.8297226,-1.2821305,-1.1043433,-1.1455805,1.7142465,-1.2604742,-0.8628476,1.6173277,-1.2623247,-1.278565,-0.79287416,1.312323,1.8216074,-0.9916294,1.5074747,-1.2660496,1.2651651,-1.2145696,-1.1217319,-0.92121124,-0.9499734,-1.1815953,-1.0387431,0.8626559,1.0768278,1.7506874,-1.1574457,1.8010464,-1.0645748,-1.1625968,-0.69787127,-1.2529744
-0.8363181,1.1774371,-0.7494593,1.4283487,1.8828206,0.46876842,2.0302854,-1.2060577,1.7799513,0.8918436,-1.0635227,1.8137903,1.9150559,1.864199,1.1012892,1.8439951,-1.2934831,-1.114388,-1.153484,1.710901,-1.2849585,-0.88254994,1.6466974,-1.2736623,-1.2800275,-0.81548035,1.3197669,1.8244661,-1.0122465,1.5517844,-1.2719738,1.2795569,-1.2321557,-1.1348194,-0.94258136,-0.9743985,-1.1838369,-1.0559975,0.9099592,1.1290381,1.7822664,-1.1595693,1.8193219,-1.0673779,-1.1776732,-0.7206887,-1.2659307
-0.85831237,1.186571,-0.7906469,1.4575363,1.88299,0.45220608,2.057306,-1.215184,1.7895017,0.8831469,-1.0783603,1.8242222,1.9162759,1.8777778,1.1141372,1.8579942,-1.3073611,-1.1246976,-1.1640462,1.7397918,-1.2931869,-0.9078675,1.6701841,-1.2854451,-1.2881209,-0.84230745,1.3320079,1.8236454,-1.0309957,1.5541179,-1.2808884,1.3015118,-1.239103,-1.1500767,-0.9487485,-0.98801124,-1.2041714,-1.0795058,0.93068284,1.1887318,1.7973559,-1.1704518,1.815346,-1.0771662,-1.192633,-0.73818016,-1.2757573
-0.8781258,1.2169223,-0.81267875,1.461649,1.8895972,0.4281788,2.0567222,-1.2296809,1.803874,0.8895078,-1.095543,1.832092,1.930188,1.91761,1.1336979,1.8614107,-1.3254038,-1.13226,-1.1529858,1.7481037,-1.2995589,-0.94275784,1.6734766,-1.2942303,-1.2999387,-0.8626117,1.3517904,1.8252091,-1.0400057,1.557064,-1.2933168,1.3123884,-1.2444392,-1.1617917,-0.95401406,-1.0038397,-1.2132816,-1.0879726,0.96307576,1.2186537,1.8093958,-1.1813138,1.8294984,-1.0896581,-1.2076645,-0.7601176,-1.2857791
-0.8965681,1.2392427,-0.8261433,1.476438,1.9128315,0.39327016,2.0546446,-1.2636923,1.8175334,0.91057265,-1.1112288,1.8440825,1.9270413,1.9176381,1.1447874,1.8876764,-1.3605974,-1.1429027,-1.1630992,1.7741808,-1.3094705,-0.9574084,1.6864797,-1.3258725,-1.3082874,-0.8903959,1.3664922,1.8505847,-1.0469655,1.587797,-1.3069435,1.3435558,-1.251213,-1.1753063,-0.9672271,-1.0060419,-1.2222291,-1.1080713,0.98947287,1.2402027,1.8189858,-1.1923778,1.8528368,-1.098308,-1.2184108,-0.78458744,-1.304855
-0.9277254,1.258235,-0.8526792,1.4879047,1.920701,0.35848594,2.062749,-1.2651759,1.8307148,0.920744,-1.118314,1.8581222,1.9395697,1.9209775,1.1744357,1.8890916,-1.3717049,-1.1457515,-1.172149,1.7769068,-1.3195611,-0.98050797,1.7013962,-1.330702,-1.3168571,-0.9004941,1.3755105,1.8800734,-1.0520761,1.6064017,-1.315899,1.3645525,-1.258977,-1.2008442,-0.9844873,-1.019468,-1.2318015,-1.1200458,1.0253581,1.2713286,1.8318505,-1.2036312,1.85478,-1.1112269,-1.2362936,-0.80120903,-1.3143466
-0.9566757,1.2621948,-0.87162113,1.4982948,1.918444,0.3193702,2.0625856,-1.2728889,1.8554208,0.9157216,-1.1297659,1.8816835,1.9458374,1.9394567,1.1886674,1.8966904,-1.3788793,-1.1515104,-1.1847354,1.8059752,-1.3213321,-0.99563533,1.7285547,-1.33938,-1.3256406,-0.9168796,1.3920605,1.8911817,-1.0770104,1.6347437,-1.3249999,1.3824153,-1.2669832,-1.2280324,-1.002494,-1.0476196,-1.2415947,-1.1337245,1.0653372,1.2954166,1.8494756,-1.2182456,1.8668225,-1.1183807,-1.24981,-0.8195545,-1.3319441
-0.9718519,1.2769046,-0.89127004,1.512426,1.9235561,0.27915555,2.0854306,-1.280851,1.8657073,0.9087718,-1.1428652,1.8940086,1.9517602,1.9486113,1.1944195,1.9215769,-1.3742212,-1.1650261,-1.1846468,1.816801,-1.3317176,-0.99251944,1.7583457,-1.3482634,-1.348942,-0.93121475,1.4047471,1.8853505,-1.0823295,1.6417305,-1.3218316,1.4123061,-1.2752266,-1.2388712,-1.0277143,-1.0697557,-1.2515973,-1.1392974,1.0988603,1.3211113,1.8472302,-1.2227197,1.8777088,-1.1290429,-1.261191,-0.83929664,-1.3410747
-0.9902932,1.2836256,-0.91863245,1.5291872,1.920443,0.24208537,2.0902061,-1.2890474,1.8806074,0.9034918,-1.1687597,1.9124103,1.9600098,1.9490098,1.2247612,1.9412527,-1.4038727,-1.1765528,-1.2014209,1.8236444,-1.3567368,-1.0015093,1.7793189,-1.3571305,-1.3563794,-0.9224043,1.3975316,1.8902782,-1.0942167,1.661146,-1.3228464,1.4286132,-1.2837021,-1.2589582,-1.0405678,-1.0809947,-1.2617985,-1.1575115,1.1315908,1.3641949,1.862055,-1.2439507,1.8840127,-1.146924,-1.2752668,-0.86113244,-1.3494811
-1.0119736,1.3021592,-0.93925655,1.5485086,1.9228127,0.21012685,2.1126852,-1.2974728,1.8931181,0.913556,-1.1804717,1.9283526,1.972997,1.948859,1.2543204,1.9620296,-1.4115446,-1.1820934,-1.2117267,1.8358939,-1.3653859,-1.0284559,1.7967377,-1.3739152,-1.3640391,-0.9377277,1.3912561,1.8936017,-1.0995703,1.6614137,-1.3326697,1.4506238,-1.2856886,-1.2693197,-1.0638683,-1.1008432,-1.2660996,-1.1477681,1.1699014,1.4063003,1.8771245,-1.2468734,1.8874496,-1.1720275,-1.2894192,-0.8871302,-1.3675796
-1.0335798,1.3066088,-0.9579671,1.5662239,1.9346023,0.16683567,2.11528,-1.3204911,1.8956188,0.9236738,-1.204069,1.9311424,1.9837929,1.9745655,1.2764916,1.9629492,-1.4160017,-1.1766028,-1.2229543,1.8521535,-1.3804617,-1.044797,1.8001769,-1.3899797,-1.3671579,-0.95462584,1.4152513,1.8962266,-1.117307,1.6807121,-1.3426661,1.462935,-1.2947071,-1.2773339,-1.0719723,-1.1168845,-1.2735473,-1.153988,1.210281,1.4288584,1.89735,-1.257255,1.9105877,-1.1761227,-1.3166769,-0.8994385,-1.3782028
-1.0530392,1.3347814,-0.98861724,1.5928116,1.937497,0.109081104,2.1261826,-1.3277133,1.9045835,0.9407815,-1.2154509,1.9504079,1.9869063,1.99066,1.2961028,1.9787182,-1.4204811,-1.1855221,-1.2336345,1.8467436,-1.3890026,-1.0677356,1.8203726,-1.3819345,-1.3729991,-0.9548121,1.4327583,1.9006662,-1.1181948,1.7003419,-1.3528252,1.4930701,-1.3039447,-1.2881465,-1.0924541,-1.1392114,-1.2862483,-1.1669481,1.2253212,1.4483347,1.90642,-1.3164966,1.9366503,-1.1850339,-1.3281963,-0.91790324,-1.3871844
-1.0698332,1.3419455,-1.0107344,1.6072332,1.9582121,0.045046512,2.1436527,-1.332742,1.9126306,0.937894,-1.2205818,1.9736161,1.9869001,2.0029566,1.3116747,2.001969,-1.4294901,-1.1922417,-1.2526468,1.8635656,-1.3977367,-1.0860344,1.821039,-1.3887063,-1.389115,-0.96262485,1.4479619,1.9056296,-1.1232026,1.7109655,-1.3631362,1.5059083,-1.3078278,-1.294155,-1.1068296,-1.1485276,-1.2979131,-1.1848038,1.2554624,1.4849857,1.9321786,-1.3235273,1.9553521,-1.1894408,-1.3604167,-0.9270536,-1.3963474
-1.0855399,1.3730668,-1.024733,1.6298904,1.9639242,-0.004299193,2.1564786,-1.340492,1.9193574,0.9552965,-1.2311141,1.9783971,2.0121748,2.0062547,1.3298061,2.0154111,-1.4563854,-1.1958386,-1.2646285,1.8805828,-1.4136286,-1.0925366,1.8414981,-1.3984711,-1.4191303,-0.9739441,1.4705412,1.905421,-1.1496605,1.743773,-1.3779588,1.5143259,-1.3231114,-1.3054092,-1.1185324,-1.1410174,-1.308834,-1.2009536,1.2760634,1.5122672,1.968697,-1.330611,1.9626594,-1.1940668,-1.3687699,-0.9449524,-1.4056832
-1.0935538,1.3819966,-1.037778,1.6407903,1.994761,-0.07141786,2.1646917,-1.3438271,1.9274974,0.9650415,-1.2424508,1.9859226,2.0374625,2.018348,1.354321,2.0173447,-1.4596063,-1.2113935,-1.2729313,1.8825227,-1.4329456,-1.1097593,1.8450444,-1.406871,-1.4265199,-0.9985214,1.4722,1.9170665,-1.1692593,1.752122,-1.3881814,1.5306087,-1.332651,-1.3165329,-1.13961,-1.1501695,-1.3115644,-1.2133582,1.3030378,1.5377108,1.9808533,-1.334346,1.9735773,-1.1989195,-1.3777627,-0.96101725,-1.4151821
-1.1071101,1.3885734,-1.0517181,1.6557442,1.9968846,-0.13422912,2.174907,-1.3571703,1.9399312,0.9680025,-1.2544247,1.992937,2.045757,2.0571814,1.3757961,2.036563,-1.4734555,-1.2203702,-1.2943046,1.8983867,-1.4406192,-1.123332,1.8572878,-1.4153033,-1.4297719,-1.0184755,1.4834884,1.9300991,-1.166821,1.7602922,-1.3985393,1.5442766,-1.3423504,-1.3318459,-1.1441203,-1.1652352,-1.3344744,-1.2258776,1.3172269,1.5550729,2.000787,-1.3384246,1.9916131,-1.204004,-1.3869691,-0.9851329,-1.4248351
-1.137481,1.4146974,-1.0646571,1.661322,2.01061,-0.19517955,2.1982439,-1.3653241,1.9564396,0.97817516,-1.2665153,1.9988413,2.046166,2.058167,1.3954719,2.046965,-1.4767332,-1.2405427,-1.3106425,1.9123988,-1.4484819,-1.141711,1.868716,-1.4239242,-1.4330492,-1.0312334,1.5003054,1.953805,-1.1915604,1.7570958,-1.4090211,1.5523387,-1.3522232,-1.3431356,-1.1518527,-1.1744634,-1.3555818,-1.2521609,1.3268834,1.5912459,2.003129,-1.3475994,2.0009465,-1.2093253,-1.3963497,-1.0069603,-1.4468741
-1.1501803,1.4171301,-1.0851249,1.6819326,2.0117116,-0.2512823,2.2205582,-1.3736618,1.9559203,0.9941782,-1.2787102,2.0014162,2.0562077,2.063626,1.4110819,2.0588033,-1.4800456,-1.2492394,-1.3135399,1.9138252,-1.4565383,-1.1520115,1.8829336,-1.4327257,-1.436499,-1.0376784,1.5114394,1.9663403,-1.1914438,1.766397,-1.4096051,1.5476336,-1.3622596,-1.3545293,-1.1759064,-1.1839367,-1.3700488,-1.2709845,1.3425477,1.5992278,2.010359,-1.3519152,2.0021532,-1.2228647,-1.4058951,-1.018633,-1.4519949
-1.1597067,1.4198339,-1.1049272,1.6946938,2.0290673,-0.2997904,2.2219887,-1.3822021,1.9830196,1.010961,-1.2909963,2.0100164,2.087311,2.074698,1.4262618,2.0595157,-1.5037248,-1.2583659,-1.3192096,1.9238988,-1.4710248,-1.1696013,1.8885759,-1.4578439,-1.435732,-1.0484442,1.5256677,1.999244,-1.1971594,1.8049866,-1.4203643,1.5638363,-1.3745329,-1.3660165,-1.1892505,-1.1934676,-1.3754282,-1.2937218,1.3657551,1.6052666,2.0102806,-1.3564372,1.997184,-1.2280198,-1.4155964,-1.0347402,-1.4392989
-1.1781522,1.4387943,-1.1263251,1.7070514,2.0392134,-0.36126378,2.228175,-1.3984592,1.9873765,1.0290554,-1.3311586,2.0137649,2.0916965,2.0813532,1.4397043,2.092454,-1.5132508,-1.2655741,-1.3272221,1.9232154,-1.5060434,-1.1823378,1.9055599,-1.4683431,-1.4396017,-1.0746151,1.5431083,2.0185492,-1.2170775,1.8287377,-1.4262825,1.5823289,-1.3838587,-1.3775854,-1.2113194,-1.2050414,-1.3807443,-1.2877945,1.3869492,1.6159345,2.021481,-1.3611693,1.9979103,-1.2315054,-1.4254436,-1.0385164,-1.4444232
-1.1906923,1.453721,-1.1336366,1.7175514,2.0551739,-0.40876466,2.22953,-1.4068395,1.9873596,1.032061,-1.349015,2.024127,2.0926573,2.0882182,1.4576952,2.1086245,-1.536466,-1.2707355,-1.335456,1.9232501,-1.5107571,-1.1762066,1.9139355,-1.4801157,-1.4405591,-1.088517,1.5684482,2.0196545,-1.243709,1.853906,-1.4592193,1.6056412,-1.3942344,-1.3892263,-1.2123405,-1.2142899,-1.3862807,-1.2932831,1.4199896,1.6529809,2.0354965,-1.3519843,1.9995564,-1.2445687,-1.4354267,-1.0582674,-1.4497591
-1.2026697,1.4668994,-1.1477178,1.7427759,2.0669527,-0.45597637,2.2374609,-1.4153355,1.9905119,1.0451499,-1.3567622,2.0380042,2.0926573,2.094403,1.477428,2.114129,-1.5423794,-1.2772774,-1.365703,1.9390538,-1.5146438,-1.2022419,1.9081813,-1.4867477,-1.4448671,-1.0991975,1.5792837,2.0329108,-1.2653649,1.8771313,-1.4672163,1.6231174,-1.4047354,-1.4009291,-1.2244859,-1.2240618,-1.3920382,-1.3006201,1.4564946,1.6860044,2.049203,-1.3569977,2.0071688,-1.262379,-1.4046952,-1.0766822,-1.455307
-1.2148663,1.5071292,-1.1563034,1.7806736,2.0756004,-0.51153916,2.2426429,-1.4240179,1.994529,1.063739,-1.3750585,2.0470543,2.100966,2.103882,1.506172,2.125675,-1.5487981,-1.2674634,-1.3768947,1.9340032,-1.5174769,-1.2097286,1.9232347,-1.4935848,-1.4493736,-1.1203303,1.5832503,2.0472987,-1.2669847,1.8834081,-1.4751585,1.6338332,-1.4153514,-1.4126824,-1.2333571,-1.2334155,-1.3980175,-1.3036942,1.4774947,1.7370548,2.0642934,-1.36223,2.0078177,-1.2670177,-1.4123604,-1.0877936,-1.4754652
-1.2261318,1.5220494,-1.1735618,1.8133342,2.10061,-0.5492503,2.2515943,-1.4398613,2.018411,1.0603089,-1.3921956,2.0487332,2.1282825,2.1204019,1.5143862,2.1215365,-1.5508204,-1.2732803,-1.3842734,1.9386156,-1.5204613,-1.2382631,1.9371288,-1.4841306,-1.454082,-1.129882,1.604347,2.0461602,-1.2734846,1.899765,-1.4832855,1.635357,-1.4018508,-1.4244784,-1.2393411,-1.2428145,-1.4042188,-1.3115084,1.4915649,1.7571745,2.072064,-1.3612119,2.0261564,-1.2724578,-1.4202406,-1.1123981,-1.4802693
-1.2385552,1.5491288,-1.1842318,1.8453794,2.1047976,-0.59409577,2.2515943,-1.4483012,2.0207603,1.0545253,-1.4098431,2.0527916,2.1289952,2.1232665,1.542928,2.1330614,-1.5529627,-1.2800093,-1.3895593,1.9479308,-1.523605,-1.2535187,1.9418061,-1.4910268,-1.4589951,-1.1363081,1.6190394,2.04688,-1.2818238,1.9195545,-1.4915903,1.6455691,-1.4130975,-1.4363059,-1.2480823,-1.2520983,-1.4223971,-1.3196465,1.5169712,1.7729528,2.0790005,-1.3669684,2.0418124,-1.2832402,-1.4283205,-1.1294261,-1.4852769
-1.2615602,1.5504538,-1.1950921,1.8630664,2.1067991,-0.634059,2.2737489,-1.45692,2.0214796,1.0591729,-1.4151535,2.0443563,2.133833,2.153566,1.5584606,2.1279135,-1.5751727,-1.286981,-1.3950635,1.9584982,-1.5269128,-1.267698,1.9584222,-1.4981242,-1.4641153,-1.150175,1.620913,2.0509012,-1.2949181,1.9283696,-1.5000653,1.663461,-1.4212843,-1.4529754,-1.2595373,-1.2614894,-1.4281825,-1.3202634,1.5482758,1.780269,2.095669,-1.3729506,2.0475447,-1.2892848,-1.4428308,-1.1456599,-1.4904897
-1.2778884,1.5727019,-1.2061551,1.888552,2.1096466,-0.67553926,2.2737489,-1.4766886,2.0307212,1.0644512,-1.4199617,2.048813,2.1512077,2.1819527,1.5736709,2.128443,-1.5768074,-1.2941934,-1.4007878,1.9715121,-1.5470088,-1.2879398,1.9714164,-1.5054178,-1.4694438,-1.157765,1.6282265,2.0531948,-1.2990167,1.9297372,-1.5109137,1.6698312,-1.429661,-1.4646337,-1.2699202,-1.2785116,-1.4341532,-1.3433132,1.5707195,1.793362,2.1085145,-1.3791579,2.0516086,-1.3127319,-1.4508245,-1.1618196,-1.4782817
-1.2800144,1.5831033,-1.2174006,1.8822849,2.109805,-0.71342015,2.2830174,-1.486955,2.053747,1.0682553,-1.4249793,2.0536535,2.170104,2.1823554,1.5778887,2.1333604,-1.5785372,-1.3183463,-1.4067327,1.9667106,-1.5498015,-1.296023,1.9898454,-1.5129032,-1.4749819,-1.1755463,1.6412567,2.0794597,-1.3124541,1.9345104,-1.4956794,1.682288,-1.4382235,-1.4760511,-1.2763498,-1.3028722,-1.4536204,-1.3497603,1.5878404,1.8056474,2.1118333,-1.3855903,2.0742106,-1.3176839,-1.4616468,-1.1779352,-1.4835231
