stage,lambda,epoch,feature,gate
1,0.0005,34,gen_fuel_wind_mw,0.8657463192939758
1,0.0005,34,da_as_total_mw_synchronized_reserve,0.790890097618103
1,0.0005,34,system_energy_price_da,0.9644132256507874
1,0.0005,34,gen_fuel_multiple_fuels_pct,0.8473519682884216
1,0.0005,34,gen_fuel_multiple_fuels_mw,0.9194810390472412
1,0.0005,34,marginal_loss_price_rt,0.8665508031845093
1,0.0005,34,gen_fuel_gas_pct,1.066841959953308
1,0.0005,34,marginal_loss_price_da,0.8721878528594971
1,0.0005,34,total_lmp_rt,0.75119948387146
1,0.0005,34,rmccp,0.7644418478012085
1,0.0005,34,system_energy_price_rt,0.8758666515350342
1,0.0005,34,rmpcp,0.6455443501472473
1,0.0005,34,gen_fuel_wind_pct,0.6589236259460449
1,0.0005,34,gen_fuel_coal_mw,1.214811086654663
1,0.0005,34,wind_generation_mw,0.9803443551063538
1,0.0005,34,gross_inadv_interchange_mw,0.9241729378700256
1,0.0005,34,gen_fuel_oil_mw,0.9385797381401062
1,0.0005,34,da_as_mcp_primary_reserve,0.7570881247520447
1,0.0005,34,total_pjm_rt_load_mwh,1.2055283784866333
1,0.0005,34,metered_load_mw,1.0779756307601929
1,0.0005,34,forecast_load_mw_latest_available,0.9501182436943054
1,0.0005,34,prelim_load_avg_hourly,1.1271028518676758
1,0.0005,34,gross_actual_interchange_mw,0.8908666968345642
1,0.0005,34,gen_fuel_hydro_mw,1.0628224611282349
1,0.0005,34,total_pjm_loc_credit,0.507572591304779
1,0.0005,34,total_losses,0.9877672791481018
1,0.0005,34,net_inadv_interchange_mw,0.46484148502349854
1,0.0005,34,da_as_nsr_mw_primary_reserve,0.6309680938720703
1,0.0005,34,total_pjm_self_sched_reg,0.6342977285385132
1,0.0005,34,da_as_ss_mw_synchronized_reserve,0.8098897337913513
1,0.0005,34,da_as_ss_mw_thirty_minutes_reserve,0.8163082599639893
1,0.0005,34,da_as_ss_mw_primary_reserve,0.8056870698928833
1,0.0005,34,gen_fuel_solar_mw,1.1643821001052856
1,0.0005,34,gen_fuel_coal_pct,1.0089715719223022
1,0.0005,34,congestion_price_rt,0.6338793039321899
1,0.0005,34,da_as_mcp_synchronized_reserve,0.6970993876457214
1,0.0005,34,congestion_price_da,0.6951776742935181
1,0.0005,35,da_as_as_mw_thirty_minutes_reserve,0.8733175992965698
1,0.0005,35,da_as_total_mw_thirty_minutes_reserve,0.8541494011878967
1,0.0005,35,gross_sched_interchange_mw,1.0334618091583252
1,0.0005,35,gen_fuel_nuclear_mw,1.0270622968673706
1,0.0005,35,gen_fuel_gas_mw,1.2402465343475342
1,0.0005,35,da_as_as_req_mw_thirty_minutes_reserve,0.9538655877113342
1,0.0005,35,da_as_as_req_mw_primary_reserve,0.8688840866088867
1,0.0005,35,da_as_as_req_mw_synchronized_reserve,0.8015767931938171
1,0.0005,35,total_pjm_assigned_reg,0.792396605014801
1,0.0005,35,da_as_as_mw_primary_reserve,0.817600429058075
1,0.0005,35,da_as_total_mw_primary_reserve,0.8066946268081665
1,0.0005,35,da_as_as_mw_synchronized_reserve,0.7499754428863525
1,0.0005,35,total_pjm_reg_purchases,0.7379482388496399
1,0.0005,35,gen_fuel_other_renewables_mw,0.9534311890602112
1,0.0005,35,total_lmp_da,0.7901722192764282
1,0.0005,35,total_pjm_rmpcp_cr,0.6456679105758667
1,0.0005,35,forecast_load_mw_day_ahead,0.914822518825531
1,0.0005,35,total_pjm_rmccp_cr,0.8259111642837524
1,0.0005,35,gen_fuel_wind_mw,0.861846923828125
1,0.0005,35,da_as_total_mw_synchronized_reserve,0.785625159740448
1,0.0005,35,system_energy_price_da,0.9614967107772827
1,0.0005,35,gen_fuel_multiple_fuels_pct,0.8446930646896362
1,0.0005,35,gen_fuel_multiple_fuels_mw,0.917585015296936
1,0.0005,35,marginal_loss_price_rt,0.864307165145874
1,0.0005,35,gen_fuel_gas_pct,1.0654397010803223
1,0.0005,35,marginal_loss_price_da,0.8707497119903564
1,0.0005,35,total_lmp_rt,0.7479101419448853
1,0.0005,35,rmccp,0.7662712335586548
1,0.0005,35,system_energy_price_rt,0.8690762519836426
1,0.0005,35,rmpcp,0.636778712272644
1,0.0005,35,gen_fuel_wind_pct,0.6515278220176697
1,0.0005,35,gen_fuel_coal_mw,1.2152900695800781
1,0.0005,35,wind_generation_mw,0.978617787361145
1,0.0005,35,gross_inadv_interchange_mw,0.9184327125549316
1,0.0005,35,gen_fuel_oil_mw,0.9338455200195312
1,0.0005,35,da_as_mcp_primary_reserve,0.746470034122467
1,0.0005,35,total_pjm_rt_load_mwh,1.2069566249847412
1,0.0005,35,metered_load_mw,1.0794014930725098
1,0.0005,35,forecast_load_mw_latest_available,0.946605920791626
1,0.0005,35,prelim_load_avg_hourly,1.1289571523666382
1,0.0005,35,gross_actual_interchange_mw,0.8857144117355347
1,0.0005,35,gen_fuel_hydro_mw,1.0626146793365479
1,0.0005,35,total_pjm_loc_credit,0.5060850381851196
1,0.0005,35,total_losses,0.9845096468925476
1,0.0005,35,net_inadv_interchange_mw,0.4502319097518921
1,0.0005,35,da_as_nsr_mw_primary_reserve,0.6245068311691284
1,0.0005,35,total_pjm_self_sched_reg,0.6288903951644897
1,0.0005,35,da_as_ss_mw_synchronized_reserve,0.80235356092453
1,0.0005,35,da_as_ss_mw_thirty_minutes_reserve,0.8112255334854126
1,0.0005,35,da_as_ss_mw_primary_reserve,0.8028742074966431
1,0.0005,35,gen_fuel_solar_mw,1.1644458770751953
1,0.0005,35,gen_fuel_coal_pct,1.0069756507873535
1,0.0005,35,congestion_price_rt,0.6304229497909546
1,0.0005,35,da_as_mcp_synchronized_reserve,0.6892822980880737
1,0.0005,35,congestion_price_da,0.6904251575469971
1,0.0005,36,da_as_as_mw_thirty_minutes_reserve,0.8676967024803162
1,0.0005,36,da_as_total_mw_thirty_minutes_reserve,0.8488402366638184
1,0.0005,36,gross_sched_interchange_mw,1.0324761867523193
1,0.0005,36,gen_fuel_nuclear_mw,1.0275994539260864
1,0.0005,36,gen_fuel_gas_mw,1.2416820526123047
1,0.0005,36,da_as_as_req_mw_thirty_minutes_reserve,0.9490400552749634
1,0.0005,36,da_as_as_req_mw_primary_reserve,0.8630907535552979
1,0.0005,36,da_as_as_req_mw_synchronized_reserve,0.7973874807357788
1,0.0005,36,total_pjm_assigned_reg,0.786222517490387
1,0.0005,36,da_as_as_mw_primary_reserve,0.8113252520561218
1,0.0005,36,da_as_total_mw_primary_reserve,0.8010757565498352
1,0.0005,36,da_as_as_mw_synchronized_reserve,0.7445257306098938
1,0.0005,36,total_pjm_reg_purchases,0.7314771413803101
1,0.0005,36,gen_fuel_other_renewables_mw,0.9517448544502258
1,0.0005,36,total_lmp_da,0.7799477577209473
1,0.0005,36,total_pjm_rmpcp_cr,0.6356852054595947
1,0.0005,36,forecast_load_mw_day_ahead,0.9099079966545105
1,0.0005,36,total_pjm_rmccp_cr,0.8261392116546631
1,0.0005,36,gen_fuel_wind_mw,0.8594881296157837
1,0.0005,36,da_as_total_mw_synchronized_reserve,0.7805318236351013
1,0.0005,36,system_energy_price_da,0.9554076194763184
1,0.0005,36,gen_fuel_multiple_fuels_pct,0.8393222689628601
1,0.0005,36,gen_fuel_multiple_fuels_mw,0.9151026606559753
1,0.0005,36,marginal_loss_price_rt,0.8592685461044312
1,0.0005,36,gen_fuel_gas_pct,1.0643631219863892
1,0.0005,36,marginal_loss_price_da,0.8629013299942017
1,0.0005,36,total_lmp_rt,0.7371411323547363
1,0.0005,36,rmccp,0.7621419429779053
1,0.0005,36,system_energy_price_rt,0.8666563630104065
1,0.0005,36,rmpcp,0.6252816319465637
1,0.0005,36,gen_fuel_wind_pct,0.6509782671928406
1,0.0005,36,gen_fuel_coal_mw,1.2154664993286133
1,0.0005,36,wind_generation_mw,0.9763227105140686
1,0.0005,36,gross_inadv_interchange_mw,0.9156606793403625
1,0.0005,36,gen_fuel_oil_mw,0.931239128112793
1,0.0005,36,da_as_mcp_primary_reserve,0.7370285391807556
1,0.0005,36,total_pjm_rt_load_mwh,1.2078381776809692
1,0.0005,36,metered_load_mw,1.080398440361023
1,0.0005,36,forecast_load_mw_latest_available,0.9433950781822205
1,0.0005,36,prelim_load_avg_hourly,1.1297262907028198
1,0.0005,36,gross_actual_interchange_mw,0.8792551755905151
1,0.0005,36,gen_fuel_hydro_mw,1.060133695602417
1,0.0005,36,total_pjm_loc_credit,0.498466819524765
1,0.0005,36,total_losses,0.9793130159378052
1,0.0005,36,net_inadv_interchange_mw,0.43904411792755127
1,0.0005,36,da_as_nsr_mw_primary_reserve,0.6190984845161438
1,0.0005,36,total_pjm_self_sched_reg,0.618336021900177
1,0.0005,36,da_as_ss_mw_synchronized_reserve,0.7968602180480957
1,0.0005,36,da_as_ss_mw_thirty_minutes_reserve,0.8056233525276184
1,0.0005,36,da_as_ss_mw_primary_reserve,0.7990261316299438
1,0.0005,36,gen_fuel_solar_mw,1.1648588180541992
1,0.0005,36,gen_fuel_coal_pct,1.006225824356079
1,0.0005,36,congestion_price_rt,0.6209243535995483
1,0.0005,36,da_as_mcp_synchronized_reserve,0.6781951189041138
1,0.0005,36,congestion_price_da,0.6781582236289978
1,0.0005,37,da_as_as_mw_thirty_minutes_reserve,0.8634682297706604
1,0.0005,37,da_as_total_mw_thirty_minutes_reserve,0.8425688147544861
1,0.0005,37,gross_sched_interchange_mw,1.0279779434204102
1,0.0005,37,gen_fuel_nuclear_mw,1.0277669429779053
1,0.0005,37,gen_fuel_gas_mw,1.242758870124817
1,0.0005,37,da_as_as_req_mw_thirty_minutes_reserve,0.9461843371391296
1,0.0005,37,da_as_as_req_mw_primary_reserve,0.8586405515670776
1,0.0005,37,da_as_as_req_mw_synchronized_reserve,0.7924118638038635
1,0.0005,37,total_pjm_assigned_reg,0.7814873456954956
1,0.0005,37,da_as_as_mw_primary_reserve,0.8074653744697571
1,0.0005,37,da_as_total_mw_primary_reserve,0.7951921224594116
1,0.0005,37,da_as_as_mw_synchronized_reserve,0.735543429851532
1,0.0005,37,total_pjm_reg_purchases,0.720413088798523
1,0.0005,37,gen_fuel_other_renewables_mw,0.9457970857620239
1,0.0005,37,total_lmp_da,0.7731650471687317
1,0.0005,37,total_pjm_rmpcp_cr,0.6253398060798645
1,0.0005,37,forecast_load_mw_day_ahead,0.9062116146087646
1,0.0005,37,total_pjm_rmccp_cr,0.8224270343780518
1,0.0005,37,gen_fuel_wind_mw,0.8556917309761047
1,0.0005,37,da_as_total_mw_synchronized_reserve,0.7709165811538696
1,0.0005,37,system_energy_price_da,0.9511435627937317
1,0.0005,37,gen_fuel_multiple_fuels_pct,0.8367113471031189
1,0.0005,37,gen_fuel_multiple_fuels_mw,0.9136950373649597
1,0.0005,37,marginal_loss_price_rt,0.8531703948974609
1,0.0005,37,gen_fuel_gas_pct,1.063441514968872
1,0.0005,37,marginal_loss_price_da,0.8549200296401978
1,0.0005,37,total_lmp_rt,0.7363022565841675
1,0.0005,37,rmccp,0.7623330354690552
1,0.0005,37,system_energy_price_rt,0.8581491708755493
1,0.0005,37,rmpcp,0.619732141494751
1,0.0005,37,gen_fuel_wind_pct,0.6404139399528503
1,0.0005,37,gen_fuel_coal_mw,1.215786337852478
1,0.0005,37,wind_generation_mw,0.9738024473190308
1,0.0005,37,gross_inadv_interchange_mw,0.9099483489990234
1,0.0005,37,gen_fuel_oil_mw,0.9302622675895691
1,0.0005,37,da_as_mcp_primary_reserve,0.7322148084640503
1,0.0005,37,total_pjm_rt_load_mwh,1.2075293064117432
1,0.0005,37,metered_load_mw,1.0801548957824707
1,0.0005,37,forecast_load_mw_latest_available,0.9400781393051147
1,0.0005,37,prelim_load_avg_hourly,1.1297575235366821
1,0.0005,37,gross_actual_interchange_mw,0.875918984413147
1,0.0005,37,gen_fuel_hydro_mw,1.0601569414138794
1,0.0005,37,total_pjm_loc_credit,0.49935704469680786
1,0.0005,37,total_losses,0.9771490693092346
1,0.0005,37,net_inadv_interchange_mw,0.43034666776657104
1,0.0005,37,da_as_nsr_mw_primary_reserve,0.605932891368866
1,0.0005,37,total_pjm_self_sched_reg,0.6083219647407532
1,0.0005,37,da_as_ss_mw_synchronized_reserve,0.7969359159469604
1,0.0005,37,da_as_ss_mw_thirty_minutes_reserve,0.7975807189941406
1,0.0005,37,da_as_ss_mw_primary_reserve,0.7946240305900574
1,0.0005,37,gen_fuel_solar_mw,1.1668859720230103
1,0.0005,37,gen_fuel_coal_pct,1.0031183958053589
1,0.0005,37,congestion_price_rt,0.6195427775382996
1,0.0005,37,da_as_mcp_synchronized_reserve,0.6711426377296448
1,0.0005,37,congestion_price_da,0.6738179326057434
1,0.0005,38,da_as_as_mw_thirty_minutes_reserve,0.8561984896659851
1,0.0005,38,da_as_total_mw_thirty_minutes_reserve,0.83653324842453
1,0.0005,38,gross_sched_interchange_mw,1.0244559049606323
1,0.0005,38,gen_fuel_nuclear_mw,1.0289751291275024
1,0.0005,38,gen_fuel_gas_mw,1.2434061765670776
1,0.0005,38,da_as_as_req_mw_thirty_minutes_reserve,0.9426845908164978
1,0.0005,38,da_as_as_req_mw_primary_reserve,0.8556491136550903
1,0.0005,38,da_as_as_req_mw_synchronized_reserve,0.7882474064826965
1,0.0005,38,total_pjm_assigned_reg,0.7756912112236023
1,0.0005,38,da_as_as_mw_primary_reserve,0.8034213185310364
1,0.0005,38,da_as_total_mw_primary_reserve,0.7888048887252808
1,0.0005,38,da_as_as_mw_synchronized_reserve,0.7277222275733948
1,0.0005,38,total_pjm_reg_purchases,0.7115126848220825
1,0.0005,38,gen_fuel_other_renewables_mw,0.9394823908805847
1,0.0005,38,total_lmp_da,0.7682598233222961
1,0.0005,38,total_pjm_rmpcp_cr,0.6224402785301208
1,0.0005,38,forecast_load_mw_day_ahead,0.9017810821533203
1,0.0005,38,total_pjm_rmccp_cr,0.8197789192199707
1,0.0005,38,gen_fuel_wind_mw,0.8540673851966858
1,0.0005,38,da_as_total_mw_synchronized_reserve,0.7673028707504272
1,0.0005,38,system_energy_price_da,0.9437974095344543
1,0.0005,38,gen_fuel_multiple_fuels_pct,0.8316290378570557
1,0.0005,38,gen_fuel_multiple_fuels_mw,0.9114443063735962
1,0.0005,38,marginal_loss_price_rt,0.8454223275184631
1,0.0005,38,gen_fuel_gas_pct,1.06175696849823
1,0.0005,38,marginal_loss_price_da,0.8479136228561401
1,0.0005,38,total_lmp_rt,0.7302346229553223
1,0.0005,38,rmccp,0.7600587010383606
1,0.0005,38,system_energy_price_rt,0.8561608791351318
1,0.0005,38,rmpcp,0.6106468439102173
1,0.0005,38,gen_fuel_wind_pct,0.6382219195365906
1,0.0005,38,gen_fuel_coal_mw,1.2164596319198608
1,0.0005,38,wind_generation_mw,0.9720686674118042
1,0.0005,38,gross_inadv_interchange_mw,0.9069206714630127
1,0.0005,38,gen_fuel_oil_mw,0.9280780553817749
1,0.0005,38,da_as_mcp_primary_reserve,0.7246702909469604
1,0.0005,38,total_pjm_rt_load_mwh,1.2081387042999268
1,0.0005,38,metered_load_mw,1.080761194229126
1,0.0005,38,forecast_load_mw_latest_available,0.9374513030052185
1,0.0005,38,prelim_load_avg_hourly,1.1304653882980347
1,0.0005,38,gross_actual_interchange_mw,0.8731054067611694
1,0.0005,38,gen_fuel_hydro_mw,1.0587924718856812
1,0.0005,38,total_pjm_loc_credit,0.4824422299861908
1,0.0005,38,total_losses,0.9716894626617432
1,0.0005,38,net_inadv_interchange_mw,0.42406490445137024
1,0.0005,38,da_as_nsr_mw_primary_reserve,0.6018969416618347
1,0.0005,38,total_pjm_self_sched_reg,0.604402482509613
1,0.0005,38,da_as_ss_mw_synchronized_reserve,0.7900780439376831
1,0.0005,38,da_as_ss_mw_thirty_minutes_reserve,0.7944290041923523
1,0.0005,38,da_as_ss_mw_primary_reserve,0.7880759835243225
1,0.0005,38,gen_fuel_solar_mw,1.1670790910720825
1,0.0005,38,gen_fuel_coal_pct,1.0021398067474365
1,0.0005,38,congestion_price_rt,0.6164960861206055
1,0.0005,38,da_as_mcp_synchronized_reserve,0.6646098494529724
1,0.0005,38,congestion_price_da,0.6639097332954407
1,0.0005,39,da_as_as_mw_thirty_minutes_reserve,0.8502801656723022
1,0.0005,39,da_as_total_mw_thirty_minutes_reserve,0.8324503898620605
1,0.0005,39,gross_sched_interchange_mw,1.0212215185165405
1,0.0005,39,gen_fuel_nuclear_mw,1.0275601148605347
1,0.0005,39,gen_fuel_gas_mw,1.2445478439331055
1,0.0005,39,da_as_as_req_mw_thirty_minutes_reserve,0.9392111897468567
1,0.0005,39,da_as_as_req_mw_primary_reserve,0.8489185571670532
1,0.0005,39,da_as_as_req_mw_synchronized_reserve,0.7840316295623779
1,0.0005,39,total_pjm_assigned_reg,0.7672879099845886
1,0.0005,39,da_as_as_mw_primary_reserve,0.7976082563400269
1,0.0005,39,da_as_total_mw_primary_reserve,0.7831482887268066
1,0.0005,39,da_as_as_mw_synchronized_reserve,0.7214103937149048
1,0.0005,39,total_pjm_reg_purchases,0.7041593790054321
1,0.0005,39,gen_fuel_other_renewables_mw,0.9298298954963684
1,0.0005,39,total_lmp_da,0.766810417175293
1,0.0005,39,total_pjm_rmpcp_cr,0.6116622090339661
1,0.0005,39,forecast_load_mw_day_ahead,0.8955180644989014
1,0.0005,39,total_pjm_rmccp_cr,0.81658536195755
1,0.0005,39,gen_fuel_wind_mw,0.8518882989883423
1,0.0005,39,da_as_total_mw_synchronized_reserve,0.7615866661071777
1,0.0005,39,system_energy_price_da,0.939943253993988
1,0.0005,39,gen_fuel_multiple_fuels_pct,0.8298782110214233
1,0.0005,39,gen_fuel_multiple_fuels_mw,0.909803032875061
1,0.0005,39,marginal_loss_price_rt,0.8391808271408081
1,0.0005,39,gen_fuel_gas_pct,1.0623224973678589
1,0.0005,39,marginal_loss_price_da,0.843627393245697
1,0.0005,39,total_lmp_rt,0.7220047116279602
1,0.0005,39,rmccp,0.757030725479126
1,0.0005,39,system_energy_price_rt,0.8437380194664001
1,0.0005,39,rmpcp,0.6075909733772278
1,0.0005,39,gen_fuel_wind_pct,0.6289165616035461
1,0.0005,39,gen_fuel_coal_mw,1.216483473777771
1,0.0005,39,wind_generation_mw,0.9701786041259766
1,0.0005,39,gross_inadv_interchange_mw,0.9025198817253113
1,0.0005,39,gen_fuel_oil_mw,0.923608124256134
1,0.0005,39,da_as_mcp_primary_reserve,0.7195448875427246
1,0.0005,39,total_pjm_rt_load_mwh,1.2090954780578613
1,0.0005,39,metered_load_mw,1.0824437141418457
1,0.0005,39,forecast_load_mw_latest_available,0.9345759749412537
1,0.0005,39,prelim_load_avg_hourly,1.1317551136016846
1,0.0005,39,gross_actual_interchange_mw,0.8711954951286316
1,0.0005,39,gen_fuel_hydro_mw,1.058414101600647
1,0.0005,39,total_pjm_loc_credit,0.4770470857620239
1,0.0005,39,total_losses,0.9700419902801514
1,0.0005,39,net_inadv_interchange_mw,0.41539475321769714
1,0.0005,39,da_as_nsr_mw_primary_reserve,0.5972678065299988
1,0.0005,39,total_pjm_self_sched_reg,0.600693941116333
1,0.0005,39,da_as_ss_mw_synchronized_reserve,0.783625066280365
1,0.0005,39,da_as_ss_mw_thirty_minutes_reserve,0.786484956741333
1,0.0005,39,da_as_ss_mw_primary_reserve,0.7860530018806458
1,0.0005,39,gen_fuel_solar_mw,1.1652413606643677
1,0.0005,39,gen_fuel_coal_pct,0.9999539852142334
1,0.0005,39,congestion_price_rt,0.6042942404747009
1,0.0005,39,da_as_mcp_synchronized_reserve,0.6596322655677795
1,0.0005,39,congestion_price_da,0.665509045124054
1,0.0005,40,da_as_as_mw_thirty_minutes_reserve,0.8451446294784546
1,0.0005,40,da_as_total_mw_thirty_minutes_reserve,0.8240829110145569
1,0.0005,40,gross_sched_interchange_mw,1.016456961631775
1,0.0005,40,gen_fuel_nuclear_mw,1.0282548666000366
1,0.0005,40,gen_fuel_gas_mw,1.2448146343231201
1,0.0005,40,da_as_as_req_mw_thirty_minutes_reserve,0.9369150400161743
1,0.0005,40,da_as_as_req_mw_primary_reserve,0.8437090516090393
1,0.0005,40,da_as_as_req_mw_synchronized_reserve,0.7785240411758423
1,0.0005,40,total_pjm_assigned_reg,0.7585340738296509
1,0.0005,40,da_as_as_mw_primary_reserve,0.7952795624732971
1,0.0005,40,da_as_total_mw_primary_reserve,0.773597002029419
1,0.0005,40,da_as_as_mw_synchronized_reserve,0.7151939272880554
1,0.0005,40,total_pjm_reg_purchases,0.6955563426017761
1,0.0005,40,gen_fuel_other_renewables_mw,0.9266982674598694
1,0.0005,40,total_lmp_da,0.7591519355773926
1,0.0005,40,total_pjm_rmpcp_cr,0.60134357213974
1,0.0005,40,forecast_load_mw_day_ahead,0.8901692628860474
1,0.0005,40,total_pjm_rmccp_cr,0.8134943246841431
1,0.0005,40,gen_fuel_wind_mw,0.8496281504631042
1,0.0005,40,da_as_total_mw_synchronized_reserve,0.7522010803222656
1,0.0005,40,system_energy_price_da,0.9362947940826416
1,0.0005,40,gen_fuel_multiple_fuels_pct,0.8249022960662842
1,0.0005,40,gen_fuel_multiple_fuels_mw,0.9089048504829407
1,0.0005,40,marginal_loss_price_rt,0.8375636339187622
1,0.0005,40,gen_fuel_gas_pct,1.0603792667388916
1,0.0005,40,marginal_loss_price_da,0.8361048698425293
1,0.0005,40,total_lmp_rt,0.7173355221748352
1,0.0005,40,rmccp,0.7538719773292542
1,0.0005,40,system_energy_price_rt,0.8362473249435425
1,0.0005,40,rmpcp,0.6005377769470215
1,0.0005,40,gen_fuel_wind_pct,0.627424955368042
1,0.0005,40,gen_fuel_coal_mw,1.2164348363876343
1,0.0005,40,wind_generation_mw,0.9683502912521362
1,0.0005,40,gross_inadv_interchange_mw,0.8968536853790283
1,0.0005,40,gen_fuel_oil_mw,0.9214677810668945
1,0.0005,40,da_as_mcp_primary_reserve,0.714087963104248
1,0.0005,40,total_pjm_rt_load_mwh,1.2099055051803589
1,0.0005,40,metered_load_mw,1.0829699039459229
1,0.0005,40,forecast_load_mw_latest_available,0.9318140745162964
1,0.0005,40,prelim_load_avg_hourly,1.1325141191482544
1,0.0005,40,gross_actual_interchange_mw,0.8653215765953064
1,0.0005,40,gen_fuel_hydro_mw,1.059819221496582
1,0.0005,40,total_pjm_loc_credit,0.47171512246131897
1,0.0005,40,total_losses,0.9668954610824585
1,0.0005,40,net_inadv_interchange_mw,0.4087250232696533
1,0.0005,40,da_as_nsr_mw_primary_reserve,0.5907590985298157
1,0.0005,40,total_pjm_self_sched_reg,0.5943058729171753
1,0.0005,40,da_as_ss_mw_synchronized_reserve,0.779787003993988
1,0.0005,40,da_as_ss_mw_thirty_minutes_reserve,0.7796887755393982
1,0.0005,40,da_as_ss_mw_primary_reserve,0.7802464365959167
1,0.0005,40,gen_fuel_solar_mw,1.1650691032409668
1,0.0005,40,gen_fuel_coal_pct,0.9975379705429077
1,0.0005,40,congestion_price_rt,0.5976480841636658
1,0.0005,40,da_as_mcp_synchronized_reserve,0.6512160897254944
1,0.0005,40,congestion_price_da,0.6624172925949097
1,0.0005,41,da_as_as_mw_thirty_minutes_reserve,0.83909672498703
1,0.0005,41,da_as_total_mw_thirty_minutes_reserve,0.8162356615066528
1,0.0005,41,gross_sched_interchange_mw,1.0126707553863525
1,0.0005,41,gen_fuel_nuclear_mw,1.027524709701538
1,0.0005,41,gen_fuel_gas_mw,1.2452961206436157
1,0.0005,41,da_as_as_req_mw_thirty_minutes_reserve,0.9312868714332581
1,0.0005,41,da_as_as_req_mw_primary_reserve,0.8352064490318298
1,0.0005,41,da_as_as_req_mw_synchronized_reserve,0.7752532362937927
1,0.0005,41,total_pjm_assigned_reg,0.7530648708343506
1,0.0005,41,da_as_as_mw_primary_reserve,0.7905993461608887
1,0.0005,41,da_as_total_mw_primary_reserve,0.7654244303703308
1,0.0005,41,da_as_as_mw_synchronized_reserve,0.7094002962112427
1,0.0005,41,total_pjm_reg_purchases,0.691910982131958
1,0.0005,41,gen_fuel_other_renewables_mw,0.9161131381988525
1,0.0005,41,total_lmp_da,0.754150927066803
1,0.0005,41,total_pjm_rmpcp_cr,0.5944084525108337
1,0.0005,41,forecast_load_mw_day_ahead,0.8862008452415466
1,0.0005,41,total_pjm_rmccp_cr,0.8110722899436951
1,0.0005,41,gen_fuel_wind_mw,0.8461537957191467
1,0.0005,41,da_as_total_mw_synchronized_reserve,0.7435514330863953
1,0.0005,41,system_energy_price_da,0.9309897422790527
1,0.0005,41,gen_fuel_multiple_fuels_pct,0.8199241757392883
1,0.0005,41,gen_fuel_multiple_fuels_mw,0.9072865843772888
1,0.0005,41,marginal_loss_price_rt,0.8301060795783997
1,0.0005,41,gen_fuel_gas_pct,1.0579376220703125
1,0.0005,41,marginal_loss_price_da,0.830227792263031
1,0.0005,41,total_lmp_rt,0.7111474275588989
1,0.0005,41,rmccp,0.7514811754226685
1,0.0005,41,system_energy_price_rt,0.8302735090255737
1,0.0005,41,rmpcp,0.5936768651008606
1,0.0005,41,gen_fuel_wind_pct,0.6157347559928894
1,0.0005,41,gen_fuel_coal_mw,1.2176415920257568
1,0.0005,41,wind_generation_mw,0.9641994833946228
1,0.0005,41,gross_inadv_interchange_mw,0.8938590884208679
1,0.0005,41,gen_fuel_oil_mw,0.9174990057945251
1,0.0005,41,da_as_mcp_primary_reserve,0.711995542049408
1,0.0005,41,total_pjm_rt_load_mwh,1.2107475996017456
1,0.0005,41,metered_load_mw,1.08345365524292
1,0.0005,41,forecast_load_mw_latest_available,0.929542064666748
1,0.0005,41,prelim_load_avg_hourly,1.133144736289978
1,0.0005,41,gross_actual_interchange_mw,0.8659757971763611
1,0.0005,41,gen_fuel_hydro_mw,1.0576099157333374
1,0.0005,41,total_pjm_loc_credit,0.47329801321029663
1,0.0005,41,total_losses,0.96291583776474
1,0.0005,41,net_inadv_interchange_mw,0.3956019878387451
1,0.0005,41,da_as_nsr_mw_primary_reserve,0.5824077129364014
1,0.0005,41,total_pjm_self_sched_reg,0.5878188014030457
1,0.0005,41,da_as_ss_mw_synchronized_reserve,0.7755551338195801
1,0.0005,41,da_as_ss_mw_thirty_minutes_reserve,0.7750686407089233
1,0.0005,41,da_as_ss_mw_primary_reserve,0.7757017612457275
1,0.0005,41,gen_fuel_solar_mw,1.1657493114471436
1,0.0005,41,gen_fuel_coal_pct,0.9981839656829834
1,0.0005,41,congestion_price_rt,0.5866801738739014
1,0.0005,41,da_as_mcp_synchronized_reserve,0.6453087329864502
1,0.0005,41,congestion_price_da,0.656812846660614
1,0.0005,42,da_as_as_mw_thirty_minutes_reserve,0.8339461088180542
1,0.0005,42,da_as_total_mw_thirty_minutes_reserve,0.8155503869056702
1,0.0005,42,gross_sched_interchange_mw,1.0090274810791016
1,0.0005,42,gen_fuel_nuclear_mw,1.026564598083496
1,0.0005,42,gen_fuel_gas_mw,1.2471379041671753
1,0.0005,42,da_as_as_req_mw_thirty_minutes_reserve,0.9267110824584961
1,0.0005,42,da_as_as_req_mw_primary_reserve,0.8294328451156616
1,0.0005,42,da_as_as_req_mw_synchronized_reserve,0.7734734416007996
1,0.0005,42,total_pjm_assigned_reg,0.7450013756752014
1,0.0005,42,da_as_as_mw_primary_reserve,0.7866793274879456
1,0.0005,42,da_as_total_mw_primary_reserve,0.7622024416923523
1,0.0005,42,da_as_as_mw_synchronized_reserve,0.7012785077095032
1,0.0005,42,total_pjm_reg_purchases,0.6816966533660889
1,0.0005,42,gen_fuel_other_renewables_mw,0.909051239490509
1,0.0005,42,total_lmp_da,0.7489345073699951
1,0.0005,42,total_pjm_rmpcp_cr,0.5820130109786987
1,0.0005,42,forecast_load_mw_day_ahead,0.8817635774612427
1,0.0005,42,total_pjm_rmccp_cr,0.8043230175971985
