area_3_load_actual_mw,area_1_load_day_ahead_mw,area_3_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r3_mw,area_1_fuel_natural_gas_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_generation_mw,hour_of_day,month_of_year
-2.3866143,2.4226604,-2.363287,-2.200902,-2.1278057,-2.2102513,-2.229687,-2.2715762,-2.222506,2.5648162,-2.3972523,-2.373839,2.557286,2.5822215,2.5949466,-2.2483711,-2.1975408,-2.356068,-2.2493484,-2.3123012,-2.2982757,-2.262523,-2.2711582,-2.3851807,-2.3349016,-2.398807
-2.39426,2.4226604,-2.3710284,-2.2093496,-2.1366029,-2.2185183,-2.2380147,-2.2797253,-2.2309167,2.5648162,-2.4048913,-2.3815708,2.557286,2.5822215,2.5949466,-2.2566187,-2.2060113,-2.363866,-2.2575953,-2.320278,-2.3063126,-2.2707088,-2.2793012,-2.3928146,-2.342752,-2.406438
-2.4018786,2.4226604,-2.378742,-2.2177606,-2.1453595,-2.2267544,-2.2463064,-2.2878404,-2.2392836,2.5797322,-2.4125,-2.3892715,2.557286,2.5822215,2.5949466,-2.264831,-2.214443,-2.3716316,-2.265807,-2.3282223,-2.3143165,-2.2788603,-2.2874107,-2.4004233,-2.3505743,-2.4140387
-2.40947,2.4428833,-2.3864276,-2.226135,-2.1540756,-2.2349641,-2.2545629,-2.2959218,-2.247611,2.5797322,-2.4200783,-2.3969417,2.557286,2.5822215,2.616422,-2.2730088,-2.222838,-2.3793657,-2.2739837,-2.3361347,-2.3222876,-2.2869778,-2.295487,-2.4080064,-2.3583684,-2.4216092
-2.417034,2.4457119,-2.3940854,-2.2344725,-2.1627486,-2.2431495,-2.262784,-2.3039696,-2.2559006,2.5797322,-2.4276261,-2.4045813,2.557286,2.5822215,2.6164472,-2.281152,-2.2311962,-2.3870695,-2.2821257,-2.3440154,-2.3302262,-2.2950616,-2.3035302,-2.4155638,-2.366134,-2.4291494
-2.4245644,2.4457119,-2.4017153,-2.2427733,-2.171379,-2.25131,-2.2709703,-2.3119843,-2.2641525,2.5797322,-2.435144,-2.4121904,2.557286,2.5822215,2.6164472,-2.289261,-2.2395184,-2.3947432,-2.2902336,-2.3518648,-2.3381329,-2.303112,-2.3115408,-2.423094,-2.3738663,-2.4366593
-2.4320674,2.4519029,-2.4093127,-2.2510388,-2.1799707,-2.2594452,-2.2791224,-2.3199663,-2.2723672,2.5797322,-2.4426315,-2.4197695,2.557286,2.5822215,2.6164472,-2.2973366,-2.2478046,-2.402387,-2.2983074,-2.359683,-2.3460076,-2.3111293,-2.319519,-2.4305916,-2.3815706,-2.4441392
-2.4395428,2.4701633,-2.4168808,-2.2592695,-2.1885235,-2.267547,-2.2872403,-2.3279157,-2.2805452,2.5797322,-2.4500887,-2.4273183,2.557286,2.5822215,2.6164472,-2.3053784,-2.2560554,-2.4100008,-2.3063476,-2.3674703,-2.3538506,-2.319114,-2.327465,-2.4380624,-2.3892467,-2.4515889
-2.4469903,2.470167,-2.4244208,-2.2674658,-2.1970382,-2.2756226,-2.2953243,-2.3358328,-2.2886868,2.5797322,-2.4575157,-2.4348369,2.557286,2.5822215,2.6164472,-2.3133872,-2.264271,-2.4175847,-2.3143547,-2.3752267,-2.3616624,-2.3270662,-2.3353794,-2.4455066,-2.3968947,-2.4590082
-2.4544094,2.470167,-2.4319324,-2.275628,-2.2055147,-2.2836723,-2.303375,-2.343718,-2.2967923,2.6084445,-2.4649115,-2.442325,2.5703454,2.5822215,2.6324725,-2.3213632,-2.2724519,-2.4251387,-2.3223286,-2.3829525,-2.369443,-2.3349862,-2.343262,-2.4529233,-2.4045146,-2.4663973
-2.4618,2.470167,-2.4394157,-2.2837565,-2.2139509,-2.2916956,-2.3113925,-2.3515716,-2.3048623,2.6088386,-2.4722743,-2.4497833,2.5703454,2.5822215,2.6324725,-2.3293068,-2.2805982,-2.432663,-2.33027,-2.390648,-2.3771925,-2.3428743,-2.3511133,-2.4603126,-2.412106,-2.4737558
-2.469162,2.470167,-2.4468703,-2.2918513,-2.2223492,-2.2996924,-2.3193772,-2.3593938,-2.3128965,2.6269772,-2.4796064,-2.4572113,2.5703454,2.5822215,2.6324725,-2.337218,-2.2887104,-2.4401574,-2.338179,-2.3983126,-2.3849113,-2.3507307,-2.3589334,-2.4676738,-2.4196692,-2.4810836
-2.4764905,2.470167,-2.454296,-2.299913,-2.2307107,-2.3076596,-2.3273294,-2.3671849,-2.320896,2.6270328,-2.4869077,-2.464607,2.5703454,2.5822215,2.6324725,-2.3450973,-2.2967887,-2.4476204,-2.346056,-2.4059439,-2.3925996,-2.3585558,-2.3667228,-2.4750023,-2.4271994,-2.4883785
-2.4837897,2.470167,-2.4616919,-2.3079417,-2.239036,-2.3155959,-2.3352492,-2.374945,-2.3288615,2.6270328,-2.494178,-2.4719708,2.5703454,2.5822215,2.6324725,-2.352945,-2.3048337,-2.4550514,-2.3539011,-2.4135451,-2.4002576,-2.3663497,-2.3744814,-2.4823015,-2.4347005,-2.4956417
-2.4910593,2.470167,-2.469055,-2.3159378,-2.2473254,-2.3235054,-2.343137,-2.3826742,-2.3367934,2.6270328,-2.5014172,-2.479304,2.5703454,2.5822215,2.6324725,-2.3607614,-2.3128452,-2.4624524,-2.3617148,-2.421116,-2.407885,-2.3741126,-2.3822095,-2.4895718,-2.442173,-2.5028737
-2.4982991,2.470167,-2.4763887,-2.3239017,-2.2555792,-2.3313878,-2.3509932,-2.3903725,-2.344692,2.6270328,-2.5086248,-2.4866066,2.5703454,2.5822215,2.6324725,-2.3685465,-2.3208241,-2.4698231,-2.369497,-2.428657,-2.4154825,-2.3818445,-2.3899074,-2.4968128,-2.4496167,-2.510074
-2.5055087,2.470167,-2.483693,-2.3318334,-2.2637978,-2.339243,-2.358818,-2.3980374,-2.3525577,2.6270328,-2.5158005,-2.4938781,2.5703454,2.5822215,2.6324725,-2.3763006,-2.3287704,-2.4771636,-2.3772483,-2.436168,-2.4230464,-2.3895433,-2.397572,-2.504024,-2.4570315,-2.5172424
-2.5126874,2.4733543,-2.490967,-2.3397334,-2.2719815,-2.347071,-2.3666117,-2.4056718,-2.3603904,2.6270328,-2.5229437,-2.5011184,2.5703454,2.5822215,2.6324725,-2.384024,-2.3366845,-2.4844735,-2.3849685,-2.4436488,-2.43058,-2.3972113,-2.405206,-2.511205,-2.464417,-2.5243785
-2.519835,2.4779742,-2.498211,-2.3475997,-2.2801306,-2.35487,-2.3743744,-2.413276,-2.3681898,2.6270328,-2.5300543,-2.508327,2.5880458,2.5822215,2.6324725,-2.3917165,-2.3445666,-2.4917526,-2.3926582,-2.4510996,-2.4380834,-2.404849,-2.4128096,-2.5183551,-2.4717731,-2.531482
-2.5269508,2.4779742,-2.5054243,-2.3554347,-2.2882454,-2.3626373,-2.3821063,-2.4208498,-2.375957,2.6270328,-2.5371318,-2.5155036,2.5962043,2.5822215,2.6324725,-2.3993788,-2.352417,-2.4990008,-2.4003174,-2.4585204,-2.4455566,-2.4124565,-2.4203832,-2.525474,-2.4790995,-2.5385525
-2.5340343,2.4779742,-2.5126064,-2.3632383,-2.2963264,-2.370377,-2.3898046,-2.4283936,-2.3836923,2.6270328,-2.5441756,-2.522648,2.5962043,2.5822215,2.6324725,-2.4070098,-2.360236,-2.5062175,-2.407946,-2.4659107,-2.4529998,-2.4200337,-2.4279268,-2.532561,-2.4863944,-2.5455894
-2.541085,2.4779742,-2.519757,-2.3710108,-2.304374,-2.3780894,-2.3974721,-2.4359071,-2.3913956,2.6270328,-2.5511856,-2.52976,2.6107898,2.5822215,2.6324725,-2.414608,-2.3680236,-2.5134025,-2.4155436,-2.4732707,-2.4604127,-2.4275806,-2.4354405,-2.5396156,-2.493657,-2.5525923
-2.5481024,2.4779742,-2.5268757,-2.3787525,-2.3123882,-2.3857744,-2.4051092,-2.4433906,-2.3990674,2.6270328,-2.558161,-2.5368385,2.6108007,2.5822215,2.6324725,-2.4221761,-2.3757803,-2.5205553,-2.4231083,-2.4805992,-2.4677951,-2.4350975,-2.4429243,-2.5466373,-2.5008895,-2.5595605
-2.555086,2.4779742,-2.533962,-2.3864636,-2.3203695,-2.3934317,-2.412716,-2.4508438,-2.4067078,2.6270328,-2.5651014,-2.5438838,2.6108007,2.5822215,2.6324725,-2.429714,-2.3835063,-2.5276756,-2.4306428,-2.4878948,-2.475147,-2.4425843,-2.450378,-2.5536253,-2.5080912,-2.5664937
-2.562035,2.4779742,-2.5410154,-2.3941443,-2.3283184,-2.4010613,-2.4202924,-2.4582667,-2.4143171,2.6270328,-2.572006,-2.550895,2.6108007,2.5822215,2.6324725,-2.4372215,-2.3912015,-2.5347629,-2.438147,-2.4951594,-2.4824681,-2.4500408,-2.4578013,-2.560579,-2.5152617,-2.5733914
-2.5689492,2.4779742,-2.5480351,-2.4017944,-2.3362348,-2.4086587,-2.4278386,-2.4656591,-2.4218955,2.6270328,-2.5788746,-2.5578716,2.6108007,2.5822215,2.6324725,-2.444699,-2.3988662,-2.5418167,-2.445621,-2.502393,-2.4897585,-2.457467,-2.4651945,-2.567498,-2.5224006,-2.5802531
-2.5758276,2.4744143,-2.5550208,-2.4094145,-2.3441193,-2.4162269,-2.4353547,-2.473021,-2.429443,2.6270328,-2.5857065,-2.5648131,2.6108007,2.5822215,2.6324725,-2.4521463,-2.4064972,-2.5488367,-2.4530647,-2.509595,-2.4970176,-2.4648628,-2.4725566,-2.5743814,-2.5295074,-2.5870752
-2.5826697,2.4733455,-2.561972,-2.4170043,-2.351972,-2.423767,-2.4428406,-2.4803495,-2.4369593,2.6270328,-2.592501,-2.5717192,2.6108007,2.5822215,2.6324725,-2.4595633,-2.414098,-2.5558221,-2.460478,-2.516765,-2.504245,-2.472225,-2.4798858,-2.5812287,-2.5365818,-2.593859
-2.5894752,2.4733455,-2.5688877,-2.4245641,-2.3597934,-2.4312794,-2.4502964,-2.487647,-2.444445,2.6270328,-2.5992532,-2.578589,2.6108007,2.5822215,2.6324725,-2.46695,-2.4216685,-2.5627728,-2.467861,-2.5239031,-2.511439,-2.4795566,-2.4871843,-2.5880396,-2.543623,-2.6006043
-2.5962431,2.4513495,-2.5757678,-2.4320939,-2.3675835,-2.4387634,-2.4577217,-2.4949136,-2.4518998,2.6270328,-2.6059666,-2.585422,2.6108007,2.5822215,2.6324725,-2.4743059,-2.4292088,-2.5696878,-2.4752133,-2.5310085,-2.5186012,-2.4868577,-2.494452,-2.594813,-2.5506306,-2.6073108
-2.6029732,2.449179,-2.5826116,-2.4395905,-2.3753424,-2.446219,-2.4651167,-2.5021489,-2.459324,2.6270328,-2.6126404,-2.592218,2.6332326,2.5822215,2.6324725,-2.481631,-2.436719,-2.576567,-2.482535,-2.5380807,-2.5257308,-2.4941278,-2.5016885,-2.601549,-2.557604,-2.6139777
-2.6096609,2.449179,-2.5894184,-2.4470563,-2.3830705,-2.453646,-2.4724789,-2.5093527,-2.466717,2.6270328,-2.6192744,-2.5989726,2.6338847,2.613474,2.6324725,-2.4889252,-2.4441988,-2.5834093,-2.4898255,-2.5451195,-2.5328279,-2.5013666,-2.5088935,-2.608246,-2.564543,-2.6206024
-2.616307,2.449179,-2.5961876,-2.454492,-2.390768,-2.4610417,-2.4798098,-2.5165246,-2.4740791,2.6270328,-2.625865,-2.6056871,2.6338847,2.6211545,2.6324725,-2.4961865,-2.4516485,-2.5902145,-2.4970846,-2.5521243,-2.539892,-2.5085738,-2.5160668,-2.6149004,-2.5714467,-2.6271815
-2.622913,2.449179,-2.6029189,-2.4618976,-2.3984327,-2.4684062,-2.48711,-2.5236642,-2.4814076,2.6270328,-2.6324096,-2.6123624,2.664928,2.641431,2.6324725,-2.5034158,-2.4590678,-2.596982,-2.5043123,-2.5590947,-2.5469224,-2.5157492,-2.523208,-2.6215124,-2.5783145,-2.6337192
-2.629478,2.449179,-2.6096087,-2.4692729,-2.4060662,-2.4757414,-2.494379,-2.5307713,-2.488705,2.6270328,-2.638912,-2.6189976,2.6649313,2.641431,2.6324725,-2.5106137,-2.4664567,-2.6037114,-2.5115063,-2.56603,-2.5539188,-2.5228922,-2.5303164,-2.6280837,-2.5851462,-2.6402137
-2.6359956,2.449179,-2.6162558,-2.4766176,-2.413669,-2.4830472,-2.501617,-2.5378451,-2.4959707,2.6270328,-2.645368,-2.625591,2.6649313,2.641431,2.6324725,-2.5177796,-2.473815,-2.6103969,-2.5186684,-2.5729299,-2.5608807,-2.5300028,-2.5373917,-2.6346138,-2.5919409,-2.6466575
-2.642469,2.449179,-2.6228626,-2.4839318,-2.4212418,-2.4903233,-2.5088232,-2.5448854,-2.503205,2.6270328,-2.6517754,-2.6321368,2.6649313,2.641431,2.6324725,-2.5249133,-2.4811425,-2.6170416,-2.5257983,-2.5797935,-2.5678072,-2.5370803,-2.5444336,-2.6410937,-2.5986934,-2.6530578
-2.648899,2.449179,-2.6294286,-2.491215,-2.4287841,-2.497569,-2.5159976,-2.5518916,-2.5104074,2.6270328,-2.6581378,-2.6386406,2.6649313,2.641431,2.6324725,-2.5320144,-2.4884374,-2.6236458,-2.5328956,-2.5866199,-2.574696,-2.5441241,-2.5514414,-2.6475306,-2.6054072,-2.6594064
-2.655276,2.449179,-2.635948,-2.498467,-2.4362962,-2.5047843,-2.5231397,-2.5588634,-2.5175776,2.6270328,-2.6644456,-2.6450996,2.6649313,2.641431,2.6324725,-2.5390823,-2.4957004,-2.6302092,-2.5399597,-2.5934055,-2.5815482,-2.5511339,-2.558415,-2.6539207,-2.612082,-2.6657076
-2.6616087,2.449179,-2.642422,-2.5056875,-2.4437783,-2.5119686,-2.530249,-2.5658002,-2.5247152,2.6270328,-2.6707065,-2.651508,2.6649313,2.641431,2.6324725,-2.5461168,-2.502932,-2.636723,-2.5469902,-2.600153,-2.5883632,-2.5581093,-2.5653534,-2.66026,-2.618717,-2.6719546
-2.667887,2.4714205,-2.648853,-2.512876,-2.45123,-2.5191214,-2.5373254,-2.5727012,-2.5318198,2.6270328,-2.6769114,-2.6578727,2.6649313,2.641431,2.6324725,-2.5531173,-2.5101323,-2.643194,-2.5539865,-2.6068616,-2.5951405,-2.5650496,-2.5722563,-2.6665516,-2.62531,-2.6781528
-2.674118,2.4714217,-2.6552312,-2.5200324,-2.4586515,-2.5262423,-2.5443683,-2.5795662,-2.5388913,2.6270328,-2.6830637,-2.6641824,2.6649313,2.641431,2.6324725,-2.5600832,-2.5173006,-2.6496193,-2.5609484,-2.6135306,-2.6018794,-2.5719543,-2.5791233,-2.6727896,-2.6318557,-2.6842916
