area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,month_of_year
-0.45895728,-1.1361406,-1.4095404,-1.2295399,0.39762285,-1.2709934,-1.3280333,-1.1817273,-1.2585233,1.6484687,-0.71897095,-1.1751802,-1.3178061,1.5280143,1.9700898,-1.3643947,-0.74335825,1.6209934,1.7189678,2.1712027,1.5550163,-1.4699312,-1.1375889,-1.1568137,-0.65748686,-0.67712456,2.0811746,1.9415541,-1.0316086,-1.1719826,-1.364317,1.6185455,1.7577807,-1.3851705,-1.3728329,-1.456156
-0.52092665,-1.1491038,-1.4226428,-1.2466842,0.35340035,-1.2844207,-1.341371,-1.1963904,-1.2745662,1.6596205,-0.75097096,-1.1926235,-1.3263634,1.5523266,1.9815181,-1.3843207,-0.7832307,1.6303078,1.7313157,2.1712027,1.570156,-1.4820017,-1.1573383,-1.1743313,-0.70435864,-0.72284967,2.095343,1.9559983,-1.0556428,-1.2003208,-1.377044,1.6330192,1.7841418,-1.3987826,-1.3801404,-1.4686269
-0.57010025,-1.1671555,-1.4355447,-1.2610676,0.2952518,-1.3170702,-1.3548644,-1.2169944,-1.2931232,1.6697178,-0.78927636,-1.2073965,-1.3351327,1.5515852,1.9885014,-1.397064,-0.8203389,1.642169,1.740603,2.188227,1.5855355,-1.4948758,-1.174732,-1.1913859,-0.74411005,-0.76637006,2.1028652,1.9763312,-1.0771191,-1.2213569,-1.3665769,1.6447047,1.7986633,-1.4123129,-1.3899529,-1.4810591
-0.61675644,-1.1968297,-1.4483958,-1.2851614,0.22946422,-1.3293852,-1.3710412,-1.2332331,-1.305286,1.6927307,-0.8237354,-1.2243587,-1.3481908,1.5736048,1.9817194,-1.4082494,-0.85726076,1.6496397,1.7465304,2.1997,1.6011268,-1.5076635,-1.1910174,-1.2088453,-0.78226614,-0.80774134,2.126442,1.9804428,-1.1019287,-1.235421,-1.3780215,1.659404,1.8053259,-1.4257584,-1.4033287,-1.4934475
-0.6667419,-1.2232887,-1.4611924,-1.2995256,0.15065554,-1.3383143,-1.3853918,-1.2653257,-1.3198007,1.7192705,-0.85777694,-1.2419358,-1.3675897,1.5915353,1.9919999,-1.4219308,-0.8920159,1.6546625,1.751117,2.2034056,1.6330101,-1.5203638,-1.2079686,-1.2259185,-0.81998074,-0.8471722,2.1366887,1.9823179,-1.1320235,-1.2598451,-1.3890073,1.6747708,1.8139969,-1.4391168,-1.416644,-1.5057887
-0.7099646,-1.2331927,-1.4739288,-1.3094128,0.062385704,-1.3532344,-1.3889222,-1.2830142,-1.3342427,1.7271696,-0.8874043,-1.2509851,-1.3825258,1.6138165,2.0073338,-1.4355088,-0.9270905,1.6746298,1.7654239,2.208201,1.6397072,-1.5329758,-1.2247196,-1.2465165,-0.8541067,-0.8798133,2.1399274,2.0003414,-1.15089,-1.2726631,-1.399996,1.7003821,1.8270531,-1.4523861,-1.429889,-1.518079
-0.7502298,-1.2446349,-1.4866034,-1.3210381,-0.023602152,-1.3697783,-1.4018651,-1.3017734,-1.3426336,1.7505994,-0.9176299,-1.2675407,-1.3902975,1.6496632,2.0155308,-1.4489819,-0.9620228,1.6841401,1.7809814,2.208201,1.6807976,-1.545685,-1.2412714,-1.2638843,-0.88520736,-0.9111587,2.1397038,2.0062604,-1.1756159,-1.2908194,-1.4023987,1.707275,1.8459259,-1.4700059,-1.4430602,-1.5324446
-0.78689957,-1.257352,-1.4992125,-1.3340045,-0.112960085,-1.3752307,-1.4147781,-1.3144281,-1.3528342,1.7693735,-0.941247,-1.2898439,-1.3982742,1.6922224,2.0245578,-1.4623492,-0.99237543,1.7046438,1.7829351,2.24295,1.691573,-1.5552255,-1.2633744,-1.2851901,-0.91653615,-0.93775374,2.1458788,2.0028741,-1.1966561,-1.308676,-1.4136802,1.7198884,1.8542161,-1.4826235,-1.4561545,-1.5444372
-0.8184621,-1.2670525,-1.5117534,-1.3469807,-0.20612878,-1.3858539,-1.4276531,-1.3271248,-1.3668835,1.7772602,-0.96293265,-1.3268931,-1.4064543,1.7310066,2.0376015,-1.4756107,-1.0183268,1.7351391,1.7958481,2.269872,1.6970384,-1.5648066,-1.2770799,-1.2995937,-0.94537157,-0.9634762,2.1458557,2.0242305,-1.2160581,-1.3204045,-1.4250321,1.7390172,1.8606498,-1.4951826,-1.4691691,-1.5563835
-0.8577999,-1.28008,-1.5242243,-1.3599569,-0.28423193,-1.3965949,-1.4404838,-1.3398556,-1.3877056,1.7893505,-0.9872647,-1.3351307,-1.4148319,1.7379316,2.0590892,-1.4887666,-1.0440927,1.7624353,1.804881,2.269998,1.7126805,-1.5744836,-1.2924777,-1.3120072,-0.9693431,-0.9889945,2.145635,2.0306766,-1.2341616,-1.3322266,-1.4518197,1.7433357,1.8676466,-1.5076798,-1.4821026,-1.56828
-0.88665557,-1.2852595,-1.5366232,-1.3729273,-0.36472973,-1.4074423,-1.4489373,-1.3526075,-1.4012083,1.8163958,-1.010948,-1.35468,-1.4233992,1.746309,2.0849853,-1.5018159,-1.0696962,1.7669739,1.8263745,2.2813616,1.7350911,-1.5842488,-1.31467,-1.3283998,-0.9977871,-1.0152768,2.1592765,2.0443401,-1.2519218,-1.3513752,-1.4604938,1.7607876,1.877385,-1.5401952,-1.4949528,-1.5801241
-0.9187821,-1.2959332,-1.5489477,-1.3858811,-0.444194,-1.4183865,-1.461862,-1.3653705,-1.414779,1.8262894,-1.0338261,-1.3626925,-1.4321488,1.7715217,2.0974138,-1.5147599,-1.1025577,1.7805212,1.8391192,2.282092,1.7453152,-1.5940942,-1.332197,-1.3425019,-1.024387,-1.0381693,2.1628935,2.057117,-1.2693001,-1.3708338,-1.469336,1.7739452,1.8928195,-1.5465251,-1.5173037,-1.5919139
-0.94483906,-1.306763,-1.5611979,-1.4036419,-0.5140851,-1.4444973,-1.4747173,-1.378145,-1.4295571,1.8425999,-1.0611928,-1.3708075,-1.4410731,1.7903928,2.0974138,-1.5275989,-1.126826,1.7961425,1.8385984,2.282092,1.7571268,-1.6040106,-1.3432909,-1.3576195,-1.0516771,-1.0613308,2.1988287,2.0580895,-1.2864217,-1.3861964,-1.478338,1.7883543,1.9066116,-1.5619808,-1.5287555,-1.6036468
-0.97362775,-1.3356581,-1.573371,-1.4268625,-0.5821752,-1.4531097,-1.4875,-1.390904,-1.4426559,1.8570977,-1.0837728,-1.3792256,-1.4521275,1.8304104,2.1021922,-1.5403335,-1.1478118,1.8175664,1.8575064,2.3039613,1.7631571,-1.6139903,-1.3553711,-1.3709103,-1.0751129,-1.0816892,2.1991818,2.0758128,-1.3032405,-1.3964707,-1.4877009,1.7930893,1.9107696,-1.5681554,-1.5401349,-1.6153208
-1.0062938,-1.3524771,-1.5854678,-1.4376321,-0.6452851,-1.4644909,-1.5229475,-1.4149019,-1.4556838,1.8624426,-1.1059226,-1.3836261,-1.4746661,1.8594787,2.1100042,-1.5529642,-1.1685615,1.847653,1.8794268,2.3173375,1.771607,-1.6240269,-1.3679165,-1.3914673,-1.1018804,-1.1020484,2.1991818,2.100748,-1.3208061,-1.4068727,-1.496988,1.8342515,1.9209808,-1.5744429,-1.5515143,-1.6269348
-1.0328194,-1.3628412,-1.5974866,-1.4484885,-0.69795096,-1.4735179,-1.5518035,-1.4259725,-1.4686383,1.8873936,-1.1238106,-1.392098,-1.482981,1.8877035,2.1270552,-1.5654924,-1.1884558,1.8604176,1.9009845,2.3260393,1.77549,-1.6341124,-1.3798776,-1.4048655,-1.1235459,-1.123962,2.215312,2.1111603,-1.3369602,-1.4363701,-1.5064055,1.8351951,1.9493796,-1.5809236,-1.5628936,-1.6384877
-1.0552024,-1.3766379,-1.6094273,-1.4594214,-0.75290495,-1.4824454,-1.5567945,-1.4371167,-1.4815159,1.8971958,-1.1398077,-1.4030877,-1.4913398,1.9172229,2.141556,-1.5779189,-1.2078729,1.8643918,1.9023471,2.3260393,1.7818182,-1.6442398,-1.3927491,-1.4178183,-1.1440618,-1.1472472,2.2159805,2.1185188,-1.3528565,-1.4439437,-1.5159476,1.842011,1.9656698,-1.5875942,-1.5742579,-1.6499774
-1.0783769,-1.3854097,-1.6212901,-1.4704221,-0.8020432,-1.5037117,-1.5614564,-1.4483267,-1.4943153,1.9105902,-1.1601781,-1.4118032,-1.5147631,1.9199748,2.1457899,-1.5902451,-1.2330762,1.8773532,1.9139293,2.3338463,1.7978507,-1.6544023,-1.4042931,-1.423165,-1.1664381,-1.1680949,2.2400658,2.1261387,-1.3685051,-1.4515716,-1.5256056,1.8589871,1.9656389,-1.5944506,-1.585608,-1.6614038
-1.1038098,-1.4114518,-1.633074,-1.4862915,-0.84242177,-1.5115982,-1.5663123,-1.4595935,-1.5070345,1.9381604,-1.1777906,-1.4206989,-1.5217808,1.9241565,2.1532574,-1.6024724,-1.2489551,1.8802122,1.9195653,2.3345304,1.8111104,-1.6645951,-1.4166542,-1.4360917,-1.1864786,-1.1883849,2.2414868,2.1352303,-1.3839157,-1.4593968,-1.5353702,1.874505,1.9743222,-1.601489,-1.5969371,-1.672766
-1.1215041,-1.4196663,-1.6447798,-1.4969566,-0.87943894,-1.5196477,-1.5713639,-1.4883497,-1.5196722,1.945809,-1.1988499,-1.4325653,-1.5289251,1.9415073,2.1533475,-1.614601,-1.263578,1.9185024,1.9309148,2.3345304,1.829747,-1.6677369,-1.4302138,-1.4490753,-1.2074362,-1.2099615,2.2467694,2.1554308,-1.3990973,-1.4678602,-1.5452324,1.8816365,1.9769944,-1.6087037,-1.6082413,-1.6840634
-1.152681,-1.4272659,-1.6528449,-1.5076873,-0.9124237,-1.5278672,-1.5766118,-1.4843994,-1.5322267,1.9657592,-1.2160823,-1.4416215,-1.5362586,1.9521254,2.1670318,-1.6266332,-1.281051,1.9242105,1.9325303,2.3399932,1.8314681,-1.6781914,-1.4420587,-1.4619927,-1.2263329,-1.2322421,2.2468622,2.155513,-1.4140584,-1.4760436,-1.5551844,1.8896315,1.9826987,-1.61609,-1.619517,-1.6952957
-1.1726836,-1.4350691,-1.6631988,-1.53179,-0.94585973,-1.5362498,-1.5820566,-1.4913034,-1.5446975,1.9702556,-1.2308174,-1.4477171,-1.543776,1.9613559,2.1670318,-1.6385702,-1.2979941,1.9394357,1.9453709,2.3400676,1.8326358,-1.6886463,-1.4539247,-1.4889985,-1.2448105,-1.2540123,2.2538855,2.155513,-1.4288074,-1.4844007,-1.5652174,1.8990315,1.9939601,-1.6236416,-1.6307611,-1.7064625
-1.1947826,-1.44307,-1.6748928,-1.5407287,-0.98048395,-1.5447879,-1.5876977,-1.5039343,-1.552962,1.9704361,-1.2477264,-1.4572033,-1.551472,1.9623888,2.1836832,-1.6504132,-1.3155322,1.943767,1.9553211,2.3400676,1.8415867,-1.6990942,-1.4658059,-1.501687,-1.2628918,-1.2746165,2.2589986,2.165221,-1.4433523,-1.5005316,-1.5753224,1.9011072,2.026239,-1.631352,-1.6419703,-1.7175635
-1.2113996,-1.4512628,-1.6864942,-1.5497985,-1.005787,-1.5534738,-1.5935345,-1.5248555,-1.5654272,1.9776589,-1.2787389,-1.4668312,-1.55934,1.9978712,2.1981103,-1.6621639,-1.3387225,1.9611912,1.9553115,2.3400676,1.8658359,-1.7095323,-1.4832835,-1.5115224,-1.2822194,-1.291389,2.2617514,2.1652286,-1.4577004,-1.5085753,-1.5854917,1.899827,2.027418,-1.6392151,-1.6531419,-1.7285986
-1.2285031,-1.4596397,-1.6980039,-1.5589935,-1.0322821,-1.5622989,-1.5995648,-1.5292693,-1.5860583,1.997962,-1.2924773,-1.4882191,-1.5673733,2.0181758,2.2024462,-1.6866654,-1.3564087,1.9763625,1.9660649,2.3400676,1.8813248,-1.7199581,-1.4945984,-1.5214616,-1.3003681,-1.3126991,2.2762408,2.1809156,-1.471859,-1.5167923,-1.5957177,1.9117006,2.0264783,-1.6472238,-1.664272,-1.7395681
-1.2467815,-1.4681941,-1.7094245,-1.568305,-1.0580465,-1.5712551,-1.6057872,-1.5343107,-1.5989616,1.9948847,-1.3059058,-1.4967031,-1.5755651,2.0356886,2.2102902,-1.6960686,-1.372737,1.9787976,1.970564,2.3537087,1.8999885,-1.730369,-1.5059353,-1.531495,-1.3262432,-1.3283075,2.292893,2.1809156,-1.4858346,-1.5251751,-1.6059922,1.9190998,2.0192494,-1.655371,-1.6753603,-1.7504721
-1.26309,-1.476918,-1.7207574,-1.5777243,-1.0816425,-1.5803344,-1.6121984,-1.5395525,-1.6099207,2.0203245,-1.3156024,-1.5053504,-1.5839076,2.036023,2.2102902,-1.7055304,-1.3877802,1.9878018,1.9976462,2.3537087,1.9030285,-1.7407615,-1.5172921,-1.5416144,-1.3405179,-1.3457732,2.292893,2.1828308,-1.499634,-1.5337167,-1.6163095,1.9289122,2.023827,-1.6636496,-1.6864036,-1.7613107
-1.2813407,-1.4858031,-1.732004,-1.5872438,-1.1091273,-1.5895286,-1.6187948,-1.5449951,-1.6208799,2.022785,-1.3291782,-1.5141532,-1.5923938,2.0524638,2.2356968,-1.7150449,-1.4016554,1.9889584,2.0065453,2.3537087,1.9143945,-1.7511308,-1.5286614,-1.5518109,-1.3515308,-1.3605442,2.292893,2.1870508,-1.5132633,-1.5424088,-1.6266611,1.9308753,2.0267098,-1.6720519,-1.6974,-1.7720845
-1.2926167,-1.5181601,-1.7431661,-1.5726426,-1.1334083,-1.598829,-1.6255728,-1.5506388,-1.6511606,2.0248504,-1.342675,-1.5095625,-1.6010156,2.080304,2.2431936,-1.724606,-1.4154252,1.9906278,2.001506,2.3590422,1.926677,-1.7614763,-1.5400407,-1.5620757,-1.3628309,-1.3765787,2.292893,2.2044797,-1.5267284,-1.5512437,-1.6370411,1.9445323,2.0315483,-1.6805707,-1.7083486,-1.7827938
-1.3130822,-1.5228944,-1.7542452,-1.5806032,-1.1528263,-1.6082276,-1.6325284,-1.5564827,-1.6626343,2.05306,-1.3561901,-1.5184007,-1.6097653,2.1037145,2.2650902,-1.7342062,-1.4340509,1.9870989,2.00709,2.3590422,1.9346486,-1.7717938,-1.5514201,-1.5724018,-1.3777107,-1.3910725,2.2927814,2.2096515,-1.5400347,-1.5602126,-1.6474427,1.9557844,2.043948,-1.6891984,-1.7192478,-1.7934389
-1.335722,-1.5278195,-1.7896916,-1.5887213,-1.1804763,-1.617716,-1.6396558,-1.5625259,-1.6683133,2.0623257,-1.369661,-1.5274904,-1.6186347,2.104741,2.2736468,-1.7438408,-1.4548744,2.0004828,2.0228877,2.3688183,1.939392,-1.7820827,-1.5627904,-1.5811211,-1.392417,-1.405397,2.2927814,2.230593,-1.5531876,-1.5693077,-1.6578627,1.9860014,2.0585518,-1.6979277,-1.7300963,-1.8268574
-1.3495079,-1.532945,-1.7926207,-1.5969894,-1.2004765,-1.6272862,-1.6469504,-1.5687662,-1.6741768,2.0736964,-1.3830819,-1.5367115,-1.6276157,2.1296916,2.2748337,-1.7535026,-1.4706517,2.0119033,2.0427241,2.3688338,1.9757715,-1.79234,-1.5741515,-1.5916384,-1.4069525,-1.4195752,2.3046515,2.2305984,-1.5661925,-1.57852,-1.6682934,2.0032783,2.06036,-1.7067506,-1.7408934,-1.8340373
-1.3610246,-1.5382714,-1.7956961,-1.6053998,-1.2191645,-1.636931,-1.6544056,-1.5752009,-1.6802226,2.0790415,-1.3967329,-1.5460554,-1.6367009,2.129979,2.2820992,-1.7631891,-1.4814633,2.0260663,2.0422897,2.3688338,1.9845864,-1.7634084,-1.5854952,-1.6021874,-1.4213214,-1.4336088,2.304657,2.239448,-1.5790536,-1.5878417,-1.6787314,2.011222,2.0675304,-1.7156603,-1.7516379,-1.8395064
-1.3743124,-1.5437993,-1.7989223,-1.6139455,-1.2383484,-1.646642,-1.6620159,-1.5818274,-1.686448,2.09172,-1.4100161,-1.5485239,-1.6458822,2.1316617,2.2820992,-1.7728926,-1.4815953,2.0435247,2.0595498,2.3797362,1.9980859,-1.7658362,-1.5968186,-1.612765,-1.4355274,-1.4474994,2.3021233,2.273813,-1.5917764,-1.597264,-1.6891695,2.0121913,2.0788255,-1.72465,-1.7623293,-1.8451401
-1.3884152,-1.5495285,-1.8023034,-1.6226178,-1.2565095,-1.6564128,-1.6697748,-1.5886414,-1.6928495,2.1145241,-1.4194133,-1.5582613,-1.6280886,2.1499987,2.2820992,-1.7826079,-1.4847652,2.0442212,2.0611541,2.3993843,2.000567,-1.768396,-1.6081196,-1.6233612,-1.4495738,-1.4612497,2.3235207,2.2905273,-1.6043646,-1.6067793,-1.6996071,2.0216007,2.0934994,-1.7337118,-1.7729663,-1.8509355
-1.4020245,-1.5554578,-1.8058423,-1.6314096,-1.274304,-1.6662356,-1.6776754,-1.5956386,-1.6994232,2.1264074,-1.41537,-1.564538,-1.6330726,2.1501696,2.300229,-1.7923368,-1.4958391,2.0441875,2.0604875,2.3993843,2.0017765,-1.7710923,-1.6193907,-1.6339687,-1.4521925,-1.4748621,2.350136,2.2924228,-1.6162889,-1.6163788,-1.7100284,2.037502,2.1074152,-1.7428393,-1.7835493,-1.8568898
-1.41555,-1.5789719,-1.8095417,-1.640313,-1.2928429,-1.6761035,-1.6857104,-1.6028148,-1.7061647,2.1277366,-1.4278576,-1.5746031,-1.6392027,2.1501696,2.3003056,-1.802069,-1.507065,2.0449781,2.0758996,2.407812,2.0191345,-1.7739297,-1.653652,-1.6445917,-1.4659469,-1.4795451,2.3501859,2.2950208,-1.6286608,-1.6260554,-1.7204424,2.045361,2.1118083,-1.752026,-1.7940781,-1.8629987
-1.4289887,-1.5847603,-1.8134043,-1.6493195,-1.3098302,-1.6860102,-1.6938729,-1.610164,-1.7130688,2.128525,-1.4403327,-1.5847344,-1.6455176,2.1501696,2.3003056,-1.8118011,-1.5183183,2.047221,2.0944128,2.407812,2.0223773,-1.776912,-1.6583142,-1.6552147,-1.4795611,-1.4930432,2.3501859,2.2981753,-1.6409072,-1.6543331,-1.7308412,2.0646741,2.1367424,-1.7612652,-1.8045526,-1.8692583
-1.4423387,-1.5894917,-1.8174324,-1.6584219,-1.3265036,-1.6959507,-1.7021562,-1.6176811,-1.7201312,2.127074,-1.4527835,-1.6076221,-1.6520138,2.1458964,2.3003056,-1.8215332,-1.529591,2.0698957,2.0959704,2.4114769,2.0321429,-1.7800438,-1.6631614,-1.6658376,-1.5064671,-1.5064218,2.3662307,2.3178725,-1.6530318,-1.6619688,-1.7412214,2.0906792,2.1395466,-1.7705505,-1.814971,-1.8756642
-1.4555973,-1.5944153,-1.8216276,-1.667612,-1.3428775,-1.705917,-1.7105526,-1.625359,-1.7273453,2.1248991,-1.4652077,-1.6160778,-1.6586874,2.1474974,2.3003056,-1.8312514,-1.5408747,2.1019793,2.1105435,2.4158356,2.0544877,-1.7833288,-1.6681947,-1.6764497,-1.519689,-1.5196632,2.3662345,2.3315685,-1.6650385,-1.668904,-1.7515814,2.0959475,2.1490679,-1.779877,-1.8253347,-1.8822117
-1.468764,-1.5995324,-1.8259913,-1.6768826,-1.3589656,-1.7159055,-1.7190548,-1.6331924,-1.7347059,2.1360562,-1.4775981,-1.6246631,-1.665534,2.1478517,2.3177528,-1.8409659,-1.55217,2.0987618,2.1210904,2.4344153,2.0534945,-1.7867699,-1.6734141,-1.6870542,-1.5301648,-1.5327706,2.3662345,2.3315685,-1.6769309,-1.6760046,-1.7619157,2.0976844,2.1490815,-1.8143626,-1.835644,-1.8888958
-1.4818364,-1.604843,-1.8305242,-1.6862264,-1.3882365,-1.7259079,-1.7276554,-1.6411741,-1.7422065,2.1368296,-1.4714698,-1.6333711,-1.6725489,2.155678,2.317917,-1.8506644,-1.5922323,2.138597,2.1269145,2.4344153,2.0677795,-1.7903715,-1.6788192,-1.6976429,-1.5407021,-1.5457473,2.3730185,2.3315685,-1.7063172,-1.6832654,-1.7722251,2.097151,2.1593845,-1.8208627,-1.8458983,-1.8957112
-1.4948148,-1.6103473,-1.8352264,-1.6956357,-1.4045511,-1.7359258,-1.7363479,-1.6492964,-1.7498406,2.1368296,-1.4829142,-1.6671963,-1.7035831,2.173693,2.317917,-1.8603489,-1.598936,2.1401145,2.126227,2.4344153,2.0828993,-1.7941356,-1.6844091,-1.7082129,-1.5512933,-1.5585964,2.3731017,2.3395305,-1.7143792,-1.6906804,-1.7825042,2.1211233,2.1706326,-1.8221534,-1.8560972,-1.9026523
-1.5076978,-1.6160443,-1.8400979,-1.7051047,-1.4176209,-1.7459437,-1.7451243,-1.6575528,-1.7576019,2.1402063,-1.4943851,-1.6712109,-1.7082162,2.1908727,2.3275886,-1.8700169,-1.6054353,2.1584656,2.135906,2.4344153,2.0872362,-1.7980647,-1.6901822,-1.718762,-1.5619311,-1.5713207,2.3731017,2.3494923,-1.72256,-1.6982435,-1.7927526,2.1359456,2.18465,-1.823525,-1.8662419,-1.9097134
-1.520485,-1.621933,-1.8451385,-1.7146255,-1.4306384,-1.7559615,-1.7539787,-1.6659354,-1.7654835,2.1522553,-1.5058727,-1.6753601,-1.7121209,2.2054946,2.3275886,-1.8796645,-1.6121199,2.173919,2.1373532,2.4344153,2.0948126,-1.8021612,-1.6961359,-1.7292887,-1.5726067,-1.5839227,2.3731017,2.361173,-1.7308526,-1.705948,-1.8029684,2.1460714,2.1958132,-1.8249816,-1.8763326,-1.9168888
-1.52958,-1.628011,-1.8503467,-1.7241917,-1.4435995,-1.7659794,-1.7629031,-1.6744373,-1.773479,2.1742566,-1.5173697,-1.6796879,-1.7161984,2.2054946,2.3275886,-1.8892899,-1.618986,2.1817548,2.1401727,2.4344153,2.0979705,-1.8064264,-1.7022679,-1.7397867,-1.5833133,-1.5964059,2.3731017,2.3736794,-1.7392503,-1.7137876,-1.8131499,2.149033,2.2010295,-1.8265277,-1.8863695,-1.9241719
-1.5423669,-1.6342759,-1.8557208,-1.7337977,-1.4697311,-1.7759973,-1.771891,-1.6830502,-1.7815812,2.17581,-1.5219228,-1.6841961,-1.7204505,2.2054946,2.3275886,-1.8988936,-1.626029,2.180565,2.138782,2.4344153,2.0979705,-1.8108622,-1.7085748,-1.750256,-1.594045,-1.6087728,2.3731017,2.3736794,-1.747746,-1.7217549,-1.7916754,2.1531672,2.206711,-1.8281676,-1.896352,-1.9315575
-1.5550439,-1.6423422,-1.8612587,-1.7434375,-1.4805946,-1.7860031,-1.7809373,-1.6917672,-1.7897832,2.175812,-1.533396,-1.6888859,-1.7248791,2.2423263,2.3275886,-1.9084699,-1.6332437,2.187569,2.165086,2.4529345,2.0979705,-1.8154688,-1.7150526,-1.7606937,-1.6047946,-1.6210262,2.3916898,2.3736794,-1.7563319,-1.7298434,-1.7941169,2.1531336,2.204806,-1.8299059,-1.9062815,-1.9390397
-1.5676135,-1.6488937,-1.8669577,-1.7531065,-1.491371,-1.7959982,-1.7900343,-1.700581,-1.7980785,2.1824644,-1.5450839,-1.6937592,-1.7294858,2.2427745,2.3275886,-1.9180212,-1.6406243,2.1864285,2.1837342,2.4529345,2.0979705,-1.8202462,-1.7216978,-1.7710978,-1.6155521,-1.6331686,2.3992274,2.3736794,-1.765002,-1.738046,-1.7975917,2.1719832,2.214914,-1.8317469,-1.9161581,-1.9466119
-1.5800765,-1.6556216,-1.8728145,-1.7627974,-1.5022084,-1.8059773,-1.7991773,-1.7094836,-1.8064603,2.1936402,-1.5622954,-1.6988153,-1.734271,2.2427745,2.3553953,-1.9275434,-1.6481647,2.1993513,2.2006447,2.4529345,2.1065311,-1.8251945,-1.728505,-1.7814665,-1.6263256,-1.6452026,2.434675,2.3736794,-1.7737484,-1.7463554,-1.8012271,2.184039,2.2229495,-1.8336954,-1.9259824,-1.9542683
-1.5924345,-1.6625221,-1.8788259,-1.7725064,-1.4974483,-1.8159381,-1.8083591,-1.718468,-1.8149216,2.1921127,-1.5733386,-1.7040545,-1.7392352,2.2558606,2.3581429,-1.9370357,-1.655859,2.2007318,2.197758,2.4529345,2.1162972,-1.8303132,-1.7354697,-1.7917985,-1.6370999,-1.6571312,2.4326456,2.3736794,-1.7825654,-1.754765,-1.805025,2.1942403,2.2338438,-1.835756,-1.9357547,-1.962003
-1.6046895,-1.6695902,-1.8849878,-1.7822272,-1.5075625,-1.8258789,-1.8175759,-1.7275271,-1.8234565,2.1988122,-1.5843818,-1.7094759,-1.7443781,2.2558625,2.3581429,-1.9464978,-1.6637005,2.2196429,2.1989706,2.4529345,2.1169724,-1.8356001,-1.7425863,-1.8020905,-1.6478615,-1.6689565,2.4326456,2.364693,-1.7914466,-1.763267,-1.808988,2.2141705,2.2337604,-1.8589313,-1.9454753,-1.9698106
-1.6350961,-1.6768209,-1.8912958,-1.7919593,-1.5181183,-1.835796,-1.8268217,-1.7366539,-1.8320581,2.1992102,-1.595425,-1.7150779,-1.749699,2.2731054,2.369996,-1.9559284,-1.6716821,2.2308931,2.1931727,2.4529345,2.1273022,-1.8410542,-1.7498486,-1.8123435,-1.6586189,-1.6810184,2.4326456,2.364693,-1.8003845,-1.7718555,-1.813118,2.2250938,2.2511318,-1.8617853,-1.955145,-1.9776856
-1.6436187,-1.6842077,-1.8977455,-1.8016914,-1.5233537,-1.845688,-1.8360916,-1.7458416,-1.840721,2.2105315,-1.6064682,-1.720859,-1.7551966,2.2731152,2.389231,-1.9653267,-1.6797968,2.2308931,2.1931727,2.4529345,2.1329365,-1.846673,-1.757251,-1.8225553,-1.6693615,-1.6926177,2.4326456,2.380086,-1.8093743,-1.7805231,-1.8326999,2.2114384,2.2580435,-1.8632396,-1.9647641,-1.9856225
-1.6522119,-1.6917446,-1.9043319,-1.8114235,-1.5342171,-1.8555526,-1.8453809,-1.755084,-1.8494385,2.2211852,-1.6175058,-1.7268167,-1.7608687,2.2731152,2.3892348,-1.9746915,-1.688038,2.2308931,2.1931727,2.4529345,2.140547,-1.8524532,-1.7647873,-1.8327249,-1.680089,-1.7041227,2.4507403,2.380086,-1.8184096,-1.7892628,-1.8416607,2.204687,2.2647057,-1.8647828,-1.974333,-1.9936154
-1.6609191,-1.6994257,-1.9110496,-1.8211557,-1.545118,-1.8653892,-1.8546857,-1.7643753,-1.8582056,2.223335,-1.6285291,-1.7329482,-1.7667134,2.2963967,2.3892348,-1.9840224,-1.6963978,2.2381647,2.1931727,2.4529345,2.1378784,-1.8583922,-1.7724508,-1.8428518,-1.6907958,-1.7155353,2.4507403,2.380086,-1.8274848,-1.7980684,-1.844628,2.204687,2.2647057,-1.8664197,-1.9838524,-2.0016599
-1.6697322,-1.707244,-1.917894,-1.8308839,-1.5684911,-1.8751956,-1.8639976,-1.7737079,-1.8670156,2.2275608,-1.6395338,-1.73925,-1.7727275,2.3128614,2.3892348,-1.9933188,-1.7048692,2.2381647,2.228228,2.4529345,2.1416934,-1.8644861,-1.7802349,-1.8529353,-1.7014788,-1.7268577,2.4507403,2.380086,-1.8365947,-1.806934,-1.8477411,2.2133818,2.2733269,-1.8681543,-1.9933228,-2.009749
