field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept,target
gen_fuel_multiple_fuels_pct,0.19997724247555962,0.19380744586160567,0.14632102749949635,0.02605994498719771,0.2144744399645382,0.02546411790486836,0,0,0,0,0,0,0,0,metered_load_mw
total_pjm_rmpcp_cr,0.027306877334646828,0.10022677272238766,0.07870035462558694,0.025788290704143704,0.0779776839560062,0.0060096878310535356,0,0,0,0,0,0,0,0,metered_load_mw
total_pjm_loc_credit,0.1973260957086727,0.23280359617081467,0.1434624913362387,0.019523188001520742,0.21889867364659651,0.023086872050442898,0,0,0,0,0,0,0,0,metered_load_mw
total_gen,0.622980080910406,0.675150942325278,0.47818315084351054,0.12295988575902014,0.6254536715618285,0.2383791001298107,1,1,1,1,1,1,6,1,total_losses
da_as_nsr_mw_primary_reserve,0.2310454210171462,0.2322048193348916,0.159454125528005,0.03657979047269375,0.2407050261914301,0.0342749922361021,1,1,1,1,1,1,6,1,total_losses
prelim_load_avg_hourly,0.6500770244572758,0.7056969638859021,0.5059569739288492,0.13552538193968555,0.6610606139145158,0.2771303072724933,1,1,1,1,1,1,6,1,total_losses
metered_load_mw,0.650058658865954,0.7054605102589528,0.505630264328214,0.13526086725213698,0.6609265627772991,0.27683543095444524,1,1,1,1,1,1,6,1,total_losses
total_pjm_rt_load_mwh,0.6408152916459563,0.6977225364230997,0.4987159532024647,0.13171708545111824,0.6521968851626151,0.2676505268219608,1,1,1,1,1,1,6,1,total_losses
wind_generation_mw,0.2674020300007111,0.24557441461816085,0.14703267599547232,0.02662613205969306,0.2642527002088994,0.047682030105537475,1,1,1,1,1,1,6,1,total_losses
da_as_as_mw_primary_reserve,0.2867910546811255,0.2884207325447923,0.19674635655688108,0.0432317503221061,0.2590246290674839,0.03181052780706885,1,1,1,1,1,1,6,1,total_losses
da_as_as_mw_thirty_minutes_reserve,0.15543311295641207,0.1689208643561948,0.12072676993919637,0.027812078220426615,0.16635512518508705,0.02590042115902215,1,1,1,1,1,1,6,1,total_losses
system_energy_price_da,0.43120629758872664,0.4697446914196237,0.31764771526031965,0.06413588461889735,0.4175745003050645,0.08791176435651339,1,1,1,1,1,1,6,1,total_losses
gen_fuel_other_renewables_pct,0.4110133903691958,0.41118914075986673,0.29823075327957005,0.0844610944755973,0.37634271474029196,0.0647544157028001,1,1,1,1,1,1,6,1,total_losses
total_lmp_da,0.444970134676895,0.47239325791493736,0.31732443352708517,0.06494515410859225,0.4296000341571797,0.08813954711554997,1,1,1,1,1,1,6,1,total_losses
marginal_loss_price_da,0.5263071850887872,0.5677812125433386,0.39122832502624827,0.08973314695804961,0.5810192192927967,0.18730580844120287,1,1,1,1,1,1,6,1,total_losses
system_energy_price_rt,0.2800677167026984,0.43089545631201304,0.2882037055542668,0.05290861399106851,0.3901136363672513,0.0931344325162541,1,1,1,1,1,1,6,1,total_losses
total_lmp_rt,0.28035655989207964,0.4310996005389647,0.2883537907889509,0.05304133819756823,0.390094756229083,0.0933180505257817,1,1,1,1,1,1,6,1,total_losses
marginal_loss_price_rt,0.34805154880117695,0.5607067001309861,0.3922983177031442,0.08449655031546548,0.5239930857071616,0.17113722730599365,1,1,1,1,1,1,6,1,total_losses
gross_actual_interchange_mw,0.44686468736365464,0.41895322547170183,0.2928221500415431,0.046347388029064504,0.38632622540564426,0.07570683749800255,1,1,1,1,1,1,6,1,total_losses
forecast_load_mw_latest_available,0.6423535476216158,0.697497208547868,0.4988066218973937,0.13092004523263392,0.6539770264276674,0.26909646822892236,1,1,1,1,1,1,6,1,total_losses
total_pjm_reg_purchases,0.19277728897756252,0.22757247395646818,0.1482524365254706,0.02384947096010391,0.19784617157109619,0.03175883811066937,1,1,1,1,1,1,6,1,total_losses
gross_inadv_interchange_mw,0.5053153569708644,0.44505749353873514,0.309663077291694,0.05583215050340728,0.4387736829838659,0.08619100528565081,1,1,1,1,1,1,6,1,total_losses
gen_fuel_coal_mw,0.7211339365969194,0.6975600949514356,0.5132141310964675,0.1396188400539721,0.6821048758693034,0.2864789485715751,1,1,1,1,1,1,6,1,total_losses
gen_fuel_gas_mw,0.47068031770015445,0.5309783162602292,0.3594938984265737,0.07854441251568113,0.4736051024653979,0.1260549771331051,1,1,1,1,1,1,6,1,total_losses
gen_fuel_hydro_mw,0.16392387295187794,0.1989351894639336,0.10155874908206848,0.039143034061590795,0.19446920443786425,0.023142011366172728,1,1,1,1,1,1,6,1,total_losses
gen_fuel_nuclear_mw,0.5568393786335946,0.5673810806715527,0.4042097215146213,0.12446370459550724,0.5297573637951638,0.18034226727894034,1,1,1,1,1,1,6,1,total_losses
gen_fuel_oil_mw,0.34285971207826016,0.20688650925468913,0.1425193847455064,0.062275706945732125,0.3128364202864142,0.04355991369434605,1,1,1,1,1,1,6,1,total_losses
gen_fuel_other_renewables_mw,0.2571081098139384,0.29891707187986055,0.21159417901522776,0.04307525274498791,0.31187156003383204,0.08853771690390633,1,1,1,1,1,1,6,1,total_losses
gen_fuel_coal_pct,0.6439330028180189,0.5940934459488681,0.4425215487006085,0.1044685402172572,0.5963118971412714,0.18948861026133393,1,1,1,1,1,1,6,1,total_losses
gen_fuel_nuclear_pct,0.49854494663657617,0.5303333352659423,0.3587214365441234,0.07610327057580772,0.4850744502073606,0.11738339376079228,1,1,1,1,1,1,6,1,total_losses
gen_fuel_wind_mw,0.26686614843678264,0.24488437596064663,0.14658689928652543,0.027089642655301924,0.2640756684195163,0.04765553318998538,1,1,1,1,1,1,6,1,total_losses
da_as_as_req_mw_primary_reserve,0.22944664299445108,0.3003570771033296,0.20666017452089946,0.09315734890444709,0.17934530524963035,0.01754707790593547,1,1,1,1,1,0,5,1,total_losses
congestion_price_rt,0.22647451533553362,0.25384028386675156,0.16603808952508328,0.02124782780979611,0.23843152157231862,0.041187366345155504,1,1,1,0,1,1,5,1,total_losses
da_as_as_req_mw_synchronized_reserve,0.22943097688505298,0.3003570771033296,0.20666017452089946,0.09315734890444709,0.17933385770020366,0.017545299390630684,1,1,1,1,1,0,5,1,total_losses
da_as_as_req_mw_thirty_minutes_reserve,0.21536993786852224,0.2453175408268386,0.1798837233344177,0.07608152745881017,0.16772494398184265,0.015606575627441688,1,1,1,1,1,0,5,1,total_losses
gen_fuel_solar_pct,0.22223605819409786,0.14485218368803152,0.09796250972371044,0.04783736160357331,0.19953363393476686,0.02967676918802832,1,1,0,1,1,1,5,1,total_losses
total_pjm_rmccp_cr,0.09584657492675355,0.22292005524754643,0.1533098946688183,0.016724197337304552,0.20025431913581532,0.03010121229766009,0,1,1,0,1,1,4,1,total_losses
rmccp,0.10581475753366976,0.1939285202055862,0.1318196966310485,0.016041592749479548,0.19696890724566538,0.024944178814918987,0,1,1,0,1,1,4,1,total_losses
gross_sched_interchange_mw,0.22860775478717663,0.18593494796454352,0.13271374803462263,0.01950863932134227,0.16986972184113946,0.017930450507920158,1,1,1,0,1,0,4,1,total_losses
congestion_price_da,0.2606620807237753,0.08850857864433678,0.06138627481077599,0.03334321741185669,0.27533461713958884,0.031126215073416313,1,0,0,1,1,1,4,1,total_losses
gen_fuel_oil_pct,0.2816177499665516,0.1250192975256982,0.08676062792004408,0.05756206205124335,0.25748279420726566,0.03783554088803615,1,0,0,1,1,1,4,1,total_losses
total_pjm_assigned_reg,0.18538962073957668,0.20076192513875749,0.13078073893571376,0.017932653532572125,0.17621497000833317,0.022035201238437333,1,1,1,0,1,0,4,1,total_losses
solar_generation_mw,0.15700747942471793,0.15706154590624186,0.0964287273364088,0.025400465982480566,0.13201453474290278,0.01071614558448766,1,1,0,1,0,0,3,1,total_losses
net_sched_interchange_mw,0.07325300212536923,0.09068710659529654,0.07947055049466388,0.027732048347231964,0.1810439469022528,0.03906826163555631,0,0,0,1,1,1,3,1,total_losses
net_actual_interchange_mw,0.0693745735816553,0.08574795241246551,0.07712909057653752,0.027630359201796663,0.17900775233073118,0.038431001091265043,0,0,0,1,1,1,3,1,total_losses
gen_fuel_storage_mw,0.10382815065535218,0.15616887440289703,0.11238095379417426,0.026254243021565635,0.14213260935856695,0.016189100263218386,0,1,1,1,0,0,3,1,total_losses
gen_fuel_multiple_fuels_mw,0.08300523486561504,0.09033063184905143,0.061186163670713146,0.03519232754171026,0.1466386129456656,0.026430196109114724,0,0,0,1,0,1,2,1,total_losses
gen_fuel_solar_mw,0.15405392800779755,0.09804978166386948,0.055570369521635896,0.03412938458885462,0.12953562915823724,0.010559567268533389,1,0,0,1,0,0,2,1,total_losses
gen_fuel_wind_pct,0.10179867177004047,0.10838627363635962,0.058320389869824046,0.0222082460805286,0.13916350644579395,0.02486702762674872,0,0,0,1,0,1,2,1,total_losses
total_pjm_loc_credit,0.1379294274773248,0.13597612684971727,0.07034613685938995,0.012064677452933126,0.14902018661576102,0.007206655921443424,1,0,0,0,0,0,1,1,total_losses
gen_fuel_hydro_pct,0.047867028832211375,0.09999335563677006,0.032607015079785334,0.03379170612030864,0.12017639075071106,0.017399859581196157,0,0,0,1,0,0,1,1,total_losses
da_as_ss_mw_primary_reserve,0.05624162001404598,0.06481351226527524,0.05454226943728005,0.02880941423378421,0.12389125770352757,0.01928624743755541,0,0,0,1,0,0,1,1,total_losses
da_as_as_mw_synchronized_reserve,0.04403464472464947,0.07947616234547211,0.04227286386250643,0.029602854847576788,0.07642039394285657,0.005073284141217896,0,0,0,1,0,0,1,1,total_losses
gen_fuel_gas_pct,0.028745254412163593,0.06825689952900632,0.02740272942570653,0.026237454472700754,0.1284297363644344,0.01869468517691658,0,0,0,1,0,0,1,1,total_losses
total_pjm_rmpcp_cr,0.07375996604324138,0.0005727444583008348,0.0015119071801086147,0.01417536832123585,0.0612299905993227,0.00304581211849302,0,0,0,0,0,0,0,0,total_losses
gen_fuel_multiple_fuels_pct,0.07221865115963505,0.03833283161193576,0.022637692659606072,0.018240505380678982,0.08146641150829664,0.008118384175098919,0,0,0,0,0,0,0,0,total_losses
total_pjm_self_sched_reg,0.011513165346856986,0.04827276290899399,0.042913757054993645,0.0131719594125063,0.08915137509732231,0.00961187044699972,0,0,0,0,0,0,0,0,total_losses
da_as_mcp_synchronized_reserve,0.0987081180724516,0.048474852937447785,0.006644856905756445,0.01839674289100192,0.11630834267995964,0.008972463344616032,0,0,0,0,0,0,0,0,total_losses
rmpcp,0.05193960288721417,0.01417234270296466,0.010293948124347084,0.014653041968475437,0.05459521957255182,0.0030230033030376902,0,0,0,0,0,0,0,0,total_losses
net_inadv_interchange_mw,0.10569986816987101,0.11300591345668765,0.05652484257701903,0.0077839893669798075,0.09422614501665794,0.005456890820314979,0,0,0,0,0,0,0,0,total_losses
da_as_mcp_primary_reserve,0.07547959152691214,0.034331306734928964,0.0002648280501967532,0.01621698273500941,0.09315264323866179,0.005924612631387154,0,0,0,0,0,0,0,0,total_losses
total_gen,0.321072021622986,0.2044204299377725,0.14384292146073036,0.04928286824406369,0.3723383219923839,0.03740618960348476,1,1,1,1,1,1,6,1,congestion_price_da
gen_fuel_nuclear_pct,0.24267738131584912,0.18495133740296824,0.13066419617089087,0.05405441617904891,0.3655480142127372,0.06708021419499025,1,1,1,1,1,1,6,1,congestion_price_da
marginal_loss_price_rt,0.2941716467241851,0.17339465966416057,0.12842309210171518,0.05062567147834156,0.4102953261530899,0.07493048182504859,1,1,1,1,1,1,6,1,congestion_price_da
total_lmp_rt,0.26657083748474447,0.19124720803491724,0.14226613306653327,0.05732200212803924,0.4123505350435711,0.09471934003594301,1,1,1,1,1,1,6,1,congestion_price_da
system_energy_price_rt,0.2665460810233912,0.19189428313161097,0.14271773972743984,0.05723545643697831,0.4125806491898475,0.09458268986042494,1,1,1,1,1,1,6,1,congestion_price_da
marginal_loss_price_da,0.39609096207245503,0.28064311434496025,0.19871955849890738,0.0661964941208999,0.478109253373109,0.08465727026725728,1,1,1,1,1,1,6,1,congestion_price_da
total_lmp_da,0.47225575888368576,0.305153611005558,0.21844177549819982,0.09328317951977363,0.5554587540274369,0.12013045559298813,1,1,1,1,1,1,6,1,congestion_price_da
system_energy_price_da,0.35504299087565505,0.20379751349937725,0.14809654380653084,0.08545171091108014,0.5006288699547861,0.12312296305688958,1,1,1,1,1,1,6,1,congestion_price_da
da_as_mcp_synchronized_reserve,0.2718529125970248,0.24656749337350492,0.18553935166839391,0.060412971073865215,0.38280524338902006,0.08070217723888932,1,1,1,1,1,1,6,1,congestion_price_da
da_as_mcp_primary_reserve,0.26804425291649864,0.2020899943069001,0.15678322176836285,0.07680147886727949,0.35829347091106417,0.06847812270418871,1,1,1,1,1,1,6,1,congestion_price_da
total_pjm_rt_load_mwh,0.31973993595960637,0.20123303620904384,0.13861630815407702,0.05448078697456472,0.3872233679700942,0.04701174041385667,1,1,1,1,1,1,6,1,congestion_price_da
metered_load_mw,0.321418790796882,0.20070172843626755,0.13821010505252626,0.054507156023613244,0.3882334458675781,0.04729923615070351,1,1,1,1,1,1,6,1,congestion_price_da
prelim_load_avg_hourly,0.32189798728019203,0.2011436432540839,0.13850739220356326,0.05440899965099592,0.38863447214812885,0.04729463240619512,1,1,1,1,1,1,6,1,congestion_price_da
forecast_load_mw_latest_available,0.3228652712459992,0.2049125342341526,0.1425172194186988,0.055168034460793464,0.39140924102489155,0.0467845975223129,1,1,1,1,1,1,6,1,congestion_price_da
gen_fuel_other_renewables_pct,0.20548873374934212,0.23182415220589517,0.1610235919162298,0.07434956250681177,0.31644867668151416,0.05386336947741196,1,1,1,1,1,1,6,1,congestion_price_da
gen_fuel_oil_pct,0.3237020121767614,0.14548530110355504,0.09966573360595017,0.06530222259663376,0.40951798842288056,0.0734700008845874,1,1,1,1,1,1,6,1,congestion_price_da
gross_inadv_interchange_mw,0.24901055495763508,0.1904758338963745,0.1147703851925963,0.024457956690604358,0.2784744550552739,0.02215957918895333,1,1,1,1,1,1,6,1,congestion_price_da
gen_fuel_coal_mw,0.2889953734471226,0.15023535273076039,0.1092488473122139,0.04439771585797015,0.31602312085046547,0.027114414064438184,1,1,1,1,1,1,6,1,congestion_price_da
gen_fuel_gas_mw,0.3044882432637154,0.21547788662069572,0.14620644254307633,0.03884339857556795,0.34737599690983734,0.027718398399443477,1,1,1,1,1,1,6,1,congestion_price_da
gen_fuel_hydro_mw,0.2241288886935073,0.23630048758164218,0.15586864811824305,0.038198181591665104,0.34431787245487594,0.06543031266837893,1,1,1,1,1,1,6,1,congestion_price_da
gen_fuel_hydro_pct,0.14488471277596113,0.21462288845816072,0.1395889032016711,0.03281742834802583,0.28852175101139726,0.0595090587224449,1,1,1,1,1,1,6,1,congestion_price_da
gen_fuel_oil_mw,0.3736771850662708,0.17159035017012056,0.11951866713027981,0.058751895015329576,0.4453589250280934,0.07082531922948142,1,1,1,1,1,1,6,1,congestion_price_da
da_as_as_req_mw_primary_reserve,0.20419991612305707,0.2347732650338217,0.1749089774232156,0.048331608397361545,0.22830231592208924,0.017792876995573317,1,1,1,1,1,0,5,1,congestion_price_da
gen_fuel_storage_mw,0.11580799067652751,0.1414375067486391,0.09573331724969816,0.04742073532376704,0.24206450155056095,0.04882077082699181,1,1,0,1,1,1,5,1,congestion_price_da
da_as_as_mw_synchronized_reserve,0.15331081435026137,0.17955948463244883,0.11393281609481656,0.02724385582187219,0.17438693904928468,0.007590981656928315,1,1,1,1,1,0,5,1,congestion_price_da
da_as_as_req_mw_thirty_minutes_reserve,0.19712955230392293,0.23238086842428246,0.18024020504037883,0.057062769462391756,0.22159298487868134,0.01699783279831648,1,1,1,1,1,0,5,1,congestion_price_da
da_as_as_req_mw_synchronized_reserve,0.2041962447342195,0.2347732650338217,0.1749089774232156,0.048331608397361545,0.22830011293840968,0.017792669662695697,1,1,1,1,1,0,5,1,congestion_price_da
total_pjm_rmccp_cr,0.12255015501696095,0.08662308682616213,0.062127890117338415,0.022943010279420847,0.23900308783309768,0.03453331255344306,1,0,0,1,1,1,4,1,congestion_price_da
congestion_price_rt,0.14574878595944774,0.022408607938105087,0.035195238514166075,0.03812882317067461,0.28242793991376314,0.06345197255599289,1,0,0,1,1,1,4,1,congestion_price_da
gen_fuel_multiple_fuels_mw,0.11735719828474696,0.025669482638118423,0.013387602380598693,0.04400510056218655,0.29309074965970616,0.06441618522468644,1,0,0,1,1,1,4,1,congestion_price_da
da_as_as_mw_thirty_minutes_reserve,0.10608043005019628,0.0917173337118713,0.06329567002644607,0.04197402799628762,0.26927386057390074,0.06262107026004216,1,0,0,1,1,1,4,1,congestion_price_da
da_as_as_mw_primary_reserve,0.11740207000531502,0.13234506538210478,0.08950810315061722,0.025624872729203847,0.17938492588981808,0.01144304956030502,1,1,0,1,1,0,4,1,congestion_price_da
total_pjm_loc_credit,0.14079418522779102,0.18244991878410738,0.14094504379681916,0.014272665649878313,0.22702033320978274,0.01400694834364083,1,1,1,0,1,0,4,1,congestion_price_da
rmccp,0.12681561645488243,0.08096585533705225,0.05790278647788404,0.022400185776817384,0.23181100151750456,0.03252956170094256,1,0,0,1,1,1,4,1,congestion_price_da
total_pjm_reg_purchases,0.13139214749682782,0.10706717736774399,0.0745632816408204,0.0301947425986375,0.20711534606632315,0.030862461525443963,1,0,0,1,1,1,4,1,congestion_price_da
total_losses,0.2606620807237753,0.08850857864433678,0.061386274810775986,0.033343217411856675,0.27533461713958884,0.031126215073416313,1,0,0,1,1,1,4,1,congestion_price_da
total_pjm_assigned_reg,0.10637680484732691,0.07888650907956579,0.04467640521726674,0.015610098442271814,0.17342403690828,0.02511039178489113,1,0,0,0,1,1,3,1,congestion_price_da
gen_fuel_gas_pct,0.13503975127428383,0.15088816736577895,0.09395236720604931,0.014427088309695996,0.1766603736801925,0.006330546358447749,1,1,0,0,1,0,3,1,congestion_price_da
gen_fuel_coal_pct,0.18890119967559982,0.1102938666928078,0.08563187821903981,0.0341368017520598,0.216322294972095,0.01683097716878727,1,0,0,1,1,0,3,1,congestion_price_da
gen_fuel_multiple_fuels_pct,0.00767134635185526,0.03430469239341816,0.025484692139127872,0.03334680771562656,0.23307033316230816,0.05029314320428879,0,0,0,1,1,1,3,1,congestion_price_da
gen_fuel_nuclear_mw,0.19027788668975107,0.0800078523057166,0.0479406276418517,0.041605013253888344,0.17062637557121665,0.015811602871613564,1,0,0,1,1,0,3,1,congestion_price_da
gross_actual_interchange_mw,0.17150458066467197,0.10020502055905689,0.07458481105173097,0.016692616648511554,0.17881898750129652,0.01579792449544715,1,0,0,0,1,0,2,1,congestion_price_da
gen_fuel_solar_pct,0.10212119825337458,0.020189590209317206,0.009803541618751157,0.02236243418710821,0.1417718129068034,0.014712679843815862,1,0,0,1,0,0,2,1,congestion_price_da
net_actual_interchange_mw,0.055526237780304535,0.04538006611621584,0.044079039519759874,0.02037118130617103,0.15190561234386452,0.02097473531058079,0,0,0,1,0,0,1,1,congestion_price_da
gen_fuel_solar_mw,0.0617491736197036,0.03209508941185734,0.01963238407638515,0.021338242275843265,0.12779376872090406,0.01514424986223321,0,0,0,1,0,0,1,1,congestion_price_da
gross_sched_interchange_mw,0.15670793146517215,0.055570373361842076,0.05598199099549775,0.015985420471103733,0.122055713520462,0.008519350924509096,1,0,0,0,0,0,1,1,congestion_price_da
da_as_nsr_mw_primary_reserve,0.00751382884794094,0.00930577149599775,0.017856458755256967,0.029064737959706485,0.058546594016532186,0.0032836953684936042,0,0,0,1,0,0,1,1,congestion_price_da
total_pjm_rmpcp_cr,0.013629059158276679,0.0036289983293135456,0.010308846126698029,0.018371424213702428,0.12699096076395236,0.025398006527650768,0,0,0,0,0,1,1,1,congestion_price_da
gen_fuel_other_renewables_mw,0.0828562607571149,0.030843876718974508,0.0020810085463207834,0.020767870027774304,0.11275771388773394,0.01987300267847477,0,0,0,1,0,0,1,1,congestion_price_da
net_sched_interchange_mw,0.05273865776086366,0.04338885633671227,0.04320660330165082,0.020754521161020514,0.1522506488510619,0.021282122603399064,0,0,0,1,0,0,1,1,congestion_price_da
rmpcp,0.01660998374919202,0.027766404904591327,0.031208163084531594,0.01607924967672603,0.11641886569551162,0.018777563831071264,0,0,0,0,0,0,0,0,congestion_price_da
net_inadv_interchange_mw,0.07993876316380151,0.07295466073050749,0.042567858423028966,0.007027645758594427,0.12185338334067473,0.004064661717112281,0,0,0,0,0,0,0,0,congestion_price_da
solar_generation_mw,0.06345731660954969,0.004055027932732064,0.008700585211579539,0.01743161146556681,0.1254265519916983,0.014276080162559317,0,0,0,0,0,0,0,0,congestion_price_da
wind_generation_mw,0.029219068934700623,0.07771992255725958,0.043615807903951975,0.012738611314161374,0.09905990220367374,0.01298486818507738,0,0,0,0,0,0,0,0,congestion_price_da
total_pjm_self_sched_reg,0.0053330045854056915,0.006740337992524581,0.008303151575787895,0.007976495847439511,0.06246274666504101,0.0035262170507747667,0,0,0,0,0,0,0,0,congestion_price_da
gen_fuel_wind_pct,0.07920960457363849,0.1137033363443125,0.06874301985969206,0.01352839531985863,0.1329759317459223,0.011897181316922707,0,0,0,0,0,0,0,0,congestion_price_da
da_as_ss_mw_primary_reserve,0.021081960095012883,0.009709044315672918,0.0036503515478866905,0.013683862533830944,0.0716695981675959,0.0036702428478340853,0,0,0,0,0,0,0,0,congestion_price_da
gen_fuel_wind_mw,0.029132282073410475,0.0777369930035445,0.04332417496254104,0.012312389897422756,0.09930823552043883,0.01308530950014964,0,0,0,0,0,0,0,0,congestion_price_da
total_gen,0.27491080029297077,0.31113967759346767,0.20342400113927567,0.03017492388300417,0.2767228412767402,0.04543435898861935,1,1,1,1,1,1,6,1,congestion_price_rt
da_as_mcp_primary_reserve,0.23332143150912615,0.16185878812427712,0.1276014939378878,0.03214470888915872,0.26100398937057284,0.02423667634211252,1,1,1,1,1,1,6,1,congestion_price_rt
prelim_load_avg_hourly,0.30561488470968157,0.3451885602388525,0.2274984069551649,0.034797183575481186,0.3081809730858991,0.055153741838559554,1,1,1,1,1,1,6,1,congestion_price_rt
metered_load_mw,0.30552840698540834,0.34476526121053,0.2272086962147349,0.03477708091421419,0.3080420335041235,0.055044212906661796,1,1,1,1,1,1,6,1,congestion_price_rt
rmccp,0.3395746118343281,0.39816883779557716,0.2743657819625813,0.04997668836679289,0.4495284986333243,0.11522620231668952,1,1,1,1,1,1,6,1,congestion_price_rt
total_pjm_rt_load_mwh,0.3038234916630923,0.3437595674763345,0.22631720838078423,0.034362366583590556,0.30652129455345795,0.05439788097271017,1,1,1,1,1,1,6,1,congestion_price_rt
total_losses,0.22647451533553362,0.25384028386675156,0.16603808952508328,0.021247827809796133,0.23843152157231862,0.041187366345155504,1,1,1,1,1,1,6,1,congestion_price_rt
total_pjm_reg_purchases,0.18106168507809378,0.21320714406211874,0.13759513713994506,0.018337921997097373,0.17398084943283365,0.016290285673545162,1,1,1,1,1,1,6,1,congestion_price_rt
total_pjm_rmccp_cr,0.3194333190838186,0.3953656422816563,0.27052590836687707,0.047371516294712215,0.4343036991069123,0.10539099139259892,1,1,1,1,1,1,6,1,congestion_price_rt
da_as_mcp_synchronized_reserve,0.24310635182366178,0.17405337030792767,0.11693948755845711,0.02415532879254922,0.29568864329346406,0.03196659333432863,1,1,1,1,1,1,6,1,congestion_price_rt
gen_fuel_other_renewables_pct,0.2506491289723396,0.3028160258021678,0.22119738655637083,0.045025376232787184,0.2655928942459131,0.03850619804755417,1,1,1,1,1,1,6,1,congestion_price_rt
da_as_as_mw_thirty_minutes_reserve,0.265135207970252,0.16606306268743198,0.10192995426198152,0.021118536460614738,0.2568900328940348,0.01523182776938512,1,1,1,1,1,1,6,1,congestion_price_rt
system_energy_price_da,0.4374665471253971,0.45206604334958944,0.30179569959054786,0.053239920857360346,0.4465652561873848,0.09367692240213002,1,1,1,1,1,1,6,1,congestion_price_rt
total_lmp_da,0.4327085043655456,0.43838542720569657,0.29311926977601893,0.05197513199814121,0.4278599778243598,0.08724493528507023,1,1,1,1,1,1,6,1,congestion_price_rt
marginal_loss_price_da,0.3660900983542062,0.2271768776319944,0.15138630489175658,0.026667563558147932,0.31020412580989065,0.033348919132892306,1,1,1,1,1,1,6,1,congestion_price_rt
system_energy_price_rt,0.5482407094158086,0.5698837253332047,0.38636264359722067,0.09389117734029814,0.6294912399709366,0.18593642898909915,1,1,1,1,1,1,6,1,congestion_price_rt
total_lmp_rt,0.5504487220741738,0.5728364541325925,0.3889225859499398,0.09504298509939416,0.6323295667548429,0.1882011973441839,1,1,1,1,1,1,6,1,congestion_price_rt
marginal_loss_price_rt,0.5193750071453995,0.5560841575515074,0.38419231670432047,0.08833191164758433,0.6118180897317814,0.16351139945734533,1,1,1,1,1,1,6,1,congestion_price_rt
forecast_load_mw_latest_available,0.29798171697445586,0.3359037731950424,0.2213056100975037,0.032627029385537805,0.2966770982511481,0.05068548451695635,1,1,1,1,1,1,6,1,congestion_price_rt
total_pjm_loc_credit,0.20532814246200792,0.1746503310754506,0.11968070503489392,0.016549487417271438,0.20889711587206278,0.01829037222472686,1,1,1,1,1,1,6,1,congestion_price_rt
gen_fuel_oil_pct,0.3901106164058625,0.30584099681965,0.2199687444383301,0.04563601227786737,0.3465924801024687,0.05351179304966069,1,1,1,1,1,1,6,1,congestion_price_rt
gen_fuel_coal_pct,0.1226751758143762,0.21039208537933254,0.15493188315037626,0.017992132731565774,0.1730602711618936,0.022481384670809162,1,1,1,1,1,1,6,1,congestion_price_rt
gen_fuel_coal_mw,0.21005787778137736,0.2877524263873699,0.200302193140401,0.025055105089723216,0.23516315195693488,0.038176103023426854,1,1,1,1,1,1,6,1,congestion_price_rt
gen_fuel_gas_mw,0.24457762144961048,0.31463577999516124,0.2068855846165726,0.03193969020086061,0.27558342142180664,0.05631069125462631,1,1,1,1,1,1,6,1,congestion_price_rt
gen_fuel_hydro_mw,0.20909896248757187,0.16601351762744015,0.09617154272542602,0.018095041623504202,0.20496941126933477,0.027726300584333768,1,1,1,1,1,1,6,1,congestion_price_rt
gen_fuel_multiple_fuels_mw,0.32835624563541466,0.3316961133368459,0.22446395610229708,0.03655134183856473,0.36629512297453837,0.062043015531744856,1,1,1,1,1,1,6,1,congestion_price_rt
gen_fuel_oil_mw,0.38882218624237325,0.30981116652664725,0.21082592840604095,0.0417127991890002,0.3585329257571819,0.05714822645838853,1,1,1,1,1,1,6,1,congestion_price_rt
gen_fuel_storage_mw,0.21248181263012922,0.23272379722328287,0.14659864436497985,0.04014212581617288,0.24709313358538554,0.0314464576188965,1,1,1,1,1,1,6,1,congestion_price_rt
gross_inadv_interchange_mw,0.1401489311200678,0.220783952284083,0.15529066980800413,0.01627279305710025,0.17315467652123778,0.03065490681224769,1,1,1,1,1,1,6,1,congestion_price_rt
gen_fuel_nuclear_pct,0.2915204081602884,0.3179496910298212,0.20467197499266307,0.03048400001922479,0.2873653178940054,0.042677189854230135,1,1,1,1,1,1,6,1,congestion_price_rt
gen_fuel_multiple_fuels_pct,0.27087138161918095,0.2814933212267504,0.19735258305141992,0.026815502754261256,0.31046997852079855,0.04053259331085909,1,1,1,1,1,1,6,1,congestion_price_rt
net_sched_interchange_mw,0.15760120883046463,0.13408834340704923,0.0963563122817999,0.011286713525870138,0.19941836614909095,0.015447679894547796,1,1,1,0,1,1,5,1,congestion_price_rt
gen_fuel_gas_pct,0.09287786902045705,0.21289574184030297,0.13300004048715305,0.017685402748980686,0.15664337276283627,0.028828564756839255,0,1,1,1,1,1,5,1,congestion_price_rt
congestion_price_da,0.1457487859594477,0.022408607938105087,0.035195238514166075,0.038128823170674606,0.28242793991376314,0.06345197255599289,1,0,0,1,1,1,4,1,congestion_price_rt
gen_fuel_hydro_pct,0.14976467140847322,0.12219503236144676,0.06739872406128952,0.014554523290593986,0.16349160535229365,0.02701541095619929,1,0,0,1,1,1,4,1,congestion_price_rt
