area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_solar_mw
-1.6937295,-1.7197671,-0.84150183,-1.8055098,-1.6944289,-1.6414452,-1.6387675,-1.6733532,2.2407513,-1.6259674,2.23769,2.1877992,2.1414165,2.1550624,-1.8442758,-1.6496108,-1.4825306,2.134554,2.3282354,-1.3662416,2.299332,2.2121813
-1.7038021,-1.7232882,-0.8605393,-1.8157364,-1.7050133,-1.6471677,-1.6429003,-1.6772171,2.2407513,-1.6373888,2.2310011,2.1879268,2.1414316,2.1622856,-1.8545215,-1.6574208,-1.4902924,2.1345778,2.3282354,-1.3681526,2.305173,2.2348168
-1.682396,-1.726974,-0.8890031,-1.8259228,-1.7369303,-1.6530772,-1.6472137,-1.6812549,2.2403734,-1.6487585,2.2309952,2.2068844,2.1575646,2.1688094,-1.8647102,-1.6653737,-1.498239,2.1345778,2.3282354,-1.3755673,2.330951,2.2447207
-1.6873925,-1.7308273,-0.9171744,-1.8360682,-1.7430668,-1.6591718,-1.6517099,-1.6854695,2.2521448,-1.660075,2.240923,2.2241683,2.1575646,2.1688094,-1.874841,-1.6734626,-1.5063645,2.1453247,2.3282354,-1.3831998,2.3421204,2.2516854
-1.6926228,-1.7348512,-0.93900096,-1.8461707,-1.7493635,-1.6654484,-1.6563907,-1.6898627,2.2605917,-1.671336,2.243474,2.2267246,2.1575646,2.1698077,-1.8849157,-1.68168,-1.5146617,2.1519623,2.338451,-1.3910464,2.3550117,2.2545059
-1.6980363,-1.7390482,-0.96237105,-1.8562303,-1.7558252,-1.6719037,-1.6612573,-1.6944362,2.2623386,-1.6825409,2.2551444,2.2290652,2.1575646,2.177392,-1.8949344,-1.6900189,-1.5231233,2.1513536,2.3383899,-1.3963903,2.3655317,2.2824802
-1.7036324,-1.7434196,-0.9743535,-1.8662466,-1.762447,-1.6785336,-1.6663102,-1.6991918,2.2747846,-1.6936892,2.2549152,2.2290652,2.1606934,2.177392,-1.904897,-1.7231636,-1.5317409,2.1764896,2.335769,-1.4040098,2.3655317,2.28249
-1.709409,-1.7479669,-1.0010723,-1.8762176,-1.7692246,-1.7082561,-1.6715494,-1.7041297,2.275108,-1.7047783,2.2565405,2.239879,2.1606934,2.177392,-1.914805,-1.7261959,-1.5405073,2.1933134,2.335769,-1.4170998,2.3655317,2.28249
-1.7153636,-1.7526908,-1.0196155,-1.8861448,-1.7761521,-1.7118846,-1.6769747,-1.7092499,2.2715952,-1.7158097,2.2524161,2.24094,2.1867676,2.1914098,-1.9246589,-1.7293807,-1.549414,2.1936245,2.3782442,-1.436016,2.3835473,2.28249
-1.721494,-1.7575918,-1.0386177,-1.8960271,-1.783225,-1.7156804,-1.6825845,-1.714551,2.2739275,-1.7267807,2.268884,2.240786,2.1974223,2.1927168,-1.9344587,-1.732722,-1.5584524,2.2106154,2.378247,-1.4582824,2.3926015,2.291152
-1.7277963,-1.7626696,-1.0596423,-1.9058633,-1.7904369,-1.7196465,-1.688378,-1.720033,2.2740197,-1.737693,2.275411,2.240786,2.1961172,2.2029114,-1.9442049,-1.7362239,-1.5676148,2.2202659,2.378247,-1.4634938,2.3926044,2.292414
-1.7342666,-1.7679238,-1.0832623,-1.9156544,-1.7977818,-1.7237854,-1.694352,-1.7521269,2.2720976,-1.7485445,2.28645,2.240786,2.1960473,2.202945,-1.9538987,-1.7398893,-1.5768923,2.2364357,2.378247,-1.4689099,2.3926044,2.292414
-1.7409008,-1.7733527,-1.1046687,-1.9254005,-1.8052535,-1.7280997,-1.7005043,-1.7540351,2.2582498,-1.7593361,2.28645,2.2663827,2.2005568,2.2185726,-1.9635404,-1.7437212,-1.5862762,2.2364357,2.375265,-1.4745364,2.4006019,2.292414
-1.720409,-1.7789546,-1.1236887,-1.9351001,-1.8128461,-1.7325903,-1.7068316,-1.7560537,2.258236,-1.7700675,2.28645,2.266431,2.2073557,2.234107,-1.9731308,-1.7477225,-1.5957587,2.247459,2.3969,-1.4806688,2.4006038,2.3010342
-1.7252301,-1.7847276,-1.1431668,-1.9447541,-1.8205527,-1.7372588,-1.7133299,-1.7581888,2.258236,-1.780738,2.3147101,2.266431,2.2073557,2.2512133,-1.9826705,-1.7518952,-1.6053311,2.247459,2.40084,-1.4867047,2.4006038,2.3036108
-1.7302434,-1.7906682,-1.1526057,-1.9543629,-1.828367,-1.7421054,-1.7199951,-1.7604451,2.258236,-1.7913492,2.3125877,2.28717,2.2248368,2.2629163,-1.99216,-1.7562416,-1.6149853,2.247459,2.40084,-1.492949,2.4006038,2.3036108
-1.7354366,-1.7967738,-1.1589139,-1.9639263,-1.8362821,-1.7471304,-1.7268226,-1.7628268,2.2911742,-1.8018992,2.3125877,2.2871752,2.2256975,2.2632926,-2.001599,-1.7607625,-1.6247141,2.2625258,2.40084,-1.4994001,2.4006038,2.3022625
-1.7408086,-1.8030398,-1.1666372,-1.9734435,-1.844292,-1.7523332,-1.7338071,-1.7653391,2.2911742,-1.8123901,2.3059564,2.2871752,2.2310736,2.2632926,-2.0109916,-1.7654588,-1.6487657,2.2625623,2.40084,-1.5060552,2.4094138,2.3022625
-1.7463578,-1.809463,-1.186309,-1.9829161,-1.8523899,-1.7577128,-1.7409432,-1.7679865,2.3002198,-1.822821,2.3059564,2.2871752,2.2413857,2.2632926,-2.020333,-1.7703309,-1.6661992,2.2625623,2.4095273,-1.5129117,2.4095342,2.3138926
-1.7520827,-1.8160384,-1.2007924,-1.9923441,-1.8605697,-1.7632679,-1.748225,-1.7707735,2.3002198,-1.8331931,2.3151472,2.3161027,2.2587583,2.2798343,-2.029628,-1.7753785,-1.6703441,2.2625623,2.4202125,-1.5199652,2.4095342,2.3298254
-1.7579805,-1.822761,-1.2159727,-2.0017278,-1.8688246,-1.7689962,-1.7556465,-1.773704,2.3162022,-1.8435059,2.30362,2.316105,2.2587583,2.2815607,-2.038877,-1.7806013,-1.6746676,2.2709858,2.4210522,-1.5272115,2.3997889,2.3568382
-1.7640483,-1.8296255,-1.2312958,-2.0110636,-1.877149,-1.7748954,-1.7632014,-1.7767825,2.3162022,-1.8537606,2.30362,2.3260303,2.2755466,2.317062,-2.0480764,-1.7859975,-1.6791723,2.2746108,2.4210522,-1.5346456,2.3997889,2.368531
-1.7702826,-1.8366266,-1.2456677,-2.0203576,-1.8855367,-1.7809619,-1.7708833,-1.7800131,2.3162022,-1.8639569,2.3058646,2.3296075,2.2757068,2.3312156,-2.057233,-1.7915657,-1.6838593,2.2908535,2.440391,-1.5422618,2.3997889,2.368531
-1.7766795,-1.843759,-1.2544404,-2.0296102,-1.893982,-1.7871921,-1.7786857,-1.783399,2.3343153,-1.8740966,2.3058646,2.3530145,2.2770562,2.3415165,-2.0663428,-1.7973034,-1.6887295,2.299565,2.4403932,-1.5500547,2.4442556,2.368531
-1.7832345,-1.8510156,-1.2447954,-2.038814,-1.9024794,-1.7935829,-1.7866017,-1.7869438,2.3529882,-1.8841783,2.2918987,2.3530488,2.2815335,2.3444755,-2.0754066,-1.803208,-1.6937833,2.3112319,2.4540143,-1.558017,2.4442585,2.368531
-1.7899431,-1.8583913,-1.2497101,-2.0479765,-1.9110227,-1.8001289,-1.7946242,-1.7906504,2.361321,-1.8942041,2.2927601,2.35693,2.2936835,2.3444755,-2.0844288,-1.7917649,-1.6990206,2.3286986,2.4540143,-1.5661424,2.467012,2.368531
-1.7968003,-1.8658794,-1.2593746,-2.0570982,-1.9196084,-1.8068256,-1.8027474,-1.7945216,2.362776,-1.9041746,2.2927601,2.3569388,2.2936835,2.3444755,-2.093407,-1.7977169,-1.7044407,2.3282423,2.4540143,-1.5744236,2.4790654,2.3759453
-1.8038002,-1.873474,-1.2698305,-2.0661762,-1.9543291,-1.8136683,-1.8109635,-1.7985593,2.3806343,-1.9140887,2.3191273,2.3710737,2.3113928,2.3444755,-2.1023393,-1.8038324,-1.7100422,2.3377633,2.4540143,-1.5828528,2.4790654,2.375965
-1.8109378,-1.8811684,-1.2853824,-2.0752096,-1.9548503,-1.8206509,-1.8192668,-1.8027656,2.3806343,-1.9239486,2.3191273,2.371076,2.304632,2.3444755,-2.1112309,-1.8101077,-1.7158234,2.3386137,2.4540143,-1.5914228,2.4790654,2.4071834
-1.8182068,-1.8889569,-1.2949089,-2.0842028,-1.955406,-1.8277684,-1.8276507,-1.8071419,2.3806343,-1.9337548,2.3199165,2.3785205,2.3046322,2.3444755,-2.1200821,-1.8165383,-1.7217818,2.3386137,2.4540143,-1.6001252,2.4790654,2.4362001
-1.8256007,-1.896833,-1.3045326,-2.093156,-1.9559989,-1.8350146,-1.836108,-1.8116891,2.397146,-1.9435076,2.3200026,2.3785274,2.301318,2.3470044,-2.1288903,-1.8231199,-1.7279148,2.3386137,2.4540143,-1.6089526,2.484673,2.4362586
-1.833114,-1.9047902,-1.3143184,-2.1020687,-1.9566338,-1.842383,-1.8446331,-1.8164077,2.4045134,-1.9532075,2.3200026,2.3785274,2.301318,2.3470044,-2.1376557,-1.829847,-1.7342186,2.3715837,2.4477692,-1.6178967,2.4847674,2.4362586
-1.84074,-1.9128231,-1.3159301,-2.1109369,-1.9573102,-1.8498678,-1.853219,-1.8212973,2.4004598,-1.9628546,2.3266716,2.3785274,2.3078625,2.3470044,-2.1463819,-1.8367153,-1.7406895,2.3715866,2.4477692,-1.6269494,2.4847674,2.4362586
-1.8484721,-1.9209254,-1.326157,-2.119766,-1.9580327,-1.8574629,-1.8618613,-1.8263572,2.400458,-1.9724504,2.3266716,2.3958125,2.3043172,2.3470044,-2.1550689,-1.8437183,-1.7473232,2.3715866,2.4477692,-1.6479558,2.4847674,2.4574344
-1.8563039,-1.9290911,-1.336544,-2.1285563,-1.9588037,-1.8651617,-1.8705527,-1.8315865,2.4183517,-1.9819951,2.3384006,2.3960924,2.303118,2.3470044,-2.1637173,-1.8508509,-1.754115,2.3715866,2.4558601,-1.6404577,2.4847674,2.4789455
-1.8642293,-1.9373156,-1.3399631,-2.1373076,-1.9596252,-1.8729575,-1.8792896,-1.8369839,2.418671,-1.9914896,2.3370144,2.3960924,2.2985919,2.3470044,-2.1723268,-1.8581069,-1.7610595,2.3715866,2.4602246,-1.6479989,2.4847674,2.4789765
-1.8722417,-1.9455924,-1.3501956,-2.1460207,-1.960502,-1.880845,-1.888065,-1.842547,2.418668,-2.0009334,2.3353813,2.3960924,2.2934232,2.3547816,-2.1808946,-1.86548,-1.7681515,2.3715866,2.4602246,-1.6556941,2.4847674,2.4789765
-1.880335,-1.9539161,-1.3610479,-2.154693,-1.9614356,-1.888817,-1.8968747,-1.848273,2.4280956,-2.0103292,2.3353813,2.3960924,2.2934232,2.3547816,-2.1894248,-1.872964,-1.7753848,2.3715866,2.4602246,-1.6635365,2.4847674,2.4789765
-1.8885032,-1.9622835,-1.3721594,-2.1633258,-1.9624301,-1.8968676,-1.9057128,-1.8541596,2.4280956,-2.0196772,2.3353813,2.4102108,2.2934232,2.369123,-2.1979177,-1.8805531,-1.7827538,2.4000459,2.4602246,-1.6715192,2.4847674,2.4872642
-1.8967398,-1.9706877,-1.38337,-2.1719215,-1.9634886,-1.9049909,-1.9145774,-1.8602024,2.4535775,-2.0289752,2.3353813,2.4224048,2.2811348,2.404111,-2.206374,-1.8882414,-1.7902521,2.4000459,2.4602246,-1.6796349,2.4847674,2.487307
-1.905039,-1.9791249,-1.3946693,-2.18048,-1.9646147,-1.9131812,-1.9234616,-1.866398,2.4536862,-2.03823,2.3353813,2.4224048,2.2811348,2.4043195,-2.2147934,-1.8960214,-1.7978733,2.4000459,2.4602284,-1.687877,2.4847674,2.498922
-1.9133961,-1.9875898,-1.4142919,-2.1890018,-1.9658118,-1.9214319,-1.9323624,-1.8727417,2.4536862,-2.0474327,2.3353813,2.4224048,2.2811348,2.4043195,-2.2231767,-1.9038881,-1.8056108,2.4061697,2.4602284,-1.696238,2.4847674,2.498922
-1.9218042,-1.9960808,-1.4248165,-2.1974869,-1.9670849,-1.9297385,-1.9412736,-1.8792292,2.4536862,-2.0565925,2.335198,2.4224048,2.3228924,2.4533293,-2.2315242,-1.9118353,-1.8134583,2.4061697,2.4772587,-1.7047104,2.4847674,2.498922
-1.9302589,-2.004586,-1.4302483,-2.2059357,-1.9684366,-1.9380945,-1.9501989,-1.8858553,2.4536862,-2.0657084,2.335198,2.4224048,2.328564,2.4534516,-2.239836,-1.9198562,-1.821409,2.4061697,2.4772587,-1.7132869,2.4847674,2.498922
-1.9387543,-2.0131207,-1.4410344,-2.2143486,-1.9698712,-1.9464965,-1.9591242,-1.8926152,2.4536862,-2.0747752,2.337182,2.4654198,2.3367841,2.4534516,-2.2481127,-1.9279455,-1.8294561,2.4040637,2.4772587,-1.72196,2.4847674,2.5190158
-1.9472865,-2.0216594,-1.4520106,-2.2227256,-1.9713929,-1.9549373,-1.9680495,-1.8995028,2.4536862,-2.0838003,2.351621,2.469732,2.3368018,2.4534516,-2.2563543,-1.9360973,-1.8375938,2.4040637,2.4772587,-1.7307228,2.5066378,2.5287607
-1.9558505,-2.030198,-1.4630554,-2.2310674,-1.9730058,-1.9634136,-1.9769748,-1.9065131,2.4706988,-2.092784,2.3681264,2.469732,2.3368018,2.4534516,-2.2645612,-1.9443064,-1.8458147,2.4040637,2.5052125,-1.7395675,2.5066378,2.5377545
-1.9644423,-2.0387685,-1.4741591,-2.239374,-1.9747139,-1.9719207,-1.9859002,-1.9136401,2.4783318,-2.1017191,2.3681264,2.469732,2.3368018,2.462314,-2.2727337,-1.9525669,-1.8541133,2.4040637,2.505234,-1.7484884,2.5066378,2.5399635
-1.9730567,-2.0473409,-1.4853134,-2.2476456,-1.9765221,-1.980453,-1.9948255,-1.920878,2.4832344,-2.1106136,2.3554177,2.469732,2.3364246,2.4880126,-2.2808723,-1.9608731,-1.8624828,2.3953757,2.505234,-1.7574776,2.5066378,2.5399652
-1.98169,-2.0559132,-1.5182065,-2.2558827,-1.9784341,-1.9890077,-2.0037355,-1.9282207,2.4832344,-2.1194675,2.3545272,2.469732,2.336003,2.488014,-2.2889771,-1.9692225,-1.8709168,2.3953757,2.505234,-1.7665291,2.5066378,2.5641189
-1.990339,-2.0644855,-1.5241653,-2.2640858,-1.9804538,-1.9975809,-2.012644,-1.9356619,2.4863665,-2.1282814,2.3642592,2.469732,2.336003,2.488014,-2.2970486,-1.977608,-1.8794107,2.3953757,2.5319324,-1.7756358,2.518383,2.5645173
-1.9989965,-2.073034,-1.530327,-2.272255,-1.9825864,-2.006173,-2.0215318,-1.9431965,2.5043762,-2.1370494,2.3642685,2.469732,2.335273,2.488014,-2.305087,-1.9860251,-1.8879575,2.4169807,2.5320354,-1.7847925,2.518383,2.5645173
-2.0076697,-2.0815728,-1.5366898,-2.2803903,-1.9848351,-2.0147789,-2.0304067,-1.9508178,2.53525,-2.1457782,2.3642685,2.469732,2.335273,2.488014,-2.3130927,-1.994471,-1.8965516,2.421942,2.5320354,-1.7939918,2.518383,2.5645173
-2.0163429,-2.0901115,-1.5687233,-2.2884924,-1.9872047,-2.0233848,-2.0392687,-1.9585197,2.5371406,-2.1544678,2.3642685,2.5144324,2.3472824,2.488014,-2.321066,-2.0029387,-1.9051892,2.4336739,2.5320354,-1.8032299,2.518383,2.5645173
-2.025016,-2.0986502,-1.571696,-2.2965615,-1.9896989,-2.0319908,-2.04811,-1.9662975,2.5371406,-2.1631188,2.3861716,2.5158882,2.3697703,2.488014,-2.329007,-2.0114295,-1.9138637,2.4559321,2.5320354,-1.8125002,2.518383,2.5645173
-2.0336893,-2.107168,-1.5550953,-2.3045976,-1.9923213,-2.0405967,-2.0569332,-1.9741445,2.5371406,-2.1717315,2.3846097,2.5158882,2.3697917,2.488014,-2.336916,-2.0199347,-1.9225708,2.4563541,2.547539,-1.8217988,2.518383,2.5645173
-2.0423625,-2.115673,-1.5580393,-2.3126013,-1.9950758,-2.0492027,-2.0657408,-1.9820551,2.5371406,-2.1803038,2.384607,2.5158882,2.3708718,2.488014,-2.3447933,-2.0284462,-1.9313049,2.4563541,2.5515764,-1.8311193,2.518383,2.5645173
-2.0510356,-2.1241708,-1.5611392,-2.3205729,-1.9979659,-2.0578086,-2.0745182,-1.990025,2.5371406,-2.1888366,2.3929865,2.5158882,2.370726,2.488014,-2.3526392,-2.036985,-1.9400644,2.4563541,2.5515764,-1.8404577,2.518383,2.5579963
-2.0597076,-2.1326423,-1.5644006,-2.3285124,-2.0009944,-2.0664146,-2.083279,-1.9980482,2.549665,-2.1973321,2.3929865,2.5358424,2.3767715,2.488014,-2.3604538,-2.0455236,-1.948843,2.4563541,2.5515764,-1.8498086,2.518383,2.5579963
-2.0683472,-2.141106,-1.5678278,-2.3364203,-2.0041645,-2.0750206,-2.0920193,-2.006119,2.549665,-2.2057908,2.3929865,2.5358424,2.3767715,2.488014,-2.3682375,-2.0540624,-1.9576356,2.4619977,2.5515764,-1.8591709,2.518383,2.5579963
-2.0769868,-2.1495438,-1.5714254,-2.3442967,-2.0074804,-2.083609,-2.1007266,-2.0142348,2.549665,-2.214213,2.3929865,2.5358424,2.3834782,2.488014,-2.3759904,-2.062601,-1.9664433,2.4619977,2.5515764,-1.8685333,2.5476081,2.5579963
-2.08562,-2.1579657,-1.5751977,-2.3521419,-2.0109425,-2.0921814,-2.109412,-2.0223885,2.549665,-2.2225988,2.3929865,2.5358424,2.3802047,2.488014,-2.3837128,-2.0711398,-1.9752556,2.4619977,2.5515764,-1.8778956,2.5476084,2.5579963
-2.094226,-2.16637,-1.5791483,-2.359956,-2.014553,-2.1007538,-2.1180737,-2.0305767,2.549665,-2.2309487,2.3707545,2.5358424,2.3796456,2.4852839,-2.3914046,-2.0796785,-1.9840801,2.4619977,2.5515764,-1.8872579,2.568226,2.5579963
-2.1028297,-2.1747456,-1.583281,-2.3677394,-2.018315,-2.109298,-2.1267104,-2.0387948,2.549665,-2.239263,2.39467,2.5358424,2.3796456,2.5034933,-2.3990662,-2.0882118,-1.9929045,2.4619977,2.5732007,-1.8966203,2.5682373,2.5579963
-2.111402,-2.1831052,-1.5875988,-2.3754923,-2.0222285,-2.1178367,-2.1353164,-2.0470352,2.549665,-2.2475421,2.3946922,2.5358424,2.3749058,2.5035043,-2.4066973,-2.096717,-2.0017257,2.4619977,2.5719576,-1.9059795,2.5682373,2.5856733
-2.1199663,-2.1914423,-1.5921043,-2.383215,-2.0262952,-2.12635,-2.1438935,-2.055305,2.538376,-2.2557862,2.3946922,2.5356517,2.3749058,2.5035043,-2.4142952,-2.105222,-2.0105333,2.4619977,2.571953,-1.915325,2.5682373,2.5856736
-2.128505,-2.19975,-1.5967995,-2.3909073,-2.0305147,-2.134855,-2.152444,-2.0635884,2.53781,-2.2639956,2.3946922,2.5356517,2.3766341,2.5035043,-2.4218628,-2.113727,-2.019341,2.4619977,2.571953,-1.9246588,2.5682373,2.606516
-2.137024,-2.2080376,-1.6288056,-2.3985693,-2.0348868,-2.1433282,-2.1609666,-2.0718918,2.53781,-2.2721708,2.3946922,2.5356517,2.392266,2.5035043,-2.4294004,-2.1221998,-2.0281487,2.480121,2.571953,-1.9339784,2.5682373,2.606536
-2.1455276,-2.216304,-1.630606,-2.4062004,-2.0394123,-2.1517897,-2.1694615,-2.0801952,2.53781,-2.2803118,2.4224622,2.5356517,2.392266,2.5343156,-2.436908,-2.1306713,-2.0369482,2.48015,2.571953,-1.9432813,2.5682373,2.606536
-2.153999,-2.2245402,-1.6325066,-2.4137988,-2.0440884,-2.1602275,-2.177928,-2.0885189,2.53781,-2.2884192,2.4231133,2.5356517,2.4064205,2.5343184,-2.4443855,-2.1391191,-2.0457222,2.48015,2.571953,-1.9525657,2.5823333,2.606536
-2.1624508,-2.2327504,-1.6345204,-2.4213672,-2.0489159,-2.16864,-2.1863656,-2.0968559,2.53781,-2.296493,2.4231133,2.5356517,2.4083416,2.5343184,-2.451833,-2.147557,-2.0544963,2.48015,2.6027744,-1.9618303,2.5899372,2.606536
-2.1708822,-2.2409372,-1.6432863,-2.4289057,-2.0538917,-2.1770344,-2.1947699,-2.105193,2.53781,-2.304534,2.4231133,2.5356517,2.4091434,2.5487378,-2.4592502,-2.1559684,-2.0632439,2.48015,2.6027744,-1.9710703,2.612019,2.606536
-2.1792865,-2.2491,-1.6453973,-2.4364142,-2.0590131,-2.185405,-2.2031448,-2.11353,2.53781,-2.312542,2.4231133,2.5356517,2.4091434,2.5436504,-2.4666371,-2.1643705,-2.0719843,2.48015,2.6027744,-1.9802887,2.6123214,2.606536
-2.1876626,-2.2572353,-1.6476301,-2.443893,-2.06428,-2.1937459,-2.2114904,-2.121867,2.5420382,-2.3205175,2.4231133,2.5356517,2.4378502,2.5435648,-2.4739938,-2.1727412,-2.0806966,2.48015,2.6027744,-1.9894813,2.6123214,2.606536
-2.1960156,-2.2653399,-1.6499906,-2.4513416,-2.0696871,-2.2020652,-2.2198064,-2.130199,2.5420382,-2.328461,2.4231133,2.5356517,2.437859,2.5435648,-2.4813197,-2.181096,-2.089399,2.4609995,2.6027744,-1.9986491,2.6123214,2.606536
-2.2043445,-2.2734191,-1.6524832,-2.4587603,-2.075232,-2.210362,-2.228093,-2.1385024,2.5420382,-2.3363724,2.4231133,2.566502,2.437859,2.5435648,-2.4886146,-2.189433,-2.0980723,2.4609973,2.6027744,-2.0077922,2.6123214,2.606536
-2.212648,-2.281473,-1.6551132,-2.4661486,-2.080911,-2.2186317,-2.2363498,-2.1468058,2.5420382,-2.344252,2.4231133,2.5665796,2.437859,2.5435648,-2.4958758,-2.1977382,-2.1067266,2.4916544,2.6027744,-2.0169024,2.6123214,2.606536
-2.2209187,-2.2895007,-1.6578854,-2.4735065,-2.0867193,-2.2268713,-2.244577,-2.1551092,2.5420382,-2.3521004,2.4231133,2.5665796,2.4381714,2.5435648,-2.503106,-2.2060246,-2.1153631,2.4918807,2.6027744,-2.0259833,2.6123214,2.606536
-2.229164,-2.2975016,-1.6608047,-2.4808338,-2.0926538,-2.2350864,-2.2527742,-2.1634035,2.5420382,-2.3599174,2.4273877,2.5665796,2.4381816,2.5435648,-2.5103047,-2.2142909,-2.123969,2.4918807,2.6027744,-2.0350354,2.6123214,2.606536
-2.2373831,-2.3054698,-1.6638758,-2.4881287,-2.0987105,-2.2432766,-2.260942,-2.1716733,2.5420382,-2.3677034,2.4273877,2.5665796,2.4410167,2.5435648,-2.5174716,-2.222527,-2.1325514,2.4918807,2.6027744,-2.0440576,2.6123214,2.606536
-2.2455761,-2.3134115,-1.667103,-2.4953916,-2.104883,-2.2514412,-2.2690773,-2.179943,2.5420382,-2.3754587,2.4273877,2.5665796,2.441018,2.5435648,-2.5246062,-2.2307382,-2.1411116,2.4918807,2.6027744,-2.053049,2.6123214,2.606536
-2.2537425,-2.3213267,-1.6704906,-2.5026233,-2.1111672,-2.2595766,-2.2771816,-2.1881857,2.5420382,-2.3831835,2.4273877,2.5665796,2.441018,2.5435648,-2.5317082,-2.238927,-2.1496482,2.518929,2.6027744,-2.0620093,2.6123214,2.606536
-2.2618778,-2.3292153,-1.6740427,-2.5098236,-2.1175592,-2.2676818,-2.2852564,-2.1964219,2.5420382,-2.3908777,2.4273877,2.5665796,2.441018,2.5435648,-2.538777,-2.247092,-2.1581533,2.518929,2.6027744,-2.0709376,2.6123214,2.606536
-2.2699835,-2.337077,-1.6777627,-2.516992,-2.1430407,-2.275761,-2.2933013,-2.2046325,2.5420382,-2.3985417,2.4273877,2.5807693,2.441018,2.5435648,-2.5458126,-2.2552273,-2.1666315,2.518929,2.6027744,-2.0798337,2.6123214,2.606536
-2.278062,-2.3449097,-1.6816542,-2.5241284,-2.1554427,-2.2838135,-2.3013167,-2.212835,2.5646136,-2.4061728,2.4273877,2.5807693,2.4452593,2.5435648,-2.552814,-2.263335,-2.175084,2.5191734,2.6027744,-2.0886972,2.6123214,2.606536
-2.2861133,-2.3527107,-1.68572,-2.5312324,-2.1554763,-2.2918394,-2.3093028,-2.2210062,2.5646136,-2.4137728,2.4273877,2.5807693,2.4452703,2.5435648,-2.559781,-2.2714179,-2.1835103,2.5191734,2.6027744,-2.0975277,2.6123214,2.606536
-2.294137,-2.3604848,-1.6899621,-2.5383031,-2.155524,-2.2998383,-2.3172596,-2.2291667,2.5646136,-2.4213428,2.4273877,2.5807693,2.4452703,2.5435648,-2.566713,-2.2794757,-2.1919096,2.5191734,2.6027744,-2.106325,2.6123214,2.636275
-2.302133,-2.3682318,-1.6943831,-2.5453405,-2.1555912,-2.3078055,-2.325187,-2.237302,2.5646136,-2.4288828,2.4273877,2.5807693,2.4452703,2.5435648,-2.5736096,-2.287508,-2.2002802,2.5191734,2.6027744,-2.115089,2.6123214,2.6362762
-2.3101003,-2.3759515,-1.6989845,-2.5523438,-2.1556585,-2.315744,-2.333085,-2.2454154,2.5646136,-2.4363928,2.4063468,2.5807693,2.4452703,2.5435648,-2.5804694,-2.2955089,-2.2086186,2.5191734,2.6027744,-2.1238194,2.6123214,2.6362762
-2.3180351,-2.3836439,-1.7037672,-2.5593128,-2.1557257,-2.3236551,-2.3409514,-2.2535126,2.5646136,-2.4438727,2.406113,2.5807693,2.4452703,2.5435648,-2.5872896,-2.3034818,-2.2169292,2.5191734,2.6027744,-2.1325164,2.6123214,2.6495411
-2.3259423,-2.3913085,-1.708732,-2.5662467,-2.155793,-2.3315392,-2.3487868,-2.2615807,2.5646136,-2.4513226,2.406113,2.5905735,2.4452703,2.5435648,-2.5940719,-2.3114288,-2.2252119,2.5161917,2.6027744,-2.1411798,2.6123214,2.6747758
-2.3338218,-2.3989398,-1.7138779,-2.5731452,-2.1558602,-2.3393958,-2.3565931,-2.2696261,2.5646136,-2.4587421,2.4075363,2.5905745,2.4452703,2.5435648,-2.600816,-2.3193495,-2.2334661,2.5159829,2.6324916,-2.1498096,2.6123214,2.674799
-2.3416734,-2.4065437,-1.7192056,-2.5800076,-2.1559274,-2.347225,-2.3643706,-2.2776523,2.5646136,-2.4661314,2.4075363,2.5905745,2.451684,2.5635998,-2.6075213,-2.3272438,-2.241692,2.5159829,2.6328998,-2.1584058,2.6123214,2.674799
-2.3494973,-2.41412,-1.7247134,-2.586831,-2.1559985,-2.355024,-2.372119,-2.285653,2.5646136,-2.4734902,2.4075363,2.5905745,2.4639907,2.563799,-2.614187,-2.3351102,-2.2498894,2.536374,2.6379528,-2.1669683,2.6123214,2.674799
-2.3572934,-2.4216683,-1.7303995,-2.5936155,-2.1560993,-2.3627923,-2.3798385,-2.293625,2.5646136,-2.4808185,2.4075363,2.5905745,2.4639907,2.563799,-2.6208093,-2.3429444,-2.2580578,2.536374,2.6379528,-2.1754975,2.6123214,2.6915162
-2.365059,-2.4291887,-1.7362621,-2.6003618,-2.1562002,-2.370533,-2.3875294,-2.3015757,2.5646136,-2.4881134,2.4075363,2.5960388,2.4639907,2.563799,-2.6273873,-2.3507519,-2.2661932,2.536374,2.6379528,-2.183993,2.6123214,2.7028062
-2.3727934,-2.436681,-1.7422981,-2.6070693,-2.156301,-2.378246,-2.3951914,-2.3095038,2.5646136,-2.495377,2.4075363,2.6194565,2.4639907,2.563799,-2.6339238,-2.3585324,-2.2742994,2.536374,2.6379528,-2.1924553,2.640903,2.7028158
