area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw
0.0,0.0,0.0,0.0,0.15943214,0.0,0.043592308,0.0,0.0,0.11211378,0.0,0.0,9.5664034e-29,0.123959325,0.0,0.17277037,0.119706854,0.024903787,0.053569447,0.068191566
0.0,0.0,0.0,0.0,0.1580574,0.0,0.04311265,0.0,0.0,0.111494936,0.0,0.0,7.792143e-31,0.12460009,0.0,0.17129424,0.11653096,0.025342597,0.051213186,0.06708161
0.0,0.0,0.0,0.0,0.16034538,0.0,0.04400201,0.0,0.0,0.109991804,0.0,0.0,4.2367597e-33,0.12220732,0.0,0.16868146,0.11908226,0.024629585,0.053511284,0.066879876
0.0,0.0,0.0,0.0,0.15848844,0.0,0.042897925,0.0,0.0,0.11233708,0.0,0.0,1.4769292e-35,0.12183714,0.0,0.16893984,0.117188014,0.024069814,0.054281157,0.06675213
0.0,0.0,0.0,0.0,0.15498042,0.0,0.042767394,0.0,0.0,0.11243946,0.0,0.0,3.1527024e-38,0.122117065,0.0,0.16731651,0.11425125,0.024914503,0.05143418,0.06722044
0.0,0.0,0.0,0.0,0.15789296,0.0,0.04394926,0.0,0.0,0.1094545,0.0,0.0,3.9092e-41,0.12155568,0.0,0.16613133,0.11566955,0.024508882,0.052560076,0.06675317
0.0,0.0,0.0,0.0,0.15516306,0.0,0.04223593,0.0,0.0,0.10911893,0.0,0.0,2.7e-44,0.12300211,0.0,0.16487859,0.11768394,0.025030069,0.05193886,0.06868334
0.0,0.0,0.0,0.0,0.15611127,0.0,0.04295443,0.0,0.0,0.10935382,0.0,0.0,0.0,0.12211873,0.0,0.16385625,0.11933689,0.024526589,0.051840797,0.066317245
0.0,0.0,0.0,0.0,0.15140669,0.0,0.042933512,0.0,0.0,0.11050091,0.0,0.0,0.0,0.12252044,0.0,0.16493225,0.114910744,0.023939729,0.050530214,0.06931058
0.0,0.0,0.0,0.0,0.15400043,0.0,0.042920575,0.0,0.0,0.107557744,0.0,0.0,0.0,0.12315634,0.0,0.16248296,0.11576504,0.023263453,0.051923852,0.067086294
0.0,0.0,0.0,0.0,0.15396647,0.0,0.042737298,0.0,0.0,0.1064038,0.0,0.0,0.0,0.12292114,0.0,0.16198552,0.11647756,0.023278646,0.051825047,0.06539941
0.0,0.0,0.0,0.0,0.15298273,0.0,0.042875677,0.0,0.0,0.106013194,0.0,0.0,0.0,0.12126872,0.0,0.15974079,0.115560554,0.023355603,0.052949555,0.06651789
0.0,0.0,0.0,0.0,0.15243438,0.0,0.04218343,0.0,0.0,0.106032394,0.0,0.0,0.0,0.12205228,0.0,0.15943214,0.11587738,0.023825034,0.053083442,0.06473871
0.0,0.0,0.0,0.0,0.1509143,0.0,0.041885186,0.0,0.0,0.105537474,0.0,0.0,0.0,0.12030189,0.0,0.15881023,0.11515882,0.02318749,0.051727127,0.06501461
0.0,0.0,0.0,0.0,0.14972423,0.0,0.041583423,0.0,0.0,0.10618363,0.0,0.0,0.0,0.12087152,0.0,0.15787736,0.11500095,0.023875615,0.051911846,0.063843064
0.0,0.0,0.0,0.0,0.15049024,0.0,0.0424155,0.0,0.0,0.10449397,0.0,0.0,0.0,0.12035776,0.0,0.1573668,0.11636619,0.022837425,0.05205745,0.064442016
0.0,0.0,0.0,0.0,0.14873247,0.0,0.041428484,0.0,0.0,0.10411635,0.0,0.0,0.0,0.122023605,0.0,0.15742235,0.11351175,0.023438474,0.049780935,0.065872125
0.0,0.0,0.0,0.0,0.14736891,0.0,0.0411073,0.0,0.0,0.10400127,0.0,0.0,0.0,0.122303,0.0,0.15439755,0.114910655,0.023306392,0.05021986,0.06437845
0.0,0.0,0.0,0.0,0.14613333,0.0,0.040898964,0.0,0.0,0.10480281,0.0,0.0,0.0,0.120852455,0.0,0.15482575,0.111955196,0.023347663,0.051697593,0.06541983
0.0,0.0,0.0,0.0,0.14798905,0.0,0.040439676,0.0,0.0,0.1033314,0.0,0.0,0.0,0.120428056,0.0,0.15414849,0.11412804,0.023643909,0.051359314,0.06342365
0.0,0.0,0.0,0.0,0.14747758,0.0,0.04187201,0.0,0.0,0.103112,0.0,0.0,0.0,0.12146291,0.0,0.15142061,0.11340958,0.023687974,0.050371554,0.06373619
0.0,0.0,0.0,0.0,0.14431597,0.0,0.040813524,0.0,0.0,0.10599715,0.0,0.0,0.0,0.11966558,0.0,0.15338567,0.11302424,0.023208441,0.04912666,0.06359145
0.0,0.0,0.0,0.0,0.14633946,0.0,0.043139778,0.0,0.0,0.10232428,0.0,0.0,0.0,0.1212248,0.0,0.15225121,0.11305403,0.023378707,0.05172626,0.06360353
0.0,0.0,0.0,0.0,0.14582859,0.0,0.043049697,0.0,0.0,0.101588406,0.0,0.0,0.0,0.12096863,0.0,0.15144448,0.11444206,0.023109686,0.05220491,0.06418256
0.0,0.0,0.0,0.0,0.14499532,0.0,0.042198557,0.0,0.0,0.101654895,0.0,0.0,0.0,0.12170439,0.0,0.15094765,0.11100115,0.023470355,0.05170692,0.064057566
0.0,0.0,0.0,0.0,0.14224933,0.0,0.041579023,0.0,0.0,0.1011183,0.0,0.0,0.0,0.1196776,0.0,0.14864042,0.113577604,0.023417333,0.050065063,0.06332453
0.0,0.0,0.0,0.0,0.14409287,0.0,0.041372377,0.0,0.0,0.10101597,0.0,0.0,0.0,0.119710065,0.0,0.14732994,0.11140044,0.023785649,0.05145338,0.06372074
0.0,0.0,0.0,0.0,0.142471,0.0,0.04157763,0.0,0.0,0.10194112,0.0,0.0,0.0,0.119594686,0.0,0.1478671,0.11283919,0.023412576,0.05230879,0.06304696
0.0,0.0,0.0,0.0,0.13977942,0.0,0.041518252,0.0,0.0,0.10237885,0.0,0.0,0.0,0.11955176,0.0,0.14530097,0.11216359,0.023930594,0.050208326,0.064057425
0.0,0.0,0.0,0.0,0.14362927,0.0,0.041672245,0.0,0.0,0.100432314,0.0,0.0,0.0,0.11969005,0.0,0.1455142,0.11237337,0.023387678,0.05096491,0.06292019
0.0,0.0,0.0,0.0,0.14051294,0.0,0.04179927,0.0,0.0,0.101144366,0.0,0.0,0.0,0.11889283,0.0,0.1451937,0.11051962,0.02273924,0.051265545,0.06303947
0.0,0.0,0.0,0.0,0.13973777,0.0,0.042436525,0.0,0.0,0.09937625,0.0,0.0,0.0,0.11988826,0.0,0.1450699,0.109363474,0.021979103,0.04987166,0.06361357
0.0,0.0,0.0,0.0,0.13954285,0.0,0.042221066,0.0,0.0,0.09976936,0.0,0.0,0.0,0.118175104,0.0,0.14506806,0.11131071,0.022253787,0.051201895,0.06141635
0.0,0.0,0.0,0.0,0.13968813,0.0,0.041026603,0.0,0.0,0.0988116,0.0,0.0,0.0,0.119265914,0.0,0.14318056,0.11000537,0.02210391,0.05047388,0.063342035
0.0,0.0,0.0,0.0,0.13883707,0.0,0.040482394,0.0,0.0,0.09776403,0.0,0.0,0.0,0.119617976,0.0,0.1422305,0.110615335,0.022016486,0.05083726,0.062346388
0.0,0.0,0.0,0.0,0.13797604,0.0,0.04020604,0.0,0.0,0.096320376,0.0,0.0,0.0,0.11722571,0.0,0.14121817,0.109397724,0.02228853,0.051421378,0.061559588
0.0,0.0,0.0,0.0,0.13567217,0.0,0.03975529,0.0,0.0,0.097791076,0.0,0.0,0.0,0.11668632,0.0,0.13992529,0.10868835,0.022827968,0.04957677,0.061780617
0.0,0.0,0.0,0.0,0.13959827,0.0,0.041334976,0.0,0.0,0.09603704,0.0,0.0,0.0,0.11810803,0.0,0.13930118,0.11053345,0.022466976,0.049987525,0.060186867
0.0,0.0,0.0,0.0,0.13773654,0.0,0.040085074,0.0,0.0,0.09754549,0.0,0.0,0.0,0.11661025,0.0,0.14096564,0.109408766,0.021959495,0.050087105,0.061330378
0.0,0.0,0.0,0.0,0.1369063,0.0,0.041982718,0.0,0.0,0.095246814,0.0,0.0,0.0,0.11849271,0.0,0.13801122,0.110615894,0.021910964,0.04954381,0.061096527
0.0,0.0,0.0,0.0,0.1360052,0.0,0.040279884,0.0,0.0,0.096952654,0.0,0.0,0.0,0.11783403,0.0,0.13818942,0.11048938,0.021610372,0.048355,0.061346423
0.0,0.0,0.0,0.0,0.1355193,0.0,0.03976312,0.0,0.0,0.098583184,0.0,0.0,0.0,0.11758532,0.0,0.1383,0.10865079,0.022908418,0.048978817,0.060563114
0.0,0.0,0.0,0.0,0.13756232,0.0,0.040887088,0.0,0.0,0.09378574,0.0,0.0,0.0,0.116805345,0.0,0.138322,0.110342786,0.022795102,0.0510841,0.060862523
0.0,0.0,0.0,0.0,0.13545023,0.0,0.040763073,0.0,0.0,0.09474356,0.0,0.0,0.0,0.116872676,0.0,0.13922302,0.10549333,0.022954777,0.049892835,0.0613602
0.0,0.0,0.0,0.0,0.13398004,0.0,0.03962943,0.0,0.0,0.096716516,0.0,0.0,0.0,0.11486009,0.0,0.13826704,0.10719213,0.023038851,0.050281364,0.061185542
0.0,0.0,0.0,0.0,0.13494064,0.0,0.040061213,0.0,0.0,0.09725394,0.0,0.0,0.0,0.11539854,0.0,0.13813698,0.106442705,0.022311436,0.05054414,0.060078982
0.0,0.0,0.0,0.0,0.13374482,0.0,0.040113334,0.0,0.0,0.09601579,0.0,0.0,0.0,0.11519864,0.0,0.13803448,0.105855875,0.021598836,0.05021172,0.06082196
0.0,0.0,0.0,0.0,0.13285658,0.0,0.040079147,0.0,0.0,0.095028736,0.0,0.0,0.0,0.11556426,0.0,0.13599876,0.1065719,0.021229407,0.04951321,0.061300717
0.0,0.0,0.0,0.0,0.13373627,0.0,0.041716244,0.0,0.0,0.094596654,0.0,0.0,0.0,0.115744926,0.0,0.13525511,0.10734391,0.020503422,0.049582038,0.059785265
0.0,0.0,0.0,0.0,0.13154455,0.0,0.040129866,0.0,0.0,0.095006354,0.0,0.0,0.0,0.11407557,0.0,0.13449721,0.10596942,0.02068938,0.051207576,0.060097605
0.0,0.0,0.0,0.0,0.1313692,0.0,0.040370185,0.0,0.0,0.09466295,0.0,0.0,0.0,0.114711426,0.0,0.13442062,0.10649265,0.020958096,0.04989864,0.059228722
0.0,0.0,0.0,0.0,0.1321902,0.0,0.040435042,0.0,0.0,0.09305054,0.0,0.0,0.0,0.11585921,0.0,0.13304427,0.10838038,0.021908784,0.04996368,0.057426132
0.0,0.0,0.0,0.0,0.13025379,0.0,0.040653665,0.0,0.0,0.09303468,0.0,0.0,0.0,0.11479127,0.0,0.13441794,0.10564328,0.022526368,0.050822135,0.059538916
0.0,0.0,0.0,0.0,0.13317436,0.0,0.04062494,0.0,0.0,0.08937129,0.0,0.0,0.0,0.11552027,0.0,0.13197449,0.108112834,0.022946423,0.050559815,0.057513837
0.0,0.0,0.0,0.0,0.12946165,0.0,0.040219314,0.0,0.0,0.092316866,0.0,0.0,0.0,0.115641296,0.0,0.13245955,0.10654555,0.023398476,0.050218828,0.057622705
0.0,0.0,0.0,0.0,0.13030061,0.0,0.040538162,0.0,0.0,0.090426356,0.0,0.0,0.0,0.114922166,0.0,0.13125236,0.10826708,0.023342796,0.049405277,0.05766154
0.0,0.0,0.0,0.0,0.12918025,0.0,0.039076835,0.0,0.0,0.09132761,0.0,0.0,0.0,0.1155205,0.0,0.13072138,0.106791005,0.023119701,0.047718704,0.055561315
0.0,0.0,0.0,0.0,0.1291956,0.0,0.039703447,0.0,0.0,0.09021495,0.0,0.0,0.0,0.113543086,0.0,0.12993534,0.105918474,0.021728508,0.049688555,0.057759862
0.0,0.0,0.0,0.0,0.12759677,0.0,0.0391677,0.0,0.0,0.0914027,0.0,0.0,0.0,0.11396419,0.0,0.13153362,0.10582425,0.022116158,0.04922327,0.057164945
0.0,0.0,0.0,0.0,0.12899573,0.0,0.03979315,0.0,0.0,0.08983384,0.0,0.0,0.0,0.11348189,0.0,0.13015464,0.107821986,0.021504104,0.04985494,0.056599054
0.0,0.0,0.0,0.0,0.1269697,0.0,0.038564954,0.0,0.0,0.09042717,0.0,0.0,0.0,0.113381505,0.0,0.13314557,0.105614975,0.02188124,0.049892712,0.057262108
0.0,0.0,0.0,0.0,0.12695655,0.0,0.03863896,0.0,0.0,0.09005003,0.0,0.0,0.0,0.113969676,0.0,0.13053733,0.107708424,0.022100346,0.049960103,0.05646295
0.0,0.0,0.0,0.0,0.12733658,0.0,0.03993412,0.0,0.0,0.08909344,0.0,0.0,0.0,0.11399588,0.0,0.1299324,0.10603937,0.021364052,0.049957946,0.056828342
0.0,0.0,0.0,0.0,0.12747481,0.0,0.040678825,0.0,0.0,0.08890334,0.0,0.0,0.0,0.11275619,0.0,0.1298482,0.10622461,0.021924213,0.0492702,0.056184478
0.0,0.0,0.0,0.0,0.12683505,0.0,0.03925056,0.0,0.0,0.08841313,0.0,0.0,0.0,0.11390193,0.0,0.12924947,0.10765008,0.022180272,0.049681857,0.056288075
0.0,0.0,0.0,0.0,0.12627311,0.0,0.03710278,0.0,0.0,0.08991206,0.0,0.0,0.0,0.11154084,0.0,0.12961285,0.10530656,0.021665439,0.049049787,0.057195663
0.0,0.0,0.0,0.0,0.12560506,0.0,0.03837644,0.0,0.0,0.08817869,0.0,0.0,0.0,0.11287595,0.0,0.13059007,0.102799736,0.021859737,0.04866245,0.057512965
0.0,0.0,0.0,0.0,0.12681906,0.0,0.04107031,0.0,0.0,0.08712986,0.0,0.0,0.0,0.11363518,0.0,0.12864083,0.1051773,0.021355752,0.048924785,0.05741973
0.0,0.0,0.0,0.0,0.12570806,0.0,0.039366234,0.0,0.0,0.08851269,0.0,0.0,0.0,0.11290183,0.0,0.12628637,0.10696187,0.021789921,0.04761529,0.056340683
0.0,0.0,0.0,0.0,0.12378414,0.0,0.038956683,0.0,0.0,0.08862027,0.0,0.0,0.0,0.11406253,0.0,0.12746708,0.10458108,0.02129886,0.048310477,0.056925174
0.0,0.0,0.0,0.0,0.12414183,0.0,0.038514785,0.0,0.0,0.0881806,0.0,0.0,0.0,0.1142205,0.0,0.12601466,0.103842795,0.021493776,0.048738834,0.05636913
0.0,0.0,0.0,0.0,0.1245993,0.0,0.038837027,0.0,0.0,0.087649524,0.0,0.0,0.0,0.110431425,0.0,0.12639047,0.103195265,0.021646738,0.049283084,0.055882994
0.0,0.0,0.0,0.0,0.12428838,0.0,0.03720508,0.0,0.0,0.08793673,0.0,0.0,0.0,0.1106205,0.0,0.12529482,0.10456249,0.02136242,0.049175337,0.05566188
0.0,0.0,0.0,0.0,0.12451033,0.0,0.03859269,0.0,0.0,0.0875348,0.0,0.0,0.0,0.11164903,0.0,0.1260601,0.1049095,0.02065692,0.048421383,0.05596234
0.0,0.0,0.0,0.0,0.1223489,0.0,0.038278952,0.0,0.0,0.08871216,0.0,0.0,0.0,0.1103834,0.0,0.1258419,0.1032854,0.02005893,0.047866773,0.054846372
0.0,0.0,0.0,0.0,0.1230124,0.0,0.039571997,0.0,0.0,0.08804865,0.0,0.0,0.0,0.11133679,0.0,0.124640726,0.10362596,0.020628756,0.04850775,0.05550182
0.0,0.0,0.0,0.0,0.12144967,0.0,0.039024483,0.0,0.0,0.08727711,0.0,0.0,0.0,0.112646095,0.0,0.12573063,0.104115635,0.020315941,0.04794387,0.054208525
0.0,0.0,0.0,0.0,0.12169708,0.0,0.039300013,0.0,0.0,0.085655786,0.0,0.0,0.0,0.10931199,0.0,0.1262126,0.10453017,0.020758947,0.04776183,0.05497221
0.0,0.0,0.0,0.0,0.12211112,0.0,0.037560772,0.0,0.0,0.08630897,0.0,0.0,0.0,0.10935845,0.0,0.124043964,0.10481125,0.020053577,0.04761679,0.05505902
0.0,0.0,0.0,0.0,0.122001715,0.0,0.037597626,0.0,0.0,0.08415715,0.0,0.0,0.0,0.1102861,0.0,0.1245644,0.103776254,0.02079802,0.04830603,0.05552594
0.0,0.0,0.0,0.0,0.12118377,0.0,0.03796297,0.0,0.0,0.08646178,0.0,0.0,0.0,0.110107005,0.0,0.12396084,0.102683395,0.020050926,0.0488326,0.05604771
0.0,0.0,0.0,0.0,0.12070764,0.0,0.038040493,0.0,0.0,0.08577404,0.0,0.0,0.0,0.110198736,0.0,0.1254865,0.104343824,0.020920314,0.049668934,0.05497221
0.0,0.0,0.0,0.0,0.12198219,0.0,0.039667737,0.0,0.0,0.08555035,0.0,0.0,0.0,0.11001454,0.0,0.12550636,0.105219,0.020414053,0.04936528,0.05581152
0.0,0.0,0.0,0.0,0.120996796,0.0,0.039086264,0.0,0.0,0.08609053,0.0,0.0,0.0,0.11058391,0.0,0.123398446,0.10512201,0.020198418,0.050369397,0.055604678
0.0,0.0,0.0,0.0,0.121085264,0.0,0.038291495,0.0,0.0,0.08597859,0.0,0.0,0.0,0.11027562,0.0,0.122512534,0.1045516,0.021020744,0.046758696,0.055784564
