solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
0.0,0.0,0.33424315,0.0,0.24508579,0.29476845,0.19668873,0.19584809,0.0,0.16141097,0.14698678,0.0,0.0,0.0,0.0,0.27534065,0.0,0.0,0.0,0.05977161,0.0,0.0,0.0005963637,0.15513065,0.0,0.0,0.21446523,0.14539707,0.0,0.40911108,8.59739e-40,0.0,0.087825835,0.14745905
0.0,0.0,0.3344398,0.0,0.24014856,0.29476032,0.19568291,0.19166009,0.0,0.16464187,0.14306301,0.0,0.0,0.0,0.0,0.27337283,0.0,0.0,0.0,0.056162156,0.0,0.0,0.00042735192,0.1601011,0.0,0.0,0.21375333,0.14475821,0.0,0.40467483,7.3e-43,0.0,0.0872061,0.15156123
0.0,0.0,0.3329372,0.0,0.24309342,0.2902764,0.19890514,0.19295025,0.0,0.16203845,0.143758,0.0,0.0,0.0,0.0,0.2711559,0.0,0.0,0.0,0.056902055,0.0,0.0,0.0002980471,0.1564541,0.0,0.0,0.21403721,0.14817944,0.0,0.40028745,0.0,0.0,0.08621406,0.1493996
0.0,0.0,0.3310407,0.0,0.23987798,0.28807423,0.20099016,0.18872471,0.0,0.16545014,0.14575864,0.0,0.0,0.0,0.0,0.26575872,0.0,0.0,0.0,0.05249713,0.0,0.0,0.00020054677,0.15835518,0.0,0.0,0.21187128,0.14789055,0.0,0.39858392,0.0,0.0,0.08524387,0.14613897
0.0,0.0,0.3290244,0.0,0.23894957,0.29325628,0.19582699,0.19232543,0.0,0.16066198,0.14526801,0.0,0.0,0.0,0.0,0.26671085,0.0,0.0,0.0,0.053126864,0.0,0.0,0.00013231406,0.16063344,0.0,0.0,0.21015012,0.14624503,0.0,0.395627,0.0,0.0,0.08628672,0.14281973
0.0,0.0,0.32945976,0.0,0.24296919,0.28812054,0.1954668,0.1911233,0.0,0.16137312,0.14074709,0.0,0.0,0.0,0.0,0.26879597,0.0,0.0,0.0,0.053592723,0.0,0.0,8.632991e-05,0.15716882,0.0,0.0,0.20666727,0.14534739,0.0,0.3936492,0.0,0.0,0.08116645,0.14677665
0.0,0.0,0.32662046,0.0,0.24325462,0.2859428,0.19210167,0.18569209,0.0,0.16382697,0.14270464,0.0,0.0,0.0,0.0,0.26688135,0.0,0.0,0.0,0.053989343,0.0,0.0,5.33411e-05,0.15619108,0.0,0.0,0.2029157,0.14230089,0.0,0.39215693,0.0,0.0,0.08359016,0.14699385
0.0,0.0,0.31967056,0.0,0.24371836,0.28680283,0.19290905,0.19164726,0.0,0.1618626,0.13996555,0.0,0.0,0.0,0.0,0.26229292,0.0,0.0,0.0,0.054633256,0.0,0.0,3.1145413e-05,0.15096761,0.0,0.0,0.2069239,0.14183177,0.0,0.38950148,0.0,0.0,0.0824828,0.14432545
0.0,0.0,0.3212891,0.0,0.23607421,0.2854408,0.19165017,0.18959902,0.0,0.16276628,0.14153127,0.0,0.0,0.0,0.0,0.2626023,0.0,0.0,0.0,0.05519328,0.0,0.0,1.764444e-05,0.15128227,0.0,0.0,0.2047769,0.14467146,0.0,0.3857942,0.0,0.0,0.08179717,0.14353645
0.0,0.0,0.31966397,0.0,0.2340744,0.28157488,0.19142148,0.18012631,0.0,0.16402341,0.14432365,0.0,0.0,0.0,0.0,0.25969672,0.0,0.0,0.0,0.056553263,0.0,0.0,9.650788e-06,0.15193307,0.0,0.0,0.20496252,0.14302489,0.0,0.3836011,0.0,0.0,0.080201335,0.1424547
0.0,0.0,0.31894797,0.0,0.2329486,0.2797833,0.19196615,0.18586697,0.0,0.15800902,0.14001742,0.0,0.0,0.0,0.0,0.25528204,0.0,0.0,0.0,0.05378786,0.0,0.0,5.0164413e-06,0.15029064,0.0,0.0,0.20403475,0.14520779,0.0,0.38234046,0.0,0.0,0.08196009,0.14320734
0.0,0.0,0.3149951,0.0,0.23247917,0.2796623,0.19241598,0.18445243,0.0,0.16039842,0.14015092,0.0,0.0,0.0,0.0,0.25915062,0.0,0.0,0.0,0.05273502,0.0,0.0,2.490834e-06,0.15400973,0.0,0.0,0.20258677,0.14649309,0.0,0.3750722,0.0,0.0,0.08183522,0.14408779
0.0,0.0,0.31172475,0.0,0.24286476,0.2725333,0.19207887,0.19148205,0.0,0.16193749,0.13649102,0.0,0.0,0.0,0.0,0.25854513,0.0,0.0,0.0,0.051156048,0.0,0.0,1.1729232e-06,0.15287504,0.0,0.0,0.2085613,0.14138016,0.0,0.3660811,0.0,0.0,0.08872462,0.13902032
0.0,0.0,0.31178105,0.0,0.23935854,0.2822953,0.1882815,0.183125,0.0,0.15923232,0.14242521,0.0,0.0,0.0,0.0,0.25575936,0.0,0.0,0.0,0.049669906,0.0,0.0,5.2184396e-07,0.14782196,0.0,0.0,0.20093808,0.13837095,0.0,0.3711641,0.0,0.0,0.09007208,0.14085037
0.0,0.0,0.31641138,0.0,0.23388578,0.27748355,0.18541117,0.18741079,0.0,0.16163042,0.14372312,0.0,0.0,0.0,0.0,0.25423676,0.0,0.0,0.0,0.048588954,0.0,0.0,2.1878942e-07,0.14585629,0.0,0.0,0.20323034,0.13871293,0.0,0.36934787,0.0,0.0,0.08256972,0.14172785
0.0,0.0,0.3108822,0.0,0.23122063,0.2752475,0.18317702,0.17892124,0.0,0.15493275,0.13793021,0.0,0.0,0.0,0.0,0.2496455,0.0,0.0,0.0,0.04922366,0.0,0.0,8.59507e-08,0.14939167,0.0,0.0,0.19722255,0.13893706,0.0,0.36915466,0.0,0.0,0.07817108,0.14458515
0.0,0.0,0.30763677,0.0,0.23868686,0.27503186,0.1853599,0.18240769,0.0,0.1572769,0.13415977,0.0,0.0,0.0,0.0,0.24973258,0.0,0.0,0.0,0.05066212,0.0,0.0,3.1412146e-08,0.14333494,0.0,0.0,0.2001923,0.14068416,0.0,0.36705944,0.0,0.0,0.08531968,0.14479642
0.0,0.0,0.30791226,0.0,0.23228039,0.27119043,0.18281852,0.18055135,0.0,0.15561436,0.13401671,0.0,0.0,0.0,0.0,0.24825832,0.0,0.0,0.0,0.050863683,0.0,0.0,1.0652253e-08,0.14381723,0.0,0.0,0.19747841,0.14201371,0.0,0.3630642,0.0,0.0,0.082464606,0.1398009
0.0,0.0,0.30518523,0.0,0.23327187,0.2700671,0.18255904,0.18286185,0.0,0.15547784,0.13583313,0.0,0.0,0.0,0.0,0.24716881,0.0,0.0,0.0,0.050559703,0.0,0.0,3.3308596e-09,0.1449853,0.0,0.0,0.19278352,0.13847813,0.0,0.36501077,0.0,0.0,0.080998346,0.13934566
0.0,0.0,0.30355862,0.0,0.23280816,0.27313346,0.18038638,0.18070266,0.0,0.15270568,0.13394001,0.0,0.0,0.0,0.0,0.24720457,0.0,0.0,0.0,0.050263178,0.0,0.0,9.542913e-10,0.1413478,0.0,0.0,0.1962251,0.13578106,0.0,0.36077586,0.0,0.0,0.082102336,0.13825804
0.0,0.0,0.3033079,0.0,0.23653609,0.27088445,0.18131839,0.182259,0.0,0.15867116,0.13441904,0.0,0.0,0.0,0.0,0.2468965,0.0,0.0,0.0,0.053496562,0.0,0.0,2.4882763e-10,0.1413678,0.0,0.0,0.19456287,0.13770626,0.0,0.35929114,0.0,0.0,0.081008956,0.13826688
0.0,0.0,0.30135322,0.0,0.23001581,0.2687937,0.18285044,0.17962779,0.0,0.15086311,0.13165785,0.0,0.0,0.0,0.0,0.24695581,0.0,0.0,0.0,0.051644087,0.0,0.0,5.861181e-11,0.14435406,0.0,0.0,0.19045281,0.13717537,0.0,0.35858268,0.0,0.0,0.08030038,0.1410047
0.0,0.0,0.29867077,0.0,0.2290892,0.2635601,0.1834536,0.1818866,0.0,0.15405808,0.13273929,0.0,0.0,0.0,0.0,0.24648708,0.0,0.0,0.0,0.052377008,0.0,0.0,1.2372538e-11,0.13928,0.0,0.0,0.19132088,0.13560767,0.0,0.35024014,0.0,0.0,0.08162592,0.13848023
0.0,0.0,0.29715577,0.0,0.23199421,0.2597144,0.18242511,0.17923653,0.0,0.15649799,0.13127103,0.0,0.0,0.0,0.0,0.24504042,0.0,0.0,0.0,0.050290897,0.0,0.0,2.3205082e-12,0.13933372,0.0,0.0,0.19006959,0.1345737,0.0,0.35377535,0.0,0.0,0.084057406,0.14083609
0.0,0.0,0.29670072,0.0,0.22607428,0.26133454,0.18020155,0.18002863,0.0,0.1533572,0.13180418,0.0,0.0,0.0,0.0,0.24487022,0.0,0.0,0.0,0.049512804,0.0,0.0,3.8305955e-13,0.14317471,0.0,0.0,0.19056028,0.13455394,0.0,0.3536698,0.0,0.0,0.08152099,0.13535424
0.0,0.0,0.29909346,0.0,0.22525936,0.26077396,0.17456159,0.17335425,0.0,0.15393396,0.13085607,0.0,0.0,0.0,0.0,0.24147503,0.0,0.0,0.0,0.055372015,0.0,0.0,5.5090003e-14,0.13702346,0.0,0.0,0.19231333,0.13355653,0.0,0.3469101,0.0,0.0,0.06931068,0.14173934
0.0,0.0,0.2942323,0.0,0.21831396,0.25962394,0.1813327,0.17623013,0.0,0.15765415,0.13017188,0.0,0.0,0.0,0.0,0.24209107,0.0,0.0,0.0,0.049846556,0.0,0.0,6.8261513e-15,0.13881002,0.0,0.0,0.18985951,0.13332078,0.0,0.34231517,0.0,0.0,0.06950242,0.13625778
0.0,0.0,0.29302296,0.0,0.22328295,0.25779372,0.17526436,0.17708169,0.0,0.1577541,0.13228576,0.0,0.0,0.0,0.0,0.24017626,0.0,0.0,0.0,0.050289225,0.0,0.0,7.1997234e-16,0.13865542,0.0,0.0,0.1847796,0.1338009,0.0,0.34610674,0.0,0.0,0.07270165,0.13736989
0.0,0.0,0.29396626,0.0,0.22422335,0.25857866,0.17848627,0.1742348,0.0,0.15000696,0.13576888,0.0,0.0,0.0,0.0,0.23940596,0.0,0.0,0.0,0.05368806,0.0,0.0,6.378994e-17,0.1398196,0.0,0.0,0.18850406,0.13383687,0.0,0.33964092,0.0,0.0,0.070877455,0.13361406
0.0,0.0,0.2940889,0.0,0.22308828,0.25678286,0.17572138,0.17376548,0.0,0.15407436,0.13175015,0.0,0.0,0.0,0.0,0.23584554,0.0,0.0,0.0,0.052715257,0.0,0.0,4.6796184e-18,0.13481212,0.0,0.0,0.18657313,0.13141699,0.0,0.34189078,0.0,0.0,0.07266591,0.13375117
0.0,0.0,0.29264155,0.0,0.22260518,0.25530368,0.17486924,0.17154838,0.0,0.14850388,0.12954468,0.0,0.0,0.0,0.0,0.23890689,0.0,0.0,0.0,0.04653175,0.0,0.0,2.797826e-19,0.13544428,0.0,0.0,0.186638,0.13285583,0.0,0.33619767,0.0,0.0,0.07369003,0.1343065
0.0,0.0,0.29177007,0.0,0.21993616,0.2562785,0.1716112,0.17259751,0.0,0.15356216,0.12830243,0.0,0.0,0.0,0.0,0.235212,0.0,0.0,0.0,0.04733569,0.0,0.0,1.3398226e-20,0.12893446,0.0,0.0,0.1857911,0.13483115,0.0,0.33670658,0.0,0.0,0.07322969,0.13267365
0.0,0.0,0.29003024,0.0,0.2209166,0.2563519,0.16891207,0.17546229,0.0,0.15320647,0.12608638,0.0,0.0,0.0,0.0,0.23313773,0.0,0.0,0.0,0.046752974,0.0,0.0,5.041995e-22,0.12982497,0.0,0.0,0.18541071,0.13453953,0.0,0.33223104,0.0,0.0,0.076020546,0.13707684
0.0,0.0,0.2892839,0.0,0.21800601,0.2554807,0.1692096,0.17084077,0.0,0.15418284,0.12823482,0.0,0.0,0.0,0.0,0.23293878,0.0,0.0,0.0,0.049458668,0.0,0.0,1.4599946e-23,0.12771164,0.0,0.0,0.18511498,0.13090405,0.0,0.33127102,0.0,0.0,0.07249359,0.13478328
0.0,0.0,0.28677428,0.0,0.21845831,0.25635275,0.16822346,0.1712747,0.0,0.14852189,0.12372013,0.0,0.0,0.0,0.0,0.23396888,0.0,0.0,0.0,0.04629189,0.0,0.0,3.1782846e-25,0.13108872,0.0,0.0,0.18191274,0.13044497,0.0,0.33263907,0.0,0.0,0.07141453,0.13704494
0.0,0.0,0.2847313,0.0,0.21816915,0.25242302,0.16808459,0.16848814,0.0,0.15439548,0.12609926,0.0,0.0,0.0,0.0,0.22976121,0.0,0.0,0.0,0.046801623,0.0,0.0,5.0690145e-27,0.12800092,0.0,0.0,0.18284589,0.12716594,0.0,0.32970315,0.0,0.0,0.07224032,0.13101122
0.0,0.0,0.28671682,0.0,0.22172913,0.25334665,0.16707696,0.16426384,0.0,0.15121704,0.12741022,0.0,0.0,0.0,0.0,0.22874874,0.0,0.0,0.0,0.048172873,0.0,0.0,5.755295e-29,0.13479722,0.0,0.0,0.18069552,0.12712996,0.0,0.33017138,0.0,0.0,0.07217349,0.13578115
0.0,0.0,0.28568947,0.0,0.22101894,0.25118452,0.16901268,0.17169103,0.0,0.15154652,0.12653677,0.0,0.0,0.0,0.0,0.2285513,0.0,0.0,0.0,0.048764154,0.0,0.0,4.504741e-31,0.13134338,0.0,0.0,0.18108061,0.12629113,0.0,0.32409146,0.0,0.0,0.071584865,0.1332465
0.0,0.0,0.28805253,0.0,0.21852888,0.25323033,0.16916026,0.17068915,0.0,0.15023117,0.12877417,0.0,0.0,0.0,0.0,0.2271416,0.0,0.0,0.0,0.04716335,0.0,0.0,2.344448e-33,0.1339681,0.0,0.0,0.18071459,0.12609775,0.0,0.3225195,0.0,0.0,0.071705595,0.13145976
0.0,0.0,0.28184983,0.0,0.21600911,0.25448248,0.16604187,0.17184108,0.0,0.15251568,0.12741362,0.0,0.0,0.0,0.0,0.22641839,0.0,0.0,0.0,0.050089426,0.0,0.0,7.788129e-36,0.12375243,0.0,0.0,0.18029864,0.12645583,0.0,0.32231665,0.0,0.0,0.07543248,0.13364594
0.0,0.0,0.27721116,0.0,0.21530478,0.24867232,0.16631389,0.16732103,0.0,0.15291171,0.12850587,0.0,0.0,0.0,0.0,0.2256175,0.0,0.0,0.0,0.04780493,0.0,0.0,1.5762294e-38,0.12409444,0.0,0.0,0.17851253,0.12633227,0.0,0.32291603,0.0,0.0,0.07437993,0.13436358
0.0,0.0,0.28133035,0.0,0.2117905,0.2507659,0.16818815,0.1699709,0.0,0.1484149,0.12622122,0.0,0.0,0.0,0.0,0.22475615,0.0,0.0,0.0,0.04602556,0.0,0.0,1.8423e-41,0.12431127,0.0,0.0,0.17744157,0.12726726,0.0,0.31855655,0.0,0.0,0.07243238,0.13329363
0.0,0.0,0.28014916,0.0,0.2119225,0.24725917,0.16352525,0.17167257,0.0,0.15448715,0.120341316,0.0,0.0,0.0,0.0,0.22405417,0.0,0.0,0.0,0.044816673,0.0,0.0,1.1e-44,0.12419811,0.0,0.0,0.17658684,0.1285074,0.0,0.31950095,0.0,0.0,0.069980375,0.13270317
0.0,0.0,0.27919778,0.0,0.21775876,0.24591601,0.15885623,0.17967014,0.0,0.1537188,0.12652802,0.0,0.0,0.0,0.0,0.22861274,0.0,0.0,0.0,0.037703123,0.0,0.0,0.0,0.11201481,0.0,0.0,0.18284975,0.12240357,0.0,0.31008327,0.0,0.0,0.068995185,0.13032556
0.0,0.0,0.27844673,0.0,0.21663505,0.24516486,0.16376363,0.1744004,0.0,0.15452638,0.1270123,0.0,0.0,0.0,0.0,0.22404988,0.0,0.0,0.0,0.037880663,0.0,0.0,0.0,0.11304832,0.0,0.0,0.17893043,0.12581839,0.0,0.31136388,0.0,0.0,0.06875322,0.12920637
0.0,0.0,0.2749598,0.0,0.21556862,0.24516597,0.16191179,0.16845983,0.0,0.14721975,0.12121066,0.0,0.0,0.0,0.0,0.22502497,0.0,0.0,0.0,0.039306864,0.0,0.0,0.0,0.11912522,0.0,0.0,0.17555237,0.12652497,0.0,0.30938688,0.0,0.0,0.070374765,0.13273017
0.0,0.0,0.274212,0.0,0.21644193,0.2427397,0.1624859,0.16816822,0.0,0.14983836,0.12760724,0.0,0.0,0.0,0.0,0.22210515,0.0,0.0,0.0,0.039692596,0.0,0.0,0.0,0.120772615,0.0,0.0,0.17297839,0.1253414,0.0,0.31013063,0.0,0.0,0.07065665,0.12982693
0.0,0.0,0.2754121,0.0,0.21539927,0.24730022,0.16156352,0.16792436,0.0,0.1511502,0.12313335,0.0,0.0,0.0,0.0,0.22028524,0.0,0.0,0.0,0.040538374,0.0,0.0,0.0,0.11837599,0.0,0.0,0.17293692,0.1257637,0.0,0.3080641,0.0,0.0,0.070240855,0.12794124
0.0,0.0,0.27312487,0.0,0.21444178,0.24179481,0.16139182,0.16426632,0.0,0.14900103,0.12214589,0.0,0.0,0.0,0.0,0.22202253,0.0,0.0,0.0,0.04047061,0.0,0.0,0.0,0.118022405,0.0,0.0,0.17311366,0.1252044,0.0,0.30581865,0.0,0.0,0.07077994,0.13106497
0.0,0.0,0.27233866,0.0,0.21600871,0.24362013,0.16010289,0.1648808,0.0,0.15308553,0.12259622,0.0,0.0,0.0,0.0,0.21932903,0.0,0.0,0.0,0.04166478,0.0,0.0,0.0,0.11569774,0.0,0.0,0.1731583,0.12584995,0.0,0.30391893,0.0,0.0,0.074810356,0.12753795
0.0,0.0,0.27043632,0.0,0.21424127,0.24543856,0.15880904,0.16799001,0.0,0.15196832,0.12205825,0.0,0.0,0.0,0.0,0.21819384,0.0,0.0,0.0,0.039934404,0.0,0.0,0.0,0.11831693,0.0,0.0,0.17328049,0.12580715,0.0,0.304591,0.0,0.0,0.06573916,0.12610918
0.0,0.0,0.26992023,0.0,0.21186696,0.23698866,0.1599696,0.16616371,0.0,0.14830731,0.11936898,0.0,0.0,0.0,0.0,0.22243525,0.0,0.0,0.0,0.040241275,0.0,0.0,0.0,0.11597786,0.0,0.0,0.17068431,0.123712495,0.0,0.30114737,0.0,0.0,0.07074246,0.12567511
0.0,0.0,0.2735758,0.0,0.20701267,0.23838899,0.15818855,0.16728432,0.0,0.15414037,0.12270073,0.0,0.0,0.0,0.0,0.2176437,0.0,0.0,0.0,0.03921423,0.0,0.0,0.0,0.11529283,0.0,0.0,0.172256,0.12159397,0.0,0.30332646,0.0,0.0,0.06801969,0.12597473
0.0,0.0,0.26100117,0.0,0.21049598,0.23846419,0.16045201,0.16190223,0.0,0.15075307,0.12151625,0.0,0.0,0.0,0.0,0.21944995,0.0,0.0,0.0,0.038108997,0.0,0.0,0.0,0.1111657,0.0,0.0,0.17042452,0.1215648,0.0,0.30381736,0.0,0.0,0.06839346,0.12332251
0.0,0.0,0.26714078,0.0,0.20894566,0.23306113,0.15599698,0.1693139,0.0,0.15056767,0.1183257,0.0,0.0,0.0,0.0,0.21808122,0.0,0.0,0.0,0.037645288,0.0,0.0,0.0,0.11394123,0.0,0.0,0.17045699,0.1236636,0.0,0.29734755,0.0,0.0,0.07351046,0.12421191
0.0,0.0,0.26552823,0.0,0.20905799,0.23890626,0.15881953,0.16474248,0.0,0.14951228,0.11949741,0.0,0.0,0.0,0.0,0.21469113,0.0,0.0,0.0,0.038103364,0.0,0.0,0.0,0.11596149,0.0,0.0,0.17263071,0.12586184,0.0,0.29730952,0.0,0.0,0.07038284,0.12462406
0.0,0.0,0.26393434,0.0,0.20742455,0.23271066,0.15919288,0.16287419,0.0,0.14820658,0.12173088,0.0,0.0,0.0,0.0,0.21397337,0.0,0.0,0.0,0.04127624,0.0,0.0,0.0,0.11791531,0.0,0.0,0.16900581,0.12221011,0.0,0.2987222,0.0,0.0,0.070431165,0.12886535
0.0,0.0,0.26472107,0.0,0.20592268,0.23187096,0.15661179,0.15883136,0.0,0.14836818,0.121685095,0.0,0.0,0.0,0.0,0.2128874,0.0,0.0,0.0,0.04091737,0.0,0.0,0.0,0.116714776,0.0,0.0,0.16910431,0.12296117,0.0,0.29140157,0.0,0.0,0.07071929,0.1277073
0.0,0.0,0.26438746,0.0,0.20938495,0.236572,0.15104605,0.1613922,0.0,0.1441081,0.11821965,0.0,0.0,0.0,0.0,0.21254817,0.0,0.0,0.0,0.04166945,0.0,0.0,0.0,0.119843565,0.0,0.0,0.17027912,0.12073727,0.0,0.2934601,0.0,0.0,0.0708053,0.12547398
0.0,0.0,0.2610219,0.0,0.20735602,0.23317567,0.1542984,0.15692402,0.0,0.14695486,0.117853254,0.0,0.0,0.0,0.0,0.21117882,0.0,0.0,0.0,0.0402434,0.0,0.0,0.0,0.11733107,0.0,0.0,0.16497302,0.11928614,0.0,0.2908267,0.0,0.0,0.07095037,0.11991881
0.0,0.0,0.25960997,0.0,0.20413081,0.230913,0.15673697,0.15955794,0.0,0.14544375,0.115588635,0.0,0.0,0.0,0.0,0.210588,0.0,0.0,0.0,0.037829354,0.0,0.0,0.0,0.11541173,0.0,0.0,0.16579033,0.12146291,0.0,0.28923735,0.0,0.0,0.07082037,0.121196166
0.0,0.0,0.26129836,0.0,0.20096813,0.23463394,0.15161803,0.157004,0.0,0.14401986,0.11828966,0.0,0.0,0.0,0.0,0.21369272,0.0,0.0,0.0,0.037289012,0.0,0.0,0.0,0.11219776,0.0,0.0,0.16666305,0.119727,0.0,0.28913194,0.0,0.0,0.07042585,0.12569916
0.0,0.0,0.25696278,0.0,0.20481394,0.22982267,0.14852454,0.16105129,0.0,0.14349818,0.121022694,0.0,0.0,0.0,0.0,0.20934226,0.0,0.0,0.0,0.037445713,0.0,0.0,0.0,0.114482105,0.0,0.0,0.16870938,0.12290118,0.0,0.28893575,0.0,0.0,0.0670566,0.1255051
0.0,0.0,0.25678885,0.0,0.20308721,0.22996312,0.1538444,0.16083844,0.0,0.14857249,0.121013224,0.0,0.0,0.0,0.0,0.20875739,0.0,0.0,0.0,0.038215924,0.0,0.0,0.0,0.11276092,0.0,0.0,0.1644324,0.12207006,0.0,0.28707692,0.0,0.0,0.06803852,0.12366309
0.0,0.0,0.25652915,0.0,0.20223849,0.23207207,0.15339352,0.15875906,0.0,0.14423947,0.12003317,0.0,0.0,0.0,0.0,0.20764036,0.0,0.0,0.0,0.040163368,0.0,0.0,0.0,0.1065723,0.0,0.0,0.1631893,0.12199206,0.0,0.28380552,0.0,0.0,0.0677051,0.12178405
0.0,0.0,0.2568137,0.0,0.20276465,0.22979797,0.1476515,0.15697996,0.0,0.14436388,0.11956002,0.0,0.0,0.0,0.0,0.20705059,0.0,0.0,0.0,0.04126648,0.0,0.0,0.0,0.11242803,0.0,0.0,0.16507514,0.12170352,0.0,0.28274158,0.0,0.0,0.06360433,0.12334914
0.0,0.0,0.2560028,0.0,0.2013609,0.227483,0.14949705,0.15898098,0.0,0.14208071,0.12005123,0.0,0.0,0.0,0.0,0.20744644,0.0,0.0,0.0,0.039477874,0.0,0.0,0.0,0.11040098,0.0,0.0,0.16329446,0.12066122,0.0,0.28331682,0.0,0.0,0.06616537,0.11930479
0.0,0.0,0.25475445,0.0,0.20104967,0.22719672,0.14944553,0.15544392,0.0,0.14363237,0.1213191,0.0,0.0,0.0,0.0,0.20702375,0.0,0.0,0.0,0.03754805,0.0,0.0,0.0,0.112981886,0.0,0.0,0.16190535,0.117698714,0.0,0.28030238,0.0,0.0,0.06216228,0.12008279
0.0,0.0,0.25121143,0.0,0.19979511,0.22387329,0.15258715,0.1574864,0.0,0.14418302,0.12065794,0.0,0.0,0.0,0.0,0.20503817,0.0,0.0,0.0,0.04036166,0.0,0.0,0.0,0.11080966,0.0,0.0,0.16633916,0.11783075,0.0,0.2794357,0.0,0.0,0.06593048,0.11931132
0.0,0.0,0.2535722,0.0,0.20205408,0.22859402,0.15256815,0.1567767,0.0,0.1439527,0.11821169,0.0,0.0,0.0,0.0,0.20567447,0.0,0.0,0.0,0.03820428,0.0,0.0,0.0,0.110562555,0.0,0.0,0.1625892,0.120056346,0.0,0.27833617,0.0,0.0,0.066920236,0.11882381
