total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.06668041,0.0,0.11316597,0.0,0.20191552,0.0,0.24458548,0.0,0.2376092,0.026118245,0.0,0.0,0.0,0.0,6e-44,0.0,4.1770235e-07,0.13800779,3.2604235e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074925944,0.08863902,0.044284847,0.0,0.0,9.953811e-12,0.0,0.38446555,0.23913947,0.32079396,0.795905,0.6068681,0.055842325,0.11985463,0.0,0.0,0.019599566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.534194e-19,0.0,0.0
0.06807885,0.0,0.11221213,0.0,0.20145804,0.0,0.24890028,0.0,0.23590343,0.026444733,0.0,0.0,0.0,0.0,0.0,0.0,1.5350736e-07,0.13550839,8.92898e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07755912,0.0906053,0.042592205,0.0,0.0,1.4925603e-12,0.0,0.3818766,0.23441353,0.31699595,0.785381,0.60156226,0.05606172,0.11969684,0.0,0.0,0.018176977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8329025e-20,0.0,0.0
0.06850617,0.0,0.108210154,0.0,0.19918267,0.0,0.2522327,0.0,0.23184545,0.024936695,0.0,0.0,0.0,0.0,0.0,0.0,5.2328343e-08,0.13300645,1.8291215e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07677233,0.08793876,0.043471392,0.0,0.0,1.934793e-13,0.0,0.3756884,0.23092808,0.31076127,0.7850723,0.5959503,0.05563734,0.116719,0.0,0.0,0.01746237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6186153e-22,0.0,0.0
0.06843059,0.0,0.110405795,0.0,0.19721086,0.0,0.2477193,0.0,0.2255849,0.025664777,0.0,0.0,0.0,0.0,0.0,0.0,1.6452615e-08,0.13389285,2.7299216e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07835183,0.08698075,0.043127593,0.0,0.0,2.1427359e-14,0.0,0.3723684,0.2261496,0.30870923,0.7785694,0.59486383,0.0564949,0.12119428,0.0,0.0,0.016388029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6405134e-24,0.0,0.0
0.07081813,0.0,0.110295005,0.0,0.19380477,0.0,0.23718832,0.0,0.22352661,0.025051884,0.0,0.0,0.0,0.0,0.0,0.0,4.741577e-09,0.13280424,2.8824833e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07974264,0.08744145,0.04342885,0.0,0.0,2.0014296e-15,0.0,0.3683535,0.21957438,0.3037685,0.7763688,0.59072125,0.056642592,0.121824056,0.0,0.0,0.014968623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1679073e-25,0.0,0.0
0.06808208,0.0,0.1122393,0.0,0.19792843,0.0,0.23328109,0.0,0.22790612,0.024299901,0.0,0.0,0.0,0.0,0.0,0.0,1.2441537e-09,0.12984733,2.0835703e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07624727,0.08976949,0.042198002,0.0,0.0,1.554669e-16,0.0,0.36762118,0.21936019,0.3029798,0.77133673,0.5874573,0.05476726,0.11918607,0.0,0.0,0.015226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1064552e-27,0.0,0.0
0.068196334,0.0,0.11179581,0.0,0.19194032,0.0,0.23950891,0.0,0.23190308,0.023835588,0.0,0.0,0.0,0.0,0.0,0.0,2.950495e-10,0.13250357,9.935707e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080845185,0.08749095,0.040968966,0.0,0.0,9.889522e-18,0.0,0.36786598,0.21880919,0.30281526,0.7595855,0.5802626,0.056564435,0.11788018,0.0,0.0,0.014551169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.101217e-30,0.0,0.0
0.0695768,0.0,0.11074157,0.0,0.19211726,0.0,0.23682612,0.0,0.22571732,0.025242854,0.0,0.0,0.0,0.0,0.0,0.0,6.274018e-11,0.1324585,2.9972425e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07876562,0.083992116,0.042875096,0.0,0.0,5.0654814e-19,0.0,0.3643976,0.21451257,0.29849312,0.75319916,0.5830329,0.056261253,0.12050482,0.0,0.0,0.0149951335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.971227e-32,0.0,0.0
0.06897805,0.0,0.10593991,0.0,0.19303402,0.0,0.2356819,0.0,0.22582258,0.02520184,0.0,0.0,0.0,0.0,0.0,0.0,1.1860084e-11,0.12950939,5.45242e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076049924,0.08528552,0.042316157,0.0,0.0,2.0507764e-20,0.0,0.3576917,0.21009792,0.29311574,0.75467986,0.5730229,0.056370344,0.11820703,0.0,0.0,0.013506702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7592425e-35,0.0,0.0
0.0691386,0.0,0.104609944,0.0,0.19278347,0.0,0.23049282,0.0,0.22253649,0.023495378,0.0,0.0,0.0,0.0,0.0,0.0,1.9745269e-12,0.12644407,5.6604e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074293025,0.085926026,0.041506905,0.0,0.0,6.429727e-22,0.0,0.35692343,0.20641491,0.29346985,0.7530247,0.5732097,0.060095694,0.11692416,0.0,0.0,0.013415425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2031684e-37,0.0,0.0
0.069591925,0.0,0.10692086,0.0,0.191211,0.0,0.23350897,0.0,0.22508332,0.022897294,0.0,0.0,0.0,0.0,0.0,0.0,2.8658857e-13,0.1258068,3.1e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07460632,0.085896656,0.039258055,0.0,0.0,1.5263015e-23,0.0,0.35540247,0.20272811,0.28662616,0.744769,0.56924343,0.055678178,0.11822172,0.0,0.0,0.012958268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04576e-40,0.0,0.0
0.068934105,0.0,0.10309013,0.0,0.1920263,0.0,0.22957318,0.0,0.22193402,0.022223178,0.0,0.0,0.0,0.0,0.0,0.0,3.5865262e-14,0.12573448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07363767,0.08519731,0.039804652,0.0,0.0,2.6754637e-25,0.0,0.35473734,0.20246147,0.29006973,0.736468,0.5681111,0.059986666,0.119472556,0.0,0.0,0.011527282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8e-44,0.0,0.0
0.07101419,0.0,0.10602126,0.0,0.18469323,0.0,0.23345046,0.0,0.22215933,0.022791797,0.0,0.0,0.0,0.0,0.0,0.0,3.8236295e-15,0.1266327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07422197,0.08334056,0.04065209,0.0,0.0,3.368119e-27,0.0,0.34798977,0.19582862,0.28541481,0.7371045,0.5680275,0.06235814,0.11945172,0.0,0.0,0.011129362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07049403,0.0,0.10364282,0.0,0.18507972,0.0,0.2297684,0.0,0.22579542,0.022502795,0.0,0.0,0.0,0.0,0.0,0.0,3.427341e-16,0.12827314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075022645,0.08348785,0.0396205,0.0,0.0,2.9519562e-29,0.0,0.34888124,0.19361135,0.2819007,0.7263552,0.55714476,0.06119081,0.116799355,0.0,0.0,0.010117889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.070212364,0.0,0.09921879,0.0,0.17892624,0.0,0.22825631,0.0,0.22132505,0.022630602,0.0,0.0,0.0,0.0,0.0,0.0,2.5461248e-17,0.121824995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071236975,0.08355799,0.04055893,0.0,0.0,1.7394728e-31,0.0,0.34716338,0.19148436,0.28157228,0.72661316,0.56008047,0.063646846,0.11381723,0.0,0.0,0.008612325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.069060884,0.0,0.103771225,0.0,0.18242718,0.0,0.2248526,0.0,0.22394949,0.02148831,0.0,0.0,0.0,0.0,0.0,0.0,1.5431713e-18,0.12513259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07367605,0.078729406,0.041467678,0.0,0.0,6.625327e-34,0.0,0.34286156,0.18772432,0.27691773,0.72322214,0.5471013,0.06638161,0.11026988,0.0,0.0,0.007856968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07180933,0.0,0.10252344,0.0,0.18213636,0.0,0.22502774,0.0,0.22462729,0.02212414,0.0,0.0,0.0,0.0,0.0,0.0,7.500127e-20,0.12177667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073737256,0.0812752,0.03949022,0.0,0.0,1.5596684e-36,0.0,0.34164166,0.18496448,0.27690703,0.71344036,0.55302995,0.06549332,0.11595862,0.0,0.0,0.0072095087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07060955,0.0,0.098527305,0.0,0.18333319,0.0,0.22236784,0.0,0.22222826,0.021082,0.0,0.0,0.0,0.0,0.0,0.0,2.868186e-21,0.123320885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07300396,0.07752706,0.041386142,0.0,0.0,2.155745e-39,0.0,0.33945912,0.18284675,0.27766448,0.71132904,0.5447506,0.061414473,0.11042864,0.0,0.0,0.006245811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07172147,0.0,0.099958904,0.0,0.17667082,0.0,0.22489981,0.0,0.21858767,0.022008244,0.0,0.0,0.0,0.0,0.0,0.0,8.4518886e-23,0.122079656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071385115,0.07724122,0.040312186,0.0,0.0,1.648e-42,0.0,0.33661094,0.17814621,0.2695847,0.7091388,0.54834574,0.06689377,0.11641626,0.0,0.0,0.0052473187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06801225,0.0,0.10185162,0.0,0.18160388,0.0,0.22266199,0.0,0.22131845,0.02142079,0.0,0.0,0.0,0.0,0.0,0.0,1.8753085e-24,0.12289886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07546292,0.07841024,0.040023006,0.0,0.0,0.0,0.0,0.3374566,0.17796183,0.2683777,0.69662154,0.54967505,0.061381962,0.113638744,0.0,0.0,0.0043466035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06862868,0.0,0.10077491,0.0,0.18356319,0.0,0.2176417,0.0,0.2178174,0.021480625,0.0,0.0,0.0,0.0,0.0,0.0,3.053768e-26,0.12562071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07463086,0.07584611,0.039382778,0.0,0.0,0.0,0.0,0.33250353,0.17403327,0.2676207,0.69621944,0.54855746,0.06298193,0.11179731,0.0,0.0,0.0034109002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07113897,0.0,0.09873298,0.0,0.17961709,0.0,0.22260913,0.0,0.21846445,0.02115568,0.0,0.0,0.0,0.0,0.0,0.0,3.5469493e-28,0.12418834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07276684,0.07673944,0.040133223,0.0,0.0,0.0,0.0,0.32942384,0.1701572,0.26545823,0.6930187,0.54309136,0.06398849,0.114593856,0.0,0.0,0.0026515077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07013832,0.0,0.098259136,0.0,0.1771285,0.0,0.22024871,0.0,0.21799733,0.020597158,0.0,0.0,0.0,0.0,0.0,0.0,2.8462732e-30,0.12506953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073131956,0.07599792,0.038544025,0.0,0.0,0.0,0.0,0.33094332,0.16938269,0.26086053,0.69038814,0.5354222,0.06365384,0.11186475,0.0,0.0,0.0019808991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.069972776,0.0,0.09299062,0.0,0.173752,0.0,0.21393359,0.0,0.21572366,0.020831805,0.0,0.0,0.0,0.0,0.0,0.0,1.522413e-32,0.12944499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074597895,0.07898632,0.039535772,0.0,0.0,0.0,0.0,0.32614577,0.1638206,0.257946,0.6824713,0.53273636,0.061980303,0.113258846,0.0,0.0,0.0014761596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071732804,0.0,0.095304646,0.0,0.17611948,0.0,0.21365573,0.0,0.21314162,0.020675462,0.0,0.0,0.0,0.0,0.0,0.0,5.2121506e-35,0.12587303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07157978,0.07877132,0.03812122,0.0,0.0,0.0,0.0,0.32776856,0.16306151,0.25706035,0.67393154,0.53068906,0.06330078,0.11540134,0.0,0.0,0.0010485803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.069903865,0.0,0.10143231,0.0,0.1786181,0.0,0.2101742,0.0,0.21428786,0.020100476,0.0,0.0,0.0,0.0,0.0,0.0,1.09063e-37,0.123076394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07113812,0.080827266,0.03801766,0.0,0.0,0.0,0.0,0.32256243,0.16113298,0.2530456,0.6755802,0.5312634,0.06038784,0.111559555,0.0,0.0,0.00070866075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07314516,0.0,0.09795819,0.0,0.17702225,0.0,0.211432,0.0,0.21093687,0.020071758,0.0,0.0,0.0,0.0,0.0,0.0,1.32274e-40,0.122452796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07370771,0.07990689,0.037029274,0.0,0.0,0.0,0.0,0.32304674,0.15841198,0.2524393,0.6740884,0.52725846,0.06053719,0.11630153,0.0,0.0,0.00045303407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07160422,0.0,0.09897483,0.0,0.17918952,0.0,0.20982453,0.0,0.21582054,0.018737495,0.0,0.0,0.0,0.0,0.0,0.0,8.7e-44,0.124482155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07099836,0.07710037,0.036526367,0.0,0.0,0.0,0.0,0.32066953,0.15583222,0.25191006,0.66936237,0.5243933,0.06072605,0.11279679,0.0,0.0,0.00028123724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07088034,0.0,0.09873006,0.0,0.17706026,0.0,0.20884033,0.0,0.21251537,0.019245405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12193034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07329794,0.07742445,0.034745365,0.0,0.0,0.0,0.0,0.317108,0.15033866,0.24937245,0.6638625,0.5226675,0.060551777,0.11524267,0.0,0.0,0.00016660486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07203662,0.0,0.09920789,0.0,0.17250478,0.0,0.21239293,0.0,0.21036762,0.018133566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12126975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07209975,0.07635041,0.03668741,0.0,0.0,0.0,0.0,0.31588608,0.14842136,0.2479107,0.6631118,0.5234321,0.05990573,0.111046374,0.0,0.0,9.434156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07046128,0.0,0.097322404,0.0,0.17815673,0.0,0.20972574,0.0,0.21210669,0.018680234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12225684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07326517,0.07629622,0.03628556,0.0,0.0,0.0,0.0,0.31515673,0.14786117,0.24850392,0.65279007,0.5232873,0.061688807,0.10757388,0.0,0.0,5.1216135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.071172126,0.0,0.09935797,0.0,0.16921747,0.0,0.20607747,0.0,0.21506275,0.019129895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11994859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07049585,0.07562569,0.038132492,0.0,0.0,0.0,0.0,0.31434777,0.14442506,0.24542208,0.655366,0.52009714,0.06454196,0.10961145,0.0,0.0,2.65014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0703562,0.0,0.098501965,0.0,0.17256536,0.0,0.2062836,0.0,0.21301794,0.019123673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12069633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07197105,0.07301308,0.037270464,0.0,0.0,0.0,0.0,0.31186682,0.14213699,0.2435517,0.6557984,0.51441735,0.061734337,0.11039707,0.0,0.0,1.30257995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0708112,0.0,0.09795601,0.0,0.17088361,0.0,0.20973772,0.0,0.2141656,0.017883921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12288995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07139482,0.07587949,0.037205637,0.0,0.0,0.0,0.0,0.31222722,0.14056878,0.2455198,0.64796174,0.51282316,0.06045503,0.10982158,0.0,0.0,6.068244e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07230208,0.0,0.09862241,0.0,0.17175283,0.0,0.20330033,0.0,0.20974025,0.01632097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11956064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07137295,0.07142751,0.037382044,0.0,0.0,0.0,0.0,0.31289017,0.1394053,0.2446653,0.64513934,0.5084963,0.064762756,0.11302182,0.0,0.0,2.6702576e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07284114,0.0,0.09575513,0.0,0.1731137,0.0,0.20028017,0.0,0.20482741,0.016447954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12089635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739477,0.07168456,0.03640597,0.0,0.0,0.0,0.0,0.31199816,0.13655491,0.24317247,0.64001745,0.50615853,0.066283084,0.11248153,0.0,0.0,1.1052056e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07414036,0.0,0.093842834,0.0,0.1691159,0.0,0.20293503,0.0,0.2082486,0.01683763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11742506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07167759,0.07598236,0.035183217,0.0,0.0,0.0,0.0,0.30923426,0.13233419,0.2406917,0.6341363,0.50850075,0.06253862,0.11316039,0.0,0.0,4.282343e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07641686,0.0,0.094439365,0.0,0.16965221,0.0,0.20268856,0.0,0.20724122,0.015964301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11737685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07323055,0.07272829,0.035313867,0.0,0.0,0.0,0.0,0.31000394,0.13195828,0.2388969,0.62911606,0.5038601,0.06345256,0.11526213,0.0,0.0,1.5456281e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07350218,0.0,0.09735298,0.0,0.16763145,0.0,0.2042175,0.0,0.20644233,0.015619008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122169025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07154031,0.071469225,0.03724967,0.0,0.0,0.0,0.0,0.30461657,0.12704289,0.23488945,0.6371897,0.4995311,0.06314318,0.11540005,0.0,0.0,5.1684466e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07615443,0.0,0.093338326,0.0,0.16749856,0.0,0.20100494,0.0,0.20866175,0.015358131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11988242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07356331,0.07655127,0.03442534,0.0,0.0,0.0,0.0,0.3082339,0.12735197,0.2378425,0.6225263,0.49885413,0.06104845,0.11673245,0.0,0.0,1.5917847e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07406624,0.0,0.09236716,0.0,0.1690562,0.0,0.20153351,0.0,0.21056445,0.014778121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12005952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07114065,0.07386042,0.036364697,0.0,0.0,0.0,0.0,0.3020052,0.12308236,0.23496488,0.6242492,0.4981333,0.062450927,0.11777783,0.0,0.0,4.4865445e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.072661385,0.0,0.09478089,0.0,0.16927071,0.0,0.20061518,0.0,0.20542067,0.014052127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1219673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07361006,0.072812535,0.035433557,0.0,0.0,0.0,0.0,0.30503482,0.12266075,0.23528326,0.6116859,0.49745044,0.06026195,0.11182445,0.0,0.0,1.1493393e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07476876,0.0,0.095116414,0.0,0.16734849,0.0,0.20026036,0.0,0.20772548,0.014510088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12378107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06949812,0.07104277,0.037379645,0.0,0.0,0.0,0.0,0.3043666,0.12049185,0.23285148,0.6127352,0.49546242,0.0632421,0.1155356,0.0,0.0,2.6561292e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07546211,0.0,0.09284497,0.0,0.16576533,0.0,0.19945358,0.0,0.20257689,0.014211194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12241027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07055233,0.07095456,0.036627978,0.0,0.0,0.0,0.0,0.30183622,0.11699852,0.22975162,0.61184,0.49356675,0.065041676,0.11641737,0.0,0.0,5.4928694e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07459766,0.0,0.09614344,0.0,0.16946043,0.0,0.19614705,0.0,0.20375544,0.014169899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124772795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0717475,0.07042932,0.036077857,0.0,0.0,0.0,0.0,0.30113974,0.115186356,0.2297362,0.6061685,0.49388954,0.06274426,0.112728514,0.0,0.0,1.0075924e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07441872,0.0,0.09794801,0.0,0.16700353,0.0,0.19375303,0.0,0.20538233,0.014544259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121025436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071823604,0.071882986,0.035291355,0.0,0.0,0.0,0.0,0.3029493,0.11489756,0.23080836,0.59969246,0.48874357,0.06619522,0.11504613,0.0,0.0,1.62391e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07706794,0.0,0.0986131,0.0,0.17157759,0.0,0.19603437,0.0,0.20328411,0.014702093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1222936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071923114,0.0710661,0.03443138,0.0,0.0,0.0,0.0,0.29888758,0.11177969,0.22717662,0.60003513,0.48294497,0.064706296,0.114499666,0.0,0.0,2.2757696e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07744913,0.0,0.0941474,0.0,0.16700353,0.0,0.19193138,0.0,0.20530118,0.016238134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123993024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07329387,0.0708323,0.033926483,0.0,0.0,0.0,0.0,0.2989703,0.10973825,0.22705108,0.59639347,0.48356017,0.067244254,0.113997556,0.0,0.0,2.7420913e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
