epoch,train_residual_mse_mean,val_residual_mse_mean,val_y_r2_mean,median_effective_norm,max_effective_norm
24,0.3215559341690757,0.5475738048553467,0.8670031428337097,0.19114622473716736,0.9508641958236694
25,0.3265341285503272,0.5553206205368042,0.8651216626167297,0.1898009479045868,0.9518365859985352
26,0.30081351485216257,0.553278923034668,0.865617573261261,0.1897399127483368,0.9628737568855286
27,0.3183550624684854,0.5482841730117798,0.8668306469917297,0.18934401869773865,0.9658708572387695
28,0.29338629656668863,0.5791095495223999,0.8593438267707825,0.18768078088760376,0.9676441550254822
29,0.2797510242371848,0.5477530360221863,0.8669597506523132,0.1869339644908905,0.9743221998214722
30,0.282473160461946,0.5448413491249084,0.8676669001579285,0.18584181368350983,0.9777393937110901
31,0.2700339336738442,0.5391699075698853,0.8690444231033325,0.18457181751728058,0.9798316955566406
32,0.27512999465971283,0.551395058631897,0.8660751581192017,0.18492458760738373,0.9797238707542419
33,0.26206352719754883,0.524358868598938,0.8726417422294617,0.1848401427268982,0.9866757988929749
34,0.25957778976722196,0.532821536064148,0.8705862760543823,0.1838567554950714,0.9944124817848206
35,0.2589881560116103,0.5389205813407898,0.8691048622131348,0.18432310223579407,0.988520622253418
36,0.244589919619488,0.5286998152732849,0.8715874552726746,0.18299472332000732,0.9939193725585938
37,0.24690535348473172,0.5311713218688965,0.8709871172904968,0.1819247454404831,0.9969940781593323
38,0.24499572813510895,0.5465811491012573,0.8672442436218262,0.1818198263645172,0.9974755048751831
39,0.2472618409630024,0.5343166589736938,0.8702232241630554,0.1820945292711258,0.9975871443748474
40,0.24073694104498083,0.5320443511009216,0.870775043964386,0.18228590488433838,1.000747561454773
41,0.2360113308285222,0.5181286334991455,0.8741549253463745,0.18115940690040588,1.0005149841308594
42,0.2334678414644617,0.5430441498756409,0.8681033849716187,0.1814066469669342,1.004312515258789
43,0.22534310253280582,0.5787206888198853,0.8594382405281067,0.1812710016965866,1.0003509521484375
44,0.22882693441528262,0.5275256633758545,0.87187260389328,0.1816469132900238,1.007638931274414
45,0.22061676103057284,0.5146864652633667,0.8749909400939941,0.18082284927368164,1.0077476501464844
46,0.2250520054138068,0.5309131741523743,0.8710497617721558,0.18094544112682343,1.007364273071289
47,0.2140492002169291,0.5395604372024536,0.8689495325088501,0.1808786690235138,1.005570888519287
48,0.21069892518448108,0.5354539155960083,0.8699469566345215,0.18029433488845825,1.0081149339675903
49,0.2036290898016005,0.5272930264472961,0.8719290494918823,0.1802796572446823,1.0119792222976685
50,0.2033870719147451,0.5106350183486938,0.8759750127792358,0.18003979325294495,1.0119298696517944
51,0.2087447503299424,0.5273094773292542,0.8719251751899719,0.18001630902290344,1.0165947675704956
52,0.20423089509660547,0.5190671682357788,0.8739269971847534,0.1797342598438263,1.0129215717315674
53,0.19863967371709418,0.507156252861023,0.876819908618927,0.1786864697933197,1.0154989957809448
54,0.19967133642146082,0.5234337449073792,0.8728664517402649,0.17772459983825684,1.0144935846328735
55,0.1929812663883874,0.5388070344924927,0.8691325187683105,0.17760933935642242,1.0166032314300537
56,0.1951321169282451,0.5128000974655151,0.8754491806030273,0.17685358226299286,1.0195358991622925
57,0.19769646193493495,0.5127369165420532,0.8754645586013794,0.17662566900253296,1.0178035497665405
58,0.19751903934009146,0.5211507678031921,0.8734208941459656,0.17663341760635376,1.020635724067688
59,0.18354113761222723,0.5235096216201782,0.8728479146957397,0.1761040985584259,1.021877646446228
60,0.19017069323947935,0.5344818234443665,0.870182991027832,0.17650866508483887,1.0245569944381714
61,0.18538233400745827,0.5233233571052551,0.8728933334350586,0.17552955448627472,1.0208914279937744
62,0.18932374476483374,0.5136450529098511,0.8752440214157104,0.17445242404937744,1.0234628915786743
63,0.1800445816056295,0.5285466313362122,0.8716246485710144,0.17442473769187927,1.0228441953659058
64,0.17296971042047848,0.5052304863929749,0.877287745475769,0.17402762174606323,1.022322177886963
65,0.1813751348491871,0.5429811477661133,0.8681187629699707,0.17361420392990112,1.0239841938018799
66,0.18196403596437338,0.5229452848434448,0.8729850649833679,0.1730244755744934,1.0277613401412964
67,0.1736545886731509,0.5266762971878052,0.8720788955688477,0.17336559295654297,1.028204083442688
68,0.1777320635138136,0.5330731868743896,0.8705251812934875,0.17179471254348755,1.0291624069213867
69,0.17907982059951985,0.5247257947921753,0.8725525736808777,0.172801673412323,1.0286048650741577
70,0.17357158965685152,0.5186614990234375,0.8740255236625671,0.17086797952651978,1.0311847925186157
71,0.17416971210728993,0.5682550072669983,0.861980140209198,0.1702711135149002,1.0284594297409058
72,0.18003393382285582,0.5089981555938721,0.8763726353645325,0.16947677731513977,1.0344040393829346
73,0.1699566241692413,0.5516887307167053,0.8660038113594055,0.16920791566371918,1.0300008058547974
74,0.16967487064274875,0.5365676879882812,0.8696764707565308,0.16926610469818115,1.0322624444961548
75,0.16855712607502937,0.5291401743888855,0.8714804649353027,0.1680278331041336,1.0337309837341309
76,0.16523605009371584,0.5187033414840698,0.8740154504776001,0.1682845801115036,1.0334316492080688
77,0.15275657605944257,0.5226264595985413,0.8730624318122864,0.16758832335472107,1.032618761062622
78,0.15584500630696616,0.5205631852149963,0.8735636472702026,0.16745376586914062,1.0329939126968384
79,0.16297892661708774,0.5137991905212402,0.8752065896987915,0.16588139533996582,1.0329786539077759
80,0.15798188644376668,0.5219918489456177,0.8732166290283203,0.16629157960414886,1.0352754592895508
81,0.15728646223292206,0.5215696096420288,0.873319149017334,0.16621273756027222,1.0354887247085571
82,0.15330898513396582,0.5171342492103577,0.8743965029716492,0.16542601585388184,1.0347999334335327
83,0.15571771212147945,0.5236741304397583,0.8728080987930298,0.16505669057369232,1.0357080698013306
84,0.15390102260492064,0.5371532440185547,0.8695341944694519,0.1639159470796585,1.0337601900100708
85,0.1535737934437665,0.514797568321228,0.8749641180038452,0.1635071486234665,1.0347708463668823
86,0.14696389041615254,0.5071290731430054,0.8768265843391418,0.16268229484558105,1.0353373289108276
87,0.14906596076307874,0.5451762080192566,0.8675855398178101,0.16255688667297363,1.030256748199463
88,0.15624214562051225,0.5182912349700928,0.8741155862808228,0.16209936141967773,1.0367406606674194
89,0.15131007304245775,0.5281097888946533,0.8717306852340698,0.16146713495254517,1.0377590656280518
90,0.1511573727157983,0.5143512487411499,0.8750724792480469,0.1616252362728119,1.0356712341308594
91,0.1506625609190175,0.5440603494644165,0.8678566217422485,0.1603366881608963,1.0354799032211304
92,0.14419283921068365,0.5205118656158447,0.8735761642456055,0.1609749048948288,1.0365475416183472
93,0.14554186842658304,0.5246328711509705,0.8725751638412476,0.16006019711494446,1.0374722480773926
94,0.1463273200347568,0.5505013465881348,0.8662921786308289,0.15982180833816528,1.038875937461853
95,0.14698979506889978,0.552169144153595,0.8658870458602905,0.16022172570228577,1.0430551767349243
96,0.14822839911688457,0.5334386825561523,0.8704363703727722,0.1599147617816925,1.0374984741210938
97,0.14341456680135292,0.5114384293556213,0.8757798075675964,0.15927569568157196,1.039750337600708
98,0.1373656423705997,0.5180879831314087,0.874164879322052,0.159319669008255,1.0377626419067383
99,0.1349195016152931,0.5215097665786743,0.873333752155304,0.15825119614601135,1.0372555255889893
