epoch,train_base_mse,train_base_r2,train_path1_mse,train_path1_r2,train_path2_mse,train_path2_r2,train_path3_mse,train_path3_r2,test_base_mse,test_base_r2,test_path1_mse,test_path1_r2,test_path2_mse,test_path2_r2,test_path3_mse,test_path3_r2,base_active_0p5,inc1_active_0p5,inc2_active_0p5,inc3_active_0p5
180,0.08153121749650968,0.9184687733650208,0.008603316327005704,0.9913966655731201,0.00860331624388996,0.9913966655731201,0.008603316109803662,0.9913966655731201,0.08994345199998195,0.9050589203834534,0.02319616215337613,0.9755149483680725,0.023196161190820175,0.9755149483680725,0.02319616456686451,0.9755149483680725,8,0,0,0
181,0.07870436370838789,0.9212956428527832,0.008241158173420245,0.9917588233947754,0.008241157802596153,0.9917588233947754,0.008241154037346363,0.9917588233947754,0.08696161416677259,0.9082064628601074,0.022958831143247465,0.9757654666900635,0.022958827811213802,0.9757654666900635,0.022958825387787526,0.9757654666900635,8,0,0,0
182,0.08485629179384943,0.9151437282562256,0.008459674766319886,0.9915403127670288,0.008459675389510373,0.9915403127670288,0.00845967613328973,0.9915403127670288,0.0936774339685898,0.9011175036430359,0.02361684839706868,0.9750708937644958,0.023616847939925585,0.9750708937644958,0.02361684942493079,0.9750708937644958,8,0,0,0
183,0.08593809157950927,0.9140619039535522,0.009610509678926021,0.9903894662857056,0.00961051063031714,0.9903894662857056,0.009610509335096787,0.9903894662857056,0.0950641163125089,0.8996537923812866,0.024933954869771784,0.9736806154251099,0.024933956357616385,0.9736806154251099,0.024933955014581087,0.9736806154251099,7,0,0,0
184,0.08739465959000733,0.912605345249176,0.008515748657104307,0.9914842247962952,0.008515748778758762,0.9914842247962952,0.00851574797086662,0.9914842247962952,0.0957005823530802,0.8989819288253784,0.022711807735570955,0.9760262370109558,0.022711811073283416,0.9760262370109558,0.02271181046991132,0.9760262370109558,7,0,0,0
185,0.09315412282420878,0.9068458676338196,0.009000318994764082,0.990999698638916,0.009000313670561286,0.990999698638916,0.009000319422241854,0.990999698638916,0.10096782879767621,0.89342200756073,0.024153079014135208,0.9745048880577087,0.024153072954859675,0.9745048880577087,0.024153079014135208,0.9745048880577087,7,0,0,0
186,0.0876699173744856,0.9123300909996033,0.008859029732726963,0.9911409616470337,0.008859031998341396,0.9911409616470337,0.008859031547775916,0.9911409616470337,0.0969897033249187,0.8976211547851562,0.02394131232314266,0.9747284054756165,0.02394131418578781,0.9747284054756165,0.023941315682150605,0.9747284054756165,7,0,0,0
187,0.08833120869008027,0.9116687774658203,0.008005597654404723,0.9919943809509277,0.008005595564967253,0.9919943809509277,0.008005597426369217,0.9919943809509277,0.09680397984026591,0.8978171944618225,0.022807303918298424,0.9759254455566406,0.0228073017234437,0.9759254455566406,0.022807303171536727,0.9759254455566406,7,0,0,0
188,0.07542515714872347,0.9245748519897461,0.008235333876241735,0.9917646646499634,0.008235333303222611,0.9917646646499634,0.008235333417773156,0.9917646646499634,0.08365973168643327,0.9116917848587036,0.02313818977350687,0.9755761623382568,0.02313818888619497,0.9755761623382568,0.023138188707312886,0.9755761623382568,7,0,0,0
189,0.060227134964740706,0.9397728443145752,0.01075537393969277,0.9892446398735046,0.010755388294208103,0.9892446398735046,0.010755359843404555,0.9892446398735046,0.0697896356478606,0.9263325929641724,0.026020680321380496,0.9725335240364075,0.026020692621653036,0.9725335240364075,0.026020665089429424,0.9725335240364075,7,0,0,0
190,0.0932734216017113,0.906726598739624,0.009306996310425284,0.9906930327415466,0.009306994051737164,0.9906930327415466,0.00930699303055013,0.9906930327415466,0.10153374912944145,0.892824649810791,0.024015507237735864,0.9746500849723816,0.024015505015906855,0.9746500849723816,0.02401550253853202,0.9746500849723816,7,0,0,0
191,0.10667542704898923,0.893324613571167,0.010186547689455257,0.9898134469985962,0.010186536862031137,0.9898134469985962,0.010186544418992784,0.9898134469985962,0.11348305105390709,0.8802114129066467,0.024449340303473902,0.9741921424865723,0.024449331434613957,0.9741921424865723,0.024449336937367463,0.9741921424865723,7,0,0,0
192,0.07803008058211396,0.9219698905944824,0.007919623447236875,0.9920803904533386,0.007919620848271476,0.9920803904533386,0.007919616818578643,0.9920803904533386,0.08628048997644971,0.9089254140853882,0.023329038336225672,0.975374698638916,0.023329032935690497,0.975374698638916,0.02332903058040978,0.975374698638916,7,0,0,0
193,0.07477409270834277,0.9252259135246277,0.008492504266423865,0.9915074706077576,0.008492501026863398,0.9915074706077576,0.00849250289092933,0.9915074706077576,0.08307440210951537,0.9123096466064453,0.023231523940566837,0.9754776358604431,0.02323152207650199,0.9754776358604431,0.023231525671179976,0.9754776358604431,7,0,0,0
194,0.07341629006451636,0.9265837073326111,0.00916374504866688,0.9908362627029419,0.009163744800918026,0.9908362627029419,0.009163746783619251,0.9908362627029419,0.08097962111734398,0.9145208597183228,0.02361586982549009,0.9750719666481018,0.02361586975308544,0.9750719666481018,0.0236158735408425,0.975071907043457,7,0,0,0
195,0.062180887930475964,0.9378191232681274,0.01102826673083553,0.9889717102050781,0.01102826154000864,0.9889717102050781,0.011028276137300091,0.9889717102050781,0.07215937108323886,0.9238311648368835,0.026897830252603786,0.9716076254844666,0.02689782567833346,0.9716076254844666,0.02689783955731134,0.9716076254844666,7,0,0,0
196,0.09903261561620154,0.9009673595428467,0.008801928262100545,0.9911980628967285,0.008801930539436427,0.9911980628967285,0.00880193867092678,0.9911980628967285,0.1056658941570942,0.8884629011154175,0.023205485696075258,0.9755051136016846,0.023205486650113016,0.9755051136016846,0.023205494486851753,0.9755051136016846,7,0,0,0
197,0.09318064423143,0.9068193435668945,0.007818187084894351,0.9921818375587463,0.007818186196195237,0.9921818375587463,0.007818183209178764,0.9921818375587463,0.10112655020841374,0.8932544589042664,0.022651160363017057,0.9760902523994446,0.02265116267002801,0.9760902523994446,0.02265115698129393,0.9760902523994446,7,0,0,0
198,0.09800186079254049,0.9019981622695923,0.009741638177752915,0.9902583360671997,0.009741619636903537,0.9902583956718445,0.009741629579890885,0.9902583956718445,0.10554733269325481,0.8885880708694458,0.023841473900020213,0.9748337864875793,0.02384145732929294,0.9748338460922241,0.023841465695579423,0.9748337864875793,7,0,0,0
199,0.08806757852975008,0.9119324088096619,0.008573776524631885,0.9914262294769287,0.008573778369339662,0.9914262294769287,0.008573779526744166,0.9914262294769287,0.09528305959637935,0.8994226455688477,0.02272606419865042,0.9760112166404724,0.022726067330506517,0.9760111570358276,0.0227260987754207,0.9760111570358276,7,0,0,0
200,0.0880651059144899,0.9119349122047424,0.007466998445701272,0.9925330281257629,0.007466998318186091,0.9925330281257629,0.0074670018518484226,0.9925329685211182,0.09694691598642527,0.897666335105896,0.02303747098506769,0.9756824970245361,0.023037471544429113,0.9756824970245361,0.02303749773219773,0.9756824374198914,7,0,0,0
201,0.09877173204904154,0.9012282490730286,0.008159154657385306,0.9918408393859863,0.008159153866009754,0.9918408393859863,0.008159159576842842,0.9918408393859863,0.10661503830470326,0.8874610066413879,0.022992327620513828,0.9757301211357117,0.022992326880850626,0.9757301211357117,0.022992328813061028,0.9757301211357117,7,0,0,0
202,0.08770646598164496,0.9122934937477112,0.007889850579967977,0.9921101331710815,0.007889849523527791,0.9921101331710815,0.007889840586542867,0.9921101331710815,0.09535575653539925,0.899345874786377,0.02240808469402354,0.9763468503952026,0.02240808412330452,0.9763468503952026,0.02240804921006557,0.9763468503952026,7,0,0,0
203,0.10928139910897529,0.8907185792922974,0.009159267991376311,0.9908407330513,0.009159280880355055,0.9908407330513,0.009159268814009067,0.9908407330513,0.11516144779715233,0.878439724445343,0.023441557196059788,0.9752559661865234,0.023441569158443955,0.9752559065818787,0.023441546727199017,0.9752559661865234,7,0,0,0
204,0.07487836884211076,0.9251216053962708,0.008882937206432769,0.9911170601844788,0.008882941597892208,0.9911170601844788,0.008882930385258581,0.9911170601844788,0.08317175686427551,0.9122068881988525,0.023945579265539602,0.9747239351272583,0.023945585898373548,0.9747239351272583,0.02394555661850041,0.9747239351272583,7,0,0,0
205,0.09429741342510094,0.9057025909423828,0.00806520440211501,0.9919347763061523,0.008065204910577354,0.9919347763061523,0.00806519183281221,0.9919348359107971,0.1022054574497771,0.892115592956543,0.02280494214529626,0.9759279489517212,0.02280494224751459,0.9759279489517212,0.022804924592137246,0.9759279489517212,7,0,0,0
206,0.10423124331375691,0.8957687616348267,0.008839416598334971,0.9911605715751648,0.008839425180302002,0.9911605715751648,0.008839421285317058,0.9911605715751648,0.1115643045092683,0.8822367191314697,0.02421162383937527,0.9744430780410767,0.024211632276646702,0.9744430780410767,0.02421162417584394,0.9744430780410767,7,0,0,0
207,0.09298429787187382,0.9070156812667847,0.00773348528565022,0.9922665357589722,0.007733487626921292,0.9922665357589722,0.007733465745813525,0.9922665357589722,0.09970732018487846,0.894752562046051,0.021997827965561753,0.9767798781394958,0.021997827891737404,0.9767798781394958,0.02199783051534124,0.9767798781394958,7,0,0,0
208,0.0971618144240864,0.9028381705284119,0.007869301131883144,0.992130696773529,0.00786930197565003,0.992130696773529,0.007869297475678367,0.992130696773529,0.10384012813248285,0.890390157699585,0.02230537667296963,0.9764552712440491,0.022305377406954038,0.9764552712440491,0.022305408194547564,0.9764552116394043,6,0,0,0
209,0.08128315045957935,0.9187168478965759,0.007806353996405527,0.9921936392784119,0.00780635340393945,0.9921936392784119,0.007806346402592349,0.9921936392784119,0.08888687837369195,0.9061742424964905,0.023057741536077384,0.9756610989570618,0.023057739970149337,0.9756610989570618,0.02305775857814474,0.975661039352417,6,0,0,0
210,0.09269757142743702,0.9073024392127991,0.008152252393664577,0.9918477535247803,0.008152255753636315,0.9918477535247803,0.00815225724652296,0.9918477535247803,0.10116003178877801,0.8932191133499146,0.023054136061279967,0.9756649136543274,0.02305414135533771,0.9756648540496826,0.02305416062633257,0.9756648540496826,6,0,0,0
211,0.0846250623558356,0.9153749346733093,0.0073889100172540596,0.9926111102104187,0.007388910260918166,0.9926111102104187,0.007388908470644098,0.9926111102104187,0.09167587221600115,0.9032302498817444,0.02244852155038133,0.9763041734695435,0.02244852205437449,0.9763041734695435,0.02244853568348534,0.9763041138648987,6,0,0,0
212,0.08147120831390768,0.9185287952423096,0.007855983964443878,0.992143988609314,0.007855984029977446,0.992143988609314,0.00785597975004939,0.9921440482139587,0.09027968151154132,0.9047040343284607,0.02327590895725823,0.9754307866096497,0.023275910761695717,0.9754307866096497,0.023275913733125823,0.9754307866096497,6,0,0,0
213,0.08952541044656781,0.9104745984077454,0.00790820818576993,0.9920917749404907,0.007908207609465248,0.9920917749404907,0.007908198324299945,0.9920917749404907,0.09708379392466712,0.8975218534469604,0.02295914076399285,0.9757651686668396,0.02295914312069327,0.9757651686668396,0.02295914192956577,0.9757651686668396,6,0,0,0
214,0.09308531598495583,0.9069147109985352,0.008955972714237386,0.9910440444946289,0.008955972080391034,0.9910440444946289,0.008955956709839,0.9910440444946289,0.09989522205006968,0.8945541977882385,0.02346417269805764,0.9752320647239685,0.02346417188740949,0.9752320647239685,0.02346416067178702,0.9752320647239685,6,0,0,0
215,0.09177943263103451,0.9082205891609192,0.007872696225705446,0.9921272993087769,0.007872695278399074,0.9921272993087769,0.007872690347042488,0.9921272993087769,0.09823102778300824,0.8963108658790588,0.022354905145731185,0.976402997970581,0.022354904577851567,0.976402997970581,0.022354899949632676,0.976402997970581,6,0,0,0
216,0.09319791276914349,0.9068021178245544,0.007650758904347396,0.9923492670059204,0.007650755719842231,0.9923492670059204,0.0076507559642167286,0.9923492670059204,0.09999770866479815,0.8944460153579712,0.02207491147649906,0.9766985177993774,0.022074909628050903,0.9766985177993774,0.022074915680227937,0.9766985177993774,6,0,0,0
217,0.07406144720750124,0.9259385466575623,0.00830260862512507,0.991697371006012,0.008302594045593392,0.9916974306106567,0.008302595846967319,0.9916974306106567,0.08200156485957162,0.9134421348571777,0.023869333793011652,0.9748044013977051,0.02386931835378452,0.9748044013977051,0.023869327851571143,0.9748044013977051,6,0,0,0
218,0.09092289786913711,0.9090771079063416,0.0071889687924305565,0.9928110241889954,0.007188968634279765,0.9928110241889954,0.0071889658093212344,0.9928110241889954,0.09853116923193561,0.8959940671920776,0.022233051115862754,0.9765315651893616,0.022233049725977387,0.9765316247940063,0.02223305600530627,0.9765315651893616,6,0,0,0
219,0.10296366306790453,0.8970363140106201,0.00821668224449715,0.9917833209037781,0.008216674871349168,0.9917833209037781,0.008216688865696277,0.9917833209037781,0.11028780664385456,0.883584201335907,0.02350735409531697,0.9751864671707153,0.02350734718706141,0.9751864671707153,0.023507364985828356,0.9751864671707153,6,0,0,0
220,0.06974997041955829,0.9302500486373901,0.009799116741493629,0.9902008771896362,0.009799116647189226,0.9902008771896362,0.009799130453993115,0.9902008771896362,0.07758272473882066,0.9181064963340759,0.0250365297443506,0.9735723733901978,0.02503653141391668,0.973572313785553,0.025036543035573077,0.973572313785553,6,0,0,0
