gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt
3.4062908e-25,0.11990362,0.0,0.15654846,0.244008,0.0,0.15885802,0.0,0.16804451,0.11088088,0.11928283,0.0,0.10777835,0.110553786,0.0,0.0,0.0,0.0,0.0,0.07461002,0.0,0.06439095,0.0,0.0,0.13965878,0.0,0.0,0.07613227,0.10591656,0.0,0.22982764,0.0,0.0,0.0
5.4428086e-27,0.11851714,0.0,0.15775125,0.24524185,0.0,0.15567496,0.0,0.17001732,0.10764676,0.11705821,0.0,0.109242454,0.1086114,0.0,0.0,0.0,0.0,0.0,0.0730783,0.0,0.0676903,0.0,0.0,0.14157407,0.0,0.0,0.07839258,0.1047825,0.0,0.22786053,0.0,0.0,0.0
6.1923306e-29,0.11838303,0.0,0.15983911,0.24608815,0.0,0.15343857,0.0,0.16658075,0.109664716,0.11374537,0.0,0.10633683,0.110507295,0.0,0.0,0.0,0.0,0.0,0.07512368,0.0,0.06442816,0.0,0.0,0.13982587,0.0,0.0,0.07485913,0.10660058,0.0,0.22335202,0.0,0.0,0.0
4.8576777e-31,0.11819232,0.0,0.15552054,0.24291976,0.0,0.15708993,0.0,0.16552523,0.109264664,0.11366868,0.0,0.10892776,0.109230444,0.0,0.0,0.0,0.0,0.0,0.07630977,0.0,0.06602378,0.0,0.0,0.14022335,0.0,0.0,0.0751548,0.10648776,0.0,0.22567908,0.0,0.0,0.0
2.5343566e-33,0.1154545,0.0,0.15382135,0.24082576,0.0,0.1558435,0.0,0.16584878,0.11061317,0.11755814,0.0,0.10557589,0.108628355,0.0,0.0,0.0,0.0,0.0,0.071991004,0.0,0.06575138,0.0,0.0,0.13955723,0.0,0.0,0.07305784,0.10752429,0.0,0.22780529,0.0,0.0,0.0
8.441827e-36,0.11503481,0.0,0.15542014,0.23842447,0.0,0.15881953,0.0,0.16764456,0.108589865,0.11592342,0.0,0.10677251,0.111383654,0.0,0.0,0.0,0.0,0.0,0.07583778,0.0,0.06504754,0.0,0.0,0.13864805,0.0,0.0,0.07388908,0.106070735,0.0,0.2242244,0.0,0.0,0.0
1.7136549e-38,0.11386875,0.0,0.1567975,0.23849377,0.0,0.15735419,0.0,0.16610979,0.107240126,0.11817014,0.0,0.10473143,0.11038059,0.0,0.0,0.0,0.0,0.0,0.074582465,0.0,0.06668499,0.0,0.0,0.13801047,0.0,0.0,0.073980704,0.106029995,0.0,0.2275668,0.0,0.0,0.0
2.0095e-41,0.11478387,0.0,0.15177402,0.23651566,0.0,0.15674008,0.0,0.16607314,0.11009896,0.11676554,0.0,0.1070583,0.1114942,0.0,0.0,0.0,0.0,0.0,0.0736425,0.0,0.061975244,0.0,0.0,0.1401436,0.0,0.0,0.07374177,0.10421638,0.0,0.2252952,0.0,0.0,0.0
1.3e-44,0.11399892,0.0,0.15301937,0.2399513,0.0,0.15294418,0.0,0.16542552,0.10898499,0.116217084,0.0,0.10690954,0.112462334,0.0,0.0,0.0,0.0,0.0,0.07226222,0.0,0.06065238,0.0,0.0,0.14117876,0.0,0.0,0.07301905,0.10547877,0.0,0.2248445,0.0,0.0,0.0
0.0,0.11272111,0.0,0.1548921,0.2360303,0.0,0.15604487,0.0,0.16437016,0.10744289,0.12096953,0.0,0.10312864,0.109395325,0.0,0.0,0.0,0.0,0.0,0.07450129,0.0,0.062473528,0.0,0.0,0.13837995,0.0,0.0,0.07372277,0.10457126,0.0,0.22130017,0.0,0.0,0.0
0.0,0.114123784,0.0,0.15402222,0.23604116,0.0,0.15818463,0.0,0.165644,0.10659468,0.11656123,0.0,0.10635688,0.10853011,0.0,0.0,0.0,0.0,0.0,0.07450875,0.0,0.06394317,0.0,0.0,0.13912632,0.0,0.0,0.072249435,0.10581795,0.0,0.22281355,0.0,0.0,0.0
0.0,0.1129429,0.0,0.15327692,0.23529534,0.0,0.15478007,0.0,0.16542411,0.10914847,0.113973804,0.0,0.10795353,0.10923677,0.0,0.0,0.0,0.0,0.0,0.07158987,0.0,0.06420576,0.0,0.0,0.13676332,0.0,0.0,0.07258492,0.10504326,0.0,0.22275747,0.0,0.0,0.0
0.0,0.11306599,0.0,0.1536932,0.23342925,0.0,0.15387182,0.0,0.1654349,0.10539022,0.11592537,0.0,0.107341915,0.11114758,0.0,0.0,0.0,0.0,0.0,0.07195516,0.0,0.062904105,0.0,0.0,0.1383643,0.0,0.0,0.07193625,0.10445718,0.0,0.22599939,0.0,0.0,0.0
0.0,0.111431964,0.0,0.15468559,0.23716441,0.0,0.15626597,0.0,0.16527727,0.10604243,0.114319906,0.0,0.10523167,0.110530406,0.0,0.0,0.0,0.0,0.0,0.07290092,0.0,0.06276631,0.0,0.0,0.13702266,0.0,0.0,0.072708935,0.10114963,0.0,0.2182675,0.0,0.0,0.0
0.0,0.11325319,0.0,0.15457918,0.23150873,0.0,0.15503258,0.0,0.16480829,0.105321616,0.11632405,0.0,0.10483625,0.11513106,0.0,0.0,0.0,0.0,0.0,0.07164732,0.0,0.06253097,0.0,0.0,0.13667691,0.0,0.0,0.071754955,0.10504181,0.0,0.21899977,0.0,0.0,0.0
0.0,0.11307032,0.0,0.15139993,0.23056656,0.0,0.15289375,0.0,0.16624376,0.10508123,0.119497634,0.0,0.10686214,0.11162177,0.0,0.0,0.0,0.0,0.0,0.072553046,0.0,0.060400624,0.0,0.0,0.13457732,0.0,0.0,0.07041444,0.103769995,0.0,0.2196955,0.0,0.0,0.0
0.0,0.11040958,0.0,0.15122825,0.23332107,0.0,0.15367106,0.0,0.16272086,0.10926992,0.11537068,0.0,0.10424525,0.11337923,0.0,0.0,0.0,0.0,0.0,0.07023831,0.0,0.062255636,0.0,0.0,0.13344887,0.0,0.0,0.073870875,0.10269094,0.0,0.21876964,0.0,0.0,0.0
0.0,0.10882695,0.0,0.15311377,0.23159634,0.0,0.15362144,0.0,0.16360873,0.10513491,0.118928775,0.0,0.10278029,0.10975914,0.0,0.0,0.0,0.0,0.0,0.071018495,0.0,0.061173614,0.0,0.0,0.13589422,0.0,0.0,0.071164235,0.1010791,0.0,0.22105727,0.0,0.0,0.0
0.0,0.10993763,0.0,0.1535621,0.22815253,0.0,0.15220961,0.0,0.16336735,0.106664024,0.115660086,0.0,0.10558088,0.108410604,0.0,0.0,0.0,0.0,0.0,0.07048589,0.0,0.05969397,0.0,0.0,0.1332465,0.0,0.0,0.07129755,0.10070697,0.0,0.22119851,0.0,0.0,0.0
0.0,0.10954894,0.0,0.15444165,0.22923726,0.0,0.1517395,0.0,0.15913227,0.10738303,0.11806813,0.0,0.10319128,0.11402074,0.0,0.0,0.0,0.0,0.0,0.07050954,0.0,0.06055576,0.0,0.0,0.13402462,0.0,0.0,0.071281746,0.103137724,0.0,0.2189508,0.0,0.0,0.0
0.0,0.110693246,0.0,0.1485918,0.22709262,0.0,0.15167159,0.0,0.16189091,0.10657338,0.1149624,0.0,0.106559925,0.11214546,0.0,0.0,0.0,0.0,0.0,0.07485908,0.0,0.062585235,0.0,0.0,0.1351036,0.0,0.0,0.07289395,0.10266908,0.0,0.22020622,0.0,0.0,0.0
0.0,0.108377285,0.0,0.14753899,0.22709401,0.0,0.15339239,0.0,0.16349344,0.10678521,0.11836715,0.0,0.10699737,0.110424295,0.0,0.0,0.0,0.0,0.0,0.07074354,0.0,0.06312748,0.0,0.0,0.13419937,0.0,0.0,0.06979236,0.10067254,0.0,0.21965869,0.0,0.0,0.0
0.0,0.10774577,0.0,0.15260583,0.2256609,0.0,0.14998037,0.0,0.16375695,0.10522258,0.11573336,0.0,0.10813403,0.108140595,0.0,0.0,0.0,0.0,0.0,0.06918864,0.0,0.06265087,0.0,0.0,0.13273092,0.0,0.0,0.06906372,0.10055205,0.0,0.21549375,0.0,0.0,0.0
0.0,0.106092736,0.0,0.15298237,0.22762232,0.0,0.15165842,0.0,0.16311029,0.10570575,0.11244042,0.0,0.10626161,0.112345494,0.0,0.0,0.0,0.0,0.0,0.06949557,0.0,0.06054385,0.0,0.0,0.13472073,0.0,0.0,0.07045933,0.1000325,0.0,0.21555732,0.0,0.0,0.0
0.0,0.106014535,0.0,0.15023828,0.22668786,0.0,0.14946266,0.0,0.16078769,0.10699342,0.11466013,0.0,0.105406895,0.106832884,0.0,0.0,0.0,0.0,0.0,0.07305523,0.0,0.06289288,0.0,0.0,0.13275437,0.0,0.0,0.06966752,0.10445014,0.0,0.21599528,0.0,0.0,0.0
0.0,0.10534857,0.0,0.14872187,0.22738494,0.0,0.15117233,0.0,0.16046596,0.106074505,0.11417805,0.0,0.10402899,0.1120305,0.0,0.0,0.0,0.0,0.0,0.07371169,0.0,0.05997257,0.0,0.0,0.13366525,0.0,0.0,0.069378115,0.10021196,0.0,0.21453919,0.0,0.0,0.0
0.0,0.10658705,0.0,0.15312257,0.2241156,0.0,0.14796242,0.0,0.15897395,0.10429677,0.11548172,0.0,0.10635833,0.11071572,0.0,0.0,0.0,0.0,0.0,0.07140827,0.0,0.064689115,0.0,0.0,0.13286304,0.0,0.0,0.07111867,0.09907655,0.0,0.21248585,0.0,0.0,0.0
0.0,0.10412879,0.0,0.1504211,0.22452764,0.0,0.14750439,0.0,0.1616126,0.10433459,0.11360035,0.0,0.105884485,0.110163376,0.0,0.0,0.0,0.0,0.0,0.069188386,0.0,0.06305764,0.0,0.0,0.13571791,0.0,0.0,0.07070995,0.10251645,0.0,0.2122177,0.0,0.0,0.0
0.0,0.10268169,0.0,0.15238698,0.22300823,0.0,0.15252694,0.0,0.16170083,0.10522145,0.11306521,0.0,0.10539774,0.11157617,0.0,0.0,0.0,0.0,0.0,0.07054492,0.0,0.058065806,0.0,0.0,0.1330565,0.0,0.0,0.07006538,0.09944454,0.0,0.21113597,0.0,0.0,0.0
0.0,0.10378658,0.0,0.14997126,0.22388586,0.0,0.15085231,0.0,0.16080979,0.1035171,0.11280644,0.0,0.10820488,0.11168317,0.0,0.0,0.0,0.0,0.0,0.07216357,0.0,0.058399297,0.0,0.0,0.13418265,0.0,0.0,0.07060875,0.09902317,0.0,0.21459584,0.0,0.0,0.0
0.0,0.10316113,0.0,0.15196404,0.22450058,0.0,0.15226707,0.0,0.16102879,0.10704933,0.114500076,0.0,0.107492164,0.11217696,0.0,0.0,0.0,0.0,0.0,0.070784025,0.0,0.05735524,0.0,0.0,0.13189271,0.0,0.0,0.070718765,0.09705603,0.0,0.2117427,0.0,0.0,0.0
0.0,0.10354781,0.0,0.1494617,0.22251654,0.0,0.15301254,0.0,0.1614793,0.10589666,0.11464691,0.0,0.10931874,0.11537126,0.0,0.0,0.0,0.0,0.0,0.06707574,0.0,0.058277268,0.0,0.0,0.13176683,0.0,0.0,0.069229744,0.09734125,0.0,0.2122364,0.0,0.0,0.0
0.0,0.10276407,0.0,0.15016559,0.22378,0.0,0.1481925,0.0,0.16082157,0.10530154,0.11282405,0.0,0.107325695,0.11168889,0.0,0.0,0.0,0.0,0.0,0.07010928,0.0,0.061823342,0.0,0.0,0.13406903,0.0,0.0,0.071240574,0.09653552,0.0,0.21163619,0.0,0.0,0.0
0.0,0.1034485,0.0,0.14458539,0.22396466,0.0,0.15099175,0.0,0.1587231,0.104860134,0.1149877,0.0,0.109340854,0.1152144,0.0,0.0,0.0,0.0,0.0,0.071262084,0.0,0.058333248,0.0,0.0,0.13361225,0.0,0.0,0.067728825,0.09801332,0.0,0.21218374,0.0,0.0,0.0
0.0,0.10114406,0.0,0.14888681,0.22300272,0.0,0.14982973,0.0,0.15996048,0.10359886,0.11432654,0.0,0.10738134,0.112106085,0.0,0.0,0.0,0.0,0.0,0.0707179,0.0,0.058220565,0.0,0.0,0.13273147,0.0,0.0,0.06780487,0.10174454,0.0,0.21166292,0.0,0.0,0.0
0.0,0.10086919,0.0,0.14947338,0.22029959,0.0,0.15053163,0.0,0.16018705,0.10606315,0.11604035,0.0,0.10599176,0.11240577,0.0,0.0,0.0,0.0,0.0,0.069134034,0.0,0.055306293,0.0,0.0,0.13314739,0.0,0.0,0.06887412,0.09952601,0.0,0.21159822,0.0,0.0,0.0
0.0,0.10136257,0.0,0.15067199,0.22123106,0.0,0.14892429,0.0,0.15853813,0.106017776,0.11667897,0.0,0.10678436,0.11166407,0.0,0.0,0.0,0.0,0.0,0.07240769,0.0,0.058654442,0.0,0.0,0.1310598,0.0,0.0,0.06993844,0.09667222,0.0,0.20890582,0.0,0.0,0.0
0.0,0.10126114,0.0,0.14680967,0.21919115,0.0,0.15013047,0.0,0.1559128,0.10652522,0.11356446,0.0,0.10897302,0.1134074,0.0,0.0,0.0,0.0,0.0,0.068214215,0.0,0.05631467,0.0,0.0,0.13198201,0.0,0.0,0.06996073,0.10155666,0.0,0.21044223,0.0,0.0,0.0
0.0,0.097853675,0.0,0.1471018,0.22006232,0.0,0.15152557,0.0,0.16013305,0.10425862,0.11502601,0.0,0.10507567,0.11110972,0.0,0.0,0.0,0.0,0.0,0.06843354,0.0,0.05569738,0.0,0.0,0.13541114,0.0,0.0,0.07013108,0.10109567,0.0,0.21253355,0.0,0.0,0.0
0.0,0.099147625,0.0,0.15284038,0.21860999,0.0,0.14799245,0.0,0.15812673,0.103993095,0.11722754,0.0,0.10652263,0.11040499,0.0,0.0,0.0,0.0,0.0,0.06774873,0.0,0.055732373,0.0,0.0,0.13296053,0.0,0.0,0.070281245,0.097928986,0.0,0.2100201,0.0,0.0,0.0
0.0,0.09923019,0.0,0.14953549,0.21870247,0.0,0.14813003,0.0,0.15728493,0.102902554,0.112243526,0.0,0.10962982,0.11129928,0.0,0.0,0.0,0.0,0.0,0.068971485,0.0,0.05880076,0.0,0.0,0.13403928,0.0,0.0,0.069425195,0.09588297,0.0,0.20944934,0.0,0.0,0.0
0.0,0.097966835,0.0,0.14514767,0.21765062,0.0,0.1514421,0.0,0.15680617,0.10381099,0.114110105,0.0,0.10776433,0.11274281,0.0,0.0,0.0,0.0,0.0,0.071456864,0.0,0.05859041,0.0,0.0,0.1361183,0.0,0.0,0.06979372,0.09758095,0.0,0.21090034,0.0,0.0,0.0
0.0,0.09829803,0.0,0.14654836,0.21874154,0.0,0.14942697,0.0,0.15765546,0.10429089,0.112700745,0.0,0.10579012,0.1135053,0.0,0.0,0.0,0.0,0.0,0.06708173,0.0,0.05870922,0.0,0.0,0.13224018,0.0,0.0,0.069738455,0.09675296,0.0,0.20362756,0.0,0.0,0.0
0.0,0.09795236,0.0,0.14442477,0.21821925,0.0,0.1494339,0.0,0.15773349,0.10186218,0.111569144,0.0,0.11036309,0.11254864,0.0,0.0,0.0,0.0,0.0,0.07225096,0.0,0.058783934,0.0,0.0,0.13240102,0.0,0.0,0.06879433,0.09844407,0.0,0.20750774,0.0,0.0,0.0
0.0,0.09739113,0.0,0.14662239,0.21748425,0.0,0.14630668,0.0,0.15783451,0.10205127,0.11285224,0.0,0.10828366,0.11025124,0.0,0.0,0.0,0.0,0.0,0.07094225,0.0,0.059478596,0.0,0.0,0.13395481,0.0,0.0,0.06747157,0.09756132,0.0,0.20941234,0.0,0.0,0.0
0.0,0.097899556,0.0,0.14676628,0.21301818,0.0,0.1498156,0.0,0.15772514,0.10620743,0.11364551,0.0,0.10895709,0.11269447,0.0,0.0,0.0,0.0,0.0,0.0678377,0.0,0.05918793,0.0,0.0,0.13217498,0.0,0.0,0.06815921,0.09821874,0.0,0.20731665,0.0,0.0,0.0
0.0,0.0953403,0.0,0.14805984,0.21353823,0.0,0.14946371,0.0,0.15563521,0.10618614,0.11063925,0.0,0.107244976,0.1124162,0.0,0.0,0.0,0.0,0.0,0.06860878,0.0,0.057427526,0.0,0.0,0.13203667,0.0,0.0,0.06774081,0.09729355,0.0,0.20924604,0.0,0.0,0.0
0.0,0.09569692,0.0,0.14264809,0.21631205,0.0,0.14754908,0.0,0.15923469,0.10328668,0.11629925,0.0,0.10861948,0.11073757,0.0,0.0,0.0,0.0,0.0,0.068241246,0.0,0.05712637,0.0,0.0,0.1318695,0.0,0.0,0.06869144,0.0974617,0.0,0.20721945,0.0,0.0,0.0
0.0,0.09586106,0.0,0.14405842,0.21603343,0.0,0.15028897,0.0,0.15921079,0.10439099,0.10997929,0.0,0.10707564,0.11294522,0.0,0.0,0.0,0.0,0.0,0.07060421,0.0,0.061880674,0.0,0.0,0.13123427,0.0,0.0,0.068856455,0.09810109,0.0,0.2052513,0.0,0.0,0.0
0.0,0.0954042,0.0,0.14408584,0.2162296,0.0,0.14396238,0.0,0.15785399,0.10510932,0.11316176,0.0,0.109639734,0.11578739,0.0,0.0,0.0,0.0,0.0,0.067685574,0.0,0.057285987,0.0,0.0,0.13188002,0.0,0.0,0.067780495,0.096152775,0.0,0.20682198,0.0,0.0,0.0
0.0,0.09537544,0.0,0.14342041,0.21654631,0.0,0.14614692,0.0,0.15516828,0.10431022,0.11270642,0.0,0.11169584,0.11279784,0.0,0.0,0.0,0.0,0.0,0.065482095,0.0,0.05773171,0.0,0.0,0.12992686,0.0,0.0,0.06748307,0.096810095,0.0,0.20525742,0.0,0.0,0.0
0.0,0.09547648,0.0,0.1453991,0.21772043,0.0,0.148472,0.0,0.15391353,0.107257485,0.11344985,0.0,0.1098918,0.10906614,0.0,0.0,0.0,0.0,0.0,0.06802573,0.0,0.05711345,0.0,0.0,0.12858033,0.0,0.0,0.06788948,0.09480585,0.0,0.20603353,0.0,0.0,0.0
0.0,0.0940448,0.0,0.14552344,0.21386254,0.0,0.14946684,0.0,0.15502974,0.103951864,0.113165714,0.0,0.10881086,0.109165624,0.0,0.0,0.0,0.0,0.0,0.06908412,0.0,0.057200283,0.0,0.0,0.13040791,0.0,0.0,0.06730993,0.09689397,0.0,0.20450012,0.0,0.0,0.0
0.0,0.09424411,0.0,0.14716779,0.2133433,0.0,0.14602928,0.0,0.15685005,0.104019456,0.11274548,0.0,0.109405205,0.114500076,0.0,0.0,0.0,0.0,0.0,0.06856588,0.0,0.058206677,0.0,0.0,0.12927942,0.0,0.0,0.06722467,0.09691929,0.0,0.20358284,0.0,0.0,0.0
0.0,0.09226755,0.0,0.14722238,0.21453051,0.0,0.14734262,0.0,0.15580453,0.10302244,0.113239385,0.0,0.10826015,0.11088879,0.0,0.0,0.0,0.0,0.0,0.068716966,0.0,0.05685836,0.0,0.0,0.12790637,0.0,0.0,0.06745391,0.09465798,0.0,0.20512733,0.0,0.0,0.0
0.0,0.09179379,0.0,0.14689034,0.21741803,0.0,0.14765969,0.0,0.15154377,0.10387897,0.111069515,0.0,0.10803875,0.11141193,0.0,0.0,0.0,0.0,0.0,0.068490185,0.0,0.057554737,0.0,0.0,0.12952833,0.0,0.0,0.06806078,0.09627601,0.0,0.20300362,0.0,0.0,0.0
0.0,0.09208167,0.0,0.1453377,0.21123882,0.0,0.14508955,0.0,0.1517553,0.10532428,0.11185494,0.0,0.10764209,0.11272395,0.0,0.0,0.0,0.0,0.0,0.06788465,0.0,0.057785936,0.0,0.0,0.12785096,0.0,0.0,0.066429965,0.0976062,0.0,0.206595,0.0,0.0,0.0
0.0,0.092967056,0.0,0.14639254,0.21271315,0.0,0.14267339,0.0,0.15457308,0.102593176,0.11246752,0.0,0.1116303,0.11213153,0.0,0.0,0.0,0.0,0.0,0.06685933,0.0,0.056955572,0.0,0.0,0.12954405,0.0,0.0,0.068244904,0.09666989,0.0,0.20346041,0.0,0.0,0.0
0.0,0.090822294,0.0,0.14665237,0.21127123,0.0,0.14795668,0.0,0.15459698,0.10595242,0.10835928,0.0,0.10915715,0.11371878,0.0,0.0,0.0,0.0,0.0,0.06812866,0.0,0.055842154,0.0,0.0,0.12939627,0.0,0.0,0.066473424,0.09482751,0.0,0.20181963,0.0,0.0,0.0
0.0,0.08990287,0.0,0.14487351,0.21270391,0.0,0.14142779,0.0,0.15504992,0.10574148,0.11050356,0.0,0.10965909,0.1112329,0.0,0.0,0.0,0.0,0.0,0.06514682,0.0,0.05780354,0.0,0.0,0.12880756,0.0,0.0,0.066055655,0.09328956,0.0,0.20068811,0.0,0.0,0.0
0.0,0.08953954,0.0,0.14532484,0.21139996,0.0,0.14645976,0.0,0.15470822,0.10281404,0.11047235,0.0,0.10950993,0.10826562,0.0,0.0,0.0,0.0,0.0,0.06552783,0.0,0.059296247,0.0,0.0,0.1277917,0.0,0.0,0.065262966,0.09435578,0.0,0.20121785,0.0,0.0,0.0
0.0,0.088876165,0.0,0.14489481,0.2133852,0.0,0.14164098,0.0,0.15460914,0.10298131,0.10816241,0.0,0.10836492,0.112432756,0.0,0.0,0.0,0.0,0.0,0.06806102,0.0,0.05664237,0.0,0.0,0.1277121,0.0,0.0,0.06556404,0.09355272,0.0,0.20102578,0.0,0.0,0.0
0.0,0.08958344,0.0,0.14655621,0.20994364,0.0,0.14560616,0.0,0.15313484,0.10178655,0.11081868,0.0,0.10960733,0.108716436,0.0,0.0,0.0,0.0,0.0,0.06651241,0.0,0.056170955,0.0,0.0,0.12829043,0.0,0.0,0.06654048,0.0940061,0.0,0.20163198,0.0,0.0,0.0
0.0,0.08667321,0.0,0.14426924,0.21135794,0.0,0.14513014,0.0,0.15496226,0.10176001,0.107864484,0.0,0.11069867,0.11225873,0.0,0.0,0.0,0.0,0.0,0.06999507,0.0,0.057191852,0.0,0.0,0.13009913,0.0,0.0,0.06587665,0.09257978,0.0,0.19962831,0.0,0.0,0.0
0.0,0.088218465,0.0,0.14119254,0.21084172,0.0,0.14307626,0.0,0.15353857,0.10281963,0.1106169,0.0,0.11133087,0.109809235,0.0,0.0,0.0,0.0,0.0,0.06763249,0.0,0.05544636,0.0,0.0,0.12953274,0.0,0.0,0.06592479,0.09392808,0.0,0.19977279,0.0,0.0,0.0
0.0,0.08616458,0.0,0.14405523,0.2089668,0.0,0.14482321,0.0,0.15165211,0.10416101,0.1109158,0.0,0.110263556,0.11035831,0.0,0.0,0.0,0.0,0.0,0.0671642,0.0,0.054858122,0.0,0.0,0.12895538,0.0,0.0,0.06553626,0.09315505,0.0,0.20062737,0.0,0.0,0.0
0.0,0.08525579,0.0,0.14254262,0.20915079,0.0,0.14586645,0.0,0.14968601,0.10438314,0.10920376,0.0,0.11038016,0.11204818,0.0,0.0,0.0,0.0,0.0,0.068336144,0.0,0.05521247,0.0,0.0,0.12753288,0.0,0.0,0.06490555,0.09246252,0.0,0.20090358,0.0,0.0,0.0
