area_3_load_actual_mw,area_1_load_day_ahead_mw,area_3_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r3_mw,area_1_fuel_natural_gas_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend
-2.3370223,2.4633818,-2.2435482,-2.1193602,-2.0206091,-2.0962815,-2.1021252,-2.186479,-2.0964866,2.4857988,-2.3261874,-2.2765856,2.4393804,2.555709,2.488817,-2.1326294,-2.0863135,-2.2885919,-2.1728873,-2.1936004,-2.146243,-2.1620126,-2.1704743,-2.32221,-2.2482514,-2.3291655,-2.289838,-2.2795055
-2.3449023,2.4633818,-2.2517936,-2.1281748,-2.029916,-2.1052322,-2.1110587,-2.195002,-2.0993545,2.4857988,-2.3341076,-2.2847064,2.4393804,2.555709,2.488817,-2.141388,-2.0953124,-2.2966683,-2.1814685,-2.202092,-2.1549456,-2.1704986,-2.1790516,-2.3301456,-2.2564926,-2.337076,-2.2979097,-2.2876189
-2.3527508,2.4633818,-2.2600055,-2.1369443,-2.0391765,-2.1141331,-2.1199496,-2.203487,-2.102357,2.4857988,-2.3419962,-2.2927938,2.4393804,2.555709,2.488817,-2.150107,-2.1042688,-2.3047113,-2.1900105,-2.2105455,-2.1636076,-2.1789565,-2.1875887,-2.3380492,-2.264699,-2.3449545,-2.305948,-2.2956986
-2.3605678,2.4633818,-2.268184,-2.1456738,-2.0483897,-2.1229923,-2.128798,-2.211934,-2.1054964,2.4857988,-2.3498533,-2.3008482,2.4393804,2.555709,2.488817,-2.1587865,-2.1131806,-2.3127215,-2.198511,-2.218962,-2.1722305,-2.187386,-2.1960876,-2.3459213,-2.272871,-2.3528016,-2.3139534,-2.3037453
-2.3683536,2.4633818,-2.2763293,-2.154364,-2.0575538,-2.1318104,-2.1375976,-2.220344,-2.1087763,2.4857988,-2.3576794,-2.30887,2.4393804,2.555709,2.488817,-2.1674228,-2.1220453,-2.320699,-2.2069738,-2.2273412,-2.1808147,-2.195787,-2.2045498,-2.353762,-2.2810092,-2.3606172,-2.3219259,-2.311759
-2.3761084,2.4633818,-2.2844417,-2.1630158,-2.0666752,-2.1405842,-2.146356,-2.2287164,-2.1121979,2.4857988,-2.3654745,-2.3168595,2.4393804,2.555709,2.4969113,-2.1760197,-2.1308687,-2.328644,-2.2153997,-2.2356837,-2.1893604,-2.2041576,-2.2129755,-2.3615713,-2.2891135,-2.3684018,-2.329866,-2.3197398
-2.3838325,2.4633818,-2.2925215,-2.1716292,-2.0757475,-2.1493146,-2.155074,-2.23705,-2.1157622,2.4857988,-2.3732388,-2.3248167,2.4664786,2.555709,2.502067,-2.1845784,-2.1396513,-2.336557,-2.2237887,-2.24399,-2.1978662,-2.2124958,-2.221365,-2.3693497,-2.2971845,-2.3761554,-2.3377738,-2.3276885
-2.391526,2.4633818,-2.300569,-2.180203,-2.0847754,-2.1580052,-2.1637495,-2.2453477,-2.1194704,2.4857988,-2.3809707,-2.3327422,2.4664803,2.555709,2.502067,-2.1930993,-2.1483884,-2.3444378,-2.2321415,-2.2522588,-2.2063322,-2.220805,-2.2297187,-2.3770974,-2.3052223,-2.3838782,-2.34565,-2.335605
-2.399189,2.4633818,-2.3085845,-2.1887364,-2.0937617,-2.1666563,-2.172381,-2.25361,-2.1233258,2.4857988,-2.388671,-2.340636,2.4664803,2.555709,2.502067,-2.2015827,-2.1570837,-2.3522873,-2.240458,-2.2604916,-2.214761,-2.2290847,-2.2380369,-2.3848145,-2.3132274,-2.3915706,-2.3534944,-2.3434896
-2.40682,2.4633818,-2.316568,-2.1972327,-2.1027014,-2.1752682,-2.180973,-2.2618368,-2.1273263,2.4857988,-2.3963406,-2.3484986,2.4885502,2.5604026,2.502067,-2.210029,-2.1657395,-2.3601053,-2.2487388,-2.2686896,-2.2231529,-2.237335,-2.2463198,-2.3925014,-2.3212001,-2.3992326,-2.3613076,-2.3513427
-2.4144192,2.4633818,-2.3245199,-2.205692,-2.1115975,-2.183837,-2.1895263,-2.2700286,-2.131472,2.4857988,-2.4039803,-2.35633,2.4885945,2.580517,2.502067,-2.2184384,-2.1743562,-2.3678923,-2.2569842,-2.276853,-2.2315085,-2.2455559,-2.2545676,-2.400158,-2.3291404,-2.4068637,-2.3690896,-2.3591645
-2.421988,2.4633818,-2.3324406,-2.2141147,-2.120453,-2.1923668,-2.198041,-2.2781858,-2.135765,2.4857988,-2.4115896,-2.364129,2.4932609,2.580517,2.502067,-2.2268112,-2.182934,-2.3756483,-2.2651947,-2.2849822,-2.2398279,-2.2537472,-2.262781,-2.4077842,-2.3370488,-2.4144619,-2.3768406,-2.366955
-2.4295266,2.4633818,-2.3403301,-2.222501,-2.129268,-2.2008588,-2.2065175,-2.286309,-2.1402023,2.4908495,-2.419169,-2.371896,2.4932625,2.580517,2.5126312,-2.2351456,-2.191469,-2.3833735,-2.2733703,-2.2930775,-2.2481115,-2.261909,-2.27096,-2.4153805,-2.3449256,-2.4220297,-2.3845608,-2.3747149
-2.437035,2.4667218,-2.3481886,-2.2308517,-2.1380377,-2.2093134,-2.2149527,-2.2943983,-2.1447828,2.4946406,-2.4267182,-2.3796322,2.4932625,2.580517,2.5126312,-2.2434444,-2.1999655,-2.3910682,-2.2815115,-2.301139,-2.2563598,-2.2700412,-2.2791052,-2.4229443,-2.352771,-2.4295676,-2.3922505,-2.382444
-2.4445133,2.4667218,-2.3560166,-2.2391665,-2.146767,-2.2177308,-2.2233503,-2.302454,-2.1495059,2.494851,-2.4342375,-2.387338,2.498383,2.580517,2.5126312,-2.2517083,-2.2084246,-2.3987327,-2.2896187,-2.3091676,-2.264573,-2.278143,-2.2872167,-2.430477,-2.3605852,-2.4370754,-2.39991,-2.3901422
-2.4519613,2.4667218,-2.3638139,-2.247446,-2.1554568,-2.2261114,-2.231711,-2.3104765,-2.1543694,2.494851,-2.4417267,-2.3950133,2.498383,2.580517,2.5126312,-2.2599373,-2.2168465,-2.4063637,-2.2976923,-2.317163,-2.2727516,-2.286212,-2.2952948,-2.4379795,-2.3683684,-2.444553,-2.4075391,-2.3978071
-2.459379,2.4950175,-2.3715794,-2.2556906,-2.1641078,-2.2344556,-2.240035,-2.3184662,-2.159371,2.494851,-2.4491858,-2.4026585,2.498383,2.6099873,2.5126312,-2.2681317,-2.2252314,-2.4139643,-2.3057323,-2.325126,-2.2808955,-2.2942514,-2.30334,-2.445452,-2.3761208,-2.4520004,-2.4151366,-2.4054418
-2.4667664,2.4981449,-2.3793128,-2.2639005,-2.1727202,-2.2427635,-2.2483232,-2.3264232,-2.1645074,2.507027,-2.456615,-2.4102733,2.498383,2.6099873,2.5126312,-2.2762918,-2.2335799,-2.4215345,-2.3137393,-2.3330564,-2.2890055,-2.3022616,-2.3113523,-2.4528944,-2.3838427,-2.4594176,-2.4227018,-2.4130461
-2.4741232,2.4981449,-2.387016,-2.2720761,-2.1812916,-2.2510357,-2.2565756,-2.3343477,-2.1697757,2.507027,-2.4640107,-2.4178581,2.498383,2.6099873,2.5126312,-2.284418,-2.241892,-2.4290748,-2.3217134,-2.340955,-2.2970817,-2.3102424,-2.3193321,-2.460307,-2.391534,-2.4668045,-2.4302368,-2.4206202
-2.4814494,2.4981449,-2.3946893,-2.2802176,-2.1898236,-2.2592714,-2.2647924,-2.3422403,-2.1751728,2.507027,-2.471376,-2.4254131,2.5059333,2.6099873,2.5126312,-2.292511,-2.2501686,-2.4365847,-2.3296552,-2.3488214,-2.3051245,-2.318194,-2.3272798,-2.467689,-2.3991952,-2.4741607,-2.4377418,-2.4281642
-2.4887443,2.4981449,-2.4023325,-2.2883255,-2.1983182,-2.2674718,-2.2729743,-2.3501012,-2.180696,2.507027,-2.4787107,-2.432938,2.5059433,2.6099873,2.5126312,-2.3005705,-2.2584095,-2.4440646,-2.3375647,-2.3566544,-2.3131342,-2.3261163,-2.3351955,-2.4750407,-2.406826,-2.4814863,-2.4452167,-2.4356782
-2.4960058,2.4981449,-2.409946,-2.2964,-2.2067757,-2.2756379,-2.2811215,-2.3579307,-2.1863391,2.507027,-2.4860146,-2.440433,2.52286,2.6099873,2.5126312,-2.308597,-2.2666154,-2.4515142,-2.3454423,-2.364456,-2.321111,-2.3340094,-2.3430798,-2.4823616,-2.4144235,-2.488781,-2.4526613,-2.443162
-2.503236,2.4981449,-2.4175296,-2.3044415,-2.2151964,-2.2837698,-2.2892344,-2.3657289,-2.1921005,2.5193465,-2.4932878,-2.447896,2.5233006,2.6099873,2.5126312,-2.316591,-2.2747865,-2.4589336,-2.3532882,-2.3722262,-2.3290553,-2.3418736,-2.3509326,-2.4896517,-2.4219906,-2.4960423,-2.4600756,-2.4506156
-2.5104346,2.4981449,-2.4250834,-2.31245,-2.2235808,-2.291868,-2.2973132,-2.3734944,-2.1979733,2.5193465,-2.5005298,-2.4553273,2.5233006,2.6099873,2.5126312,-2.3245525,-2.282923,-2.4663227,-2.3611026,-2.3799653,-2.3369675,-2.3497064,-2.3587542,-2.4969106,-2.4295278,-2.503272,-2.4674597,-2.458039
-2.5176015,2.4981449,-2.4326074,-2.320426,-2.231929,-2.2999327,-2.3053584,-2.3812277,-2.203954,2.5193465,-2.5077403,-2.4627283,2.5233006,2.6099873,2.5126312,-2.332482,-2.2910254,-2.4736812,-2.368886,-2.3876736,-2.3448477,-2.357508,-2.3665447,-2.504138,-2.4370348,-2.5104704,-2.4748132,-2.4654322
-2.524736,2.4981449,-2.4401016,-2.3283696,-2.2402415,-2.3079643,-2.3133702,-2.3889303,-2.2100391,2.5193465,-2.514919,-2.470099,2.5233006,2.6099873,2.5126312,-2.3403797,-2.299094,-2.481009,-2.3766384,-2.3953512,-2.3526962,-2.3652806,-2.3743045,-2.511332,-2.444512,-2.5176368,-2.482136,-2.4727943
-2.5318377,2.4981449,-2.4475646,-2.3362815,-2.2485187,-2.3159633,-2.3213491,-2.3966022,-2.2162237,2.5193465,-2.5220656,-2.4774394,2.5233006,2.6099873,2.5126312,-2.3482459,-2.3071291,-2.488304,-2.38436,-2.4029982,-2.3605134,-2.3730245,-2.3820338,-2.518494,-2.451959,-2.524771,-2.4894278,-2.4801233
-2.5389066,2.5261586,-2.4549954,-2.3441617,-2.2567606,-2.3239295,-2.3292954,-2.4042435,-2.2225022,2.5193465,-2.5291796,-2.484749,2.5233006,2.6099873,2.5126312,-2.3560786,-2.3151312,-2.495567,-2.392051,-2.410615,-2.3682995,-2.3807395,-2.3897321,-2.5256236,-2.4593756,-2.5318725,-2.4966884,-2.4874215
-2.5459418,2.5331056,-2.4623961,-2.3520105,-2.2649677,-2.3318632,-2.3372092,-2.4118545,-2.2288685,2.5193465,-2.5362604,-2.492028,2.5362723,2.6099873,2.5126312,-2.36388,-2.3231003,-2.502799,-2.3997116,-2.4182014,-2.3760545,-2.3884256,-2.3973975,-2.5327208,-2.466762,-2.538941,-2.503916,-2.4946887
-2.552943,2.5395164,-2.4697669,-2.359828,-2.2731404,-2.3397636,-2.3450909,-2.4194353,-2.2353203,2.5193465,-2.5433078,-2.4992757,2.5362723,2.6099873,2.5126312,-2.37165,-2.3310368,-2.5099995,-2.407342,-2.4257576,-2.3837788,-2.396083,-2.4050326,-2.539785,-2.474118,-2.545976,-2.5111115,-2.5019248
-2.5599096,2.5395164,-2.4771073,-2.3676145,-2.281279,-2.3476322,-2.3529406,-2.4269857,-2.2418497,2.5193465,-2.550321,-2.506492,2.5362723,2.6099873,2.5126312,-2.3793893,-2.338941,-2.5171683,-2.4149394,-2.4332836,-2.3914723,-2.4037118,-2.4126375,-2.5468156,-2.4814432,-2.5529768,-2.518275,-2.5091293
-2.5668411,2.5527625,-2.4844172,-2.3753703,-2.289384,-2.355469,-2.3607588,-2.434506,-2.2484543,2.548708,-2.5573,-2.5136764,2.536282,2.6099873,2.5126312,-2.3870978,-2.3468134,-2.5243046,-2.4225059,-2.4407792,-2.3991356,-2.4113092,-2.4202123,-2.5538123,-2.4887376,-2.5599432,-2.5254064,-2.5163019
-2.5737371,2.5537062,-2.4916964,-2.3830953,-2.297455,-2.3632743,-2.3685455,-2.441996,-2.255129,2.5495615,-2.564244,-2.5208287,2.5362864,2.6099873,2.5126312,-2.3947759,-2.354654,-2.5314083,-2.430042,-2.4482422,-2.4067667,-2.4188757,-2.427757,-2.5607743,-2.4959989,-2.5668745,-2.532505,-2.5234423
-2.5805962,2.5537062,-2.4989443,-2.39079,-2.305493,-2.3710487,-2.3763013,-2.449456,-2.2618692,2.5495615,-2.5711524,-2.5279484,2.549898,2.6099873,2.5126312,-2.4024236,-2.3624632,-2.538479,-2.4375482,-2.455674,-2.4143658,-2.4264133,-2.4352717,-2.5677013,-2.5032284,-2.5737703,-2.5395706,-2.53055
-2.587416,2.5537062,-2.506161,-2.3984544,-2.3134983,-2.378792,-2.384026,-2.4568853,-2.268671,2.5495615,-2.5780246,-2.535035,2.5499022,2.6407452,2.5126312,-2.410041,-2.3702412,-2.5455163,-2.445024,-2.4630754,-2.4219348,-2.433922,-2.4427564,-2.5745904,-2.5104265,-2.5806289,-2.5466025,-2.5376246
-2.594198,2.5537062,-2.513346,-2.4060855,-2.321471,-2.3865047,-2.39172,-2.4642813,-2.2755268,2.5495615,-2.5848603,-2.542088,2.5499022,2.6407452,2.5126312,-2.4176283,-2.377988,-2.5525193,-2.4524696,-2.4704463,-2.4294736,-2.4414017,-2.450211,-2.5814428,-2.517593,-2.5874484,-2.5536003,-2.5446658
-2.6009417,2.5537062,-2.5204988,-2.413686,-2.3294113,-2.3941865,-2.3993835,-2.4716468,-2.282435,2.5495615,-2.5916588,-2.549107,2.5499022,2.6407452,2.5126312,-2.4251854,-2.3857043,-2.559488,-2.459885,-2.4777868,-2.4369824,-2.4488523,-2.4576356,-2.588258,-2.5247269,-2.59423,-2.5605638,-2.551673
-2.6076465,2.5537062,-2.5276191,-2.4212565,-2.3373196,-2.4018378,-2.4070146,-2.4789817,-2.2893884,2.5495615,-2.5984185,-2.5560918,2.5499022,2.6407452,2.5126312,-2.4327126,-2.39339,-2.5664217,-2.46727,-2.4850965,-2.4444609,-2.4562736,-2.46503,-2.5950356,-2.5318284,-2.6009734,-2.5674922,-2.5586455
-2.6143117,2.5537062,-2.5347066,-2.428797,-2.3451962,-2.4094589,-2.414614,-2.486286,-2.2963889,2.5495615,-2.6051357,-2.5630414,2.5499022,2.6407452,2.5375733,-2.4402092,-2.401045,-2.5733197,-2.4746244,-2.4923751,-2.451909,-2.4636655,-2.472392,-2.6017747,-2.5388968,-2.607678,-2.574384,-2.565583
-2.620933,2.5563025,-2.5417607,-2.4363074,-2.3530412,-2.4170496,-2.422183,-2.493559,-2.3034272,2.5495615,-2.6118133,-2.5699556,2.5499022,2.6407452,2.537823,-2.4476726,-2.4086697,-2.5801816,-2.4819481,-2.4996226,-2.459327,-2.4710276,-2.4797223,-2.6084752,-2.5459316,-2.614343,-2.5812376,-2.572485
-2.6275105,2.5563958,-2.5487807,-2.4437878,-2.3608549,-2.4246104,-2.4297218,-2.5008006,-2.3105006,2.5495615,-2.618451,-2.5768337,2.5806592,2.6407452,2.537823,-2.4551058,-2.416264,-2.5870042,-2.489241,-2.5068383,-2.4667146,-2.4783561,-2.4870217,-2.6151347,-2.5529325,-2.6209638,-2.588054,-2.579351
-2.6340466,2.5563958,-2.5557663,-2.451238,-2.3686376,-2.4321406,-2.4372303,-2.5080109,-2.3176053,2.5495615,-2.6250484,-2.5836751,2.5811825,2.6407452,2.537823,-2.4625087,-2.423828,-2.5937881,-2.4965022,-2.514022,-2.4740717,-2.4856548,-2.4942904,-2.621749,-2.5598989,-2.627541,-2.5948327,-2.5861802
-2.6405377,2.5563958,-2.562717,-2.458658,-2.3763895,-2.4396374,-2.4447086,-2.5151892,-2.3247359,2.5495615,-2.6315978,-2.5904794,2.5811825,2.6407452,2.537823,-2.4698813,-2.4313586,-2.6005337,-2.50373,-2.5211737,-2.481398,-2.4929233,-2.5015278,-2.6283221,-2.5668302,-2.6340768,-2.601573,-2.5929697
-2.6469798,2.5563958,-2.5696323,-2.4660478,-2.3841107,-2.447104,-2.4521565,-2.5223353,-2.3318963,2.5495615,-2.6381042,-2.597246,2.5811825,2.6407452,2.537823,-2.4772234,-2.438859,-2.6072404,-2.5109265,-2.5282927,-2.488693,-2.5001612,-2.5087337,-2.6348538,-2.573726,-2.6405675,-2.6082745,-2.5997193
-2.6533785,2.5563958,-2.5765114,-2.473407,-2.3918016,-2.4545405,-2.4595742,-2.5294487,-2.3390784,2.5495615,-2.6445682,-2.6039736,2.5811825,2.6407452,2.537823,-2.4845347,-2.4463294,-2.6139078,-2.518091,-2.5353785,-2.4959548,-2.507368,-2.5159078,-2.6413364,-2.5805845,-2.6470094,-2.614936,-2.60643
-2.6597238,2.5563958,-2.583354,-2.4807355,-2.399462,-2.4619467,-2.4669614,-2.536529,-2.3462725,2.5495615,-2.6509798,-2.6106572,2.5811825,2.6407452,2.537823,-2.4918153,-2.4537694,-2.620533,-2.5252233,-2.5424306,-2.5031853,-2.5145435,-2.5230496,-2.6477742,-2.587404,-2.6534078,-2.6215515,-2.6131015
-2.6660233,2.5563958,-2.5901594,-2.4880304,-2.407092,-2.4693224,-2.474318,-2.5435758,-2.3534925,2.5495615,-2.6573472,-2.617301,2.5811825,2.6407452,2.537823,-2.4990647,-2.4611793,-2.6271126,-2.532323,-2.5494487,-2.510384,-2.5216873,-2.530159,-2.6541655,-2.5941858,-2.6597526,-2.628126,-2.6197329
-2.672267,2.5563958,-2.5969272,-2.4952946,-2.4146895,-2.4766676,-2.481644,-2.5505884,-2.3607202,2.5495615,-2.6636622,-2.6239042,2.5811825,2.6407452,2.537823,-2.5062826,-2.4685585,-2.6336505,-2.5393894,-2.5564325,-2.5175512,-2.5287988,-2.5372353,-2.6605053,-2.6009293,-2.6660519,-2.6346588,-2.6263187
-2.6784618,2.5563958,-2.6036565,-2.5025275,-2.422256,-2.483982,-2.4889388,-2.5575664,-2.3679478,2.5495615,-2.669929,-2.6304655,2.5811825,2.6407452,2.537823,-2.5134685,-2.4759073,-2.6401455,-2.5464222,-2.5633812,-2.5246859,-2.5358777,-2.544278,-2.6667979,-2.6076338,-2.6722956,-2.6411433,-2.6328607
-2.684599,2.5563958,-2.6103425,-2.509729,-2.4297924,-2.4912655,-2.4962,-2.5645094,-2.3752024,2.5495615,-2.67614,-2.636978,2.5811825,2.6407452,2.537823,-2.5206223,-2.4832253,-2.6465898,-2.553421,-2.5702941,-2.5317879,-2.5429235,-2.5512867,-2.673036,-2.614299,-2.67849,-2.6475823,-2.6393607
-2.690681,2.5563958,-2.6169875,-2.5168984,-2.4372988,-2.4985178,-2.50343,-2.5714169,-2.3824637,2.580172,-2.6823006,-2.6434476,2.5811825,2.6407452,2.5610065,-2.5277433,-2.4905124,-2.6529906,-2.5603855,-2.577171,-2.538857,-2.5499356,-2.558261,-2.6792223,-2.6209204,-2.6846268,-2.653976,-2.645812
-2.696707,2.5563958,-2.623592,-2.5240357,-2.4447749,-2.5057385,-2.5106282,-2.5782883,-2.389725,2.5803025,-2.6884034,-2.6498706,2.5811825,2.6407452,2.5642498,-2.5348313,-2.4977682,-2.6593401,-2.5673149,-2.5840113,-2.5458925,-2.5569134,-2.5652,-2.6853552,-2.627498,-2.6907084,-2.660317,-2.652217
-2.7026734,2.5725062,-2.6301556,-2.5311403,-2.452221,-2.5129273,-2.5177946,-2.585123,-2.3969862,2.5803025,-2.6944492,-2.6562438,2.5811825,2.6407452,2.5642498,-2.5418856,-2.5049925,-2.6656415,-2.5742083,-2.5908144,-2.5528939,-2.5638566,-2.5721037,-2.6914287,-2.634034,-2.696734,-2.6666114,-2.6585746
-2.7085776,2.5725062,-2.6366699,-2.538212,-2.4596367,-2.520084,-2.5249286,-2.5919206,-2.4042475,2.5803025,-2.700438,-2.6625705,2.5811825,2.6407452,2.5642498,-2.548906,-2.5121849,-2.6718895,-2.5810628,-2.5975795,-2.5598607,-2.5707645,-2.5789714,-2.6974463,-2.6405249,-2.7027001,-2.6728506,-2.66488
