source_row_index,train_position,xi,y_true,y_pred_C_oof,residual,residual_std
5619,2188,prelim_load_avg_hourly,-6481.006,-6870.5957,389.58984,0.31595176
315,2189,prelim_load_avg_hourly,-4518.244,-4178.979,-339.26514,-0.25463912
4840,2190,prelim_load_avg_hourly,-6225.933,-4944.95,-1280.9829,-0.9918716
4908,2191,prelim_load_avg_hourly,-8481.401,-8440.36,-41.041016,-0.021171616
7052,2192,prelim_load_avg_hourly,-719.397,-2052.4014,1333.0044,1.0545126
3926,2193,prelim_load_avg_hourly,-2561.433,-3150.0212,588.58813,0.4717394
8028,2194,prelim_load_avg_hourly,-2926.304,-2941.897,15.593018,0.023164863
876,2195,prelim_load_avg_hourly,-1559.214,-2670.7295,1111.5155,0.88111794
4337,2196,prelim_load_avg_hourly,-3808.226,-3125.9402,-682.2859,-0.5231761
6546,2197,prelim_load_avg_hourly,-496.197,-1359.8647,863.6677,0.687088
3958,2198,prelim_load_avg_hourly,-2719.08,-3631.7449,912.6648,0.72544587
5395,2199,prelim_load_avg_hourly,-4614.801,-5501.021,886.2202,0.70474344
667,2200,prelim_load_avg_hourly,-2937.189,-2002.2462,-934.94275,-0.72097087
3564,2201,prelim_load_avg_hourly,-4643.929,-3004.3027,-1639.6265,-1.272639
8207,2202,prelim_load_avg_hourly,-1389.701,-3833.6875,2443.9863,1.9242551
5304,2203,prelim_load_avg_hourly,-8284.687,-9209.199,924.5127,0.73472106
1364,2204,prelim_load_avg_hourly,-2403.324,-2401.8145,-1.5095215,0.009775982
2763,2205,prelim_load_avg_hourly,-2012.875,-963.44336,-1049.4316,-0.81059957
5299,2206,prelim_load_avg_hourly,-6012.936,-5403.878,-609.0581,-0.46584904
5014,2207,prelim_load_avg_hourly,-4839.18,-4055.126,-784.0542,-0.6028464
4865,2208,prelim_load_avg_hourly,-7830.135,-6775.6885,-1054.4463,-0.8145253
7103,2209,prelim_load_avg_hourly,1983.572,2764.6145,-781.0425,-0.6004886
8102,2210,prelim_load_avg_hourly,-4021.035,-5174.3613,1153.3264,0.91385
6615,2211,prelim_load_avg_hourly,-3653.871,-3672.32,18.448975,0.025400676
8258,2212,prelim_load_avg_hourly,-3526.499,-3096.9612,-429.53784,-0.32530996
6597,2213,prelim_load_avg_hourly,-2930.871,-605.42114,-2325.45,-1.8095423
4646,2214,prelim_load_avg_hourly,-3282.412,-4673.2676,1390.8555,1.0998019
8756,2215,prelim_load_avg_hourly,-1722.9,-3846.7874,2123.8872,1.6736625
3552,2216,prelim_load_avg_hourly,-3549.61,-3139.5908,-410.0193,-0.31002966
5964,2217,prelim_load_avg_hourly,-5656.054,-5517.577,-138.47705,-0.09745032
3646,2218,prelim_load_avg_hourly,-8203.964,-8374.822,170.8584,0.1447158
4366,2219,prelim_load_avg_hourly,-5700.018,-6372.668,672.6499,0.53754795
179,2220,prelim_load_avg_hourly,-2311.998,-3663.29,1351.292,1.0688292
1888,2221,prelim_load_avg_hourly,-7785.11,-7913.5522,128.44238,0.11151004
4359,2222,prelim_load_avg_hourly,-2534.135,-5287.3516,2753.2166,2.166339
6166,2223,prelim_load_avg_hourly,-5625.38,-4983.745,-641.63477,-0.491352
4558,2224,prelim_load_avg_hourly,-5610.598,-5351.073,-259.5249,-0.19221376
4392,2225,prelim_load_avg_hourly,-6570.033,-6458.3613,-111.671875,-0.07646564
3088,2226,prelim_load_avg_hourly,-5331.482,-5247.4614,-84.02051,-0.05481851
6187,2227,prelim_load_avg_hourly,-5281.499,-5217.385,-64.11426,-0.039234716
5029,2228,prelim_load_avg_hourly,-7463.243,-7653.664,190.4209,0.1600305
2611,2229,prelim_load_avg_hourly,-3312.254,-2230.8574,-1081.3965,-0.83562356
4429,2230,prelim_load_avg_hourly,-5480.77,-5957.3057,476.53564,0.3840181
7371,2231,prelim_load_avg_hourly,65.398,-2155.4985,2220.8965,1.7496072
6666,2232,prelim_load_avg_hourly,-3672.9,-1426.8267,-2246.0732,-1.7474016
3922,2233,prelim_load_avg_hourly,-4681.638,-4680.042,-1.5961914,0.009708132
5320,2234,prelim_load_avg_hourly,-7752.382,-7751.967,-0.41503906,0.010632808
3259,2235,prelim_load_avg_hourly,-1069.214,-765.47,-303.74402,-0.2268311
5917,2236,prelim_load_avg_hourly,-8257.023,-7392.602,-864.4214,-0.66576254
1752,2237,prelim_load_avg_hourly,-3213.71,-4649.4595,1435.7495,1.1349475
5684,2238,prelim_load_avg_hourly,-3260.647,-3162.6057,-98.04126,-0.06579479
4921,2239,prelim_load_avg_hourly,-8460.625,-8044.64,-415.98486,-0.3146999
2995,2240,prelim_load_avg_hourly,-1776.801,-2462.725,685.9241,0.5479398
5519,2241,prelim_load_avg_hourly,-9709.53,-8668.654,-1040.876,-0.8039017
1026,2242,prelim_load_avg_hourly,-2208.012,-3699.808,1491.7961,1.1788242
5459,2243,prelim_load_avg_hourly,-5242.615,-5798.422,555.80664,0.44607612
2735,2244,prelim_load_avg_hourly,2259.913,382.03662,1877.8765,1.4810708
236,2245,prelim_load_avg_hourly,-5158.56,-5208.0312,49.47119,0.049686708
6740,2246,prelim_load_avg_hourly,-2557.86,-1041.0073,-1516.8528,-1.1765245
15,2247,prelim_load_avg_hourly,-5719.041,-5863.082,144.04102,0.12372157
1499,2248,prelim_load_avg_hourly,-3185.885,-4006.147,820.26196,0.6531074
3596,2249,prelim_load_avg_hourly,-2576.785,-2665.045,88.26001,0.08005289
5344,2250,prelim_load_avg_hourly,-7908.465,-9305.94,1397.4756,1.1049845
8403,2251,prelim_load_avg_hourly,-2522.872,-2545.609,22.736816,0.028757453
2233,2252,prelim_load_avg_hourly,-5466.551,-4259.1934,-1207.3574,-0.93423325
5177,2253,prelim_load_avg_hourly,-5648.964,-4623.06,-1025.9038,-0.7921806
1451,2254,prelim_load_avg_hourly,-358.296,-2593.8997,2235.6038,1.7611209
8011,2255,prelim_load_avg_hourly,-3479.613,-2713.2188,-766.3943,-0.58902115
2378,2256,prelim_load_avg_hourly,-218.361,-841.31006,622.9491,0.49863923
2706,2257,prelim_load_avg_hourly,-1304.431,-1996.1285,691.6975,0.55245954
1337,2258,prelim_load_avg_hourly,-5219.936,-4392.4473,-827.4888,-0.6368495
5945,2259,prelim_load_avg_hourly,-5521.073,-5998.668,477.59473,0.3848472
2680,2260,prelim_load_avg_hourly,-432.836,-1812.0912,1379.2551,1.0907204
4409,2261,prelim_load_avg_hourly,-3307.397,-4306.0957,998.6987,0.7927983
8080,2262,prelim_load_avg_hourly,-1994.62,-1856.8157,-137.80432,-0.096923664
2536,2263,prelim_load_avg_hourly,-555.549,-1266.4417,710.89264,0.56748664
517,2264,prelim_load_avg_hourly,-7734.113,-8014.5283,280.41553,0.23048364
1477,2265,prelim_load_avg_hourly,-4742.03,-2965.5273,-1776.5024,-1.3797936
1536,2266,prelim_load_avg_hourly,-6491.726,-4114.3506,-2377.3755,-1.8501928
5681,2267,prelim_load_avg_hourly,-4838.928,-5179.4023,340.47412,0.27750108
1502,2268,prelim_load_avg_hourly,-4773.035,-4289.569,-483.4663,-0.36752835
6961,2269,prelim_load_avg_hourly,-1382.347,228.13672,-1610.4838,-1.2498244
3816,2270,prelim_load_avg_hourly,-3756.672,-2875.0254,-881.6467,-0.67924756
4150,2271,prelim_load_avg_hourly,-4610.506,-4424.981,-185.5249,-0.13428217
2489,2272,prelim_load_avg_hourly,-1740.279,-1538.602,-201.677,-0.14692698
5271,2273,prelim_load_avg_hourly,-4592.114,-4471.1177,-120.99609,-0.083765194
6051,2274,prelim_load_avg_hourly,-6437.365,-7152.1245,714.7593,0.57051367
7005,2275,prelim_load_avg_hourly,133.316,117.998535,15.317459,0.022949139
5809,2276,prelim_load_avg_hourly,-10521.867,-10385.807,-136.06055,-0.09555854
2019,2277,prelim_load_avg_hourly,-3312.221,-1376.3188,-1935.9021,-1.5045812
4489,2278,prelim_load_avg_hourly,-6830.538,-7564.302,733.7637,0.58539146
3540,2279,prelim_load_avg_hourly,-2719.315,-2499.039,-220.27588,-0.1614873
3806,2280,prelim_load_avg_hourly,-2982.85,-2862.2344,-120.61572,-0.08346742
770,2281,prelim_load_avg_hourly,-2341.303,-2432.9219,91.6189,0.08268243
2844,2282,prelim_load_avg_hourly,-1646.743,-1105.5066,-541.23645,-0.41275424
7438,2283,prelim_load_avg_hourly,1927.966,3215.7524,-1287.7865,-0.99719787
614,2284,prelim_load_avg_hourly,-3241.586,-1982.3687,-1259.2173,-0.9748322
8153,2285,prelim_load_avg_hourly,-1838.674,-2726.308,887.63416,0.70585036
7815,2286,prelim_load_avg_hourly,-896.682,-150.60034,-746.08167,-0.5731192
6024,2287,prelim_load_avg_hourly,-3831.118,-3859.5044,28.386475,0.03318034
7002,2288,prelim_load_avg_hourly,-1203.178,-1204.1199,0.94189453,0.011695096
6291,2289,prelim_load_avg_hourly,-4240.679,-3318.245,-922.4341,-0.71117836
3073,2290,prelim_load_avg_hourly,-5314.673,-3599.584,-1715.0889,-1.3317155
3928,2291,prelim_load_avg_hourly,-2564.802,-1567.3281,-997.4739,-0.7699239
7191,2292,prelim_load_avg_hourly,145.824,-1232.831,1378.655,1.0902506
503,2293,prelim_load_avg_hourly,-9715.68,-9124.788,-590.8916,-0.45162722
1860,2294,prelim_load_avg_hourly,-3526.431,-3361.5154,-164.91553,-0.118147925
2299,2295,prelim_load_avg_hourly,-2723.466,-2372.9155,-350.55054,-0.26347402
8676,2296,prelim_load_avg_hourly,-1695.458,-3253.4192,1557.9612,1.230622
6935,2297,prelim_load_avg_hourly,686.988,21.230469,665.7575,0.5321522
8398,2298,prelim_load_avg_hourly,-1017.244,-1736.925,719.681,0.5743667
4221,2299,prelim_load_avg_hourly,-2862.374,-3256.1335,393.75952,0.31921604
3647,2300,prelim_load_avg_hourly,-7593.105,-7360.7925,-232.3125,-0.17091027
1344,2301,prelim_load_avg_hourly,-3694.516,-3746.6467,52.130615,0.05176866
8111,2302,prelim_load_avg_hourly,-3265.849,-4921.6113,1655.7622,1.3071866
7791,2303,prelim_load_avg_hourly,218.221,1072.2942,-854.0732,-0.6576614
2302,2304,prelim_load_avg_hourly,-2830.9,-1642.7318,-1188.1681,-0.9192107
1153,2305,prelim_load_avg_hourly,-5616.388,-4699.757,-916.63135,-0.7066356
8027,2306,prelim_load_avg_hourly,-2952.109,-4310.0063,1357.8975,1.0740004
5158,2307,prelim_load_avg_hourly,-4566.18,-5284.2295,718.0493,0.5730893
4488,2308,prelim_load_avg_hourly,-6447.008,-8831.5625,2384.5547,1.8777285
6469,2309,prelim_load_avg_hourly,-2168.362,-2864.5044,696.14233,0.5559392
1406,2310,prelim_load_avg_hourly,-3244.588,-5042.2676,1797.6797,1.418288
5919,2311,prelim_load_avg_hourly,-7532.208,-6255.917,-1276.291,-0.9881985
1173,2312,prelim_load_avg_hourly,-7597.747,-7438.633,-159.11426,-0.11360635
2041,2313,prelim_load_avg_hourly,-2608.437,-2133.5146,-474.92236,-0.36083964
4963,2314,prelim_load_avg_hourly,-6085.715,-4019.6216,-2066.0933,-1.6065025
5185,2315,prelim_load_avg_hourly,-6437.39,-7983.1914,1545.8013,1.2211026
2488,2316,prelim_load_avg_hourly,-1669.309,-1692.5027,23.193726,0.029115148
6083,2317,prelim_load_avg_hourly,-3933.239,-4262.9316,329.69263,0.26906067
7536,2318,prelim_load_avg_hourly,-1917.969,-1170.5801,-747.3889,-0.57414263
7048,2319,prelim_load_avg_hourly,-338.724,-1194.4841,855.76013,0.6808975
2268,2320,prelim_load_avg_hourly,-4485.168,-4420.8057,-64.362305,-0.039428905
746,2321,prelim_load_avg_hourly,-2694.367,-2587.2798,-107.08716,-0.07287645
4871,2322,prelim_load_avg_hourly,-7175.48,-6719.2656,-456.21436,-0.3461939
8523,2323,prelim_load_avg_hourly,-2302.597,-3759.078,1456.481,1.1511774
3478,2324,prelim_load_avg_hourly,-7652.959,-7243.4785,-409.48047,-0.30960786
5995,2325,prelim_load_avg_hourly,-6318.756,-6502.01,183.2539,0.15441975
1407,2326,prelim_load_avg_hourly,-3368.913,-3726.5632,357.65015,0.29094747
5377,2327,prelim_load_avg_hourly,-5289.345,-5710.899,421.5537,0.34097496
7027,2328,prelim_load_avg_hourly,-2392.239,-1259.177,-1133.062,-0.8760704
8471,2329,prelim_load_avg_hourly,1433.216,-3080.2646,4513.4805,3.5443778
3731,2330,prelim_load_avg_hourly,-6885.594,-5768.4326,-1117.1616,-0.8636226
1141,2331,prelim_load_avg_hourly,-10320.434,-9469.79,-850.64355,-0.6549765
8615,2332,prelim_load_avg_hourly,-2710.674,-3594.5422,883.86816,0.70290214
7694,2333,prelim_load_avg_hourly,288.479,-1958.2289,2246.708,1.7698139
99,2334,prelim_load_avg_hourly,-1731.321,-2421.0225,689.7014,0.5508969
5591,2335,prelim_load_avg_hourly,-7502.017,-5480.954,-2021.063,-1.5712502
7172,2336,prelim_load_avg_hourly,-287.665,-2667.0637,2379.3987,1.873692
6431,2337,prelim_load_avg_hourly,-2523.406,-1727.1478,-796.2582,-0.61240035
8423,2338,prelim_load_avg_hourly,-592.05,-2725.9097,2133.8596,1.6814696
6830,2339,prelim_load_avg_hourly,-108.113,1034.7495,-1142.8625,-0.8837428
83,2340,prelim_load_avg_hourly,-3994.925,-3202.1606,-792.7644,-0.6096652
686,2341,prelim_load_avg_hourly,-6368.255,-5005.619,-1362.6357,-1.0557944
3327,2342,prelim_load_avg_hourly,-3124.716,-2579.0522,-545.6638,-0.41622025
8400,2343,prelim_load_avg_hourly,-1548.971,-2249.25,700.27905,0.5591777
3095,2344,prelim_load_avg_hourly,-6225.332,-1560.3994,-4664.9326,-3.6410282
8494,2345,prelim_load_avg_hourly,-1803.274,-2877.5972,1074.3231,0.85200155
765,2346,prelim_load_avg_hourly,-3078.512,-4228.6826,1150.1707,0.9113795
6433,2347,prelim_load_avg_hourly,-4052.58,-3353.271,-699.3091,-0.5365029
328,2348,prelim_load_avg_hourly,-6101.999,-3743.382,-2358.617,-1.8355074
7384,2349,prelim_load_avg_hourly,1359.501,-305.7212,1665.2222,1.3145924
3038,2350,prelim_load_avg_hourly,-6064.375,-3159.1602,-2905.2148,-2.2634168
5087,2351,prelim_load_avg_hourly,-5645.717,-4083.9954,-1561.7214,-1.2116504
3476,2352,prelim_load_avg_hourly,-7913.207,-7769.2744,-143.93262,-0.101721264
5172,2353,prelim_load_avg_hourly,-6511.81,-7013.48,501.66992,0.4036947
546,2354,prelim_load_avg_hourly,-5607.482,-5661.68,54.198242,0.05338732
4107,2355,prelim_load_avg_hourly,-6293.692,-3521.6655,-2772.0264,-2.159149
8399,2356,prelim_load_avg_hourly,-1356.652,-1639.417,282.765,0.23232295
2276,2357,prelim_load_avg_hourly,-7114.023,-6902.5537,-211.46924,-0.15459293
3330,2358,prelim_load_avg_hourly,-1841.352,-2513.7158,672.3638,0.53732395
7338,2359,prelim_load_avg_hourly,1766.611,515.3667,1251.2443,0.99050593
1408,2360,prelim_load_avg_hourly,-3151.206,-3517.8982,366.69214,0.29802608
8245,2361,prelim_load_avg_hourly,-2005.027,-2642.921,637.8939,0.5103389
3451,2362,prelim_load_avg_hourly,-8296.785,-8162.7456,-134.03955,-0.09397638
6280,2363,prelim_load_avg_hourly,-2044.968,-2586.9043,541.9363,0.4352176
3957,2364,prelim_load_avg_hourly,-3137.154,-2886.983,-250.17114,-0.18489107
4786,2365,prelim_load_avg_hourly,-4618.394,-5761.3784,1142.9844,0.9057537
791,2366,prelim_load_avg_hourly,-3851.468,-3838.944,-12.523926,0.0011532537
8447,2367,prelim_load_avg_hourly,-1103.812,-2434.0771,1330.2651,1.0523682
4868,2368,prelim_load_avg_hourly,-6681.055,-5942.0386,-739.0166,-0.56758827
2036,2369,prelim_load_avg_hourly,-4388.386,-3874.8723,-513.5139,-0.3910514
3136,2370,prelim_load_avg_hourly,-2279.65,-1979.7661,-299.8838,-0.22380908
6307,2371,prelim_load_avg_hourly,-2302.816,-2676.2778,373.4619,0.30332586
7681,2372,prelim_load_avg_hourly,-1151.473,-1849.7144,698.24133,0.55758244
5999,2373,prelim_load_avg_hourly,-6044.206,-4996.6807,-1047.5254,-0.80910724
3684,2374,prelim_load_avg_hourly,-6955.12,-3690.5813,-3264.5388,-2.5447168
2040,2375,prelim_load_avg_hourly,-2221.628,-2093.9102,-127.71777,-0.08902732
7452,2376,prelim_load_avg_hourly,3442.1,286.45068,3155.6494,2.4813871
855,2377,prelim_load_avg_hourly,-2743.442,-3461.433,717.9912,0.5730438
4741,2378,prelim_load_avg_hourly,-3620.658,-3450.9297,-169.72827,-0.12191563
5017,2379,prelim_load_avg_hourly,-6501.316,-5712.757,-788.5591,-0.6063731
2754,2380,prelim_load_avg_hourly,-33.174,-5.524414,-27.649586,-0.01068801
3722,2381,prelim_load_avg_hourly,-5215.863,-3277.912,-1937.9507,-1.5061849
382,2382,prelim_load_avg_hourly,-2517.299,-4276.1597,1758.8606,1.3878981
4883,2383,prelim_load_avg_hourly,-8728.863,-9199.41,470.54688,0.3793297
1490,2384,prelim_load_avg_hourly,-2859.733,-3167.3384,307.60547,0.25176954
8085,2385,prelim_load_avg_hourly,-1418.99,-4013.12,2594.1301,2.0417967
1942,2386,prelim_load_avg_hourly,-2611.911,-3123.3787,511.46777,0.41136503
7555,2387,prelim_load_avg_hourly,-2088.453,-2941.46,853.0071,0.67874223
3935,2388,prelim_load_avg_hourly,-2127.152,-2342.315,215.16284,0.17939995
7054,2389,prelim_load_avg_hourly,-101.338,1720.1436,-1821.4816,-1.415006
6623,2390,prelim_load_avg_hourly,1175.187,47.99951,1127.1875,0.89338696
1434,2391,prelim_load_avg_hourly,-4126.98,-4418.203,291.22314,0.23894447
1031,2392,prelim_load_avg_hourly,-3162.077,-3644.7495,482.6726,0.38882247
3483,2393,prelim_load_avg_hourly,-7096.208,-5078.7773,-2017.4307,-1.5684066
4750,2394,prelim_load_avg_hourly,-2014.424,-2247.7,233.276,0.19358
3640,2395,prelim_load_avg_hourly,-8399.758,-8452.992,53.234375,0.05263275
8109,2396,prelim_load_avg_hourly,-1830.303,-5850.2354,4019.9324,3.157999
7940,2397,prelim_load_avg_hourly,-2675.96,-3069.4822,393.52222,0.31903026
8733,2398,prelim_load_avg_hourly,-832.201,-4142.8125,3310.6116,2.6027007
7142,2399,prelim_load_avg_hourly,639.374,1025.7158,-386.3418,-0.29149354
7744,2400,prelim_load_avg_hourly,47.357,-673.1211,720.4781,0.5749907
2364,2401,prelim_load_avg_hourly,-1724.532,-1408.6626,-315.8694,-0.23632355
434,2402,prelim_load_avg_hourly,-5195.687,-4572.4556,-623.23145,-0.47694477
3097,2403,prelim_load_avg_hourly,-5629.064,-3471.7546,-2157.3093,-1.6779119
3829,2404,prelim_load_avg_hourly,-2961.227,-2814.5918,-146.63525,-0.10383704
5130,2405,prelim_load_avg_hourly,-4949.038,-5111.304,162.26611,0.13798925
1101,2406,prelim_load_avg_hourly,-2303.388,-3680.2695,1376.8816,1.0888623
2543,2407,prelim_load_avg_hourly,652.151,1556.3652,-904.21423,-0.6969148
5922,2408,prelim_load_avg_hourly,-6580.807,-6471.203,-109.604004,-0.07484679
8681,2409,prelim_load_avg_hourly,-2242.699,-2442.4854,199.78638,0.16736235
5042,2410,prelim_load_avg_hourly,-6589.747,-6656.2197,66.47266,0.06299646
7962,2411,prelim_load_avg_hourly,-3211.01,-4239.8276,1028.8176,0.81637716
7702,2412,prelim_load_avg_hourly,800.862,1649.2007,-848.3387,-0.6531721
626,2413,prelim_load_avg_hourly,-1513.208,-2719.2998,1206.0918,0.9551579
7213,2414,prelim_load_avg_hourly,370.178,-1726.6671,2096.8452,1.6524925
8636,2415,prelim_load_avg_hourly,-4695.907,-2958.9312,-1736.9761,-1.3488501
8690,2416,prelim_load_avg_hourly,-2186.852,-2226.5542,39.70215,0.04203892
3936,2417,prelim_load_avg_hourly,-3502.592,-2987.777,-514.81494,-0.3920699
4587,2418,prelim_load_avg_hourly,-8306.749,-7383.498,-923.251,-0.71181786
8125,2419,prelim_load_avg_hourly,-1294.025,-2669.875,1375.85,1.0880547
6764,2420,prelim_load_avg_hourly,-1706.776,-3648.3447,1941.5687,1.5309328
7292,2421,prelim_load_avg_hourly,1151.705,-4223.426,5375.131,4.218929
3859,2422,prelim_load_avg_hourly,-3605.314,-3370.094,-235.21997,-0.1731864
2498,2423,prelim_load_avg_hourly,-1576.751,-581.6018,-995.1492,-0.768104
1430,2424,prelim_load_avg_hourly,-4289.696,-3434.3298,-855.36597,-0.65867347
7101,2425,prelim_load_avg_hourly,503.073,2314.6733,-1811.6003,-1.4072704
718,2426,prelim_load_avg_hourly,-2913.881,-3261.741,347.85986,0.28328305
3406,2427,prelim_load_avg_hourly,-4140.431,-2366.3752,-1774.0559,-1.3778784
2202,2428,prelim_load_avg_hourly,-8129.928,-8030.553,-99.375,-0.06683892
3433,2429,prelim_load_avg_hourly,-5144.878,-6789.825,1644.9473,1.29872
5929,2430,prelim_load_avg_hourly,-6054.156,-6700.91,646.7544,0.5172754
2292,2431,prelim_load_avg_hourly,-3768.912,-2608.0015,-1160.9106,-0.8978719
2139,2432,prelim_load_avg_hourly,-4566.74,-3637.602,-929.1382,-0.71642673
663,2433,prelim_load_avg_hourly,-4460.82,-3216.2666,-1244.5532,-0.9633523
7959,2434,prelim_load_avg_hourly,-4945.563,-5012.366,66.80322,0.06325525
4314,2435,prelim_load_avg_hourly,-3756.693,-3538.0623,-218.63086,-0.16019948
7291,2436,prelim_load_avg_hourly,903.932,503.39722,400.5348,0.3245201
3769,2437,prelim_load_avg_hourly,-7875.232,-5283.405,-2591.8271,-2.018078
8087,2438,prelim_load_avg_hourly,-2100.473,-1392.0024,-708.47046,-0.54367495
2446,2439,prelim_load_avg_hourly,460.086,-2266.9785,2727.0645,2.1458654
4635,2440,prelim_load_avg_hourly,-4094.036,-5889.9473,1795.9114,1.4169036
7214,2441,prelim_load_avg_hourly,140.784,-1788.7205,1929.5044,1.5214882
4258,2442,prelim_load_avg_hourly,-7539.085,-4161.043,-3378.042,-2.6335738
4764,2443,prelim_load_avg_hourly,-4559.191,-5344.103,784.9121,0.62543344
7669,2444,prelim_load_avg_hourly,-3929.795,-1082.4194,-2847.3755,-2.2181365
3069,2445,prelim_load_avg_hourly,-3980.073,-3706.4465,-273.62646,-0.20325328
8137,2446,prelim_load_avg_hourly,-1020.128,-3697.081,2676.9531,2.1066353
4124,2447,prelim_load_avg_hourly,-4350.379,-4679.982,329.60303,0.26899052
5303,2448,prelim_load_avg_hourly,-7372.765,-8684.252,1311.4868,1.0376674
4682,2449,prelim_load_avg_hourly,-5611.141,-5991.155,380.01367,0.30845496
6602,2450,prelim_load_avg_hourly,-5272.949,452.85767,-5725.8066,-4.4715433
339,2451,prelim_load_avg_hourly,-5213.101,-3913.0403,-1300.0608,-1.006807
5258,2452,prelim_load_avg_hourly,-6406.914,-7346.947,940.0327,0.74687105
8270,2453,prelim_load_avg_hourly,-3871.171,-3745.7366,-125.434326,-0.087239705
1598,2454,prelim_load_avg_hourly,-3300.687,-3778.687,478.0,0.38516447
8039,2455,prelim_load_avg_hourly,-4492.962,-4307.423,-185.53906,-0.13429326
2485,2456,prelim_load_avg_hourly,-781.152,-2734.1978,1953.0458,1.5399177
1985,2457,prelim_load_avg_hourly,-3527.683,-2487.543,-1040.1401,-0.8033256
1650,2458,prelim_load_avg_hourly,-3842.916,-4666.5977,823.68164,0.65578455
2053,2459,prelim_load_avg_hourly,-3266.038,-3726.8193,460.78125,0.3716846
2132,2460,prelim_load_avg_hourly,-7810.007,-9091.459,1281.4521,1.0141544
6545,2461,prelim_load_avg_hourly,-1041.598,-32.391113,-1009.2069,-0.77910924
835,2462,prelim_load_avg_hourly,-5062.0,-4080.2778,-981.72217,-0.75759256
1531,2463,prelim_load_avg_hourly,-4517.277,-3581.9307,-935.3462,-0.7212867
6063,2464,prelim_load_avg_hourly,-6735.568,-6690.7773,-44.790527,-0.024106955
8228,2465,prelim_load_avg_hourly,-2180.713,-2857.4692,676.75635,0.5407627
1108,2466,prelim_load_avg_hourly,-3992.681,-6133.03,2140.3489,1.6865497
818,2467,prelim_load_avg_hourly,-3442.815,-2897.0815,-545.7334,-0.41627473
3842,2468,prelim_load_avg_hourly,-4408.961,-2676.0193,-1732.9417,-1.3456917
5203,2469,prelim_load_avg_hourly,-4771.725,-3994.7642,-776.96094,-0.5972933
3012,2470,prelim_load_avg_hourly,-2412.669,-3036.3362,623.66724,0.49920142
7843,2471,prelim_load_avg_hourly,-2521.015,-2187.192,-333.823,-0.2503787
6819,2472,prelim_load_avg_hourly,-1037.825,-585.8867,-451.93823,-0.3428463
5446,2473,prelim_load_avg_hourly,-5941.221,-3584.9316,-2356.2896,-1.8336854
8294,2474,prelim_load_avg_hourly,-962.94,-1056.5264,93.586365,0.08422268
1070,2475,prelim_load_avg_hourly,-6741.474,-6876.0103,134.53613,0.116280586
4486,2476,prelim_load_avg_hourly,-4802.364,-5066.923,264.55908,0.21807027
1941,2477,prelim_load_avg_hourly,-3236.369,-2686.9111,-549.45776,-0.41919038
4282,2478,prelim_load_avg_hourly,-4701.274,-4697.092,-4.182129,0.007683707
2871,2479,prelim_load_avg_hourly,-2486.231,-2256.724,-229.50684,-0.16871384
2492,2480,prelim_load_avg_hourly,-479.646,-975.1543,495.5083,0.398871
5826,2481,prelim_load_avg_hourly,-11409.927,-11221.994,-187.93262,-0.13616706
4773,2482,prelim_load_avg_hourly,-4611.614,-3737.053,-874.5608,-0.6737003
6362,2483,prelim_load_avg_hourly,-2514.762,-3463.5034,948.74146,0.7536888
8064,2484,prelim_load_avg_hourly,-2934.123,-1891.4686,-1042.6544,-0.805294
5709,2485,prelim_load_avg_hourly,-7341.272,-7367.3203,26.04834,0.03134991
5026,2486,prelim_load_avg_hourly,-7057.501,-6513.8374,-543.6636,-0.41465434
1995,2487,prelim_load_avg_hourly,-4378.173,-2356.7856,-2021.3872,-1.571504
7558,2488,prelim_load_avg_hourly,-2124.886,-2333.8413,208.95532,0.17454034
7844,2489,prelim_load_avg_hourly,-2274.138,-2768.5635,494.42554,0.39802337
666,2490,prelim_load_avg_hourly,-3009.364,-2806.4597,-202.9043,-0.14788778
347,2491,prelim_load_avg_hourly,-993.831,-2961.2886,1967.4575,1.5512002
137,2492,prelim_load_avg_hourly,-3495.27,-4396.884,901.6138,0.71679443
7924,2493,prelim_load_avg_hourly,-4284.109,-4006.0732,-278.03564,-0.20670505
2267,2494,prelim_load_avg_hourly,-4362.983,-3976.1152,-386.86768,-0.29190522
7193,2495,prelim_load_avg_hourly,728.646,238.24341,490.4026,0.39487395
7508,2496,prelim_load_avg_hourly,-934.874,-346.57373,-588.3003,-0.4495986
5314,2497,prelim_load_avg_hourly,-8188.013,-7467.4766,-720.5366,-0.55312103
5136,2498,prelim_load_avg_hourly,-6736.792,-7261.2593,524.4673,0.4215418
2300,2499,prelim_load_avg_hourly,-2425.049,-2361.6694,-63.37964,-0.038659614
617,2500,prelim_load_avg_hourly,-2883.971,-2365.7793,-518.19165,-0.3947134
7484,2501,prelim_load_avg_hourly,-492.672,-1824.9895,1332.3175,1.0539749
3443,2502,prelim_load_avg_hourly,-5333.557,-3076.2495,-2257.3076,-1.7561965
8198,2503,prelim_load_avg_hourly,-2980.356,-1864.49,-1115.866,-0.8626083
4584,2504,prelim_load_avg_hourly,-7411.517,-9603.705,2192.188,1.7271324
3303,2505,prelim_load_avg_hourly,-3764.757,-3900.6167,135.85962,0.117316686
7345,2506,prelim_load_avg_hourly,278.44,-104.92163,383.36163,0.31107596
6795,2507,prelim_load_avg_hourly,-2260.72,-2001.8035,-258.9165,-0.19173746
1444,2508,prelim_load_avg_hourly,-2847.446,-3631.3887,783.9426,0.6246745
