area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_solar_mw
-1.9211533,2.1759734,-1.9740524,-1.7442536,-1.8024187,2.2768023,-1.7217736,-1.6449488,2.153545,-1.7412088,-1.6905892,-1.65902,-1.6880013,-1.7264776,2.1656368,-1.7381531,2.119764,-1.4878327,2.3154306,2.3373983
-1.9308662,2.175419,-1.983565,-1.7554035,-1.8074683,2.2961721,-1.7258933,-1.6544967,2.153545,-1.7444944,-1.693042,-1.6609372,-1.6977206,-1.7357283,2.179312,-1.7422343,2.119764,-1.4996572,2.3154306,2.3565483
-1.9405328,2.1927357,-1.9930286,-1.7664658,-1.8126897,2.2943058,-1.7301875,-1.6641101,2.153545,-1.7479383,-1.6956298,-1.662968,-1.7074811,-1.7450328,2.1769593,-1.7464886,2.140773,-1.5114734,2.3154306,2.3572805
-1.9501549,2.1950111,-2.002446,-1.7774421,-1.818081,2.292726,-1.7346581,-1.6737822,2.1544194,-1.751544,-1.6983571,-1.665117,-1.7172743,-1.7543852,2.1742706,-1.7509173,2.1532867,-1.5232718,2.3154306,2.3444412
-1.9597325,2.1912134,-2.0118127,-1.7883348,-1.8236402,2.292726,-1.7393059,-1.6835058,2.165222,-1.7553146,-1.7012291,-1.6673898,-1.7270972,-1.7885239,2.197781,-1.7555218,2.1556668,-1.5350493,2.317524,2.3547063
-1.9692641,2.1976354,-2.0211363,-1.7991459,-1.8293648,2.292726,-1.7441317,-1.6932738,2.1651835,-1.7592531,-1.7042496,-1.6697905,-1.7369412,-1.7911919,2.197883,-1.7603025,2.1592438,-1.546803,2.321539,2.3547063
-1.9787513,2.212649,-2.0304103,-1.8098773,-1.8352523,2.292726,-1.7491359,-1.7030804,2.1948571,-1.7633612,-1.7074231,-1.6723249,-1.7468035,-1.7939993,2.201192,-1.76526,2.1652863,-1.5585263,2.321539,2.3547063
-1.9881945,2.205282,-2.0396392,-1.8205311,-1.8412987,2.3047976,-1.7543174,-1.7129208,2.195158,-1.7676413,-1.7107539,-1.6749977,-1.7566776,-1.7969503,2.2020547,-1.7703934,2.175814,-1.5702149,2.321539,2.3547063
-1.9975919,2.2051058,-2.048826,-1.8311081,-1.8475004,2.319715,-1.759676,-1.7227868,2.195158,-1.7720945,-1.7142457,-1.6778135,-1.766561,-1.8000491,2.21559,-1.7757021,2.1906972,-1.5818659,2.319237,2.3547063
-2.0069451,2.2301853,-2.057963,-1.8416111,-1.8538536,2.3194742,-1.7652094,-1.7326748,2.195158,-1.7767216,-1.717902,-1.6807772,-1.7764444,-1.8032992,2.2152584,-1.7811843,2.1898868,-1.6188306,2.315671,2.3547063
-2.0162535,2.2311702,-2.0670574,-1.8520411,-1.8603534,2.3147595,-1.7709163,-1.7425774,2.195158,-1.7815237,-1.7217265,-1.6838933,-1.7863278,-1.8067039,2.2152584,-1.7868382,2.19082,-1.6215041,2.3154716,2.3547063
-2.0255184,2.2385297,-2.0761104,-1.8623995,-1.8669946,2.319438,-1.776794,-1.7524945,2.1938567,-1.7865001,-1.7257214,-1.6871659,-1.7962112,-1.810267,2.2321386,-1.7926613,2.213674,-1.624317,2.3154716,2.3792002
-2.034742,2.2298234,-2.085117,-1.872688,-1.8737723,2.330983,-1.782839,-1.7624115,2.1939406,-1.7916504,-1.7298892,-1.6905994,-1.8060839,-1.8139908,2.2347255,-1.7986506,2.215243,-1.6272799,2.343805,2.3792892
-2.0439222,2.2298234,-2.0940807,-1.8829083,-1.8806809,2.3361094,-1.7890483,-1.7723285,2.1939406,-1.7969736,-1.7342318,-1.6941974,-1.8159485,-1.8178782,2.2347841,-1.8048027,2.215243,-1.6316224,2.343805,2.3792892
-2.0530565,2.2319465,-2.1030037,-1.8930616,-1.887715,2.3361094,-1.7954175,-1.7822455,2.2123234,-1.8024678,-1.7387509,-1.6979631,-1.8257983,-1.8219311,2.2347841,-1.8111135,2.2001638,-1.634914,2.343805,2.3792892
-2.0621502,2.235623,-2.1118865,-1.9031495,-1.8948686,2.3533502,-1.801943,-1.7921625,2.2123234,-1.808131,-1.7434474,-1.7018999,-1.8356307,-1.8261511,2.2347841,-1.8175787,2.2318487,-1.6383228,2.343805,2.401573
-2.0712035,2.2356315,-2.1207244,-1.9131733,-1.9021355,2.3567083,-1.8086191,-1.8020738,2.2248673,-1.8139602,-1.7483217,-1.7060105,-1.8454436,-1.8305395,2.2422867,-1.8241938,2.2303967,-1.641898,2.343805,2.4015791
-2.0802135,2.2356315,-2.1295216,-1.9231336,-1.9095104,2.3567083,-1.8154414,-1.8119737,2.2352076,-1.8199526,-1.7533736,-1.7102969,-1.8552359,-1.8190222,2.2440343,-1.8309535,2.2262244,-1.6456437,2.343805,2.4015791
-2.0891802,2.2356315,-2.1382794,-1.9330322,-1.9169866,2.3567083,-1.8224037,-1.8218571,2.2399652,-1.8261045,-1.7586026,-1.7147609,-1.8650067,-1.8120964,2.2440343,-1.8378527,2.2215023,-1.6495628,2.3679278,2.4015791
-2.098107,2.2640107,-2.1469982,-1.9428707,-1.9245584,2.3567083,-1.829501,-1.8317227,2.2399652,-1.832412,-1.7640079,-1.7194039,-1.8747495,-1.8155318,2.2804964,-1.8448861,2.2432902,-1.6536591,2.368667,2.399252
-2.1069946,2.2655156,-2.1556783,-1.9526489,-1.9322194,2.3722816,-1.8367273,-1.8415681,2.2329395,-1.8388706,-1.7695875,-1.7242267,-1.8844671,-1.8191254,2.2817104,-1.8520473,2.2358928,-1.6579343,2.368667,2.399252
-2.1158428,2.2655156,-2.1643176,-1.9623698,-1.939964,2.3722858,-1.8440766,-1.8513925,2.241023,-1.8454758,-1.7753392,-1.7292296,-1.8941565,-1.8228803,2.29666,-1.8593308,2.2615483,-1.6623911,2.368667,2.399252
-2.124648,2.2655156,-2.172917,-1.9720327,-1.9477857,2.3722858,-1.8515425,-1.8611927,2.251005,-1.8522217,-1.7812606,-1.734412,-1.9038146,-1.8267984,2.2988145,-1.86673,2.2615619,-1.6670313,2.3598104,2.399252
-2.1334133,2.2655156,-2.1814785,-1.9816397,-1.9556795,2.3722858,-1.859119,-1.8709668,2.251322,-1.859104,-1.7873484,-1.7397735,-1.9134418,-1.8308818,2.2988145,-1.8742393,2.2709363,-1.671856,2.3598104,2.4054635
-2.1421404,2.2655156,-2.190003,-1.991192,-1.9636391,2.3722858,-1.8667997,-1.8807125,2.2639387,-1.8661169,-1.7935985,-1.7453127,-1.9230369,-1.835132,2.2988145,-1.8818521,2.2872148,-1.6768659,2.3598104,2.4056864
-2.1508293,2.2661965,-2.1984904,-2.0006902,-1.9716598,2.374225,-1.8745779,-1.8904295,2.2759411,-1.873254,-1.8000076,-1.7510273,-1.9325988,-1.8395499,2.2988145,-1.889562,2.2877238,-1.682061,2.3598104,2.4095314
-2.1594803,2.266464,-2.2069411,-2.0101345,-1.9797353,2.3742802,-1.8824481,-1.900116,2.2759411,-1.8805097,-1.8065706,-1.7569152,-1.9421266,-1.8441364,2.2988145,-1.8973635,2.2942939,-1.6874406,2.3598104,2.4208586
-2.1680937,2.266464,-2.2153556,-2.019528,-1.9878607,2.3742802,-1.8904033,-1.9097705,2.2819285,-1.8878778,-1.8132827,-1.7629737,-1.9516195,-1.8488914,2.315557,-1.9052496,2.316608,-1.6930043,2.3566911,2.4452987
-2.1766698,2.269522,-2.2237341,-2.0288672,-1.9960309,2.3742802,-1.8984376,-1.9193918,2.2876325,-1.8953528,-1.8201392,-1.769199,-1.9610769,-1.8538142,2.3402524,-1.9132148,2.3323145,-1.714856,2.3550966,2.4711354
-2.185206,2.2873938,-2.232077,-2.0381591,-2.0042417,2.3742802,-1.9065448,-1.9289789,2.2953358,-1.9029278,-1.8271341,-1.7755871,-1.9704975,-1.8589045,2.3437083,-1.9212527,2.3325794,-1.7193168,2.3902905,2.471246
-2.1937053,2.2879107,-2.240384,-2.0473986,-2.0124881,2.3742802,-1.9147197,-1.9385312,2.295344,-1.9105974,-1.8342619,-1.7821339,-1.979881,-1.8641603,2.3437083,-1.9293579,2.3325794,-1.7239562,2.3905535,2.4876664
-2.2021685,2.2879107,-2.2486563,-2.0565913,-2.0207646,2.3742802,-1.9229556,-1.9480478,2.295344,-1.9183547,-1.8415166,-1.7888347,-1.9892278,-1.8695803,2.3520353,-1.9375238,2.3325794,-1.7287751,2.3867188,2.4891071
-2.2105956,2.296672,-2.2568934,-2.0657353,-2.029068,2.3742802,-1.9312477,-1.9575282,2.3110456,-1.9261942,-1.8488922,-1.7956841,-1.9985373,-1.8751618,2.3520408,-1.9457463,2.3325794,-1.7337735,2.4033077,2.4953475
-2.2189872,2.3125722,-2.2650957,-2.074831,-2.0374005,2.3478222,-1.9395899,-1.9669724,2.3125885,-1.9341099,-1.8563826,-1.802677,-2.0078092,-1.880902,2.3426392,-1.9540187,2.3387656,-1.738951,2.4033077,2.5022247
-2.2273433,2.3168902,-2.273264,-2.0838838,-2.045742,2.3454988,-1.9479774,-1.9763794,2.3125885,-1.9420958,-1.8639812,-1.8098078,-2.017042,-1.8867978,2.3374717,-1.9623374,2.3387678,-1.7443072,2.396883,2.5024388
-2.2356644,2.3266194,-2.2813985,-2.092886,-2.0541127,2.3527064,-1.9564044,-1.9857476,2.3125885,-1.950146,-1.8716819,-1.8170704,-2.026237,-1.892845,2.33747,-1.9706955,2.327327,-1.74984,2.3946753,2.5024388
-2.2439506,2.3266194,-2.2895,-2.1018453,-2.0624833,2.3518863,-1.9648677,-1.9950781,2.3125885,-1.9582554,-1.8794782,-1.8244585,-2.0353944,-1.89904,2.3376648,-1.9790899,2.3589206,-1.7555484,2.3946753,2.5024388
-2.2522025,2.3266194,-2.297568,-2.1107628,-2.0708632,2.3518863,-1.9840032,-2.0043688,2.3159676,-1.9664184,-1.8873644,-1.8319662,-2.044514,-1.9053783,2.3484614,-1.987516,2.3589725,-1.7614292,2.3946753,2.5024388
-2.26042,2.3266194,-2.3056028,-2.1196322,-2.0792675,2.3622618,-2.0051708,-2.0136237,2.3162289,-1.9746299,-1.8953334,-1.8395869,-2.0535958,-1.9118551,2.3484619,-1.9959677,2.3796804,-1.7674797,2.3946753,2.5024388
-2.2686038,2.3419766,-2.3136048,-2.1284597,-2.0876718,2.3624036,-2.0054924,-2.0228407,2.3165724,-1.9828845,-1.9033803,-1.8473147,-2.0626366,-1.9184656,2.3573089,-2.0044394,2.3769205,-1.7736967,2.4169743,2.5024388
-2.276754,2.3510633,-2.3215744,-2.1372466,-2.096076,2.3865986,-2.0058317,-2.032017,2.3165724,-1.9911776,-1.911498,-1.8551425,-2.0716388,-1.9252039,2.3826058,-2.0129402,2.3747594,-1.7800761,2.4154518,2.5024388
-2.2848706,2.3595948,-2.3295121,-2.145993,-2.1044803,2.3905697,-2.0062015,-2.0411534,2.3165724,-1.9995055,-1.9196807,-1.8630648,-2.0806031,-1.9320654,2.3738973,-2.0214453,2.3734426,-1.7866137,2.4231203,2.5024388
-2.2929542,2.3596551,-2.3374178,-2.1546936,-2.1128752,2.3905697,-2.0065963,-2.0502517,2.3165724,-2.0078642,-1.9279236,-1.8710742,-2.08953,-1.9390436,2.3906028,-2.0299692,2.3734426,-1.7933044,2.4231203,2.5024388
-2.3010051,2.3766088,-2.345292,-2.1633546,-2.1212459,2.3905697,-2.0070167,-2.059312,2.3165724,-2.0162458,-1.9362203,-1.8791649,-2.0984192,-1.9461341,2.3955405,-2.038508,2.3734426,-1.8001436,2.4231203,2.5024388
-2.3090236,2.3832343,-2.3531349,-2.1719768,-2.1296165,2.3905697,-2.0074656,-2.0683343,2.3165724,-2.02465,-1.9445659,-1.8873312,-2.1072712,-1.9533299,2.3953276,-2.0470467,2.3619072,-1.8071254,2.4231203,2.5024388
-2.31701,2.3832343,-2.3609467,-2.18056,-2.1379871,2.3905697,-2.0079458,-2.0773187,2.3152273,-2.0330753,-1.9529549,-1.8955663,-2.1160858,-1.9606255,2.3953276,-2.0555854,2.3619072,-1.8142446,2.4445617,2.5024388
-2.3249643,2.3832343,-2.3687274,-2.189105,-2.1463475,2.410817,-2.0084596,-2.086265,2.3332882,-2.0415132,-1.9613824,-1.9038641,-2.1248631,-1.968015,2.3953276,-2.064124,2.3619072,-1.8214954,2.4445682,2.5024388
-2.332887,2.3832343,-2.3764775,-2.19761,-2.1546845,2.410867,-2.009009,-2.0951695,2.3333538,-2.049951,-1.9698448,-1.9122201,-2.1336005,-1.9754926,2.3987043,-2.0726628,2.3619072,-1.8288709,2.4445682,2.5024388
-2.340778,2.3998282,-2.384197,-2.2060754,-2.1630216,2.410867,-2.0095954,-2.1040363,2.3333538,-2.058417,-1.9783373,-1.9206277,-2.142301,-1.983053,2.4125419,-2.0812016,2.3619072,-1.8363657,2.4490085,2.5024388
-2.3486383,2.3998282,-2.3918862,-2.214504,-2.17133,2.410867,-2.0102208,-2.1128657,2.3020911,-2.0668886,-1.9868535,-1.9290823,-2.150965,-1.9906893,2.413074,-2.089735,2.3619072,-1.8439732,2.4490085,2.5024388
-2.3564675,2.3998282,-2.3995452,-2.2228959,-2.1796334,2.410867,-2.0108871,-2.1216578,2.302079,-2.07536,-1.9953916,-1.937578,-2.1595926,-1.9983971,2.413074,-2.0982401,2.3784695,-1.8516871,2.4490085,2.5024388
-2.364266,2.3998282,-2.4071739,-2.2312512,-2.1879091,2.410867,-2.011603,-2.1304128,2.302079,-2.0838315,-2.003955,-1.9461107,-2.1681843,-2.0061712,2.413074,-2.1067452,2.378493,-1.8595006,2.4490085,2.526394
-2.3720315,2.3998282,-2.4147713,-2.2395706,-2.1961787,2.410867,-2.0123625,-2.1391308,2.302079,-2.092303,-2.0125272,-1.9546752,-2.17674,-2.014005,2.4173737,-2.1152484,2.378493,-1.867408,2.4490085,2.5263999
-2.3797655,2.3998282,-2.4223363,-2.2478542,-2.2044148,2.4029844,-2.0131752,-2.147812,2.302079,-2.100751,-2.0210996,-1.9632683,-2.1852598,-2.0218918,2.417376,-2.12372,2.403562,-1.8754025,2.4490085,2.5263999
-2.3874693,2.3998282,-2.4298713,-2.2561026,-2.2126396,2.4029832,-2.0140383,-2.1564565,2.306738,-2.1091888,-2.0296853,-1.9718838,-2.1937442,-2.0298324,2.417376,-2.1321914,2.403562,-1.8834777,2.4490085,2.5263999
-2.3951428,2.4150403,-2.4373765,-2.2643158,-2.2208421,2.4270885,-2.014961,-2.165064,2.3127482,-2.1176267,-2.0382912,-1.9805186,-2.2021933,-2.0378163,2.4107816,-2.1406353,2.403562,-1.8916281,2.4490085,2.5263999
-2.4027863,2.4177535,-2.4448516,-2.2724946,-2.229019,2.427089,-2.0159428,-2.1736333,2.3291917,-2.1260645,-2.0468972,-1.9891697,-2.2106073,-2.0458398,2.4107816,-2.1490731,2.403562,-1.899847,2.4490085,2.5263999
-2.4103994,2.4177535,-2.4522967,-2.2806387,-2.237179,2.427089,-2.0169873,-2.2096121,2.3188524,-2.134474,-2.0555031,-1.997831,-2.2189865,-2.0539002,2.4107816,-2.15748,2.403562,-1.9081285,2.4490085,2.5518737
-2.4179828,2.4177535,-2.4597116,-2.288749,-2.2453144,2.427089,-2.0180984,-2.2097301,2.3078308,-2.1428783,-2.0640757,-2.006504,-2.2273312,-2.0619934,2.425752,-2.1658773,2.403562,-1.916468,2.4470406,2.5526147
-2.4255362,2.4414265,-2.467096,-2.2968256,-2.2534223,2.427089,-2.0192795,-2.2098408,2.3149257,-2.151268,-2.072648,-2.0151772,-2.2356415,-2.0701141,2.425752,-2.174248,2.4261925,-1.9248588,2.4524481,2.5526147
-2.4330597,2.4414268,-2.4744503,-2.3048687,-2.2615104,2.4347615,-2.0205333,-2.2099752,2.3141062,-2.1596386,-2.0812204,-2.0238504,-2.2439177,-2.0782537,2.425752,-2.182598,2.4264715,-1.9332964,2.4524481,2.5526147
-2.4405532,2.4414268,-2.4817739,-2.3128788,-2.2695773,2.4347615,-2.0218678,-2.2101097,2.3082952,-2.1679947,-2.0897927,-2.0325236,-2.25216,-2.0864227,2.425752,-2.1909316,2.4264715,-1.9417748,2.4524481,2.5526147
-2.4480162,2.4641736,-2.4890664,-2.320856,-2.2776117,2.4347615,-2.023282,-2.2102442,2.3082414,-2.1763318,-2.0983446,-2.0411968,-2.260369,-2.0945983,2.425752,-2.199235,2.4358733,-1.9502903,2.4721553,2.5823972
-2.4554462,2.4606607,-2.4963276,-2.328801,-2.285623,2.4347615,-2.0247831,-2.210401,2.3082414,-2.184647,-2.1068833,-2.04987,-2.2685447,-2.1028008,2.425752,-2.2075162,2.443942,-1.9588376,2.4721553,2.5823972
-2.462846,2.4606607,-2.5035555,-2.3367136,-2.2936118,2.4347615,-2.0263727,-2.2105691,2.3082414,-2.1929505,-2.1154156,-2.0585432,-2.2766871,-2.1110034,2.4274838,-2.2157772,2.443942,-1.967413,2.4721553,2.5823972
-2.4702158,2.4606607,-2.510752,-2.3445945,-2.301577,2.4631894,-2.028056,-2.2107372,2.3276453,-2.2012203,-2.1239207,-2.0671957,-2.284797,-2.119206,2.3988533,-2.2240133,2.443942,-1.9760109,2.4721553,2.5823972
-2.477555,2.4606607,-2.5179164,-2.3524437,-2.3095107,2.482972,-2.0298376,-2.2109308,2.3276834,-2.209475,-2.1324186,-2.0758352,-2.2928743,-2.1274183,2.3932111,-2.232219,2.4470804,-1.9846282,2.4721553,2.5823972
-2.4848638,2.4683144,-2.5250487,-2.3602614,-2.3174183,2.482972,-2.0317218,-2.2111325,2.3276834,-2.2177112,-2.1408901,-2.0844748,-2.3009193,-2.1356544,2.3932111,-2.240402,2.4605308,-1.9932616,2.496964,2.5823972
-2.4921417,2.4683144,-2.5321486,-2.3680482,-2.3253016,2.482972,-2.0337126,-2.2113454,2.3390057,-2.225915,-2.1493464,-2.093084,-2.3089323,-2.1438699,2.4051754,-2.2485616,2.4605308,-2.0019011,2.4973044,2.5823972
-2.4993885,2.4683144,-2.5392153,-2.375804,-2.3331604,2.4815555,-2.0358129,-2.2115808,2.3442492,-2.2340996,-2.1577842,-2.10169,-2.3169136,-2.1520724,2.4188316,-2.256697,2.4605308,-2.0105479,2.4973044,2.5823972
-2.5066037,2.4683144,-2.5462487,-2.383529,-2.3409932,2.4809031,-2.038027,-2.2118242,2.3442492,-2.2422638,-2.166194,-2.1102684,-2.3248632,-2.160275,2.4188316,-2.2647989,2.4605308,-2.019221,2.4973044,2.598851
-2.5137873,2.4683144,-2.553248,-2.3912234,-2.3487933,2.5061946,-2.0403605,-2.212093,2.3738172,-2.250399,-2.1745875,-2.11884,-2.3327816,-2.1684775,2.4083443,-2.272876,2.4605308,-2.0278943,2.4973044,2.609333
-2.5209386,2.4683144,-2.5602126,-2.3988874,-2.3565679,2.506195,-2.0428154,-2.2123756,2.3810081,-2.258508,-2.1829581,-2.1273787,-2.340669,-2.17668,2.4083443,-2.2809281,2.4605308,-2.0365674,2.4973044,2.609333
-2.5280576,2.45711,-2.5671425,-2.4065185,-2.364317,2.5129018,-2.0453959,-2.2126782,2.3810081,-2.2665942,-2.1912994,-2.1359046,-2.3485253,-2.1848817,2.4083443,-2.2889547,2.4605308,-2.045226,2.4973044,2.609333
-2.5351434,2.4569857,-2.5740366,-2.4141185,-2.3720403,2.5129075,-2.048106,-2.2130065,2.3810081,-2.274657,-2.1996207,-2.1444097,-2.3563511,-2.1930506,2.4083443,-2.2969556,2.4605308,-2.0538657,2.4973044,2.609333
-2.5421958,2.4569857,-2.580892,-2.4216883,-2.3797374,2.528102,-2.050949,-2.2133522,2.3810081,-2.2826915,-2.2079203,-2.152886,-2.3641465,-2.2012196,2.4070616,-2.3049228,2.4605308,-2.0625052,2.4973044,2.609333
-2.5492141,2.4457862,-2.5877101,-2.429228,-2.387402,2.5282245,-2.0539281,-2.213722,2.3810081,-2.2906969,-2.21619,-2.1613438,-2.3719115,-2.2093742,2.4070601,-2.312864,2.4605308,-2.0711448,2.5064898,2.609333
-2.5561981,2.4457734,-2.5944903,-2.4367375,-2.3950393,2.5282245,-2.057046,-2.214123,2.3810081,-2.298678,-2.2244332,-2.1697812,-2.3796434,-2.2175095,2.4073231,-2.3207788,2.4991803,-2.079775,2.507504,2.609333
-2.563147,2.4457734,-2.6012323,-2.444217,-2.40265,2.5282245,-2.0603049,-2.2145495,2.3810081,-2.3066342,-2.2326527,-2.1781855,-2.3873448,-2.225635,2.41182,-2.3286674,2.4995487,-2.088381,2.507504,2.609333
-2.5700605,2.4597626,-2.6079354,-2.451666,-2.4102342,2.5282245,-2.0637069,-2.2150044,2.3810081,-2.3145652,-2.2408478,-2.186567,-2.3950162,-2.2337368,2.41182,-2.3365293,2.4995487,-2.096987,2.5315702,2.609333
-2.576938,2.4758155,-2.614599,-2.459085,-2.4177914,2.5282245,-2.067255,-2.2154903,2.3810081,-2.3224652,-2.2490168,-2.1949255,-2.4026575,-2.2418249,2.41182,-2.344362,2.4995487,-2.1055627,2.5315742,2.609333
-2.5837786,2.486041,-2.621217,-2.4664736,-2.4253213,2.5282245,-2.0709503,-2.2160096,2.3810081,-2.330337,-2.2571533,-2.20326,-2.410269,-2.249893,2.41182,-2.3521636,2.4973352,-2.114135,2.5315742,2.6246386
-2.5905821,2.486041,-2.6277928,-2.4738317,-2.432818,2.5353582,-2.0747926,-2.2165642,2.3810081,-2.3381832,-2.2652645,-2.2115633,-2.4178507,-2.2579384,2.41182,-2.3599381,2.5045602,-2.1226754,2.5315742,2.6281538
-2.597348,2.486041,-2.6343272,-2.481159,-2.440287,2.5546532,-2.0787854,-2.2171557,2.3862407,-2.3460035,-2.2733498,-2.2198393,-2.4254029,-2.2659717,2.41182,-2.3676858,2.5419846,-2.1312068,2.5315742,2.6281538
-2.6040747,2.5125926,-2.640815,-2.4884539,-2.4477284,2.5546532,-2.082926,-2.2177858,2.399863,-2.3537977,-2.281409,-2.2280898,-2.4329252,-2.2739725,2.3985841,-2.3754063,2.5420024,-2.1397119,2.5315742,2.6281538
-2.6107576,2.5125926,-2.6472557,-2.4957166,-2.4551418,2.5546532,-2.087217,-2.2184613,2.3998635,-2.3615632,-2.2894418,-2.2363143,-2.4404178,-2.2819571,2.4217849,-2.3830996,2.5420024,-2.148196,2.5315742,2.6281538
-2.6174006,2.5450976,-2.6536527,-2.502948,-2.462527,2.5546532,-2.091656,-2.2191813,2.4040024,-2.3692975,-2.2974427,-2.2445123,-2.4478805,-2.2899244,2.4217849,-2.3907642,2.5420024,-2.1566632,2.5315742,2.6281538
-2.6240032,2.5450976,-2.6599953,-2.510148,-2.4698837,2.5546532,-2.0962427,-2.2199454,2.404031,-2.3770053,-2.3054154,-2.2526813,-2.4553099,-2.2978585,2.4217849,-2.3983967,2.5420024,-2.165101,2.5315742,2.6281538
-2.630563,2.5450976,-2.6662931,-2.517316,-2.4772112,2.5546532,-2.1009765,-2.2207646,2.404031,-2.3846865,-2.3133612,-2.260819,-2.462709,-2.3057742,2.4506252,-2.4060018,2.5420024,-2.1735153,2.5476866,2.6281538
-2.6370747,2.5450976,-2.672534,-2.524452,-2.4845061,2.5546532,-2.1058547,-2.2216337,2.4364607,-2.3923407,-2.3212802,-2.2689295,-2.470078,-2.3136704,2.4508133,-2.4135792,2.5420024,-2.1819086,2.5476866,2.6281538
-2.643544,2.5450976,-2.6787255,-2.5315552,-2.4917707,2.5546532,-2.1108747,-2.222559,2.4364607,-2.399968,-2.3291721,-2.2770128,-2.4774168,-2.3215368,2.4508133,-2.421129,2.5420024,-2.1902792,2.5476866,2.6281538
-2.649966,2.5450976,-2.6848612,-2.5386252,-2.4990058,2.5546532,-2.1160352,-2.2235456,2.4537408,-2.4075654,-2.3370368,-2.2850688,-2.484725,-2.3293786,2.4508133,-2.428651,2.5420024,-2.1986167,2.5476866,2.6281538
-2.6563387,2.5450976,-2.6909401,-2.5456617,-2.5062106,2.5546532,-2.1213331,-2.2245936,2.4629133,-2.415132,-2.3448696,-2.2930973,-2.4920025,-2.337199,2.4508133,-2.436145,2.5420024,-2.2069309,2.5476866,2.6281538
-2.6626642,2.5560372,-2.6969633,-2.5526643,-2.5133848,2.5546532,-2.1267643,-2.2257073,2.466904,-2.4226713,-2.3526735,-2.301098,-2.499249,-2.3449972,2.4399529,-2.443608,2.5420024,-2.2152207,2.5476866,2.6281538
-2.6689363,2.5689535,-2.702928,-2.5596323,-2.5205278,2.5546532,-2.1323261,-2.22689,2.4669077,-2.430183,-2.3604503,-2.3090653,-2.5064642,-2.3527627,2.4395278,-2.45104,2.5422146,-2.2234855,2.5476866,2.6281538
-2.675158,2.5689535,-2.7088294,-2.5665653,-2.5276394,2.5546532,-2.1380146,-2.2281446,2.4669077,-2.437667,-2.3681996,-2.317005,-2.5136478,-2.3605044,2.4350421,-2.4584436,2.5422146,-2.2317216,2.5476866,2.6281538
