gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,total_pjm_reg_purchases,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
-1.3394092,-1.8734317,-1.8546584,2.1036043,-1.7953225,-1.6619793,-1.8562491,-1.9098953,2.2957618,-1.9702526,-1.9057208,-1.8878478,-1.9409384,-1.9009955,-1.9169962,-2.0023446,2.1987216,-1.8044903,-1.8492029,-1.7914561,-1.719695,-1.8744199
-1.3571061,-1.8835717,-1.8649586,2.1132545,-1.8061606,-1.6741678,-1.8665636,-1.9199452,2.2957618,-1.9786402,-1.9118341,-1.8977765,-1.9507804,-1.9107593,-1.9269502,-2.0117922,2.2167306,-1.8153952,-1.8594106,-1.8022583,-1.7305368,-1.8844535
-1.3743585,-1.8936503,-1.8751926,2.1241603,-1.8169137,-1.6862211,-1.8768101,-1.9299273,2.3104055,-1.9870591,-1.9180905,-1.9076556,-1.9605598,-1.9204807,-1.9368415,-2.021187,2.220417,-1.8262056,-1.8695613,-1.8129802,-1.741327,-1.8944345
-1.3911976,-1.9036695,-1.8853618,2.1347556,-1.8275844,-1.6981446,-1.8869897,-1.9398433,2.3246636,-1.9955058,-1.9244856,-1.9174854,-1.9702785,-1.9301609,-1.9466709,-2.030528,2.229954,-1.8369238,-1.879656,-1.8236228,-1.752065,-1.904363
-1.4076518,-1.9136295,-1.8954673,2.1501777,-1.838174,-1.7099427,-1.8971039,-1.949695,2.3246841,-2.0039744,-1.9310144,-1.9272658,-1.9799366,-1.9397979,-1.9564409,-2.0398204,2.2410996,-1.8475533,-1.8896954,-1.8341894,-1.76275,-1.9142395
-1.4237468,-1.9235318,-1.90551,2.1549597,-1.8486848,-1.7216203,-1.9071542,-1.959484,2.3246841,-2.0124662,-1.9376721,-1.9369973,-1.9895368,-1.9493934,-1.966151,-2.0490599,2.2705166,-1.8580967,-1.8996793,-1.8446805,-1.773382,-1.9240643
-1.4524186,-1.9333762,-1.9154906,2.1549597,-1.879623,-1.7331825,-1.917142,-1.9692104,2.3497534,-2.0209713,-1.9444531,-1.9466795,-1.9990788,-1.958945,-1.9758042,-2.058252,2.285519,-1.8685569,-1.9096084,-1.8550991,-1.78396,-1.9338378
-1.4646046,-1.9431648,-1.9254117,2.1706607,-1.8872468,-1.7446321,-1.927068,-1.9788774,2.3558347,-2.0294824,-1.9513519,-1.9563133,-2.0085661,-1.9684553,-1.9854002,-2.0673947,2.285519,-1.8789365,-1.9194835,-1.8654459,-1.7944838,-1.9435604
-1.477962,-1.9528979,-1.9631702,2.171757,-1.8936664,-1.7559744,-1.9369333,-1.9884849,2.3560781,-2.038021,-1.9583626,-1.9658989,-2.0179968,-1.9779212,-1.9949406,-2.0764894,2.2839813,-1.889238,-1.9293053,-1.875722,-1.8049523,-1.9532324
-1.4912053,-1.9625757,-1.9654945,2.1840744,-1.9002241,-1.7672123,-1.9467396,-1.9980354,2.37023,-2.0465598,-1.9654796,-1.9754368,-2.0273736,-1.9873456,-2.0044281,-2.0855403,2.2839777,-1.8994626,-1.9390742,-1.8859297,-1.8153664,-1.9628545
-1.502841,-1.9721998,-1.9677112,2.192341,-1.906915,-1.7783493,-1.956487,-2.0075302,2.37023,-2.0550985,-1.9726979,-1.9849273,-2.0366995,-1.9967262,-2.0138595,-2.0945399,2.2998705,-1.9096137,-1.9487906,-1.8960704,-1.8257262,-1.9724268
-1.489921,-1.981771,-1.9700475,2.1923923,-1.9137334,-1.7893887,-1.9661776,-2.0169668,2.37023,-2.0636373,-1.9800107,-1.9943709,-2.0459704,-2.0060647,-2.0232396,-2.1034973,2.3121881,-1.9196932,-1.9584546,-1.9061455,-1.8360311,-1.9819502
-1.5024128,-1.9912899,-1.972508,2.2109654,-1.9206738,-1.8003342,-1.9758126,-2.0263524,2.37023,-2.072176,-1.9874127,-2.0037658,-2.0551941,-2.01536,-2.032568,-2.112411,2.31832,-1.929702,-1.9680674,-1.9161558,-1.8462806,-1.9914248
-1.514871,-2.000757,-1.9750959,2.2275584,-1.9277312,-1.8111876,-1.9853913,-2.0356827,2.37023,-2.0807147,-1.9948978,-2.0131185,-2.064364,-2.024615,-2.041845,-2.1212769,2.31832,-1.9396428,-1.9776295,-1.9261029,-1.856476,-2.000852
-1.5272634,-2.0101745,-1.9778154,2.2326753,-1.9348989,-1.8219527,-1.994916,-2.0449622,2.3858578,-2.0892394,-2.0024617,-2.0224204,-2.073488,-2.033826,-2.0510726,-2.1301014,2.3283112,-1.9495173,-1.9871415,-1.9359887,-1.8666172,-2.0102305
-1.5289012,-2.0195396,-1.9806703,2.2326753,-1.9314944,-1.8326318,-2.004387,-2.0541902,2.4128065,-2.0977445,-2.0100968,-2.057613,-2.082562,-2.0429935,-2.0602517,-2.1388853,2.3283112,-1.9593264,-1.996604,-1.9458135,-1.8767045,-2.0195613
-1.5412354,-2.0288587,-1.9836636,2.2509046,-1.9389838,-1.8432271,-2.013808,-2.0633686,2.4143162,-2.1062496,-2.0177987,-2.058678,-2.091589,-2.0521207,-2.069381,-2.1476252,2.3306193,-1.9690726,-2.0060177,-1.955579,-1.886737,-2.0288491
-1.5535067,-2.0381248,-1.9867988,2.2539449,-1.9466137,-1.8537414,-2.0231738,-2.072497,2.4143162,-2.1147497,-2.0255613,-2.059811,-2.1005726,-2.0612078,-2.0784667,-2.1563222,2.3316097,-1.9787576,-2.0153818,-1.9652861,-1.8967164,-2.0380855
-1.5657052,-2.0473473,-1.9900782,2.2708168,-1.9543252,-1.864177,-2.0324924,-2.0815792,2.4143162,-2.1232212,-2.0333793,-2.0610156,-2.1095054,-2.0702531,-2.0875003,-2.16498,2.3316097,-1.9883817,-2.024701,-1.9749364,-1.9066427,-2.0472791
-1.5778279,-2.0565188,-1.9935049,2.271011,-1.962112,-1.874535,-2.0417578,-2.0906105,2.4143162,-2.1316926,-2.0412507,-2.0622942,-2.1183963,-2.0792546,-2.0964913,-2.1735983,2.3316097,-1.9979473,-2.0339687,-1.9845297,-1.9165164,-2.0564299
-1.589876,-2.0656457,-1.9970809,2.2739782,-1.9699692,-1.8848187,-2.0509787,-2.099599,2.4160793,-2.140135,-2.0491674,-2.0636506,-2.1272454,-2.0882168,-2.1054385,-2.1821778,2.3316097,-2.0074542,-2.043193,-1.9940685,-1.9263377,-2.065531
-1.601847,-2.0747287,-2.0008082,2.2833438,-1.9778912,-1.8950292,-2.0601459,-2.1085393,2.4160793,-2.148573,-2.0571244,-2.0650916,-2.1360457,-2.0971398,-2.1143372,-2.1907167,2.3316097,-2.0169067,-2.0523703,-2.003554,-1.936107,-2.0745907
-1.6137422,-2.083762,-2.004688,2.2830539,-1.9858714,-1.9051685,-2.0692697,-2.1174343,2.4160793,-2.1569793,-2.0651193,-2.0666175,-2.1448052,-2.1060238,-2.1231947,-2.1992154,2.333467,-2.0263028,-2.0615008,-2.0129848,-1.945825,-2.083609
-1.62556,-2.0927534,-2.0087214,2.2950604,-1.9939058,-1.9152389,-2.078345,-2.1262875,2.4160793,-2.1653767,-2.0731485,-2.0682335,-2.1535242,-2.1148677,-2.1320112,-2.2076766,2.3334455,-2.0356443,-2.0705893,-2.022364,-1.9554919,-2.0925808
-1.6373008,-2.1017032,-2.012909,2.2950604,-2.0019896,-1.9252416,-2.087374,-2.1350956,2.4223638,-2.1737473,-2.0812073,-2.0699453,-2.1622028,-2.1236691,-2.1407816,-2.2161007,2.333412,-2.0449357,-2.0796316,-2.031692,-1.9651083,-2.1015103
-1.6581646,-2.1106043,-2.01725,2.2950604,-2.0101151,-1.9351784,-2.0963604,-2.1438591,2.42259,-2.1820977,-2.0892885,-2.0717552,-2.1708362,-2.1324325,-2.1495104,-2.2244878,2.3333783,-2.054171,-2.0886288,-2.0409694,-1.9746746,-2.1103995
-1.6716543,-2.1194646,-2.0217466,2.2975898,-2.01828,-1.945051,-2.1052992,-2.1525822,2.431372,-2.1904316,-2.0973902,-2.0736673,-2.1794305,-2.1411579,-2.1581993,-2.2328384,2.3333447,-2.0633602,-2.097585,-2.0501974,-1.9841914,-2.1192486
-1.681447,-2.1282845,-2.0263948,2.301447,-2.0264812,-1.95486,-2.1141942,-2.1612651,2.431372,-2.198735,-2.105515,-2.075687,-2.1879861,-2.1498454,-2.166849,-2.241153,2.3361654,-2.0724947,-2.1065001,-2.0593774,-1.9936594,-2.1280537
-1.6912811,-2.1370635,-2.031197,2.301447,-2.0347145,-1.9646076,-2.123048,-2.1699061,2.431372,-2.207017,-2.1136503,-2.0778174,-2.1965034,-2.1584954,-2.1754587,-2.2494318,2.3420398,-2.0815845,-2.1153681,-2.0685074,-2.0030818,-2.1368177
-1.7011505,-2.1457973,-2.0361485,2.3308442,-2.042974,-1.9742955,-2.1318593,-2.1785045,2.431372,-2.2152789,-2.1217873,-2.0800607,-2.2049825,-2.167108,-2.1840255,-2.2576752,2.342129,-2.0906234,-2.124196,-2.077594,-2.0124507,-2.1455426
-1.7110486,-2.154492,-2.0412502,2.3431156,-2.0512497,-1.9839237,-2.1406252,-2.187064,2.431372,-2.223515,-2.1299562,-2.0824246,-2.213424,-2.1756837,-2.1925542,-2.2658834,2.3468485,-2.0996163,-2.1329842,-2.0866294,-2.0217762,-2.154229
-1.7209717,-2.1631474,-2.0678878,2.3492208,-2.0595531,-1.9934949,-2.1493511,-2.195585,2.431372,-2.2317216,-2.1381252,-2.0849092,-2.2218246,-2.1842198,-2.201045,-2.274057,2.3498483,-2.108565,-2.141733,-2.0956216,-2.0310533,-2.1628766
-1.7309126,-2.1717644,-2.0710738,2.3523738,-2.067858,-2.0030093,-2.1580374,-2.204068,2.4612823,-2.2399058,-2.146294,-2.0875192,-2.2301888,-2.1927195,-2.2094984,-2.2821958,2.3498147,-2.1174638,-2.1504397,-2.104571,-2.0402837,-2.1714857
-1.7408634,-2.180343,-2.0744002,2.3523738,-2.076195,-2.01247,-2.1666844,-2.2125132,2.4612825,-2.2480667,-2.154463,-2.0902586,-2.2385166,-2.201183,-2.2179146,-2.2903006,2.351772,-2.1263206,-2.1591053,-2.1134713,-2.0494716,-2.1800535
-1.7508309,-2.188881,-2.0778701,2.3523738,-2.084532,-2.021873,-2.1752896,-2.220921,2.4675086,-2.256202,-2.162632,-2.0931304,-2.2468085,-2.2096112,-2.226294,-2.2983718,2.3641815,-2.135136,-2.1677325,-2.1223302,-2.0586104,-2.1885839
-1.7607983,-2.1973798,-2.0814867,2.3523738,-2.092869,-2.0312264,-2.1838543,-2.229289,2.4675767,-2.264305,-2.170801,-2.0961368,-2.2550647,-2.2180037,-2.234637,-2.3064094,2.3505476,-2.1439025,-2.1763215,-2.131148,-2.0677056,-2.1970773
-1.7707658,-2.2058418,-2.0852497,2.3523738,-2.101206,-2.0405245,-2.1923811,-2.2376206,2.4675767,-2.2723837,-2.178959,-2.0992815,-2.2632856,-2.226361,-2.2429438,-2.314414,2.3505135,-2.1526287,-2.1848729,-2.1399221,-2.076759,-2.205534
-1.7807332,-2.2142668,-2.0891595,2.3661482,-2.109543,-2.0497742,-2.2008703,-2.2459161,2.4675767,-2.2804372,-2.1870942,-2.1025662,-2.2714717,-2.2346835,-2.2512145,-2.3223858,2.3504798,-2.1613145,-2.1933868,-2.1486528,-2.0857666,-2.2139544
-1.7906846,-2.2226553,-2.0932193,2.3686035,-2.11788,-2.0589712,-2.209322,-2.2541761,2.4745443,-2.2884655,-2.1952295,-2.1059926,-2.2796233,-2.2429714,-2.2594488,-2.3303251,2.376245,-2.1699603,-2.2018635,-2.1573436,-2.0947301,-2.2223387
-1.8006301,-2.2310078,-2.0974267,2.3686035,-2.1262171,-2.0681221,-2.2177367,-2.2624009,2.4745443,-2.2964664,-2.2033648,-2.109562,-2.2877405,-2.251225,-2.2676482,-2.338232,2.3762455,-2.1785612,-2.2103028,-2.1659951,-2.1036532,-2.2306871
-1.8105615,-2.2393246,-2.101783,2.371891,-2.1345541,-2.0772204,-2.2261147,-2.2705908,2.4745443,-2.3044353,-2.2114768,-2.113277,-2.2958238,-2.2594445,-2.2758133,-2.346107,2.376215,-2.187123,-2.2187037,-2.1746075,-2.1125357,-2.2390003
-1.8204756,-2.2476058,-2.106286,2.3891642,-2.1428912,-2.0862753,-2.2344565,-2.2787461,2.4922564,-2.3123782,-2.2195785,-2.1171381,-2.3038738,-2.26763,-2.2839444,-2.3539505,2.3761814,-2.1956463,-2.2270687,-2.183178,-2.121373,-2.2472782
-1.8303703,-2.255852,-2.1109345,2.389302,-2.151202,-2.0952802,-2.2427623,-2.2868671,2.4922798,-2.3202949,-2.2276726,-2.1211445,-2.3118904,-2.2757823,-2.2920415,-2.3617625,2.3761477,-2.2041314,-2.235398,-2.1917088,-2.1301694,-2.2555213
-1.8402445,-2.2640634,-2.115729,2.389302,-2.1595054,-2.1042402,-2.2510312,-2.2949543,2.4922798,-2.328185,-2.2357407,-2.1252985,-2.319874,-2.2839012,-2.3001053,-2.3695433,2.4027357,-2.2125785,-2.2436922,-2.200202,-2.1389265,-2.2637298
-1.8500947,-2.2722402,-2.1206658,2.389302,-2.1678088,-2.1131577,-2.2592647,-2.3030078,2.4922798,-2.3360486,-2.2438037,-2.1295986,-2.327825,-2.2919872,-2.308136,-2.377293,2.401592,-2.2209883,-2.2519512,-2.2086577,-2.1476445,-2.2719042
-1.8599193,-2.2803829,-2.1257424,2.389302,-2.17608,-2.1220262,-2.2674634,-2.3110282,2.4922798,-2.3438814,-2.2518382,-2.1340432,-2.335744,-2.3000407,-2.316134,-2.3850121,2.4015808,-2.2293596,-2.2601757,-2.2170763,-2.1563237,-2.2800448
-1.8697159,-2.2884917,-2.1309566,2.389302,-2.1843498,-2.1308525,-2.2756279,-2.3190157,2.4922798,-2.3516846,-2.259863,-2.1386325,-2.3436308,-2.3080618,-2.3240993,-2.3927004,2.4015808,-2.2376926,-2.2683659,-2.2254581,-2.1649609,-2.2881517
-1.8794843,-2.296567,-2.1363049,2.389302,-2.1925938,-2.1396377,-2.2837584,-2.3269706,2.4922798,-2.359461,-2.2678638,-2.143365,-2.3514857,-2.3160508,-2.3320324,-2.4003584,2.4015808,-2.2459896,-2.2765222,-2.2338037,-2.173559,-2.2962253
-1.8892224,-2.304609,-2.1417842,2.389302,-2.20083,-2.1483798,-2.2918553,-2.334893,2.4922798,-2.3672106,-2.2758455,-2.148238,-2.3593092,-2.324008,-2.3399324,-2.407986,2.4015808,-2.2542508,-2.2846448,-2.242113,-2.1821194,-2.304266
-1.8989285,-2.3126183,-2.1473901,2.4279299,-2.2090373,-2.1570778,-2.299919,-2.3427835,2.4922798,-2.374933,-2.2838128,-2.1532493,-2.3671014,-2.3319335,-2.3478,-2.4155831,2.4015808,-2.2624767,-2.2927341,-2.250387,-2.1906426,-2.3122737
-1.9086014,-2.3205948,-2.15312,2.427983,-2.217236,-2.165736,-2.3079493,-2.3506422,2.4922798,-2.3826282,-2.2917483,-2.158396,-2.3748627,-2.3398278,-2.355636,-2.423147,2.4015808,-2.2706676,-2.3007903,-2.2586253,-2.1991286,-2.320249
-1.9182401,-2.3285391,-2.1589687,2.427983,-2.225405,-2.1743548,-2.315947,-2.3584695,2.4922798,-2.390293,-2.2996688,-2.1636753,-2.382593,-2.3476908,-2.3634405,-2.4306805,2.4310837,-2.2788236,-2.3088136,-2.2668283,-2.207578,-2.3281925
-1.9278437,-2.3364513,-2.1649325,2.427983,-2.2335575,-2.1829345,-2.3239124,-2.3662653,2.4922798,-2.3979273,-2.3075688,-2.1690836,-2.3902912,-2.355523,-2.371214,-2.4381838,2.4311574,-2.2869456,-2.3168044,-2.274996,-2.215991,-2.336104
-1.9374117,-2.3443317,-2.1710055,2.427983,-2.2416928,-2.1914732,-2.3318455,-2.37403,2.4922798,-2.4055343,-2.3154387,-2.174617,-2.3979573,-2.3633223,-2.3789563,-2.445657,2.4311574,-2.2950335,-2.324763,-2.28313,-2.2243679,-2.3439837
-1.9469434,-2.3521807,-2.1771839,2.4557636,-2.2497964,-2.1999717,-2.3397455,-2.381762,2.4922798,-2.4131136,-2.3232903,-2.1802738,-2.405593,-2.3710902,-2.386668,-2.4531,2.4293983,-2.3030877,-2.3326898,-2.29123,-2.232709,-2.3518322
-1.9564384,-2.3599982,-2.183463,2.4603524,-2.2578826,-2.2084324,-2.3476133,-2.3894625,2.4922798,-2.4206653,-2.3311226,-2.186046,-2.413198,-2.3788276,-2.394349,-2.4605126,2.4293983,-2.3111086,-2.3405848,-2.2992966,-2.2410145,-2.3596494
-1.9658964,-2.3677847,-2.1898377,2.4830403,-2.2659497,-2.2168558,-2.3554494,-2.3971322,2.5052538,-2.4281893,-2.3389218,-2.191933,-2.4207728,-2.3865347,-2.4019997,-2.4678948,2.4293983,-2.3190966,-2.3484485,-2.3073304,-2.249284,-2.367436
-1.9753152,-2.3755405,-2.1963017,2.4939249,-2.2739842,-2.2252421,-2.363254,-2.4047713,2.505286,-2.4356852,-2.3466997,-2.1979282,-2.4283173,-2.3942115,-2.40962,-2.4752464,2.4293983,-2.3270519,-2.356281,-2.3153312,-2.2575185,-2.3751917
-1.984696,-2.3832655,-2.2028532,2.49997,-2.2819977,-2.233592,-2.3710277,-2.4123802,2.5148256,-2.4431481,-2.3544562,-2.2040272,-2.4358318,-2.4018583,-2.41721,-2.4825673,2.434139,-2.3349748,-2.3640802,-2.3232985,-2.2657187,-2.382917
-1.9940389,-2.3909602,-2.2094831,2.5046842,-2.28999,-2.2419057,-2.3787704,-2.4199586,2.5148256,-2.4505823,-2.362188,-2.210225,-2.443316,-2.409475,-2.4247699,-2.4898572,2.4341629,-2.3428655,-2.371848,-2.3312333,-2.273885,-2.3906116
-2.0033405,-2.3986244,-2.2161896,2.5047212,-2.2979572,-2.2501833,-2.3864822,-2.427507,2.5148256,-2.4579878,-2.369889,-2.2165165,-2.45077,-2.417062,-2.4322996,-2.4971159,2.4341629,-2.3507245,-2.3795853,-2.339136,-2.2820177,-2.3982763
-2.0126047,-2.4062555,-2.2229671,2.5047212,-2.3058937,-2.2584255,-2.3941636,-2.435025,2.5148256,-2.4653647,-2.377567,-2.2228997,-2.4581935,-2.4246192,-2.4397962,-2.504343,2.4493015,-2.358552,-2.387292,-2.3470066,-2.290117,-2.4059074
-2.0218306,-2.4138558,-2.2298098,2.5047212,-2.3138075,-2.2666323,-2.4018145,-2.4425128,2.5333397,-2.4727125,-2.3852217,-2.229365,-2.4655867,-2.4321463,-2.447262,-2.511537,2.4589405,-2.366348,-2.394968,-2.3548455,-2.2981834,-2.4135082
-2.031018,-2.421426,-2.2367163,2.5047212,-2.321698,-2.2748044,-2.409435,-2.4499702,2.5336897,-2.480031,-2.3928525,-2.2359126,-2.4729488,-2.439643,-2.4546976,-2.5186987,2.4589405,-2.374113,-2.4026139,-2.3626533,-2.3062172,-2.421079
-2.040167,-2.4289663,-2.2436783,2.5221162,-2.3295643,-2.2829418,-2.4170256,-2.4573975,2.5336897,-2.4873197,-2.40045,-2.242534,-2.4802778,-2.4471066,-2.462103,-2.5258281,2.4604874,-2.381845,-2.4102297,-2.3704298,-2.314218,-2.4286196
-2.0492735,-2.4364762,-2.2506907,2.529738,-2.3373973,-2.291045,-2.4245858,-2.4647932,2.5336897,-2.4945784,-2.4080229,-2.2492254,-2.487576,-2.4545403,-2.469478,-2.532925,2.4604874,-2.3895454,-2.4178152,-2.3781753,-2.3221858,-2.4361303
-2.0583413,-2.4439561,-2.2577536,2.5329194,-2.345206,-2.2991142,-2.432116,-2.4721563,2.5336897,-2.501806,-2.415571,-2.255982,-2.4948432,-2.4619439,-2.4768224,-2.5399885,2.4604874,-2.3972151,-2.4253707,-2.38589,-2.3301213,-2.443611
-2.0673707,-2.451406,-2.2648602,2.5329194,-2.35299,-2.3071501,-2.4396126,-2.4794888,2.5336897,-2.5090005,-2.4230938,-2.2627983,-2.502079,-2.4693174,-2.484136,-2.5470188,2.467653,-2.4048543,-2.4328961,-2.3935742,-2.3380249,-2.4510615
-2.076362,-2.4588256,-2.2720056,2.5329194,-2.360749,-2.3151526,-2.447079,-2.4867907,2.5336897,-2.5161643,-2.4305904,-2.2696724,-2.5092833,-2.4766605,-2.4914188,-2.554015,2.4677205,-2.4124632,-2.4403915,-2.401228,-2.3458967,-2.458482
-2.085315,-2.466215,-2.279187,2.5329194,-2.368481,-2.3231223,-2.4545152,-2.4940615,2.5336897,-2.5232966,-2.4380538,-2.2765977,-2.5164557,-2.483973,-2.4986703,-2.5609765,2.4677205,-2.4200416,-2.4478545,-2.4088514,-2.3537374,-2.4658723
-2.0942302,-2.4735737,-2.286401,2.5329194,-2.376181,-2.3310595,-2.4619212,-2.501301,2.5336897,-2.5303972,-2.445491,-2.2835715,-2.5235958,-2.4912548,-2.5058901,-2.5679026,2.4677205,-2.4275897,-2.4552863,-2.4164445,-2.3615468,-2.473232
-2.1031055,-2.4809017,-2.293643,2.5283628,-2.3838553,-2.3389642,-2.4692967,-2.508509,2.5336897,-2.5374653,-2.4529018,-2.2905865,-2.5307033,-2.4985054,-2.5130782,-2.574791,2.4677205,-2.4351077,-2.462688,-2.4240077,-2.3693252,-2.4805605
-2.1119409,-2.4881966,-2.3009057,2.5283628,-2.391504,-2.346837,-2.4766417,-2.515685,2.5336897,-2.5445006,-2.4602854,-2.2976408,-2.5377777,-2.5057247,-2.5202339,-2.5816426,2.4677205,-2.4425955,-2.4700594,-2.4315379,-2.3770728,-2.4878561
-2.1207387,-2.49546,-2.3082006,2.5283628,-2.3991268,-2.3546782,-2.483956,-2.5228288,2.5336897,-2.5515025,-2.4676416,-2.304732,-2.5448184,-2.5129123,-2.527357,-2.588457,2.4677205,-2.450053,-2.4774003,-2.439037,-2.38479,-2.4951208
-2.1294994,-2.5026925,-2.3155065,2.5283628,-2.406723,-2.3624878,-2.4912395,-2.52994,2.5336897,-2.5584705,-2.4749699,-2.311857,-2.551825,-2.5200677,-2.5344472,-2.595234,2.4677205,-2.45748,-2.4847105,-2.4465063,-2.3924768,-2.5023541
-2.138223,-2.5098932,-2.322835,2.5283628,-2.4142869,-2.3702662,-2.4984918,-2.5370178,2.5336897,-2.565404,-2.4822648,-2.3190112,-2.5587971,-2.5271904,-2.5415037,-2.6019723,2.4677057,-2.4648757,-2.4919899,-2.4539452,-2.4001334,-2.509556
-2.1469095,-2.5170622,-2.3301635,2.5283628,-2.421823,-2.3780136,-2.5057123,-2.5440621,2.5336897,-2.5723023,-2.489531,-2.3261886,-2.5657341,-2.5342803,-2.548526,-2.608672,2.467672,-2.4722388,-2.499238,-2.4613538,-2.4077597,-2.5167263
-2.1555593,-2.524199,-2.3375204,2.5283628,-2.4293323,-2.38573,-2.512901,-2.5510726,2.5336897,-2.579165,-2.4967685,-2.3333826,-2.5726357,-2.5413365,-2.5555139,-2.6153297,2.4676385,-2.479571,-2.5064547,-2.468732,-2.415356,-2.5238643
-2.1641724,-2.5313032,-2.3448825,2.5283628,-2.4368143,-2.393416,-2.5200574,-2.5580485,2.5336897,-2.5859902,-2.5039766,-2.340607,-2.5795012,-2.548359,-2.5624666,-2.6219432,2.4676049,-2.4868727,-2.5136395,-2.47608,-2.4229198,-2.5309696
-2.1727493,-2.5383742,-2.3522446,2.558167,-2.444269,-2.4010713,-2.5271814,-2.5649893,2.5336897,-2.5927758,-2.5111547,-2.3478346,-2.58633,-2.555347,-2.5693839,-2.6285157,2.4675713,-2.4941432,-2.520792,-2.483397,-2.4304523,-2.538042
-2.1812897,-2.5454118,-2.3596067,2.558167,-2.451696,-2.4086962,-2.5342722,-2.5718944,2.5336897,-2.5995235,-2.5183022,-2.3550866,-2.5931182,-2.5623,-2.576265,-2.6350465,2.4675376,-2.5013826,-2.527912,-2.490683,-2.437955,-2.545081
-2.1897924,-2.5524154,-2.3669689,2.558167,-2.4590917,-2.4162908,-2.5413294,-2.5787635,2.5336897,-2.6062326,-2.5254188,-2.3623478,-2.5998673,-2.5692174,-2.5831096,-2.6415272,2.4819436,-2.5085902,-2.534999,-2.497938,-2.4454277,-2.5520859
-2.1982596,-2.5593843,-2.374331,2.558167,-2.466457,-2.4238546,-2.5483525,-2.5855958,2.5336897,-2.6129024,-2.5325036,-2.369609,-2.6065776,-2.576099,-2.589917,-2.6479642,2.48191,-2.5157661,-2.5420523,-2.5051613,-2.4528701,-2.5590563
-2.2066917,-2.5663183,-2.3816931,2.558167,-2.4737937,-2.4313853,-2.5553412,-2.592391,2.5336897,-2.6195326,-2.5395563,-2.3768704,-2.6132483,-2.5829437,-2.5966866,-2.6543539,2.4818764,-2.5229096,-2.5490718,-2.5123527,-2.4602826,-2.5659916
-2.2150888,-2.5732167,-2.3890553,2.558167,-2.4811018,-2.438886,-2.562295,-2.5991442,2.5336897,-2.6261163,-2.5465763,-2.3841317,-2.6198792,-2.5897512,-2.6034179,-2.660693,2.4818428,-2.5300205,-2.5560567,-2.519512,-2.4676647,-2.5728915
-2.2234511,-2.580079,-2.3964174,2.558167,-2.4883807,-2.4463563,-2.569213,-2.605858,2.5336897,-2.6326575,-2.5535626,-2.391398,-2.6264637,-2.5965211,-2.610107,-2.6669836,2.4818091,-2.5370982,-2.5630066,-2.5266385,-2.4750164,-2.5797553
-2.231779,-2.5869026,-2.4037662,2.558167,-2.49563,-2.4537964,-2.5760949,-2.6125324,2.5336897,-2.639157,-2.5605152,-2.3986595,-2.6330051,-2.603253,-2.6167536,-2.6732209,2.4817755,-2.5441422,-2.569921,-2.5337317,-2.4823375,-2.5865817
-2.2400727,-2.593687,-2.4110947,2.558167,-2.5028493,-2.4612062,-2.58294,-2.6191669,2.5421557,-2.6456075,-2.5674329,-2.4059207,-2.6395044,-2.609943,-2.6233597,-2.6794052,2.5134206,-2.5511522,-2.5767994,-2.5407915,-2.4896276,-2.5933676
-2.2483325,-2.600433,-2.4184232,2.558167,-2.5100381,-2.4685855,-2.5897481,-2.6257584,2.5650542,-2.6520119,-2.5743153,-2.413182,-2.6459544,-2.61659,-2.6299248,-2.685537,2.5134208,-2.5581276,-2.583641,-2.5478175,-2.4968865,-2.600115
-2.2565587,-2.6071403,-2.425746,2.558167,-2.517196,-2.4759343,-2.5965185,-2.6323035,2.5650542,-2.658369,-2.581162,-2.4204433,-2.6523585,-2.6231966,-2.636442,-2.6916087,2.5134208,-2.565068,-2.5904455,-2.5548089,-2.504114,-2.6068237
-2.2647514,-2.6138082,-2.4330409,2.558167,-2.5243223,-2.4832523,-2.6032505,-2.6388066,2.5650542,-2.6646745,-2.587972,-2.4277046,-2.6587148,-2.6297624,-2.6429148,-2.6976244,2.5134208,-2.5719728,-2.5972123,-2.5617652,-2.511308,-2.613493
-2.272911,-2.6204343,-2.4403358,2.558167,-2.5314155,-2.4905393,-2.6099412,-2.6452637,2.5650542,-2.6709309,-2.5947447,-2.4349651,-2.6650195,-2.6362805,-2.6493435,-2.7035818,2.5134208,-2.5788417,-2.6039405,-2.5686858,-2.51847,-2.6201222
-2.2810378,-2.6270142,-2.447605,2.558167,-2.538476,-2.497795,-2.6165886,-2.6516714,2.5650542,-2.6771336,-2.6014798,-2.4421928,-2.6712742,-2.6427538,-2.6557195,-2.7094789,2.5134208,-2.5856738,-2.6106243,-2.5755703,-2.5256,-2.6267037
