solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,gross_inadv_interchange_mw
0.11504635,0.0,0.0,0.0,0.19729151,0.11374434,0.0,0.0,0.14137909,0.22159716,0.2275377,0.10281272,0.0,0.0,0.17699695,0.11656758,0.0,0.0,0.0,0.24760668,0.076968774,0.10328993,0.0,0.14947838,1.624779e-39,0.05009287,0.1713191,0.0,0.12792398,0.0,0.0,0.0,0.21088442,0.12835191
0.11106782,0.0,0.0,0.0,0.20249908,0.11523699,0.0,0.0,0.13663237,0.21980341,0.22088994,0.10251366,0.0,0.0,0.17304511,0.116487555,0.0,0.0,0.0,0.24047217,0.076230325,0.09845531,0.0,0.15018512,1.574e-42,0.051371913,0.17097013,0.0,0.12833814,0.0,0.0,0.0,0.21271352,0.12906256
0.11642107,0.0,0.0,0.0,0.19016854,0.121382564,0.0,0.0,0.13587159,0.2184568,0.22267278,0.11059333,0.0,0.0,0.1775917,0.12024411,0.0,0.0,0.0,0.2414895,0.073296644,0.09623226,0.0,0.14548455,1e-45,0.050929256,0.18014199,0.0,0.12491571,0.0,0.0,0.0,0.205974,0.124030225
0.113515735,0.0,0.0,0.0,0.1955437,0.12341118,0.0,0.0,0.13549434,0.22167161,0.21915019,0.10244939,0.0,0.0,0.17677274,0.11686629,0.0,0.0,0.0,0.23899654,0.0748248,0.10295253,0.0,0.14835249,0.0,0.050920688,0.1688273,0.0,0.1241142,0.0,0.0,0.0,0.21199751,0.12212966
0.11137691,0.0,0.0,0.0,0.19592276,0.117858775,0.0,0.0,0.1420397,0.22065426,0.22558926,0.100104675,0.0,0.0,0.17498277,0.116481245,0.0,0.0,0.0,0.23491865,0.07301985,0.0969677,0.0,0.14490394,0.0,0.04962552,0.17058975,0.0,0.12498938,0.0,0.0,0.0,0.22067326,0.12817878
0.11689842,0.0,0.0,0.0,0.19509028,0.12089558,0.0,0.0,0.14109138,0.21956389,0.21868995,0.10325636,0.0,0.0,0.17426871,0.11387467,0.0,0.0,0.0,0.2451765,0.072941,0.09640675,0.0,0.14042757,0.0,0.04722379,0.16274239,0.0,0.121433355,0.0,0.0,0.0,0.2087278,0.13487628
0.114865586,0.0,0.0,0.0,0.19695435,0.11905259,0.0,0.0,0.13889427,0.21696313,0.22470348,0.10326805,0.0,0.0,0.16948481,0.11673549,0.0,0.0,0.0,0.24314314,0.07257354,0.10038611,0.0,0.14314197,0.0,0.0475282,0.16987325,0.0,0.12577106,0.0,0.0,0.0,0.20378838,0.12154032
0.11326864,0.0,0.0,0.0,0.19124222,0.12060238,0.0,0.0,0.13439268,0.22168706,0.22098985,0.10194927,0.0,0.0,0.17330906,0.11797319,0.0,0.0,0.0,0.24831103,0.07572439,0.099181466,0.0,0.14472468,0.0,0.048311025,0.16635424,0.0,0.12673518,0.0,0.0,0.0,0.20735326,0.12634932
0.113438785,0.0,0.0,0.0,0.19859144,0.12148368,0.0,0.0,0.13338883,0.22113466,0.21863055,0.10308838,0.0,0.0,0.17184606,0.113453306,0.0,0.0,0.0,0.23365974,0.07339095,0.09992492,0.0,0.14534564,0.0,0.04584869,0.15839821,0.0,0.12327693,0.0,0.0,0.0,0.20453888,0.13131961
0.11465593,0.0,0.0,0.0,0.19073796,0.12070557,0.0,0.0,0.13825053,0.2202523,0.21583025,0.102651045,0.0,0.0,0.17381091,0.114483066,0.0,0.0,0.0,0.22147812,0.07349709,0.099393554,0.0,0.14164358,0.0,0.046074033,0.16183876,0.0,0.121328525,0.0,0.0,0.0,0.20991218,0.12104326
0.11342712,0.0,0.0,0.0,0.18931052,0.11846395,0.0,0.0,0.13424091,0.22144946,0.21953551,0.10592816,0.0,0.0,0.17345119,0.117907315,0.0,0.0,0.0,0.22745502,0.075064406,0.09960438,0.0,0.14836347,0.0,0.046878483,0.16629843,0.0,0.12183873,0.0,0.0,0.0,0.20584467,0.133281
0.11552045,0.0,0.0,0.0,0.1927827,0.12217182,0.0,0.0,0.13198693,0.22319004,0.21624081,0.10894912,0.0,0.0,0.17156969,0.115602046,0.0,0.0,0.0,0.22829972,0.07396564,0.096740685,0.0,0.14456934,0.0,0.047956795,0.16325136,0.0,0.119837455,0.0,0.0,0.0,0.20411259,0.12976009
0.113638274,0.0,0.0,0.0,0.19137219,0.118089,0.0,0.0,0.1310675,0.22194171,0.22084145,0.10463043,0.0,0.0,0.16918142,0.118716344,0.0,0.0,0.0,0.23319276,0.075243555,0.09925497,0.0,0.1436527,0.0,0.04581266,0.159157,0.0,0.12288392,0.0,0.0,0.0,0.2110758,0.1321823
0.11816515,0.0,0.0,0.0,0.1902293,0.119652525,0.0,0.0,0.13318527,0.21738519,0.21790169,0.0953128,0.0,0.0,0.1738264,0.121027,0.0,0.0,0.0,0.23566313,0.075311825,0.10835813,0.0,0.13599813,0.0,0.046780363,0.16498668,0.0,0.1209073,0.0,0.0,0.0,0.20555443,0.12834801
0.11608713,0.0,0.0,0.0,0.19043288,0.11915433,0.0,0.0,0.13424633,0.21689211,0.21447818,0.10354073,0.0,0.0,0.17384526,0.11917135,0.0,0.0,0.0,0.23765907,0.07580474,0.10130141,0.0,0.14273475,0.0,0.046137862,0.15971042,0.0,0.12442586,0.0,0.0,0.0,0.20508681,0.13257806
0.115679376,0.0,0.0,0.0,0.19148545,0.11805461,0.0,0.0,0.13080478,0.21788622,0.2179037,0.10225997,0.0,0.0,0.17394248,0.123017915,0.0,0.0,0.0,0.23160617,0.07665006,0.09817492,0.0,0.14553797,0.0,0.047288276,0.16202873,0.0,0.12779859,0.0,0.0,0.0,0.20837885,0.12768605
0.11167701,0.0,0.0,0.0,0.18651533,0.1209657,0.0,0.0,0.13350809,0.21921921,0.21918723,0.10518999,0.0,0.0,0.16869016,0.12044158,0.0,0.0,0.0,0.2296842,0.074384466,0.096847914,0.0,0.1404394,0.0,0.04863511,0.16208422,0.0,0.12515245,0.0,0.0,0.0,0.20364258,0.13241874
0.11303035,0.0,0.0,0.0,0.1878117,0.11743938,0.0,0.0,0.13887413,0.2190592,0.21685003,0.10106317,0.0,0.0,0.17484917,0.11976369,0.0,0.0,0.0,0.22598973,0.07891624,0.10471362,0.0,0.14534792,0.0,0.04470289,0.1607013,0.0,0.12056196,0.0,0.0,0.0,0.20439905,0.1303701
0.11561274,0.0,0.0,0.0,0.18834214,0.12433098,0.0,0.0,0.13325565,0.21708995,0.21370481,0.10253349,0.0,0.0,0.17649736,0.119687915,0.0,0.0,0.0,0.23208429,0.07702567,0.099635854,0.0,0.13949186,0.0,0.046087135,0.15663978,0.0,0.12129807,0.0,0.0,0.0,0.2065789,0.12648721
0.11761651,0.0,0.0,0.0,0.18915327,0.1165889,0.0,0.0,0.1384679,0.21435985,0.2150265,0.10585922,0.0,0.0,0.17824903,0.1185054,0.0,0.0,0.0,0.22823301,0.07565335,0.10305309,0.0,0.1350498,0.0,0.044594962,0.15867493,0.0,0.12283622,0.0,0.0,0.0,0.2020763,0.12842253
0.116745055,0.0,0.0,0.0,0.19007188,0.11928692,0.0,0.0,0.13226612,0.21273698,0.21153584,0.10712435,0.0,0.0,0.17731003,0.11489214,0.0,0.0,0.0,0.2317377,0.07642394,0.09906464,0.0,0.14163212,0.0,0.04428011,0.1543667,0.0,0.123100884,0.0,0.0,0.0,0.20731054,0.12818825
0.11494618,0.0,0.0,0.0,0.19311215,0.117071964,0.0,0.0,0.13330987,0.21704538,0.2148879,0.10451076,0.0,0.0,0.17436896,0.118077144,0.0,0.0,0.0,0.23467277,0.076564714,0.09789188,0.0,0.14027071,0.0,0.04494782,0.15689936,0.0,0.12237071,0.0,0.0,0.0,0.20230706,0.12672427
0.11482934,0.0,0.0,0.0,0.1870244,0.11669684,0.0,0.0,0.132907,0.21573094,0.21213524,0.10456902,0.0,0.0,0.17580858,0.119401194,0.0,0.0,0.0,0.23198308,0.07559629,0.1022243,0.0,0.14206445,0.0,0.045550257,0.15740392,0.0,0.11993287,0.0,0.0,0.0,0.20181268,0.12881756
0.11556019,0.0,0.0,0.0,0.19090973,0.115316406,0.0,0.0,0.13088201,0.2154501,0.2144045,0.09963712,0.0,0.0,0.17164181,0.11879329,0.0,0.0,0.0,0.2297869,0.07580432,0.09431542,0.0,0.14420776,0.0,0.045105454,0.15829465,0.0,0.11923276,0.0,0.0,0.0,0.20266123,0.1217075
0.11586451,0.0,0.0,0.0,0.18735564,0.11889438,0.0,0.0,0.13072689,0.21596828,0.21021663,0.10370161,0.0,0.0,0.17481673,0.11959808,0.0,0.0,0.0,0.2298921,0.07711297,0.10145975,0.0,0.13934863,0.0,0.045261256,0.1551828,0.0,0.12025757,0.0,0.0,0.0,0.20190038,0.12436897
0.112060755,0.0,0.0,0.0,0.19164303,0.1160496,0.0,0.0,0.13021524,0.21614774,0.21390192,0.10121689,0.0,0.0,0.16958804,0.119666874,0.0,0.0,0.0,0.22965108,0.07409532,0.09961172,0.0,0.13691066,0.0,0.044536453,0.15706047,0.0,0.12591386,0.0,0.0,0.0,0.2009507,0.12428154
0.11522063,0.0,0.0,0.0,0.18877107,0.1161681,0.0,0.0,0.13127777,0.21189308,0.2122341,0.102377385,0.0,0.0,0.16996036,0.12118648,0.0,0.0,0.0,0.23190317,0.07414194,0.0981294,0.0,0.13714284,0.0,0.044374123,0.15251327,0.0,0.12457315,0.0,0.0,0.0,0.20456271,0.1266532
0.11462166,0.0,0.0,0.0,0.18279508,0.11784874,0.0,0.0,0.13937978,0.21475096,0.20680419,0.09948451,0.0,0.0,0.16655645,0.12228784,0.0,0.0,0.0,0.2340289,0.072786994,0.09466237,0.0,0.13881497,0.0,0.04461488,0.16084188,0.0,0.12092393,0.0,0.0,0.0,0.195752,0.12503877
0.1154862,0.0,0.0,0.0,0.18636167,0.11728539,0.0,0.0,0.13103266,0.21151222,0.21279778,0.10035093,0.0,0.0,0.16982017,0.117662534,0.0,0.0,0.0,0.23190296,0.07301377,0.098346666,0.0,0.1428593,0.0,0.044025075,0.16039562,0.0,0.11693872,0.0,0.0,0.0,0.20091684,0.12624028
0.11738866,0.0,0.0,0.0,0.18398733,0.11642824,0.0,0.0,0.12606476,0.20942341,0.2098705,0.10157999,0.0,0.0,0.16785863,0.1176451,0.0,0.0,0.0,0.22687471,0.076575086,0.09547304,0.0,0.14076358,0.0,0.043652274,0.15971363,0.0,0.122277446,0.0,0.0,0.0,0.20602202,0.12867065
0.112870134,0.0,0.0,0.0,0.18769003,0.11616148,0.0,0.0,0.12556878,0.21171904,0.21283188,0.10564335,0.0,0.0,0.16878206,0.1134108,0.0,0.0,0.0,0.22972116,0.07189243,0.099161066,0.0,0.14364266,0.0,0.042056546,0.15301855,0.0,0.120458476,0.0,0.0,0.0,0.20193712,0.13048247
0.11302652,0.0,0.0,0.0,0.18837534,0.11946518,0.0,0.0,0.1291748,0.20799765,0.20411822,0.10526021,0.0,0.0,0.16731721,0.12361915,0.0,0.0,0.0,0.22655086,0.07349202,0.095468245,0.0,0.13854538,0.0,0.043741982,0.15476125,0.0,0.118467145,0.0,0.0,0.0,0.20391269,0.12703165
0.11956124,0.0,0.0,0.0,0.18860318,0.11868479,0.0,0.0,0.13407624,0.2052127,0.21164156,0.098310076,0.0,0.0,0.16837461,0.11140858,0.0,0.0,0.0,0.23608658,0.06866246,0.101350345,0.0,0.13572764,0.0,0.044154778,0.15670542,0.0,0.11509365,0.0,0.0,0.0,0.19824634,0.12202423
0.11492524,0.0,0.0,0.0,0.18708311,0.11327389,0.0,0.0,0.1313017,0.21379392,0.21095665,0.10678756,0.0,0.0,0.16294481,0.11552844,0.0,0.0,0.0,0.23298441,0.07088025,0.095485464,0.0,0.1446082,0.0,0.042034775,0.15363257,0.0,0.12088979,0.0,0.0,0.0,0.20147352,0.122024104
0.11491082,0.0,0.0,0.0,0.18809196,0.1232122,0.0,0.0,0.1311184,0.20954835,0.20755969,0.096906416,0.0,0.0,0.16989596,0.11289699,0.0,0.0,0.0,0.22380209,0.074236706,0.09618666,0.0,0.1363705,0.0,0.04288605,0.15425138,0.0,0.12185192,0.0,0.0,0.0,0.19877872,0.12755889
0.11674273,0.0,0.0,0.0,0.1893268,0.12090454,0.0,0.0,0.13206045,0.21109717,0.20923516,0.1032334,0.0,0.0,0.16494678,0.12436709,0.0,0.0,0.0,0.22175133,0.07559325,0.09895012,0.0,0.13283749,0.0,0.042000085,0.1530229,0.0,0.12117244,0.0,0.0,0.0,0.2002819,0.122616634
0.113613255,0.0,0.0,0.0,0.18508181,0.12207834,0.0,0.0,0.13113447,0.21388675,0.20794952,0.09954678,0.0,0.0,0.16281478,0.1197331,0.0,0.0,0.0,0.22320543,0.073441535,0.0971857,0.0,0.13854304,0.0,0.043287434,0.15505998,0.0,0.12016328,0.0,0.0,0.0,0.19721092,0.12552977
0.114468314,0.0,0.0,0.0,0.18542007,0.12286994,0.0,0.0,0.132179,0.20664439,0.20844467,0.09819483,0.0,0.0,0.16629103,0.11713037,0.0,0.0,0.0,0.22868575,0.073567025,0.096485935,0.0,0.13710138,0.0,0.041616917,0.14828898,0.0,0.12014553,0.0,0.0,0.0,0.2029364,0.12706098
0.11223572,0.0,0.0,0.0,0.18048014,0.11479049,0.0,0.0,0.13520388,0.21132241,0.2127192,0.10149822,0.0,0.0,0.16809903,0.118001364,0.0,0.0,0.0,0.22560927,0.07325913,0.09909715,0.0,0.13883874,0.0,0.03967976,0.14937082,0.0,0.118032776,0.0,0.0,0.0,0.1986444,0.12499135
0.11588518,0.0,0.0,0.0,0.18302861,0.118384585,0.0,0.0,0.13098378,0.20553973,0.20500647,0.097723104,0.0,0.0,0.16543603,0.115485005,0.0,0.0,0.0,0.22629492,0.07367858,0.09249101,0.0,0.13242796,0.0,0.042044967,0.15091835,0.0,0.123216785,0.0,0.0,0.0,0.20352055,0.12238986
0.10660633,0.0,0.0,0.0,0.17978667,0.121140465,0.0,0.0,0.13195994,0.20391405,0.20681675,0.10063091,0.0,0.0,0.16662207,0.11773056,0.0,0.0,0.0,0.22482464,0.07174728,0.093558386,0.0,0.13320275,0.0,0.04282674,0.14547297,0.0,0.1201913,0.0,0.0,0.0,0.19714326,0.12629361
0.10888105,0.0,0.0,0.0,0.18001802,0.12336834,0.0,0.0,0.13086446,0.20584254,0.20482512,0.09305216,0.0,0.0,0.16526306,0.113791615,0.0,0.0,0.0,0.21928665,0.0711334,0.09405155,0.0,0.14406978,0.0,0.04156571,0.14863476,0.0,0.120931715,0.0,0.0,0.0,0.19851,0.12440888
0.11319494,0.0,0.0,0.0,0.18379095,0.11711378,0.0,0.0,0.12878257,0.20779397,0.20357086,0.09588609,0.0,0.0,0.16110407,0.114246085,0.0,0.0,0.0,0.21806102,0.06988162,0.09358763,0.0,0.13925575,0.0,0.04059328,0.15037999,0.0,0.12295664,0.0,0.0,0.0,0.2015608,0.12495342
0.11287324,0.0,0.0,0.0,0.18288521,0.11173631,0.0,0.0,0.12732843,0.20655215,0.20739774,0.106216274,0.0,0.0,0.16120373,0.120598115,0.0,0.0,0.0,0.21324022,0.071193434,0.09767249,0.0,0.14055195,0.0,0.040508647,0.14983276,0.0,0.120910875,0.0,0.0,0.0,0.19863546,0.124104515
0.109035,0.0,0.0,0.0,0.18166597,0.11279859,0.0,0.0,0.12300438,0.20503749,0.20927343,0.09706247,0.0,0.0,0.16274212,0.1152281,0.0,0.0,0.0,0.22037303,0.070500284,0.098538175,0.0,0.13393047,0.0,0.039685022,0.15254262,0.0,0.12396508,0.0,0.0,0.0,0.1964143,0.12539557
0.10938357,0.0,0.0,0.0,0.17886208,0.11504549,0.0,0.0,0.12167623,0.20709503,0.21078078,0.10187331,0.0,0.0,0.16102082,0.11997925,0.0,0.0,0.0,0.22432512,0.06970545,0.09572923,0.0,0.14151129,0.0,0.039210934,0.14593582,0.0,0.121829525,0.0,0.0,0.0,0.19413415,0.1306476
0.11074147,0.0,0.0,0.0,0.1767955,0.11365657,0.0,0.0,0.13184953,0.2039221,0.20763409,0.09563674,0.0,0.0,0.16839795,0.1173983,0.0,0.0,0.0,0.22673112,0.070635304,0.088009626,0.0,0.13975905,0.0,0.0386863,0.14522295,0.0,0.119902425,0.0,0.0,0.0,0.1982087,0.12765388
0.110238165,0.0,0.0,0.0,0.18022567,0.11277768,0.0,0.0,0.12398417,0.2059352,0.20670097,0.09535793,0.0,0.0,0.16746862,0.11585497,0.0,0.0,0.0,0.21924034,0.0704815,0.09011489,0.0,0.13619775,0.0,0.039802548,0.14751573,0.0,0.12175455,0.0,0.0,0.0,0.19794872,0.1298265
0.10848974,0.0,0.0,0.0,0.17400089,0.11727599,0.0,0.0,0.12759283,0.19994776,0.2077424,0.09662141,0.0,0.0,0.16586216,0.11999362,0.0,0.0,0.0,0.2231607,0.07200934,0.09002744,0.0,0.13545613,0.0,0.03826778,0.15354277,0.0,0.12017532,0.0,0.0,0.0,0.19879036,0.12966448
0.107230194,0.0,0.0,0.0,0.17981914,0.11701136,0.0,0.0,0.12709527,0.20108797,0.20171174,0.10066776,0.0,0.0,0.16241977,0.11984093,0.0,0.0,0.0,0.21687919,0.073087014,0.09856117,0.0,0.13836314,0.0,0.040328335,0.14864706,0.0,0.12057939,0.0,0.0,0.0,0.19835536,0.12983397
0.111023225,0.0,0.0,0.0,0.18205445,0.1119973,0.0,0.0,0.11971239,0.20223342,0.20167056,0.10396742,0.0,0.0,0.1592983,0.118488535,0.0,0.0,0.0,0.23174497,0.06969279,0.09917344,0.0,0.1374514,0.0,0.03745478,0.14929798,0.0,0.11688194,0.0,0.0,0.0,0.19900355,0.12392615
0.10891229,0.0,0.0,0.0,0.17985201,0.11720104,0.0,0.0,0.11951895,0.20344731,0.19985758,0.101862386,0.0,0.0,0.16279656,0.11677324,0.0,0.0,0.0,0.22784996,0.07352555,0.10055663,0.0,0.13518144,0.0,0.037680138,0.14938109,0.0,0.11718762,0.0,0.0,0.0,0.1983555,0.12562412
0.10635128,0.0,0.0,0.0,0.18148966,0.11216062,0.0,0.0,0.11906308,0.2095481,0.20330508,0.10533262,0.0,0.0,0.16330536,0.1176703,0.0,0.0,0.0,0.22268453,0.069720566,0.09173482,0.0,0.140323,0.0,0.03861066,0.14682503,0.0,0.118164584,0.0,0.0,0.0,0.19599661,0.12359017
0.11301114,0.0,0.0,0.0,0.17914532,0.11827232,0.0,0.0,0.12113935,0.20122695,0.20066753,0.10539381,0.0,0.0,0.16187488,0.116272114,0.0,0.0,0.0,0.22642986,0.07197844,0.09487787,0.0,0.13630608,0.0,0.03842898,0.1480143,0.0,0.117619485,0.0,0.0,0.0,0.193327,0.12726587
0.11039012,0.0,0.0,0.0,0.18420723,0.11173427,0.0,0.0,0.11923224,0.20094611,0.2074193,0.1029764,0.0,0.0,0.16237904,0.11688399,0.0,0.0,0.0,0.22758977,0.071068324,0.0966238,0.0,0.13300827,0.0,0.038873404,0.14641957,0.0,0.116324596,0.0,0.0,0.0,0.19407041,0.12966216
0.112292685,0.0,0.0,0.0,0.17854892,0.113992296,0.0,0.0,0.12289811,0.20533584,0.1945857,0.10349879,0.0,0.0,0.16562384,0.11876574,0.0,0.0,0.0,0.22468716,0.071322024,0.10168521,0.0,0.150206,0.0,0.038449932,0.14790861,0.0,0.114726454,0.0,0.0,0.0,0.19426247,0.13294177
0.11335115,0.0,0.0,0.0,0.17605565,0.11136952,0.0,0.0,0.11832536,0.20253132,0.20116298,0.10300113,0.0,0.0,0.16357349,0.11819091,0.0,0.0,0.0,0.2276495,0.07366039,0.09721262,0.0,0.13808288,0.0,0.039337426,0.1492456,0.0,0.117620796,0.0,0.0,0.0,0.19610667,0.12988468
0.11125908,0.0,0.0,0.0,0.18206497,0.110813834,0.0,0.0,0.124262124,0.202551,0.19907962,0.10332405,0.0,0.0,0.16722949,0.12103344,0.0,0.0,0.0,0.2186556,0.07089795,0.094021894,0.0,0.13798344,0.0,0.03760405,0.14377302,0.0,0.11977726,0.0,0.0,0.0,0.19878726,0.12712364
0.1125582,0.0,0.0,0.0,0.17720085,0.11027362,0.0,0.0,0.12270898,0.20355193,0.20115095,0.10056009,0.0,0.0,0.15995578,0.115995474,0.0,0.0,0.0,0.23489387,0.071826585,0.09753579,0.0,0.14211684,0.0,0.038865272,0.1463107,0.0,0.11483341,0.0,0.0,0.0,0.19470678,0.13626304
0.10910768,0.0,0.0,0.0,0.18161294,0.117818415,0.0,0.0,0.12647486,0.2011782,0.19888489,0.101838656,0.0,0.0,0.16781516,0.11594854,0.0,0.0,0.0,0.22238962,0.0726319,0.092126325,0.0,0.13629447,0.0,0.038846653,0.14874822,0.0,0.11858852,0.0,0.0,0.0,0.19666949,0.12923308
0.114731885,0.0,0.0,0.0,0.17904118,0.11884663,0.0,0.0,0.12467859,0.20031255,0.19684777,0.10093998,0.0,0.0,0.16020794,0.11769594,0.0,0.0,0.0,0.23046196,0.06847691,0.09280258,0.0,0.13913137,0.0,0.035871156,0.14120097,0.0,0.117552236,0.0,0.0,0.0,0.19337298,0.13491032
0.10933867,0.0,0.0,0.0,0.18217382,0.11984474,0.0,0.0,0.119648054,0.2035914,0.19841419,0.10622211,0.0,0.0,0.16175275,0.11589286,0.0,0.0,0.0,0.23193535,0.06989782,0.09616639,0.0,0.13604066,0.0,0.03779067,0.14360756,0.0,0.11795508,0.0,0.0,0.0,0.19558538,0.12819245
0.11392702,0.0,0.0,0.0,0.18144421,0.118511505,0.0,0.0,0.12217667,0.20181602,0.20131047,0.10223141,0.0,0.0,0.15997328,0.12171265,0.0,0.0,0.0,0.22837059,0.07013643,0.09118151,0.0,0.13876194,0.0,0.037125304,0.14773326,0.0,0.116953105,0.0,0.0,0.0,0.19575457,0.12575258
0.11351794,0.0,0.0,0.0,0.17962147,0.11624029,0.0,0.0,0.11782691,0.20458439,0.19895527,0.100333646,0.0,0.0,0.16489139,0.11898477,0.0,0.0,0.0,0.21900254,0.07091716,0.09846577,0.0,0.13622521,0.0,0.03599898,0.14233682,0.0,0.11567562,0.0,0.0,0.0,0.19751932,0.12905893
0.11173595,0.0,0.0,0.0,0.1751843,0.11161362,0.0,0.0,0.12270152,0.20291218,0.19842368,0.10770009,0.0,0.0,0.15839554,0.11408586,0.0,0.0,0.0,0.23125063,0.07069915,0.09161897,0.0,0.13865717,0.0,0.035910547,0.14704755,0.0,0.12044491,0.0,0.0,0.0,0.1944185,0.12707603
0.112483144,0.0,0.0,0.0,0.18077126,0.11814684,0.0,0.0,0.12194908,0.20160869,0.19594496,0.10291324,0.0,0.0,0.16295376,0.1138,0.0,0.0,0.0,0.22167672,0.06817024,0.09444365,0.0,0.13279063,0.0,0.036407825,0.14549436,0.0,0.11583843,0.0,0.0,0.0,0.19152594,0.12582819
0.110780954,0.0,0.0,0.0,0.18334877,0.11628076,0.0,0.0,0.12340852,0.19840659,0.20483847,0.10731476,0.0,0.0,0.15786889,0.11408155,0.0,0.0,0.0,0.22578917,0.070980676,0.09977262,0.0,0.12941462,0.0,0.03833612,0.14805533,0.0,0.115613185,0.0,0.0,0.0,0.19454594,0.12841515
