solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
0.3405408,0.4288216,0.049898304,8.159146e-06,0.108209565,0.3078456,0.36520332,0.03916102,0.3022028,0.13952842,0.43751305,0.30244055,0.41508302,0.3017268,0.4030911,0.2088781,0.006646433,2.120725e-12,1.968254e-05,0.37967393,2.3448326e-24,0.2239241,0.0016495737,0.25760895,0.25080553,0.287996,0.33933192,0.13912554,0.28761917,6.104809e-09,0.07020039,7.763756e-12,0.28564712,0.47336975,0.6045462,0.3425479
0.3272576,0.42972448,0.046253312,3.7253308e-06,0.1055669,0.30638346,0.3591063,0.035516396,0.30366004,0.13531196,0.43677017,0.30267507,0.41098988,0.30975613,0.39292207,0.20622206,0.0051645595,2.84087e-13,9.660504e-06,0.37837347,3.5320717e-26,0.21898617,0.0010934307,0.24691492,0.24643627,0.2905573,0.34018046,0.136599,0.28975466,1.4896612e-09,0.07114579,9.761365e-13,0.27612773,0.47904864,0.6012049,0.34162453
0.3320363,0.4316922,0.044215094,1.6019059e-06,0.10285425,0.30901736,0.35344154,0.031932577,0.30291012,0.1322725,0.43795663,0.2953473,0.41258293,0.30884567,0.39316538,0.20900641,0.003963886,3.2598632e-14,4.4897215e-06,0.37585965,3.767079e-28,0.2080713,0.00068805605,0.24482921,0.24163663,0.28647453,0.33011585,0.13118757,0.28914115,3.266389e-10,0.06678584,1.04589216e-13,0.27997464,0.46433976,0.5887484,0.34008715
0.33119842,0.42056918,0.03957454,6.4670473e-07,0.10093363,0.29750493,0.34144866,0.029256592,0.30321884,0.13023968,0.43398622,0.29999676,0.41741467,0.30156466,0.3875382,0.20612656,0.00302239,3.1640183e-15,1.9724064e-06,0.38461262,2.7529653e-30,0.21998152,0.00042489154,0.24518223,0.24410601,0.2759019,0.3150393,0.1303798,0.29097462,6.382194e-11,0.06543761,9.425605e-15,0.28148425,0.46607882,0.5895361,0.3462948
0.3392191,0.41827357,0.03561337,2.4392668e-07,0.09794001,0.29987702,0.33871117,0.02688282,0.29646143,0.1294941,0.42543492,0.2953229,0.42461446,0.28921413,0.37984738,0.20298085,0.0022654932,2.561992e-16,8.1442505e-07,0.3602017,1.3285888e-32,0.21105075,0.00024448682,0.23973538,0.24118657,0.28359464,0.31952438,0.12531412,0.28775948,1.1011395e-11,0.0668546,7.0429334e-16,0.27951545,0.4703888,0.58748454,0.34113017
0.3392712,0.41546997,0.032551516,8.558097e-08,0.0906733,0.3052089,0.33397135,0.024938703,0.30295148,0.12287946,0.42898208,0.2977128,0.41017297,0.29303148,0.3822644,0.2070635,0.0016820853,1.7047451e-17,3.148109e-07,0.34862456,4.0609197e-35,0.21228334,0.00013761627,0.24265161,0.23140186,0.27117223,0.3230897,0.12072071,0.28881678,1.660998e-12,0.06693775,4.2954685e-17,0.27527416,0.46635717,0.58280784,0.3393635
0.33559096,0.4188256,0.029630696,2.7739587e-08,0.09352684,0.30010578,0.32875034,0.021952176,0.28999984,0.12875333,0.42457202,0.29087526,0.41439486,0.2964398,0.376849,0.20101108,0.001186679,9.168545e-19,1.1337912e-07,0.3563701,7.4953045e-38,0.2181348,7.364129e-05,0.23893477,0.22762717,0.2690848,0.31194165,0.119348615,0.28902864,2.1669977e-13,0.066580154,2.1018872e-18,0.27031103,0.45313546,0.57424265,0.34564382
0.34614357,0.41887683,0.026551744,8.26316e-09,0.08831369,0.30897862,0.3297477,0.019932486,0.28442928,0.12524755,0.4177601,0.28296927,0.41487363,0.28192633,0.37688893,0.19939321,0.00082916685,3.913886e-20,3.781427e-08,0.35654727,7.9072e-41,0.21455492,3.7280115e-05,0.23787794,0.23326524,0.26731488,0.3126009,0.11394042,0.2840754,2.4165958e-14,0.06794396,8.097222e-20,0.26532388,0.44791782,0.5667368,0.33313927
0.34307718,0.41882184,0.023776991,2.2470954e-09,0.08507567,0.28999686,0.32768524,0.01742707,0.28263754,0.124647625,0.4140379,0.28994232,0.40958223,0.2900578,0.36700755,0.19892505,0.00055151567,1.2998585e-21,1.1613507e-08,0.35762566,4.5e-44,0.21185195,1.7922994e-05,0.24039072,0.22633886,0.2660953,0.30815318,0.11152655,0.28923896,2.2742051e-15,0.06425356,2.4051377e-21,0.2684296,0.44120646,0.56325316,0.32916862
0.3331806,0.41758126,0.0207047,5.5375937e-10,0.08317807,0.29259223,0.32357994,0.015333998,0.28471574,0.12845814,0.4077252,0.2878636,0.41127914,0.28474098,0.36760414,0.1915097,0.00036325844,3.2852882e-23,3.2633987e-09,0.35123032,0.0,0.19647788,8.120352e-06,0.23566504,0.21709958,0.25548148,0.30197364,0.109861486,0.2927271,1.7809361e-16,0.06555473,5.3828997e-23,0.2693581,0.44807673,0.5557752,0.32033002
0.32988214,0.41086146,0.018390428,1.2273324e-10,0.08333207,0.29249537,0.3160656,0.013032045,0.27984467,0.12359914,0.40835714,0.27871448,0.41735962,0.28432196,0.36315224,0.19050391,0.00022838857,6.166258e-25,8.332551e-10,0.34751606,0.0,0.20073618,3.4588058e-06,0.23876674,0.21801229,0.25579062,0.29206625,0.10397713,0.28962147,1.1428761e-17,0.06429277,8.848484e-25,0.26493475,0.43655846,0.5564936,0.32699877
0.3359237,0.40567705,0.015908105,2.4261676e-11,0.08002239,0.28701743,0.3106209,0.011314171,0.2712362,0.12173529,0.4014416,0.2739222,0.40892568,0.28442952,0.35536265,0.18928011,0.00013973813,8.364476e-27,1.9188125e-10,0.34317264,0.0,0.20384355,1.3795262e-06,0.2370796,0.21434627,0.25574833,0.30122384,0.10128284,0.29246545,5.909877e-19,0.065597914,1.0383657e-26,0.25751027,0.43761408,0.54961425,0.33554804
0.33853212,0.40404633,0.013672494,4.238927e-12,0.073248506,0.29386905,0.3097595,0.009859718,0.26559836,0.1204482,0.40069094,0.2753077,0.41230875,0.28433958,0.35391158,0.18849719,8.260153e-05,7.9553124e-29,3.9529e-11,0.32912466,0.0,0.20566656,5.1317363e-07,0.23311268,0.209313,0.23969522,0.292454,0.09611809,0.28905421,2.4174751e-20,0.062881276,8.426623e-29,0.25767106,0.42376235,0.54477155,0.32682845
0.3483466,0.40144882,0.011604509,6.481721e-13,0.07159712,0.3017692,0.30485052,0.008323186,0.27324912,0.119528756,0.39841914,0.2728196,0.4051355,0.27306446,0.34924284,0.1857759,4.6728073e-05,5.127554e-31,7.2210527e-12,0.3013308,0.0,0.20043896,1.7725537e-07,0.23716216,0.18996072,0.24743094,0.2874227,0.093755,0.28927281,7.6650133e-22,0.06609959,4.563122e-31,0.25911725,0.43230468,0.54711145,0.33021683
0.3434018,0.40270466,0.0099429805,8.581651e-14,0.06950657,0.28776717,0.304045,0.006986456,0.2758291,0.11464774,0.39846456,0.27559274,0.41064766,0.2798482,0.34091547,0.18381546,2.5305679e-05,2.1555097e-33,1.1585915e-12,0.31360987,0.0,0.21106572,5.6502167e-08,0.22909269,0.19574481,0.23358832,0.2840754,0.08985842,0.29296982,1.8419145e-23,0.06543804,1.5835593e-33,0.25325483,0.42400363,0.53315157,0.32690465
0.3385005,0.39851403,0.008262755,9.723689e-15,0.06495221,0.28133145,0.30003902,0.005645332,0.27172983,0.11936623,0.39525288,0.2682905,0.39797115,0.2676555,0.33279052,0.18652672,1.3091582e-05,5.6581815e-36,1.6158112e-13,0.3223074,0.0,0.20561123,1.6519783e-08,0.23311098,0.19422942,0.23513146,0.28232408,0.08698379,0.28828934,3.27202e-25,0.063646264,3.3635418e-36,0.2550829,0.42154512,0.53201336,0.3184836
0.3224457,0.3942702,0.006801752,9.309921e-16,0.06620931,0.28693396,0.29273126,0.004571299,0.27267003,0.114640474,0.3914519,0.26779363,0.395104,0.27092904,0.3293586,0.17222188,6.4498986e-06,8.82403e-39,1.9367068e-14,0.31637582,0.0,0.20957775,4.401761e-09,0.23439096,0.18341064,0.23629715,0.2756804,0.08240515,0.28817037,4.1795095e-27,0.06490123,4.147665e-39,0.25313866,0.41646874,0.530493,0.3252416
0.3245893,0.3971116,0.0056240875,7.4281156e-17,0.06118881,0.2741007,0.29230583,0.0036975504,0.28164002,0.115441166,0.38603905,0.26591226,0.3980908,0.27415812,0.32445514,0.17792335,3.0158603e-06,7.718e-42,1.9705758e-15,0.31357768,0.0,0.1980907,1.0611491e-09,0.2258344,0.1811877,0.2355482,0.27909592,0.08042315,0.28973517,3.7219216e-29,0.063944615,2.793e-42,0.2502424,0.4132425,0.5224264,0.32556185
0.3179905,0.38737124,0.0044952566,4.8643803e-18,0.057928994,0.275729,0.28223258,0.002856849,0.27437466,0.11049624,0.38410038,0.2692195,0.39948034,0.26785493,0.31966045,0.18217164,1.3310821e-06,4e-45,1.6792999e-16,0.31251314,0.0,0.20921172,2.2968116e-10,0.22671078,0.1791935,0.2309245,0.2742546,0.07521688,0.28637373,2.231867e-31,0.06540714,1e-45,0.24457633,0.41046974,0.5232253,0.31672525
0.32504222,0.38458934,0.003646491,2.5713225e-19,0.052959774,0.2672634,0.29208237,0.0022188663,0.27813578,0.10860948,0.38547948,0.26164946,0.39079452,0.2564754,0.32079118,0.1835662,5.528734e-07,0.0,1.1810636e-17,0.32310897,0.0,0.20346834,4.4255242e-11,0.21960196,0.1721577,0.23733129,0.28197673,0.07123921,0.2869581,8.665885e-34,0.063823365,0.0,0.2460715,0.40097404,0.5119144,0.3089607
0.326414,0.3841993,0.0028209009,1.07725e-20,0.04889951,0.27236834,0.28658956,0.0016707447,0.27847734,0.11041382,0.38025215,0.2629617,0.3842208,0.26894182,0.31492838,0.18597311,2.150713e-07,0.0,6.7456574e-19,0.31424123,0.0,0.20130931,7.521287e-12,0.21859258,0.16640048,0.23522535,0.27358162,0.06783997,0.28613546,2.0838306e-36,0.06445054,0.0,0.23776028,0.39553532,0.5097162,0.30867362
0.3110969,0.38634697,0.0022068995,3.5055214e-22,0.04712091,0.2634336,0.28329217,0.0012355559,0.27667964,0.10756141,0.3824519,0.2715979,0.39009777,0.27390555,0.31478545,0.17393668,7.795572e-08,0.0,3.0739114e-20,0.27964932,0.0,0.2060507,1.1162298e-12,0.21295244,0.15634303,0.23549855,0.2590829,0.06271753,0.28243256,2.94887e-39,0.06399877,0.0,0.24032685,0.3956551,0.51015687,0.30743504
0.31479868,0.38060495,0.0016406177,8.665669e-24,0.043341566,0.27054778,0.28295803,0.0008979147,0.26951164,0.10494693,0.3732105,0.25463846,0.3963417,0.26156726,0.314767,0.17521934,2.6188308e-08,0.0,1.0960132e-21,0.29975548,0.0,0.20850553,1.4309181e-13,0.21448296,0.15358354,0.23206525,0.26180547,0.058971178,0.28129384,2.315e-42,0.062004685,0.0,0.24268995,0.39924365,0.4980842,0.30516934
0.31103936,0.38087952,0.0012093851,1.5876617e-25,0.0426302,0.26707146,0.27359843,0.0006389105,0.2613466,0.10384739,0.3694956,0.2584534,0.3949467,0.26447725,0.31300715,0.17521591,8.1055855e-09,0.0,2.9927376e-23,0.28663424,0.0,0.2079553,1.5657241e-14,0.21280639,0.1524903,0.22848666,0.26244074,0.057180364,0.28671443,1e-45,0.06210351,0.0,0.24042633,0.38715196,0.50339127,0.31502315
0.30697525,0.37603566,0.0008793748,2.0975956e-27,0.040143356,0.2718554,0.27389145,0.0004404362,0.26716444,0.10169721,0.36840558,0.25544837,0.3977806,0.2612261,0.31245762,0.17221203,2.2967106e-09,0.0,6.111194e-25,0.28321746,0.0,0.19626425,1.4435295e-15,0.21257421,0.1513572,0.22973253,0.26240683,0.05350815,0.28360933,0.0,0.062052894,0.0,0.23479545,0.38951698,0.49681762,0.30459076
0.30527902,0.3735302,0.00061670196,1.9382491e-29,0.03632123,0.2655467,0.26944017,0.00029657528,0.2703345,0.10032724,0.36279956,0.2578041,0.38655445,0.2647779,0.30196747,0.16912669,5.917234e-10,0.0,9.089251e-27,0.28265566,0.0,0.19021297,1.1055917e-16,0.21441436,0.14513104,0.22590406,0.2559464,0.05021442,0.28315988,0.0,0.06261433,0.0,0.2334075,0.3862504,0.48842943,0.29706588
0.31815186,0.3729919,0.0004227656,1.2103781e-31,0.033808373,0.2599193,0.26075435,0.00019365606,0.2574193,0.09929055,0.3658107,0.2512242,0.39281023,0.26458144,0.29492673,0.16504443,1.3758987e-10,0.0,9.561006e-29,0.2920224,0.0,0.19058225,6.926128e-18,0.20367272,0.14840963,0.21932691,0.2509642,0.04713514,0.28375733,0.0,0.06056737,0.0,0.2296311,0.37721217,0.48877573,0.29777196
0.30887303,0.37483233,0.00028430074,4.9141555e-34,0.029242918,0.26231804,0.2583673,0.0001222986,0.25955698,0.09934777,0.3662628,0.2491015,0.37294936,0.25163278,0.28701907,0.1639631,2.8642495e-11,0.0,6.8825716e-31,0.29410917,0.0,0.19387186,3.4892365e-19,0.21344955,0.14397883,0.2169035,0.24629344,0.04340737,0.28134313,0.0,0.05846263,0.0,0.22783802,0.37508392,0.4829162,0.3043372
0.31279352,0.36864713,0.00018453684,1.2413721e-36,0.027894454,0.2570756,0.26475683,7.4320276e-05,0.25394636,0.09401986,0.35758257,0.24415621,0.38894317,0.25246307,0.288024,0.15938729,5.2917237e-12,0.0,3.267172e-33,0.29707983,0.0,0.19550884,1.3873982e-20,0.20131244,0.13722731,0.22180684,0.24889496,0.039624482,0.27981094,0.0,0.06062594,0.0,0.22455856,0.37375614,0.47985446,0.29242542
0.30243525,0.36828062,0.00011595407,1.85534e-39,0.024948671,0.2538947,0.2558221,4.366054e-05,0.24978088,0.09572788,0.3553037,0.2452906,0.38458705,0.25567606,0.2862745,0.15960264,8.594543e-13,0.0,9.806839e-36,0.29375082,0.0,0.18213762,4.2654565e-22,0.20376429,0.13095985,0.22835961,0.25028765,0.037160467,0.2825732,0.0,0.059114333,0.0,0.22506915,0.3735197,0.47013244,0.29056498
0.30193937,0.35924536,7.069796e-05,1.548e-42,0.022747194,0.2591578,0.2603214,2.4617235e-05,0.24886909,0.09149857,0.34972864,0.24054748,0.38345507,0.25210547,0.2923564,0.15690717,1.214526e-13,0.0,1.7742086e-38,0.2864443,0.0,0.18795605,9.911694e-24,0.19205453,0.13424686,0.21788721,0.24505067,0.03408666,0.28161556,0.0,0.058679022,0.0,0.22122444,0.36479187,0.47405896,0.2974438
0.28973275,0.35828122,4.126991e-05,0.0,0.01969394,0.25319955,0.24966437,1.3298444e-05,0.25077602,0.09114985,0.3481387,0.24586406,0.37322497,0.251756,0.28925323,0.15985948,1.4766266e-14,0.0,1.8307e-41,0.28343335,0.0,0.17519912,1.6974663e-25,0.19994232,0.13158776,0.2161095,0.24644747,0.031506892,0.28446907,0.0,0.056124397,0.0,0.22375698,0.36581966,0.4738781,0.2870241
0.28786004,0.36356944,2.3234186e-05,0.0,0.01786006,0.25037462,0.24945144,6.8744225e-06,0.2535605,0.094695166,0.34117332,0.2386596,0.37850997,0.24350938,0.28573772,0.15504745,1.5257984e-15,0.0,1e-44,0.28153756,0.0,0.18307507,2.0832805e-27,0.19993846,0.12537862,0.20847185,0.23893847,0.026992729,0.27199557,0.0,0.05800718,0.0,0.21767145,0.36152643,0.4651958,0.28972745
0.29271156,0.35930103,1.25292945e-05,0.0,0.01549427,0.2398581,0.24811235,3.3800063e-06,0.23916186,0.09135378,0.3431465,0.24133955,0.3740938,0.23957527,0.28035676,0.15321736,1.3221606e-16,0.0,0.0,0.2842748,0.0,0.18567795,1.7757407e-29,0.19739212,0.12300146,0.21078378,0.23808879,0.0250427,0.27550235,0.0,0.05835019,0.0,0.21337555,0.35349187,0.4668686,0.28655258
0.29111972,0.3511004,6.446406e-06,0.0,0.013069225,0.24959588,0.24389707,1.5770373e-06,0.24407756,0.08835803,0.3425793,0.23226139,0.37284246,0.24578288,0.27255616,0.15208419,9.46865e-18,0.0,0.0,0.2900743,0.0,0.18972671,1.0148841e-31,0.19809787,0.11500324,0.20894372,0.23446341,0.022448735,0.27599448,0.0,0.057867166,0.0,0.20620894,0.35637024,0.45356235,0.27634472
0.28229457,0.34980097,3.1572868e-06,0.0,0.011160927,0.2432992,0.23960057,6.949788e-07,0.24873476,0.08520953,0.33433282,0.23498504,0.366626,0.23965521,0.27794108,0.15211934,5.515224e-19,0.0,0.0,0.2669156,0.0,0.18998778,3.7376321e-34,0.205451,0.12242416,0.21090876,0.22964108,0.019311056,0.26857716,0.0,0.05743443,0.0,0.21042056,0.35066208,0.4427741,0.28770912
0.28445527,0.34688678,1.4651393e-06,0.0,0.009908916,0.2462896,0.23740524,2.8820423e-07,0.24247023,0.08394994,0.33671236,0.236225,0.37286794,0.2424436,0.26526675,0.15327212,2.567352e-20,0.0,0.0,0.27083284,0.0,0.17873423,8.477811e-37,0.19769903,0.117285796,0.20860617,0.23584798,0.017304393,0.27083454,0.0,0.05589036,0.0,0.19989175,0.34853625,0.4406766,0.2921718
0.28905362,0.35247728,6.428955e-07,0.0,0.008312111,0.24055059,0.23427013,1.11840244e-07,0.24121267,0.08423858,0.3284746,0.23436235,0.36726242,0.23778869,0.26250252,0.15362729,9.368508e-22,0.0,0.0,0.26840916,0.0,0.17999712,1.124476e-39,0.19579715,0.109888226,0.20607631,0.23081595,0.014854762,0.2662738,0.0,0.052334975,0.0,0.1977994,0.3467296,0.43927085,0.28349817
0.28258193,0.34493878,2.649612e-07,0.0,0.006926843,0.23999488,0.22770543,4.0446555e-08,0.24119923,0.08173848,0.32702038,0.23200941,0.36595654,0.24004708,0.26409498,0.15621,2.6234357e-23,0.0,0.0,0.27214128,0.0,0.17877784,8.21e-43,0.19456504,0.11005672,0.21075769,0.23195304,0.012878211,0.27303416,0.0,0.055684444,0.0,0.20290953,0.34430972,0.43279618,0.2889352
0.27132067,0.35221627,1.02288915e-07,0.0,0.005659422,0.23937646,0.23034751,1.3551789e-08,0.24374424,0.083288975,0.32397074,0.23318076,0.35670695,0.2354087,0.26233286,0.15367812,5.5062905e-25,0.0,0.0,0.2684143,0.0,0.18168375,0.0,0.19497721,0.10474001,0.2043557,0.22482829,0.010963634,0.26816863,0.0,0.054468457,0.0,0.19822088,0.34902287,0.4263502,0.28242165
0.27564302,0.34369227,3.6760415e-08,0.0,0.004591641,0.24419226,0.22828175,4.1826462e-09,0.2314668,0.07848834,0.3260867,0.23004535,0.35326824,0.23185092,0.25757498,0.15083843,8.438923e-27,0.0,0.0,0.265803,0.0,0.17436562,0.0,0.1917275,0.10241611,0.19733225,0.221304,0.009186366,0.2662194,0.0,0.052891146,0.0,0.20376429,0.33813152,0.43202636,0.27874613
0.28204137,0.33559304,1.2235742e-08,0.0,0.003817871,0.2345121,0.22190322,1.1816305e-09,0.22571413,0.07921503,0.3222789,0.22391164,0.36321706,0.23304927,0.2609705,0.14937274,9.1729756e-29,0.0,0.0,0.26774848,0.0,0.17492844,0.0,0.18323989,0.10284987,0.20281532,0.22097228,0.0077015446,0.26568484,0.0,0.05523223,0.0,0.20250832,0.34266934,0.42271417,0.29001576
0.2784887,0.3440365,3.7496504e-09,0.0,0.0029204427,0.22537337,0.22384387,3.0345182e-10,0.22177197,0.077816576,0.32199952,0.22905888,0.3574077,0.22966851,0.25462124,0.14712204,6.8450592e-31,0.0,0.0,0.26060575,0.0,0.18808797,0.0,0.1867492,0.09192814,0.20132136,0.2191106,0.006455396,0.2690524,0.0,0.05428509,0.0,0.1984648,0.338744,0.41479525,0.27336448
0.26351482,0.33939144,1.0512512e-09,0.0,0.0023774516,0.2317089,0.21988887,7.031475e-11,0.22842619,0.073724285,0.31916654,0.22716263,0.3603834,0.22859694,0.25791103,0.14313585,3.380384e-33,0.0,0.0,0.2645464,0.0,0.18639539,0.0,0.1837513,0.08995345,0.19403648,0.21492618,0.005251828,0.26783705,0.0,0.055288423,0.0,0.19663352,0.3360237,0.41281986,0.27815056
0.27120999,0.3382645,2.6775904e-10,0.0,0.0018027759,0.23060052,0.22120836,1.4582932e-11,0.22907086,0.072240256,0.31503358,0.22052762,0.36410603,0.2294393,0.252771,0.14446759,1.0598638e-35,0.0,0.0,0.25422412,0.0,0.17618518,0.0,0.17887281,0.08841563,0.19350956,0.21052311,0.004125696,0.26285803,0.0,0.053576976,0.0,0.18608305,0.3355465,0.41358688,0.27314988
0.2614825,0.3405751,6.149604e-11,0.0,0.0013305264,0.22466615,0.21694013,2.6833455e-12,0.22432466,0.075577155,0.31645074,0.22284724,0.35342383,0.22339688,0.24934001,0.1442676,2.0121832e-38,0.0,0.0,0.25252607,0.0,0.16787533,0.0,0.18467699,0.08507612,0.19752017,0.21162286,0.0032044754,0.25688314,0.0,0.053894296,0.0,0.19096535,0.32927272,0.40901297,0.26626045
0.2711559,0.33350006,1.2632548e-11,0.0,0.000983181,0.22572732,0.21364146,4.3391872e-13,0.22091934,0.072147064,0.31305355,0.21359047,0.3501213,0.22881623,0.24731807,0.14878958,2.1905e-41,0.0,0.0,0.25131753,0.0,0.17023297,0.0,0.18361373,0.0769755,0.19402851,0.20894507,0.0024831372,0.25683388,0.0,0.05254461,0.0,0.18682645,0.324007,0.40341115,0.26971343
0.25922018,0.3276272,2.3005836e-12,0.0,0.0006950641,0.21754847,0.21392769,6.1030296e-14,0.21991263,0.07017345,0.3127163,0.22109576,0.3464814,0.22474994,0.2494744,0.14216729,1.3e-44,0.0,0.0,0.24853158,0.0,0.17430496,0.0,0.18509175,0.077591695,0.19507647,0.21025915,0.0018731909,0.25934073,0.0,0.053707324,0.0,0.18535192,0.32409272,0.4079226,0.26459655
0.26047513,0.32964197,3.67897e-13,0.0,0.00048218865,0.22137643,0.21218218,7.382386e-15,0.20917322,0.06931144,0.30666322,0.22247905,0.35277012,0.21352589,0.24541351,0.13756035,0.0,0.0,0.0,0.25500402,0.0,0.18026054,0.0,0.18052691,0.0775277,0.19397134,0.21154489,0.0013842125,0.25694633,0.0,0.05169339,0.0,0.18326229,0.31323406,0.4075406,0.2591113
0.26227334,0.3297309,5.1124815e-14,0.0,0.00032736536,0.22151761,0.20480224,7.586295e-16,0.22253753,0.06711586,0.30718789,0.21921298,0.3474209,0.22532955,0.23834004,0.14437954,0.0,0.0,0.0,0.24976549,0.0,0.17213173,0.0,0.17824881,0.07327831,0.19134848,0.20400436,0.0009983534,0.2564835,0.0,0.053612348,0.0,0.1830655,0.3147914,0.39663988,0.2627889
0.25844187,0.32385638,6.10416e-15,0.0,0.00021356798,0.21633463,0.20336215,6.534697e-17,0.21608223,0.067433394,0.30226704,0.21543005,0.33881995,0.2211996,0.23776989,0.14148006,0.0,0.0,0.0,0.24864483,0.0,0.17888024,0.0,0.17331022,0.07103521,0.18898302,0.20066519,0.00070206035,0.25580096,0.0,0.05163998,0.0,0.17884901,0.3249345,0.39945477,0.2630255
0.2589116,0.32003704,6.184991e-16,0.0,0.00013582504,0.21864015,0.20342596,4.6496732e-18,0.21021082,0.06387699,0.30347097,0.2160467,0.34128237,0.22107078,0.23763198,0.13800341,0.0,0.0,0.0,0.25578946,0.0,0.17431746,0.0,0.17433555,0.06985761,0.19197755,0.20065017,0.00047802826,0.254308,0.0,0.053720538,0.0,0.173911,0.31475532,0.39138696,0.25960755
0.2589887,0.33859962,5.2469893e-17,0.0,8.4287e-05,0.21878783,0.20501548,2.6893867e-19,0.21237767,0.06331712,0.30081642,0.20420788,0.3425634,0.21694465,0.24169837,0.14197007,0.0,0.0,0.0,0.25070328,0.0,0.14725858,0.0,0.1766827,0.06670922,0.20628725,0.19403253,0.0003170422,0.25073487,0.0,0.052813586,0.0,0.16785945,0.3115413,0.3781065,0.25529817
0.26085857,0.32220832,3.6722274e-18,0.0,4.979963e-05,0.21353112,0.20010701,1.2424268e-20,0.21248874,0.05553818,0.2947823,0.20764044,0.3340213,0.21595523,0.23759396,0.13851853,0.0,0.0,0.0,0.2476026,0.0,0.16598499,0.0,0.1732483,0.061665613,0.19878101,0.19672681,0.00020343995,0.24715073,0.0,0.05006458,0.0,0.1696659,0.310948,0.38775355,0.2549621
0.26176435,0.3232955,2.086298e-19,0.0,2.831904e-05,0.21997747,0.19367468,4.4963865e-22,0.20405446,0.055589497,0.29598188,0.2071078,0.32927972,0.21591623,0.23524661,0.13948469,0.0,0.0,0.0,0.23723437,0.0,0.15658602,0.0,0.1772865,0.06015543,0.20225884,0.19957744,0.00012612085,0.24472071,0.0,0.049908042,0.0,0.16961676,0.3061315,0.38866624,0.2549314
0.25476545,0.31830364,9.4524126e-21,0.0,1.5463864e-05,0.21309276,0.1895684,1.2478302e-23,0.19955944,0.05365922,0.2960635,0.2072228,0.33230326,0.21847907,0.2328728,0.13738337,0.0,0.0,0.0,0.23835082,0.0,0.16473196,0.0,0.16812827,0.0556163,0.19092856,0.19148621,7.54695e-05,0.2475102,0.0,0.04743903,0.0,0.17495178,0.31023797,0.3808579,0.26305866
0.257054,0.3191506,3.3492823e-22,0.0,8.08377e-06,0.2078813,0.18843639,2.5934939e-25,0.20759904,0.053734478,0.29188603,0.21098916,0.3345252,0.2056265,0.23070341,0.13872,0.0,0.0,0.0,0.24509944,0.0,0.16421321,0.0,0.16887125,0.057272904,0.1872828,0.1874431,4.3440923e-05,0.24198075,0.0,0.04751797,0.0,0.17418799,0.3076026,0.37997732,0.2540201
0.2462676,0.31472495,9.083432e-24,0.0,4.025865e-06,0.20921752,0.19158365,3.932464e-27,0.1998665,0.05146148,0.2956241,0.19632512,0.32969865,0.20580907,0.22799622,0.1378903,0.0,0.0,0.0,0.24717978,0.0,0.16816826,0.0,0.17207962,0.052938532,0.1862815,0.19145787,2.3940922e-05,0.23557563,0.0,0.047635313,0.0,0.17557938,0.30388007,0.3797754,0.25265414
0.24240759,0.30999509,1.8411453e-25,0.0,1.9031199e-06,0.20248298,0.18664338,4.2247795e-29,0.19910188,0.04741357,0.2879589,0.20215705,0.33227667,0.21085364,0.22308464,0.13405994,0.0,0.0,0.0,0.2505333,0.0,0.17046145,0.0,0.17420729,0.052327488,0.18200153,0.18730329,1.2663923e-05,0.2393445,0.0,0.047000073,0.0,0.16662082,0.30383062,0.37356177,0.23968811
0.24002928,0.31435677,2.7162985e-27,0.0,8.507608e-07,0.20296177,0.1835145,3.1124196e-31,0.19808358,0.0487474,0.29077834,0.19695707,0.32995567,0.20220779,0.22281764,0.1351524,0.0,0.0,0.0,0.2538114,0.0,0.1728505,0.0,0.16263716,0.049597442,0.18216875,0.19360624,6.376788e-06,0.23413222,0.0,0.049897414,0.0,0.1655917,0.30419362,0.37263253,0.2468711
0.2438064,0.31391907,2.832113e-29,0.0,3.5810456e-07,0.20373464,0.17887662,1.5155237e-33,0.19210517,0.047747094,0.2880218,0.20136255,0.3248883,0.2067526,0.21936181,0.13519208,0.0,0.0,0.0,0.24822146,0.0,0.16833307,0.0,0.16971068,0.047097515,0.18176487,0.18815763,3.0513206e-06,0.23614651,0.0,0.04695912,0.0,0.16452067,0.3032213,0.36143532,0.25253043
