total_losses,wind_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_multiple_fuels_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,rmccp,rmpcp,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,total_lmp_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,gross_sched_interchange_mw
0.29338038,0.16916147,0.083623804,0.3712717,0.0,0.22248271,0.0,0.2525068,4.6651576e-33,0.00030198618,0.28725773,0.1676172,0.23728919,2.7654094e-13,0.0,0.0,0.015266363,0.0001356281,0.053202633,0.0,5.7831486e-14,8.219157e-29,0.0,0.025233924,0.18832015,2.5708168e-35,0.048251286,0.22284724,0.16739921,0.13314265,0.119464114,5.5188358e-30,0.048284933,0.0,0.062943354,0.273624
0.28725854,0.16923039,0.07946411,0.3698773,0.0,0.21898267,0.0,0.25193986,9.377538e-36,0.00017415182,0.27972886,0.1643751,0.23729016,2.996895e-14,0.0,0.0,0.014996992,5.669356e-05,0.049278595,0.0,4.7810974e-15,4.5467487e-31,0.0,0.022820177,0.18696319,3.3512742e-38,0.044444986,0.22155316,0.16625059,0.1304707,0.11810875,2.5346394e-32,0.04816721,0.0,0.058740802,0.27098984
0.28257433,0.16657138,0.07635949,0.36184967,0.0,0.21829554,0.0,0.2539924,1.087532e-38,9.620715e-05,0.27796972,0.16248468,0.23654081,2.7341612e-15,0.0,0.0,0.014423256,2.1938891e-05,0.05085865,0.0,3.2536695e-16,1.6151821e-33,0.0,0.020656435,0.18681413,2.4003e-41,0.044883452,0.22097802,0.16703162,0.13051626,0.12162716,7.334676e-35,0.046250585,0.0,0.057305764,0.26347634
0.2796019,0.16470666,0.07319805,0.35871238,0.0,0.21467762,0.0,0.25045985,6.837e-42,5.0846174e-05,0.27750286,0.15798643,0.23933241,2.0703013e-16,0.0,0.0,0.014100074,7.859015e-06,0.048296794,0.0,1.7930402e-17,3.5200165e-36,0.0,0.01820705,0.18709168,8e-45,0.044188637,0.218114,0.16124055,0.12794146,0.11711647,1.274092e-37,0.04474766,0.0,0.056203645,0.26102597
0.27570158,0.16439915,0.06961063,0.354161,0.0,0.21242253,0.0,0.24799228,3e-45,2.5595895e-05,0.27397576,0.15729931,0.23455279,1.2809487e-17,0.0,0.0,0.015129034,2.594303e-06,0.050129566,0.0,7.8589856e-19,4.46565e-39,0.0,0.015959002,0.18140462,0.0,0.04292256,0.21146119,0.16252252,0.12584692,0.11508637,1.25636e-40,0.04320531,0.0,0.05475553,0.2601131
0.26954663,0.16319321,0.065529555,0.34911212,0.0,0.21238212,0.0,0.23935199,0.0,1.224758e-05,0.27250698,0.15735741,0.22615995,6.366396e-19,0.0,0.0,0.014304877,7.868002e-07,0.050248325,0.0,2.6860173e-20,3.102e-42,0.0,0.0139648,0.18322088,0.0,0.040343236,0.2119585,0.16001558,0.12349422,0.11574756,6.6e-44,0.043419126,0.0,0.054307953,0.2569936
0.26748055,0.16358873,0.06280442,0.34548116,0.0,0.20927253,0.0,0.23577414,0.0,5.541463e-06,0.26923507,0.15584914,0.22317608,2.494359e-20,0.0,0.0,0.013847854,2.1790783e-07,0.049525123,0.0,7.003789e-22,1e-45,0.0,0.012071009,0.18280593,0.0,0.041199893,0.21128812,0.15934283,0.122037485,0.11652359,0.0,0.04275427,0.0,0.052587755,0.24826927
0.26377332,0.16297533,0.05856298,0.3434157,0.0,0.20725857,0.0,0.23855408,0.0,2.3638206e-06,0.2618802,0.1561648,0.22725905,7.5463585e-22,0.0,0.0,0.012816153,5.4741964e-08,0.048660193,0.0,1.359996e-23,0.0,0.0,0.010282001,0.18167265,0.0,0.04013586,0.20517932,0.15778022,0.11953836,0.11303425,0.0,0.04072876,0.0,0.051637847,0.24909145
0.25634497,0.15866078,0.055603724,0.33842573,0.0,0.20460717,0.0,0.2354676,0.0,9.4583294e-07,0.2605342,0.15139419,0.21998282,1.7230306e-23,0.0,0.0,0.013645499,1.23841915e-08,0.050058812,0.0,1.9145256e-25,0.0,0.0,0.008728455,0.18419752,0.0,0.039071914,0.2027029,0.15584722,0.11854375,0.114203036,0.0,0.03830628,0.0,0.04960329,0.24604012
0.25680438,0.15542805,0.052418888,0.33163944,0.0,0.20353137,0.0,0.22775178,0.0,3.5337254e-07,0.2612974,0.15230358,0.21731824,2.8947409e-25,0.0,0.0,0.013517046,2.5026392e-09,0.0502793,0.0,1.8962406e-27,0.0,0.0,0.007204109,0.18353018,0.0,0.03856554,0.20000824,0.15132283,0.11526622,0.11080469,0.0,0.037814956,0.0,0.04760982,0.24117386
0.24946973,0.15612668,0.04977276,0.32645747,0.0,0.20271096,0.0,0.22737575,0.0,1.2264702e-07,0.2603941,0.1522772,0.21599765,3.4788065e-27,0.0,0.0,0.01283576,4.4774578e-10,0.04647251,0.0,1.2777862e-29,0.0,0.0,0.005925542,0.17757352,0.0,0.037713256,0.19658053,0.15191755,0.11749523,0.1113898,0.0,0.03723754,0.0,0.04618371,0.23648228
0.24548642,0.15549748,0.047524516,0.326236,0.0,0.20120503,0.0,0.23118971,0.0,3.9314667e-08,0.25607273,0.14854531,0.21478212,2.8976877e-29,0.0,0.0,0.012041933,7.0239085e-11,0.048095938,0.0,5.6406484e-32,0.0,0.0,0.004721538,0.17597055,0.0,0.038254097,0.19776398,0.14848904,0.11532018,0.11049269,0.0,0.03538675,0.0,0.045369536,0.23075959
0.24398322,0.15229507,0.044004265,0.32428065,0.0,0.19865961,0.0,0.22755691,0.0,1.1568928e-08,0.24977358,0.14877433,0.21104531,1.614667e-31,0.0,0.0,0.011598904,9.5601495e-12,0.049226888,0.0,1.5626958e-34,0.0,0.0,0.003729639,0.16879557,0.0,0.039414674,0.19152331,0.14663686,0.11369585,0.10984641,0.0,0.03539694,0.0,0.042597312,0.23362178
0.24161316,0.150859,0.04175325,0.3184419,0.0,0.19718628,0.0,0.22592783,0.0,3.1045082e-09,0.2548792,0.14851822,0.2067643,5.782728e-34,0.0,0.0,0.011417111,1.116096e-12,0.047729716,0.0,2.586997e-37,0.0,0.0,0.002905046,0.16978975,0.0,0.036654353,0.18971646,0.14880577,0.11244817,0.108359694,0.0,0.03301164,0.0,0.0414043,0.23188284
0.23953657,0.15069836,0.03854152,0.31477833,0.0,0.19283561,0.0,0.22109714,0.0,7.542755e-10,0.2500267,0.14718717,0.20344236,1.2717608e-36,0.0,0.0,0.011683377,1.10370704e-13,0.045447636,0.0,2.41832e-40,0.0,0.0,0.0022164995,0.16902582,0.0,0.037171043,0.18977413,0.14731632,0.111623235,0.109423205,0.0,0.032661587,0.0,0.039709736,0.22626975
0.23448308,0.14709796,0.036251068,0.31436777,0.0,0.18939638,0.0,0.22175415,0.0,1.646355e-10,0.24745971,0.14575008,0.20745991,1.629957e-39,0.0,0.0,0.011872751,9.11983e-15,0.046070714,0.0,1.19e-43,0.0,0.0,0.0016522671,0.17037617,0.0,0.035929527,0.18858616,0.14600602,0.11049097,0.1069984,0.0,0.030581007,0.0,0.03917624,0.22310346
0.23406707,0.14582437,0.033918783,0.30743593,0.0,0.19182919,0.0,0.22452316,0.0,3.2011442e-11,0.24769221,0.14516006,0.2109299,1.146e-42,0.0,0.0,0.011373807,6.2030626e-16,0.04758816,0.0,0.0,0.0,0.0,0.0011937738,0.1662525,0.0,0.035295174,0.18439145,0.1451168,0.1079791,0.10393476,0.0,0.032297116,0.0,0.037816375,0.22454259
0.22598371,0.14527072,0.031437814,0.30628222,0.0,0.18873653,0.0,0.21928242,0.0,5.4940544e-12,0.24538633,0.14497317,0.20723327,0.0,0.0,0.0,0.011201435,3.4166444e-17,0.048651323,0.0,0.0,0.0,0.0,0.00084702,0.16529964,0.0,0.035573307,0.18278906,0.14247164,0.10594418,0.10604998,0.0,0.030390695,0.0,0.036481548,0.22149308
0.22718489,0.13942498,0.028614331,0.3016667,0.0,0.18647446,0.0,0.21445428,0.0,8.240607e-13,0.24161483,0.14394028,0.20276774,0.0,0.0,0.0,0.01141301,1.4967805e-18,0.049522046,0.0,0.0,0.0,0.0,0.00058213994,0.16025475,0.0,0.034802604,0.18258445,0.14273158,0.1072711,0.10465361,0.0,0.029040242,0.0,0.035649087,0.21819577
0.2229643,0.14092667,0.026207954,0.2998942,0.0,0.18622887,0.0,0.21545166,0.0,1.06855605e-13,0.24199614,0.14090885,0.19733994,0.0,0.0,0.0,0.0102189,5.1130935e-20,0.050279643,0.0,0.0,0.0,0.0,0.0003943364,0.16678694,0.0,0.035495013,0.17784646,0.1407065,0.1075098,0.10245022,0.0,0.028813783,0.0,0.035550553,0.21418118
0.22244765,0.13751243,0.023792015,0.29620048,0.0,0.1849004,0.0,0.21030982,0.0,1.18380274e-14,0.23992169,0.14140186,0.19804932,0.0,0.0,0.0,0.010287708,1.3325699e-21,0.049154203,0.0,0.0,0.0,0.0,0.00025604654,0.16315679,0.0,0.03455962,0.17619683,0.13730003,0.10419469,0.104007974,0.0,0.02884465,0.0,0.03429964,0.21144682
0.21875699,0.1414239,0.021714754,0.2927002,0.0,0.18253465,0.0,0.20999475,0.0,1.1061471e-15,0.2393404,0.13882025,0.19276068,0.0,0.0,0.0,0.010853178,2.5862906e-23,0.04907645,0.0,0.0,0.0,0.0,0.00016090173,0.16316149,0.0,0.03390952,0.17614974,0.13732183,0.10266774,0.10033547,0.0,0.026091233,0.0,0.0318603,0.20900834
0.2191156,0.13867258,0.019345967,0.2871715,0.0,0.18192008,0.0,0.20787397,0.0,8.595826e-17,0.23493506,0.1369482,0.19385563,0.0,0.0,0.0,0.01045268,3.6389744e-25,0.044366997,0.0,0.0,0.0,0.0,9.7606506e-05,0.15837461,0.0,0.033454064,0.17562453,0.13524483,0.10224225,0.10298392,0.0,0.025728447,0.0,0.03243795,0.20820065
0.21522655,0.13701324,0.017550016,0.2835345,0.0,0.1774428,0.0,0.20732634,0.0,5.470376e-18,0.23616698,0.14215438,0.1936129,0.0,0.0,0.0,0.010082309,3.6023487e-27,0.044807896,0.0,0.0,0.0,0.0,5.719877e-05,0.15598641,0.0,0.033249017,0.17401357,0.13494757,0.10174116,0.1002131,0.0,0.023933971,0.0,0.031394012,0.20591147
0.21004933,0.13598093,0.01588853,0.28551158,0.0,0.17700207,0.0,0.20519042,0.0,2.803319e-19,0.23616752,0.1374235,0.191257,0.0,0.0,0.0,0.010676585,2.4261507e-29,0.047947872,0.0,0.0,0.0,0.0,3.2152104e-05,0.15571423,0.0,0.033191733,0.17261222,0.13371253,0.10203824,0.10216688,0.0,0.024840435,0.0,0.030815754,0.20018664
0.20771518,0.13675678,0.013840614,0.28079137,0.0,0.17922203,0.0,0.20697068,0.0,1.1355284e-20,0.23278035,0.13652022,0.18686919,0.0,0.0,0.0,0.011211515,1.070403e-31,0.047213387,0.0,0.0,0.0,0.0,1.7300312e-05,0.15515357,0.0,0.032757107,0.17298993,0.13286297,0.10058685,0.09855081,0.0,0.024215894,0.0,0.03070253,0.20067616
0.20722812,0.13678269,0.012233369,0.27985087,0.0,0.17574406,0.0,0.2058433,0.0,3.5622245e-22,0.23297074,0.13579977,0.18381332,0.0,0.0,0.0,0.010562026,2.9637388e-34,0.044936046,0.0,0.0,0.0,0.0,8.899459e-06,0.1534208,0.0,0.03203036,0.16920108,0.13334115,0.10010678,0.10102636,0.0,0.024157256,0.0,0.029293623,0.1994195
0.20763348,0.1309479,0.010596375,0.2762995,0.0,0.1764842,0.0,0.19599806,0.0,8.46139e-24,0.22838984,0.13465694,0.18795986,0.0,0.0,0.0,0.01011327,4.9033904e-37,0.04453586,0.0,0.0,0.0,0.0,4.3535483e-06,0.15366825,0.0,0.031595014,0.17127317,0.13007317,0.09960484,0.09963436,0.0,0.022843724,0.0,0.028672999,0.19444977
0.20391764,0.13516864,0.009020808,0.27431488,0.0,0.17682417,0.0,0.19275345,0.0,1.4842195e-25,0.22708097,0.134149,0.18287636,0.0,0.0,0.0,0.0106666805,4.58069e-40,0.046359267,0.0,0.0,0.0,0.0,2.0196e-06,0.14979427,0.0,0.030377781,0.16880256,0.131183,0.098551035,0.09898983,0.0,0.023383982,0.0,0.027333705,0.19568354
0.19820319,0.1315896,0.007700316,0.27206552,0.0,0.17309609,0.0,0.20123746,0.0,1.8698771e-27,0.22681339,0.13256381,0.1796603,0.0,0.0,0.0,0.010622465,2.26e-43,0.045848496,0.0,0.0,0.0,0.0,8.848582e-07,0.15101242,0.0,0.030883487,0.16647159,0.1296715,0.09672769,0.098678574,0.0,0.022381429,0.0,0.02632636,0.18904611
0.20070529,0.13012186,0.006480894,0.26925975,0.0,0.17422101,0.0,0.19646777,0.0,1.6401925e-29,0.22060935,0.13133733,0.18124457,0.0,0.0,0.0,0.009762823,0.0,0.044936515,0.0,0.0,0.0,0.0,3.6450254e-07,0.14690448,0.0,0.031215578,0.16339163,0.13017474,0.09756685,0.09731979,0.0,0.021916283,0.0,0.025254907,0.1874277
0.19774283,0.12746257,0.0054082633,0.26524615,0.0,0.17102781,0.0,0.19743456,0.0,9.673832e-32,0.2232384,0.13288926,0.18192415,0.0,0.0,0.0,0.009378334,0.0,0.0430883,0.0,0.0,0.0,0.0,1.4052681e-07,0.1508607,0.0,0.031495497,0.16527879,0.12699448,0.09554536,0.09897721,0.0,0.020868644,0.0,0.025115943,0.18957049
0.19610927,0.12730385,0.004440844,0.26182815,0.0,0.16905838,0.0,0.19409332,0.0,3.6882811e-34,0.22319031,0.1314854,0.17882088,0.0,0.0,0.0,0.009670005,0.0,0.04583796,0.0,0.0,0.0,0.0,5.0447774e-08,0.14812012,0.0,0.031294286,0.16558346,0.12873949,0.09659775,0.09580969,0.0,0.020212043,0.0,0.022911264,0.19033492
0.19658358,0.12918673,0.0035526792,0.26080272,0.0,0.16652246,0.0,0.19619016,0.0,8.692217e-37,0.21767211,0.1316515,0.17778973,0.0,0.0,0.0,0.0104336245,0.0,0.044872783,0.0,0.0,0.0,0.0,1.6771054e-08,0.1471258,0.0,0.03030134,0.1613823,0.12544064,0.09463097,0.09827066,0.0,0.019879619,0.0,0.021934204,0.18481995
0.19428678,0.12815283,0.0028639005,0.25840965,0.0,0.16416389,0.0,0.18939319,0.0,1.202904e-39,0.21938777,0.13014193,0.18066597,0.0,0.0,0.0,0.00994335,0.0,0.047412094,0.0,0.0,0.0,0.0,5.1327946e-09,0.14716117,0.0,0.03010411,0.15922084,0.12651785,0.09447957,0.097919956,0.0,0.018290093,0.0,0.022494659,0.18112172
0.19215453,0.124704204,0.002233525,0.25708306,0.0,0.16766924,0.0,0.1954921,0.0,9.2e-43,0.21431264,0.12882648,0.17112711,0.0,0.0,0.0,0.009421055,0.0,0.0445035,0.0,0.0,0.0,0.0,1.436932e-09,0.14579988,0.0,0.031084307,0.1576162,0.12604189,0.09470154,0.0968875,0.0,0.019407025,0.0,0.021415401,0.18428373
0.19049893,0.12428101,0.001718835,0.25661948,0.0,0.1654888,0.0,0.19103432,0.0,0.0,0.2150518,0.1288813,0.17150205,0.0,0.0,0.0,0.010280936,0.0,0.043934386,0.0,0.0,0.0,0.0,3.654221e-10,0.14114319,0.0,0.03064151,0.1572363,0.12560764,0.09114735,0.092620894,0.0,0.01774945,0.0,0.020249672,0.18133721
0.18925919,0.123482734,0.0013004624,0.251867,0.0,0.16307512,0.0,0.18864189,0.0,0.0,0.21653773,0.1258865,0.1745143,0.0,0.0,0.0,0.010275682,0.0,0.04466045,0.0,0.0,0.0,0.0,8.378559e-11,0.14210661,0.0,0.030593533,0.15562041,0.1269368,0.091762796,0.094584264,0.0,0.017432433,0.0,0.019519705,0.1837677
0.18742263,0.123910844,0.00095258746,0.2485148,0.0,0.1597639,0.0,0.18743081,0.0,0.0,0.21137273,0.12787619,0.16543432,0.0,0.0,0.0,0.0092281345,0.0,0.044358727,0.0,0.0,0.0,0.0,1.7180002e-11,0.14210466,0.0,0.03022798,0.1551009,0.12388431,0.089072675,0.095084265,0.0,0.01706262,0.0,0.019601414,0.17959528
0.18569453,0.11969541,0.0006881109,0.24787012,0.0,0.16159424,0.0,0.18767895,0.0,0.0,0.21200177,0.12804432,0.16993113,0.0,0.0,0.0,0.010032545,0.0,0.045827802,0.0,0.0,0.0,0.0,3.122617e-12,0.1410793,0.0,0.030188123,0.15482222,0.12256539,0.08892447,0.09242862,0.0,0.015500645,0.0,0.018720962,0.17448707
0.18424734,0.12111365,0.00048476216,0.24609038,0.0,0.1606215,0.0,0.18696585,0.0,0.0,0.20911917,0.12451274,0.16959938,0.0,0.0,0.0,0.010436543,0.0,0.044555217,0.0,0.0,0.0,0.0,4.98296e-13,0.14318761,0.0,0.02944143,0.15475628,0.11962612,0.08923751,0.092079945,0.0,0.015185291,0.0,0.017658917,0.17329468
0.1851851,0.12414933,0.00033187133,0.24408937,0.0,0.15996215,0.0,0.1853653,0.0,0.0,0.20548818,0.12507136,0.16815257,0.0,0.0,0.0,0.010956179,0.0,0.042536292,0.0,0.0,0.0,0.0,6.908724e-14,0.13815187,0.0,0.029817661,0.15110585,0.12205784,0.08957955,0.091430835,0.0,0.015499288,0.0,0.016608242,0.17391726
0.18028563,0.11941999,0.00022125297,0.24357319,0.0,0.1599326,0.0,0.18438587,0.0,0.0,0.20831689,0.12428539,0.16680487,0.0,0.0,0.0,0.009903427,0.0,0.0424552,0.0,0.0,0.0,0.0,8.228449e-15,0.13613121,0.0,0.03034554,0.15274322,0.12168537,0.089165755,0.09329249,0.0,0.016117979,0.0,0.01611903,0.17076163
0.17939165,0.12328348,0.00014304911,0.239791,0.0,0.15832144,0.0,0.1800974,0.0,0.0,0.20775908,0.12465086,0.16526784,0.0,0.0,0.0,0.010200415,0.0,0.043396756,0.0,0.0,0.0,0.0,8.3151223e-16,0.13694045,0.0,0.029235885,0.15090017,0.12133772,0.08933494,0.09102529,0.0,0.015408708,0.0,0.016671265,0.17235889
0.1794318,0.120787054,8.935929e-05,0.23542517,0.0,0.15793031,0.0,0.18217446,0.0,0.0,0.20669553,0.12192768,0.16578622,0.0,0.0,0.0,0.0100629125,0.0,0.04155483,0.0,0.0,0.0,0.0,7.0336637e-17,0.13503838,0.0,0.030849721,0.15193292,0.12001011,0.08732197,0.09113281,0.0,0.014657247,0.0,0.015601514,0.16701607
0.17607088,0.11999493,5.399937e-05,0.23619075,0.0,0.15734372,0.0,0.18331635,0.0,0.0,0.20223552,0.121805385,0.16676727,0.0,0.0,0.0,0.010395459,0.0,0.042645432,0.0,0.0,0.0,0.0,4.9072308e-18,0.13461353,0.0,0.029630944,0.14696193,0.12036302,0.08798566,0.08818627,0.0,0.01429363,0.0,0.015290538,0.17076172
0.17565818,0.12053639,3.1418404e-05,0.23490816,0.0,0.15851508,0.0,0.1790192,0.0,0.0,0.20301802,0.12079532,0.16249743,0.0,0.0,0.0,0.009733837,0.0,0.041673847,0.0,0.0,0.0,0.0,2.7784557e-19,0.13540775,0.0,0.029745357,0.14565861,0.11942215,0.0855375,0.08913488,0.0,0.012675278,0.0,0.014106427,0.16985773
0.17343456,0.118509,1.7563787e-05,0.23501594,0.0,0.15564033,0.0,0.1782812,0.0,0.0,0.19947714,0.121148996,0.1639281,0.0,0.0,0.0,0.009047079,0.0,0.044274315,0.0,0.0,0.0,0.0,1.2541937e-20,0.13598202,0.0,0.027924998,0.1473379,0.12004903,0.08785385,0.08901637,0.0,0.012810881,0.0,0.012674711,0.16701627
0.17065921,0.11734337,9.397219e-06,0.23140796,0.0,0.15559207,0.0,0.17427991,0.0,0.0,0.20009477,0.12073651,0.16136909,0.0,0.0,0.0,0.00902114,0.0,0.04440727,0.0,0.0,0.0,0.0,4.4261655e-22,0.13316181,0.0,0.029174073,0.14682822,0.11769582,0.08561287,0.08843909,0.0,0.012502345,0.0,0.012481459,0.16861494
0.16781648,0.115525305,4.8019047e-06,0.23215467,0.0,0.15316781,0.0,0.17523512,0.0,0.0,0.19914986,0.11962693,0.16491349,0.0,0.0,0.0,0.009376555,0.0,0.042302664,0.0,0.0,0.0,0.0,1.1951595e-23,0.13327691,0.0,0.027327295,0.14895636,0.11724827,0.08558953,0.08783336,0.0,0.0113334,0.0,0.011718511,0.1646094
0.17224604,0.114414275,2.3334633e-06,0.22746961,0.0,0.15193044,0.0,0.17366499,0.0,0.0,0.19845045,0.11942259,0.16055705,0.0,0.0,0.0,0.009807382,0.0,0.042709567,0.0,0.0,0.0,0.0,2.4109783e-25,0.12992522,0.0,0.026761357,0.14588621,0.115251176,0.0854253,0.08640503,0.0,0.010186015,0.0,0.010832251,0.16461085
0.17217657,0.11481601,1.0746933e-06,0.22680593,0.0,0.15254033,0.0,0.17351286,0.0,0.0,0.19607934,0.11839961,0.15923248,0.0,0.0,0.0,0.0101439515,0.0,0.04141166,0.0,0.0,0.0,0.0,3.538523e-27,0.13401318,0.0,0.027380142,0.1442564,0.11537446,0.08344859,0.0881096,0.0,0.009874464,0.0,0.009412176,0.16197763
0.16988257,0.11405303,4.6718907e-07,0.2277369,0.0,0.15215217,0.0,0.17014089,0.0,0.0,0.1969642,0.116769165,0.15773647,0.0,0.0,0.0,0.009177746,0.0,0.042619877,0.0,0.0,0.0,0.0,3.6684446e-29,0.12875466,0.0,0.025170997,0.14547545,0.11774704,0.08402808,0.08691779,0.0,0.009733421,0.0,0.008452906,0.16256173
0.16769153,0.11476666,1.90856e-07,0.22579852,0.0,0.15199123,0.0,0.17046684,0.0,0.0,0.19600198,0.11624692,0.16064121,0.0,0.0,0.0,0.010335988,0.0,0.041390453,0.0,0.0,0.0,0.0,2.5990088e-31,0.13100377,0.0,0.026918644,0.14280534,0.115297586,0.082434945,0.08554799,0.0,0.009933698,0.0,0.0076366593,0.15990701
0.16585013,0.11484159,7.292295e-08,0.2204123,0.0,0.15218958,0.0,0.17271112,0.0,0.0,0.19592421,0.118681855,0.1610115,0.0,0.0,0.0,0.009767139,0.0,0.042897597,0.0,0.0,0.0,0.0,1.2123315e-33,0.12953651,0.0,0.026512913,0.14054799,0.114507236,0.08184713,0.08798375,0.0,0.00973164,0.0,0.0068735722,0.15730423
0.16610534,0.11306687,2.5926886e-08,0.2203284,0.0,0.14901474,0.0,0.1707826,0.0,0.0,0.19101404,0.115091704,0.15430719,0.0,0.0,0.0,0.011158658,0.0,0.042185865,0.0,0.0,0.0,0.0,3.5693688e-36,0.12981604,0.0,0.026153546,0.14157358,0.11510166,0.08141893,0.086064346,0.0,0.008559295,0.0,0.005813889,0.15634532
0.16831408,0.11498231,8.530205e-09,0.21653198,0.0,0.14974783,0.0,0.16935483,0.0,0.0,0.1923617,0.11596515,0.15574685,0.0,0.0,0.0,0.011009783,0.0,0.04107231,0.0,0.0,0.0,0.0,6.320972e-39,0.1288032,0.0,0.026298199,0.14235334,0.11290172,0.08200125,0.08743334,0.0,0.008146385,0.0,0.005203106,0.15788259
0.16521375,0.11467083,2.5816105e-09,0.21729082,0.0,0.15102349,0.0,0.16475937,0.0,0.0,0.19260676,0.11423872,0.15381022,0.0,0.0,0.0,0.010518287,0.0,0.042023316,0.0,0.0,0.0,0.0,6.369e-42,0.12833917,0.0,0.026850509,0.13536215,0.11420718,0.08206642,0.08782156,0.0,0.00773662,0.0,0.004223377,0.1550227
0.16222066,0.11298352,7.1406003e-10,0.21700561,0.0,0.14737074,0.0,0.17123918,0.0,0.0,0.19325747,0.11603167,0.15379795,0.0,0.0,0.0,0.009748606,0.0,0.041151747,0.0,0.0,0.0,0.0,3e-45,0.12764986,0.0,0.027378226,0.13875581,0.114834286,0.08200253,0.085609175,0.0,0.007256993,0.0,0.0032420796,0.15690297
0.16327594,0.11283464,1.7924509e-10,0.21606028,0.0,0.14574255,0.0,0.16570269,0.0,0.0,0.18984863,0.11438835,0.15244055,0.0,0.0,0.0,0.00962693,0.0,0.042745728,0.0,0.0,0.0,0.0,0.0,0.12610641,0.0,0.026343172,0.13757136,0.11059976,0.08113487,0.08677747,0.0,0.0065779528,0.0,0.0024297344,0.15444198
0.16052166,0.11327371,4.0525847e-11,0.21349958,0.0,0.14560989,0.0,0.16588424,0.0,0.0,0.1877235,0.11366475,0.14967847,0.0,0.0,0.0,0.009737757,0.0,0.039570104,0.0,0.0,0.0,0.0,0.0,0.12842318,0.0,0.026527775,0.13758947,0.11077727,0.080144905,0.084047705,0.0,0.0066092713,0.0,0.0017916773,0.15311006
0.16140963,0.11065362,8.184969e-12,0.21369171,0.0,0.14442098,0.0,0.16246986,0.0,0.0,0.18608132,0.11375362,0.1527396,0.0,0.0,0.0,0.010454084,0.0,0.041225452,0.0,0.0,0.0,0.0,0.0,0.12600166,0.0,0.027179778,0.13738732,0.11096176,0.079574175,0.08526188,0.0,0.0066605834,0.0,0.0012257945,0.14893045
0.16013488,0.112200044,1.4635992e-12,0.21190286,0.0,0.14401175,0.0,0.16317543,0.0,0.0,0.18677773,0.11383569,0.14868438,0.0,0.0,0.0,0.010783066,0.0,0.041329812,0.0,0.0,0.0,0.0,0.0,0.12267772,0.0,0.02663799,0.13469917,0.110417,0.07896912,0.084436394,0.0,0.0072929,0.0,0.00081376336,0.15104693
0.15811397,0.110986635,2.2947445e-13,0.21067694,0.0,0.14338371,0.0,0.16943124,0.0,0.0,0.18408568,0.113748856,0.14936401,0.0,0.0,0.0,0.010542053,0.0,0.041224215,0.0,0.0,0.0,0.0,0.0,0.12396817,0.0,0.026264265,0.13550287,0.10860043,0.07901263,0.085046194,0.0,0.00670953,0.0,0.0005025372,0.15288457
0.15842915,0.109924726,3.121564e-14,0.20927985,0.0,0.14372478,0.0,0.16149324,0.0,0.0,0.18458684,0.11264794,0.15357493,0.0,0.0,0.0,0.009776485,0.0,0.041490957,0.0,0.0,0.0,0.0,0.0,0.124824464,0.0,0.026167337,0.13431433,0.10729133,0.078302614,0.08372535,0.0,0.0066610947,0.0,0.00029118045,0.14970887
0.15734413,0.11120271,3.6420646e-15,0.2073125,0.0,0.14114997,0.0,0.1662622,0.0,0.0,0.18310262,0.1135693,0.15055694,0.0,0.0,0.0,0.011266013,0.0,0.039466172,0.0,0.0,0.0,0.0,0.0,0.12373306,0.0,0.027139764,0.13914274,0.109738834,0.07823497,0.08325068,0.0,0.0064608585,0.0,0.00015848443,0.14858209
0.1597457,0.11218328,3.5993289e-16,0.20534983,0.0,0.14250638,0.0,0.16269854,0.0,0.0,0.18468238,0.113550074,0.14618275,0.0,0.0,0.0,0.009997293,0.0,0.039758217,0.0,0.0,0.0,0.0,0.0,0.12225274,0.0,0.02580969,0.13646024,0.109071895,0.07825196,0.08446509,0.0,0.0060077254,0.0,8.124874e-05,0.14841652
0.15594387,0.10807658,2.972056e-17,0.2034812,0.0,0.14387596,0.0,0.16393755,0.0,0.0,0.1818167,0.113034025,0.15075529,0.0,0.0,0.0,0.011003541,0.0,0.042565588,0.0,0.0,0.0,0.0,0.0,0.12252455,0.0,0.026246313,0.1338663,0.10594492,0.07782556,0.085251346,0.0,0.005767632,0.0,3.932718e-05,0.14651419
