area_1_load_actual_mw,area_2_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,system_load_day_ahead_mw,system_generation_mw,system_losses_mw,reserve_reg_up_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_solar_mw,area_2_generation_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,hour_of_day
-1.8771261,-2.1461494,-2.2680397,2.5107172,-2.1847055,-2.2857652,-2.1343284,2.5207934,2.2655692,2.2125502,-2.2793639,2.113646,2.508081,-2.0993557,-2.1343832,-2.1418674,2.5399137,2.446776,-2.0944831,2.4645844,2.5410151,2.3453877,2.4389343,-2.1417394,-2.1737792,-2.1702693,-2.2110817,2.4530528,2.232178
-1.8817872,-2.1547422,-2.2761652,2.5107172,-2.1927736,-2.29382,-2.142404,2.5207934,2.2844172,2.2145402,-2.2874713,2.1078193,2.508081,-2.1031833,-2.1429555,-2.1505935,2.5399137,2.446776,-2.1028202,2.4727705,2.5416777,2.3534126,2.4389343,-2.1502175,-2.1821496,-2.178539,-2.2194479,2.4530528,2.233461
-1.8866134,-2.1633027,-2.2842598,2.532814,-2.2008417,-2.3018441,-2.1505058,2.5207934,2.2855873,2.2145066,-2.2955456,2.1317384,2.508081,-2.1071568,-2.1514974,-2.1592798,2.5399137,2.446776,-2.1111572,2.4781938,2.5416777,2.3919463,2.4712372,-2.1586783,-2.1904867,-2.1868088,-2.2277803,2.4530528,2.2336605
-1.8916037,-2.171831,-2.2923236,2.536303,-2.2089097,-2.309838,-2.1586075,2.5207934,2.2903996,2.214473,-2.303587,2.1352077,2.508081,-2.1112788,-2.160013,-2.1679265,2.5399137,2.446776,-2.1194942,2.478196,2.5416777,2.392582,2.4714491,-2.1671162,-2.1988041,-2.1950471,-2.2360795,2.4530528,2.2336605
-1.896757,-2.180327,-2.3003566,2.536303,-2.2169778,-2.3178017,-2.1667092,2.526029,2.2921886,2.222734,-2.311596,2.135187,2.508081,-2.1155474,-2.1685016,-2.2032688,2.5399137,2.446776,-2.1278312,2.478196,2.5416777,2.403232,2.4714491,-2.175524,-2.2071009,-2.2032814,-2.2443452,2.4530528,2.254485
-1.9020718,-2.1887906,-2.3083575,2.536303,-2.2250268,-2.3257353,-2.174811,2.5272307,2.292155,2.2289236,-2.3195724,2.1394238,2.508081,-2.1199617,-2.1769629,-2.2037818,2.5399137,2.446776,-2.1361682,2.478196,2.5416777,2.403232,2.4714491,-2.1839106,-2.2153707,-2.211484,-2.252578,2.4530528,2.2490356
-1.9075456,-2.197222,-2.3163264,2.536303,-2.2330613,-2.3336353,-2.1829126,2.5272307,2.2974548,2.2475927,-2.327517,2.1220975,2.508081,-2.1245234,-2.185396,-2.2043283,2.5399137,2.446776,-2.1445053,2.478196,2.5416777,2.403232,2.4714491,-2.1922748,-2.2236118,-2.219675,-2.2607782,2.4530528,2.2566729
-1.9131752,-2.2056212,-2.3242648,2.536303,-2.2410958,-2.3415053,-2.1910143,2.551617,2.2838213,2.2481358,-2.33543,2.1248603,2.508081,-2.1292288,-2.1938002,-2.204912,2.5399137,2.4553778,-2.1528223,2.478196,2.5416777,2.403232,2.4714491,-2.2006118,-2.23183,-2.227844,-2.268946,2.4530528,2.2566729
-1.918958,-2.2139883,-2.332173,2.536303,-2.2490985,-2.3493457,-2.1990867,2.551617,2.2837877,2.2581353,-2.3433113,2.1365786,2.5440617,-2.1340759,-2.2021716,-2.2055342,2.5399137,2.4553778,-2.1611257,2.4988654,2.5416777,2.403232,2.4714491,-2.2089188,-2.240024,-2.2359886,-2.2770813,2.4530528,2.2566729
-1.9248905,-2.2223234,-2.3400512,2.536303,-2.2570994,-2.3571563,-2.2071548,2.551617,2.283754,2.2581353,-2.3511615,2.1437547,2.53444,-2.1390631,-2.2105143,-2.2061963,2.5399137,2.4553778,-2.169429,2.5008993,2.5416777,2.403232,2.4714491,-2.2172015,-2.248193,-2.2441175,-2.285183,2.4530528,2.2566729
-1.9309685,-2.2306266,-2.3478994,2.536303,-2.2650738,-2.3649373,-2.2152228,2.551617,2.2837205,2.2520146,-2.3589807,2.1436875,2.53444,-2.144188,-2.218828,-2.2069058,2.5570316,2.4726772,-2.177701,2.5008993,2.540225,2.4196002,2.4714491,-2.2254589,-2.256329,-2.2522192,-2.2932527,2.4745657,2.2651415
-1.9371877,-2.2388964,-2.355718,2.536303,-2.273041,-2.372689,-2.2232888,2.551617,2.2836611,2.2511976,-2.3667688,2.1463428,2.53444,-2.1494477,-2.2271128,-2.2076614,2.5649219,2.472705,-2.1859708,2.5008993,2.5340002,2.424926,2.4714491,-2.2336907,-2.2644403,-2.260297,-2.3012905,2.4745657,2.2729592
-1.9435434,-2.247134,-2.3635068,2.536303,-2.2809792,-2.3804114,-2.2313232,2.551617,2.275134,2.251164,-2.3745265,2.1464195,2.53444,-2.154839,-2.2353683,-2.2084656,2.5649219,2.4792182,-2.1942136,2.5008993,2.5340002,2.4249282,2.4714491,-2.2418933,-2.272526,-2.2683556,-2.3092968,2.4745657,2.2781837
-1.950031,-2.2553399,-2.3712661,2.536303,-2.2889092,-2.3881044,-2.2393577,2.551617,2.2750669,2.2320743,-2.3822536,2.1513934,2.53444,-2.1603582,-2.2435946,-2.2093227,2.5649219,2.4792182,-2.2024498,2.5008993,2.5340002,2.4249282,2.4714491,-2.2500656,-2.2805858,-2.27639,-2.3172717,2.4745657,2.2910743
-1.9566454,-2.2635143,-2.378996,2.5418723,-2.2968092,-2.3957684,-2.247374,2.551617,2.2823846,2.2132406,-2.3899505,2.1513321,2.53444,-2.1660001,-2.2517917,-2.2102363,2.5649219,2.504047,-2.2106547,2.5008993,2.5304024,2.4249282,2.4714491,-2.2582114,-2.2886195,-2.2843947,-2.3252153,2.4549422,2.291075
-1.9633809,-2.2716572,-2.3866942,2.5418873,-2.3046944,-2.4033995,-2.255375,2.551617,2.2823436,2.2115633,-2.3976152,2.1941588,2.53444,-2.171763,-2.2599592,-2.2112074,2.5649219,2.504047,-2.2188501,2.5008993,2.5304024,2.4249282,2.4780548,-2.2663302,-2.2966204,-2.292378,-2.333128,2.4837713,2.291075
-1.9702326,-2.279769,-2.394361,2.5418873,-2.3125608,-2.4110005,-2.2633612,2.551617,2.257476,2.2537537,-2.4052482,2.204588,2.53444,-2.1776397,-2.2680945,-2.2122402,2.5649219,2.504047,-2.227019,2.5008993,2.5304024,2.4249282,2.4797802,-2.2744222,-2.304594,-2.300339,-2.34101,2.4837713,2.298302
-1.9771945,-2.2878494,-2.4019985,2.5418873,-2.3203983,-2.4185724,-2.2713284,2.551617,2.2574089,2.2711656,-2.412851,2.2176025,2.5404916,-2.1836293,-2.276199,-2.2133384,2.5649219,2.504047,-2.2351677,2.5008993,2.5382724,2.4249282,2.4797802,-2.282487,-2.3125412,-2.3082726,-2.3488615,2.4837713,2.3010552
-1.9842612,-2.295899,-2.4096067,2.5418873,-2.32822,-2.4261153,-2.2792773,2.551617,2.2723265,2.2881927,-2.420424,2.2407076,2.5521028,-2.1897244,-2.2842743,-2.2145054,2.5963867,2.504047,-2.2433007,2.5008993,2.5384054,2.4249282,2.4797802,-2.2905214,-2.3204618,-2.3161771,-2.3566825,2.4837713,2.320287
-1.991427,-2.3039176,-2.4171858,2.5418873,-2.336019,-2.4336288,-2.287211,2.551617,2.2600632,2.2881927,-2.427967,2.240881,2.5521028,-2.195921,-2.2923203,-2.2157447,2.596397,2.504047,-2.2514024,2.5008993,2.5645206,2.4249282,2.4797802,-2.2985253,-2.3283556,-2.3240583,-2.3644733,2.4837713,2.3265235
-1.9986856,-2.3119059,-2.4247355,2.5418873,-2.3437893,-2.441113,-2.2951179,2.551617,2.2817092,2.2881927,-2.43548,2.2408473,2.5521028,-2.2022135,-2.300337,-2.2170587,2.596397,2.504047,-2.259484,2.5008993,2.565133,2.4249282,2.4797802,-2.3065019,-2.336222,-2.3319154,-2.372234,2.4837713,2.326771
-2.0060322,-2.3198636,-2.432256,2.5418873,-2.3515406,-2.4485679,-2.3030128,2.551617,2.2816985,2.2881927,-2.4429631,2.2408137,2.5521028,-2.2085993,-2.3083246,-2.2184522,2.596397,2.504047,-2.2675464,2.5312488,2.565133,2.4249282,2.4797802,-2.3144507,-2.344055,-2.3397481,-2.379965,2.4837713,2.326771
-2.0134609,-2.327791,-2.439747,2.5418873,-2.3592718,-2.4559932,-2.3108792,2.5765104,2.3012526,2.2976036,-2.4504163,2.24078,2.5521028,-2.2150714,-2.316283,-2.2199292,2.596397,2.504047,-2.275581,2.5448658,2.565133,2.4249282,2.5089407,-2.322372,-2.351861,-2.3475473,-2.3876634,2.4837713,2.3272655
-2.020965,-2.3356884,-2.4472086,2.5418873,-2.36697,-2.463389,-2.318726,2.577234,2.309133,2.2976036,-2.4578393,2.2668161,2.5521028,-2.2216256,-2.3242123,-2.2214923,2.596397,2.504047,-2.2835894,2.5448658,2.565133,2.4546142,2.4984007,-2.3302655,-2.35964,-2.3553216,-2.395331,2.4837713,2.3269193
-2.0285406,-2.3435547,-2.454638,2.5418873,-2.3746467,-2.470751,-2.3265567,2.577234,2.3135853,2.2976036,-2.465232,2.2738643,2.5521028,-2.2282557,-2.3321123,-2.2231452,2.596397,2.504047,-2.2915764,2.5448658,2.565133,2.454634,2.4984007,-2.3381314,-2.3673916,-2.363071,-2.4029686,2.4837713,2.3269193
-2.0361824,-2.3513885,-2.4620364,2.5418873,-2.3823016,-2.4780831,-2.3343558,2.577234,2.3146093,2.2976036,-2.472594,2.2738307,2.5521028,-2.2349584,-2.339979,-2.2248933,2.596397,2.5328076,-2.299541,2.5448658,2.565133,2.4360802,2.4984007,-2.3459642,-2.3751159,-2.370795,-2.4105768,2.4837713,2.3093345
-2.0438843,-2.3591924,-2.4694052,2.5418873,-2.3899326,-2.4853852,-2.342135,2.577234,2.3145757,2.301504,-2.4799228,2.273797,2.5521028,-2.2417295,-2.3478165,-2.2267394,2.6051795,2.5330398,-2.3074746,2.5448658,2.571827,2.4359999,2.4984007,-2.3537688,-2.3828127,-2.3784933,-2.4181554,2.4837713,2.338841
-2.0516384,-2.3669667,-2.476744,2.5418873,-2.3975315,-2.4926567,-2.3498948,2.577234,2.3178144,2.3018398,-2.4872208,2.293373,2.5521028,-2.248564,-2.3556252,-2.2286868,2.6051795,2.5330398,-2.3153827,2.5448658,2.5718348,2.4359999,2.4997575,-2.3615456,-2.3904774,-2.3861582,-2.4257045,2.5296752,2.339789
-2.059448,-2.3747115,-2.4840524,2.5418873,-2.405107,-2.4998975,-2.3576267,2.577234,2.3328252,2.3018398,-2.494488,2.298301,2.5521028,-2.2554557,-2.363405,-2.2307405,2.6051795,2.5330398,-2.3232675,2.5448658,2.5718348,2.4359999,2.501304,-2.3692946,-2.3981133,-2.3937972,-2.4332237,2.529688,2.3546212
-2.0672998,-2.3824267,-2.4913304,2.5418873,-2.412659,-2.507107,-2.3653326,2.577234,2.3508315,2.3018398,-2.5017242,2.2983172,2.5521028,-2.2624,-2.3711562,-2.232903,2.6051795,2.5330398,-2.3311281,2.5448658,2.5718348,2.4359999,2.501304,-2.3770158,-2.4057214,-2.40141,-2.4407134,2.5355225,2.3569603
-2.075192,-2.3901126,-2.4985776,2.5418873,-2.4201865,-2.514285,-2.3730175,2.6043463,2.3508055,2.3018398,-2.508929,2.2982836,2.5521028,-2.2693956,-2.3788786,-2.235177,2.6051795,2.5330398,-2.338961,2.5448658,2.5718348,2.4359999,2.501304,-2.3847091,-2.413302,-2.4089966,-2.4481735,2.535538,2.3693655
-2.0831215,-2.397769,-2.5057938,2.5418873,-2.427683,-2.5214314,-2.3806806,2.6043463,2.350772,2.3018398,-2.5161018,2.3025362,2.5521028,-2.2764363,-2.3865724,-2.2375677,2.6051795,2.5330398,-2.3467636,2.5448658,2.5718348,2.4617276,2.501304,-2.3923738,-2.4208546,-2.4165564,-2.455603,2.535538,2.3866057
-2.091085,-2.4053962,-2.5129783,2.5418873,-2.4351523,-2.5285454,-2.3883116,2.630673,2.3507383,2.301813,-2.5232425,2.3025026,2.5521028,-2.283517,-2.394237,-2.2400763,2.6051795,2.5330398,-2.3545415,2.5448658,2.5718348,2.4633372,2.501304,-2.4000056,-2.428379,-2.4240866,-2.4629993,2.535538,2.3921056
-2.0990775,-2.4129937,-2.520131,2.5418873,-2.442596,-2.5356266,-2.3959184,2.6417696,2.3507047,2.2804084,-2.5303507,2.3262098,2.580271,-2.2906349,-2.4018686,-2.2427084,2.6051795,2.5330398,-2.3622944,2.5448658,2.5718348,2.4633372,2.501304,-2.4076095,-2.4358754,-2.431586,-2.470366,2.535538,2.4208012
-2.107092,-2.420558,-2.5272515,2.5729837,-2.4500139,-2.5426745,-2.403502,2.6417794,2.350671,2.2725024,-2.5374258,2.3262103,2.582743,-2.2977872,-2.4094713,-2.2454646,2.6346962,2.5330398,-2.370022,2.5448658,2.5718348,2.4633372,2.501304,-2.4151852,-2.4433384,-2.4390583,-2.4777024,2.5341468,2.420806
-2.1151264,-2.428093,-2.534339,2.573117,-2.4574053,-2.5496888,-2.4110618,2.6417794,2.3758898,2.279526,-2.5444674,2.3519514,2.582743,-2.3049698,-2.4170454,-2.248348,2.6346962,2.5330398,-2.3777204,2.5448658,2.5718348,2.4633372,2.501304,-2.4227328,-2.4507728,-2.4465032,-2.4850085,2.5303848,2.420806
-2.1231837,-2.4355986,-2.5413933,2.573117,-2.4647675,-2.5566688,-2.418592,2.6583412,2.377299,2.285312,-2.551475,2.357365,2.582743,-2.3121772,-2.4245906,-2.251361,2.6346962,2.5330398,-2.3853889,2.5448658,2.5718348,2.4610732,2.501304,-2.430252,-2.4581785,-2.4539201,-2.4922838,2.5489597,2.428412
-2.1312518,-2.443075,-2.5484138,2.573117,-2.4720984,-2.563614,-2.4260936,2.6583412,2.3847687,2.2852817,-2.5584483,2.3660693,2.582743,-2.3194048,-2.432107,-2.2545054,2.6346962,2.5330398,-2.3930314,2.5369232,2.5718348,2.4779785,2.5263345,-2.437743,-2.4655554,-2.4613092,-2.4995282,2.5489597,2.428412
-2.13932,-2.4505217,-2.5554,2.573117,-2.4794018,-2.5705235,-2.4335704,2.6583412,2.3869975,2.285248,-2.5653865,2.3916225,2.582743,-2.3266616,-2.4395945,-2.2577834,2.6346962,2.5330398,-2.4006476,2.536043,2.5718348,2.4779785,2.5328844,-2.445205,-2.4729033,-2.4686697,-2.5067413,2.5489597,2.449698
-2.1474216,-2.457939,-2.5623512,2.573117,-2.4866774,-2.5773973,-2.4410217,2.6583412,2.3835683,2.2852144,-2.5722892,2.391635,2.582743,-2.3339229,-2.447053,-2.2611961,2.6346962,2.5330398,-2.4082377,2.536043,2.5718348,2.507156,2.5446777,-2.4526343,-2.4802217,-2.4759982,-2.5139227,2.5562434,2.4515738
-2.1555233,-2.4653263,-2.5692673,2.5793905,-2.4939244,-2.5842347,-2.448447,2.6583412,2.3835683,2.2851808,-2.579156,2.391635,2.582743,-2.341213,-2.454482,-2.2647445,2.6346962,2.5330398,-2.415801,2.536043,2.5718348,2.507156,2.5446784,-2.4600341,-2.4875104,-2.4832964,-2.5210721,2.5562458,2.463244
-2.163625,-2.472684,-2.5761473,2.5793924,-2.5011423,-2.591035,-2.4558427,2.6583412,2.3835683,2.3015902,-2.585986,2.391635,2.582743,-2.348508,-2.4618778,-2.2684293,2.6346962,2.5571828,-2.4233313,2.536043,2.5718348,2.5194879,2.5446784,-2.4674048,-2.494769,-2.4905653,-2.5281892,2.5467358,2.463244
-2.1717267,-2.4800112,-2.582991,2.5793924,-2.5083306,-2.5977974,-2.4632082,2.6583412,2.3894026,2.3239326,-2.5927768,2.3923426,2.582743,-2.3558028,-2.469244,-2.2722504,2.6346962,2.5644088,-2.430834,2.536043,2.5718348,2.519846,2.5446784,-2.4747462,-2.5019968,-2.4978046,-2.5352733,2.5467358,2.4667497
-2.1798284,-2.487306,-2.5897973,2.5793924,-2.5154889,-2.6045177,-2.4705467,2.6583412,2.3894026,2.3527217,-2.5995271,2.3923469,2.582743,-2.3631077,-2.4765804,-2.276208,2.6346962,2.5644088,-2.4383097,2.536043,2.5718348,2.519846,2.5446784,-2.482058,-2.5091913,-2.505014,-2.542324,2.5467358,2.475462
-2.18793,-2.4945693,-2.5965662,2.5793924,-2.5226157,-2.6111977,-2.4778576,2.6583412,2.4115658,2.3528006,-2.6062386,2.3923469,2.582743,-2.3704362,-2.483887,-2.2803016,2.6346962,2.5727036,-2.4457579,2.536043,2.5718348,2.5358362,2.5446784,-2.4893398,-2.5163548,-2.5121927,-2.549341,2.5467358,2.4754643
-2.1960204,-2.5018017,-2.6032968,2.5793924,-2.5297093,-2.617838,-2.4851406,2.6583412,2.4115658,2.369294,-2.6129107,2.3923469,2.582743,-2.3777647,-2.4911633,-2.2845297,2.6346962,2.5736198,-2.4531784,2.536043,2.5718348,2.5323832,2.5446784,-2.4965913,-2.5234869,-2.5193405,-2.5563235,2.5467358,2.4754643
-2.2040884,-2.509003,-2.609985,2.5793924,-2.5367718,-2.6244376,-2.492395,2.6583412,2.4291961,2.3539078,-2.619543,2.3923469,2.6132624,-2.3850932,-2.498409,-2.2888916,2.6346962,2.5736198,-2.4605708,2.536043,2.5718348,2.5323832,2.5446784,-2.503812,-2.530587,-2.5264568,-2.563271,2.5467358,2.4754643
-2.2121565,-2.5161726,-2.6166315,2.5793924,-2.5438023,-2.630992,-2.4996202,2.6583412,2.4291968,2.3643823,-2.6261303,2.408603,2.6132667,-2.3924105,-2.5056238,-2.293385,2.6346962,2.5736198,-2.467933,2.536043,2.5718348,2.5323832,2.5446784,-2.5110018,-2.5376546,-2.533541,-2.5701833,2.5659745,2.4754643
-2.2202246,-2.5233104,-2.6232374,2.5793924,-2.5508,-2.637501,-2.5068142,2.6583412,2.4291968,2.3667877,-2.6326733,2.408603,2.6132667,-2.3997054,-2.5128074,-2.2980084,2.6346962,2.5736198,-2.4752634,2.536043,2.5718348,2.5323832,2.5446784,-2.51816,-2.5446894,-2.5405924,-2.5770595,2.5661285,2.4743776
-2.2282717,-2.5304158,-2.6298022,2.5793924,-2.5577645,-2.6439676,-2.5139763,2.6583412,2.4291968,2.3667877,-2.6391742,2.408603,2.6132667,-2.4070003,-2.5199592,-2.3027606,2.6346962,2.5736198,-2.482565,2.536043,2.5718348,2.5323832,2.531296,-2.5252864,-2.5516908,-2.5476108,-2.583899,2.5661285,2.471438
-2.2363062,-2.5374885,-2.6363194,2.5793924,-2.5646951,-2.6503844,-2.5211082,2.6583412,2.4455345,2.3810577,-2.645627,2.408603,2.6132667,-2.4142952,-2.5270789,-2.3076372,2.6346962,2.5736198,-2.4898374,2.536043,2.5818005,2.5323832,2.531296,-2.5323796,-2.5586581,-2.5545955,-2.5907016,2.5661285,2.471438
-2.2443364,-2.5445278,-2.6427922,2.6089964,-2.5715911,-2.6567545,-2.5282092,2.6583412,2.4455345,2.392447,-2.6520326,2.408603,2.6132667,-2.42159,-2.5341659,-2.3126345,2.6346962,2.5736198,-2.49708,2.536043,2.6009233,2.5323832,2.531296,-2.5394397,-2.5655909,-2.5615458,-2.5974665,2.57972,2.471438
-2.2523372,-2.5515335,-2.6492214,2.6089978,-2.578452,-2.663075,-2.5352788,2.6583412,2.4455345,2.4166217,-2.6583917,2.4205942,2.6132667,-2.4288745,-2.5412197,-2.3177521,2.6346962,2.5736198,-2.5042927,2.536043,2.6009233,2.5323832,2.531296,-2.5464668,-2.5724885,-2.5684612,-2.6041908,2.5851138,2.4952233
-2.260337,-2.5585048,-2.6555977,2.6089978,-2.5852754,-2.6693444,-2.5423164,2.6583412,2.4455345,2.4277015,-2.6646981,2.4224818,2.6132667,-2.4361358,-2.5482397,-2.3229835,2.6346962,2.585978,-2.5114748,2.536043,2.6009233,2.5323832,2.531296,-2.5534604,-2.5793505,-2.575341,-2.6108727,2.5851138,2.4952822
