total_gen,total_losses,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_inadv_interchange_mw
0.0,1.0,0.0,0.0,0.0,0.0,0.03519724,0.0,0.0,0.0,0.4266359,1.0,1.0,0.0,1.0,0.0,0.34159052,0.09370664,0.43725997,0.0,0.0,0.0,0.76678073,0.0,0.64866894,0.0,0.0,0.44524592,0.0,1.0,0.0,0.0,1.0,0.6835696,0.0,0.0,0.4369493,1.0,0.0,1.0,1.0,0.73188215,0.0,0.0,0.17992276
0.0,1.0,0.0,0.0,0.0,0.0,0.005824888,0.0,0.0,0.0,0.43369544,1.0,1.0,0.0,1.0,0.0,0.32778773,0.0970266,0.46273404,0.0,0.0,0.0,0.78041804,0.0,0.6574457,0.0,0.0,0.449336,0.0,1.0,0.0,0.0,1.0,0.6989611,0.0,0.0,0.4441942,1.0,0.0,1.0,1.0,0.74440056,0.0,0.0,0.16237533
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4214148,1.0,1.0,0.0,1.0,0.0,0.31858996,0.0830019,0.47874266,0.0,0.0,0.0,0.77989924,0.0,0.65490997,0.0,0.0,0.43088317,0.0,1.0,0.0,0.0,1.0,0.7208333,0.0,0.0,0.42442837,1.0,0.0,1.0,1.0,0.74710023,0.0,0.0,0.14403746
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4184753,1.0,1.0,0.0,1.0,0.0,0.33503774,0.074250914,0.48154363,0.0,0.0,0.0,0.80031633,0.0,0.6665893,0.0,0.0,0.4285525,0.0,1.0,0.0,0.0,1.0,0.7288984,0.0,0.0,0.43631315,1.0,0.0,1.0,1.0,0.7740006,0.0,0.0,0.12559281
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42382586,1.0,1.0,0.0,1.0,0.0,0.32945958,0.064439446,0.500409,0.0,0.0,0.0,0.81489843,0.0,0.68748593,0.0,0.0,0.4259175,0.0,1.0,0.0,0.0,1.0,0.7335212,0.0,0.0,0.4325295,1.0,0.0,1.0,1.0,0.77884537,0.0,0.0,0.11356462
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44011742,1.0,1.0,0.0,1.0,0.0,0.32321128,0.042580757,0.50469345,0.0,0.0,0.0,0.82958734,0.0,0.6976144,0.0,0.0,0.44057658,0.0,1.0,0.0,0.0,1.0,0.7646573,0.0,0.0,0.42547703,1.0,0.0,1.0,1.0,0.7940712,0.0,0.0,0.10709332
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41911447,1.0,1.0,0.0,1.0,0.0,0.3093108,0.021358272,0.5181189,0.0,0.0,0.0,0.8654536,0.0,0.6860802,0.0,0.0,0.42975482,0.0,1.0,0.0,0.0,1.0,0.78084755,0.0,0.0,0.41520086,1.0,0.0,1.0,1.0,0.80505514,0.0,0.0,0.09277444
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42615923,1.0,1.0,0.0,1.0,0.0,0.31257066,0.011938245,0.5281632,0.0,0.0,0.0,0.89133996,0.0,0.6854203,0.0,0.0,0.42910454,0.0,1.0,0.0,0.0,1.0,0.805462,0.0,0.0,0.41645077,1.0,0.0,1.0,1.0,0.82363796,0.0,0.0,0.08425598
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42103714,1.0,1.0,0.0,1.0,0.0,0.31948057,0.0,0.5473012,0.0,0.0,0.0,0.9050573,0.0,0.69369185,0.0,0.0,0.43035167,0.0,1.0,0.0,0.0,1.0,0.8241394,0.0,0.0,0.4036897,1.0,0.0,1.0,1.0,0.8538847,0.0,0.0,0.07562354
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42016745,1.0,1.0,0.0,1.0,0.0,0.31172937,0.0,0.57065326,0.0,0.0,0.0,0.9133011,0.0,0.6822078,0.0,0.0,0.426206,0.0,1.0,0.0,0.0,1.0,0.8410118,0.0,0.0,0.3872568,1.0,0.0,1.0,1.0,0.8662552,0.0,0.0,0.07120899
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41296598,1.0,1.0,0.0,1.0,0.0,0.30650243,0.0,0.5928644,0.0,0.0,0.0,0.9223409,0.0,0.69561684,0.0,0.0,0.42651793,0.0,1.0,0.0,0.0,1.0,0.8473733,0.0,0.0,0.38196775,1.0,0.0,1.0,1.0,0.8861116,0.0,0.0,0.079521984
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41591114,1.0,1.0,0.0,1.0,0.0,0.3059502,0.0,0.6051917,0.0,0.0,0.0,0.93773806,0.0,0.70310175,0.0,0.0,0.4353884,0.0,1.0,0.0,0.0,1.0,0.8642453,0.0,0.0,0.38282156,1.0,0.0,1.0,1.0,0.8892403,0.0,0.0,0.08249186
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39802304,1.0,1.0,0.0,1.0,0.0,0.30930448,0.0,0.6271051,0.0,0.0,0.0,0.95075315,0.0,0.7113208,0.0,0.0,0.43302074,0.0,1.0,0.0,0.0,1.0,0.87410253,0.0,0.0,0.37478873,1.0,0.0,1.0,1.0,0.91794324,0.0,0.0,0.09255594
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38973635,1.0,1.0,0.0,1.0,0.0,0.29961735,0.0,0.648087,0.0,0.0,0.0,0.97825396,0.0,0.71178573,0.0,0.0,0.43056986,0.0,1.0,0.0,0.0,1.0,0.8998903,0.0,0.0,0.36696744,1.0,0.0,1.0,1.0,0.9346626,0.0,0.0,0.09233437
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3758216,1.0,1.0,0.0,1.0,0.0,0.28121254,0.0,0.66450137,0.0,0.0,0.0,1.0,0.0,0.70763737,0.0,0.0,0.4414283,0.0,1.0,0.0,0.0,1.0,0.90380114,0.0,0.0,0.37028453,1.0,0.0,1.0,1.0,0.9606168,0.0,0.0,0.074910186
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34890783,1.0,1.0,0.0,1.0,0.0,0.2845458,0.0,0.6957649,0.0,0.0,0.0,0.99664766,0.0,0.7158143,0.0,0.0,0.43059498,0.0,1.0,0.0,0.0,1.0,0.9320961,0.0,0.0,0.37243056,1.0,0.0,1.0,1.0,0.98055506,0.0,0.0,0.07472189
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35903707,1.0,1.0,0.0,1.0,0.0,0.27302876,0.0,0.7095498,0.0,0.0,0.0,1.0,0.0,0.7155438,0.0,0.0,0.42350015,0.0,1.0,0.0,0.0,1.0,0.9424922,0.0,0.0,0.3674687,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.06483889
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35826358,1.0,1.0,0.0,1.0,0.0,0.2548961,0.0,0.7210925,0.0,0.0,0.0,1.0,0.0,0.7325675,0.0,0.0,0.41675517,0.0,1.0,0.0,0.0,1.0,0.954112,0.0,0.0,0.35397786,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.06259575
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36127627,1.0,1.0,0.0,1.0,0.0,0.2694249,0.0,0.7406959,0.0,0.0,0.0,1.0,0.0,0.742496,0.0,0.0,0.41411412,0.0,1.0,0.0,0.0,1.0,0.9792282,0.0,0.0,0.35480905,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.05718056
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36180347,1.0,1.0,0.0,1.0,0.0,0.24785472,0.0,0.76876783,0.0,0.0,0.0,1.0,0.0,0.75260913,0.0,0.0,0.41870013,0.0,1.0,0.0,0.0,1.0,0.9890634,0.0,0.0,0.34157515,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.050990798
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3721882,1.0,1.0,0.0,1.0,0.0,0.24518444,0.0,0.7991339,0.0,0.0,0.0,1.0,0.0,0.7494193,0.0,0.0,0.42279574,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3288399,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.036125496
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37450963,1.0,1.0,0.0,1.0,0.0,0.23720683,0.0,0.83260137,0.0,0.0,0.0,1.0,0.0,0.7496723,0.0,0.0,0.42633742,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.31386912,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.030655334
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363336,1.0,1.0,0.0,1.0,0.0,0.23869374,0.0,0.84787315,0.0,0.0,0.0,1.0,0.0,0.76340586,0.0,0.0,0.41774842,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3136998,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.016682765
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36112326,1.0,1.0,0.0,1.0,0.0,0.23131405,0.0,0.8819836,0.0,0.0,0.0,1.0,0.0,0.76664007,0.0,0.0,0.41948166,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2971237,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.012003614
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3650393,1.0,1.0,0.0,1.0,0.0,0.21694966,0.0,0.9006491,0.0,0.0,0.0,1.0,0.0,0.77845824,0.0,0.0,0.40569305,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.28081945,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36406595,1.0,1.0,0.0,1.0,0.0,0.20660003,0.0,0.9297079,0.0,0.0,0.0,1.0,0.0,0.7943678,0.0,0.0,0.39363724,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2673004,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34986973,1.0,1.0,0.0,1.0,0.0,0.2100907,0.0,0.9579821,0.0,0.0,0.0,1.0,0.0,0.8109004,0.0,0.0,0.39714742,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26779145,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3481282,1.0,1.0,0.0,1.0,0.0,0.18942781,0.0,0.9919902,0.0,0.0,0.0,1.0,0.0,0.8318725,0.0,0.0,0.3946052,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.26306677,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3527242,1.0,1.0,0.0,1.0,0.0,0.17492037,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8372157,0.0,0.0,0.38340104,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25450203,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34989563,1.0,1.0,0.0,1.0,0.0,0.17114416,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.84372866,0.0,0.0,0.37759715,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.23825465,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.345532,1.0,1.0,0.0,1.0,0.0,0.15082912,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8428795,0.0,0.0,0.37007466,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.23128696,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34533373,1.0,1.0,0.0,1.0,0.0,0.12938048,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.86427474,0.0,0.0,0.3652415,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.22466843,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34312057,1.0,1.0,0.0,1.0,0.0,0.10803209,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8710192,0.0,0.0,0.36329275,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.20146142,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34295768,1.0,1.0,0.0,1.0,0.0,0.09867509,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9043474,0.0,0.0,0.34612167,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.18684214,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34668514,1.0,1.0,0.0,1.0,0.0,0.087708496,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.93821985,0.0,0.0,0.32155132,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.15952778,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33699846,1.0,1.0,0.0,1.0,0.0,0.06539601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.93770385,0.0,0.0,0.2965434,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1609941,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3305547,1.0,1.0,0.0,1.0,0.0,0.056376223,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.94854605,0.0,0.0,0.29012865,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.14189632,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32215714,1.0,1.0,0.0,1.0,0.0,0.04104264,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9634902,0.0,0.0,0.28520647,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.12221993,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31385535,1.0,1.0,0.0,1.0,0.0,0.010055157,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9846472,0.0,0.0,0.27217096,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.10833145,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31380177,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25760254,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0788153,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31560802,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.23220377,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05843027,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30456692,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.20869127,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03353465,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3027175,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.18874215,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.022003239,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27804723,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.17246723,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25625944,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.13416626,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616125,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.109531164,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24596769,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.10174653,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2438184,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.072546184,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23377119,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.05364384,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22641148,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.027931286,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20998898,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.014064738,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20601967,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19468917,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19155118,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19291222,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18526459,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18436748,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17105515,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15358518,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14165701,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12699501,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12427617,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10725839,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10006218,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07384272,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047266632,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030183246,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017032364,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
