index,column_a,column_b,nmi,spearman,pearson,kendall,distance_corr,hsic,nmi_pass,spearman_pass,pearson_pass,kendall_pass,distance_corr_pass,hsic_pass,pass_count,max_abs_score
244,gen_fuel_gas_mw,gen_fuel_oil_mw,0.21901199281981953,0.5302814905207827,0.6546850782723619,0.35704475952182374,0.6265598125955172,0.4107543121411638,1,1,1,1,1,1,6,0.6546850782723619
245,gen_fuel_gas_mw,gen_fuel_other_renewables_mw,0.05591772620253117,0.2835437183117888,0.2544017966087976,0.20446066166249652,0.3093207803738643,0.3532872801102669,1,1,1,1,1,1,6,0.3532872801102669
246,gen_fuel_gas_mw,gen_fuel_solar_mw,0.04786743590120502,0.08030070321221425,0.07814184718099826,0.0530650542118432,0.13449042032239553,0.28530074315209125,0,0,0,0,1,1,2,0.28530074315209125
247,gen_fuel_gas_mw,gen_fuel_storage_mw,0.06876626685483032,0.23317073621472698,0.22454768467509442,0.12346677787044759,0.22427500779988366,0.057932317598503806,1,1,1,1,1,1,6,0.23317073621472698
248,gen_fuel_gas_mw,gen_fuel_wind_mw,0.0647624573029419,-0.41717037822273656,-0.4038920882093408,-0.27013483458437587,0.374367714987877,0.8926169364964047,1,1,1,1,1,1,6,0.8926169364964047
249,gen_fuel_gas_mw,gen_fuel_coal_pct,0.09873463711865373,0.46122089449124365,0.42459494468648645,0.3283889352237976,0.5020337051152419,0.027997165769595794,1,1,1,1,1,0,5,0.5020337051152419
250,gen_fuel_gas_mw,gen_fuel_gas_pct,0.18824676087282666,0.7270603343096649,0.7105432522659303,0.5338351403947734,0.6895666851412348,0.029229566630773196,1,1,1,1,1,0,5,0.7270603343096649
251,gen_fuel_gas_mw,gen_fuel_hydro_pct,0.06834906077871418,0.16831503946488557,0.2707858145669173,0.14307200444815124,0.31353173376437343,0.028544592234870138,1,1,1,1,1,0,5,0.31353173376437343
252,gen_fuel_gas_mw,gen_fuel_multiple_fuels_pct,0.058573474683434955,0.2074741254823359,0.2058101185565814,0.13081734778982484,0.2471905586111387,0.028176656127094534,1,1,1,1,1,0,5,0.2471905586111387
253,gen_fuel_gas_mw,gen_fuel_nuclear_pct,0.2721175233993297,-0.7876988843168984,-0.8348645239615969,-0.6119655268279122,0.7900430477104102,0.029053534016100297,1,1,1,1,1,0,5,0.8348645239615969
254,gen_fuel_gas_mw,gen_fuel_oil_pct,0.15189051872089598,0.4008927829778676,0.5712461222428744,0.27884765082012786,0.5371324294786848,0.02848619119126179,1,1,1,1,1,0,5,0.5712461222428744
255,gen_fuel_gas_mw,gen_fuel_other_renewables_pct,0.23181458471603822,-0.6466532211903527,-0.6666783904168222,-0.43286071726438696,0.6108488689892185,0.028634164718116625,1,1,1,1,1,0,5,0.6666783904168222
256,gen_fuel_gas_mw,gen_fuel_solar_pct,0.06686691585966276,-0.016297927217707814,-0.09755177718693041,0.008345843758687795,0.1670467939074825,0.02850350602819134,1,0,0,0,1,0,2,0.1670467939074825
257,gen_fuel_gas_mw,gen_fuel_wind_pct,0.09912810430732659,-0.5436441096026937,-0.5309050667079445,-0.3548971365026411,0.4748211678021708,0.02830237699806746,1,1,1,1,1,0,5,0.5436441096026937
258,gen_fuel_gas_mw,forecast_load_mw_latest_available,0.29702516957791786,0.8632056663996333,0.8909621044237012,0.6732332499304976,0.858297809756005,0.9713253801909327,1,1,1,1,1,1,6,0.9713253801909327
259,gen_fuel_gas_mw,forecast_load_mw_day_ahead,0.2861526479798283,0.8603036292651646,0.8827769832206452,0.6866499860995274,0.8523098835225364,0.9603511538670447,1,1,1,1,1,1,6,0.9603511538670447
260,gen_fuel_gas_mw,prelim_load_avg_hourly,0.30899723161121023,0.8748585892181522,0.9014115006406851,0.704200722824576,0.8779231096422223,0.9636230304967502,1,1,1,1,1,1,6,0.9636230304967502
261,gen_fuel_gas_mw,metered_load_mw,0.3085792067499177,0.8724625346491183,0.8995841865179213,0.693751737559077,0.8700991581032247,0.965676383149705,1,1,1,1,1,1,6,0.965676383149705
262,gen_fuel_gas_mw,da_as_mcp_primary_reserve,0.15447524648799232,0.16592205919684416,0.27993427949411737,0.08804837364470391,0.2521756351522769,0.06192806602889467,1,1,1,1,1,1,6,0.27993427949411737
263,gen_fuel_gas_mw,da_as_mcp_synchronized_reserve,0.1750325866662341,0.2108528951753206,0.34465338381786426,0.16831248262440923,0.37161387260007955,0.06734475410880787,1,1,1,1,1,1,6,0.37161387260007955
264,gen_fuel_gas_mw,da_as_as_req_mw_primary_reserve,0.11088291783052438,0.38303583166279975,0.3927006025318158,0.2620364192382541,0.41087919124200933,0.06952082384209722,1,1,1,1,1,1,6,0.41087919124200933
265,gen_fuel_gas_mw,da_as_as_req_mw_synchronized_reserve,0.11353355106439811,0.38807061864219294,0.40172008724914776,0.23053794829024188,0.364011005502499,0.06766299155443505,1,1,1,1,1,1,6,0.40172008724914776
266,gen_fuel_gas_mw,da_as_as_req_mw_thirty_minutes_reserve,0.12048023303504204,0.3693692425367915,0.3784390018334067,0.218751737559077,0.3670523920002058,0.03830593125820616,1,1,1,1,1,0,5,0.3784390018334067
267,gen_fuel_gas_mw,da_as_total_mw_primary_reserve,0.09557443344256196,0.3347566942012263,0.3059246033377371,0.20686544342507646,0.3390486264578311,0.12411597470966973,1,1,1,1,1,1,6,0.3390486264578311
268,gen_fuel_gas_mw,da_as_total_mw_synchronized_reserve,0.06418350089691596,0.27295330185462857,0.2412914362625814,0.1938309702529886,0.2704121028428257,0.22052319833956482,1,1,1,1,1,1,6,0.27295330185462857
269,gen_fuel_gas_mw,da_as_total_mw_thirty_minutes_reserve,0.09832016276388417,0.1643835428280036,-0.0018633628709817049,0.12795385043091465,0.27335578841232894,0.9023595565795355,1,1,0,1,1,1,5,0.9023595565795355
270,gen_fuel_gas_mw,da_as_ss_mw_primary_reserve,0.04313685995658932,0.13007236524871282,0.09013121327791827,0.09457881567973311,0.15047084034804112,0.332421476582543,0,1,0,1,1,1,4,0.332421476582543
271,gen_fuel_gas_mw,da_as_nsr_mw_primary_reserve,0.0760882676171018,0.11974128347385113,0.09888952486975047,0.07992910758965804,0.14759815403972235,0.34340938433967,1,1,0,0,1,1,4,0.34340938433967
272,gen_fuel_gas_mw,system_energy_price_da,0.18859969057385378,0.5283223516231963,0.5479228046838119,0.37168473728106755,0.5477196406528864,0.1841737584329225,1,1,1,1,1,1,6,0.5479228046838119
273,gen_fuel_gas_mw,total_lmp_da,0.17947491317189548,0.5365126096655003,0.5652801120379204,0.37841812621629134,0.5332561231797684,0.1928031970919928,1,1,1,1,1,1,6,0.5652801120379204
274,gen_fuel_gas_mw,congestion_price_da,0.14371108582056108,0.19874906768696599,0.29689425050185114,0.16623853211009174,0.3784439628334296,0.07298105101254697,1,1,1,1,1,1,6,0.3784439628334296
275,gen_fuel_gas_mw,marginal_loss_price_da,0.12335396132051851,0.442500423069777,0.45509627861375135,0.29344036697247705,0.432840285460367,0.04289012606414159,1,1,1,1,1,0,5,0.45509627861375135
276,gen_fuel_gas_mw,system_energy_price_rt,0.16147783541768168,0.4919398990897275,0.41968659136777353,0.3223241590214067,0.45503102511469284,0.18075620645521964,1,1,1,1,1,1,6,0.4919398990897275
277,gen_fuel_gas_mw,total_lmp_rt,0.1776860555968793,0.488497883520061,0.35933400430253254,0.34682513205448984,0.46542917868778577,0.18730619219690922,1,1,1,1,1,1,6,0.488497883520061
278,gen_fuel_gas_mw,congestion_price_rt,0.08100275361213645,0.3445215012062098,0.2729992516147811,0.23906032805115374,0.3171920324638244,0.035077831360738165,1,1,1,1,1,0,5,0.3445215012062098
279,gen_fuel_gas_mw,marginal_loss_price_rt,0.16871190328582378,0.49097730007015533,0.39307577764645124,0.3719140950792327,0.49403241966424627,0.033832654193867925,1,1,1,1,1,0,5,0.49403241966424627
280,gen_fuel_gas_mw,net_actual_interchange_mw,0.04989449242928489,-0.33786494887735014,-0.33755067202356287,-0.1799777592438143,0.25677606263867453,0.8990215201563645,0,1,1,1,1,1,5,0.8990215201563645
281,gen_fuel_gas_mw,net_sched_interchange_mw,0.04929431781587789,-0.3157458244271905,-0.3115268078630015,-0.2046205170975813,0.2911845705056823,0.9021461828091064,0,1,1,1,1,1,5,0.9021461828091064
282,gen_fuel_gas_mw,net_inadv_interchange_mw,0.03091581573317513,0.21535855765140893,0.2122703979078219,0.14026271893244371,0.20259199934148325,0.4038349214373679,0,1,1,1,1,1,5,0.4038349214373679
283,gen_fuel_gas_mw,gross_actual_interchange_mw,0.06360526035707444,0.35924702927167207,0.34019445904768036,0.24370030581039756,0.3387501530859246,0.8924593469190867,1,1,1,1,1,1,6,0.8924593469190867
284,gen_fuel_gas_mw,gross_sched_interchange_mw,0.04803015597034999,0.28533540522041845,0.2791317627476583,0.1834473172087851,0.26476269916244294,0.8750538653206201,0,1,1,1,1,1,5,0.8750538653206201
285,gen_fuel_gas_mw,gross_inadv_interchange_mw,0.06417768938676525,0.3891256748508491,0.4186380175530382,0.2729594106199611,0.39072303288414123,0.883656180651578,1,1,1,1,1,1,6,0.883656180651578
286,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,0.06175262965153004,0.07757521363220012,0.2218313096016819,0.04192382541006394,0.20966805048488316,0.2850121135723838,1,0,1,0,1,1,4,0.2850121135723838
287,gen_fuel_hydro_mw,gen_fuel_nuclear_mw,0.07118944043017787,-0.002373369708749535,0.06508727258513233,-0.014823463997775925,0.11352003737796357,0.6973983597530529,1,0,0,0,1,1,3,0.6973983597530529
288,gen_fuel_hydro_mw,gen_fuel_oil_mw,0.12315875756758854,0.3801603060761811,0.4383952349983751,0.19412705031971086,0.3775222741258382,0.343276382535155,1,1,1,1,1,1,6,0.4383952349983751
289,gen_fuel_hydro_mw,gen_fuel_other_renewables_mw,0.04279607738009078,0.00046038088786372864,0.020602318618808894,-0.010845148735056992,0.08893061606137813,0.30819268310466796,0,0,0,0,0,1,1,0.30819268310466796
290,gen_fuel_hydro_mw,gen_fuel_solar_mw,0.05361034910496514,0.09469058550978736,-0.026735247974989974,0.10289407839866556,0.08376350859929091,0.2655109681527769,1,0,0,1,0,1,3,0.2655109681527769
291,gen_fuel_hydro_mw,gen_fuel_storage_mw,0.19384493698226032,0.5176952038556832,0.5226133033538375,0.24440644981929385,0.5258521718583702,0.049788825116853924,1,1,1,1,1,0,5,0.5258521718583702
292,gen_fuel_hydro_mw,gen_fuel_wind_mw,0.030891780098753194,0.03355772844397893,-0.03505621038508533,-0.0018028912983041423,0.09788722146144406,0.7594871998195845,0,0,0,0,0,1,1,0.7594871998195845
293,gen_fuel_hydro_mw,gen_fuel_coal_pct,0.05153929787552072,-0.004550608481213621,0.005941627577184989,0.0033166527661940507,0.09757582077933909,0.025289370460637565,1,0,0,0,0,0,1,0.09757582077933909
294,gen_fuel_hydro_mw,gen_fuel_gas_pct,0.05166716972852044,0.15328314060141235,0.25469199216495997,0.12005699193772588,0.2818805169204122,0.026214772715018576,1,1,1,1,1,0,5,0.2818805169204122
295,gen_fuel_hydro_mw,gen_fuel_hydro_pct,0.5702409738489733,0.9851191023188287,0.9637951455818597,0.8867542396441479,0.9724507283638743,0.0344624195604246,1,1,1,1,1,0,5,0.9851191023188287
296,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_pct,0.046179893157764815,-0.012455493491458969,0.06868931679777819,-0.015284959688629413,0.13845422767975585,0.026994390537296648,0,0,0,0,1,0,1,0.13845422767975585
297,gen_fuel_hydro_mw,gen_fuel_nuclear_pct,0.0937057365396898,-0.4359362267601112,-0.5175796716653317,-0.29222407561857106,0.45380199444728697,0.026975945962513147,1,1,1,1,1,0,5,0.5175796716653317
298,gen_fuel_hydro_mw,gen_fuel_oil_pct,0.09654256657941744,0.3382678531504691,0.42375589967191774,0.23845426744509313,0.4189075998233644,0.025831134370580565,1,1,1,1,1,0,5,0.42375589967191774
299,gen_fuel_hydro_mw,gen_fuel_other_renewables_pct,0.07969050382140319,-0.31940470687741396,-0.3737882908219613,-0.21363914373088685,0.33495705740288323,0.02471815732595382,1,1,1,1,1,0,5,0.3737882908219613
300,gen_fuel_hydro_mw,gen_fuel_solar_pct,0.0540204401030371,0.05034883408592896,-0.06488780584937652,0.050144564915207114,0.12281749752277005,0.02472216862539533,1,0,0,0,1,0,2,0.12281749752277005
301,gen_fuel_hydro_mw,gen_fuel_wind_pct,0.03426395698986858,-0.05301494116379932,-0.13617077426699692,-0.020446205170975812,0.11620826360536562,0.022440712857369195,0,0,1,0,1,0,2,0.13617077426699692
302,gen_fuel_hydro_mw,forecast_load_mw_latest_available,0.09514279966132438,0.4258327149931336,0.5172014040830417,0.30039338337503474,0.4605145282608829,0.8063126433068577,1,1,1,1,1,1,6,0.8063126433068577
303,gen_fuel_hydro_mw,forecast_load_mw_day_ahead,0.07264031016979726,0.27671851982478546,0.4105306599887928,0.17740478176257993,0.3324053667717779,0.8167643311184127,1,1,1,1,1,1,6,0.8167643311184127
304,gen_fuel_hydro_mw,prelim_load_avg_hourly,0.09013325261426682,0.4087856639436128,0.5117175773379464,0.2537642479844315,0.4034165330138891,0.8252211717201517,1,1,1,1,1,1,6,0.8252211717201517
305,gen_fuel_hydro_mw,metered_load_mw,0.09213122288215443,0.4008582077037237,0.4924512117511529,0.28228801779260493,0.42988072764536095,0.7910029918302023,1,1,1,1,1,1,6,0.7910029918302023
306,gen_fuel_hydro_mw,da_as_mcp_primary_reserve,0.33900210161441124,0.4849573706923844,0.46584134404505795,0.2707506255212677,0.6267689143124064,0.054903993387494986,1,1,1,1,1,1,6,0.6267689143124064
307,gen_fuel_hydro_mw,da_as_mcp_synchronized_reserve,0.2806662265810409,0.5671190865952607,0.513449416509411,0.3323394495412844,0.5906820005388216,0.05662181781251294,1,1,1,1,1,1,6,0.5906820005388216
308,gen_fuel_hydro_mw,da_as_as_req_mw_primary_reserve,0.04150939814120453,-0.028675480385808406,0.03134386938647886,0.0010355852098971365,0.09983610260975669,0.0580960146241101,0,0,0,0,0,1,1,0.09983610260975669
309,gen_fuel_hydro_mw,da_as_as_req_mw_synchronized_reserve,0.041534346066175884,-0.002638998363830909,0.05677902793580693,-0.03682930219627467,0.059147985511041064,0.05624121193691563,0,0,0,0,0,1,1,0.059147985511041064
310,gen_fuel_hydro_mw,da_as_as_req_mw_thirty_minutes_reserve,0.05306596093951133,0.02278896257439499,0.07603660333618315,-0.008883792048929664,0.06634607152608324,0.03126613129603009,1,0,0,0,0,0,1,0.07603660333618315
311,gen_fuel_hydro_mw,da_as_total_mw_primary_reserve,0.06770466710322007,-0.07695194183746983,-0.09388642688299521,-0.05855018070614401,0.1642094225562007,0.10967492095279736,1,0,0,0,1,1,3,0.1642094225562007
312,gen_fuel_hydro_mw,da_as_total_mw_synchronized_reserve,0.06010615330130549,-0.04002844696467339,0.06426103099080495,-0.04285932721712538,0.15487965306928214,0.18753584004417378,1,0,0,0,1,1,3,0.18753584004417378
313,gen_fuel_hydro_mw,da_as_total_mw_thirty_minutes_reserve,0.07662807662459604,-0.2889219567567597,-0.3583302330473081,-0.182217125382263,0.2978612772402841,0.7604302069995843,1,1,1,1,1,1,6,0.7604302069995843
314,gen_fuel_hydro_mw,da_as_ss_mw_primary_reserve,0.1007403629194462,-0.3279898246281459,-0.245035521005626,-0.2149388379204893,0.33279325377374064,0.27513046127426916,1,1,1,1,1,1,6,0.33279325377374064
315,gen_fuel_hydro_mw,da_as_nsr_mw_primary_reserve,0.08921084962018219,-0.02515652783111649,-0.15265614229187863,0.0021726438698915764,0.21689071837859172,0.3266752741305648,1,0,1,0,1,1,4,0.3266752741305648
316,gen_fuel_hydro_mw,system_energy_price_da,0.1912091833694637,0.5051189896247527,0.4706957854475621,0.3632874617737003,0.5709673401970096,0.15351067747939917,1,1,1,1,1,1,6,0.5709673401970096
317,gen_fuel_hydro_mw,total_lmp_da,0.19024987485174155,0.5083446095633395,0.48109584264276806,0.3480442035029191,0.5342209979395057,0.15383385887770742,1,1,1,1,1,1,6,0.5342209979395057
318,gen_fuel_hydro_mw,congestion_price_da,0.09832729184178057,0.25181311443833954,0.22323738161052084,0.19525159855435084,0.3451996047358268,0.061010950930280854,1,1,1,1,1,1,6,0.3451996047358268
319,gen_fuel_hydro_mw,marginal_loss_price_da,0.10910030491064318,0.42152985666098747,0.36686379611094233,0.2816694467611899,0.4235421808765565,0.037482029790275914,1,1,1,1,1,0,5,0.4235421808765565
320,gen_fuel_hydro_mw,system_energy_price_rt,0.12451037527478358,0.4166256628606838,0.3251032826507661,0.26644286905754794,0.4131119926343816,0.1567373669734656,1,1,1,1,1,1,6,0.4166256628606838
321,gen_fuel_hydro_mw,total_lmp_rt,0.1489747965696487,0.3995061480214546,0.3120211833606659,0.3145551848762858,0.45816531183504156,0.1544260183632118,1,1,1,1,1,1,6,0.45816531183504156
322,gen_fuel_hydro_mw,congestion_price_rt,0.05643752998748755,0.15229822971687082,0.17090618840227856,0.05981234361968307,0.14316446378333936,0.02876911677833711,1,1,1,0,1,0,4,0.17090618840227856
323,gen_fuel_hydro_mw,marginal_loss_price_rt,0.17676433052362583,0.2933950612786476,0.28427777607600835,0.1970781206561023,0.32607818712441927,0.03260938629442171,1,1,1,1,1,0,5,0.32607818712441927
324,gen_fuel_hydro_mw,net_actual_interchange_mw,0.03197873089238315,0.033870925597119204,0.02124522944067682,0.04582429802613289,0.08236135693758924,0.7585002099093356,0,0,0,0,0,1,1,0.7585002099093356
325,gen_fuel_hydro_mw,net_sched_interchange_mw,0.03320831192495578,0.02963655539988409,0.00731104860210013,-0.0022880177926049485,0.06432152547738355,0.7604605886911152,0,0,0,0,0,1,1,0.7604605886911152
326,gen_fuel_hydro_mw,net_inadv_interchange_mw,0.0337607171945257,0.11617329100562865,0.16168125651267426,0.06840422574367529,0.16411122347711984,0.33795545139160094,0,1,1,0,1,1,4,0.33795545139160094
327,gen_fuel_hydro_mw,gross_actual_interchange_mw,0.04755715558248782,0.0352581064546278,0.09430855873663217,0.018821239922157354,0.1391050441758537,0.7535245348342622,0,0,0,0,1,1,2,0.7535245348342622
328,gen_fuel_hydro_mw,gross_sched_interchange_mw,0.02918325065310861,-0.07863171073897918,-0.030107722725283895,-0.026166249652488184,0.07654856156184267,0.7358273661745158,0,0,0,0,0,1,1,0.7358273661745158
329,gen_fuel_hydro_mw,gross_inadv_interchange_mw,0.03942127366229765,0.19892495636626537,0.24816717340615158,0.1282054489852655,0.21950898807129807,0.7490519511837496,0,1,1,1,1,1,5,0.7490519511837496
330,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,0.0914364049980894,-0.07585623409898265,-0.07102013790055539,-0.04982902418682235,0.12308765358265619,0.28628599144466477,1,0,0,0,1,1,3,0.28628599144466477
331,gen_fuel_multiple_fuels_mw,gen_fuel_oil_mw,0.16400335733796756,0.5313172040050388,0.496341064940601,0.3577981651376147,0.5303912380188341,0.16891347350804456,1,1,1,1,1,1,6,0.5313172040050388
332,gen_fuel_multiple_fuels_mw,gen_fuel_other_renewables_mw,0.04176021559383589,-0.06242333021761341,-0.06382394487703362,-0.040066722268557134,0.09806232964980181,0.12097182603812169,0,0,0,0,0,1,1,0.12097182603812169
333,gen_fuel_multiple_fuels_mw,gen_fuel_solar_mw,0.03812211110351351,0.11618794838980866,0.09983009909256507,0.11049068668334723,0.1308545560482777,0.1453841786339478,0,1,0,1,1,1,4,0.1453841786339478
334,gen_fuel_multiple_fuels_mw,gen_fuel_storage_mw,0.06858979264600178,0.16586560138357428,0.18121089209520005,0.10960522657770365,0.20283832604600677,0.02625013078780044,1,1,1,1,1,0,5,0.20283832604600677
335,gen_fuel_multiple_fuels_mw,gen_fuel_wind_mw,0.05528738806784689,-0.3446304442665021,-0.3166552082919353,-0.2365151515151515,0.31869630846859015,0.31824688312433913,1,1,1,1,1,1,6,0.3446304442665021
336,gen_fuel_multiple_fuels_mw,gen_fuel_coal_pct,0.0522773421171014,0.18301174448940746,0.1589372154573557,0.10397692521545733,0.17797357868113206,0.03704256274666362,1,1,1,1,1,0,5,0.18301174448940746
337,gen_fuel_multiple_fuels_mw,gen_fuel_gas_pct,0.05331709118637264,0.3457259632638125,0.33998949806056716,0.23111759799833195,0.32298764361815957,0.04154154806745795,1,1,1,1,1,0,5,0.3457259632638125
338,gen_fuel_multiple_fuels_mw,gen_fuel_hydro_pct,0.051112120027787,0.029016678164839115,0.10248896922090993,0.00105643591882124,0.13977573506553134,0.011746420456950263,1,0,1,0,1,0,3,0.13977573506553134
339,gen_fuel_multiple_fuels_mw,gen_fuel_multiple_fuels_pct,0.5259379656620958,0.9702033763162761,0.9476366928188003,0.8444495412844036,0.95512597863255,0.15748593932140584,1,1,1,1,1,1,6,0.9702033763162761
340,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_pct,0.08880211117534509,-0.44366951272208655,-0.483843243861499,-0.326287183764248,0.4966078274041034,0.027322581928670285,1,1,1,1,1,0,5,0.4966078274041034
341,gen_fuel_multiple_fuels_mw,gen_fuel_oil_pct,0.13262189024763443,0.5252555811629547,0.5238344450003979,0.34902835696413675,0.5086290992784244,0.03708105149833446,1,1,1,1,1,0,5,0.5252555811629547
342,gen_fuel_multiple_fuels_mw,gen_fuel_other_renewables_pct,0.09984891591076091,-0.33841283298627345,-0.3823177467516839,-0.20764804003336113,0.3193955061374431,0.019936155295529962,1,1,1,1,1,0,5,0.3823177467516839
343,gen_fuel_multiple_fuels_mw,gen_fuel_solar_pct,0.03934702766463395,0.08056637406105614,0.024790314551391506,0.043835140394773424,0.08546264684830497,0.013535179257588015,0,0,0,0,0,0,0,0.08546264684830497
344,gen_fuel_multiple_fuels_mw,gen_fuel_wind_pct,0.05869969334469549,-0.33929669783511174,-0.3113799751118036,-0.22727272727272727,0.29610971260341473,0.04935728135297815,1,1,1,1,1,0,5,0.33929669783511174
345,gen_fuel_multiple_fuels_mw,forecast_load_mw_latest_available,0.0774567916123675,0.35211911279054736,0.4347446575327977,0.26345148735056995,0.3941493975280627,0.32879555971005375,1,1,1,1,1,1,6,0.4347446575327977
346,gen_fuel_multiple_fuels_mw,forecast_load_mw_day_ahead,0.07164608002081367,0.3505474213193695,0.4187530443985335,0.2283903252710592,0.35897746744198733,0.3791242649255052,1,1,1,1,1,1,6,0.4187530443985335
347,gen_fuel_multiple_fuels_mw,prelim_load_avg_hourly,0.07766419296399976,0.38245679058809207,0.4583224217229074,0.2288268001112038,0.3709533168661822,0.3452939034352811,1,1,1,1,1,1,6,0.4583224217229074
348,gen_fuel_multiple_fuels_mw,metered_load_mw,0.07431475107452215,0.3606120421643952,0.4386028842519895,0.23514734500973034,0.3733114363652382,0.3807808672961143,1,1,1,1,1,1,6,0.4386028842519895
349,gen_fuel_multiple_fuels_mw,da_as_mcp_primary_reserve,0.10299866936580473,0.23763550538608466,0.2739498586438009,0.11990269669168752,0.22862123737225468,0.03183654783273902,1,1,1,1,1,0,5,0.2739498586438009
350,gen_fuel_multiple_fuels_mw,da_as_mcp_synchronized_reserve,0.13958346607200203,0.30751164959353605,0.2570206073734582,0.16927995551848762,0.26363802434606376,0.04099163582840014,1,1,1,1,1,0,5,0.30751164959353605
351,gen_fuel_multiple_fuels_mw,da_as_as_req_mw_primary_reserve,0.08473301970447301,0.05419688533560831,0.03230439978917513,0.01709063108145677,0.06473937861889126,0.050809467894273035,1,0,0,0,0,1,2,0.08473301970447301
352,gen_fuel_multiple_fuels_mw,da_as_as_req_mw_synchronized_reserve,0.09126467662865709,0.07135802156668965,0.04648056725772859,0.029103419516263555,0.061836952923340155,0.046639908338811396,1,0,0,0,0,0,1,0.09126467662865709
353,gen_fuel_multiple_fuels_mw,da_as_as_req_mw_thirty_minutes_reserve,0.08685237402209935,0.08305413668011412,0.046261131635773896,0.06985265499026967,0.08661039442440922,0.04070026418792698,1,0,0,0,0,0,1,0.08685237402209935
354,gen_fuel_multiple_fuels_mw,da_as_total_mw_primary_reserve,0.057184757702013436,-0.09688823291671039,-0.06485729376764354,-0.07157909368918543,0.11684327195727519,0.04751800432365229,1,0,0,0,1,0,2,0.11684327195727519
355,gen_fuel_multiple_fuels_mw,da_as_total_mw_synchronized_reserve,0.03432115387066179,0.03498112015588823,0.028336114483524688,0.027114261884904088,0.060828684852274426,0.08908283796322594,0,0,0,0,0,1,1,0.08908283796322594
356,gen_fuel_multiple_fuels_mw,da_as_total_mw_thirty_minutes_reserve,0.08493134297891947,-0.4010102443872505,-0.4285288634964149,-0.28675979983319433,0.44225024163676996,0.33412067313190547,1,1,1,1,1,1,6,0.44225024163676996
357,gen_fuel_multiple_fuels_mw,da_as_ss_mw_primary_reserve,0.0517181846290343,0.22198062855479989,0.21135568441169203,0.1292118432026689,0.19927900018291558,0.14666136933976023,1,1,1,1,1,1,6,0.22198062855479989
358,gen_fuel_multiple_fuels_mw,da_as_nsr_mw_primary_reserve,0.04918713176188606,-0.11108380436459722,-0.08617794963688032,-0.08374200722824576,0.09770965649050765,0.1338611394214804,0,1,0,1,0,1,3,0.1338611394214804
359,gen_fuel_multiple_fuels_mw,system_energy_price_da,0.14848379009521462,0.5185321900900834,0.4409384494770282,0.35314706700027804,0.49131725056350994,0.07944059334463209,1,1,1,1,1,1,6,0.5185321900900834
360,gen_fuel_multiple_fuels_mw,total_lmp_da,0.14716467071456768,0.4910817231567778,0.4209930853571737,0.3535070892410342,0.49832750361262035,0.07621373348132922,1,1,1,1,1,1,6,0.49832750361262035
361,gen_fuel_multiple_fuels_mw,congestion_price_da,0.10823576945998074,0.027782001420921024,0.13604345462192127,0.051238532110091745,0.3033715239644813,0.04380391782256221,1,0,1,0,1,0,3,0.3033715239644813
362,gen_fuel_multiple_fuels_mw,marginal_loss_price_da,0.07261733132162805,0.14522412978006116,0.2593436481592357,0.05861551292743953,0.20098113352093896,0.02837472702029452,1,1,1,0,1,0,4,0.2593436481592357
363,gen_fuel_multiple_fuels_mw,system_energy_price_rt,0.13462803476213564,0.4382431042456302,0.3321637885965391,0.3114456491520712,0.42318642520232946,0.08022097409608388,1,1,1,1,1,1,6,0.4382431042456302
364,gen_fuel_multiple_fuels_mw,total_lmp_rt,0.11767388769811418,0.4165787037353239,0.3535670032342341,0.2927467333889352,0.40343920023353436,0.07514754316773585,1,1,1,1,1,1,6,0.4165787037353239
365,gen_fuel_multiple_fuels_mw,congestion_price_rt,0.09849604578045436,0.33292656019296996,0.3130759041343045,0.2168334723380595,0.3225877956337417,0.019556558840616925,1,1,1,1,1,0,5,0.33292656019296996
366,gen_fuel_multiple_fuels_mw,marginal_loss_price_rt,0.15242735777350472,0.4273388489959085,0.30990794125078547,0.3007895468445927,0.41365837648402165,0.022442257214575587,1,1,1,1,1,0,5,0.4273388489959085
367,gen_fuel_multiple_fuels_mw,net_actual_interchange_mw,0.047255469574313286,0.2017736475801213,0.20284852957407812,0.10949958298582152,0.2103400762007618,0.3374687189164264,0,1,1,1,1,1,5,0.3374687189164264
368,gen_fuel_multiple_fuels_mw,net_sched_interchange_mw,0.054536312748582366,0.22202379080886872,0.21921145742056491,0.13046705587989993,0.2195459841287989,0.33738977507160395,1,1,1,1,1,1,6,0.33738977507160395
369,gen_fuel_multiple_fuels_mw,net_inadv_interchange_mw,0.0253027913481202,0.11514611939714074,0.10884085043625018,0.06877953850430915,0.11001239797751601,0.16293867637769666,0,1,1,0,1,1,4,0.16293867637769666
370,gen_fuel_multiple_fuels_mw,gross_actual_interchange_mw,0.042503668041191316,0.20627444370053533,0.19055830646357527,0.11588546010564359,0.1837328536227075,0.3283380707406775,0,1,1,1,1,1,5,0.3283380707406775
371,gen_fuel_multiple_fuels_mw,gross_sched_interchange_mw,0.02846018097031568,0.017720105624895247,0.023918107083408063,0.003102585487906589,0.06947278817554808,0.33493052729281186,0,0,0,0,0,1,1,0.33493052729281186
