path_feature_count,stage,pass,feature,trial_feature_count,trial_r2,trial_mse,tau,dropped,reason,final_path_r2,final_path_mse,delta_r2_if_removed,delta_mse_if_removed,main_path,main_path_r2,main_path_mse,compact_status
16,main,1,net_inadv_interchange_mw,15,0.8322998285293579,0.15887258207516336,0.9498733758926391,False,required_under_tau_rule,,,,,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main,1,total_pjm_rt_load_mwh,15,0.8289666175842285,0.16203035403997068,0.9498733758926391,False,required_under_tau_rule,,,,,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main,1,system_energy_price_da,15,0.822719395160675,0.16794874248799027,0.9498733758926391,False,required_under_tau_rule,,,,,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main,1,gen_fuel_oil_mw,15,0.8218303918838501,0.16879094300064734,0.9498733758926391,False,required_under_tau_rule,,,,,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main,1,rmccp,15,0.8296827077865601,0.16135191605085644,0.9498733758926391,False,required_under_tau_rule,,,,,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main,1,gen_fuel_other_renewables_mw,15,0.8025680780410767,0.18703928752234433,0.9498733758926391,False,required_under_tau_rule,,,,,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,gen_fuel_nuclear_mw,15,0.8201006650924683,0.17042961898373393,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,0.0011954903602600098,0.0011325490252092063,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,da_as_as_req_mw_synchronized_reserve,15,0.8119697570800781,0.17813249956816435,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,0.009326398372650146,0.008835429609639622,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,gen_fuel_wind_mw,15,0.8067390322685242,0.1830878857545918,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,0.014557123184204102,0.013790815796067085,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,rmpcp,15,0.8276697397232056,0.16325895265653367,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,-0.006373584270477295,-0.006038117301991053,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,total_pjm_reg_purchases,15,0.810912013053894,0.17913459339065524,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,0.010384142398834229,0.009837523432130513,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,da_as_total_mw_thirty_minutes_reserve,15,0.8172324895858765,0.17314680627115617,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,0.004063665866851807,0.003849736312631441,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,gross_sched_interchange_mw,15,0.6938379406929016,0.2900459970370298,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,0.12745821475982666,0.1207489270785051,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,congestion_price_rt,15,0.8366361856460571,0.15476451329205457,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,-0.015340030193328857,-0.014532556666470159,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,da_as_ss_mw_primary_reserve,15,0.8228645324707031,0.16781121136893223,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,-0.0015683770179748535,-0.0014858585895924925,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,gen_fuel_solar_mw,15,0.8316994309425354,0.15944140061463524,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,-0.010403275489807129,-0.009855669343889484,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,net_inadv_interchange_mw,15,0.8322998285293579,0.15887258207516336,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,-0.011003673076629639,-0.010424487883361366,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,total_pjm_rt_load_mwh,15,0.8289666175842285,0.16203035403997068,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,-0.007670462131500244,-0.007266715918554045,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,system_energy_price_da,15,0.822719395160675,0.16794874248799027,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,-0.0014232397079467773,-0.001348327470534455,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,gen_fuel_oil_mw,15,0.8218303918838501,0.16879094300064734,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,-0.0005342364311218262,-0.0005061269578773842,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,rmccp,15,0.8296827077865601,0.16135191605085644,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,-0.008386552333831787,-0.007945153907668284,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
16,main_final_required_check,2,gen_fuel_other_renewables_mw,15,0.8025680780410767,0.18703928752234433,0.9498733758926391,False,required_final_path,0.8212961554527283,0.16929706995852473,0.01872807741165161,0.017742217563819607,gen_fuel_nuclear_mw;da_as_as_req_mw_synchronized_reserve;gen_fuel_wind_mw;rmpcp;total_pjm_reg_purchases;da_as_total_mw_thirty_minutes_reserve;gross_sched_interchange_mw;congestion_price_rt;da_as_ss_mw_primary_reserve;gen_fuel_solar_mw;net_inadv_interchange_mw;total_pjm_rt_load_mwh;system_energy_price_da;gen_fuel_oil_mw;rmccp;gen_fuel_other_renewables_mw,0.8212961554527283,0.16929706995852473,below_tau_compact_choice
