total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.096286304,0.0,1.0138837e-05,0.305007,0.4667795,0.1360583,0.025354862,0.38048032,0.042092204,0.0,0.15205623,0.0,0.11664985,2.892397e-20,0.0,0.0,0.0,0.52406335,2.9218045e-31,0.0,0.0,3.602547e-15,5.2900805e-25,0.2996128,0.68484914,0.0,0.0,0.3016819,0.0,0.023004634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06097319,0.044248562,0.0031267218,0.0,3.307e-42,1.7403732e-33,0.0,0.0,0.0,3.6e-44,0.0,0.0,0.0,0.0,0.14511482,0.034539822
0.09350665,0.0,4.8758197e-06,0.30017173,0.46233913,0.13538162,0.025158934,0.3768514,0.042279538,0.0,0.15181549,0.0,0.1143993,9.504506e-22,0.0,0.0,0.0,0.5201874,1.14878565e-33,0.0,0.0,3.1541612e-16,7.750828e-27,0.29516083,0.67959654,0.0,0.0,0.29493284,0.0,0.021987207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060213424,0.044655375,0.0024276767,0.0,1e-45,4.3348302e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14046516,0.034458317
0.09342324,0.0,2.2206102e-06,0.29683524,0.45900798,0.13158873,0.026175497,0.37271976,0.04257121,0.0,0.15114751,0.0,0.113001905,2.3745859e-23,0.0,0.0,0.0,0.5156727,2.8008933e-36,0.0,0.0,2.2842659e-17,8.020319e-29,0.29188254,0.67609006,0.0,0.0,0.29020602,0.0,0.022609279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058224592,0.042814527,0.0017488872,0.0,0.0,6.378227e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14155886,0.035105605
0.092724524,0.0,9.536984e-07,0.2933222,0.45434538,0.13168539,0.025651043,0.36957213,0.041665938,0.0,0.15072577,0.0,0.1112712,4.401166e-25,0.0,0.0,0.0,0.5117482,4.024829e-39,0.0,0.0,1.3467551e-18,5.670442e-31,0.28889596,0.67223436,0.0,0.0,0.28513697,0.0,0.021660367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059654903,0.044023,0.0011910676,0.0,0.0,5.23e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14012392,0.03429289
0.09246965,0.0,3.845721e-07,0.29047063,0.44975686,0.12979695,0.025137285,0.36443487,0.0413296,0.0,0.14900318,0.0,0.11182844,5.8886903e-27,0.0,0.0,0.0,0.50610983,3.215e-42,0.0,0.0,6.352215e-20,2.6389832e-33,0.28579918,0.66920227,0.0,0.0,0.27959266,0.0,0.021825597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058848023,0.04189504,0.00077270414,0.0,0.0,3e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14052212,0.03493946
0.09153062,0.0,1.4489896e-07,0.2884055,0.44698057,0.12914342,0.024330523,0.36132947,0.039897177,0.0,0.14912777,0.0,0.1092747,5.517101e-29,0.0,0.0,0.0,0.5043059,1e-45,0.0,0.0,2.351353e-21,7.750108e-36,0.2818619,0.66413295,0.0,0.0,0.2739861,0.0,0.02179269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057107795,0.04189475,0.000462131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13922943,0.03419453
0.0883638,0.0,5.07474e-08,0.28551438,0.44195893,0.12774932,0.024889503,0.3598742,0.04074499,0.0,0.14814264,0.0,0.108062886,3.4979223e-31,0.0,0.0,0.0,0.49945512,0.0,0.0,0.0,6.68762e-23,1.3686122e-38,0.2786667,0.660418,0.0,0.0,0.2693118,0.0,0.021511357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057255287,0.041604716,0.00026418664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13944025,0.034988523
0.08873888,0.0,1.6427931e-08,0.28359017,0.43736613,0.12785678,0.024365982,0.35678837,0.040361095,0.0,0.14376669,0.0,0.105914235,1.4440573e-33,0.0,0.0,0.0,0.49478403,0.0,0.0,0.0,1.4276375e-24,1.3747e-41,0.27635518,0.6577528,0.0,0.0,0.26430917,0.0,0.020919036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05689147,0.04103321,0.00014076068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13777384,0.034290828
0.08661736,0.0,4.8857305e-09,0.28141046,0.43435746,0.12699933,0.024277607,0.3529579,0.039803088,0.0,0.14402251,0.0,0.10805104,3.71566e-36,0.0,0.0,0.0,0.49188736,0.0,0.0,0.0,2.228823e-26,7e-45,0.2718564,0.65228283,0.0,0.0,0.2584415,0.0,0.02076362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05697891,0.04217413,7.1188915e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339629,0.034654714
0.08588576,0.0,1.3261684e-09,0.27797854,0.43192118,0.1255942,0.023955697,0.35065702,0.038350385,0.0,0.14381894,0.0,0.10461526,5.667861e-39,0.0,0.0,0.0,0.48782915,0.0,0.0,0.0,2.472163e-28,0.0,0.2692142,0.64912534,0.0,0.0,0.2540419,0.0,0.021097096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057097185,0.040775824,3.3849108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13428329,0.033708565
0.08529028,0.0,3.262109e-10,0.27446786,0.42723852,0.12403129,0.024579078,0.34636745,0.038181458,0.0,0.14237757,0.0,0.10490328,4.837e-42,0.0,0.0,0.0,0.48297447,0.0,0.0,0.0,1.8860976e-30,0.0,0.26691484,0.64683205,0.0,0.0,0.24945188,0.0,0.021194467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05815279,0.040799875,1.5140616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13414107,0.03310573
0.08481436,0.0,7.215716e-11,0.27173522,0.4228633,0.12260401,0.02459471,0.34307227,0.037645537,0.0,0.14141846,0.0,0.104522966,3e-45,0.0,0.0,0.0,0.48004922,0.0,0.0,0.0,9.543822e-33,0.0,0.26398113,0.6430683,0.0,0.0,0.24442558,0.0,0.021763846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057170805,0.040946476,6.352724e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13511086,0.033836067
0.083966054,0.0,1.4233394e-11,0.27032405,0.419453,0.12252768,0.024250045,0.3396546,0.038008455,0.0,0.13957272,0.0,0.10266534,0.0,0.0,0.0,0.0,0.4759889,0.0,0.0,0.0,3.0736482e-35,0.0,0.26069492,0.6390367,0.0,0.0,0.2395167,0.0,0.020600047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056951933,0.04135872,2.4941753e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13265817,0.034989603
0.08417319,0.0,2.4810926e-12,0.26863647,0.41749308,0.11889642,0.024865814,0.3370295,0.03754954,0.0,0.140454,0.0,0.10121692,0.0,0.0,0.0,0.0,0.47332639,0.0,0.0,0.0,6.0110957e-38,0.0,0.25669813,0.6339244,0.0,0.0,0.2331332,0.0,0.01999448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0559783,0.04001564,9.1217663e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12850797,0.034045633
0.082748674,0.0,3.784417e-13,0.2643088,0.41240257,0.11972318,0.023672571,0.3338814,0.0361178,0.0,0.1388677,0.0,0.10138699,0.0,0.0,0.0,0.0,0.46785283,0.0,0.0,0.0,6.7631e-41,0.0,0.25428578,0.6318222,0.0,0.0,0.22895734,0.0,0.021453016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055710603,0.03983793,3.0923326e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12796834,0.03388999
0.08232287,0.0,4.997083e-14,0.26174998,0.40925992,0.117283106,0.024608323,0.3323681,0.03587848,0.0,0.13741444,0.0,0.10052942,0.0,0.0,0.0,0.0,0.46427873,0.0,0.0,0.0,4e-44,0.0,0.25111002,0.62783635,0.0,0.0,0.22467281,0.0,0.021572916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054376885,0.03855211,9.663976e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12930298,0.033864383
0.08327201,0.0,5.645746e-15,0.2608358,0.4063208,0.11841996,0.023957022,0.32850245,0.035790786,0.0,0.13592632,0.0,0.09851394,0.0,0.0,0.0,0.0,0.46087414,0.0,0.0,0.0,0.0,0.0,0.24843056,0.62465656,0.0,0.0,0.21925719,0.0,0.020146599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052480422,0.038166404,2.7667788e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12572932,0.03547223
0.083026044,0.0,5.388629e-16,0.25698778,0.40168113,0.11646052,0.024045369,0.32596913,0.034783553,0.0,0.13457689,0.0,0.098281436,0.0,0.0,0.0,0.0,0.455555,0.0,0.0,0.0,0.0,0.0,0.24615473,0.6224031,0.0,0.0,0.21527895,0.0,0.020543622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05338931,0.038468726,7.2078117e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12631528,0.033285443
0.08162683,0.0,4.2849203e-17,0.2551114,0.39868197,0.11585057,0.023604844,0.32326493,0.03474608,0.0,0.13630012,0.0,0.09879548,0.0,0.0,0.0,0.0,0.45316258,0.0,0.0,0.0,0.0,0.0,0.2425025,0.6171583,0.0,0.0,0.20919591,0.0,0.0205479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053903982,0.039350882,1.6961463e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12729703,0.03407227
0.08104945,0.0,2.795779e-18,0.25394666,0.39496613,0.114176884,0.022667756,0.3187627,0.034096163,0.0,0.13450299,0.0,0.097792216,0.0,0.0,0.0,0.0,0.44891712,0.0,0.0,0.0,0.0,0.0,0.24046442,0.6150018,0.0,0.0,0.20551956,0.0,0.020245768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05361567,0.036931798,3.5767475e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12505847,0.03334054
0.08072757,0.0,1.4720027e-19,0.25162187,0.39361688,0.11352215,0.022526434,0.31706926,0.033961136,0.0,0.13309537,0.0,0.09671821,0.0,0.0,0.0,0.0,0.44674665,0.0,0.0,0.0,0.0,0.0,0.23772082,0.6109697,0.0,0.0,0.20040385,0.0,0.019734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054846708,0.03787929,6.700677e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12388814,0.034243368
0.07950936,0.0,6.1404174e-21,0.24976832,0.38878733,0.113229945,0.023381522,0.31291458,0.033989973,0.0,0.13225234,0.0,0.09694869,0.0,0.0,0.0,0.0,0.44341645,0.0,0.0,0.0,0.0,0.0,0.23518711,0.6082849,0.0,0.0,0.19575186,0.0,0.020940188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052310843,0.03799675,1.1047693e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12523302,0.03384722
0.080159776,0.0,1.9888536e-22,0.24817677,0.3867563,0.1118956,0.022788195,0.3112931,0.033714607,0.0,0.1306241,0.0,0.09559937,0.0,0.0,0.0,0.0,0.4396271,0.0,0.0,0.0,0.0,0.0,0.23232715,0.60447544,0.0,0.0,0.19124389,0.0,0.019735321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052014586,0.037905395,1.5867412e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12152139,0.033270802
0.07888305,0.0,4.891479e-24,0.24612725,0.3822645,0.110078916,0.022924086,0.30781737,0.03386614,0.0,0.13004915,0.0,0.09468729,0.0,0.0,0.0,0.0,0.4362993,0.0,0.0,0.0,0.0,0.0,0.23036982,0.60275537,0.0,0.0,0.18734936,0.0,0.020219816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522059,0.038069,1.9633211e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121082604,0.03256128
0.07745079,0.0,8.912235e-26,0.2429489,0.3790756,0.11218204,0.022920191,0.30602962,0.03269036,0.0,0.12955819,0.0,0.09410353,0.0,0.0,0.0,0.0,0.43291205,0.0,0.0,0.0,0.0,0.0,0.22744262,0.5990147,0.0,0.0,0.18211573,0.0,0.020120595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053117275,0.03741516,2.067579e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12376576,0.032853704
0.07787728,0.0,1.1703568e-27,0.24087076,0.3765228,0.11125433,0.021886632,0.3028056,0.032684766,0.0,0.12704462,0.0,0.092232145,0.0,0.0,0.0,0.0,0.42930582,0.0,0.0,0.0,0.0,0.0,0.2250439,0.5970447,0.0,0.0,0.17852385,0.0,0.021007573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051369075,0.03810207,1.8288312e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12102638,0.032239206
0.0775553,0.0,1.0743013e-29,0.23912582,0.37328586,0.108439736,0.02197077,0.30074134,0.031957924,0.0,0.12937628,0.0,0.092846304,0.0,0.0,0.0,0.0,0.42673075,0.0,0.0,0.0,0.0,0.0,0.22244221,0.592843,0.0,0.0,0.17406175,0.0,0.02095398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052802652,0.036590196,1.3392029e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119507834,0.032766595
0.07718859,0.0,6.6600924e-32,0.23875469,0.36953402,0.109255485,0.021879217,0.29820305,0.03156466,0.0,0.12598102,0.0,0.0909771,0.0,0.0,0.0,0.0,0.42344514,0.0,0.0,0.0,0.0,0.0,0.2197112,0.5906626,0.0,0.0,0.16936435,0.0,0.01992911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052479737,0.038276646,7.991052e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11871607,0.03384085
0.07722872,0.0,2.6824685e-34,0.23538783,0.3667321,0.10854677,0.022717526,0.29494938,0.03188292,0.0,0.12632082,0.0,0.088989705,0.0,0.0,0.0,0.0,0.4212759,0.0,0.0,0.0,0.0,0.0,0.21717438,0.58721286,0.0,0.0,0.16487913,0.0,0.0206901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05161264,0.036133803,3.8186036e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11894352,0.03274342
0.076886825,0.0,6.716692e-37,0.23311126,0.36402315,0.10871411,0.021622706,0.2932442,0.031525146,0.0,0.12518695,0.0,0.090425715,0.0,0.0,0.0,0.0,0.41699985,0.0,0.0,0.0,0.0,0.0,0.2145705,0.58430886,0.0,0.0,0.16062446,0.0,0.020454803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050585907,0.03676929,1.433685e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119889155,0.03302902
0.07554981,0.0,9.94098e-40,0.232336,0.35976914,0.10626545,0.02272116,0.29212016,0.031582586,0.0,0.12447826,0.0,0.088582866,0.0,0.0,0.0,0.0,0.4129602,0.0,0.0,0.0,0.0,0.0,0.2125274,0.5818176,0.0,0.0,0.15695399,0.0,0.02022427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04980743,0.036666214,4.14103e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11877191,0.032249328
0.07532617,0.0,8.2e-43,0.2304789,0.35654405,0.10589926,0.022244599,0.28856128,0.031498075,0.0,0.120924346,0.0,0.0894633,0.0,0.0,0.0,0.0,0.40956697,0.0,0.0,0.0,0.0,0.0,0.21076167,0.5793643,0.0,0.0,0.15325996,0.0,0.020960925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05019577,0.03723106,8.9899575e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11821723,0.03323613
0.07550294,0.0,0.0,0.22779313,0.35338494,0.10642299,0.022590948,0.28575698,0.0305419,0.0,0.12232919,0.0,0.08896351,0.0,0.0,0.0,0.0,0.40661368,0.0,0.0,0.0,0.0,0.0,0.20828202,0.57612365,0.0,0.0,0.14838728,0.0,0.020365506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050371006,0.036441796,1.4295119e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11608795,0.031683084
0.074167445,0.0,0.0,0.22665714,0.3509203,0.10457156,0.021905798,0.28499296,0.030369164,0.0,0.12146371,0.0,0.08618998,0.0,0.0,0.0,0.0,0.4041504,0.0,0.0,0.0,0.0,0.0,0.20534804,0.57302684,0.0,0.0,0.14403474,0.0,0.019511163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04956141,0.034698684,1.617744e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11504984,0.033437558
0.07437,0.0,0.0,0.22414164,0.34751326,0.103150114,0.02230625,0.28195277,0.030215262,0.0,0.118293814,0.0,0.086940214,0.0,0.0,0.0,0.0,0.39966834,0.0,0.0,0.0,0.0,0.0,0.20405656,0.57196915,0.0,0.0,0.14118157,0.0,0.019719021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04942774,0.03522755,1.2616943e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112904064,0.03211535
0.073089264,0.0,0.0,0.22303216,0.34541735,0.10188234,0.021300267,0.27864328,0.02925801,0.0,0.11991056,0.0,0.08624325,0.0,0.0,0.0,0.0,0.39811105,0.0,0.0,0.0,0.0,0.0,0.20089114,0.567594,0.0,0.0,0.13573122,0.0,0.020533357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048982542,0.035983767,6.5405176e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11469809,0.03290989
0.07459644,0.0,0.0,0.22143717,0.34269586,0.10146945,0.021676023,0.27595192,0.029947804,0.0,0.11794756,0.0,0.086585246,0.0,0.0,0.0,0.0,0.39522225,0.0,0.0,0.0,0.0,0.0,0.19875674,0.56494063,0.0,0.0,0.13178535,0.0,0.01962353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049231984,0.035695963,2.1633056e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114124976,0.032436505
0.07415831,0.0,0.0,0.22019747,0.34140736,0.100141264,0.021280488,0.27414334,0.02937851,0.0,0.11673987,0.0,0.08315768,0.0,0.0,0.0,0.0,0.3920009,0.0,0.0,0.0,0.0,0.0,0.1967866,0.56279033,0.0,0.0,0.12843075,0.0,0.018609006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049464617,0.03529374,4.3573024e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11119038,0.03338342
0.073417895,0.0,0.0,0.21805894,0.33744845,0.10192738,0.021561533,0.27285212,0.029394729,0.0,0.1167685,0.0,0.084730834,0.0,0.0,0.0,0.0,0.38992205,0.0,0.0,0.0,0.0,0.0,0.19371791,0.558407,0.0,0.0,0.12389904,0.0,0.020016354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048597403,0.035263494,5.06555e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11119231,0.032653272
0.072626665,0.0,0.0,0.21671575,0.33529183,0.101119906,0.021267604,0.27044135,0.028863242,0.0,0.116390474,0.0,0.08212864,0.0,0.0,0.0,0.0,0.38600007,0.0,0.0,0.0,0.0,0.0,0.19207785,0.5568138,0.0,0.0,0.120538,0.0,0.020348156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048561648,0.034314957,3.2e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10918823,0.031147603
0.07210753,0.0,0.0,0.21571061,0.3310929,0.09894727,0.021229172,0.269629,0.028948875,0.0,0.115307555,0.0,0.08414733,0.0,0.0,0.0,0.0,0.3823764,0.0,0.0,0.0,0.0,0.0,0.19012053,0.55509317,0.0,0.0,0.117252365,0.0,0.01925751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048524454,0.03461328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10877389,0.03253149
0.07185807,0.0,0.0,0.21387455,0.32971868,0.098077595,0.020831885,0.26543376,0.02836895,0.0,0.11526788,0.0,0.082947485,0.0,0.0,0.0,0.0,0.38094187,0.0,0.0,0.0,0.0,0.0,0.18788671,0.55231804,0.0,0.0,0.11313892,0.0,0.018493365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04837087,0.035228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110088214,0.03178593
0.07203192,0.0,0.0,0.21167833,0.3269924,0.09913276,0.021413583,0.26392177,0.027736543,0.0,0.11379657,0.0,0.08112418,0.0,0.0,0.0,0.0,0.37778586,0.0,0.0,0.0,0.0,0.0,0.18610306,0.5498429,0.0,0.0,0.10977246,0.0,0.019834168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048817575,0.034709565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10979777,0.030802831
0.07176876,0.0,0.0,0.21110407,0.3248729,0.09736997,0.021078747,0.26302168,0.028061002,0.0,0.11420807,0.0,0.081786446,0.0,0.0,0.0,0.0,0.37468717,0.0,0.0,0.0,0.0,0.0,0.18383594,0.5465626,0.0,0.0,0.10596161,0.0,0.01967941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04747615,0.034404453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10794752,0.032220997
0.071744904,0.0,0.0,0.20974083,0.32309178,0.096608065,0.020405145,0.2604851,0.02842121,0.0,0.112844184,0.0,0.08059899,0.0,0.0,0.0,0.0,0.3720329,0.0,0.0,0.0,0.0,0.0,0.18186007,0.54433304,0.0,0.0,0.102642536,0.0,0.018305812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047890645,0.034119595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10763927,0.032501366
0.07244904,0.0,0.0,0.20784038,0.31987152,0.096219346,0.020533698,0.25856304,0.02792024,0.0,0.11218431,0.0,0.08095757,0.0,0.0,0.0,0.0,0.369875,0.0,0.0,0.0,0.0,0.0,0.17970818,0.5412563,0.0,0.0,0.09907517,0.0,0.018842466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047377586,0.033886943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10629186,0.031139089
0.07134041,0.0,0.0,0.20545417,0.3174648,0.09524714,0.019908808,0.25662708,0.026926918,0.0,0.11262662,0.0,0.08105387,0.0,0.0,0.0,0.0,0.36730352,0.0,0.0,0.0,0.0,0.0,0.17733356,0.5384302,0.0,0.0,0.09518515,0.0,0.019353172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047603562,0.03404129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10676564,0.030847736
0.07120896,0.0,0.0,0.2036253,0.3147535,0.09507787,0.020181479,0.25444442,0.028007759,0.0,0.10991523,0.0,0.080001004,0.0,0.0,0.0,0.0,0.36434084,0.0,0.0,0.0,0.0,0.0,0.17572425,0.5370285,0.0,0.0,0.091758385,0.0,0.019072404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04706046,0.033677883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1042279,0.03229362
0.07045844,0.0,0.0,0.20319258,0.3136207,0.09661266,0.019985845,0.25307405,0.027623937,0.0,0.10937088,0.0,0.078642726,0.0,0.0,0.0,0.0,0.36255363,0.0,0.0,0.0,0.0,0.0,0.17361316,0.5338944,0.0,0.0,0.087933764,0.0,0.02036086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04745034,0.03365539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10500924,0.031236107
0.06973909,0.0,0.0,0.20170948,0.3110204,0.09477842,0.020281259,0.2514087,0.026845522,0.0,0.109587595,0.0,0.078258455,0.0,0.0,0.0,0.0,0.3590053,0.0,0.0,0.0,0.0,0.0,0.1714057,0.531608,0.0,0.0,0.08459381,0.0,0.019786641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04695207,0.033062357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10429506,0.030540278
