total_gen,total_losses,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,congestion_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_inadv_interchange_mw
0.0,1.0,0.0,0.0,1.0,0.8028678,0.0,0.0,0.6892968,0.0,0.0,0.0,0.0,0.0,0.4130496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4015631,1.0,0.0,0.0,0.18173811,0.0,0.0,1.0,1.0,0.13824797,0.0,0.0,0.56817883,1.0,1.0,0.46502602,0.0
0.0,1.0,0.0,0.0,1.0,0.8123292,0.0,0.0,0.691977,0.0,0.0,0.0,0.0,0.0,0.4160846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39937654,1.0,0.0,0.0,0.19425261,0.0,0.0,1.0,1.0,0.12355142,0.0,0.0,0.5776738,1.0,1.0,0.505618,0.0
0.0,1.0,0.0,0.0,1.0,0.82772315,0.0,0.0,0.6875496,0.0,0.0,0.0,0.0,0.0,0.40566918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39241305,1.0,0.0,0.0,0.22481486,0.0,0.0,1.0,1.0,0.11413686,0.0,0.0,0.5804444,1.0,1.0,0.5394801,0.0
0.0,1.0,0.0,0.0,1.0,0.8420506,0.0,0.0,0.6814779,0.0,0.0,0.0,0.0,0.0,0.3846253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38817108,1.0,0.0,0.0,0.22039856,0.0,0.0,1.0,1.0,0.10962483,0.0,0.0,0.58267206,1.0,1.0,0.5546582,0.0
0.0,1.0,0.0,0.0,1.0,0.869215,0.0,0.0,0.6595717,0.0,0.0,0.0,0.0,0.0,0.3679913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37858322,1.0,0.0,0.0,0.22936258,0.0,0.0,1.0,1.0,0.10628143,0.0,0.0,0.6072166,1.0,1.0,0.5875482,0.0
0.0,1.0,0.0,0.0,1.0,0.9021399,0.0,0.0,0.6592487,0.0,0.0,0.0,0.0,0.0,0.34995073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36683607,1.0,0.0,0.0,0.25254536,0.0,0.0,1.0,1.0,0.07885256,0.0,0.0,0.622853,1.0,1.0,0.605517,0.0
0.0,1.0,0.0,0.0,1.0,0.92219716,0.0,0.0,0.6537371,0.0,0.0,0.0,0.0,0.0,0.34377193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34477216,1.0,0.0,0.0,0.26190415,0.0,0.0,1.0,1.0,0.046659667,0.0,0.0,0.62568486,1.0,1.0,0.62567085,0.0
0.0,1.0,0.0,0.0,1.0,0.9510439,0.0,0.0,0.66915584,0.0,0.0,0.0,0.0,0.0,0.33687827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35388893,1.0,0.0,0.0,0.27876952,0.0,0.0,1.0,1.0,0.02069218,0.0,0.0,0.6298836,1.0,1.0,0.6462707,0.0
0.0,1.0,0.0,0.0,1.0,0.9714562,0.0,0.0,0.6934503,0.0,0.0,0.0,0.0,0.0,0.33196706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34982237,1.0,0.0,0.0,0.2931556,0.0,0.0,1.0,1.0,0.0030199303,0.0,0.0,0.6405341,1.0,1.0,0.6742721,0.0
0.0,1.0,0.0,0.0,1.0,0.9844791,0.0,0.0,0.70411694,0.0,0.0,0.0,0.0,0.0,0.3340029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3421555,1.0,0.0,0.0,0.31062052,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6461763,1.0,1.0,0.70740145,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7108606,0.0,0.0,0.0,0.0,0.0,0.3155406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33540437,1.0,0.0,0.0,0.322499,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6704706,1.0,1.0,0.7287871,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.71134293,0.0,0.0,0.0,0.0,0.0,0.30552322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3309077,1.0,0.0,0.0,0.34026045,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.66180915,1.0,1.0,0.76458085,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.72034574,0.0,0.0,0.0,0.0,0.0,0.28974208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32589954,1.0,0.0,0.0,0.34140924,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.66190976,1.0,1.0,0.7783049,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7157681,0.0,0.0,0.0,0.0,0.0,0.28567946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31760433,1.0,0.0,0.0,0.3494621,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6639896,1.0,1.0,0.8162574,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7205556,0.0,0.0,0.0,0.0,0.0,0.26957047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31365788,1.0,0.0,0.0,0.37109086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6640204,1.0,1.0,0.8504507,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7317884,0.0,0.0,0.0,0.0,0.0,0.24829394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29988655,1.0,0.0,0.0,0.3882797,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6745136,1.0,1.0,0.87394875,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.74039876,0.0,0.0,0.0,0.0,0.0,0.25884998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29133222,1.0,0.0,0.0,0.41576964,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6716159,1.0,1.0,0.90822554,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.76291466,0.0,0.0,0.0,0.0,0.0,0.24649338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813092,1.0,0.0,0.0,0.42385605,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6796948,1.0,1.0,0.9161281,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.78963757,0.0,0.0,0.0,0.0,0.0,0.23674177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28118584,1.0,0.0,0.0,0.42669106,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.68406636,1.0,1.0,0.93865365,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.790573,0.0,0.0,0.0,0.0,0.0,0.20591739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26235497,1.0,0.0,0.0,0.4399521,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.68703085,1.0,1.0,0.9652075,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.81951416,0.0,0.0,0.0,0.0,0.0,0.18803929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26360613,1.0,0.0,0.0,0.48463768,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6830707,1.0,1.0,0.9887055,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8250359,0.0,0.0,0.0,0.0,0.0,0.15416764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25916627,1.0,0.0,0.0,0.5084365,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6928543,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8338677,0.0,0.0,0.0,0.0,0.0,0.12899463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24536125,1.0,0.0,0.0,0.5238578,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7044376,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8386269,0.0,0.0,0.0,0.0,0.0,0.09188702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25392395,1.0,0.0,0.0,0.5496842,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7007044,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8606217,0.0,0.0,0.0,0.0,0.0,0.06756067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24271987,1.0,0.0,0.0,0.5679678,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.69935095,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.87499005,0.0,0.0,0.0,0.0,0.0,0.043428715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22257252,1.0,0.0,0.0,0.5989176,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7005015,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8779683,0.0,0.0,0.0,0.0,0.0,0.011398378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20664182,1.0,0.0,0.0,0.62730175,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7074176,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.898752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19332111,1.0,0.0,0.0,0.65549827,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.73322994,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9107586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16375174,1.0,0.0,0.0,0.7006891,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.75178695,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9322606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13929017,1.0,0.0,0.0,0.72472763,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7624684,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9597936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121631786,1.0,0.0,0.0,0.739612,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7588546,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9860181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0900247,1.0,0.0,0.0,0.7695816,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7602664,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07231868,1.0,0.0,0.0,0.8104956,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.76898384,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06142738,1.0,0.0,0.0,0.83672357,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.77022487,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03089205,1.0,0.0,0.0,0.8773733,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.77850986,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038076863,1.0,0.0,0.0,0.9056787,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.77783555,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.92929494,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.784168,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.96246123,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7867183,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99857455,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8003413,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.80041665,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7995292,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.80514306,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8095035,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8164623,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8295677,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8370748,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.84844935,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.84845686,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8535725,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.85680157,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8711062,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8771532,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.88046867,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8886331,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.890971,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9155298,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.92365927,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8958271,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8945545,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.89388216,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8920818,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9050043,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9147791,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9353854,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9475106,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.95496887,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9581233,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.97307456,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9768748,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9726917,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.98623234,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9989479,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
