area_1_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074081495,0.0062472923,0.0,0.0,0.037020106,0.0,0.0,0.0,0.0,0.0,0.0,0.016038412,0.042597014,0.0024198573,0.0,0.0,0.0217098,0.02017346,0.017962955,0.007003948,0.0075678183,0.0,0.051331658,0.00781882,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074576978,0.006195562,0.0,0.0,0.037377696,0.0,0.0,0.0,0.0,0.0,0.0,0.015720576,0.042410716,0.002694229,0.0,0.0,0.021249292,0.019790938,0.018455993,0.00685691,0.007752708,0.0,0.052040946,0.0075992877,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073102536,0.006450319,0.0,0.0,0.03705528,0.0,0.0,0.0,0.0,0.0,0.0,0.015672063,0.0423877,0.0026187277,0.0,0.0,0.02116938,0.019780075,0.018523457,0.006732175,0.0076542837,0.0,0.051614385,0.0077883042,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007260735,0.0064393547,0.0,0.0,0.03663861,0.0,0.0,0.0,0.0,0.0,0.0,0.015619083,0.042142205,0.0024971825,0.0,0.0,0.021050267,0.01973779,0.017855749,0.006877853,0.007479763,0.0,0.051311918,0.0076296735,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007340028,0.006880458,0.0,0.0,0.03670637,0.0,0.0,0.0,0.0,0.0,0.0,0.01567594,0.041776616,0.002383319,0.0,0.0,0.021583019,0.019698525,0.017958833,0.006389534,0.007617735,0.0,0.050785575,0.00773143,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073359637,0.0061479574,0.0,0.0,0.036592767,0.0,0.0,0.0,0.0,0.0,0.0,0.015583038,0.04159812,0.0027018548,0.0,0.0,0.021145428,0.019845184,0.017872013,0.0068525667,0.0075282212,0.0,0.05092192,0.007779692,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071109016,0.0060281665,0.0,0.0,0.03638588,0.0,0.0,0.0,0.0,0.0,0.0,0.015556915,0.04187877,0.0024752412,0.0,0.0,0.021110794,0.019855337,0.017831963,0.0069451896,0.0075642164,0.0,0.050424706,0.0077676997,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075408565,0.0064363414,0.0,0.0,0.036134392,0.0,0.0,0.0,0.0,0.0,0.0,0.015765991,0.041778848,0.0025685278,0.0,0.0,0.021170812,0.01954033,0.018058345,0.006658072,0.007630701,0.0,0.051140662,0.007990362,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007285085,0.00614395,0.0,0.0,0.036492813,0.0,0.0,0.0,0.0,0.0,0.0,0.015464248,0.04151115,0.0024014772,0.0,0.0,0.02150364,0.019492045,0.017550929,0.0066184243,0.007576928,0.0,0.051106386,0.0076673212,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073676105,0.006300096,0.0,0.0,0.03627826,0.0,0.0,0.0,0.0,0.0,0.0,0.015638968,0.0412088,0.0023151308,0.0,0.0,0.020981396,0.019328468,0.017403582,0.006678926,0.007651307,0.0,0.051306967,0.0076048803,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007111999,0.0060200025,0.0,0.0,0.03600135,0.0,0.0,0.0,0.0,0.0,0.0,0.015399841,0.041178342,0.0024579149,0.0,0.0,0.020713054,0.019481901,0.017553765,0.006784613,0.0077029234,0.0,0.05028875,0.0075850463,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072952267,0.006318588,0.0,0.0,0.035477374,0.0,0.0,0.0,0.0,0.0,0.0,0.015483909,0.040993396,0.0024891642,0.0,0.0,0.020826234,0.0192007,0.017779894,0.0066870367,0.007558447,0.0,0.050516773,0.0076923175,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00702588,0.0060846037,0.0,0.0,0.035611637,0.0,0.0,0.0,0.0,0.0,0.0,0.015441411,0.0408375,0.0024400286,0.0,0.0,0.02081597,0.019322364,0.017689714,0.0066263825,0.007457734,0.0,0.05065545,0.007651387,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070492346,0.0061979215,0.0,0.0,0.035628587,0.0,0.0,0.0,0.0,0.0,0.0,0.0152472835,0.040456038,0.002376317,0.0,0.0,0.02064163,0.019356383,0.017824216,0.006767134,0.007504339,0.0,0.049976327,0.007628749,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007284966,0.0064251134,0.0,0.0,0.035484325,0.0,0.0,0.0,0.0,0.0,0.0,0.015132289,0.040648177,0.0023858275,0.0,0.0,0.020786796,0.019040473,0.017526807,0.006652329,0.007428491,0.0,0.049852148,0.007628073,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072559603,0.006504809,0.0,0.0,0.03542289,0.0,0.0,0.0,0.0,0.0,0.0,0.015151997,0.04038655,0.002519833,0.0,0.0,0.020571653,0.019113893,0.017555084,0.0068065855,0.0075998884,0.0,0.049422536,0.007756594,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070122364,0.0062086717,0.0,0.0,0.035322048,0.0,0.0,0.0,0.0,0.0,0.0,0.015269348,0.04030774,0.002464779,0.0,0.0,0.020628434,0.019353721,0.017346803,0.0066761025,0.0075120158,0.0,0.04928506,0.007637135,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006850337,0.006274172,0.0,0.0,0.03510014,0.0,0.0,0.0,0.0,0.0,0.0,0.015118698,0.03990513,0.0024506887,0.0,0.0,0.020359334,0.019047147,0.016949533,0.0066575063,0.0074838432,0.0,0.049664732,0.0075635174,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00702455,0.006080425,0.0,0.0,0.0350829,0.0,0.0,0.0,0.0,0.0,0.0,0.015041783,0.04011372,0.0024420156,0.0,0.0,0.020743001,0.019390125,0.017527217,0.006468643,0.0074264556,0.0,0.049060106,0.007538481,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069493265,0.0062631075,0.0,0.0,0.03487329,0.0,0.0,0.0,0.0,0.0,0.0,0.0149526205,0.039830677,0.0024682113,0.0,0.0,0.020538526,0.018825095,0.017222991,0.0066595743,0.0074455217,0.0,0.049013525,0.007279185,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069467374,0.006362351,0.0,0.0,0.034868736,0.0,0.0,0.0,0.0,0.0,0.0,0.014949851,0.039561655,0.0025294053,0.0,0.0,0.020305797,0.019046102,0.017199371,0.0065496224,0.007321228,0.0,0.04888599,0.0074955956,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006949141,0.0060838824,0.0,0.0,0.034749135,0.0,0.0,0.0,0.0,0.0,0.0,0.014889715,0.03948995,0.0023876901,0.0,0.0,0.020493085,0.01908369,0.017134981,0.006464674,0.007180749,0.0,0.049112294,0.007471649,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007032041,0.0064282487,0.0,0.0,0.034765646,0.0,0.0,0.0,0.0,0.0,0.0,0.014725997,0.039068297,0.0024521402,0.0,0.0,0.020237433,0.018692315,0.016856223,0.006388022,0.0073716715,0.0,0.04885353,0.007359565,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006907823,0.0059746164,0.0,0.0,0.034387,0.0,0.0,0.0,0.0,0.0,0.0,0.01461727,0.039048713,0.0024477104,0.0,0.0,0.020365674,0.019124951,0.01702604,0.006538954,0.0073350696,0.0,0.048351727,0.0073685106,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006962471,0.0062058484,0.0,0.0,0.034483522,0.0,0.0,0.0,0.0,0.0,0.0,0.014647019,0.03926503,0.0024242909,0.0,0.0,0.020219956,0.019026583,0.01739926,0.0063472516,0.0073579797,0.0,0.048643805,0.0073633757,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068488666,0.0061272713,0.0,0.0,0.03406636,0.0,0.0,0.0,0.0,0.0,0.0,0.014668479,0.038949452,0.002338659,0.0,0.0,0.020305505,0.01882019,0.016948937,0.006412322,0.0072437585,0.0,0.047998622,0.007374678,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070210323,0.006121187,0.0,0.0,0.034106996,0.0,0.0,0.0,0.0,0.0,0.0,0.014711812,0.038747594,0.0024238059,0.0,0.0,0.020066595,0.018595079,0.016885446,0.0064499215,0.0072195586,0.0,0.04808849,0.00750647,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007028715,0.005902286,0.0,0.0,0.034051932,0.0,0.0,0.0,0.0,0.0,0.0,0.014660166,0.03867839,0.0025057362,0.0,0.0,0.020249015,0.018966362,0.016818926,0.0063203797,0.007156287,0.0,0.047728185,0.0075182556,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068190796,0.005941352,0.0,0.0,0.034063417,0.0,0.0,0.0,0.0,0.0,0.0,0.014476596,0.038566772,0.002342331,0.0,0.0,0.02017238,0.019147724,0.016826363,0.0064724665,0.0072755753,0.0,0.047928,0.0073926207,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067235436,0.006095149,0.0,0.0,0.03394998,0.0,0.0,0.0,0.0,0.0,0.0,0.01465042,0.039047107,0.002130273,0.0,0.0,0.019978466,0.018574296,0.01713102,0.0062773586,0.007225522,0.0,0.04793773,0.007441095,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071286988,0.0062469635,0.0,0.0,0.03381202,0.0,0.0,0.0,0.0,0.0,0.0,0.01448416,0.038560852,0.0023471795,0.0,0.0,0.01975204,0.018764313,0.016883599,0.006494884,0.0072757076,0.0,0.04781494,0.007620367,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071157166,0.006237002,0.0,0.0,0.03367767,0.0,0.0,0.0,0.0,0.0,0.0,0.014744111,0.03846637,0.0023987999,0.0,0.0,0.020140518,0.018652136,0.016928704,0.0064643146,0.0070788437,0.0,0.047877617,0.0072808694,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006879567,0.0062491694,0.0,0.0,0.03380532,0.0,0.0,0.0,0.0,0.0,0.0,0.014412186,0.038347997,0.0022254724,0.0,0.0,0.01995135,0.018647727,0.016919605,0.006201135,0.0072862455,0.0,0.047857188,0.007403727,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068455706,0.006331881,0.0,0.0,0.03335924,0.0,0.0,0.0,0.0,0.0,0.0,0.014402445,0.038360838,0.0022529997,0.0,0.0,0.019838873,0.018894436,0.016625866,0.0063413903,0.0072783767,0.0,0.04745483,0.007377911,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006977915,0.006361537,0.0,0.0,0.03330158,0.0,0.0,0.0,0.0,0.0,0.0,0.014369922,0.038106546,0.0023817965,0.0,0.0,0.019695036,0.018630313,0.016490841,0.006346946,0.0073637953,0.0,0.047542352,0.0072014155,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069929077,0.005813329,0.0,0.0,0.033513743,0.0,0.0,0.0,0.0,0.0,0.0,0.01458164,0.037863057,0.0023486326,0.0,0.0,0.019947411,0.018622415,0.016381994,0.0063681663,0.0072482955,0.0,0.047436222,0.007291339,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006814872,0.0060281823,0.0,0.0,0.03330109,0.0,0.0,0.0,0.0,0.0,0.0,0.014219056,0.038215496,0.0024286786,0.0,0.0,0.019662062,0.01873115,0.016617706,0.0063199373,0.0073540043,0.0,0.047340665,0.007239201,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006950455,0.0061580553,0.0,0.0,0.033149958,0.0,0.0,0.0,0.0,0.0,0.0,0.014515024,0.038037814,0.0022488902,0.0,0.0,0.019645236,0.018550565,0.016631344,0.0066274283,0.0072160396,0.0,0.047382724,0.0072195516,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006806264,0.0056837485,0.0,0.0,0.032960065,0.0,0.0,0.0,0.0,0.0,0.0,0.014470085,0.03711075,0.0023704446,0.0,0.0,0.019777138,0.018738108,0.016605483,0.0063655,0.0071507003,0.0,0.046671767,0.0071787834,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067085824,0.005646491,0.0,0.0,0.032976944,0.0,0.0,0.0,0.0,0.0,0.0,0.014305317,0.037379734,0.0023936934,0.0,0.0,0.019556284,0.018685263,0.016698522,0.0064352066,0.0071437755,0.0,0.046530563,0.00706402,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006784813,0.005739056,0.0,0.0,0.03251167,0.0,0.0,0.0,0.0,0.0,0.0,0.014314389,0.037490975,0.0025940076,0.0,0.0,0.019587943,0.018693592,0.016529994,0.0063192593,0.0071046543,0.0,0.046837337,0.0071329665,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068638907,0.006077201,0.0,0.0,0.032938235,0.0,0.0,0.0,0.0,0.0,0.0,0.014342863,0.0375358,0.0025085388,0.0,0.0,0.019624064,0.018380776,0.016535396,0.006324644,0.006966691,0.0,0.046705,0.007190272,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066479994,0.0059546353,0.0,0.0,0.03264571,0.0,0.0,0.0,0.0,0.0,0.0,0.014482118,0.03741652,0.0024396155,0.0,0.0,0.01961538,0.01840317,0.01629638,0.006324111,0.0070698317,0.0,0.046443563,0.007224955,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066815834,0.0058583952,0.0,0.0,0.03255402,0.0,0.0,0.0,0.0,0.0,0.0,0.014382584,0.03716655,0.0024120298,0.0,0.0,0.019487683,0.018162027,0.016284222,0.006375191,0.007072238,0.0,0.046645403,0.007288186,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068137934,0.0057604075,0.0,0.0,0.032286163,0.0,0.0,0.0,0.0,0.0,0.0,0.01420531,0.036807038,0.002407289,0.0,0.0,0.019446436,0.01832387,0.016268287,0.0063778344,0.0069350735,0.0,0.045683175,0.007091259,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069200867,0.005669264,0.0,0.0,0.03211574,0.0,0.0,0.0,0.0,0.0,0.0,0.014360799,0.037079394,0.0022425756,0.0,0.0,0.019191628,0.018086256,0.016223302,0.0062708063,0.006754959,0.0,0.04637864,0.007211093,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067746523,0.0060302764,0.0,0.0,0.032275554,0.0,0.0,0.0,0.0,0.0,0.0,0.014113585,0.036945105,0.0023882189,0.0,0.0,0.019075716,0.018199045,0.016800353,0.006326494,0.0069352784,0.0,0.04593665,0.0069673373,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067699575,0.005846334,0.0,0.0,0.03225578,0.0,0.0,0.0,0.0,0.0,0.0,0.0142352395,0.036859564,0.002254401,0.0,0.0,0.01933069,0.018383216,0.016466597,0.0062051616,0.0070611457,0.0,0.04613851,0.0069557107,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066765794,0.005986429,0.0,0.0,0.032096755,0.0,0.0,0.0,0.0,0.0,0.0,0.014365147,0.03678861,0.0023326175,0.0,0.0,0.019334951,0.018289732,0.016197542,0.006181238,0.0069568446,0.0,0.046540592,0.00723639,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006532842,0.0054178457,0.0,0.0,0.032323647,0.0,0.0,0.0,0.0,0.0,0.0,0.014298351,0.036871556,0.002383224,0.0,0.0,0.019435706,0.01837668,0.016084654,0.0061882418,0.0071146167,0.0,0.046180487,0.0072433297,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067347833,0.005709259,0.0,0.0,0.0322518,0.0,0.0,0.0,0.0,0.0,0.0,0.014359445,0.036729835,0.0022951956,0.0,0.0,0.019302316,0.018264452,0.016138135,0.006159549,0.0070976526,0.0,0.045660965,0.0070748855,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006984365,0.0059862877,0.0,0.0,0.031956177,0.0,0.0,0.0,0.0,0.0,0.0,0.014195622,0.036389474,0.0022846824,0.0,0.0,0.019071944,0.017756741,0.016441077,0.0061117513,0.007055866,0.0,0.045956723,0.007092766,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066250875,0.005380361,0.0,0.0,0.031713404,0.0,0.0,0.0,0.0,0.0,0.0,0.014098475,0.036632277,0.0022765629,0.0,0.0,0.019094355,0.018211976,0.016429171,0.006075051,0.0068725096,0.0,0.045268614,0.006912307,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006564152,0.005917222,0.0,0.0,0.032033145,0.0,0.0,0.0,0.0,0.0,0.0,0.014118912,0.036166336,0.002251244,0.0,0.0,0.019128233,0.018100806,0.01618857,0.006102975,0.0070127496,0.0,0.04591021,0.007023205,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006518179,0.0057582664,0.0,0.0,0.03174569,0.0,0.0,0.0,0.0,0.0,0.0,0.01388186,0.036272038,0.002293694,0.0,0.0,0.018931296,0.018078241,0.01655173,0.0060868934,0.0068952073,0.0,0.04528053,0.0069740876,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064625903,0.00570942,0.0,0.0,0.031745862,0.0,0.0,0.0,0.0,0.0,0.0,0.013770014,0.03599219,0.0022796858,0.0,0.0,0.0189035,0.01795787,0.016143134,0.0060535707,0.0067662904,0.0,0.044981208,0.006987501,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006518458,0.005937485,0.0,0.0,0.031571276,0.0,0.0,0.0,0.0,0.0,0.0,0.013758774,0.03585151,0.0024482396,0.0,0.0,0.01882651,0.017888831,0.016548872,0.0061868937,0.006851266,0.0,0.045190528,0.0069774,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006423042,0.005746267,0.0,0.0,0.031350132,0.0,0.0,0.0,0.0,0.0,0.0,0.013930862,0.03564031,0.0023056176,0.0,0.0,0.018788347,0.017893149,0.016167186,0.006043432,0.006817437,0.0,0.04525219,0.006840298,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006473466,0.005343526,0.0,0.0,0.03125802,0.0,0.0,0.0,0.0,0.0,0.0,0.013876157,0.035479497,0.0022635413,0.0,0.0,0.018934095,0.01791975,0.016227394,0.005897699,0.006781534,0.0,0.045225225,0.0067990934,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064017996,0.0056753512,0.0,0.0,0.031206397,0.0,0.0,0.0,0.0,0.0,0.0,0.0137333395,0.035453748,0.0024278453,0.0,0.0,0.018741153,0.017761769,0.016184157,0.0061909524,0.0067550936,0.0,0.045087177,0.0067212987,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065014474,0.0060351654,0.0,0.0,0.031196933,0.0,0.0,0.0,0.0,0.0,0.0,0.013653984,0.035421137,0.0023033011,0.0,0.0,0.018910334,0.017871263,0.01596601,0.006006109,0.0067326343,0.0,0.044922393,0.0069242218,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006226714,0.005988112,0.0,0.0,0.031151522,0.0,0.0,0.0,0.0,0.0,0.0,0.013583881,0.03567168,0.0022206788,0.0,0.0,0.018531656,0.017655013,0.015998708,0.0060203783,0.0067454157,0.0,0.04485033,0.0067940024,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064009787,0.0058843684,0.0,0.0,0.031189926,0.0,0.0,0.0,0.0,0.0,0.0,0.013679371,0.03501435,0.0022786956,0.0,0.0,0.018762654,0.017875943,0.015918737,0.0060908506,0.006779305,0.0,0.044429403,0.006761177,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064863903,0.0057931864,0.0,0.0,0.030926727,0.0,0.0,0.0,0.0,0.0,0.0,0.01369954,0.035261016,0.0024513355,0.0,0.0,0.018716348,0.017389547,0.016065096,0.0061799986,0.006770815,0.0,0.044397,0.0068239463,0.0,0.0,0.0
