total_gen,total_losses,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,congestion_price_da,net_actual_interchange_mw,net_sched_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw
0.0,0.09746416,0.008034225,0.0,0.0,2.0474406e-14,0.16214441,0.043703567,0.0,0.0,0.12083829,0.10797528,0.17604336,0.10037292,0.07205378,0.0,0.016416976,0.0,0.13512596,0.0,0.0,0.0,0.06543607,0.07079072,0.057493597,0.0035918388,0.0,0.3964417,4.936487e-13,0.002562743,0.4985296,0.43753245,0.046654303,0.0,0.076482065,0.0,0.0,0.0
0.0,0.09486474,0.0070117554,0.0,0.0,2.038174e-15,0.16530167,0.04290362,0.0,0.0,0.11992027,0.10200588,0.1759131,0.10058264,0.07148227,0.0,0.01774319,0.0,0.13694729,0.0,0.0,0.0,0.067382246,0.067571744,0.058807634,0.0027656355,0.0,0.3930919,7.2642745e-14,0.002072722,0.49664158,0.4403454,0.04568736,0.0,0.076411895,0.0,0.0,0.0
0.0,0.09944074,0.005923791,0.0,0.0,1.6962657e-16,0.16373447,0.041251417,0.0,0.0,0.120915495,0.10237138,0.1750903,0.099030554,0.069535986,0.0,0.017053531,0.0,0.13375725,0.0,0.0,0.0,0.067447275,0.067401156,0.05595565,0.0020485937,0.0,0.39364874,9.2272195e-15,0.0016472643,0.48939726,0.43402606,0.04544984,0.0,0.07623013,0.0,0.0,0.0
0.0,0.10321374,0.0048634503,0.0,0.0,1.1627834e-17,0.16185187,0.043075465,0.0,0.0,0.11804132,0.103233695,0.17300735,0.09833118,0.07133243,0.0,0.017193925,0.0,0.13647556,0.0,0.0,0.0,0.064395435,0.06693128,0.05718389,0.0014594056,0.0,0.3900115,9.9969e-16,0.0012879085,0.49241182,0.43215856,0.045059383,0.0,0.07445288,0.0,0.0,0.0
0.0,0.09739883,0.004027881,0.0,0.0,6.459051e-19,0.16055061,0.04124629,0.0,0.0,0.11948453,0.106149115,0.16842604,0.095502965,0.070672855,0.0,0.018080626,0.0,0.12921302,0.0,0.0,0.0,0.06290815,0.06957441,0.05954202,0.001013802,0.0,0.38960662,9.1183176e-17,0.0009848167,0.49031326,0.43889037,0.04470198,0.0,0.07306654,0.0,0.0,0.0
0.0,0.09857435,0.003334856,0.0,0.0,2.8557548e-20,0.16074121,0.041582994,0.0,0.0,0.120443165,0.105478734,0.17054117,0.09914877,0.06859691,0.0,0.017511154,0.0,0.1337509,0.0,0.0,0.0,0.065328434,0.066124015,0.05817464,0.00067365804,0.0,0.38811827,6.90297e-18,0.0007401329,0.48702133,0.4334661,0.044439532,0.0,0.07611553,0.0,0.0,0.0
0.0,0.097829916,0.0027533332,0.0,0.0,9.853537e-22,0.16680698,0.04344267,0.0,0.0,0.118760556,0.099856205,0.17118241,0.100913465,0.07076609,0.0,0.018406892,0.0,0.13357584,0.0,0.0,0.0,0.06390669,0.06793426,0.057026476,0.00043424076,0.0,0.38411766,4.2703155e-19,0.00054172205,0.48535284,0.43508694,0.046644293,0.0,0.07497784,0.0,0.0,0.0
0.0,0.09840647,0.0021925909,0.0,0.0,2.5961633e-23,0.1660012,0.041767523,0.0,0.0,0.11947076,0.09957597,0.17323937,0.10151628,0.07120927,0.0,0.016588101,0.0,0.13030341,0.0,0.0,0.0,0.06532146,0.06727902,0.06006001,0.00026913406,0.0,0.38308203,2.1220918e-20,0.00038607648,0.48132822,0.431996,0.04570904,0.0,0.07669639,0.0,0.0,0.0
0.0,0.098944426,0.0016775624,0.0,0.0,5.098968e-25,0.16458204,0.044120807,0.0,0.0,0.11744356,0.103185184,0.16608499,0.09794767,0.068999425,0.0,0.017528433,0.0,0.13287683,0.0,0.0,0.0,0.066614725,0.06652172,0.060596026,0.00016045984,0.0,0.3806343,8.3135665e-22,0.00026949155,0.48220566,0.42697,0.046068758,0.0,0.07424383,0.0,0.0,0.0
0.0,0.09829591,0.0012988906,0.0,0.0,7.2681846e-27,0.16391392,0.043413807,0.0,0.0,0.1196291,0.10372405,0.17220381,0.0989488,0.07066216,0.0,0.01721882,0.0,0.12769066,0.0,0.0,0.0,0.064141914,0.06689462,0.05851173,9.183125e-05,0.0,0.37752894,2.5149984e-23,0.00018193155,0.4807318,0.42274946,0.044661116,0.0,0.07455284,0.0,0.0,0.0
0.0,0.09734739,0.0009742043,0.0,0.0,7.298097e-29,0.16113044,0.043161258,0.0,0.0,0.11479438,0.10653331,0.16934136,0.099139825,0.07221841,0.0,0.017199619,0.0,0.12751113,0.0,0.0,0.0,0.06277994,0.0665623,0.055265088,5.033167e-05,0.0,0.3780546,5.7422477e-25,0.00011945415,0.47734046,0.42858422,0.044834003,0.0,0.07349192,0.0,0.0,0.0
0.0,0.09515297,0.0007118806,0.0,0.0,4.992508e-31,0.16097271,0.0456522,0.0,0.0,0.11703008,0.10613001,0.16981961,0.0988963,0.07024023,0.0,0.017399259,0.0,0.12823185,0.0,0.0,0.0,0.06453556,0.066380456,0.058462847,2.6364054e-05,0.0,0.3764004,9.6472134e-27,7.6151606e-05,0.47250986,0.42525378,0.047003902,0.0,0.0769829,0.0,0.0,0.0
0.0,0.097671166,0.00050728937,0.0,0.0,2.2407958e-33,0.1644162,0.044326782,0.0,0.0,0.116302654,0.10529591,0.16850741,0.10080012,0.06992214,0.0,0.018174412,0.0,0.12865055,0.0,0.0,0.0,0.06624018,0.06596303,0.055893164,1.3152324e-05,0.0,0.37723294,1.1594214e-28,4.690146e-05,0.47143674,0.42441297,0.04498778,0.0,0.07769758,0.0,0.0,0.0
0.0,0.09842616,0.0003527581,0.0,0.0,6.322966e-36,0.16287008,0.043141864,0.0,0.0,0.11607208,0.1063618,0.16964306,0.09958273,0.06993497,0.0,0.017588869,0.0,0.1285961,0.0,0.0,0.0,0.06631317,0.06719319,0.053424798,6.22878e-06,0.0,0.3734714,9.658236e-31,2.7741846e-05,0.4686114,0.4226112,0.045562495,0.0,0.07606089,0.0,0.0,0.0
0.0,0.09936433,0.00023801575,0.0,0.0,1.068287e-38,0.16210654,0.04525491,0.0,0.0,0.1156464,0.10832716,0.16999033,0.09645695,0.069468975,0.0,0.018071616,0.0,0.12791535,0.0,0.0,0.0,0.062526666,0.06753813,0.05473178,2.7897643e-06,0.0,0.37257898,5.382494e-33,1.5822117e-05,0.46727958,0.4216984,0.04531611,0.0,0.07167447,0.0,0.0,0.0
0.0,0.09503864,0.00015762796,0.0,0.0,1.0215e-41,0.16488995,0.04739695,0.0,0.0,0.117642075,0.106797405,0.16685353,0.09682874,0.07032963,0.0,0.016234282,0.0,0.12962146,0.0,0.0,0.0,0.06393436,0.06551238,0.057403546,1.1768386e-06,0.0,0.37202495,1.928004e-35,8.635688e-06,0.46239355,0.42231128,0.046364527,0.0,0.07272722,0.0,0.0,0.0
0.0,0.09767189,9.987263e-05,0.0,0.0,6e-45,0.1639416,0.044493362,0.0,0.0,0.11708464,0.10371771,0.1649198,0.09893547,0.069964476,0.0,0.016814893,0.0,0.12658833,0.0,0.0,0.0,0.06410772,0.06683039,0.060473755,4.6545455e-07,0.0,0.36813337,4.241061e-38,4.503302e-06,0.46606594,0.41880053,0.044385877,0.0,0.07729826,0.0,0.0,0.0
0.0,0.09816358,6.162613e-05,0.0,0.0,0.0,0.16295126,0.04536179,0.0,0.0,0.11517947,0.10497576,0.16544501,0.09549998,0.070524305,0.0,0.01735374,0.0,0.12823227,0.0,0.0,0.0,0.06330615,0.06418816,0.059050146,1.7175587e-07,0.0,0.36944342,5.437e-41,2.2388235e-06,0.459076,0.4188823,0.044929575,0.0,0.0717594,0.0,0.0,0.0
0.0,0.09768953,3.6572e-05,0.0,0.0,0.0,0.1614915,0.04819339,0.0,0.0,0.113763355,0.106486745,0.16853485,0.097892985,0.06855875,0.0,0.016660497,0.0,0.1281697,0.0,0.0,0.0,0.060692318,0.064965665,0.059740517,5.88184e-08,0.0,0.36594382,3.8e-44,1.0556766e-06,0.46108404,0.41520947,0.045427006,0.0,0.07094853,0.0,0.0,0.0
0.0,0.09625545,2.0840293e-05,0.0,0.0,0.0,0.16282625,0.04571641,0.0,0.0,0.117011085,0.10915368,0.16844124,0.0985564,0.068954535,0.0,0.017247954,0.0,0.12540433,0.0,0.0,0.0,0.064058155,0.06569033,0.05838921,1.8585908e-08,0.0,0.36548865,0.0,4.7063173e-07,0.45770824,0.41294673,0.04338758,0.0,0.07336697,0.0,0.0,0.0
0.0,0.10181438,1.1380573e-05,0.0,0.0,0.0,0.1661554,0.046261944,0.0,0.0,0.116661996,0.10455033,0.16571273,0.09766423,0.06549452,0.0,0.017137825,0.0,0.12578511,0.0,0.0,0.0,0.06051469,0.06382588,0.055980872,5.3854485e-09,0.0,0.36437201,0.0,1.9754745e-07,0.4536836,0.41050577,0.043670386,0.0,0.07350813,0.0,0.0,0.0
0.0,0.09312801,5.953367e-06,0.0,0.0,0.0,0.16482967,0.047911294,0.0,0.0,0.11547997,0.102692686,0.16532391,0.09687606,0.06821413,0.0,0.016080402,0.0,0.12569019,0.0,0.0,0.0,0.063631825,0.068314835,0.05543246,1.4213546e-09,0.0,0.3626615,0.0,7.770755e-08,0.4547804,0.41294852,0.046161737,0.0,0.0732765,0.0,0.0,0.0
0.0,0.09623238,2.9598843e-06,0.0,0.0,0.0,0.1648178,0.04538007,0.0,0.0,0.11509033,0.10280403,0.16361666,0.094275534,0.06675495,0.0,0.01595508,0.0,0.12630884,0.0,0.0,0.0,0.063895285,0.06311043,0.056971774,3.392047e-10,0.0,0.36130422,0.0,2.8507275e-08,0.4530557,0.40785617,0.044794884,0.0,0.07644185,0.0,0.0,0.0
0.0,0.09402479,1.3985799e-06,0.0,0.0,0.0,0.16127454,0.04677708,0.0,0.0,0.11712123,0.10716909,0.16530292,0.09950108,0.068361595,0.0,0.01524605,0.0,0.12810789,0.0,0.0,0.0,0.06453452,0.06406643,0.05759461,7.262228e-11,0.0,0.35836518,0.0,9.700806e-09,0.45041943,0.41004485,0.045726057,0.0,0.07493206,0.0,0.0,0.0
0.0,0.098820075,6.2474487e-07,0.0,0.0,0.0,0.16033697,0.046097696,0.0,0.0,0.11695413,0.10374521,0.16625214,0.09308011,0.06809937,0.0,0.015137191,0.0,0.12668744,0.0,0.0,0.0,0.060984336,0.06702797,0.05515281,1.3829477e-11,0.0,0.35879433,0.0,3.044464e-09,0.44643655,0.40830487,0.04417246,0.0,0.07243344,0.0,0.0,0.0
0.0,0.09786248,2.628628e-07,0.0,0.0,0.0,0.16260785,0.048174,0.0,0.0,0.111320846,0.1071685,0.15935555,0.09745233,0.069619834,0.0,0.015627375,0.0,0.12569073,0.0,0.0,0.0,0.059613228,0.06696663,0.05545221,2.3207636e-12,0.0,0.3565478,0.0,8.7568763e-10,0.44709167,0.40829957,0.045104165,0.0,0.072232194,0.0,0.0,0.0
0.0,0.09562268,1.0364862e-07,0.0,0.0,0.0,0.16145661,0.04744323,0.0,0.0,0.111447066,0.10862329,0.16541593,0.0930655,0.06882986,0.0,0.015743028,0.0,0.12469812,0.0,0.0,0.0,0.061931323,0.06397207,0.054880492,3.3974562e-13,0.0,0.356545,0.0,2.2928857e-10,0.44825426,0.40672117,0.044547956,0.0,0.071964554,0.0,0.0,0.0
0.0,0.09405599,3.812617e-08,0.0,0.0,0.0,0.15969895,0.05011495,0.0,0.0,0.109675884,0.10615629,0.16482893,0.09604624,0.068190925,0.0,0.015404295,0.0,0.12416302,0.0,0.0,0.0,0.065536074,0.065477245,0.05910998,4.291388e-14,0.0,0.3573452,0.0,5.4252935e-11,0.44151872,0.40442407,0.044805698,0.0,0.07095897,0.0,0.0,0.0
0.0,0.093275554,1.3011366e-08,0.0,0.0,0.0,0.1610516,0.050599802,0.0,0.0,0.113725156,0.10729881,0.16093694,0.094926216,0.069756284,0.0,0.016915651,0.0,0.12374846,0.0,0.0,0.0,0.05958769,0.068795644,0.058956414,4.621249e-15,0.0,0.35334304,0.0,1.150851e-11,0.44139177,0.39879975,0.044534396,0.0,0.07131475,0.0,0.0,0.0
0.0,0.09851314,4.0961865e-09,0.0,0.0,0.0,0.1611011,0.04911854,0.0,0.0,0.11476822,0.10397653,0.16089387,0.09267008,0.06834897,0.0,0.017155869,0.0,0.12575531,0.0,0.0,0.0,0.05880255,0.06589148,0.059887502,4.1875475e-16,0.0,0.35333276,0.0,2.1698296e-12,0.43947077,0.40219593,0.04285669,0.0,0.07205051,0.0,0.0,0.0
0.0,0.0962679,1.1821458e-09,0.0,0.0,0.0,0.16290198,0.049385313,0.0,0.0,0.116503105,0.10364782,0.16455346,0.096198075,0.06805665,0.0,0.016797759,0.0,0.12462127,0.0,0.0,0.0,0.056366283,0.06287531,0.058179863,3.1477114e-17,0.0,0.34871447,0.0,3.6022563e-13,0.43911988,0.4004392,0.04701752,0.0,0.07213346,0.0,0.0,0.0
0.0,0.09602706,3.1064196e-10,0.0,0.0,0.0,0.1614003,0.048544664,0.0,0.0,0.11771144,0.10736177,0.16052055,0.09631529,0.068291225,0.0,0.018186286,0.0,0.12470675,0.0,0.0,0.0,0.060224965,0.06382411,0.06001066,1.9322933e-18,0.0,0.34924582,0.0,5.2125093e-14,0.43936187,0.39882922,0.04519485,0.0,0.0720524,0.0,0.0,0.0
0.0,0.091577314,7.378758e-11,0.0,0.0,0.0,0.15862189,0.04872543,0.0,0.0,0.11773734,0.10238062,0.16401753,0.09373687,0.0692571,0.0,0.017261418,0.0,0.12564597,0.0,0.0,0.0,0.06167961,0.060884375,0.057262395,9.522395e-20,0.0,0.3479606,0.0,6.5017745e-15,0.4356197,0.39981264,0.04693694,0.0,0.07252247,0.0,0.0,0.0
0.0,0.0934413,1.5717833e-11,0.0,0.0,0.0,0.16103345,0.046877846,0.0,0.0,0.11444342,0.10114998,0.16351584,0.09418141,0.068334185,0.0,0.016632127,0.0,0.12185183,0.0,0.0,0.0,0.060437683,0.06299024,0.058155917,3.696792e-21,0.0,0.3466389,0.0,6.906993e-16,0.43789342,0.39601272,0.04609613,0.0,0.073206834,0.0,0.0,0.0
0.0,0.096249625,2.9768505e-12,0.0,0.0,0.0,0.16259997,0.046161648,0.0,0.0,0.113922,0.09758816,0.16060232,0.09701827,0.06949342,0.0,0.01821654,0.0,0.1206713,0.0,0.0,0.0,0.060174026,0.06427971,0.05855783,1.1073513e-22,0.0,0.34120527,0.0,6.1673395e-17,0.43434462,0.39605358,0.04829599,0.0,0.07148397,0.0,0.0,0.0
0.0,0.0932006,4.966163e-13,0.0,0.0,0.0,0.16036338,0.04743699,0.0,0.0,0.1176889,0.10277865,0.15820424,0.090201035,0.06719783,0.0,0.017043246,0.0,0.123295486,0.0,0.0,0.0,0.057213172,0.062006198,0.057548504,2.5012312e-24,0.0,0.34638906,0.0,4.5625756e-18,0.43070215,0.39492106,0.048023198,0.0,0.074968524,0.0,0.0,0.0
0.0,0.09534035,7.223987e-14,0.0,0.0,0.0,0.16049361,0.048809886,0.0,0.0,0.10996868,0.105016,0.15680878,0.0893861,0.06699979,0.0,0.017349707,0.0,0.12302125,0.0,0.0,0.0,0.058977935,0.061968654,0.055387538,4.15312e-26,0.0,0.3440178,0.0,2.7528506e-19,0.4324788,0.39265314,0.04754849,0.0,0.07201612,0.0,0.0,0.0
0.0,0.09305306,9.0621455e-15,0.0,0.0,0.0,0.1580182,0.04716108,0.0,0.0,0.109692976,0.10502123,0.16142708,0.09104734,0.06918111,0.0,0.016870262,0.0,0.12212171,0.0,0.0,0.0,0.06121135,0.060696375,0.05389468,4.927628e-28,0.0,0.34128648,0.0,1.3314001e-20,0.42826807,0.3928757,0.04683982,0.0,0.07438505,0.0,0.0,0.0
0.0,0.09748484,9.686313e-16,0.0,0.0,0.0,0.15832394,0.047139004,0.0,0.0,0.114349015,0.104297385,0.15946189,0.09309636,0.066904224,0.0,0.01817854,0.0,0.12240848,0.0,0.0,0.0,0.058309246,0.062161684,0.05567879,4.047504e-30,0.0,0.33826825,0.0,5.064501e-22,0.4275378,0.3932362,0.04557812,0.0,0.071591035,0.0,0.0,0.0
0.0,0.0920993,8.706798e-17,0.0,0.0,0.0,0.15741834,0.048354927,0.0,0.0,0.11223474,0.10231843,0.16043864,0.08970087,0.06851957,0.0,0.01766999,0.0,0.12113066,0.0,0.0,0.0,0.057251558,0.06494333,0.053169698,2.2210858e-32,0.0,0.34111807,0.0,1.4837762e-23,0.42654437,0.3886779,0.047011737,0.0,0.07197343,0.0,0.0,0.0
0.0,0.09478712,6.4878774e-18,0.0,0.0,0.0,0.15864159,0.047261123,0.0,0.0,0.11364996,0.104954496,0.16083512,0.09604553,0.067477986,0.0,0.018507024,0.0,0.1188194,0.0,0.0,0.0,0.05716927,0.062978595,0.05683753,7.8217165e-35,0.0,0.3353487,0.0,3.2715117e-25,0.42498016,0.38615546,0.046871576,0.0,0.073612936,0.0,0.0,0.0
0.0,0.09289448,3.9452064e-19,0.0,0.0,0.0,0.15766908,0.04670338,0.0,0.0,0.115296796,0.099397816,0.15759227,0.095042214,0.06823872,0.0,0.01885016,0.0,0.12231966,0.0,0.0,0.0,0.059414852,0.06412282,0.055367626,1.6885179e-37,0.0,0.334816,0.0,5.2908196e-27,0.42327058,0.3873036,0.04719987,0.0,0.06936049,0.0,0.0,0.0
0.0,0.09342926,1.9243347e-20,0.0,0.0,0.0,0.15872173,0.046226345,0.0,0.0,0.11019449,0.09743825,0.15593177,0.09401995,0.06759659,0.0,0.018435042,0.0,0.12284104,0.0,0.0,0.0,0.059066128,0.058488786,0.055895448,2.12e-40,0.0,0.33588576,0.0,6.099239e-29,0.4186099,0.39166072,0.046728093,0.0,0.07021142,0.0,0.0,0.0
0.0,0.091396205,7.387732e-22,0.0,0.0,0.0,0.1572716,0.049595837,0.0,0.0,0.10735447,0.104669325,0.15491043,0.09326965,0.067993835,0.0,0.020037584,0.0,0.1208967,0.0,0.0,0.0,0.0576655,0.0633329,0.055112,1.46e-43,0.0,0.33358237,0.0,4.8542194e-31,0.422483,0.3842561,0.04787868,0.0,0.07324599,0.0,0.0,0.0
0.0,0.09383916,2.1862417e-23,0.0,0.0,0.0,0.15775666,0.049444392,0.0,0.0,0.112143464,0.09875063,0.16232891,0.091605775,0.06703243,0.0,0.019487023,0.0,0.11939963,0.0,0.0,0.0,0.060412396,0.061773635,0.058581214,0.0,0.0,0.3347281,0.0,2.5730346e-33,0.42063984,0.37968338,0.048501845,0.0,0.0717548,0.0,0.0,0.0
0.0,0.08853617,4.8733016e-25,0.0,0.0,0.0,0.15934314,0.051419992,0.0,0.0,0.111365795,0.101357065,0.16352879,0.09135468,0.069216326,0.0,0.019567585,0.0,0.1197567,0.0,0.0,0.0,0.058452744,0.061247848,0.05459031,0.0,0.0,0.33105054,0.0,8.721715e-36,0.42000914,0.38108587,0.04998081,0.0,0.072264194,0.0,0.0,0.0
0.0,0.09465893,7.975805e-27,0.0,0.0,0.0,0.16025972,0.04891427,0.0,0.0,0.112292685,0.1019226,0.15634058,0.09120019,0.06823723,0.0,0.020131828,0.0,0.12046384,0.0,0.0,0.0,0.057907928,0.06137217,0.056314304,0.0,0.0,0.33351314,0.0,1.8050008e-38,0.41690263,0.37656277,0.047608085,0.0,0.07309788,0.0,0.0,0.0
0.0,0.092968844,9.315079e-29,0.0,0.0,0.0,0.15626779,0.050545853,0.0,0.0,0.11152597,0.100991085,0.15567821,0.089583464,0.06801703,0.0,0.01949044,0.0,0.1235214,0.0,0.0,0.0,0.056295335,0.061164703,0.054439325,0.0,0.0,0.33086333,0.0,2.1625e-41,0.41552195,0.3822676,0.050567638,0.0,0.07279298,0.0,0.0,0.0
0.0,0.096408725,7.520216e-31,0.0,0.0,0.0,0.15608442,0.04556057,0.0,0.0,0.11043936,0.101960056,0.15588322,0.090763554,0.06906747,0.0,0.01917419,0.0,0.11925564,0.0,0.0,0.0,0.059482343,0.060360342,0.053955954,0.0,0.0,0.33017257,0.0,1.4e-44,0.41397548,0.37877557,0.04924758,0.0,0.068628475,0.0,0.0,0.0
0.0,0.09163685,4.0491758e-33,0.0,0.0,0.0,0.1581066,0.046196565,0.0,0.0,0.10775405,0.09939058,0.16110434,0.08846511,0.067535385,0.0,0.017991792,0.0,0.11871018,0.0,0.0,0.0,0.057428733,0.06048174,0.05344077,0.0,0.0,0.32764396,0.0,0.0,0.41290012,0.3793374,0.049775895,0.0,0.07226351,0.0,0.0,0.0
0.0,0.09264231,1.3964483e-35,0.0,0.0,0.0,0.15737133,0.047883347,0.0,0.0,0.1074061,0.1005337,0.15621561,0.09469004,0.06685072,0.0,0.01957528,0.0,0.119961604,0.0,0.0,0.0,0.057046693,0.061629377,0.054788485,0.0,0.0,0.32699528,0.0,0.0,0.41342932,0.37765712,0.050496664,0.0,0.06862163,0.0,0.0,0.0
0.0,0.09380366,2.945732e-38,0.0,0.0,0.0,0.15498707,0.049037453,0.0,0.0,0.11118237,0.099554956,0.15552092,0.089573994,0.067324534,0.0,0.020017138,0.0,0.118911825,0.0,0.0,0.0,0.054068528,0.060857996,0.053882733,0.0,0.0,0.3263822,0.0,0.0,0.41362983,0.3818526,0.050105363,0.0,0.07179067,0.0,0.0,0.0
0.0,0.094444275,3.6048e-41,0.0,0.0,0.0,0.15941626,0.0493376,0.0,0.0,0.10820108,0.099220954,0.15566477,0.08934917,0.067689665,0.0,0.019650966,0.0,0.12012764,0.0,0.0,0.0,0.058683343,0.06175642,0.05482436,0.0,0.0,0.32532784,0.0,0.0,0.40996853,0.3747009,0.051190246,0.0,0.07086977,0.0,0.0,0.0
0.0,0.090797216,2.4e-44,0.0,0.0,0.0,0.15935186,0.049723513,0.0,0.0,0.10892921,0.10007391,0.15380627,0.08896068,0.068830654,0.0,0.02058981,0.0,0.118907526,0.0,0.0,0.0,0.058881596,0.062676646,0.055128794,0.0,0.0,0.3262543,0.0,0.0,0.4101678,0.3772962,0.049698338,0.0,0.06922876,0.0,0.0,0.0
0.0,0.094167545,0.0,0.0,0.0,0.0,0.15814273,0.04869192,0.0,0.0,0.10903808,0.09830433,0.15369064,0.09155958,0.06681009,0.0,0.019706534,0.0,0.117797464,0.0,0.0,0.0,0.058309972,0.058862798,0.051914,0.0,0.0,0.32366854,0.0,0.0,0.40913585,0.3717883,0.050289858,0.0,0.07372312,0.0,0.0,0.0
0.0,0.09400149,0.0,0.0,0.0,0.0,0.15503336,0.04794261,0.0,0.0,0.109411225,0.09890179,0.15436181,0.09609937,0.06673748,0.0,0.020090392,0.0,0.11762106,0.0,0.0,0.0,0.056828227,0.060544375,0.050281204,0.0,0.0,0.32101396,0.0,0.0,0.4078841,0.3683546,0.05105558,0.0,0.07766009,0.0,0.0,0.0
0.0,0.09574685,0.0,0.0,0.0,0.0,0.15955046,0.047339235,0.0,0.0,0.1084017,0.09854666,0.152811,0.091843374,0.06757984,0.0,0.018445414,0.0,0.119107574,0.0,0.0,0.0,0.057137657,0.058065575,0.05414579,0.0,0.0,0.32261264,0.0,0.0,0.4050984,0.36774078,0.050195068,0.0,0.07361517,0.0,0.0,0.0
0.0,0.091575585,0.0,0.0,0.0,0.0,0.1578008,0.04676407,0.0,0.0,0.1050254,0.09728501,0.15453364,0.093225084,0.066528134,0.0,0.017880864,0.0,0.11652573,0.0,0.0,0.0,0.06021546,0.06013119,0.054621942,0.0,0.0,0.3211113,0.0,0.0,0.40321597,0.37075865,0.050259404,0.0,0.070925705,0.0,0.0,0.0
0.0,0.09414479,0.0,0.0,0.0,0.0,0.15464382,0.047132462,0.0,0.0,0.10714428,0.09867974,0.15119283,0.09401734,0.06652753,0.0,0.018407485,0.0,0.1174014,0.0,0.0,0.0,0.05754569,0.06188859,0.05365954,0.0,0.0,0.32048208,0.0,0.0,0.40517604,0.3640835,0.050176937,0.0,0.07066163,0.0,0.0,0.0
0.0,0.09130937,0.0,0.0,0.0,0.0,0.15772769,0.047483377,0.0,0.0,0.107189745,0.097537555,0.15193771,0.08883381,0.06715046,0.0,0.018167285,0.0,0.11752403,0.0,0.0,0.0,0.05690344,0.061107997,0.055231728,0.0,0.0,0.31816456,0.0,0.0,0.4028984,0.3675299,0.05201804,0.0,0.070715696,0.0,0.0,0.0
0.0,0.09412164,0.0,0.0,0.0,0.0,0.15349545,0.047718976,0.0,0.0,0.104024164,0.098296426,0.15563677,0.09031358,0.065470055,0.0,0.01796212,0.0,0.116181515,0.0,0.0,0.0,0.05755482,0.057701256,0.051711906,0.0,0.0,0.31733805,0.0,0.0,0.4021748,0.3669119,0.04993315,0.0,0.069273435,0.0,0.0,0.0
0.0,0.08808979,0.0,0.0,0.0,0.0,0.15512542,0.048825342,0.0,0.0,0.10520353,0.09992431,0.15230128,0.088973634,0.06636599,0.0,0.017730376,0.0,0.11526475,0.0,0.0,0.0,0.057045963,0.060375635,0.054969825,0.0,0.0,0.3163608,0.0,0.0,0.39946777,0.3616296,0.05065752,0.0,0.07136602,0.0,0.0,0.0
0.0,0.0911519,0.0,0.0,0.0,0.0,0.15526745,0.049105823,0.0,0.0,0.10586862,0.09879495,0.15342815,0.09099645,0.06420334,0.0,0.017792081,0.0,0.116631344,0.0,0.0,0.0,0.055575658,0.06551762,0.050668355,0.0,0.0,0.31424734,0.0,0.0,0.400877,0.3650556,0.050345723,0.0,0.0705072,0.0,0.0,0.0
0.0,0.092810266,0.0,0.0,0.0,0.0,0.15885036,0.04966128,0.0,0.0,0.11066592,0.09816326,0.15426068,0.092512324,0.064731665,0.0,0.018680837,0.0,0.115845025,0.0,0.0,0.0,0.05694176,0.06109482,0.05279491,0.0,0.0,0.31477395,0.0,0.0,0.3981481,0.3605956,0.051388104,0.0,0.06704011,0.0,0.0,0.0
0.0,0.09448283,0.0,0.0,0.0,0.0,0.1550285,0.04833457,0.0,0.0,0.10420244,0.1022783,0.15417117,0.08895929,0.067190334,0.0,0.018600738,0.0,0.11748939,0.0,0.0,0.0,0.057296738,0.061797865,0.051544566,0.0,0.0,0.3123883,0.0,0.0,0.39559078,0.36012903,0.05239397,0.0,0.07053386,0.0,0.0,0.0
0.0,0.08999089,0.0,0.0,0.0,0.0,0.15518032,0.048744045,0.0,0.0,0.10713877,0.100596584,0.15316868,0.087925255,0.06725373,0.0,0.018011136,0.0,0.11549258,0.0,0.0,0.0,0.05525502,0.06327344,0.050852504,0.0,0.0,0.3124644,0.0,0.0,0.3953929,0.35978255,0.052274685,0.0,0.06591229,0.0,0.0,0.0
0.0,0.08906313,0.0,0.0,0.0,0.0,0.15221883,0.04720131,0.0,0.0,0.11042874,0.09899339,0.15451105,0.08755714,0.06548924,0.0,0.018405577,0.0,0.11901727,0.0,0.0,0.0,0.058443453,0.062483158,0.05657147,0.0,0.0,0.30872434,0.0,0.0,0.3984485,0.36100516,0.053440627,0.0,0.066222996,0.0,0.0,0.0
