solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_hydro_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_inadv_interchange_mw
-0.9791321,-0.8203071,1.8477696,0.9278825,-0.6872138,1.9312202,1.013965,-1.1330361,-1.1636229,1.1781974,0.5518907,-0.8991205,1.3456405,-1.2008393,-0.97896343,1.3781627,1.1388503,-0.8615131,0.63386786,-0.512006,-0.99366355,1.1785331,-0.62357783,0.6014224,1.3658127,-1.1475923,-0.60106075,-1.158375,1.266338,0.08789964,0.370946,0.14979562,1.4500891,1.0964209
-0.9877373,-0.84688216,1.8521112,0.94635785,-0.7052725,1.9316173,1.024604,-1.1491177,-1.1671776,1.2161293,0.54734164,-0.91740775,1.3530858,-1.2144588,-0.990672,1.4026058,1.1501623,-0.8802602,0.62806773,-0.52477956,-1.0115666,1.1971755,-0.6163981,0.60758346,1.3830953,-1.1639143,-0.61028,-1.1729022,1.2946739,0.06340786,0.35179996,0.1354578,1.4512999,1.1150082
-1.0060905,-0.86768043,1.8595843,0.9679215,-0.705945,1.9353861,1.0357473,-1.128557,-1.1717191,1.233604,0.54626024,-0.938012,1.3818778,-1.2281272,-0.99921453,1.4160407,1.1658868,-0.9027774,0.61860114,-0.5295375,-1.0363135,1.2279632,-0.6294304,0.6048427,1.3864452,-1.178523,-0.6109771,-1.1946195,1.325321,0.049812127,0.35151732,0.12199215,1.462087,1.1290582
-1.0287752,-0.88288814,1.8681295,0.9765091,-0.73168916,1.933228,1.0342088,-1.1508511,-1.1810026,1.2536148,0.5450452,-0.9458784,1.3882065,-1.2418338,-1.0090555,1.4311749,1.1712447,-0.91962117,0.6196001,-0.5352023,-1.0505546,1.2288276,-0.64902973,0.60277134,1.389739,-1.1951841,-0.62654126,-1.1886704,1.337271,0.034665123,0.34811264,0.11494233,1.4821153,1.137373
-1.0573322,-0.899032,1.8828839,0.97331136,-0.7561541,1.9307295,1.0224146,-1.1598096,-1.1911505,1.2635281,0.55312634,-0.9645836,1.3952602,-1.2555637,-1.0189599,1.4487374,1.1952873,-0.9354641,0.6010231,-0.5483535,-1.0652528,1.2476624,-0.6552063,0.596278,1.4250382,-1.2112308,-0.6380831,-1.2016653,1.3632321,0.026995938,0.33173865,0.10376026,1.4913698,1.1623524
-1.0637375,-0.9175277,1.9004427,0.9890062,-0.7555963,1.9290532,1.0334872,-1.1678644,-1.1870601,1.2839681,0.54806757,-0.98121125,1.3980337,-1.267897,-1.0246238,1.46923,1.2149112,-0.95444673,0.58648306,-0.5545626,-1.0755978,1.2450775,-0.6715484,0.5993379,1.4314029,-1.2288624,-0.66725206,-1.2198163,1.3868111,0.027147759,0.31686962,0.09424467,1.4951868,1.1893493
-1.0795698,-0.9375128,1.9554853,0.99905574,-0.75832486,1.940045,1.047851,-1.1765382,-1.1907773,1.3192394,0.5582098,-1.0027438,1.4036235,-1.2874897,-1.0282142,1.5044159,1.2064441,-0.9698729,0.5710263,-0.5622796,-1.0774175,1.2588968,-0.70001733,0.5995921,1.438713,-1.2379432,-0.687594,-1.2243214,1.4002566,0.0059212414,0.30142897,0.08282549,1.5009893,1.2065326
-1.0916153,-0.9531751,1.9562724,1.0143292,-0.77182966,1.9531949,1.0681499,-1.1997992,-1.2003416,1.3476601,0.5430596,-1.0214444,1.4112258,-1.2872679,-1.0576736,1.5196805,1.2159926,-0.99182564,0.5567047,-0.5757127,-1.0983362,1.2718004,-0.71991473,0.6008371,1.4409382,-1.2522216,-0.7031588,-1.230129,1.4209661,-0.01651075,0.28366983,0.059847407,1.499959,1.2333277
-1.1056635,-0.9750681,1.9625622,1.0233277,-0.77574754,1.9593332,1.087208,-1.2058985,-1.2226561,1.378592,0.5314326,-1.0459749,1.420223,-1.2970198,-1.0661604,1.5336494,1.2400055,-1.0268406,0.54074943,-0.5841203,-1.1082466,1.2955014,-0.74139756,0.5957604,1.4439505,-1.2608566,-0.7315393,-1.2352161,1.4514674,-0.051999208,0.2723376,0.04442055,1.5013609,1.2418405
-1.1295037,-0.9871711,1.9925008,1.0490901,-0.80538476,1.9710978,1.095462,-1.2095903,-1.2319562,1.3941448,0.5135449,-1.0644288,1.4273764,-1.3103994,-1.0838556,1.5512341,1.2641962,-1.0422859,0.53668195,-0.60644764,-1.1179394,1.3213125,-0.7630276,0.59464765,1.454912,-1.2727394,-0.75630885,-1.2466154,1.4667325,-0.0737232,0.2633519,0.025946734,1.520583,1.2685086
-1.1444937,-1.0180507,2.0110316,1.0577536,-0.8065539,1.9763738,1.1045303,-1.2059951,-1.2398545,1.4069152,0.5110883,-1.0810916,1.4340026,-1.3237787,-1.1084514,1.5554308,1.2822878,-1.0563949,0.52446187,-0.62181294,-1.1278915,1.3386049,-0.798895,0.5854289,1.4508501,-1.2847335,-0.7662492,-1.2626653,1.4952695,-0.10915315,0.24285987,0.0045436122,1.5248591,1.2837833
-1.1459377,-1.0344197,2.027798,1.0826851,-0.8263255,1.984594,1.1064627,-1.2206628,-1.2481831,1.4182352,0.5001823,-1.0978808,1.4468523,-1.3371415,-1.1190594,1.5824788,1.305283,-1.0700033,0.51898384,-0.6345268,-1.1418571,1.3505958,-0.80769074,0.5862876,1.457301,-1.2968267,-0.7914969,-1.2766994,1.5161217,-0.12686396,0.23333627,-0.0128168585,1.5355301,1.3088087
-1.155186,-1.053662,2.0539265,1.0936493,-0.8341991,2.0063615,1.1214598,-1.2224929,-1.2670497,1.4342928,0.49183846,-1.117637,1.4536813,-1.3646425,-1.1297466,1.585145,1.3391023,-1.0614208,0.5102116,-0.6499091,-1.1723465,1.3521512,-0.834321,0.57982713,1.4591762,-1.2734383,-0.81278086,-1.2994128,1.525809,-0.15331386,0.2246629,-0.012279168,1.5495703,1.3381732
-1.1690217,-1.0696543,2.056393,1.1152769,-0.8159745,2.0109463,1.1348418,-1.2313905,-1.275092,1.4387863,0.5018087,-1.1326109,1.4434247,-1.3775746,-1.1303766,1.6259964,1.3531508,-1.0552034,0.49301144,-0.660177,-1.1745672,1.374265,-0.84925044,0.5925992,1.4790976,-1.2881365,-0.83910835,-1.311014,1.5512307,-0.18213987,0.17613171,-0.03566404,1.5493149,1.3528378
-1.1761031,-1.0833083,2.0706394,1.1343123,-0.8302014,2.0084174,1.1321521,-1.2405225,-1.3093257,1.4543858,0.4949746,-1.1484916,1.4467119,-1.3880217,-1.144444,1.653482,1.3629694,-1.0424236,0.4792397,-0.6614972,-1.1832509,1.3997804,-0.86159396,0.59326917,1.4783882,-1.2983462,-0.85222083,-1.3227205,1.5806513,-0.21392858,0.17122892,-0.036994603,1.5474339,1.3820583
-1.1891643,-1.1007475,2.0737052,1.1511145,-0.86247516,2.0311155,1.1413981,-1.2498806,-1.3131886,1.4533781,0.48263064,-1.1558352,1.4497111,-1.3985934,-1.1614581,1.6602206,1.3655049,-1.0524038,0.46417522,-0.6748225,-1.1921799,1.4095349,-0.88699347,0.5837527,1.4958564,-1.3073852,-0.87827146,-1.33452,1.5874376,-0.23427507,0.16420186,-0.064685486,1.5534414,1.4111432
-1.1971667,-1.1222905,2.0795958,1.173691,-0.8802418,2.0403101,1.154995,-1.2759638,-1.3170403,1.485215,0.47820562,-1.1891782,1.465271,-1.4092796,-1.1702852,1.6665356,1.3822172,-1.0825878,0.45160365,-0.69425267,-1.2168905,1.4101073,-0.91389334,0.57970345,1.5009439,-1.3083717,-0.8877665,-1.3464016,1.5956253,-0.24681306,0.14972778,-0.07656311,1.5685693,1.4339241
-1.2042927,-1.1359851,2.0846024,1.1948177,-0.88521415,2.0278816,1.1421928,-1.2838918,-1.3187352,1.4996685,0.47108233,-1.2006186,1.4683158,-1.4200693,-1.1793052,1.6840292,1.3951572,-1.0866709,0.4406781,-0.7014955,-1.2232255,1.435424,-0.9391433,0.5618379,1.5041653,-1.3279656,-0.9059223,-1.3583533,1.6027545,-0.2701826,0.1399696,-0.09352598,1.5726712,1.4508336
-1.1973855,-1.1493862,2.0846047,1.1994501,-0.8970242,2.0278816,1.1451206,-1.2853497,-1.3230315,1.5141282,0.449749,-1.2343016,1.4760716,-1.4309527,-1.1951498,1.6840693,1.4032693,-1.0916055,0.42285004,-0.7064814,-1.2352352,1.4454594,-0.9510864,0.5634008,1.5189753,-1.3342097,-0.92634636,-1.348476,1.625098,-0.3013412,0.12708007,-0.124750696,1.5754498,1.4841425
-1.2096642,-1.1699296,2.0862043,1.2070773,-0.9062992,2.0400605,1.1488687,-1.2875375,-1.3275357,1.5216231,0.4448001,-1.2406073,1.4987152,-1.4419194,-1.2059566,1.6760933,1.4062353,-1.0974188,0.3983576,-0.7128276,-1.2431722,1.4636573,-0.9654086,0.549659,1.5342777,-1.3412157,-0.9430158,-1.3587003,1.6315805,-0.31868595,0.10436261,-0.14501753,1.5886282,1.4984564
-1.2110318,-1.1893134,2.0840077,1.2207013,-0.92653865,2.0488582,1.1543574,-1.3067485,-1.3322524,1.5336555,0.44027406,-1.2471595,1.5107038,-1.4529599,-1.2133881,1.6933756,1.4146379,-1.102493,0.3702911,-0.7245702,-1.2532843,1.4823581,-0.9782126,0.53559834,1.5400922,-1.3484514,-0.94586307,-1.3751915,1.6472791,-0.34715587,0.09292912,-0.16623199,1.5929707,1.5243307
-1.2195945,-1.202002,2.084407,1.2301842,-0.9374294,2.0488582,1.1559665,-1.3118035,-1.3371854,1.5447135,0.41909808,-1.259115,1.5161061,-1.4640642,-1.2139411,1.7223297,1.4147323,-1.1082036,0.3430392,-0.73470515,-1.2623868,1.4858581,-0.99806786,0.53960365,1.5509359,-1.3539077,-0.95266277,-1.3623017,1.657796,-0.3819682,0.07838705,-0.19420949,1.5910138,1.5423242
-1.2283505,-1.2147177,2.08882,1.2721528,-0.95388955,2.0714781,1.1699332,-1.3355843,-1.3423378,1.5624298,0.41831282,-1.2660683,1.5372708,-1.475224,-1.2025279,1.7241733,1.4446704,-1.0924574,0.33371478,-0.73468846,-1.2708933,1.5028697,-1.0078567,0.54000795,1.5566202,-1.3616583,-0.97061986,-1.3718368,1.6642334,-0.4083997,0.061798472,-0.20814668,1.5928442,1.5648652
-1.2372652,-1.2328742,2.08882,1.2937111,-0.96473604,2.080081,1.1746583,-1.3423752,-1.330265,1.571462,0.3997342,-1.2735487,1.5539832,-1.4864309,-1.2123961,1.7355291,1.4521067,-1.0953308,0.30580142,-0.74326605,-1.2989889,1.5065767,-1.021847,0.5337804,1.5621078,-1.369627,-0.9832694,-1.3817027,1.6706283,-0.42569515,0.046268776,-0.22464293,1.6116103,1.5716612
-1.2465447,-1.2179412,2.077464,1.3043926,-0.97718036,2.0884168,1.1632849,-1.3424708,-1.357575,1.591217,0.37812757,-1.2807714,1.5541855,-1.4753859,-1.2158182,1.743636,1.4608654,-1.099772,0.28315145,-0.7752913,-1.3016797,1.5189923,-1.0255448,0.50739425,1.5678118,-1.3778073,-1.0021684,-1.3789991,1.6992553,-0.45502684,0.02716106,-0.22640708,1.6416306,1.5829476
-1.2560445,-1.2257135,2.0924222,1.3222482,-0.9865427,2.0995295,1.1722,-1.3505368,-1.3604094,1.5957245,0.36735156,-1.288233,1.5616966,-1.4828311,-1.2196776,1.7552071,1.4744447,-1.1045309,0.2462858,-0.7815015,-1.3086697,1.5202678,-1.0439295,0.50481546,1.572492,-1.3861924,-1.0101326,-1.3822455,1.7014745,-0.4765868,0.011746981,-0.2515474,1.6298442,1.5994679
-1.2686954,-1.2394277,2.1145828,1.3282938,-1.0079993,2.1096287,1.1769547,-1.3536425,-1.3703215,1.6088725,0.3500735,-1.2959322,1.5754672,-1.49047,-1.2379282,1.7805376,1.4841539,-1.1097499,0.21805768,-0.785541,-1.3159516,1.5247719,-1.0684228,0.5038527,1.5905001,-1.4074185,-1.0202631,-1.3689606,1.7162807,-0.50648826,-0.0073448843,-0.27320704,1.6320695,1.6094347
-1.2786977,-1.2439309,2.1118631,1.3321669,-1.0337598,2.11958,1.1881118,-1.3610108,-1.373025,1.6523603,0.3181839,-1.3103633,1.5887896,-1.4982969,-1.2499969,1.794819,1.5021397,-1.112627,0.19101016,-0.8024459,-1.3234668,1.5422714,-1.0824963,0.5011068,1.6010495,-1.4301751,-1.0468912,-1.3787177,1.7220931,-0.52472776,-0.028440276,-0.2923217,1.6470543,1.6216711
-1.2886094,-1.2696891,2.1168828,1.3469917,-1.039959,2.132734,1.2038295,-1.3686012,-1.3758819,1.6606023,0.28767312,-1.3053422,1.5964199,-1.5063053,-1.2865618,1.8024274,1.5198011,-1.1183257,0.15798083,-0.8129578,-1.3324616,1.5393406,-1.110784,0.4978902,1.5994514,-1.4364834,-1.0655881,-1.3886575,1.721077,-0.5522194,-0.045104932,-0.3051009,1.6493028,1.6339839
-1.2987083,-1.2854519,2.1179817,1.3697072,-1.0543097,2.135696,1.2155063,-1.3764094,-1.3827022,1.6765509,0.25219965,-1.3131113,1.5964056,-1.5144887,-1.2917247,1.8143891,1.52132,-1.1199236,0.12131246,-0.82480586,-1.3403711,1.55833,-1.1191208,0.4907338,1.6174976,-1.4428508,-1.0744046,-1.3987437,1.7390666,-0.58703554,-0.060965795,-0.33191565,1.6570239,1.6658103
-1.3150793,-1.2981803,2.1268828,1.3945292,-1.0505502,2.1475632,1.2252105,-1.3844297,-1.3857956,1.6919422,0.22709027,-1.3211384,1.6040318,-1.5228398,-1.3007102,1.8297567,1.5278083,-1.1259844,0.08812262,-0.8417024,-1.3485003,1.5821524,-1.1270931,0.47476918,1.6455593,-1.449433,-1.0873413,-1.392555,1.7444932,-0.6228712,-0.08828432,-0.35508996,1.6642772,1.6817156
-1.3389449,-1.3044153,2.1268866,1.4250365,-1.044762,2.147809,1.2353868,-1.3926563,-1.3855916,1.7104527,0.19670925,-1.3293883,1.6265658,-1.5361122,-1.3062557,1.8282512,1.5319588,-1.1330626,0.06700489,-0.85360175,-1.3568432,1.6012845,-1.1397051,0.46318832,1.6526159,-1.4562268,-1.1161659,-1.4023837,1.7510108,-0.64553565,-0.10534233,-0.35672367,1.6922884,1.7083714
-1.3477628,-1.3108605,2.1701465,1.465348,-1.0631535,2.162895,1.2761619,-1.4118778,-1.3890724,1.7198185,0.16928138,-1.3378549,1.6265594,-1.5444652,-1.315898,1.8413991,1.5678574,-1.1389364,0.032578122,-0.85896504,-1.3472847,1.6163025,-1.1539584,0.46339566,1.6748923,-1.4640079,-1.1256018,-1.3943071,1.7547053,-0.66515476,-0.13696785,-0.3869129,1.6927662,1.7182654
-1.3695533,-1.3175423,2.167781,1.47665,-1.0725999,2.1699743,1.2761118,-1.398933,-1.3927345,1.7307831,0.13795526,-1.3465314,1.6385472,-1.5529379,-1.3215276,1.8545703,1.5893157,-1.1465014,-0.0042881416,-0.87416977,-1.3553116,1.6009628,-1.1676257,0.43829358,1.6802502,-1.4711837,-1.1363173,-1.3782187,1.7871382,-0.6857735,-0.14899386,-0.40333968,1.7204337,1.7323776
-1.3773289,-1.3297979,2.1708906,1.4989544,-1.0703111,2.1883576,1.2710649,-1.407,-1.3965831,1.7330816,0.09839517,-1.3667632,1.6490545,-1.5615582,-1.3273708,1.8514012,1.5982541,-1.153477,-0.043876324,-0.88835233,-1.3635697,1.5967824,-1.1869608,0.4375476,1.6866299,-1.4785575,-1.1441373,-1.3853756,1.7963874,-0.70958424,-0.17206895,-0.43310875,1.7259289,1.7675718
-1.3885467,-1.3330851,2.17741,1.5106943,-1.0823357,2.1990163,1.2893772,-1.415267,-1.4006231,1.7567298,0.05407516,-1.3746947,1.6566161,-1.570318,-1.3334458,1.850124,1.605111,-1.1615642,-0.0898472,-0.9028429,-1.372035,1.6348636,-1.2002828,0.44175804,1.6912061,-1.4861276,-1.149615,-1.4044262,1.804899,-0.74088675,-0.19686738,-0.46308854,1.728001,1.7691694
-1.3964379,-1.348691,2.182452,1.5223997,-1.0995902,2.2148914,1.2902608,-1.4237264,-1.4088306,1.7655009,0.0057695853,-1.3828298,1.6678975,-1.579209,-1.3397526,1.8662882,1.6089113,-1.1680479,-0.13825281,-0.9201239,-1.3876376,1.6422186,-1.2185353,0.44763392,1.7117852,-1.5132587,-1.1603031,-1.4365146,1.8276929,-0.7480939,-0.21652593,-0.49149343,1.7277735,1.784385
-1.4002457,-1.3553572,2.199298,1.5274471,-1.1116486,2.2157416,1.3146118,-1.4323709,-1.4131337,1.7997665,-0.037257504,-1.4058306,1.6867367,-1.5882235,-1.336269,1.8868755,1.604125,-1.1759913,-0.18225268,-0.93673956,-1.3915623,1.6724769,-1.2280948,0.4343194,1.720167,-1.5190248,-1.191155,-1.4399569,1.8520907,-0.7686144,-0.23278314,-0.51612186,1.7298411,1.7924596
-1.408716,-1.3621526,2.2070982,1.5533667,-1.1164136,2.2189324,1.3265921,-1.441193,-1.4176381,1.8106128,-0.0846347,-1.4127146,1.6847961,-1.5973529,-1.3431835,1.8877791,1.6183958,-1.1882457,-0.23148523,-0.950267,-1.3982943,1.668994,-1.2438328,0.4353238,1.7442176,-1.524685,-1.2093022,-1.443515,1.8656536,-0.78783077,-0.25084522,-0.54646623,1.7295766,1.8081465
-1.4202528,-1.3691744,2.2472935,1.5851408,-1.1336669,2.2356648,1.3075137,-1.450184,-1.4226735,1.825068,-0.14022031,-1.4198108,1.7056444,-1.606589,-1.350328,1.882574,1.6318184,-1.1965402,-0.26734886,-0.9580704,-1.4076746,1.6716444,-1.2568934,0.43005243,1.7426121,-1.5305488,-1.2047074,-1.4472531,1.8709513,-0.80658716,-0.27894005,-0.56713146,1.7348435,1.8099804
-1.434973,-1.37642,2.2546387,1.5967367,-1.1401795,2.2593124,1.3320472,-1.4593354,-1.4275805,1.844512,-0.1825088,-1.4271202,1.7133055,-1.6159239,-1.3576992,1.9054426,1.6354172,-1.2050716,-0.30326673,-0.9595461,-1.4194493,1.70809,-1.2761389,0.41948512,1.7438885,-1.5422999,-1.2098669,-1.4511766,1.8743231,-0.8264101,-0.3017443,-0.5770691,1.7361815,1.806893
-1.4432813,-1.3838857,2.2557292,1.6104469,-1.1533886,2.2652166,1.3474915,-1.4913325,-1.4326974,1.8674597,-0.2303438,-1.4346378,1.7138425,-1.625349,-1.3691602,1.9159857,1.636673,-1.2113653,-0.3365539,-0.9731876,-1.4284918,1.7176697,-1.294464,0.40338728,1.748648,-1.5482566,-1.2274325,-1.4552898,1.8811532,-0.8450546,-0.32462937,-0.59868604,1.7406905,1.8077048
-1.4517729,-1.3915673,2.2557292,1.6222014,-1.1677666,2.2665331,1.3628302,-1.4963253,-1.4380264,1.8823735,-0.27705762,-1.4423589,1.7225002,-1.6348572,-1.3767542,1.9195079,1.6475341,-1.2204658,-0.37267658,-0.9857735,-1.4376892,1.7158706,-1.3029625,0.3961228,1.7556365,-1.5544091,-1.2126111,-1.459597,1.87904,-0.8600414,-0.351262,-0.61866724,1.7461259,1.8220078
-1.4604411,-1.3994597,2.2609763,1.636397,-1.1729206,2.2665331,1.37081,-1.5015196,-1.4342318,1.9017762,-0.33199665,-1.4502777,1.7278363,-1.6444398,-1.3845612,1.9253087,1.6467206,-1.2298008,-0.42128137,-0.9961603,-1.4470437,1.7255394,-1.3148057,0.39017558,1.7568763,-1.5607591,-1.2221898,-1.4641016,1.8822821,-0.8818827,-0.37945464,-0.64009213,1.7484273,1.8504357
-1.4692773,-1.4075571,2.2609797,1.6554973,-1.1836922,2.267079,1.3807946,-1.5069188,-1.4400331,1.9106367,-0.3736802,-1.4583879,1.7356874,-1.65409,-1.3925786,1.9442692,1.6457498,-1.2393609,-0.4498621,-1.0065836,-1.457376,1.7290595,-1.337823,0.37956175,1.7557207,-1.5673041,-1.2467469,-1.447478,1.8944576,-0.89835745,-0.40280792,-0.65318006,1.7526242,1.8632069
-1.4782736,-1.4158533,2.2609797,1.6631416,-1.1946672,2.2793615,1.4002588,-1.5125234,-1.4621999,1.927893,-0.41867334,-1.4825546,1.7463412,-1.6637999,-1.4008003,1.943327,1.6438671,-1.2491373,-0.4907681,-1.020771,-1.466968,1.7471602,-1.3487608,0.37408218,1.7587221,-1.5740404,-1.2462246,-1.4517174,1.8876055,-0.92075485,-0.4267722,-0.6699184,1.752516,1.8749381
-1.4874208,-1.424341,2.2609797,1.681443,-1.2058339,2.2793005,1.4212536,-1.5183337,-1.4669828,1.9314494,-0.4585487,-1.4890054,1.752979,-1.6735631,-1.4092195,1.9494269,1.6597586,-1.25912,-0.5225002,-1.0324544,-1.4766917,1.7623955,-1.3598176,0.36687028,1.7573556,-1.5809643,-1.2463725,-1.4610709,1.894083,-0.934173,-0.43627828,-0.68638647,1.7602062,1.8819585
-1.4967108,-1.4330127,2.2637868,1.7030305,-1.2171795,2.279941,1.4358876,-1.5243481,-1.4736762,1.9390111,-0.50545406,-1.4956622,1.7657937,-1.6833727,-1.4178292,1.9605252,1.6641914,-1.2692991,-0.5294413,-1.038866,-1.4964077,1.7797669,-1.3709825,0.36820126,1.7730099,-1.5880713,-1.2544808,-1.4820522,1.9045801,-0.95403755,-0.4752186,-0.7115372,1.7741393,1.9043732
-1.5061342,-1.4418609,2.2669048,1.7069695,-1.2256879,2.290128,1.4556028,-1.5305657,-1.4785804,1.9503785,-0.5458487,-1.502522,1.7814602,-1.693222,-1.4266216,1.9587128,1.669538,-1.2796644,-0.5614889,-1.048952,-1.5119892,1.7942593,-1.3837578,0.3704671,1.7792566,-1.595356,-1.2628288,-1.4857415,1.9074847,-0.96993494,-0.5030764,-0.7312728,1.7729326,1.9179693
-1.5156823,-1.4508774,2.2671747,1.7194031,-1.2374692,2.2897804,1.4627844,-1.5280198,-1.4838593,1.973377,-0.586872,-1.5095809,1.7781147,-1.6679938,-1.4355884,1.9936653,1.669883,-1.2902044,-0.5808792,-1.0576311,-1.520472,1.7981137,-1.3950007,0.3557539,1.7805736,-1.6028134,-1.2753953,-1.4896122,1.9175031,-0.9902642,-0.518007,-0.74672204,1.7735382,1.9133598
-1.5253462,-1.460053,2.2687585,1.7319129,-1.2493862,2.2895448,1.4804953,-1.5193611,-1.4893526,1.9764345,-0.6328229,-1.5168346,1.7788569,-1.6725532,-1.457465,2.0142467,1.6698314,-1.2818621,-0.6023249,-1.0687821,-1.5291115,1.806185,-1.4063234,0.33858687,1.7900684,-1.6104368,-1.2826122,-1.493669,1.9176326,-1.0026361,-0.5349402,-0.75518006,1.778972,1.9153962
-1.5434768,-1.4693797,2.2722926,1.7479774,-1.2614259,2.2941356,1.4929138,-1.523106,-1.5125749,1.9920366,-0.6732314,-1.524278,1.7988234,-1.6772962,-1.4653554,2.0148857,1.6762285,-1.2934729,-0.6298933,-1.0793148,-1.5378999,1.8234091,-1.4177169,0.33140245,1.8144776,-1.6182202,-1.2975775,-1.4979156,1.9368184,-1.0035547,-0.5594191,-0.77252924,1.7802718,1.9336604
-1.5633897,-1.4788476,2.272471,1.756085,-1.2735753,2.2941356,1.5088085,-1.5270327,-1.5170759,1.9932392,-0.70856106,-1.5535431,1.8274513,-1.6822232,-1.4936367,2.0208592,1.7006128,-1.2971481,-0.6617281,-1.092877,-1.5468282,1.8343886,-1.4291714,0.32002184,1.8170635,-1.626157,-1.3065784,-1.5023558,1.9646095,-1.0034829,-0.57472783,-0.7902068,1.7768091,1.9487588
-1.5835714,-1.4884481,2.2887836,1.7628067,-1.2858216,2.2827785,1.520671,-1.531144,-1.5216511,1.9936677,-0.73300636,-1.5581611,1.821856,-1.6873348,-1.498953,2.0335116,1.7208414,-1.2761803,-0.6809887,-1.110102,-1.5558882,1.8431175,-1.4406776,0.29939577,1.8246645,-1.6342405,-1.315335,-1.5069923,1.972626,-1.0204281,-0.58540136,-0.8072509,1.7794847,1.9636719
-1.6098498,-1.4981718,2.2887874,1.7709634,-1.2981522,2.2838006,1.5292232,-1.5354435,-1.5264226,2.007223,-0.7734436,-1.5651306,1.8297237,-1.6926304,-1.4836092,2.0430357,1.7271396,-1.2785324,-0.72754854,-1.1221119,-1.5650718,1.8656607,-1.4522262,0.29572764,1.8328332,-1.642463,-1.3243015,-1.514317,1.9727856,-1.0346764,-0.6078941,-0.8270125,1.7825602,1.9707425
-1.6371509,-1.5080091,2.2887874,1.7833155,-1.2981943,2.2795618,1.5232483,-1.5399349,-1.5313933,2.021224,-0.8011978,-1.5700572,1.8366255,-1.6981099,-1.4687713,2.0626955,1.736321,-1.2846962,-0.7482512,-1.13324,-1.5743701,1.8917452,-1.4636743,0.27514035,1.8268985,-1.6508174,-1.3194687,-1.4962275,1.9727074,-1.0584339,-0.62833774,-0.84486806,1.7848586,1.9710386
-1.6384993,-1.5179513,2.2887874,1.7954832,-1.3104681,2.2860115,1.5278332,-1.5446198,-1.5365639,2.0211976,-0.8273807,-1.5751793,1.8296301,-1.7037712,-1.4688098,2.0767555,1.7383959,-1.2930202,-0.7661147,-1.1445843,-1.5837753,1.9032376,-1.4752921,0.25342986,1.845883,-1.6592964,-1.338653,-1.5004361,1.9720545,-1.0706205,-0.64925396,-0.8625831,1.7954905,1.9927852
-1.6399333,-1.5279894,2.2858741,1.8070812,-1.322832,2.2983193,1.5383103,-1.5495007,-1.5419354,2.049203,-0.8551038,-1.5871623,1.8348467,-1.7096124,-1.4730418,2.077,1.7453917,-1.3033775,-0.7855199,-1.156132,-1.559772,1.9235309,-1.4869246,0.23522559,1.8578943,-1.6678916,-1.3470389,-1.5048392,1.9734437,-1.0841968,-0.6740546,-0.88106704,1.8058629,2.00576
-1.6557733,-1.5381142,2.286732,1.8203317,-1.3352516,2.298332,1.538079,-1.5795525,-1.5475081,2.053068,-0.87252235,-1.5924984,1.8334402,-1.715631,-1.4774688,2.077,1.7538124,-1.3109761,-0.8098805,-1.1828296,-1.5643365,1.9387419,-1.498573,0.21415183,1.8811039,-1.6765965,-1.3555977,-1.5094383,1.9686327,-1.0982178,-0.6947504,-0.9010223,1.8043606,2.012058
-1.6571008,-1.5483174,2.2957187,1.8195173,-1.3348764,2.3045042,1.5492167,-1.5819647,-1.5532817,2.0618844,-0.9042989,-1.5978516,1.8574506,-1.7218242,-1.4820939,2.081163,1.7824652,-1.2945187,-0.8346562,-1.2024543,-1.5690943,1.9466145,-1.5102212,0.18572307,1.8932153,-1.6854028,-1.3499855,-1.5043229,1.9791734,-1.1148882,-0.73712814,-0.92042947,1.8073701,2.0276535
-1.6584966,-1.5585903,2.3482606,1.8390504,-1.3420783,2.3048487,1.5532494,-1.584513,-1.5592549,2.0619533,-0.9383515,-1.6033993,1.8663832,-1.728188,-1.4869201,2.082672,1.7904029,-1.3113723,-0.85636145,-1.2031307,-1.5740464,1.9512414,-1.5218695,0.15641826,1.8987037,-1.694303,-1.3514352,-1.5052766,1.9807748,-1.1206937,-0.75446886,-0.9378254,1.8020866,2.0329785
