total_gen,total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,da_as_nsr_mw_primary_reserve,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_actual_interchange_mw,net_sched_interchange_mw,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
2.5839585e-15,0.24139522,6.5637606e-29,2.7831326e-25,1.0352661e-09,1.4309516e-07,4.286015e-13,1.3226952e-11,1.03915784e-20,0.17800058,1.6319169e-21,4.5252282e-26,6.959677e-16,1.3647709e-25,0.049408138,2.012057e-22,1.3626341e-19,5.179077e-26,1.4576277e-06,0.004354954,1.3667891e-15,5.1204037e-30,3.2711023e-26,3.316462e-12,0.07764716,4.929638e-05,1.4586882e-05,2.783039e-23,5.453363e-17,0.020848164,0.038918875,5.7616116e-27,3.5001774e-27,1.1331701e-09,1.1542283e-24,0.15028968,0.54347706,7.0628416e-22,1.1428324e-26,1.4892665e-23,1.3900987e-24,1.1496636e-21,0.3562429,1.4345979e-21,4.6574768e-23,0.20467193,0.5460236,0.00040925542,0.09963325,9.185998e-07,0.065732904,2.3953248e-28,0.07271663,2.760149e-25,4.782577e-13,0.09453616,1.1803047e-08
1.3773178e-16,0.24133666,1.6357673e-31,1.6252495e-27,1.7475482e-10,3.2233437e-08,3.2278572e-14,1.4127044e-12,1.6139607e-22,0.17230067,1.8887935e-23,2.2740716e-28,3.2133234e-17,7.4151736e-28,0.048194647,1.9952576e-24,2.6058035e-21,2.6455248e-28,4.446082e-07,0.0028473227,6.6972645e-17,1.0468239e-32,1.5600016e-28,3.3018805e-13,0.075081885,2.2078126e-05,5.630582e-06,2.5808746e-25,2.0153821e-18,0.019407863,0.03751923,2.2915402e-29,1.3744343e-29,1.954379e-10,8.0060014e-27,0.14488657,0.5335123,8.994225e-24,5.0322157e-29,1.3346953e-25,9.4297035e-27,1.4567658e-23,0.34695494,1.961554e-23,4.0690555e-25,0.19937839,0.5358735,0.00022777604,0.09879958,2.5588517e-07,0.06198535,6.417038e-31,0.07481821,1.6271227e-27,3.8199444e-14,0.09419825,2.2433293e-09
5.8092257e-18,0.23625103,2.3955673e-34,6.1020833e-30,2.5711001e-11,6.4762684e-09,1.981564e-15,1.2665905e-13,1.7739738e-24,0.16567174,1.5042169e-25,7.2352566e-31,1.1593428e-18,2.5713143e-30,0.04684036,1.341147e-26,3.5960098e-23,8.570172e-31,1.2389337e-07,0.0018057019,2.5777717e-18,1.2304318e-35,4.684804e-31,2.743447e-14,0.07197771,9.303203e-06,2.019701e-06,1.6116841e-27,5.7069504e-20,0.018680621,0.036046747,5.6314096e-32,3.330277e-32,2.942937e-11,3.6330724e-29,0.14053296,0.51988417,7.9539397e-26,1.3837908e-31,8.0278393e-28,4.1755485e-29,1.2812544e-25,0.3401212,1.8752437e-25,2.3798695e-27,0.19424921,0.5222027,0.000121350604,0.09579056,6.464997e-08,0.05882972,1.0182421e-33,0.07508375,6.1730354e-30,2.499494e-15,0.09137755,3.7519798e-10
1.9001398e-19,0.2278016,1.9437628e-37,1.4079448e-32,3.2610037e-12,1.1503083e-09,9.746932e-17,9.396423e-15,1.3356398e-26,0.16321932,7.9506876e-28,1.3899828e-33,3.1992335e-20,5.433517e-33,0.04467942,5.882493e-29,3.474362e-25,1.6796125e-33,3.132333e-08,0.0011055388,7.6324446e-20,7.810948e-39,8.442495e-34,1.8741015e-15,0.0698057,3.673006e-06,6.697121e-07,6.518923e-30,1.2094535e-21,0.017373044,0.035735227,8.125786e-35,4.7306792e-35,3.8274115e-12,1.033474e-31,0.13300146,0.5128531,4.7170035e-28,2.261835e-34,3.1156376e-30,1.1560819e-31,7.5528805e-28,0.3369183,1.2114405e-27,8.955862e-30,0.18299495,0.5155587,6.182447e-05,0.09596141,1.4705619e-08,0.056525294,9.034452e-37,0.07431086,1.4407968e-32,1.3176233e-16,0.08742042,5.4662972e-11
4.713739e-21,0.22400786,8.1554e-41,1.8954617e-35,3.523108e-13,1.7887113e-10,3.769488e-18,5.6778905e-16,6.6402104e-29,0.15425107,2.6775023e-30,1.5267289e-36,6.594009e-22,6.634568e-36,0.044370748,1.6125489e-31,2.2717557e-27,1.8862265e-36,7.131185e-09,0.0006404589,1.6986855e-21,2.487e-42,8.636362e-37,1.0354725e-16,0.07245613,1.3521604e-06,2.0424719e-07,1.6340396e-32,1.868825e-23,0.016618585,0.03481711,6.4896273e-38,3.7126854e-38,4.2487902e-13,1.7549161e-34,0.12293611,0.49607626,1.8033443e-30,2.075591e-37,7.4611014e-33,1.90513e-34,2.8684881e-30,0.3289455,5.0889896e-30,2.0728099e-32,0.18194896,0.49983898,2.986633e-05,0.0942733,2.9870566e-09,0.05616375,4.19e-40,0.07950269,1.9646211e-35,5.4941287e-18,0.08436073,6.8611236e-12
8.652481e-23,0.21825698,1.7e-44,1.4019698e-38,3.200139e-14,2.409325e-11,1.1225202e-19,2.7465882e-17,2.0910679e-31,0.14941819,5.4835298e-33,8.99702e-40,9.887105e-24,4.400656e-39,0.04255325,2.6295607e-34,9.674939e-30,1.13945e-39,1.4500117e-09,0.0003588407,2.7698042e-23,0.0,4.70028e-40,4.544837e-18,0.06896966,4.6154722e-07,5.6909872e-08,2.4129326e-35,2.0450318e-25,0.016302247,0.033001248,2.6766e-41,1.5016e-41,3.97436e-14,1.6812393e-37,0.11562156,0.4914231,4.249332e-33,1.00029e-40,1.04733756e-35,1.7652412e-37,6.71e-33,0.32727492,1.330691e-32,2.8016565e-35,0.17699203,0.49088138,1.3701286e-05,0.09289074,5.3698385e-10,0.050794102,9.4e-44,0.07737741,1.473975e-38,1.7757694e-19,0.08425399,7.330547e-13
1.1433833e-24,0.21439135,0.0,5.308e-42,2.4092067e-15,2.778815e-12,2.5153052e-21,1.0435592e-18,3.9778086e-34,0.14417359,6.4734145e-36,2.63e-43,1.0472237e-25,1.474e-42,0.04057816,2.4093302e-37,2.5695052e-32,3.43e-43,2.6099653e-10,0.00019141278,3.2155782e-25,0.0,1.26e-43,1.5535544e-19,0.06578095,1.45264e-07,1.4390355e-08,1.9795328e-38,1.5340041e-27,0.015321588,0.033553943,6e-45,3e-45,3.0888621e-15,8.5071e-41,0.11058023,0.48477075,5.861726e-36,2.4e-44,8.120537e-39,8.6047e-41,9.181326e-36,0.3155504,2.0602309e-35,2.0825265e-38,0.17664166,0.4781751,5.924073e-06,0.09337773,8.461535e-11,0.047970667,0.0,0.077292435,5.671e-42,4.3505706e-21,0.08187321,6.579754e-14
1.0548978e-26,0.21302745,0.0,1e-45,1.4799431e-16,2.7099254e-13,4.133907e-23,3.0495907e-20,4.327888e-37,0.1384304,4.13907e-39,0.0,7.581561e-28,0.0,0.039972354,1.16035e-40,4.048998e-35,0.0,4.1186547e-11,9.6977325e-05,2.5742954e-27,0.0,0.0,4.0463773e-21,0.063938476,4.189451e-08,3.2772847e-09,8.423e-42,7.603456e-30,0.012639886,0.03256995,0.0,0.0,1.964103e-16,2.1e-44,0.10493484,0.47536334,4.459309e-39,0.0,3.244e-42,2.1e-44,6.921795e-39,0.3103846,1.7824968e-38,7.933e-42,0.16523345,0.47063094,2.4042652e-06,0.09071292,1.1564737e-11,0.044239607,0.0,0.08103965,1e-45,7.88167e-23,0.08316658,4.8907204e-15
6.565363e-29,0.20664047,0.0,0.0,7.291691e-18,2.2039496e-14,4.8432086e-25,6.6970893e-22,2.52713e-40,0.13368966,1.333e-42,0.0,3.6151116e-30,0.0,0.038894147,2.7e-44,3.5740084e-38,0.0,5.638534e-12,4.6664773e-05,1.3709883e-29,0.0,0.0,7.838209e-23,0.0638462,1.0996757e-08,6.667914e-10,1e-45,2.3889454e-32,0.012460599,0.031934977,0.0,0.0,1.0046701e-17,0.0,0.09856996,0.4685113,1.745e-42,0.0,0.0,0.0,2.68e-42,0.30448163,8.055e-42,1e-45,0.16662937,0.462788,9.1228867e-07,0.095755994,1.355322e-12,0.04298989,0.0,0.08010892,0.0,1.0271579e-24,0.077824764,2.9634117e-16
2.6514244e-31,0.20671439,0.0,0.0,2.8276505e-19,1.4724646e-15,3.9180537e-27,1.0771267e-23,7.3e-44,0.12698045,0.0,0.0,1.0886281e-32,0.0,0.03785829,0.0,1.6521e-41,0.0,6.6205326e-13,2.1211512e-05,4.6636222e-32,0.0,0.0,1.0992283e-24,0.06260279,2.6079683e-09,1.2012566e-10,0.0,4.5374992e-35,0.012438967,0.031100174,0.0,0.0,4.0579457e-19,0.0,0.09338236,0.4510858,0.0,0.0,0.0,0.0,0.0,0.29820177,1e-45,0.0,0.16170275,0.45048684,3.217738e-07,0.095358215,1.3450548e-13,0.04144717,0.0,0.0806414,0.0,9.337674e-27,0.079543434,1.4386937e-17
6.6484225e-34,0.20208672,0.0,0.0,8.4527915e-21,7.948975e-17,2.1116313e-29,1.232897e-25,0.0,0.12432439,0.0,0.0,1.9732901e-35,0.0,0.036431253,0.0,4e-45,0.0,6.584354e-14,9.089915e-06,9.673832e-35,0.0,0.0,1.0830243e-26,0.060982578,5.5439736e-10,1.897854e-11,0.0,4.933167e-38,0.012034398,0.029445715,0.0,0.0,1.2680091e-20,0.0,0.09114757,0.44323024,0.0,0.0,0.0,0.0,0.0,0.28892505,0.0,0.0,0.15569596,0.44443887,1.049661e-07,0.09633271,1.1150611e-14,0.038502887,0.0,0.0828863,0.0,5.7203664e-29,0.07788613,5.491021e-19
9.840852e-37,0.20100671,0.0,0.0,1.9035368e-22,3.4049844e-18,7.280904e-32,9.725884e-28,0.0,0.12075951,0.0,0.0,2.0372128e-38,0.0,0.035049535,0.0,0.0,0.0,5.471478e-15,3.653382e-06,1.1601771e-37,0.0,0.0,7.2485e-29,0.059201833,1.0473237e-10,2.6020137e-12,0.0,2.8808e-41,0.012999604,0.029374203,0.0,0.0,2.9967177e-22,0.0,0.08725112,0.43677807,0.0,0.0,0.0,0.0,0.0,0.2813313,0.0,0.0,0.1523552,0.43080583,3.1465053e-08,0.09242946,7.607339e-16,0.03484405,0.0,0.084965296,0.0,2.2712333e-31,0.07659794,1.6134405e-20
8.1103e-40,0.20220472,0.0,0.0,3.1479597e-24,1.1344274e-19,1.5336684e-34,5.1003933e-30,0.0,0.11466324,0.0,0.0,1.1231e-41,0.0,0.034686804,0.0,0.0,0.0,3.7427374e-16,1.371506e-06,7.5615e-41,0.0,0.0,3.1727646e-31,0.061625976,1.741881e-11,3.060616e-13,0.0,8e-45,0.009858307,0.02968169,0.0,0.0,5.2238093e-24,0.0,0.08362048,0.4187779,0.0,0.0,0.0,0.0,0.0,0.27476862,0.0,0.0,0.1443192,0.42074123,8.61187e-09,0.08624056,4.2017857e-17,0.031270567,0.0,0.08610652,0.0,5.5912954e-34,0.0816508,3.566281e-22
3.48e-43,0.20064107,0.0,0.0,3.7159422e-26,2.8754713e-21,1.8716666e-37,1.7069552e-32,0.0,0.111516915,0.0,0.0,3e-45,0.0,0.033365104,0.0,0.0,0.0,2.073333e-17,4.7776393e-07,2.5e-44,0.0,0.0,8.699799e-34,0.060209878,2.5247395e-12,3.0503215e-14,0.0,0.0,0.010339977,0.029550627,0.0,0.0,6.5317714e-26,0.0,0.08268116,0.41383544,0.0,0.0,0.0,0.0,0.0,0.26897487,0.0,0.0,0.14620507,0.40872777,2.1370432e-09,0.08745775,1.84543e-18,0.029146256,0.0,0.08881891,0.0,8.112017e-37,0.078397535,5.7794648e-24
0.0,0.19544862,0.0,0.0,3.0331167e-28,5.411254e-23,1.24431e-40,3.4800025e-35,0.0,0.11055673,0.0,0.0,0.0,0.0,0.033190154,0.0,0.0,0.0,9.135832e-19,1.5372098e-07,0.0,0.0,0.0,1.4225818e-36,0.05820802,3.1540487e-13,2.5409964e-15,0.0,0.0,0.010192694,0.027867086,0.0,0.0,5.678609e-28,0.0,0.078091346,0.41426942,0.0,0.0,0.0,0.0,0.0,0.2682234,0.0,0.0,0.14597309,0.40363473,4.771138e-10,0.088088274,6.31875e-20,0.028040295,0.0,0.087239444,0.0,6.54028e-40,0.0760053,6.673477e-26
0.0,0.18829656,0.0,0.0,1.651929e-30,7.357754e-25,4.2e-44,4.0968012e-38,0.0,0.1066227,0.0,0.0,0.0,0.0,0.032317914,0.0,0.0,0.0,3.1393966e-20,4.5399755e-08,0.0,0.0,0.0,1.310546e-39,0.056049246,3.3553398e-14,1.7430736e-16,0.0,0.0,0.010650871,0.028221847,0.0,0.0,3.314522e-30,0.0,0.07367187,0.40174362,0.0,0.0,0.0,0.0,0.0,0.2584685,0.0,0.0,0.14253804,0.3944199,9.5043265e-11,0.090918295,1.6502575e-21,0.024808727,0.0,0.08404178,0.0,2.73e-43,0.073905185,5.317644e-28
0.0,0.18504182,0.0,0.0,5.7656664e-33,7.012727e-27,0.0,2.617e-41,0.0,0.10521906,0.0,0.0,0.0,0.0,0.03133932,0.0,0.0,0.0,8.231784e-22,1.2230177e-08,0.0,0.0,0.0,6.36e-43,0.055424977,2.9998839e-15,9.68708e-18,0.0,0.0,0.011720403,0.027296733,0.0,0.0,1.248545e-32,0.0,0.070482835,0.39707947,0.0,0.0,0.0,0.0,0.0,0.25840184,0.0,0.0,0.14081465,0.38618532,1.6741282e-11,0.08930806,3.2089382e-23,0.023936262,0.0,0.0833169,0.0,0.0,0.07378555,2.820819e-30
0.0,0.18464065,0.0,0.0,1.2317122e-35,4.528531e-29,0.0,8e-45,0.0,0.10322028,0.0,0.0,0.0,0.0,0.031611424,0.0,0.0,0.0,1.6077156e-23,2.9832488e-09,0.0,0.0,0.0,0.0,0.055544466,2.2218945e-16,4.2840136e-19,0.0,0.0,0.010383712,0.02635736,0.0,0.0,2.9018108e-35,0.0,0.067824215,0.3877639,0.0,0.0,0.0,0.0,0.0,0.25563386,0.0,0.0,0.13910276,0.38308758,2.5821075e-12,0.09014414,4.522686e-25,0.021305691,0.0,0.08634668,0.0,0.0,0.07710232,9.564459e-33
0.0,0.17846128,0.0,0.0,1.5277306e-38,1.9068183e-31,0.0,0.0,0.0,0.100647435,0.0,0.0,0.0,0.0,0.029233532,0.0,0.0,0.0,2.2769233e-25,6.538666e-10,0.0,0.0,0.0,0.0,0.05329895,1.3420033e-17,1.4781703e-20,0.0,0.0,0.010272633,0.02715082,0.0,0.0,3.952087e-38,0.0,0.065055646,0.38163337,0.0,0.0,0.0,0.0,0.0,0.25520116,0.0,0.0,0.13885659,0.37190044,3.4502148e-13,0.088930085,4.483837e-27,0.01945147,0.0,0.08556573,0.0,0.0,0.07299304,1.9790347e-35
0.0,0.1800195,0.0,0.0,1.0347e-41,5.0124007e-34,0.0,0.0,0.0,0.09862524,0.0,0.0,0.0,0.0,0.030343436,0.0,0.0,0.0,2.2694696e-27,1.2769562e-10,0.0,0.0,0.0,0.0,0.054187287,6.496651e-19,3.8936975e-22,0.0,0.0,0.010246758,0.025055299,0.0,0.0,2.9712e-41,0.0,0.06340496,0.37079972,0.0,0.0,0.0,0.0,0.0,0.25062004,0.0,0.0,0.13564497,0.36945957,3.947872e-14,0.0890898,3.0237332e-29,0.017329458,0.0,0.08708191,0.0,0.0,0.07281962,2.3693527e-38
0.0,0.17631383,0.0,0.0,4e-45,7.826004e-37,0.0,0.0,0.0,0.09621576,0.0,0.0,0.0,0.0,0.028355971,0.0,0.0,0.0,1.53952e-29,2.2017891e-11,0.0,0.0,0.0,0.0,0.052614193,2.4733222e-20,7.64365e-24,0.0,0.0,0.010117102,0.024117682,0.0,0.0,1.1e-44,0.0,0.05894072,0.3673971,0.0,0.0,0.0,0.0,0.0,0.24900645,0.0,0.0,0.13626388,0.36308694,3.819695e-15,0.088561125,1.3355138e-31,0.01555558,0.0,0.083506845,0.0,0.0,0.07021865,1.5428e-41
0.0,0.17042804,0.0,0.0,0.0,6.85177e-40,0.0,0.0,0.0,0.09356669,0.0,0.0,0.0,0.0,0.02878829,0.0,0.0,0.0,6.8443523e-32,3.318779e-12,0.0,0.0,0.0,0.0,0.05215694,7.251538e-22,1.0887218e-25,0.0,0.0,0.00892352,0.02433373,0.0,0.0,0.0,0.0,0.056370832,0.3602338,0.0,0.0,0.0,0.0,0.0,0.24404256,0.0,0.0,0.13455093,0.3538252,3.0820477e-16,0.088628165,3.7011007e-34,0.013520282,0.0,0.082991384,0.0,0.0,0.06979455,6e-45
0.0,0.16924784,0.0,0.0,0.0,3.14e-43,0.0,0.0,0.0,0.09363131,0.0,0.0,0.0,0.0,0.027893072,0.0,0.0,0.0,1.9105922e-34,4.3260165e-13,0.0,0.0,0.0,0.0,0.051933423,1.5998653e-23,1.0920731e-27,0.0,0.0,0.008345335,0.024173116,0.0,0.0,0.0,0.0,0.054318123,0.3556046,0.0,0.0,0.0,0.0,0.0,0.24479666,0.0,0.0,0.13123311,0.3446873,2.0428059e-17,0.09244654,6.127558e-37,0.011990801,0.0,0.08501908,0.0,0.0,0.07021791,0.0
0.0,0.16645853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08864501,0.0,0.0,0.0,0.0,0.028364629,0.0,0.0,0.0,3.1888378e-37,4.819418e-14,0.0,0.0,0.0,0.0,0.051604893,2.588733e-25,7.4607464e-30,0.0,0.0,0.008327828,0.022242965,0.0,0.0,0.0,0.0,0.054124694,0.3456167,0.0,0.0,0.0,0.0,0.0,0.23766936,0.0,0.0,0.12788631,0.33956423,1.0939411e-18,0.08767564,5.72702e-40,0.010663681,0.0,0.08668894,0.0,0.0,0.06967392,0.0
0.0,0.16378403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08860013,0.0,0.0,0.0,0.0,0.027506046,0.0,0.0,0.0,3.00742e-40,4.530234e-15,0.0,0.0,0.0,0.0,0.05138878,2.9855483e-27,3.343101e-32,0.0,0.0,0.00801462,0.023797592,0.0,0.0,0.0,0.0,0.052000757,0.3449904,0.0,0.0,0.0,0.0,0.0,0.23481384,0.0,0.0,0.12799473,0.33479655,4.6476474e-20,0.091095865,2.83e-43,0.008675671,0.0,0.08286141,0.0,0.0,0.06841063,0.0
0.0,0.16517249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089430735,0.0,0.0,0.0,0.0,0.02690343,0.0,0.0,0.0,1.5e-43,3.5430208e-16,0.0,0.0,0.0,0.0,0.04958476,2.3768852e-29,9.414551e-35,0.0,0.0,0.00786005,0.023152059,0.0,0.0,0.0,0.0,0.05027834,0.33617106,0.0,0.0,0.0,0.0,0.0,0.23290786,0.0,0.0,0.12869234,0.32991374,1.5354618e-21,0.08886256,0.0,0.0072884513,0.0,0.08135696,0.0,0.0,0.067079075,0.0
0.0,0.1628832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571073,0.0,0.0,0.0,0.0,0.026826177,0.0,0.0,0.0,0.0,2.2703305e-17,0.0,0.0,0.0,0.0,0.049046207,1.2601673e-31,1.5868249e-37,0.0,0.0,0.006978029,0.02232354,0.0,0.0,0.0,0.0,0.04732665,0.33203122,0.0,0.0,0.0,0.0,0.0,0.229149,0.0,0.0,0.12730186,0.3206831,3.858352e-23,0.08694814,0.0,0.0057325447,0.0,0.0795407,0.0,0.0,0.063784145,0.0
0.0,0.1578519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08435275,0.0,0.0,0.0,0.0,0.026803438,0.0,0.0,0.0,0.0,1.1720796e-18,0.0,0.0,0.0,0.0,0.048944026,4.2719995e-34,1.51312e-40,0.0,0.0,0.00687297,0.021851476,0.0,0.0,0.0,0.0,0.046168584,0.32160938,0.0,0.0,0.0,0.0,0.0,0.22500955,0.0,0.0,0.12213671,0.31626967,7.1958e-25,0.087489195,0.0,0.0045308806,0.0,0.08116118,0.0,0.0,0.06469738,0.0
0.0,0.15614228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0815581,0.0,0.0,0.0,0.0,0.026415017,0.0,0.0,0.0,0.0,4.785724e-20,0.0,0.0,0.0,0.0,0.04725737,8.841052e-37,7.7e-44,0.0,0.0,0.007361845,0.02282916,0.0,0.0,0.0,0.0,0.043013144,0.32028833,0.0,0.0,0.0,0.0,0.0,0.22084375,0.0,0.0,0.119080156,0.3171386,9.6926415e-27,0.084544405,0.0,0.0034486263,0.0,0.083235614,0.0,0.0,0.065561175,0.0
0.0,0.15426794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08034326,0.0,0.0,0.0,0.0,0.026324742,0.0,0.0,0.0,0.0,1.5143109e-21,0.0,0.0,0.0,0.0,0.047523107,1.059087e-39,0.0,0.0,0.0,0.007072349,0.021088693,0.0,0.0,0.0,0.0,0.041265454,0.3140362,0.0,0.0,0.0,0.0,0.0,0.22289738,0.0,0.0,0.12052879,0.308023,9.147263e-29,0.08614808,0.0,0.0025239256,0.0,0.0824029,0.0,0.0,0.06482835,0.0
0.0,0.14962935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07958436,0.0,0.0,0.0,0.0,0.024573145,0.0,0.0,0.0,0.0,3.6307052e-23,0.0,0.0,0.0,0.0,0.04711845,6.91e-43,0.0,0.0,0.0,0.007079238,0.021514352,0.0,0.0,0.0,0.0,0.040442742,0.3085144,0.0,0.0,0.0,0.0,0.0,0.21646114,0.0,0.0,0.11734003,0.3025585,5.845519e-31,0.086907126,0.0,0.0018288351,0.0,0.08282588,0.0,0.0,0.06551929,0.0
0.0,0.14673558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079241216,0.0,0.0,0.0,0.0,0.024314793,0.0,0.0,0.0,0.0,6.4335793e-25,0.0,0.0,0.0,0.0,0.046176836,0.0,0.0,0.0,0.0,0.0072079534,0.020885848,0.0,0.0,0.0,0.0,0.0382442,0.30609578,0.0,0.0,0.0,0.0,0.0,0.21259287,0.0,0.0,0.11644229,0.29691035,2.4341417e-33,0.0862306,0.0,0.0012509052,0.0,0.07712118,0.0,0.0,0.061219648,0.0
0.0,0.14898564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079245314,0.0,0.0,0.0,0.0,0.024609366,0.0,0.0,0.0,0.0,8.195216e-27,0.0,0.0,0.0,0.0,0.04690299,0.0,0.0,0.0,0.0,0.0071727196,0.021034602,0.0,0.0,0.0,0.0,0.036735974,0.30209473,0.0,0.0,0.0,0.0,0.0,0.21129704,0.0,0.0,0.11805227,0.29071587,6.322795e-36,0.088543236,0.0,0.0008299746,0.0,0.079171345,0.0,0.0,0.060204946,0.0
0.0,0.14502819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077838875,0.0,0.0,0.0,0.0,0.024143089,0.0,0.0,0.0,0.0,7.275623e-29,0.0,0.0,0.0,0.0,0.04599181,0.0,0.0,0.0,0.0,0.0072211847,0.020831224,0.0,0.0,0.0,0.0,0.03471987,0.2965061,0.0,0.0,0.0,0.0,0.0,0.20741937,0.0,0.0,0.115435384,0.28835362,9.745898e-39,0.083376646,0.0,0.00052765606,0.0,0.08593198,0.0,0.0,0.060164135,0.0
0.0,0.14152332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075393125,0.0,0.0,0.0,0.0,0.024634117,0.0,0.0,0.0,0.0,4.3480356e-31,0.0,0.0,0.0,0.0,0.045269694,0.0,0.0,0.0,0.0,0.0076173986,0.019998886,0.0,0.0,0.0,0.0,0.033521354,0.28930277,0.0,0.0,0.0,0.0,0.0,0.20610599,0.0,0.0,0.11475061,0.2872091,8.415e-42,0.08171402,0.0,0.000317984,0.0,0.07994488,0.0,0.0,0.057947546,0.0
0.0,0.13945411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07348407,0.0,0.0,0.0,0.0,0.024333008,0.0,0.0,0.0,0.0,1.6818916e-33,0.0,0.0,0.0,0.0,0.0459783,0.0,0.0,0.0,0.0,0.007974106,0.020340202,0.0,0.0,0.0,0.0,0.03286824,0.2822576,0.0,0.0,0.0,0.0,0.0,0.20243792,0.0,0.0,0.11432823,0.2807316,4e-45,0.08235035,0.0,0.00018460823,0.0,0.07765087,0.0,0.0,0.05763261,0.0
0.0,0.13775805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07494667,0.0,0.0,0.0,0.0,0.024336116,0.0,0.0,0.0,0.0,4.0273876e-36,0.0,0.0,0.0,0.0,0.044112038,0.0,0.0,0.0,0.0,0.007984886,0.02031722,0.0,0.0,0.0,0.0,0.031871043,0.27747512,0.0,0.0,0.0,0.0,0.0,0.20037232,0.0,0.0,0.11061956,0.27536473,0.0,0.0839171,0.0,0.00010289929,0.0,0.0803459,0.0,0.0,0.05895275,0.0
0.0,0.13455774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07303495,0.0,0.0,0.0,0.0,0.023585595,0.0,0.0,0.0,0.0,5.672549e-39,0.0,0.0,0.0,0.0,0.043504298,0.0,0.0,0.0,0.0,0.0062736897,0.019504806,0.0,0.0,0.0,0.0,0.030540258,0.27595678,0.0,0.0,0.0,0.0,0.0,0.19564079,0.0,0.0,0.108900644,0.27222848,0.0,0.083035916,0.0,5.470778e-05,0.0,0.07806118,0.0,0.0,0.057516553,0.0
0.0,0.13339159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07457687,0.0,0.0,0.0,0.0,0.02337886,0.0,0.0,0.0,0.0,4.43e-42,0.0,0.0,0.0,0.0,0.045690157,0.0,0.0,0.0,0.0,0.00620941,0.019227013,0.0,0.0,0.0,0.0,0.0293809,0.27002087,0.0,0.0,0.0,0.0,0.0,0.19234024,0.0,0.0,0.10925907,0.2649417,0.0,0.0829065,0.0,2.742291e-05,0.0,0.07929104,0.0,0.0,0.057819802,0.0
0.0,0.13130313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07459739,0.0,0.0,0.0,0.0,0.02320783,0.0,0.0,0.0,0.0,1e-45,0.0,0.0,0.0,0.0,0.044782393,0.0,0.0,0.0,0.0,0.0067036496,0.019119922,0.0,0.0,0.0,0.0,0.028532622,0.26085606,0.0,0.0,0.0,0.0,0.0,0.1908559,0.0,0.0,0.10939651,0.2675427,0.0,0.082103156,0.0,1.31114e-05,0.0,0.07893424,0.0,0.0,0.05668365,0.0
0.0,0.13188659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07040553,0.0,0.0,0.0,0.0,0.023312075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04382346,0.0,0.0,0.0,0.0,0.0056627532,0.019438582,0.0,0.0,0.0,0.0,0.026289131,0.25394422,0.0,0.0,0.0,0.0,0.0,0.18785146,0.0,0.0,0.1110941,0.2581098,0.0,0.082268745,0.0,5.935713e-06,0.0,0.07526561,0.0,0.0,0.05656931,0.0
