area_1_load_actual_mw,area_2_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_2_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r2_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_natural_gas_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_1_generation_mw,area_2_fuel_coal_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_hydro_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day,day_of_week,month_of_year,is_weekend
0.0,0.0,0.0,0.0,0.0,0.09446642,0.0,1.8485e-41,0.0,0.0,0.00403143,0.0,0.0,0.0,0.0,0.010739054,0.0,0.0,0.0,3.3559128e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03963764,0.038516458,0.0356191,0.0,1.393e-42,0.0,0.0,3.181547e-34,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0927479,0.0,6e-45,0.0,0.0,0.0040333597,0.0,0.0,0.0,0.0,0.009036825,0.0,0.0,0.0,1.8926e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850527,0.037536982,0.034773782,0.0,0.0,0.0,0.0,4.2509463e-37,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.091087125,0.0,0.0,0.0,0.0,0.003767718,0.0,0.0,0.0,0.0,0.0075057005,0.0,0.0,0.0,6e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03758019,0.036673773,0.03398674,0.0,0.0,0.0,0.0,3.1255e-40,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.08978695,0.0,0.0,0.0,0.0,0.0037863783,0.0,0.0,0.0,0.0,0.0061643953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036906917,0.035844132,0.03322309,0.0,0.0,0.0,0.0,1.18e-43,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.08813183,0.0,0.0,0.0,0.0,0.0037273827,0.0,0.0,0.0,0.0,0.00497332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03606075,0.03502501,0.032470398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.086593576,0.0,0.0,0.0,0.0,0.0036234825,0.0,0.0,0.0,0.0,0.0039490303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035161547,0.03430133,0.03176571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.08556933,0.0,0.0,0.0,0.0,0.0035756405,0.0,0.0,0.0,0.0,0.0030897472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034683906,0.033730004,0.031245546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.084080525,0.0,0.0,0.0,0.0,0.003617288,0.0,0.0,0.0,0.0,0.002364694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03388356,0.03311438,0.03053884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.083664134,0.0,0.0,0.0,0.0,0.0035874518,0.0,0.0,0.0,0.0,0.0017833689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03368456,0.03328008,0.030417103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.082050644,0.0,0.0,0.0,0.0,0.0034473832,0.0,0.0,0.0,0.0,0.0013069436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03281845,0.03210302,0.029696777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.080888115,0.0,0.0,0.0,0.0,0.0034006292,0.0,0.0,0.0,0.0,0.0009374028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032327775,0.03149521,0.029273013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07982697,0.0,0.0,0.0,0.0,0.0033787144,0.0,0.0,0.0,0.0,0.00065566297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031762097,0.031064006,0.028965665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07845881,0.0,0.0,0.0,0.0,0.0032912714,0.0,0.0,0.0,0.0,0.00044589725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031094294,0.030585084,0.028298879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0774451,0.0,0.0,0.0,0.0,0.0032130221,0.0,0.0,0.0,0.0,0.00029482998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030669514,0.030097267,0.028046928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.076188445,0.0,0.0,0.0,0.0,0.003364432,0.0,0.0,0.0,0.0,0.00018885039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029983815,0.02951591,0.027449124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07530486,0.0,0.0,0.0,0.0,0.0031362462,0.0,0.0,0.0,0.0,0.00011706358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029699752,0.02906184,0.027049843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07385449,0.0,0.0,0.0,0.0,0.0031138514,0.0,0.0,0.0,0.0,6.9969785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029006181,0.028560165,0.026471978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07308278,0.0,0.0,0.0,0.0,0.0030354897,0.0,0.0,0.0,0.0,4.0270734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028765362,0.028319994,0.026198821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07169944,0.0,0.0,0.0,0.0,0.0030192381,0.0,0.0,0.0,0.0,2.2235403e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028134786,0.02774091,0.025750833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07062376,0.0,0.0,0.0,0.0,0.0029337713,0.0,0.0,0.0,0.0,1.1748857e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027659886,0.027295638,0.025310136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.07053569,0.0,0.0,0.0,0.0,0.002908251,0.0,0.0,0.0,0.0,5.9216154e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02764405,0.027417796,0.025331806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06946344,0.0,0.0,0.0,0.0,0.002940093,0.0,0.0,0.0,0.0,2.8354762e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027163453,0.026903063,0.024855886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06851957,0.0,0.0,0.0,0.0,0.0029386792,0.0,0.0,0.0,0.0,1.2853176e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026756477,0.026467385,0.024497783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06756312,0.0,0.0,0.0,0.0,0.002879089,0.0,0.0,0.0,0.0,5.4926096e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026272314,0.02620271,0.02415924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.066780426,0.0,0.0,0.0,0.0,0.002785558,0.0,0.0,0.0,0.0,2.2028821e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026044168,0.025866466,0.02405543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06646134,0.0,0.0,0.0,0.0,0.0028943087,0.0,0.0,0.0,0.0,8.251622e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02601958,0.02567982,0.023738904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.065423585,0.0,0.0,0.0,0.0,0.0027866494,0.0,0.0,0.0,0.0,2.8717292e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025536964,0.025338495,0.023488343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0650378,0.0,0.0,0.0,0.0,0.002855645,0.0,0.0,0.0,0.0,9.233248e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025395403,0.025265222,0.023218472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06431826,0.0,0.0,0.0,0.0,0.0028002919,0.0,0.0,0.0,0.0,2.7259195e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025014363,0.024978632,0.023138389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06348923,0.0,0.0,0.0,0.0,0.0027298757,0.0,0.0,0.0,0.0,7.340815e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248204,0.024547078,0.02280203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06282159,0.0,0.0,0.0,0.0,0.0026785787,0.0,0.0,0.0,0.0,1.790344e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024491062,0.02423609,0.022499194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06223975,0.0,0.0,0.0,0.0,0.0028095362,0.0,0.0,0.0,0.0,3.9238744e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024260947,0.024146616,0.02236665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.061534792,0.0,0.0,0.0,0.0,0.0026660173,0.0,0.0,0.0,0.0,7.663455e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023769716,0.023808809,0.022076342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.061126433,0.0,0.0,0.0,0.0,0.0026722664,0.0,0.0,0.0,0.0,1.3215838e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02391528,0.0237005,0.021987071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.06031508,0.0,0.0,0.0,0.0,0.0026337944,0.0,0.0,0.0,0.0,1.9925545e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023511406,0.023459673,0.02159614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05991121,0.0,0.0,0.0,0.0,0.0025975022,0.0,0.0,0.0,0.0,2.5982397e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023481263,0.023139404,0.021640599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05969507,0.0,0.0,0.0,0.0,0.0026466404,0.0,0.0,0.0,0.0,2.8959472e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023769353,0.023284946,0.021700503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.058930725,0.0,0.0,0.0,0.0,0.0025905631,0.0,0.0,0.0,0.0,2.7237588e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02349373,0.023032418,0.021282649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.058354296,0.0,0.0,0.0,0.0,0.002580209,0.0,0.0,0.0,0.0,2.1316901e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02317535,0.022769777,0.021105498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05771506,0.0,0.0,0.0,0.0,0.0025201028,0.0,0.0,0.0,0.0,1.3670792e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022944808,0.022565415,0.020941062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0570836,0.0,0.0,0.0,0.0,0.0025044137,0.0,0.0,0.0,0.0,7.06434e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022569863,0.022295775,0.020654049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.058770906,0.0,0.0,0.0,0.0,0.0023838591,0.0,0.0,0.0,0.0,2.887564e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022498276,0.022616351,0.020881508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05789288,0.0,0.0,0.0,0.0,0.0025411171,0.0,0.0,0.0,0.0,9.1481315e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023096267,0.022661999,0.021021856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05698771,0.0,0.0,0.0,0.0,0.0025503829,0.0,0.0,0.0,0.0,2.196391e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022695862,0.022368867,0.02072431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05644097,0.0,0.0,0.0,0.0,0.0025118894,0.0,0.0,0.0,0.0,3.8980206e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022446295,0.022170633,0.020542407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05586947,0.0,0.0,0.0,0.0,0.002523259,0.0,0.0,0.0,0.0,4.974011e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02215295,0.021928148,0.020348586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.055151567,0.0,0.0,0.0,0.0,0.0024587829,0.0,0.0,0.0,0.0,4.424456e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021881077,0.02170184,0.02014138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.054636154,0.0,0.0,0.0,0.0,0.00241252,0.0,0.0,0.0,0.0,2.6498737e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021683857,0.021504022,0.019953864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.055118695,0.0,0.0,0.0,0.0,0.0023702427,0.0,0.0,0.0,0.0,1.0274957e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021382643,0.021987468,0.01993366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.054558627,0.0,0.0,0.0,0.0,0.002447064,0.0,0.0,0.0,0.0,2.467048e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021715965,0.021519402,0.02000972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.053721026,0.0,0.0,0.0,0.0,0.0024163257,0.0,0.0,0.0,0.0,3.48532e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021455226,0.021184156,0.019723965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.053427566,0.0,0.0,0.0,0.0,0.0025413504,0.0,0.0,0.0,0.0,2.73e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021247193,0.021147398,0.019655265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.053007826,0.0,0.0,0.0,0.0,0.002462486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021020213,0.020900043,0.019463688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05228302,0.0,0.0,0.0,0.0,0.0023625155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020850563,0.020585625,0.019176401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.052178744,0.0,0.0,0.0,0.0,0.002426535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020729171,0.02058184,0.019065283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.051214248,0.0,0.0,0.0,0.0,0.0023170605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020361545,0.020249931,0.018787015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.052067325,0.0,0.0,0.0,0.0,0.0023567167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020791486,0.020648306,0.01913431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05132088,0.0,0.0,0.0,0.0,0.0023044269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020451324,0.020341953,0.018846748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0508487,0.0,0.0,0.0,0.0,0.0023065289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02021091,0.020253697,0.018746903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05035719,0.0,0.0,0.0,0.0,0.0022322305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02001912,0.02000436,0.01847626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.050316494,0.0,0.0,0.0,0.0,0.0025075271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019645832,0.01991476,0.018383188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04955814,0.0,0.0,0.0,0.0,0.0022496555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019789973,0.019626625,0.018293943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04947763,0.0,0.0,0.0,0.0,0.0022366093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019720344,0.019621188,0.018230941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.049004607,0.0,0.0,0.0,0.0,0.0022221121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019532343,0.019458782,0.017922973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04875908,0.0,0.0,0.0,0.0,0.0022003038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019432627,0.019319454,0.017963998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04864595,0.0,0.0,0.0,0.0,0.0021613943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019388031,0.019321198,0.017952127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.048203953,0.0,0.0,0.0,0.0,0.0020879766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019280314,0.019089794,0.017844148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.047495883,0.0,0.0,0.0,0.0,0.0021479772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01898438,0.01888908,0.017524652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.048447575,0.0,0.0,0.0,0.0,0.002168792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019452894,0.019206885,0.017908422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.047567733,0.0,0.0,0.0,0.0,0.0021789104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019017603,0.018986182,0.01767527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.047117945,0.0,0.0,0.0,0.0,0.00215974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018836508,0.018783823,0.017448895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04753339,0.0,0.0,0.0,0.0,0.002220513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019138118,0.01899757,0.017505012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.047016513,0.0,0.0,0.0,0.0,0.0021541393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01892257,0.01873481,0.017434929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.046433616,0.0,0.0,0.0,0.0,0.0020893828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018645078,0.018574737,0.017315092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
