area_1_load_actual_mw,area_3_load_actual_mw,system_load_actual_mw,area_1_load_day_ahead_mw,area_3_load_day_ahead_mw,system_load_day_ahead_mw,system_losses_mw,area_1_net_export_mw,area_2_net_export_mw,area_3_net_export_mw,reserve_reg_up_mw,reserve_reg_down_mw,reserve_spin_r1_mw,reserve_spin_r3_mw,gen_fuel_coal_mw,gen_fuel_natural_gas_mw,gen_fuel_nuclear_mw,gen_fuel_hydro_mw,gen_fuel_wind_mw,gen_fuel_solar_mw,area_1_fuel_coal_mw,area_1_fuel_nuclear_mw,area_1_fuel_hydro_mw,area_1_fuel_wind_mw,area_1_fuel_solar_mw,area_2_fuel_coal_mw,area_2_fuel_natural_gas_mw,area_2_fuel_hydro_mw,area_2_fuel_solar_mw,area_3_fuel_coal_mw,area_3_fuel_natural_gas_mw,area_3_fuel_wind_mw,area_3_fuel_solar_mw,area_3_generation_mw,hour_of_day
-1.4534532,-1.4942234,-1.5141544,-1.3485521,-1.5735348,-1.5817933,1.9884635,-1.0718188,1.633842,1.7506071,-1.2711926,1.2749094,-1.497741,-1.2608821,-1.4001186,-1.3266927,-1.1320683,-1.5427502,1.1868901,-1.0319501,2.105946,1.7930657,1.7507125,2.0738766,1.8259441,2.097928,-1.3788857,0.22264776,-1.4731327,-1.3281385,2.0649822,1.1393858,1.8500494,-1.4433036,-1.5789568
-1.465878,-1.505277,-1.525982,-1.3580621,-1.5860829,-1.5902733,2.0144894,-1.0968678,1.6554406,1.7711456,-1.2887336,1.2850271,-1.5106792,-1.286715,-1.4132226,-1.3396288,-1.1565778,-1.5554386,1.1993728,-1.0615829,2.1053798,1.8052306,1.7628157,2.074724,1.8374609,2.1173363,-1.4037985,0.10443788,-1.4858378,-1.3452332,2.1013267,1.13924,1.8590394,-1.4567072,-1.5910394
-1.4782687,-1.5013859,-1.5377871,-1.3677465,-1.5985155,-1.5988897,2.0355036,-1.1222775,1.6756632,1.7815775,-1.3059266,1.3029644,-1.5235156,-1.3023531,-1.4207759,-1.3530791,-1.1764965,-1.5680178,1.2020699,-1.0902212,2.1146364,1.8162172,1.7743318,2.0865548,1.8595883,2.1173394,-1.4226233,-0.018156372,-1.4984758,-1.3558081,2.1099038,1.1497604,1.87597,-1.4679153,-1.603042
-1.4906214,-1.5161086,-1.5495621,-1.3775952,-1.6200039,-1.6160669,2.0416138,-1.1462454,1.7093174,1.7829877,-1.3227885,1.3284937,-1.5362505,-1.3199519,-1.4339783,-1.3665811,-1.1973546,-1.579501,1.2036768,-1.1161591,2.114761,1.8397646,1.8162907,2.08917,1.8672223,2.1192803,-1.4345374,-0.14317305,-1.511044,-1.3760779,2.13131,1.1536654,1.8946226,-1.4803394,-1.6149651
-1.5029304,-1.5266657,-1.5613047,-1.394547,-1.6309793,-1.6241206,2.0556726,-1.1686242,1.7398053,1.7906252,-1.3393353,1.3529135,-1.5488844,-1.3349456,-1.4471078,-1.3820127,-1.2174098,-1.5919372,1.2081531,-1.1402023,2.1196146,1.8542087,1.8439215,2.0918684,1.8794516,2.130635,-1.4464701,-0.27215508,-1.5235399,-1.3918749,2.1398168,1.1573839,1.8982025,-1.492722,-1.6268085
-1.5151926,-1.5372809,-1.5730096,-1.4040712,-1.6508684,-1.6323178,2.067715,-1.1912144,1.751573,1.7976433,-1.3539577,1.3697625,-1.5614178,-1.3497918,-1.4612442,-1.3953687,-1.2365458,-1.6042635,1.2044265,-1.1650501,2.1375356,1.8763418,1.8493943,2.1063035,1.8892779,2.1328611,-1.4489231,-0.38490444,-1.5359621,-1.4096524,2.1416829,1.1776601,1.903467,-1.5095323,-1.6385726
-1.5274044,-1.5479468,-1.571002,-1.4155498,-1.6608987,-1.6406503,2.0717897,-1.2109724,1.7818184,1.8055401,-1.3700461,1.3837965,-1.5738516,-1.3644906,-1.4741311,-1.4133781,-1.2543305,-1.6164827,1.209866,-1.1868763,2.1453354,1.9086589,1.8669714,2.1078029,1.8960919,2.1340754,-1.459728,-0.4819404,-1.5483093,-1.4251554,2.1548326,1.1982131,1.9170187,-1.5213765,-1.6502564
-1.5395627,-1.5586554,-1.5824976,-1.4252496,-1.6708144,-1.6386774,2.0946321,-1.2321535,1.8169262,1.8118362,-1.3841494,1.4027172,-1.5861868,-1.379043,-1.4869424,-1.4259764,-1.2729363,-1.6285969,1.2222648,-1.2097275,2.1567464,1.9174327,1.873664,2.1078029,1.9022233,2.1376414,-1.4717293,-0.56886834,-1.5605799,-1.4316119,2.1548326,1.2188143,1.9311475,-1.5373462,-1.681848
-1.5516639,-1.5693997,-1.5794151,-1.4350921,-1.6807677,-1.6471971,2.1138406,-1.2526358,1.8307754,1.8291315,-1.3998034,1.411031,-1.5984244,-1.4016007,-1.4996779,-1.4385527,-1.2911011,-1.6406078,1.2273602,-1.2315106,2.1651006,1.9311497,1.8876987,2.1103542,1.9126495,2.1490223,-1.4837213,-0.64436984,-1.5727729,-1.4463319,2.157788,1.2310932,1.9505526,-1.5487256,-1.6893134
-1.5637065,-1.578499,-1.5895888,-1.4498616,-1.6907531,-1.6559916,2.116379,-1.2724737,1.8452976,1.8461479,-1.4151896,1.4347479,-1.5908594,-1.4197,-1.5123348,-1.4511002,-1.3088468,-1.6525173,1.2347157,-1.2525563,2.162336,1.9416828,1.9015775,2.1267464,1.9225342,2.156472,-1.495701,-0.71271795,-1.5848881,-1.4608365,2.1638665,1.2494607,1.9552305,-1.560105,-1.7013983
-1.5781974,-1.5893896,-1.6149398,-1.4595948,-1.7007641,-1.6648897,2.116379,-1.2917188,1.8592046,1.8501886,-1.4303215,1.4512748,-1.6019238,-1.4321895,-1.5220501,-1.4636128,-1.3362185,-1.6643276,1.2482255,-1.2721608,2.2045403,1.9614264,1.9200426,2.148442,1.9296452,2.1621382,-1.5076616,-0.7693338,-1.5969242,-1.4751345,2.173877,1.2700287,1.9604094,-1.571476,-1.7111204
-1.5985204,-1.6002929,-1.6242133,-1.4694308,-1.7107955,-1.6738842,2.1154652,-1.310417,1.8624494,1.8883665,-1.4425288,1.459075,-1.6129838,-1.4446614,-1.5347073,-1.4760865,-1.3560576,-1.6760408,1.2562027,-1.2901999,2.207656,1.9769429,1.9253268,2.1550367,1.9507006,2.186826,-1.5195993,-0.8212166,-1.6088811,-1.4892341,2.1754985,1.2896786,1.9716456,-1.582832,-1.7156512
-1.6090372,-1.6112016,-1.6303344,-1.4793864,-1.7208437,-1.6829668,2.1146572,-1.3286102,1.8885874,1.890681,-1.4571762,1.4767601,-1.6240296,-1.4571087,-1.5472708,-1.4885169,-1.370881,-1.6876591,1.2653835,-1.3087958,2.2077622,1.9838387,1.9428439,2.167894,1.9607517,2.1905298,-1.531508,-0.87022996,-1.620759,-1.5031433,2.1934104,1.2946285,1.9743341,-1.5941687,-1.7203612
-1.6195815,-1.6221104,-1.6395936,-1.4894524,-1.7308977,-1.6921302,2.1358893,-1.3478557,1.9007679,1.8870685,-1.4866191,1.4932067,-1.6350595,-1.4814603,-1.5597404,-1.5008997,-1.3855412,-1.6991838,1.2702876,-1.3269098,2.2162688,1.9851657,1.9636039,2.1813827,1.9659605,2.1905298,-1.5433828,-0.91330236,-1.6325576,-1.5168699,2.1982534,1.3150656,1.9832929,-1.6054811,-1.7252516
-1.6301439,-1.633003,-1.6406353,-1.4996189,-1.740966,-1.7013677,2.157128,-1.3649838,1.9052678,1.9009793,-1.4982747,1.4999576,-1.6460663,-1.4919345,-1.5721173,-1.5364004,-1.4008588,-1.7294345,1.2903676,-1.3488396,2.2250957,1.9871471,1.9745133,2.186774,1.9716545,2.1905298,-1.5524862,-0.9492186,-1.6442765,-1.5304203,2.2132142,1.3370957,1.9858607,-1.6167667,-1.730322
-1.6407164,-1.6543584,-1.6502355,-1.5098773,-1.7510343,-1.7106717,2.1611001,-1.378823,1.9204991,1.9039191,-1.5097688,1.5147305,-1.6570498,-1.5024877,-1.5844007,-1.5435199,-1.411249,-1.7370676,1.3083698,-1.3679802,2.2270932,1.9877298,1.9856626,2.1956382,1.9812844,2.1905298,-1.5644366,-0.9847198,-1.6559167,-1.5438019,2.221235,1.3517096,1.9972656,-1.6280202,-1.7355717
-1.6513047,-1.6731708,-1.6599001,-1.5394449,-1.7610959,-1.7200358,2.1686072,-1.392796,1.9280598,1.9015491,-1.5218356,1.5344288,-1.6680038,-1.5123243,-1.5965922,-1.5444645,-1.4254346,-1.7448219,1.3221235,-1.3840457,2.2315693,1.9973636,2.0024376,2.2127345,1.9862868,2.197799,-1.5763326,-1.018882,-1.6674787,-1.5570208,2.221235,1.3749219,2.0012581,-1.639239,-1.7410003
-1.6618941,-1.6799428,-1.669622,-1.5467368,-1.7711474,-1.7294526,2.1824262,-1.4108582,1.9314911,1.9058694,-1.5355476,1.5688381,-1.6981137,-1.5229485,-1.6086918,-1.5515738,-1.4543157,-1.7526997,1.3479146,-1.3998165,2.2491643,2.0186899,2.0031815,2.248856,1.9861706,2.2038438,-1.5881726,-1.0506185,-1.6912104,-1.570083,2.2362437,1.4135423,2.028443,-1.6504202,-1.7466059
-1.6724826,-1.6868824,-1.6793936,-1.5536082,-1.7811917,-1.7389164,2.1857543,-1.4267257,1.936301,1.9055531,-1.5468061,1.5778322,-1.7047691,-1.5337349,-1.6207006,-1.5588686,-1.4664317,-1.7606945,1.3565024,-1.4075353,2.2488725,2.0281653,2.005872,2.2505822,1.9969586,2.2134404,-1.5999534,-1.0789186,-1.7006476,-1.582994,2.2414737,1.4441512,2.029956,-1.6939088,-1.7523863
-1.6830552,-1.7184174,-1.6892093,-1.5606409,-1.7912229,-1.7484202,2.1984973,-1.4422787,1.943956,1.9132782,-1.5580678,1.5974315,-1.7115896,-1.5445625,-1.6326194,-1.5663435,-1.4783322,-1.7687992,1.3686485,-1.4247336,2.2592824,2.034668,2.007796,2.2506506,1.9969246,2.2427578,-1.6116745,-1.1066194,-1.7101402,-1.5957594,2.2768927,1.4509655,2.0503502,-1.6986158,-1.7583392
-1.6936221,-1.7215855,-1.699062,-1.5678582,-1.8012371,-1.7579594,2.2183375,-1.4575359,1.9661964,1.9124392,-1.5693295,1.6272411,-1.7185706,-1.555425,-1.6444488,-1.5739925,-1.4902326,-1.7770072,1.3771492,-1.4397244,2.2659202,2.03738,2.017436,2.253832,2.0073948,2.2463794,-1.6233329,-1.13343,-1.7196822,-1.6135468,2.2809966,1.4768327,2.0695035,-1.7009544,-1.7644612
-1.7041739,-1.7249091,-1.7089459,-1.5752555,-1.8112322,-1.767529,2.2330952,-1.472514,1.9908028,1.9085414,-1.5805839,1.627919,-1.725706,-1.5663128,-1.6561903,-1.5818093,-1.5021187,-1.7853113,1.3804352,-1.4544784,2.266435,2.0389807,2.0202353,2.258018,2.0137217,2.2651386,-1.6349282,-1.1577955,-1.7292662,-1.6266658,2.2809966,1.492076,2.0695002,-1.7034233,-1.7707486
-1.7147073,-1.7283936,-1.7188551,-1.5828267,-1.8212068,-1.7994058,2.2395394,-1.4872292,2.0060623,1.9198426,-1.5918275,1.6419115,-1.7329903,-1.5772221,-1.6678447,-1.5897874,-1.5211072,-1.7937051,1.393324,-1.4690068,2.2710893,2.0450246,2.0454967,2.2659442,2.0066032,2.2651386,-1.63121,-1.1796205,-1.7388872,-1.6383265,2.2809966,1.5239508,2.1022103,-1.7060273,-1.7771974
-1.7252202,-1.7320416,-1.7287844,-1.5905664,-1.831157,-1.8038461,2.2383177,-1.5016956,2.0120986,1.9392248,-1.6030535,1.6440474,-1.7404176,-1.5881476,-1.6984011,-1.5979197,-1.532167,-1.8021815,1.4041005,-1.4833196,2.2710893,2.074766,2.0551207,2.269689,2.022766,2.2651386,-1.641299,-1.2031813,-1.7485399,-1.6499159,2.2963572,1.5328236,2.1021552,-1.7087709,-1.7838035
-1.7357085,-1.7358565,-1.7387296,-1.5984674,-1.8410819,-1.8198715,2.242303,-1.5159265,2.0183706,1.9652818,-1.614259,1.6543107,-1.7479814,-1.5990732,-1.7061136,-1.6061993,-1.5432423,-1.8107345,1.420225,-1.4974264,2.2710893,2.0793693,2.058737,2.2698698,2.0285425,2.2651386,-1.652328,-1.2255878,-1.7582165,-1.6614336,2.298054,1.5588654,2.10743,-1.7116597,-1.7905617
-1.7461708,-1.7398409,-1.7486802,-1.6065228,-1.8509781,-1.8239588,2.2451646,-1.5299344,2.0388272,1.9646633,-1.6254421,1.67313,-1.7556752,-1.6100094,-1.7139475,-1.6146183,-1.5543363,-1.8193569,1.4367301,-1.5113356,2.2839317,2.0812306,2.0587034,2.2698698,2.0365846,2.2664661,-1.6633277,-1.24731,-1.7679137,-1.6728799,2.298054,1.5850915,2.11652,-1.7146971,-1.7974671
-1.7566022,-1.7439967,-1.7586443,-1.6147257,-1.8608457,-1.8282132,2.2536845,-1.5437301,2.0518146,1.9688351,-1.6365956,1.6710757,-1.7634928,-1.620935,-1.7219095,-1.6231692,-1.5654467,-1.8280421,1.4573632,-1.532341,2.2978082,2.0819833,2.0778291,2.2888913,2.035817,2.2665386,-1.6742945,-1.2678412,-1.7776285,-1.684255,2.3121405,1.6258457,2.11652,-1.7178876,-1.8045136
-1.7670026,-1.7483267,-1.7686118,-1.6230687,-1.8706824,-1.8326358,2.2557297,-1.5573242,2.0636926,1.9627483,-1.6477184,1.683518,-1.7828039,-1.6318605,-1.729993,-1.6318444,-1.5765572,-1.8367857,1.4728955,-1.5542169,2.2986522,2.125974,2.0996847,2.289088,2.0503926,2.2665386,-1.6852257,-1.2945994,-1.7873538,-1.6955581,2.3121426,1.6479592,2.1223204,-1.7212355,-1.8116958
-1.7773699,-1.7528313,-1.778567,-1.6315444,-1.8804866,-1.8372275,2.2800093,-1.5759406,2.0704477,1.9732661,-1.6588075,1.6902845,-1.7896597,-1.6427706,-1.7381908,-1.6406358,-1.5876676,-1.8455801,1.4913567,-1.5654391,2.2986524,2.1292377,2.1164865,2.289088,2.054989,2.2665386,-1.6961197,-1.3134167,-1.7970859,-1.7067897,2.3121426,1.6741321,2.1509647,-1.7247443,-1.819008
-1.787702,-1.7575123,-1.7885176,-1.6401447,-1.8902571,-1.8145176,2.284708,-1.5885417,2.084571,1.9743426,-1.6698594,1.720045,-1.7966595,-1.653666,-1.7464955,-1.6495359,-1.598778,-1.8544209,1.5018066,-1.5766336,2.29869,2.1322443,2.129197,2.289088,2.078236,2.2665386,-1.7069749,-1.3344995,-1.806818,-1.7179506,2.3295279,1.7034732,2.1522658,-1.7284174,-1.8264436
-1.7979965,-1.7623698,-1.7984604,-1.6488621,-1.899993,-1.8180059,2.2971146,-1.6010212,2.0965288,2.000225,-1.6808714,1.7367979,-1.8037982,-1.6645403,-1.7549002,-1.6585368,-1.6098768,-1.863301,1.5252792,-1.5878271,2.29869,2.1349084,2.1281369,2.289088,2.087255,2.2665386,-1.7177871,-1.351742,-1.8165501,-1.7290409,2.3295662,1.718042,2.162358,-1.732258,-1.8339963
-1.797651,-1.7674035,-1.8083909,-1.6576887,-1.9096932,-1.8216535,2.306286,-1.613382,2.106936,2.0006766,-1.6918427,1.7577049,-1.8110695,-1.675391,-1.763398,-1.6676306,-1.620962,-1.8722173,1.5338866,-1.5990047,2.29869,2.1547098,2.1279423,2.3115995,2.1026936,2.2678835,-1.7285573,-1.3686571,-1.8262819,-1.7400609,2.3364582,1.7311985,2.1736038,-1.7362691,-1.8416601
-1.8080225,-1.7726129,-1.8183049,-1.6666173,-1.9193573,-1.8254626,2.306294,-1.6256269,2.1104016,2.0161173,-1.7027696,1.7775011,-1.8184679,-1.6862147,-1.7719822,-1.6768097,-1.6320289,-1.8811644,1.5598335,-1.6101695,2.29869,2.1752574,2.1279087,2.317702,2.1047735,2.2728415,-1.7392818,-1.3863825,-1.8359972,-1.7510108,2.33785,1.7384107,2.1735997,-1.7404525,-1.8494282
-1.818374,-1.7779969,-1.8282002,-1.6756394,-1.9289845,-1.829436,2.3194153,-1.6377594,2.1151347,2.015989,-1.7136514,1.7888553,-1.8259864,-1.6970088,-1.7806453,-1.6860673,-1.6430728,-1.8901352,1.5658859,-1.6213154,2.29869,2.1776404,2.135216,2.324939,2.1134558,2.2861755,-1.7499601,-1.4021599,-1.845706,-1.7618915,2.33785,1.7699236,2.1896448,-1.7448101,-1.8572943
-1.8286744,-1.7835541,-1.8380755,-1.6847483,-1.9385732,-1.833575,2.3198397,-1.6497815,2.1151347,2.0343509,-1.7244868,1.7939845,-1.833619,-1.7077702,-1.7893814,-1.6953952,-1.6540906,-1.8991283,1.5721691,-1.6324365,2.3053613,2.1869934,2.1351824,2.343669,2.1099827,2.2880764,-1.7605911,-1.4179543,-1.855401,-1.7727036,2.348447,1.7924564,2.190138,-1.7493436,-1.8652521
-1.8389233,-1.7892816,-1.8479288,-1.6939363,-1.9481233,-1.8378813,2.3360283,-1.6616967,2.118666,2.0554707,-1.7352742,1.8190653,-1.8413593,-1.7184964,-1.7981828,-1.7047862,-1.6584885,-1.9081377,1.5803266,-1.6435322,2.3053613,2.1875212,2.1351488,2.3450587,2.1435034,2.3062222,-1.771174,-1.4386816,-1.8650792,-1.7834477,2.362178,1.8047436,2.190138,-1.7540534,-1.8732952
-1.8491207,-1.7951772,-1.8577552,-1.7031962,-1.9576353,-1.8423555,2.3360286,-1.6735073,2.1298606,2.0658083,-1.7460122,1.8443638,-1.8492006,-1.7291858,-1.8070453,-1.7142348,-1.6696502,-1.9171631,1.6004401,-1.6545975,2.3053613,2.1875248,2.1478152,2.3652277,2.150241,2.3074856,-1.7817075,-1.4532269,-1.8747385,-1.7941247,2.3626437,1.8188152,2.2100036,-1.7589403,-1.881417
-1.8592666,-1.8012375,-1.867556,-1.7125204,-1.967108,-1.8469981,2.3360286,-1.6852157,2.1342187,2.0636182,-1.7566999,1.8532789,-1.8571371,-1.7398366,-1.815961,-1.723733,-1.6807948,-1.9261929,1.6278745,-1.6656293,2.3080692,2.2022648,2.1578193,2.365814,2.1508021,2.3074856,-1.7921913,-1.4675673,-1.8843776,-1.8047351,2.3626437,1.8539981,2.2270186,-1.7640036,-1.8896123
-1.869361,-1.8074589,-1.877329,-1.7219032,-1.9765404,-1.851809,2.3360286,-1.6968243,2.1416764,2.066978,-1.7673365,1.8477051,-1.8651617,-1.7504455,-1.8249239,-1.733276,-1.6918874,-1.9352359,1.6340983,-1.676625,2.3153918,2.2033644,2.1647072,2.365814,2.1608567,2.3223825,-1.8026245,-1.4854248,-1.8939945,-1.8152797,2.3665965,1.8782504,2.2270286,-1.7692431,-1.8978744
-1.879404,-1.8138374,-1.8870704,-1.7313368,-1.985934,-1.8567878,2.3360286,-1.7083358,2.167526,2.0765707,-1.7779214,1.8624109,-1.8732681,-1.7610134,-1.8339301,-1.7707196,-1.702927,-1.9442788,1.6520478,-1.6875829,2.3202388,2.2109642,2.1767483,2.365814,2.160823,2.3160822,-1.8130068,-1.4989746,-1.9035853,-1.8257593,2.3665965,1.8874758,2.2368407,-1.7746574,-1.9061979
-1.8893954,-1.8203685,-1.8967808,-1.7408161,-1.9952871,-1.8619331,2.3360286,-1.7197528,2.1677656,2.0801303,-1.7884542,1.8567191,-1.8814509,-1.7715367,-1.8429726,-1.7738442,-1.7139128,-1.9533218,1.67185,-1.6984999,2.3202498,2.2245724,2.179868,2.365814,2.1652198,2.316646,-1.8233376,-1.5123774,-1.9131511,-1.8361739,2.3665965,1.8891112,2.2398467,-1.7802446,-1.9145765
-1.8993355,-1.8270471,-1.906459,-1.7503339,-2.0046024,-1.8672434,2.334451,-1.7310766,2.1677656,2.086685,-1.7989342,1.8735411,-1.8897032,-1.7820154,-1.8520463,-1.7749709,-1.7248441,-1.9623603,1.6843987,-1.7093747,2.3202498,2.2282612,2.1889083,2.3670294,2.1797416,2.3595152,-1.8336169,-1.525637,-1.9226894,-1.8465253,2.3941176,1.9042403,2.2398467,-1.7860029,-1.9230052
-1.9092245,-1.8338685,-1.9161036,-1.7598855,-2.0138736,-1.8727168,2.334451,-1.7423103,2.1681597,2.091634,-1.8093613,1.8857045,-1.8980188,-1.7924489,-1.8611475,-1.7761698,-1.7357196,-1.9713864,1.6917125,-1.7202047,2.3329685,2.2306802,2.1964793,2.369703,2.1817763,2.3667793,-1.8438445,-1.5387572,-1.9321978,-1.8568143,2.3941176,1.9106259,2.2398467,-1.7919289,-1.9314784
-1.9190627,-1.8408269,-1.9257139,-1.7694639,-2.0231056,-1.8783509,2.334451,-1.7534558,2.1687713,2.100969,-1.8197353,1.8972917,-1.9063935,-1.8028357,-1.8702699,-1.7774456,-1.7465384,-1.9804103,1.7079009,-1.7309895,2.332972,2.231109,2.2137396,2.3709347,2.1697667,2.3667924,-1.8540205,-1.5517414,-1.9416766,-1.8670412,2.3941176,1.9384496,2.2398467,-1.79802,-1.9399914
-1.9288503,-1.8479164,-1.9352889,-1.7790664,-2.0322986,-1.8841423,2.334451,-1.7645144,2.1687713,2.114464,-1.8300556,1.8989638,-1.9148204,-1.8404493,-1.879411,-1.7788016,-1.7573011,-1.9894197,1.7191058,-1.7417271,2.3430488,2.231109,2.2139325,2.3709347,2.1696906,2.3667924,-1.8641446,-1.555229,-1.9511244,-1.8772066,2.3941176,1.9669697,2.2398467,-1.8042716,-1.9485393
-1.9385877,-1.8551317,-1.9448272,-1.7886857,-2.0414524,-1.8900878,2.334451,-1.775489,2.1687713,2.1171143,-1.8403221,1.9107206,-1.9232938,-1.8423282,-1.8885664,-1.7802422,-1.768006,-1.998417,1.7427197,-1.7524165,2.3468568,2.242577,2.2408972,2.3921916,2.1973166,2.3667924,-1.8742168,-1.5679196,-1.9605402,-1.8873125,2.396053,1.971362,2.2398467,-1.8106805,-1.9571187
-1.9482752,-1.8624662,-1.9543284,-1.798317,-2.0505664,-1.8961836,2.333644,-1.7863809,2.169113,2.116644,-1.8505354,1.9125919,-1.9318104,-1.844267,-1.897727,-1.7817723,-1.7786539,-2.0073957,1.7431712,-1.7630564,2.3602827,2.2425861,2.2653637,2.39288,2.1965237,2.3667924,-1.8842374,-1.5806792,-1.9699229,-1.8973581,2.4098449,1.9916345,2.2527957,-1.8172414,-1.9657226
-1.9579133,-1.869914,-1.9637928,-1.807961,-2.059637,-1.9024254,2.333644,-1.7971919,2.1707559,2.1235342,-1.8606954,1.9139458,-1.9403635,-1.8463172,-1.9069008,-1.7833954,-1.7892443,-2.0163696,1.7610972,-1.7736462,2.3612235,2.2425861,2.2653637,2.39288,2.197203,2.377854,-1.8942063,-1.6053461,-1.9792719,-1.9073459,2.4098518,1.9897056,2.2616866,-1.8239498,-1.9743497
-1.9675022,-1.8774691,-1.9732198,-1.8176091,-2.0686688,-1.9088088,2.35041,-1.8079243,2.1707253,2.1307528,-1.8708022,1.9253227,-1.9489485,-1.8484834,-1.9160782,-1.7851169,-1.7997768,-2.0253117,1.7726204,-1.7841853,2.3612235,2.2557473,2.2945263,2.39288,2.189975,2.3955703,-1.904124,-1.6160263,-1.9885865,-1.9172748,2.4098518,2.0062923,2.2877011,-1.8308007,-1.982994
-1.9770427,-1.885125,-1.9826086,-1.8272572,-2.077662,-1.9153289,2.3645437,-1.8185796,2.1906924,2.1336367,-1.880856,1.936157,-1.9575623,-1.8507701,-1.9252557,-1.786941,-1.8102525,-2.034243,1.7947158,-1.7946727,2.3859024,2.2564695,2.311497,2.39288,2.195167,2.3955872,-1.9139904,-1.6266829,-1.9978663,-1.9271475,2.4098518,2.0057611,2.2905571,-1.8377881,-1.9916503
-1.986535,-1.8928758,-1.991958,-1.8369052,-2.0866168,-1.9219805,2.3701127,-1.8291591,2.2036836,2.1336167,-1.8908566,1.9398733,-1.9661981,-1.8531817,-1.9344203,-1.7888726,-1.8206697,-2.0431516,1.8115207,-1.8051084,2.4047503,2.2644765,2.311497,2.39288,2.2059655,2.3955872,-1.9238058,-1.637352,-2.0071137,-1.9369637,2.4098518,2.021696,2.2905807,-1.8449067,-2.000323
-1.9959795,-1.9007148,-2.001269,-1.8465397,-2.095533,-1.9287587,2.3741636,-1.8396649,2.2182357,2.1427045,-1.9008045,1.9450008,-1.9748546,-1.8557225,-1.943581,-1.7909158,-1.8310304,-2.0520346,1.8155003,-1.8154919,2.405146,2.2644765,2.3207438,2.39288,2.2115304,2.4063425,-1.9335709,-1.643267,-2.0163214,-1.946724,2.4098518,2.0477104,2.2905807,-1.8521502,-2.0089962
-2.0053747,-1.9086359,-2.01054,-1.856171,-2.1044095,-1.9356576,2.3742177,-1.8500987,2.2147894,2.1421504,-1.9107002,1.9545344,-1.9835278,-1.858397,-1.9527346,-1.7930758,-1.8413337,-2.060899,1.8294158,-1.8258231,2.405805,2.2869613,2.3223877,2.39288,2.2135406,2.4456365,-1.9432857,-1.654097,-2.0254931,-1.9564302,2.4247613,2.060756,2.2923913,-1.8595129,-2.0176694
-2.0147266,-1.9166337,-2.0197728,-1.8657857,-2.113245,-1.9076271,2.3742177,-1.8604616,2.2388318,2.151916,-1.920544,1.9694113,-1.9922144,-1.8612088,-1.9618784,-1.8174852,-1.8515801,-2.0697403,1.8332264,-1.8361017,2.4179218,2.2869613,2.3247695,2.39288,2.2089868,2.4486258,-1.9529507,-1.6649591,-2.0346286,-1.9660826,2.460355,2.0454333,2.29383,-1.8669888,-2.0263426
-2.024028,-1.9247017,-2.0289671,-1.8753877,-2.1220427,-1.9087467,2.3948185,-1.8707547,2.2570562,2.164379,-1.9303365,1.9766277,-2.0009062,-1.8641627,-1.9710056,-1.8189344,-1.8617707,-2.0785499,1.8419604,-1.8463277,2.417941,2.3080142,2.3297727,2.39288,2.2183478,2.4486258,-1.9625663,-1.6757954,-2.0437279,-1.9756819,2.4603727,2.0533707,2.325056,-1.8745707,-2.0350158
-2.0332868,-1.9328339,-2.0381231,-1.8849734,-2.1308029,-1.9099433,2.3950238,-1.8809801,2.2577922,2.1635492,-1.9400778,1.9981661,-2.009613,-1.8672614,-1.9801186,-1.8204668,-1.8719046,-2.0873358,1.8622286,-1.8565011,2.4436827,2.3080437,2.3297698,2.39288,2.2193701,2.4486258,-1.9721327,-1.686608,-2.0527906,-1.9852284,2.4603727,2.0656834,2.3251102,-1.8822533,-2.043689
-2.0424998,-1.9410257,-2.0472407,-1.8945408,-2.1395257,-1.911216,2.3950238,-1.8911389,2.2752614,2.1868856,-1.9497684,2.0114598,-2.0183198,-1.8705089,-1.9892151,-1.8220917,-1.8819829,-2.0960968,1.8668364,-1.866622,2.4437075,2.3080437,2.3290536,2.39288,2.2193365,2.4486258,-1.9816506,-1.6973906,-2.061817,-1.9947233,2.4603727,2.069094,2.3251102,-1.8900297,-2.0523622
-2.0516653,-1.9492707,-2.0563183,-1.9040849,-2.148211,-1.9125677,2.4061453,-1.9012324,2.2912667,2.1868453,-1.9594088,2.0153413,-2.0270267,-1.8739083,-1.9982926,-1.8238145,-1.8920063,-2.1048315,1.8777864,-1.8766899,2.4437075,2.3080437,2.3290536,2.414025,2.2207434,2.4486258,-1.9911205,-1.7081411,-2.0708065,-2.0041673,2.4642613,2.069004,2.3251102,-1.8978941,-2.0610354
-2.060789,-1.9575639,-2.0653548,-1.9136072,-2.1568594,-1.914003,2.4408486,-1.9112616,2.2916374,2.1844969,-1.9689993,2.0172505,-2.0357335,-1.8774624,-2.0073445,-1.82564,-1.9019749,-2.1135383,1.8795823,-1.8867054,2.4437075,2.3144472,2.3290536,2.414235,2.2207098,2.4486258,-2.0005438,-1.7188575,-2.0797596,-2.0135617,2.4678485,2.082902,2.3251102,-1.9058408,-2.069689
