gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.12542495,0.29642022,0.11250852,2.5682603e-08,0.63442993,0.41514573,0.63903207,0.0029428708,0.49365777,0.76339775,0.379339,0.5804643,0.17860182,0.087779224,2.8008702e-09,0.2205611,0.68821675,0.024173737,0.19552661,0.2206811,0.44013935,3.982088e-10,0.34221107,0.11425906,0.1998712,0.44926685,0.38436362,0.5854932,3.344693e-07,0.35280886,0.0,0.30663425,0.4054272,2.429916e-07,0.84507054,0.34172234,0.26189342,0.47300312,0.74293935,0.89172745
0.11483892,0.28638533,0.105810255,7.521111e-09,0.620309,0.41001436,0.6286021,0.0020873488,0.48251474,0.76790816,0.38574648,0.5789955,0.17439508,0.08657329,6.5876393e-10,0.20671228,0.67761797,0.02044289,0.19511835,0.21232712,0.42930335,8.103512e-11,0.34588677,0.111062385,0.20255452,0.44764623,0.37727737,0.58989215,1.1190148e-07,0.35290092,0.0,0.31462222,0.40179577,7.819704e-08,0.84112704,0.33927748,0.26063043,0.4680914,0.72727346,0.88920087
0.10727081,0.2813677,0.10311974,2.0076507e-09,0.62328506,0.41086948,0.634958,0.0014257812,0.4802733,0.7563418,0.38487467,0.5712196,0.16772796,0.08320821,1.3883295e-10,0.19930357,0.6731169,0.017656025,0.19396788,0.20473503,0.43317777,1.4608021e-11,0.34287944,0.10393254,0.20710486,0.42680365,0.3557244,0.57170653,3.447534e-08,0.34206113,0.0,0.30281898,0.4042497,2.3107445e-08,0.83278906,0.34379923,0.26316983,0.479757,0.7251183,0.87451714
0.1020961,0.27769995,0.09889164,4.8502086e-10,0.60162705,0.4070056,0.62084043,0.0009338015,0.48166052,0.75911003,0.3794404,0.5676953,0.1643457,0.081596375,2.5990623e-11,0.18777773,0.66694427,0.015010756,0.18557374,0.20073636,0.4235512,2.3103117e-12,0.32453308,0.09755045,0.20629509,0.44225332,0.3646634,0.5731439,9.7212265e-09,0.3390537,0.0,0.30028552,0.4011465,6.2286594e-09,0.823949,0.33227494,0.25468943,0.4698559,0.72460645,0.862291
0.094676465,0.2724304,0.09101169,1.0521351e-10,0.6105633,0.40997565,0.6312117,0.00059196114,0.48425496,0.7428345,0.36465132,0.5618724,0.15759555,0.077396944,4.2817113e-12,0.18014638,0.6550877,0.012608225,0.184982,0.1938827,0.45446873,3.1721674e-13,0.332939,0.09507869,0.20491037,0.4402062,0.37325418,0.55595344,2.4913895e-09,0.32544973,0.0,0.2928027,0.40989345,1.5206122e-09,0.8045208,0.3263084,0.24715506,0.4519272,0.71524656,0.8636508
0.08934975,0.2632662,0.08682621,2.0320993e-11,0.59665936,0.40389103,0.61624753,0.0003590585,0.47964108,0.736774,0.37257564,0.55661404,0.15378897,0.07273934,6.144018e-13,0.16891862,0.65445167,0.010409658,0.17915407,0.18982284,0.4317758,3.7383965e-14,0.3375867,0.08557171,0.20081118,0.43554822,0.3614372,0.54962707,5.759904e-10,0.32062134,0.0,0.3039404,0.39522266,3.3361577e-10,0.8055767,0.3258484,0.24237025,0.45952466,0.69911367,0.8436666
0.082802236,0.26262343,0.080921195,3.4624287e-12,0.60594034,0.40968284,0.6049005,0.00021082781,0.47906107,0.73532534,0.36045235,0.55411726,0.14635058,0.07149357,7.594268e-14,0.1575714,0.6418634,0.008320693,0.16250521,0.18199134,0.4272375,3.734646e-15,0.32690084,0.07813875,0.18970072,0.4246695,0.36491093,0.5461798,1.1916235e-10,0.3199655,0.0,0.292965,0.39936695,6.522732e-11,0.80007184,0.31372204,0.23623967,0.4562988,0.701197,0.8455153
0.07765106,0.25333163,0.0756474,5.152648e-13,0.612612,0.4057024,0.6274564,0.00011836463,0.48028088,0.74950457,0.36053258,0.55973417,0.14250359,0.06364492,7.98824e-15,0.15340027,0.6476532,0.0067357267,0.1723433,0.17885345,0.4086126,3.1199154e-16,0.330157,0.07635279,0.19478722,0.44988757,0.37480596,0.54224676,2.1867346e-11,0.31561336,0.0,0.28443995,0.38969404,1.1261571e-11,0.7733722,0.2932092,0.21465299,0.4221061,0.69578475,0.81637126
0.07103041,0.2459624,0.07371058,6.6246494e-14,0.60326296,0.39696997,0.6262295,6.334718e-05,0.48004156,0.7308938,0.36976635,0.5549666,0.13233627,0.063806966,7.056648e-16,0.14203557,0.64262176,0.005296087,0.16422078,0.17231661,0.43091044,2.1473771e-17,0.3221941,0.0726402,0.18743229,0.41749978,0.35220915,0.5550428,3.5256741e-12,0.31526768,0.0,0.30235395,0.3964737,1.6999814e-12,0.75578237,0.29179823,0.223025,0.44479015,0.666961,0.8385969
0.063967235,0.24469382,0.06861641,7.271538e-15,0.5990307,0.3818347,0.6194206,3.237891e-05,0.46785232,0.7316131,0.35950026,0.54637307,0.13069887,0.062226623,5.159951e-17,0.13317901,0.63221544,0.0042159054,0.16425097,0.16712265,0.4077424,1.1980362e-18,0.3181603,0.07003894,0.18246688,0.41595086,0.34986395,0.5373234,4.942888e-13,0.30500063,0.0,0.2898472,0.3922579,2.2195985e-13,0.762356,0.29317048,0.23352547,0.44441706,0.680593,0.8149825
0.059288412,0.24281305,0.06708251,6.726656e-16,0.58781534,0.37914482,0.61410385,1.5761061e-05,0.46812278,0.72377634,0.36870855,0.5424812,0.12886827,0.059005648,3.0740507e-18,0.12570019,0.6361662,0.0032294116,0.16401908,0.16369791,0.4047184,5.3218057e-20,0.31527713,0.06679648,0.18224958,0.41020927,0.34373343,0.53231406,5.9581267e-14,0.30352613,0.0,0.2793881,0.39090854,2.477322e-14,0.7583107,0.28489316,0.22481373,0.43405253,0.6673591,0.80532855
0.05496657,0.23865306,0.06235993,5.1706154e-17,0.5810575,0.3740743,0.6104737,7.2629387e-06,0.47442067,0.7256795,0.36466664,0.54144603,0.1257453,0.05528176,1.4663758e-19,0.117509186,0.6231315,0.002429821,0.15977055,0.15647274,0.39262044,1.8455605e-21,0.3130753,0.062399644,0.186214,0.41127548,0.3372112,0.5211289,6.0993716e-15,0.29559773,0.0,0.28065148,0.38035384,2.3334508e-15,0.76102614,0.28649768,0.21436253,0.43058386,0.6547175,0.7925579
0.048243515,0.22172494,0.059735216,3.2518827e-18,0.6026775,0.35880753,0.6396044,3.1587035e-06,0.4687892,0.7131881,0.36481947,0.54438204,0.112603925,0.05456407,5.4947746e-21,0.11368483,0.6204424,0.0018069115,0.17546324,0.15000288,0.341152,4.8892826e-23,0.32436666,0.061263144,0.18650061,0.3576755,0.29998395,0.55341935,5.2321114e-16,0.3050143,0.0,0.27709454,0.37724176,1.829095e-16,0.7611214,0.30509365,0.2021871,0.44129586,0.6680343,0.7994712
0.04550287,0.22400199,0.05230618,1.6451513e-19,0.5944453,0.3621472,0.6224314,1.2904717e-06,0.4725793,0.75956506,0.3434923,0.53371155,0.111668795,0.050496787,1.583699e-22,0.10437416,0.61572236,0.0013095217,0.16239104,0.14668569,0.3518553,9.659927e-25,0.32875663,0.05510426,0.19063057,0.3702527,0.31346628,0.5316352,3.7060342e-17,0.2950559,0.0,0.26927906,0.3788722,1.1750024e-17,0.7441004,0.2792961,0.19430697,0.42022577,0.69190544,0.8097444
0.040889263,0.22274555,0.049599845,6.5713793e-21,0.58782595,0.3622835,0.6119949,4.9308704e-07,0.46741104,0.7464319,0.35709196,0.5351723,0.10988479,0.046393853,3.4300106e-24,0.0947549,0.61380756,0.00092142256,0.14730431,0.14282835,0.35432076,1.3858588e-26,0.33161,0.050696258,0.18728527,0.36835065,0.31438175,0.5206753,2.133051e-18,0.28854316,0.0,0.2678616,0.37473714,6.082814e-19,0.7406951,0.27809647,0.19698702,0.41353452,0.6698969,0.8119079
0.03613438,0.21814932,0.045936275,2.0303284e-22,0.5882913,0.3663054,0.61217886,1.7531357e-07,0.45803872,0.7187139,0.35164928,0.535265,0.10774261,0.045093536,5.439941e-26,0.08645081,0.60369456,0.0006332413,0.14113523,0.13651912,0.364701,1.4013772e-28,0.3188489,0.046447355,0.18497851,0.36578414,0.31273502,0.50886023,9.801416e-20,0.28238663,0.0,0.26618016,0.376618,2.4912273e-20,0.7394034,0.278725,0.19522937,0.4134458,0.65973103,0.80928254
0.03271764,0.20897701,0.04269004,4.743246e-24,0.589,0.3607975,0.6019246,5.7678438e-08,0.463333,0.71033365,0.36070046,0.538202,0.10440979,0.04221284,6.1385844e-28,0.07893766,0.60433793,0.00042314263,0.14093712,0.13163434,0.3584726,9.660499e-31,0.31041157,0.04280561,0.18106182,0.3682908,0.312199,0.50427896,3.5264915e-21,0.27477875,0.0,0.26776028,0.36962882,7.909169e-22,0.73651916,0.2773731,0.19193283,0.4083712,0.6501809,0.78612804
0.029081704,0.2095286,0.039071325,8.1707156e-26,0.58788186,0.36785203,0.5912516,1.7455813e-08,0.459106,0.7006193,0.35434735,0.51354724,0.10292062,0.040613275,4.7723724e-30,0.071712166,0.6073159,0.00027640598,0.1374996,0.13009463,0.35242975,4.3726006e-33,0.3057339,0.04078838,0.17537896,0.3613497,0.316487,0.4950474,9.7244266e-23,0.26883945,0.0,0.2616216,0.37810776,1.9032751e-23,0.7298899,0.27155033,0.18918104,0.4060825,0.6569549,0.7746394
0.02538486,0.20526545,0.035545126,1.0091699e-27,0.5648195,0.36175957,0.59274775,4.8281104e-09,0.45580143,0.7010962,0.3554432,0.5186046,0.098058835,0.037714332,2.465305e-32,0.06632926,0.5972761,0.00017328945,0.1332464,0.12450115,0.35077763,1.2453212e-35,0.29846427,0.03743913,0.16650794,0.36224264,0.31285343,0.4965126,2.0070982e-24,0.26985005,0.0,0.2558817,0.37555426,3.3862241e-25,0.72924113,0.27216312,0.19020072,0.4053047,0.6417913,0.76186174
0.022171192,0.20251486,0.032187566,8.661822e-30,0.57393676,0.35240412,0.5908883,1.2119444e-09,0.45536658,0.6971382,0.3518703,0.51372623,0.09548098,0.03604292,8.1224766e-35,0.059543293,0.5961004,0.000105491796,0.13127889,0.1214126,0.34938127,2.1256497e-38,0.30284768,0.0355375,0.17411773,0.35210133,0.30648294,0.48997313,3.0202258e-26,0.26288545,0.0,0.26005578,0.37367827,4.3326444e-27,0.72300565,0.26699752,0.18829891,0.4058967,0.63475907,0.7522901
0.019132683,0.19710456,0.028822124,4.988244e-32,0.5670191,0.3586869,0.58465475,2.7400543e-10,0.46187454,0.69247466,0.3470149,0.5081181,0.08952927,0.03282821,1.6289712e-37,0.05354841,0.5903775,6.165875e-05,0.13153309,0.116714306,0.34781447,2.0558e-41,0.29715696,0.03230558,0.1634459,0.36248574,0.3056262,0.48490152,3.2177645e-28,0.25939068,0.0,0.25031927,0.37893087,3.8653567e-29,0.71339065,0.26403517,0.18311001,0.39782137,0.620549,0.74881756
0.016524112,0.19593169,0.025558786,1.8524993e-34,0.5786843,0.3558957,0.58682925,5.533904e-11,0.45382902,0.6918188,0.34009448,0.51158917,0.08814874,0.030853037,1.88465e-40,0.048964795,0.5856447,3.4749104e-05,0.12935254,0.11339,0.33508313,1.1e-44,0.29506707,0.028639581,0.16572595,0.3595712,0.3114656,0.484178,2.3489243e-30,0.2571866,0.0,0.2491971,0.3698549,2.3225307e-31,0.7121489,0.26207286,0.18095757,0.39381608,0.6151163,0.7307035
0.013714802,0.19020279,0.02337789,4.2408193e-37,0.5627352,0.3546106,0.5816127,9.895149e-12,0.445971,0.6792974,0.34688592,0.51009214,0.08364759,0.02894472,1.18e-43,0.043345943,0.5835384,1.8773664e-05,0.12562887,0.108358555,0.3395044,0.0,0.2897414,0.026157903,0.17037262,0.35679674,0.29994836,0.47951773,1.13228634e-32,0.25375742,0.0,0.24610683,0.36975297,9.037802e-34,0.70719177,0.26087177,0.17673524,0.39505604,0.6058621,0.7262423
0.011470757,0.18870358,0.020206587,5.68269e-40,0.56452185,0.35106975,0.5800473,1.5513783e-12,0.43851292,0.6752785,0.33628684,0.51226616,0.081015274,0.027352408,0.0,0.038192123,0.5795298,9.691591e-06,0.12729901,0.10477138,0.33340162,0.0,0.29078248,0.023885638,0.16566268,0.3566307,0.303199,0.48012465,3.4566875e-35,0.25185078,0.0,0.2443881,0.36526972,2.1785528e-36,0.70065993,0.25784278,0.17545271,0.38969332,0.60249674,0.7235601
0.009508499,0.18273358,0.018008765,4.2e-43,0.5588187,0.35450813,0.5712326,2.1102613e-13,0.43988582,0.66121835,0.34265006,0.49778053,0.07706381,0.02497064,0.0,0.03293892,0.5756578,4.755028e-06,0.123227745,0.100350834,0.32067874,0.0,0.29962656,0.021076372,0.15873809,0.35312036,0.3030775,0.46544832,6.371749e-38,0.24411668,0.0,0.245525,0.36552188,3.091208e-39,0.6942642,0.24818213,0.16651304,0.3889145,0.5873084,0.73004436
0.0076826867,0.17937692,0.015613598,0.0,0.5732021,0.3361141,0.5717982,2.4620043e-14,0.434598,0.6669971,0.3369441,0.48991677,0.07264646,0.02274562,0.0,0.028237872,0.5668393,2.2153745e-06,0.12206046,0.0952793,0.32398662,0.0,0.28644043,0.018647369,0.16136554,0.3402616,0.29420865,0.4667725,6.7125e-41,0.2416247,0.0,0.24247378,0.36279514,2.434e-42,0.6960904,0.24427433,0.16394252,0.38343954,0.58473074,0.7261664
0.0061826617,0.17594953,0.01310691,0.0,0.5611801,0.34625396,0.56773615,2.4329776e-15,0.43608907,0.6682951,0.33471385,0.4931252,0.06915595,0.020376612,0.0,0.024327956,0.5611171,9.740587e-07,0.12388663,0.09124858,0.3129825,0.0,0.28541034,0.016929405,0.16116337,0.3415897,0.3008079,0.4588702,3.8e-44,0.23911226,0.0,0.23916586,0.37145084,1e-45,0.67644125,0.23780723,0.15705018,0.3698903,0.59002644,0.7069122
0.004853399,0.17024747,0.0111104995,0.0,0.54316133,0.33143747,0.5708161,2.0088384e-16,0.43812385,0.6599177,0.32971632,0.48818126,0.06377622,0.01804508,0.0,0.020450355,0.5587339,4.0301987e-07,0.116471566,0.08595054,0.30931568,0.0,0.26760292,0.01369237,0.14951026,0.33603725,0.29579142,0.4595219,0.0,0.23813903,0.0,0.23599273,0.36372063,0.0,0.6793579,0.23836665,0.1577945,0.37116855,0.5792143,0.70769125
0.0036975995,0.16560443,0.009444761,0.0,0.54713875,0.337144,0.55876327,1.3652589e-17,0.42326206,0.64742273,0.3371354,0.4735912,0.061405037,0.016530544,0.0,0.016952941,0.55760884,1.5610843e-07,0.12399158,0.08251214,0.3156711,0.0,0.27433187,0.012203137,0.15280691,0.3336578,0.29094678,0.4524341,0.0,0.23204426,0.0,0.23324145,0.3626204,0.0,0.67120373,0.23576514,0.15616515,0.3635255,0.575591,0.690687
0.0028194971,0.16325456,0.007717215,0.0,0.53359133,0.3335006,0.5423176,7.513318e-19,0.42665422,0.64797235,0.33086333,0.47555363,0.05893442,0.014867168,0.0,0.0136763565,0.550425,5.6315862e-08,0.11466475,0.07886108,0.3056034,0.0,0.26431468,0.009883308,0.15289272,0.3320558,0.28986698,0.45380166,0.0,0.23202561,0.0,0.23941837,0.3554436,0.0,0.6668645,0.232206,0.15127566,0.36490348,0.5668356,0.68227327
0.0020796654,0.15947278,0.0063195797,0.0,0.54288435,0.3281878,0.5437648,3.2883903e-20,0.42895168,0.65150535,0.33804595,0.47357404,0.055300042,0.012714989,0.0,0.011048638,0.54328275,1.8820339e-08,0.1171547,0.07427323,0.300547,0.0,0.26391205,0.007897438,0.1601446,0.3383665,0.29218656,0.45304266,0.0,0.22950447,0.0,0.22167659,0.34924462,0.0,0.6620687,0.2198335,0.14768922,0.35475406,0.5460504,0.68161255
0.0014944123,0.15226243,0.004913853,0.0,0.53521913,0.32779253,0.54731214,1.1221968e-21,0.418162,0.63312787,0.32064632,0.47164267,0.051684387,0.0115395365,0.0,0.0089605125,0.5429116,5.7931855e-09,0.11373196,0.070551515,0.3053196,0.0,0.27130544,0.0063818884,0.15403429,0.32058945,0.29154506,0.4461258,0.0,0.22633044,0.0,0.2257624,0.35255986,0.0,0.65375805,0.21491723,0.14235796,0.35245168,0.5534187,0.65966964
0.0010536199,0.15136568,0.0038757562,0.0,0.5249867,0.31900382,0.5393344,2.9214593e-23,0.4135246,0.63946575,0.3192054,0.4634164,0.0496523,0.0100619625,0.0,0.00696304,0.53905857,1.6318046e-09,0.11281894,0.06748429,0.300888,0.0,0.2599484,0.005183557,0.16532272,0.3213803,0.2786491,0.43765125,0.0,0.21952496,0.0,0.2263978,0.3544115,0.0,0.6509936,0.21696939,0.14490147,0.35176414,0.54700226,0.6617256
0.000725806,0.14886855,0.003027019,0.0,0.5250238,0.33025253,0.53184175,5.66329e-25,0.41737324,0.6245461,0.31866777,0.4693463,0.046615347,0.008906078,0.0,0.0052992576,0.53788155,4.1773798e-10,0.11070783,0.06404123,0.2994878,0.0,0.2587541,0.0040920447,0.15689683,0.32307127,0.28150693,0.44096005,0.0,0.22083245,0.0,0.22553778,0.34359527,0.0,0.6383197,0.21826255,0.14135027,0.34582508,0.5498299,0.6586532
0.00048440968,0.14548786,0.0022910212,0.0,0.52063406,0.32274848,0.53743064,7.958096e-27,0.41672343,0.62904644,0.31725055,0.4642172,0.04414991,0.007647017,0.0,0.004036975,0.5360525,9.646856e-11,0.109684914,0.06046743,0.28655902,0.0,0.2580703,0.0031352723,0.15468602,0.3147459,0.27385533,0.43204838,0.0,0.21507585,0.0,0.2214589,0.34452218,0.0,0.6353736,0.21441661,0.13832378,0.346883,0.5352988,0.65760005
0.0003125887,0.14384134,0.0016911564,0.0,0.52088714,0.32352424,0.53571546,7.8668695e-29,0.41120714,0.6325784,0.31583774,0.46491706,0.04144404,0.006679856,0.0,0.0030084476,0.5302601,1.9933838e-11,0.107879035,0.056572244,0.28098518,0.0,0.2608692,0.0023644296,0.15472533,0.29516035,0.26585665,0.42990017,0.0,0.21283513,0.0,0.21360001,0.33886406,0.0,0.62608594,0.22757325,0.14001966,0.3530156,0.54473746,0.6438786
0.00019579318,0.1344269,0.0011979411,0.0,0.5156271,0.3142184,0.51479006,5.290099e-31,0.40701357,0.6276308,0.31276888,0.45607808,0.037865963,0.005194767,0.0,0.002148104,0.5302235,3.653442e-12,0.11254303,0.053055797,0.26421335,0.0,0.25557235,0.0017442121,0.1454223,0.30559617,0.26631078,0.4247288,0.0,0.2073918,0.0,0.21135573,0.33679342,0.0,0.6310562,0.21391791,0.12615988,0.33463225,0.52985203,0.6431416
0.000118128344,0.12946966,0.00085167465,0.0,0.51831365,0.31553754,0.530297,2.3300061e-33,0.3970626,0.6090619,0.30583057,0.45377666,0.03355505,0.004327902,0.0,0.0015225074,0.5215626,5.8826864e-13,0.1073879,0.048966635,0.2543467,0.0,0.24192658,0.0012432922,0.14302628,0.29235443,0.25549278,0.4322172,0.0,0.2109593,0.0,0.20627055,0.33458313,0.0,0.63460356,0.21147713,0.13014413,0.34121096,0.5350291,0.63369304
6.8901565e-05,0.12587339,0.00058327924,0.0,0.50881624,0.31091666,0.515527,6.4393285e-36,0.39713764,0.6087884,0.30917153,0.44052312,0.03143419,0.003515431,0.0,0.0010457588,0.51656264,8.235785e-14,0.105827615,0.04613375,0.26547453,0.0,0.2581494,0.0008712043,0.139977,0.29944548,0.25680736,0.4249582,0.0,0.20557922,0.0,0.20524997,0.3375102,0.0,0.61978525,0.20681812,0.12244753,0.33191276,0.5305088,0.62853426
3.8526476e-05,0.123983465,0.00038630824,0.0,0.5154454,0.31839404,0.51150244,1.0631675e-38,0.3927984,0.6084724,0.29310414,0.42625993,0.028718233,0.00280712,0.0,0.0006999857,0.5118242,9.9125394e-15,0.10273328,0.043038286,0.2652291,0.0,0.24994843,0.0005877935,0.13589881,0.29756078,0.26160046,0.42749968,0.0,0.2071011,0.0,0.20262168,0.33088312,0.0,0.6081769,0.20469095,0.11769053,0.33054557,0.52402544,0.62359226
2.0616824e-05,0.11589674,0.00025090354,0.0,0.50704217,0.29972017,0.5081881,9.909e-42,0.3867623,0.6023351,0.3031016,0.4339686,0.025458535,0.0022001343,0.0,0.00045507879,0.50603056,1.013141e-15,0.101934105,0.038749848,0.26695058,0.0,0.24887581,0.00038677876,0.13752271,0.2915012,0.25659508,0.42248943,0.0,0.20134372,0.0,0.2100902,0.33094448,0.0,0.61702,0.20039842,0.11539229,0.32736936,0.5101343,0.6165399
1.0547524e-05,0.116020076,0.00015637442,0.0,0.5265016,0.30498442,0.49940634,4e-45,0.3843386,0.6052461,0.2921037,0.45868352,0.022874778,0.0017030681,0.0,0.0002843914,0.49809194,8.676068e-17,0.1022936,0.03605836,0.26772732,0.0,0.23939252,0.00024727746,0.1414297,0.2895785,0.26074848,0.41167852,0.0,0.19509357,0.0,0.20416561,0.33949447,0.0,0.6056723,0.1965964,0.11140519,0.3189878,0.49651372,0.6168149
5.1316656e-06,0.11128555,9.431548e-05,0.0,0.50720865,0.31326836,0.49353716,0.0,0.38369834,0.591295,0.2976122,0.4236326,0.020799777,0.001286029,0.0,0.00017315295,0.5113816,6.1343e-18,0.09788907,0.034422662,0.26767433,0.0,0.24250875,0.00015237673,0.13840194,0.28674823,0.25895202,0.42508584,0.0,0.20093396,0.0,0.20836881,0.32957408,0.0,0.5903243,0.19137557,0.107412726,0.30867478,0.50015265,0.61154836
2.364179e-06,0.10655389,5.490384e-05,0.0,0.4983585,0.29159722,0.4986415,0.0,0.3887964,0.59171784,0.28885776,0.4263349,0.018133238,0.0009486901,0.0,0.00010131074,0.49995822,3.5237796e-19,0.09784212,0.031119559,0.258755,0.0,0.24280998,9.0572736e-05,0.1451249,0.2770893,0.24364336,0.41174677,0.0,0.19353966,0.0,0.2028607,0.3263403,0.0,0.60448706,0.19298564,0.10890338,0.31212303,0.5074567,0.602862
1.0290818e-06,0.10366553,3.0704217e-05,0.0,0.5025545,0.30970374,0.4877344,0.0,0.38620514,0.5836281,0.28922743,0.42060924,0.0155316,0.00068815134,0.0,5.6847974e-05,0.49793422,1.6157825e-20,0.09707046,0.02864965,0.28817758,0.0,0.25052863,5.193866e-05,0.14444667,0.26667282,0.24556391,0.41593874,0.0,0.19161095,0.0,0.20055895,0.3292973,0.0,0.5814067,0.19049232,0.10142171,0.31110045,0.49511933,0.60769355
4.2076405e-07,0.101242885,1.64372e-05,0.0,0.4969916,0.30022803,0.49106726,0.0,0.38116238,0.5870101,0.2888272,0.41463873,0.013170591,0.0004871469,0.0,3.0581643e-05,0.48817053,5.800312e-22,0.091126114,0.026057197,0.27386686,0.0,0.24510176,2.8403396e-05,0.13641988,0.26462856,0.24261682,0.40746087,0.0,0.18546368,0.0,0.19654103,0.32720828,0.0,0.5797017,0.1894119,0.10015949,0.30378956,0.49098128,0.611402
1.6092994e-07,0.096802875,8.4091525e-06,0.0,0.49116376,0.3006286,0.48871526,0.0,0.3809326,0.58079356,0.29336032,0.42005035,0.010877921,0.00033920267,0.0,1.5703748e-05,0.4853395,1.595542e-23,0.09182372,0.02327471,0.2701448,0.0,0.24225093,1.48637455e-05,0.1350017,0.25636208,0.23831125,0.40681776,0.0,0.18271798,0.0,0.19374664,0.32393938,0.0,0.57690805,0.18674658,0.09871764,0.30475616,0.49263564,0.5880943
5.7273247e-08,0.092355125,4.0839845e-06,0.0,0.49048164,0.28523302,0.48111913,0.0,0.37084183,0.58603466,0.28454345,0.4151001,0.009079366,0.00022578408,0.0,7.6763245e-06,0.47723332,3.284416e-25,0.0912173,0.020858472,0.2780356,0.0,0.25228006,7.4253153e-06,0.13010213,0.2646928,0.23557991,0.40941826,0.0,0.18134342,0.0,0.19735605,0.32497942,0.0,0.5727352,0.17032246,0.077920415,0.3034549,0.48489317,0.60004914
1.8865514e-08,0.08964858,1.8820018e-06,0.0,0.4816638,0.29255322,0.4706849,0.0,0.3703819,0.5873133,0.29037675,0.41739976,0.0073613473,0.00014886732,0.0,3.5517398e-06,0.4827692,4.9280576e-27,0.08939945,0.018932663,0.25431138,0.0,0.24146837,3.5154048e-06,0.13098133,0.253918,0.23256606,0.40704706,0.0,0.17841479,0.0,0.19399126,0.32062128,0.0,0.5647486,0.17351581,0.08568814,0.29678193,0.4820166,0.59671474
5.716438e-09,0.08650268,8.178658e-07,0.0,0.47988743,0.29382083,0.483676,0.0,0.37163696,0.5768419,0.2756919,0.41415894,0.005789037,9.366154e-05,0.0,1.5531299e-06,0.47866055,5.233871e-29,0.084116355,0.016827919,0.25525233,0.0,0.23454987,1.5747471e-06,0.13262329,0.25019315,0.23212503,0.4007592,0.0,0.1761229,0.0,0.19466971,0.31640178,0.0,0.5659779,0.17227986,0.08038419,0.29517075,0.46662015,0.60094047
1.5831949e-09,0.08409401,3.3410896e-07,0.0,0.4743018,0.29498032,0.4733995,0.0,0.3609575,0.5683247,0.27931407,0.40978315,0.004635321,5.6783985e-05,0.0,6.386501e-07,0.47212872,3.8075586e-31,0.08279829,0.015078289,0.24899156,0.0,0.2313928,6.646579e-07,0.12751925,0.25873327,0.23620327,0.3944878,0.0,0.17394237,0.0,0.19511938,0.3182614,0.0,0.5593009,0.16483226,0.07521913,0.29281664,0.472068,0.59067065
3.9797726e-10,0.077615984,1.2767615e-07,0.0,0.47044182,0.29048255,0.46962336,0.0,0.36025628,0.5562376,0.27098027,0.4129042,0.0035174945,3.348361e-05,0.0,2.457905e-07,0.47091183,1.8285197e-33,0.082330205,0.013066546,0.24850662,0.0,0.23185821,2.6303144e-07,0.12640245,0.2564588,0.23035039,0.3988043,0.0,0.17403316,0.0,0.19582917,0.31425107,0.0,0.5564061,0.16421731,0.07616831,0.29673213,0.46608108,0.57939976
9.0116e-11,0.076238185,4.5396547e-08,0.0,0.4662893,0.29977542,0.45531136,0.0,0.36257046,0.5647736,0.2652187,0.39411968,0.0026801105,1.8963736e-05,0.0,8.8030085e-08,0.47019666,5.5591136e-36,0.08095507,0.011551758,0.24706993,0.0,0.23186265,9.712448e-08,0.12135859,0.24316537,0.22745076,0.39524168,0.0,0.1722725,0.0,0.18992786,0.3201328,0.0,0.54551286,0.16492553,0.072985,0.2929582,0.45644018,0.5700772
1.8230384e-11,0.073200494,1.4936868e-08,0.0,0.4634314,0.290283,0.45734268,0.0,0.36061212,0.55480623,0.2669419,0.3907219,0.0019658504,1.0262617e-05,0.0,2.9201424e-08,0.46127197,1.0200521e-38,0.07936071,0.009980468,0.24042411,0.0,0.22976832,3.3281694e-08,0.11752437,0.2556179,0.2283056,0.39051968,0.0,0.16882591,0.0,0.18781152,0.31114563,0.0,0.54290783,0.16113435,0.07018616,0.29088274,0.46146417,0.56139785
