gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_nsr_mw_primary_reserve,system_energy_price_da,system_energy_price_rt,total_lmp_rt,marginal_loss_price_rt,gross_sched_interchange_mw
0.0,0.14580837,0.0,0.0,0.15628876,0.0,0.06605599,0.0,0.09895328,0.026732057,0.06646605,0.08216911,0.0,0.004134973,0.0,0.0066464604,0.0,0.0,0.0,0.0,0.050394073,2.878254e-39,0.03678672,9.0235e-41,1.3664212e-37,0.0,0.0,0.054689895,0.052474897,0.045685977,0.0,0.14718758,9.8e-44,0.0,0.0,0.028045459
0.0,0.14435537,0.0,0.0,0.15214549,0.0,0.06701205,0.0,0.096646376,0.027216002,0.06630687,0.08279967,0.0,0.003163048,0.0,0.0056003514,0.0,0.0,0.0,0.0,0.04967178,1.774e-42,0.036749877,3.8e-44,1.16098e-40,0.0,0.0,0.052862864,0.050504576,0.044955954,0.0,0.14396739,0.0,0.0,0.0,0.027400378
0.0,0.14592314,0.0,0.0,0.1512781,0.0,0.06467831,0.0,0.09599651,0.028003868,0.066019416,0.08026465,0.0,0.0022926144,0.0,0.0046996265,0.0,0.0,0.0,0.0,0.048235614,0.0,0.038765285,0.0,5.2e-44,0.0,0.0,0.05264763,0.050030988,0.0455462,0.0,0.14381935,0.0,0.0,0.0,0.025961142
0.0,0.14266698,0.0,0.0,0.1499954,0.0,0.065087706,0.0,0.09677287,0.027070835,0.06198672,0.07974955,0.0,0.001562601,0.0,0.0038787937,0.0,0.0,0.0,0.0,0.051249437,0.0,0.037991438,0.0,0.0,0.0,0.0,0.051632557,0.049191456,0.044587493,0.0,0.1440066,0.0,0.0,0.0,0.025671793
0.0,0.14220412,0.0,0.0,0.14800866,0.0,0.06405004,0.0,0.09570151,0.027155625,0.06318661,0.082162194,0.0,0.0010775948,0.0,0.0031154046,0.0,0.0,0.0,0.0,0.05149553,0.0,0.037722535,0.0,0.0,0.0,0.0,0.05192836,0.048540987,0.04306662,0.0,0.14193429,0.0,0.0,0.0,0.026559286
0.0,0.14341153,0.0,0.0,0.1462778,0.0,0.06245194,0.0,0.09296453,0.028485341,0.062284462,0.08109031,0.0,0.0006281927,0.0,0.0024243658,0.0,0.0,0.0,0.0,0.047865003,0.0,0.03731767,0.0,0.0,0.0,0.0,0.05131583,0.048300646,0.044115037,0.0,0.14112172,0.0,0.0,0.0,0.024779217
0.0,0.14095543,0.0,0.0,0.14535831,0.0,0.062172096,0.0,0.09441962,0.028276075,0.06453823,0.07973698,0.0,0.00033620873,0.0,0.0018302312,0.0,0.0,0.0,0.0,0.047516808,0.0,0.03763169,0.0,0.0,0.0,0.0,0.048922695,0.04703021,0.042902485,0.0,0.1397868,0.0,0.0,0.0,0.0273743
0.0,0.13993403,0.0,0.0,0.14375648,0.0,0.06255772,0.0,0.09285659,0.031101668,0.06272985,0.08173459,0.0,0.00016516703,0.0,0.0013414433,0.0,0.0,0.0,0.0,0.04857269,0.0,0.03839982,0.0,0.0,0.0,0.0,0.05131268,0.048188854,0.04262291,0.0,0.14114493,0.0,0.0,0.0,0.025129013
0.0,0.13581376,0.0,0.0,0.14228052,0.0,0.06344185,0.0,0.09225503,0.029914597,0.061761238,0.07614978,0.0,7.4048716e-05,0.0,0.00094750576,0.0,0.0,0.0,0.0,0.048288096,0.0,0.03849242,0.0,0.0,0.0,0.0,0.052153416,0.046442304,0.044095594,0.0,0.1385729,0.0,0.0,0.0,0.027013216
0.0,0.13689767,0.0,0.0,0.13861461,0.0,0.06447051,0.0,0.091401465,0.029989166,0.059764896,0.0776669,0.0,3.0924268e-05,0.0,0.0006534732,0.0,0.0,0.0,0.0,0.0502131,0.0,0.037510697,0.0,0.0,0.0,0.0,0.05119196,0.04583458,0.04218955,0.0,0.13898014,0.0,0.0,0.0,0.025575226
0.0,0.13826424,0.0,0.0,0.13800646,0.0,0.059973516,0.0,0.09029771,0.030072272,0.0614426,0.076734096,0.0,1.1953709e-05,0.0,0.00043051154,0.0,0.0,0.0,0.0,0.047706462,0.0,0.03755928,0.0,0.0,0.0,0.0,0.05033603,0.045193736,0.043313175,0.0,0.13618492,0.0,0.0,0.0,0.025000118
0.0,0.13480434,0.0,0.0,0.13490507,0.0,0.062008366,0.0,0.09024099,0.031836122,0.06075008,0.07833153,0.0,4.2683155e-06,0.0,0.0002739323,0.0,0.0,0.0,0.0,0.049846046,0.0,0.036835484,0.0,0.0,0.0,0.0,0.050283004,0.04537175,0.0427927,0.0,0.13407645,0.0,0.0,0.0,0.026940644
0.0,0.13175441,0.0,0.0,0.13575013,0.0,0.060119387,0.0,0.089648165,0.032996677,0.061915617,0.07753509,0.0,1.4074404e-06,0.0,0.00016842943,0.0,0.0,0.0,0.0,0.04948733,0.0,0.037525155,0.0,0.0,0.0,0.0,0.053036544,0.045300104,0.043529704,0.0,0.1346662,0.0,0.0,0.0,0.024698542
0.0,0.13178483,0.0,0.0,0.13448398,0.0,0.062083546,0.0,0.08875525,0.032397706,0.061564744,0.07758504,0.0,4.2609315e-07,0.0,9.895239e-05,0.0,0.0,0.0,0.0,0.04815492,0.0,0.037688937,0.0,0.0,0.0,0.0,0.051021464,0.046224743,0.04275537,0.0,0.13541701,0.0,0.0,0.0,0.025203036
0.0,0.13080658,0.0,0.0,0.13472275,0.0,0.061644025,0.0,0.08703647,0.033271328,0.06070768,0.0784429,0.0,1.1776597e-07,0.0,5.5609617e-05,0.0,0.0,0.0,0.0,0.048379593,0.0,0.03523688,0.0,0.0,0.0,0.0,0.049923167,0.04582961,0.040381033,0.0,0.13235343,0.0,0.0,0.0,0.02687089
0.0,0.13298634,0.0,0.0,0.13319828,0.0,0.062344365,0.0,0.086095214,0.032045916,0.06126502,0.081097275,0.0,2.9529213e-08,0.0,2.9945206e-05,0.0,0.0,0.0,0.0,0.049062826,0.0,0.036321267,0.0,0.0,0.0,0.0,0.05123969,0.044505954,0.0407038,0.0,0.13236439,0.0,0.0,0.0,0.026021667
0.0,0.13074222,0.0,0.0,0.13156024,0.0,0.058938596,0.0,0.086684465,0.03298382,0.06002534,0.07807843,0.0,6.66611e-09,0.0,1.5368561e-05,0.0,0.0,0.0,0.0,0.048161145,0.0,0.037507262,0.0,0.0,0.0,0.0,0.05097265,0.044556,0.042675745,0.0,0.1326277,0.0,0.0,0.0,0.027347704
0.0,0.12905571,0.0,0.0,0.13247839,0.0,0.06006962,0.0,0.08755804,0.03256081,0.05962769,0.079800494,0.0,1.3440484e-09,0.0,7.4995933e-06,0.0,0.0,0.0,0.0,0.047719467,0.0,0.0376784,0.0,0.0,0.0,0.0,0.05044882,0.04433546,0.042650625,0.0,0.13009925,0.0,0.0,0.0,0.025489144
0.0,0.13012412,0.0,0.0,0.12893932,0.0,0.059587456,0.0,0.08797022,0.033856213,0.062080473,0.07665986,0.0,2.3988317e-10,0.0,3.4661896e-06,0.0,0.0,0.0,0.0,0.04817354,0.0,0.03678666,0.0,0.0,0.0,0.0,0.04922658,0.04253822,0.042864725,0.0,0.1312492,0.0,0.0,0.0,0.025592685
0.0,0.12810348,0.0,0.0,0.12720095,0.0,0.05983539,0.0,0.08556811,0.03316772,0.062123127,0.08108237,0.0,3.7533157e-11,0.0,1.5114692e-06,0.0,0.0,0.0,0.0,0.04677251,0.0,0.037365943,0.0,0.0,0.0,0.0,0.05057703,0.043866683,0.04058036,0.0,0.12820296,0.0,0.0,0.0,0.026799077
0.0,0.128385,0.0,0.0,0.12788463,0.0,0.06122185,0.0,0.086325794,0.033057503,0.06017065,0.07875698,0.0,5.0942605e-12,0.0,6.1958366e-07,0.0,0.0,0.0,0.0,0.04667312,0.0,0.035217855,0.0,0.0,0.0,0.0,0.04964202,0.043240417,0.042300947,0.0,0.12927614,0.0,0.0,0.0,0.02780807
0.0,0.12704638,0.0,0.0,0.12798674,0.0,0.060310863,0.0,0.085741945,0.03474072,0.058384635,0.07707503,0.0,5.9292935e-13,0.0,2.3756446e-07,0.0,0.0,0.0,0.0,0.04726004,0.0,0.036094595,0.0,0.0,0.0,0.0,0.049594767,0.04310543,0.04020968,0.0,0.12648144,0.0,0.0,0.0,0.026123935
0.0,0.12636828,0.0,0.0,0.12499499,0.0,0.058829054,0.0,0.08410448,0.034510117,0.0602499,0.07544434,0.0,5.844314e-14,0.0,8.477988e-08,0.0,0.0,0.0,0.0,0.046970896,0.0,0.037323304,0.0,0.0,0.0,0.0,0.050384015,0.041859,0.042522296,0.0,0.12770168,0.0,0.0,0.0,0.026650839
0.0,0.12634178,0.0,0.0,0.12595433,0.0,0.057605762,0.0,0.08494399,0.03382931,0.057799876,0.076193266,0.0,4.8120268e-15,0.0,2.8004829e-08,0.0,0.0,0.0,0.0,0.04543188,0.0,0.037467003,0.0,0.0,0.0,0.0,0.04803152,0.0417869,0.04061183,0.0,0.12329195,0.0,0.0,0.0,0.027328681
0.0,0.12644584,0.0,0.0,0.12443014,0.0,0.058001615,0.0,0.0844012,0.033437446,0.05804334,0.07771642,0.0,3.2604919e-16,0.0,8.51181e-09,0.0,0.0,0.0,0.0,0.046456642,0.0,0.036534842,0.0,0.0,0.0,0.0,0.04688134,0.04087176,0.04053041,0.0,0.12243964,0.0,0.0,0.0,0.025756307
0.0,0.12263751,0.0,0.0,0.12410606,0.0,0.05829919,0.0,0.08224697,0.034026813,0.05629406,0.07444984,0.0,1.788434e-17,0.0,2.3651834e-09,0.0,0.0,0.0,0.0,0.04696573,0.0,0.037264448,0.0,0.0,0.0,0.0,0.050371945,0.041325018,0.040786322,0.0,0.123071775,0.0,0.0,0.0,0.025398422
0.0,0.12201095,0.0,0.0,0.12279413,0.0,0.0584441,0.0,0.08328318,0.032866184,0.05978462,0.077491075,0.0,7.7996085e-19,0.0,5.966649e-10,0.0,0.0,0.0,0.0,0.047863957,0.0,0.03752253,0.0,0.0,0.0,0.0,0.04954335,0.04126484,0.04018959,0.0,0.12328991,0.0,0.0,0.0,0.02614188
0.0,0.12376187,0.0,0.0,0.123189226,0.0,0.05790319,0.0,0.08458931,0.03368488,0.058194563,0.07517001,0.0,2.6513643e-20,0.0,1.3562378e-10,0.0,0.0,0.0,0.0,0.046021886,0.0,0.036175225,0.0,0.0,0.0,0.0,0.04832221,0.041207373,0.0393015,0.0,0.12141951,0.0,0.0,0.0,0.023420714
0.0,0.12135495,0.0,0.0,0.12214829,0.0,0.059411485,0.0,0.082486376,0.034756202,0.05731969,0.074391775,0.0,6.8732055e-22,0.0,2.7550075e-11,0.0,0.0,0.0,0.0,0.04342624,0.0,0.037922397,0.0,0.0,0.0,0.0,0.049775224,0.040682722,0.03924799,0.0,0.12313241,0.0,0.0,0.0,0.02432963
0.0,0.11961855,0.0,0.0,0.12168922,0.0,0.05890471,0.0,0.08166801,0.035602376,0.05654207,0.07681926,0.0,1.3262333e-23,0.0,4.9571037e-12,0.0,0.0,0.0,0.0,0.04424676,0.0,0.03634946,0.0,0.0,0.0,0.0,0.047414128,0.039776165,0.03978164,0.0,0.1210643,0.0,0.0,0.0,0.02474643
0.0,0.12194929,0.0,0.0,0.122122146,0.0,0.05970198,0.0,0.081831515,0.034513474,0.055453565,0.073472746,0.0,1.8542268e-25,0.0,7.824477e-13,0.0,0.0,0.0,0.0,0.04279562,0.0,0.03551605,0.0,0.0,0.0,0.0,0.04886766,0.039583493,0.040661454,0.0,0.12065573,0.0,0.0,0.0,0.025446502
0.0,0.12038234,0.0,0.0,0.122688495,0.0,0.061348733,0.0,0.07975286,0.035412226,0.057221126,0.07290601,0.0,1.8228453e-27,0.0,1.0721166e-13,0.0,0.0,0.0,0.0,0.043955885,0.0,0.03304486,0.0,0.0,0.0,0.0,0.04741976,0.039467197,0.041022584,0.0,0.121988736,0.0,0.0,0.0,0.026087131
0.0,0.12074219,0.0,0.0,0.11966288,0.0,0.05988286,0.0,0.080975994,0.035660557,0.05814324,0.07498599,0.0,1.2183425e-29,0.0,1.2607266e-14,0.0,0.0,0.0,0.0,0.04597332,0.0,0.0345068,0.0,0.0,0.0,0.0,0.04902732,0.04011263,0.04102759,0.0,0.12328862,0.0,0.0,0.0,0.02437654
0.0,0.12022244,0.0,0.0,0.12063099,0.0,0.059641704,0.0,0.0811616,0.035860356,0.055493094,0.07600832,0.0,5.3303226e-32,0.0,1.2565428e-15,0.0,0.0,0.0,0.0,0.045804568,0.0,0.035753787,0.0,0.0,0.0,0.0,0.048030645,0.04020843,0.040112942,0.0,0.11951523,0.0,0.0,0.0,0.024462895
0.0,0.120394856,0.0,0.0,0.12042354,0.0,0.061025586,0.0,0.0803305,0.034801718,0.056518916,0.07398795,0.0,1.4622524e-34,0.0,1.0471239e-16,0.0,0.0,0.0,0.0,0.045234703,0.0,0.03524571,0.0,0.0,0.0,0.0,0.04907783,0.039414357,0.040018957,0.0,0.1210646,0.0,0.0,0.0,0.025381532
0.0,0.11893446,0.0,0.0,0.12123165,0.0,0.05891986,0.0,0.08062645,0.034514677,0.056172725,0.07312648,0.0,2.394522e-37,0.0,7.188153e-18,0.0,0.0,0.0,0.0,0.04288017,0.0,0.036633343,0.0,0.0,0.0,0.0,0.049729023,0.038622353,0.040453278,0.0,0.119485624,0.0,0.0,0.0,0.025269352
0.0,0.11947067,0.0,0.0,0.11933027,0.0,0.06060277,0.0,0.079717025,0.034938026,0.055828724,0.0749803,0.0,2.2115e-40,0.0,3.9990173e-19,0.0,0.0,0.0,0.0,0.042866662,0.0,0.03590898,0.0,0.0,0.0,0.0,0.048021432,0.038552247,0.04014195,0.0,0.120017916,0.0,0.0,0.0,0.025896644
0.0,0.118123345,0.0,0.0,0.117572494,0.0,0.058631744,0.0,0.08167863,0.035317864,0.054914072,0.07405931,0.0,1.08e-43,0.0,1.7710365e-20,0.0,0.0,0.0,0.0,0.043313418,0.0,0.037847534,0.0,0.0,0.0,0.0,0.04928908,0.03909997,0.039847706,0.0,0.11875275,0.0,0.0,0.0,0.024709374
0.0,0.11699491,0.0,0.0,0.117000625,0.0,0.06004172,0.0,0.07919928,0.036469113,0.05544671,0.07340435,0.0,0.0,0.0,6.1218333e-22,0.0,0.0,0.0,0.0,0.043036893,0.0,0.03584792,0.0,0.0,0.0,0.0,0.049280345,0.038883984,0.03916677,0.0,0.119456306,0.0,0.0,0.0,0.026381725
0.0,0.117904946,0.0,0.0,0.11706257,0.0,0.060105983,0.0,0.07890296,0.03560157,0.053776275,0.073369764,0.0,0.0,0.0,1.6161144e-23,0.0,0.0,0.0,0.0,0.042401027,0.0,0.03605999,0.0,0.0,0.0,0.0,0.048753195,0.0378043,0.039875545,0.0,0.12055687,0.0,0.0,0.0,0.024422862
0.0,0.11543498,0.0,0.0,0.117732935,0.0,0.06085347,0.0,0.07547444,0.036445737,0.053021103,0.07283958,0.0,0.0,0.0,3.1808787e-25,0.0,0.0,0.0,0.0,0.043013334,0.0,0.0362368,0.0,0.0,0.0,0.0,0.049549878,0.038148537,0.039606057,0.0,0.119091704,0.0,0.0,0.0,0.024256643
0.0,0.11704445,0.0,0.0,0.11635861,0.0,0.05975456,0.0,0.07723011,0.035386633,0.053994372,0.0704551,0.0,0.0,0.0,4.5446192e-27,0.0,0.0,0.0,0.0,0.04270022,0.0,0.03687015,0.0,0.0,0.0,0.0,0.051910516,0.038182832,0.04022859,0.0,0.11508361,0.0,0.0,0.0,0.025071636
0.0,0.11534053,0.0,0.0,0.11632605,0.0,0.06079604,0.0,0.07554136,0.03517384,0.05362565,0.07115048,0.0,0.0,0.0,4.5748823e-29,0.0,0.0,0.0,0.0,0.04330132,0.0,0.035175968,0.0,0.0,0.0,0.0,0.049574528,0.038796213,0.038289927,0.0,0.115270756,0.0,0.0,0.0,0.026167843
0.0,0.11605568,0.0,0.0,0.116696045,0.0,0.059370004,0.0,0.07542682,0.034683228,0.0529964,0.07153549,0.0,0.0,0.0,3.1382793e-31,0.0,0.0,0.0,0.0,0.042111747,0.0,0.03536722,0.0,0.0,0.0,0.0,0.05086993,0.03877191,0.037907843,0.0,0.114275806,0.0,0.0,0.0,0.025353463
0.0,0.11419024,0.0,0.0,0.11499448,0.0,0.061077565,0.0,0.07572811,0.034365695,0.053233016,0.07261337,0.0,0.0,0.0,1.4128468e-33,0.0,0.0,0.0,0.0,0.042517394,0.0,0.033598527,0.0,0.0,0.0,0.0,0.050306235,0.03807563,0.038363867,0.0,0.11405913,0.0,0.0,0.0,0.025279313
0.0,0.11251613,0.0,0.0,0.11714898,0.0,0.061145507,0.0,0.075665556,0.035301678,0.052735094,0.07458836,0.0,0.0,0.0,4.0000575e-36,0.0,0.0,0.0,0.0,0.044028886,0.0,0.034994103,0.0,0.0,0.0,0.0,0.050765347,0.03878137,0.037592333,0.0,0.11255217,0.0,0.0,0.0,0.025381615
0.0,0.11410784,0.0,0.0,0.113947004,0.0,0.06072839,0.0,0.07598567,0.037847765,0.051868055,0.070868015,0.0,0.0,0.0,6.783218e-39,0.0,0.0,0.0,0.0,0.042660393,0.0,0.03522119,0.0,0.0,0.0,0.0,0.047680803,0.0376177,0.037746303,0.0,0.11268939,0.0,0.0,0.0,0.027245082
0.0,0.11353332,0.0,0.0,0.1140662,0.0,0.061078385,0.0,0.07453442,0.03488314,0.053564873,0.07242751,0.0,0.0,0.0,6.513e-42,0.0,0.0,0.0,0.0,0.041537467,0.0,0.036427766,0.0,0.0,0.0,0.0,0.04818425,0.038078383,0.03645503,0.0,0.110863574,0.0,0.0,0.0,0.025594858
0.0,0.11287312,0.0,0.0,0.11444598,0.0,0.060959756,0.0,0.07317402,0.036980513,0.053665195,0.074062936,0.0,0.0,0.0,3e-45,0.0,0.0,0.0,0.0,0.04147928,0.0,0.03516977,0.0,0.0,0.0,0.0,0.04918053,0.038465317,0.037362605,0.0,0.1132789,0.0,0.0,0.0,0.025045136
0.0,0.112110846,0.0,0.0,0.1142246,0.0,0.06185495,0.0,0.073332585,0.03633289,0.05358801,0.07192176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042619836,0.0,0.034520876,0.0,0.0,0.0,0.0,0.048897725,0.038772807,0.03790668,0.0,0.11632348,0.0,0.0,0.0,0.026239172
0.0,0.11293386,0.0,0.0,0.1127093,0.0,0.06238461,0.0,0.07574282,0.036654077,0.052742194,0.072762154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041884214,0.0,0.03510125,0.0,0.0,0.0,0.0,0.04971185,0.036396977,0.037369937,0.0,0.11326908,0.0,0.0,0.0,0.02589723
0.0,0.11353026,0.0,0.0,0.11322798,0.0,0.06345891,0.0,0.07368218,0.035845034,0.05484125,0.07513595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042048402,0.0,0.036747318,0.0,0.0,0.0,0.0,0.048599787,0.037181254,0.037223704,0.0,0.112258084,0.0,0.0,0.0,0.024513189
0.0,0.110870875,0.0,0.0,0.11402749,0.0,0.06370367,0.0,0.07409099,0.036605295,0.05206446,0.07344778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04401552,0.0,0.035954446,0.0,0.0,0.0,0.0,0.05124232,0.037370626,0.038611446,0.0,0.11319988,0.0,0.0,0.0,0.026057161
0.0,0.1119401,0.0,0.0,0.11323357,0.0,0.061773635,0.0,0.07371415,0.036212467,0.05190513,0.072751135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04172385,0.0,0.03590646,0.0,0.0,0.0,0.0,0.050871063,0.037137438,0.038982023,0.0,0.1137617,0.0,0.0,0.0,0.027438732
0.0,0.11103572,0.0,0.0,0.11421234,0.0,0.06386244,0.0,0.073108956,0.03569642,0.05164021,0.07200609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04280911,0.0,0.033652008,0.0,0.0,0.0,0.0,0.049857017,0.037165046,0.03842739,0.0,0.11230033,0.0,0.0,0.0,0.026038066
0.0,0.110189825,0.0,0.0,0.113709986,0.0,0.063661255,0.0,0.073523685,0.037980404,0.051022846,0.07172919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04369687,0.0,0.03371497,0.0,0.0,0.0,0.0,0.050768226,0.037277002,0.036507588,0.0,0.11146384,0.0,0.0,0.0,0.026309973
0.0,0.10964856,0.0,0.0,0.11407249,0.0,0.06462877,0.0,0.07290108,0.03937134,0.05111429,0.07220204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041219905,0.0,0.03190824,0.0,0.0,0.0,0.0,0.051270608,0.0378467,0.036939133,0.0,0.11246142,0.0,0.0,0.0,0.024979118
0.0,0.108545125,0.0,0.0,0.111703366,0.0,0.06509819,0.0,0.07366508,0.03730052,0.052272607,0.075249545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042440962,0.0,0.03511304,0.0,0.0,0.0,0.0,0.05078038,0.03730199,0.03869634,0.0,0.11163822,0.0,0.0,0.0,0.026139675
0.0,0.10938729,0.0,0.0,0.11188655,0.0,0.06402716,0.0,0.07351552,0.037624102,0.052742135,0.071762115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039861225,0.0,0.033455625,0.0,0.0,0.0,0.0,0.0510845,0.036829393,0.038644657,0.0,0.115244485,0.0,0.0,0.0,0.025402231
0.0,0.10928223,0.0,0.0,0.11316519,0.0,0.066068135,0.0,0.07281096,0.03930952,0.053789727,0.07397106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370105,0.0,0.032931425,0.0,0.0,0.0,0.0,0.051464017,0.038144972,0.03847876,0.0,0.114369884,0.0,0.0,0.0,0.025090605
0.0,0.11060924,0.0,0.0,0.113491945,0.0,0.06575131,0.0,0.07168839,0.03801365,0.05142771,0.074441314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04045725,0.0,0.035424232,0.0,0.0,0.0,0.0,0.05049089,0.03687788,0.03735843,0.0,0.1133781,0.0,0.0,0.0,0.02463113
0.0,0.10978121,0.0,0.0,0.113745786,0.0,0.066434115,0.0,0.071171544,0.03853153,0.050988644,0.0719243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042681813,0.0,0.034179363,0.0,0.0,0.0,0.0,0.05191221,0.037918862,0.03591436,0.0,0.11137575,0.0,0.0,0.0,0.025227724
0.0,0.10825773,0.0,0.0,0.11443299,0.0,0.06584455,0.0,0.07118162,0.03935482,0.052463956,0.0733347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04392437,0.0,0.03427151,0.0,0.0,0.0,0.0,0.052221205,0.03719912,0.037232887,0.0,0.1109946,0.0,0.0,0.0,0.025431857
0.0,0.10725256,0.0,0.0,0.11312167,0.0,0.06727508,0.0,0.07064451,0.038915496,0.05106509,0.07401818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04208144,0.0,0.033283558,0.0,0.0,0.0,0.0,0.05015283,0.035958704,0.036675736,0.0,0.11171344,0.0,0.0,0.0,0.02434367
0.0,0.10803526,0.0,0.0,0.11178847,0.0,0.06826496,0.0,0.07082379,0.038549546,0.049769383,0.07103254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043172844,0.0,0.03457172,0.0,0.0,0.0,0.0,0.050018508,0.036846,0.03607047,0.0,0.111195676,0.0,0.0,0.0,0.025636837
0.0,0.10589058,0.0,0.0,0.11362942,0.0,0.06552399,0.0,0.071847364,0.039078873,0.051475804,0.07329876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041981637,0.0,0.033322696,0.0,0.0,0.0,0.0,0.049879976,0.03692994,0.038206786,0.0,0.111283734,0.0,0.0,0.0,0.024751022
0.0,0.108813725,0.0,0.0,0.11233677,0.0,0.06698955,0.0,0.07224465,0.03955276,0.05215831,0.07153264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04277157,0.0,0.032364573,0.0,0.0,0.0,0.0,0.05113508,0.03679522,0.037757736,0.0,0.10845145,0.0,0.0,0.0,0.025438491
0.0,0.108271666,0.0,0.0,0.11248835,0.0,0.06603588,0.0,0.07146038,0.03827943,0.049982354,0.072023846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433935,0.0,0.034719516,0.0,0.0,0.0,0.0,0.051010776,0.03671772,0.036440216,0.0,0.10903414,0.0,0.0,0.0,0.024658173
0.0,0.10926294,0.0,0.0,0.112400874,0.0,0.06772727,0.0,0.07124446,0.039977852,0.052043956,0.07268733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042225856,0.0,0.034154613,0.0,0.0,0.0,0.0,0.048739105,0.036944415,0.036517136,0.0,0.109140106,0.0,0.0,0.0,0.025054276
0.0,0.10647801,0.0,0.0,0.11313457,0.0,0.067589454,0.0,0.07217536,0.038223777,0.050876256,0.0749139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042082515,0.0,0.03237715,0.0,0.0,0.0,0.0,0.049159497,0.036395855,0.036439646,0.0,0.109635964,0.0,0.0,0.0,0.025287133
0.0,0.110499196,0.0,0.0,0.112841755,0.0,0.06809803,0.0,0.06979518,0.038750052,0.05036374,0.0730981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04278105,0.0,0.033882093,0.0,0.0,0.0,0.0,0.049369454,0.035597153,0.037723202,0.0,0.10929313,0.0,0.0,0.0,0.02418391
0.0,0.106950454,0.0,0.0,0.113393076,0.0,0.07066759,0.0,0.07035682,0.040616214,0.047823537,0.07244242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043228973,0.0,0.03418379,0.0,0.0,0.0,0.0,0.051021464,0.036459837,0.03726889,0.0,0.109020226,0.0,0.0,0.0,0.024323037
0.0,0.10813562,0.0,0.0,0.1104833,0.0,0.070007764,0.0,0.07208715,0.040893655,0.04792862,0.07407897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045199722,0.0,0.034113597,0.0,0.0,0.0,0.0,0.048141807,0.03611918,0.03620858,0.0,0.108977996,0.0,0.0,0.0,0.025112754
0.0,0.10761594,0.0,0.0,0.109460495,0.0,0.07210107,0.0,0.07070105,0.04160165,0.05206018,0.07094976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042464115,0.0,0.035341457,0.0,0.0,0.0,0.0,0.05016539,0.03752989,0.038367935,0.0,0.1078843,0.0,0.0,0.0,0.024494069
0.0,0.10630098,0.0,0.0,0.10897782,0.0,0.07163307,0.0,0.071568996,0.04136258,0.052610554,0.07255216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042466108,0.0,0.033760823,0.0,0.0,0.0,0.0,0.04870104,0.03624926,0.036809668,0.0,0.10749831,0.0,0.0,0.0,0.024711588
0.0,0.109391384,0.0,0.0,0.11088505,0.0,0.07225709,0.0,0.070520855,0.04077321,0.050374568,0.07258846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041510966,0.0,0.030513136,0.0,0.0,0.0,0.0,0.049127005,0.036411423,0.036086988,0.0,0.10779504,0.0,0.0,0.0,0.024789074
