gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_storage_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_other_renewables_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,rmpcp,total_pjm_rt_load_mwh,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,system_energy_price_da,gross_sched_interchange_mw
1.701888e-27,0.0,0.0,0.0,0.2249102,0.02786827,0.012259243,0.0,0.1410392,0.08820693,0.17931834,0.13443348,0.0,0.091597654,0.06542718,0.0,0.0,0.0,0.16801685,0.066735,0.07036345,0.0,0.0,0.0,0.23185936,0.16688776,0.09965696,0.51811713,0.47559974,0.0,0.0
1.639114e-29,0.0,0.0,0.0,0.22391778,0.02901717,0.012138808,0.0,0.14010167,0.087951615,0.1801043,0.13042013,0.0,0.089108825,0.06253865,0.0,0.0,0.0,0.16012673,0.06607346,0.06951867,0.0,0.0,0.0,0.23533137,0.16773827,0.1002698,0.51550573,0.47284448,0.0,0.0
1.0711731e-31,0.0,0.0,0.0,0.22801156,0.027725346,0.011536606,0.0,0.13904372,0.08859881,0.18136789,0.13470274,0.0,0.09274084,0.062065225,0.0,0.0,0.0,0.16060966,0.06854019,0.068107076,0.0,0.0,0.0,0.22881767,0.16265078,0.09732279,0.51354146,0.47418588,0.0,0.0
4.5719737e-34,0.0,0.0,0.0,0.22016062,0.028384324,0.011860032,0.0,0.13265541,0.09080372,0.18300815,0.13004199,0.0,0.08821542,0.06201616,0.0,0.0,0.0,0.16069031,0.068159424,0.06983151,0.0,0.0,0.0,0.23139237,0.16261028,0.097260155,0.5139637,0.46954197,0.0,0.0
1.2204757e-36,0.0,0.0,0.0,0.22601423,0.027570048,0.011937739,0.0,0.13813595,0.08863668,0.1788112,0.127447,0.0,0.09123113,0.06480744,0.0,0.0,0.0,0.15896645,0.0653033,0.06984774,0.0,0.0,0.0,0.2312698,0.16422859,0.09996979,0.5085933,0.47287923,0.0,0.0
1.939157e-39,0.0,0.0,0.0,0.22395319,0.027443143,0.011279844,0.0,0.13717294,0.09182947,0.1754291,0.12836644,0.0,0.08956567,0.064545006,0.0,0.0,0.0,0.16541393,0.06255976,0.06841909,0.0,0.0,0.0,0.23042504,0.16075101,0.09696877,0.50385064,0.4650974,0.0,0.0
1.732e-42,0.0,0.0,0.0,0.22203046,0.027231244,0.010598642,0.0,0.13852796,0.08839617,0.18017912,0.12783062,0.0,0.09263678,0.06334061,0.0,0.0,0.0,0.15992934,0.066884674,0.06795333,0.0,0.0,0.0,0.22695093,0.15890725,0.0969191,0.5049116,0.46300337,0.0,0.0
1e-45,0.0,0.0,0.0,0.223094,0.027348347,0.010570666,0.0,0.14284873,0.09085085,0.17535874,0.13112122,0.0,0.087373234,0.062303733,0.0,0.0,0.0,0.16176613,0.06526352,0.067659855,0.0,0.0,0.0,0.2277245,0.15833403,0.09656552,0.49751356,0.45650935,0.0,0.0
0.0,0.0,0.0,0.0,0.22117893,0.02665731,0.010107764,0.0,0.13886094,0.089999974,0.17727578,0.12976858,0.0,0.08995207,0.0626173,0.0,0.0,0.0,0.16375968,0.065773964,0.068716526,0.0,0.0,0.0,0.22647889,0.1565568,0.09393715,0.49920693,0.46481332,0.0,0.0
0.0,0.0,0.0,0.0,0.21843094,0.026952477,0.009347255,0.0,0.14069222,0.08997513,0.17552383,0.12814057,0.0,0.09038402,0.06523265,0.0,0.0,0.0,0.1641916,0.06284588,0.06591103,0.0,0.0,0.0,0.22583489,0.15498129,0.09390314,0.49746066,0.46279296,0.0,0.0
0.0,0.0,0.0,0.0,0.22105175,0.027721815,0.008854946,0.0,0.13842444,0.09018011,0.17315085,0.12702997,0.0,0.09113964,0.06667845,0.0,0.0,0.0,0.15689738,0.06581297,0.06961286,0.0,0.0,0.0,0.22573817,0.15467337,0.09397558,0.4935811,0.4578473,0.0,0.0
0.0,0.0,0.0,0.0,0.22276369,0.026866049,0.009580262,0.0,0.13488415,0.090732746,0.16931975,0.1262895,0.0,0.09065217,0.06664777,0.0,0.0,0.0,0.16248108,0.06550077,0.06824524,0.0,0.0,0.0,0.2263008,0.15309276,0.093479276,0.49136925,0.4557575,0.0,0.0
0.0,0.0,0.0,0.0,0.220344,0.027028056,0.00940098,0.0,0.13561173,0.09022485,0.16705358,0.12715735,0.0,0.087222174,0.06766037,0.0,0.0,0.0,0.1635777,0.06027053,0.068182975,0.0,0.0,0.0,0.22314323,0.1509646,0.09248714,0.48899725,0.45567805,0.0,0.0
0.0,0.0,0.0,0.0,0.22006786,0.026455322,0.010133954,0.0,0.13601725,0.0888827,0.16673909,0.126734,0.0,0.08889609,0.06892115,0.0,0.0,0.0,0.15752316,0.062239535,0.0667278,0.0,0.0,0.0,0.22462957,0.15215398,0.09369963,0.48681045,0.45878989,0.0,0.0
0.0,0.0,0.0,0.0,0.2179656,0.02746009,0.008741243,0.0,0.1348412,0.08734511,0.17439622,0.12686881,0.0,0.09271456,0.06698351,0.0,0.0,0.0,0.15945958,0.06252404,0.06718409,0.0,0.0,0.0,0.22309601,0.14890862,0.092013665,0.48872375,0.45080745,0.0,0.0
0.0,0.0,0.0,0.0,0.21758302,0.02780988,0.0083814,0.0,0.13730715,0.08778348,0.16412587,0.12657076,0.0,0.09341932,0.06700151,0.0,0.0,0.0,0.15891834,0.061829608,0.06796035,0.0,0.0,0.0,0.22171488,0.14745864,0.09239698,0.4883859,0.45020857,0.0,0.0
0.0,0.0,0.0,0.0,0.21915942,0.02736615,0.007901535,0.0,0.13889624,0.08786723,0.16839844,0.12554434,0.0,0.091603234,0.06718299,0.0,0.0,0.0,0.1603085,0.06087677,0.06658366,0.0,0.0,0.0,0.22273654,0.14690217,0.092919864,0.48333704,0.4483105,0.0,0.0
0.0,0.0,0.0,0.0,0.213944,0.028225662,0.008477415,0.0,0.13103198,0.08725292,0.1723227,0.12675376,0.0,0.08613584,0.06492885,0.0,0.0,0.0,0.16384265,0.05869698,0.06722655,0.0,0.0,0.0,0.22089612,0.14520366,0.09174455,0.4816599,0.4493004,0.0,0.0
0.0,0.0,0.0,0.0,0.2113983,0.028176986,0.00844603,0.0,0.1338547,0.0887576,0.16810475,0.12724455,0.0,0.08669252,0.063531205,0.0,0.0,0.0,0.15966657,0.061768185,0.06880621,0.0,0.0,0.0,0.22141306,0.14457045,0.09214085,0.47989303,0.4473127,0.0,0.0
0.0,0.0,0.0,0.0,0.2156807,0.028232748,0.008229624,0.0,0.13289605,0.08777456,0.16826767,0.12418859,0.0,0.091665275,0.060832158,0.0,0.0,0.0,0.15539522,0.062283758,0.06637908,0.0,0.0,0.0,0.22015291,0.14315046,0.09184655,0.4787464,0.44858897,0.0,0.0
0.0,0.0,0.0,0.0,0.21902774,0.029267594,0.007923241,0.0,0.13732937,0.08730433,0.16768299,0.12640923,0.0,0.08904266,0.06376764,0.0,0.0,0.0,0.15592384,0.06340761,0.06297667,0.0,0.0,0.0,0.21844739,0.14178948,0.09186132,0.4774908,0.43938002,0.0,0.0
0.0,0.0,0.0,0.0,0.2217328,0.028800108,0.008159072,0.0,0.13333866,0.08447629,0.16730002,0.12502132,0.0,0.0877362,0.06461763,0.0,0.0,0.0,0.160445,0.062151924,0.067864746,0.0,0.0,0.0,0.21820349,0.14041011,0.09150669,0.47262463,0.43987122,0.0,0.0
0.0,0.0,0.0,0.0,0.20932038,0.029270737,0.0076424466,0.0,0.1325336,0.085128635,0.1661269,0.127714,0.0,0.08711437,0.06479503,0.0,0.0,0.0,0.15840304,0.0623185,0.06554452,0.0,0.0,0.0,0.22010602,0.14041422,0.09095975,0.47276866,0.4417168,0.0,0.0
0.0,0.0,0.0,0.0,0.2172726,0.028911566,0.0073211477,0.0,0.1301299,0.09140188,0.16778888,0.12673436,0.0,0.08583396,0.06788566,0.0,0.0,0.0,0.15677878,0.06347876,0.063328825,0.0,0.0,0.0,0.21934794,0.13901375,0.090526156,0.4692595,0.43474278,0.0,0.0
0.0,0.0,0.0,0.0,0.21501912,0.028687146,0.007014994,0.0,0.13331929,0.0878187,0.16419911,0.12726621,0.0,0.08790246,0.06543485,0.0,0.0,0.0,0.1548353,0.05641081,0.06520912,0.0,0.0,0.0,0.21686918,0.1364644,0.08856125,0.47028145,0.43615457,0.0,0.0
0.0,0.0,0.0,0.0,0.21205588,0.028793925,0.006687239,0.0,0.12977454,0.0874035,0.16422711,0.12632154,0.0,0.091951504,0.06585069,0.0,0.0,0.0,0.15483086,0.05837719,0.06364256,0.0,0.0,0.0,0.21948318,0.13800764,0.0914145,0.4655998,0.43151656,0.0,0.0
0.0,0.0,0.0,0.0,0.20999373,0.029008335,0.0064490223,0.0,0.13304564,0.08928441,0.16385202,0.12436335,0.0,0.08452904,0.06728804,0.0,0.0,0.0,0.15659393,0.05809281,0.06656382,0.0,0.0,0.0,0.21594298,0.13418934,0.08841619,0.46865788,0.43166262,0.0,0.0
0.0,0.0,0.0,0.0,0.20618473,0.030017525,0.0056445706,0.0,0.13274148,0.08870887,0.16568168,0.12257387,0.0,0.08838735,0.07009782,0.0,0.0,0.0,0.1597094,0.055530913,0.06464783,0.0,0.0,0.0,0.21608235,0.13436374,0.089482106,0.46589985,0.43170223,0.0,0.0
0.0,0.0,0.0,0.0,0.20936005,0.029334802,0.0050294073,0.0,0.13361597,0.08799567,0.17113698,0.11976337,0.0,0.08565854,0.06667786,0.0,0.0,0.0,0.15918565,0.058184657,0.06560799,0.0,0.0,0.0,0.21560955,0.132559,0.08914806,0.45983496,0.43009982,0.0,0.0
0.0,0.0,0.0,0.0,0.208783,0.02811175,0.0047017857,0.0,0.12874413,0.08391083,0.1660417,0.12312972,0.0,0.09121978,0.06565261,0.0,0.0,0.0,0.15775542,0.05873764,0.06645863,0.0,0.0,0.0,0.21411693,0.13169149,0.08850228,0.46455526,0.42829978,0.0,0.0
0.0,0.0,0.0,0.0,0.20398319,0.028491676,0.004456308,0.0,0.13008587,0.08603453,0.16945572,0.11899662,0.0,0.08375586,0.067735985,0.0,0.0,0.0,0.15479884,0.059653156,0.06643747,0.0,0.0,0.0,0.21529943,0.1306501,0.088501476,0.46069756,0.4251351,0.0,0.0
0.0,0.0,0.0,0.0,0.20579822,0.028543344,0.0038476142,0.0,0.13133764,0.0873994,0.16335736,0.12003406,0.0,0.08531995,0.06822878,0.0,0.0,0.0,0.15279144,0.05806409,0.067097165,0.0,0.0,0.0,0.21550503,0.12957877,0.0882881,0.45943183,0.4308184,0.0,0.0
0.0,0.0,0.0,0.0,0.20549652,0.029091014,0.003665152,0.0,0.12920962,0.08407653,0.1639174,0.12113263,0.0,0.085590124,0.0684796,0.0,0.0,0.0,0.15359278,0.060175512,0.06482688,0.0,0.0,0.0,0.21278463,0.1271858,0.08705415,0.4607105,0.42815632,0.0,0.0
0.0,0.0,0.0,0.0,0.20457166,0.028505351,0.0036493684,0.0,0.12833068,0.08470473,0.16893655,0.1230527,0.0,0.08670459,0.067587756,0.0,0.0,0.0,0.15767197,0.060033172,0.06214816,0.0,0.0,0.0,0.2110217,0.12495475,0.08701209,0.45579877,0.4273641,0.0,0.0
0.0,0.0,0.0,0.0,0.2013138,0.02859009,0.0031800224,0.0,0.13153207,0.08583958,0.16440028,0.12315441,0.0,0.08573428,0.06663557,0.0,0.0,0.0,0.15478677,0.055968944,0.062867746,0.0,0.0,0.0,0.2169103,0.12808837,0.088614486,0.45163596,0.4246786,0.0,0.0
0.0,0.0,0.0,0.0,0.20418903,0.02963068,0.0026682105,0.0,0.12541123,0.086666934,0.16527921,0.12381883,0.0,0.089018255,0.06970148,0.0,0.0,0.0,0.15722996,0.05809872,0.06134916,0.0,0.0,0.0,0.21538936,0.12594846,0.08754326,0.4518174,0.42897192,0.0,0.0
0.0,0.0,0.0,0.0,0.21337716,0.030904861,0.0023478349,0.0,0.1295116,0.0853354,0.16025609,0.11975248,0.0,0.08461303,0.07025497,0.0,0.0,0.0,0.15400074,0.053729247,0.060797248,0.0,0.0,0.0,0.21490256,0.124652654,0.086881086,0.4515676,0.4195139,0.0,0.0
0.0,0.0,0.0,0.0,0.20332146,0.029912744,0.0017535291,0.0,0.12595384,0.087394714,0.16323966,0.120177254,0.0,0.08655988,0.068274826,0.0,0.0,0.0,0.15520635,0.057405304,0.06313464,0.0,0.0,0.0,0.21324466,0.12297041,0.08654965,0.45018685,0.42348093,0.0,0.0
0.0,0.0,0.0,0.0,0.20641597,0.030881833,0.0013968151,0.0,0.13008393,0.0842158,0.16610709,0.12148224,0.0,0.08674083,0.06380547,0.0,0.0,0.0,0.1492512,0.05591978,0.0625706,0.0,0.0,0.0,0.21269293,0.122096434,0.08694064,0.4503245,0.42012277,0.0,0.0
0.0,0.0,0.0,0.0,0.2040643,0.029343171,0.0010763451,0.0,0.1285403,0.08780683,0.1674726,0.12138862,0.0,0.08674502,0.064546145,0.0,0.0,0.0,0.14978172,0.05472134,0.06602482,0.0,0.0,0.0,0.21242067,0.12035677,0.08597534,0.44699794,0.4189348,0.0,0.0
0.0,0.0,0.0,0.0,0.20442146,0.029943382,0.00080753845,0.0,0.1278452,0.08854237,0.16430493,0.12184227,0.0,0.08401264,0.065809,0.0,0.0,0.0,0.15304141,0.055522937,0.06492714,0.0,0.0,0.0,0.21085538,0.1187349,0.08458999,0.44818005,0.41722608,0.0,0.0
0.0,0.0,0.0,0.0,0.20361783,0.029203035,0.0005725587,0.0,0.12837587,0.088927545,0.1663213,0.12305187,0.0,0.083893955,0.0648488,0.0,0.0,0.0,0.14995563,0.059402257,0.06409371,0.0,0.0,0.0,0.21243995,0.1195367,0.08627717,0.44566002,0.4178464,0.0,0.0
0.0,0.0,0.0,0.0,0.20275459,0.030416923,0.00038879368,0.0,0.124198824,0.08661226,0.1633487,0.12105884,0.0,0.08310243,0.06688609,0.0,0.0,0.0,0.14788549,0.05585204,0.06369737,0.0,0.0,0.0,0.2120657,0.1180593,0.08592343,0.44362217,0.41622108,0.0,0.0
0.0,0.0,0.0,0.0,0.20020755,0.028421642,0.00025483157,0.0,0.12765561,0.084409885,0.16618209,0.11892104,0.0,0.079500705,0.064805284,0.0,0.0,0.0,0.15405151,0.056376196,0.06365002,0.0,0.0,0.0,0.21523774,0.11817872,0.08739453,0.43707663,0.41239676,0.0,0.0
0.0,0.0,0.0,0.0,0.20353991,0.029430594,0.00016125885,0.0,0.1266682,0.088673584,0.15714991,0.11898556,0.0,0.08247799,0.06563496,0.0,0.0,0.0,0.15257338,0.05803322,0.064730816,0.0,0.0,0.0,0.2113019,0.115233295,0.08485424,0.44082105,0.41379952,0.0,0.0
0.0,0.0,0.0,0.0,0.20337866,0.03009385,9.7835116e-05,0.0,0.1267617,0.086463526,0.1671024,0.11788684,0.0,0.08804645,0.06709334,0.0,0.0,0.0,0.15112805,0.053613506,0.06609868,0.0,0.0,0.0,0.21320188,0.11510231,0.08431262,0.4402861,0.41354465,0.0,0.0
0.0,0.0,0.0,0.0,0.20551687,0.03036414,5.6615387e-05,0.0,0.12377688,0.086760364,0.16373205,0.121854514,0.0,0.08686991,0.06679464,0.0,0.0,0.0,0.1497076,0.05563354,0.06632636,0.0,0.0,0.0,0.21227495,0.113330886,0.083543554,0.43749186,0.40982294,0.0,0.0
0.0,0.0,0.0,0.0,0.20428957,0.03009059,3.1295338e-05,0.0,0.12343316,0.08691544,0.16166681,0.11963744,0.0,0.084505536,0.06575097,0.0,0.0,0.0,0.148058,0.05556184,0.06380344,0.0,0.0,0.0,0.21116228,0.112383686,0.08400861,0.4370591,0.41048282,0.0,0.0
0.0,0.0,0.0,0.0,0.20239772,0.03041404,1.652302e-05,0.0,0.126485,0.08958446,0.16181141,0.11731354,0.0,0.08524591,0.0670524,0.0,0.0,0.0,0.15532035,0.055761058,0.06357597,0.0,0.0,0.0,0.2111786,0.11135138,0.08380708,0.43524966,0.4107274,0.0,0.0
0.0,0.0,0.0,0.0,0.20064007,0.030178415,8.316868e-06,0.0,0.12674095,0.08834838,0.16044329,0.11683204,0.0,0.08220455,0.07148027,0.0,0.0,0.0,0.15221144,0.06020369,0.06323871,0.0,0.0,0.0,0.21444333,0.11149743,0.08341908,0.4349569,0.41053438,0.0,0.0
0.0,0.0,0.0,0.0,0.20814572,0.026637059,3.9757538e-06,0.0,0.12575997,0.0849385,0.16158734,0.12202316,0.0,0.08288255,0.06812656,0.0,0.0,0.0,0.14651561,0.05940083,0.06390077,0.0,0.0,0.0,0.21147852,0.10963796,0.082660794,0.43103668,0.40636125,0.0,0.0
0.0,0.0,0.0,0.0,0.20139758,0.029079117,1.7973239e-06,0.0,0.12464885,0.08525307,0.16141456,0.1198438,0.0,0.08378528,0.067169234,0.0,0.0,0.0,0.15132242,0.055039696,0.06589935,0.0,0.0,0.0,0.21068434,0.10797584,0.081563994,0.43500352,0.41008228,0.0,0.0
0.0,0.0,0.0,0.0,0.2001144,0.029420888,7.6560605e-07,0.0,0.12737215,0.087829396,0.16328652,0.11938184,0.0,0.08245966,0.06694332,0.0,0.0,0.0,0.15180248,0.055689175,0.065308556,0.0,0.0,0.0,0.21084945,0.1069197,0.0817766,0.43160352,0.40726054,0.0,0.0
