field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
area_1_fuel_coal_mw,0.46387395597554704,0.30448372255892664,0.18533515860225158,0.10042643259552494,0.42962150540193966,0.13089479580563418,1,1,1,1,1,1,6,1
reserve_spin_r1_mw,0.5941160580867346,0.3992811159881644,0.24983166267804793,0.08940186369461467,0.5474304668331754,0.15781129935146287,1,1,1,1,1,1,6,1
system_generation_mw,0.586520251321331,0.4385251067927843,0.2687033516758379,0.08928376493492521,0.5467733731417957,0.1444136686555586,1,1,1,1,1,1,6,1
area_3_load_actual_mw,0.4141639900476797,0.3031795866303985,0.17849484085577982,0.053072689454821076,0.3743493772633517,0.06544880774644814,1,1,1,1,1,1,6,1
system_load_actual_mw,0.5815738798629704,0.42602965783052593,0.2600840420210105,0.08806388777195838,0.5404403165454293,0.13916131725693803,1,1,1,1,1,1,6,1
area_1_load_day_ahead_mw,0.5941156683580584,0.39928107726679735,0.2498771068619016,0.08938780715105103,0.5474304332731745,0.1578783093551709,1,1,1,1,1,1,6,1
area_2_load_day_ahead_mw,0.5857482332434184,0.4714292179958037,0.29375441020366966,0.08919844583570784,0.552200772192278,0.15975951684904718,1,1,1,1,1,1,6,1
area_3_load_day_ahead_mw,0.41416611058057773,0.30318432790700867,0.17851001327829769,0.053034383254683175,0.37434921516220077,0.06545123722750584,1,1,1,1,1,1,6,1
system_load_day_ahead_mw,0.5825238822938102,0.42590511304247025,0.26017008504252126,0.087963011353485,0.5412178027176512,0.13991615985463698,1,1,1,1,1,1,6,1
system_losses_mw,0.5432217798448529,0.5523375495478083,0.3554447223611806,0.07983284429077214,0.5803089940841137,0.22911768031257748,1,1,1,1,1,1,6,1
area_1_fuel_natural_gas_mw,0.32204839998817875,0.16913760844546954,0.09582691345672836,0.03841546557586965,0.3144801055347226,0.05086863914538214,1,1,0,1,1,1,5,1
gen_fuel_natural_gas_mw,0.2625487914130329,0.26905634269827666,0.1894607303651826,0.05015907020137547,0.23455504100653424,0.031142525522981898,1,1,1,1,1,0,5,1
area_2_fuel_hydro_mw,0.28136865550743695,0.15913094791898466,0.08934469968150097,0.041672662365069876,0.2658558638738335,0.04567511171226213,1,1,0,1,1,1,5,1
area_3_fuel_solar_mw,0.2044940613092122,0.020268928737029613,0.02016696164085078,0.06956584854256236,0.22591301280097814,0.050204740600437274,1,0,0,1,1,1,4,1
gen_fuel_solar_mw,0.16552338034254355,0.004949905316758921,0.03261784234852878,0.06552035318644543,0.20659592368946067,0.04688263034551061,0,0,0,1,1,1,3,1
area_3_fuel_wind_mw,0.03285606054215053,0.013190584309697155,0.000590302825399336,0.042078121423137,0.18476808033718398,0.04785686839147522,0,0,0,1,0,1,2,1
gen_fuel_wind_mw,0.03246246778167724,0.009611990888454072,0.006371214277667625,0.04235303736374471,0.18550698710762203,0.04787790725447259,0,0,0,1,0,1,2,1
area_1_fuel_hydro_mw,0.23131245554968025,0.1372847974716573,0.09741533389408666,0.028289707146435254,0.24071172252594705,0.0370888697201383,1,0,0,0,1,0,2,1
area_2_fuel_solar_mw,0.10213862660498128,0.05277465056711923,0.06074015560687162,0.04407839123219266,0.16874582326073032,0.03643029355994868,0,0,0,1,0,0,1,1
area_1_fuel_nuclear_mw,0.17812772827931833,0.11365311612691863,0.09933971937552107,0.05433858834163403,0.15169849918259862,0.017600434882554673,0,0,0,1,0,0,1,1
area_1_fuel_solar_mw,0.06116116536509909,0.07556776403982196,0.08229542399932456,0.04476208021862302,0.1631450110314652,0.03981607482891932,0,0,0,1,0,0,1,1
gen_fuel_nuclear_mw,0.17812772827931833,0.11365311612691863,0.09933971937552107,0.05433858834163403,0.15169849918259862,0.017600434882554673,0,0,0,1,0,0,1,1
month_of_year,0.1071267594684327,0.09068771469852822,0.07952046962321925,0.05677265319501844,0.19319190828570193,0.038711585159526725,0,0,0,1,0,0,1,1
reserve_reg_down_mw,0.13709110377021838,0.08626465264238778,0.06954369830059624,0.0306501274018145,0.17213113097618413,0.025231441996070855,0,0,0,0,0,0,0,0
area_3_fuel_coal_mw,0.010337309204474615,0.026218322711090536,0.03777706962152859,0.009527497284257417,0.04559844858646309,0.002770369147042056,0,0,0,0,0,0,0,0
area_3_fuel_natural_gas_mw,0.05407750027219934,0.08097748128417742,0.07364597077276601,0.020200248661404182,0.08028395129183628,0.005515115819070613,0,0,0,0,0,0,0,0
reserve_reg_up_mw,0.17989005050339574,0.11832090858125491,0.08716809603957745,0.032224551798670155,0.1922019760963534,0.0286118481139498,0,0,0,0,0,0,0,0
area_1_fuel_wind_mw,0.02771226145072015,0.013819628393147947,0.0304253425198209,0.026444296823358276,0.14819679829732618,0.034399658990770965,0,0,0,0,0,0,0,0
day_of_week,0.01618825927995064,0.019824827901599888,0.02660458837008535,0.0048892813735175915,0.04182503020942668,0.0024493803517446834,0,0,0,0,0,0,0,0
is_weekend,0.017697431037322946,0.02832529985330144,0.03004009101178475,0.0,0.04070682571726839,0.0016845376575772449,0,0,0,0,0,0,0,0
