field,pearson,spearman,kendall,nmi,distance_corr,hsic,pearson_pass,spearman_pass,kendall_pass,nmi_pass,distance_corr_pass,hsic_pass,n_pass,kept
area_1_fuel_hydro_mw,0.2893974497958653,0.25316887214188455,0.1464821299768571,0.025732794699610522,0.3025001925594117,0.07121057793717289,1,1,1,0,1,1,5,1
system_load_day_ahead_mw,0.266558431877534,0.24020178288331429,0.13441250965646911,0.026096207992368503,0.2791437777523201,0.04955269595669871,1,1,1,0,1,1,5,1
reserve_spin_r3_mw,0.1814223489150743,0.1549466415767176,0.08348234187833671,0.020020024192223703,0.20853276111792216,0.027175231890200303,1,1,0,0,1,1,4,1
area_3_load_day_ahead_mw,0.18142465867439317,0.15494781199033034,0.08351321352458964,0.019953330033868837,0.208535011192446,0.02717726396828504,1,1,0,0,1,1,4,1
area_1_fuel_natural_gas_mw,0.22314586136282374,0.18771126208147826,0.12898427847722102,0.0234691567956453,0.2359739938121781,0.01965058031924921,1,1,1,0,1,0,4,1
area_3_load_actual_mw,0.18142228353429585,0.15494315763754202,0.08349235546326364,0.02000297722800541,0.20853311938011068,0.027175440332740972,1,1,0,0,1,1,4,1
month_of_year,0.06867033383539019,0.09535277653176816,0.04671767333535117,0.04275423795213785,0.16233187541264646,0.03780508168656437,0,0,0,1,0,1,2,1
hour_of_day,0.048986751351664984,0.035891992009066946,0.023106047955427207,0.02892041465538145,0.15590985833494916,0.036477506926034915,0,0,0,1,0,1,2,1
area_2_fuel_natural_gas_mw,0.0933668549694974,0.07356127520985209,0.03895770165368787,0.033644922011963924,0.16255794757803982,0.03716415170965476,0,0,0,1,0,1,2,1
area_2_fuel_coal_mw,0.041892957594427266,0.07746418207968314,0.035197193017484925,0.031158264151108905,0.14467911004842696,0.03132366857013015,0,0,0,1,0,1,2,1
day_of_week,0.03819844464644228,0.04167761291752315,0.03491263147828077,0.010268628383227792,0.05581985888909675,0.004730651253482368,0,0,0,0,0,0,0,0
is_weekend,0.0695254813898238,0.08269260188020061,0.076966772079262,0.0,0.057206100211684714,0.003136714467767374,0,0,0,0,0,0,0,0
