目标,口径,字段,独立能力,分解式门控,门控判零
CB1联络线负载率,未剥离,area_1_net_export_mw,0.27123830996599496,0.020858317613601685,False
CB1联络线负载率,未剥离,area_2_net_export_mw,0.37862532347113265,0.0,True
CB1联络线负载率,未剥离,area_3_net_export_mw,0.13192178630513784,0.027615709230303764,False
CB1联络线负载率,未剥离,reserve_reg_up_mw,0.05727557314539078,0.0,True
CB1联络线负载率,未剥离,reserve_reg_down_mw,0.037397187659573006,0.0,True
CB1联络线负载率,未剥离,reserve_spin_r1_mw,0.03938461863163034,0.0,True
CB1联络线负载率,未剥离,reserve_spin_r2_mw,0.025131471558266893,0.0,True
CB1联络线负载率,未剥离,reserve_spin_r3_mw,0.017716381901006995,0.0,True
CB1联络线负载率,未剥离,gen_fuel_coal_mw,0.09329715923643356,0.013465200550854206,False
CB1联络线负载率,未剥离,gen_fuel_natural_gas_mw,0.06152360720355998,0.0,True
CB1联络线负载率,未剥离,gen_fuel_nuclear_mw,0.13212847939644556,0.0,True
CB1联络线负载率,未剥离,gen_fuel_hydro_mw,0.0074113418203757275,0.0,True
CB1联络线负载率,未剥离,gen_fuel_wind_mw,0.5091462874845648,0.0,True
CB1联络线负载率,未剥离,gen_fuel_solar_mw,0.30167756493139064,0.0,True
CB1联络线负载率,未剥离,area_1_fuel_coal_mw,0.10625866898143099,0.0,True
CB1联络线负载率,未剥离,area_1_fuel_natural_gas_mw,0.052760632530366336,0.010278807953000069,False
CB1联络线负载率,未剥离,area_1_fuel_nuclear_mw,0.13212847939644556,0.013138042762875557,False
CB1联络线负载率,未剥离,area_1_fuel_hydro_mw,0.0021373013402086194,0.00664669880643487,True
CB1联络线负载率,未剥离,area_1_fuel_wind_mw,0.5168622619108478,0.022571619600057602,False
CB1联络线负载率,未剥离,area_1_fuel_solar_mw,0.2842971368463417,0.0,True
CB1联络线负载率,未剥离,area_1_generation_mw,0.04721272940045129,0.0,True
CB1联络线负载率,未剥离,area_2_fuel_coal_mw,0.08648797156789523,0.03674871847033501,False
CB1联络线负载率,未剥离,area_2_fuel_natural_gas_mw,0.13364765359165898,0.014615963213145733,False
CB1联络线负载率,未剥离,area_2_fuel_hydro_mw,0.012061625272213217,0.0,True
CB1联络线负载率,未剥离,area_2_fuel_solar_mw,0.23622807695612957,0.0,True
CB1联络线负载率,未剥离,area_2_generation_mw,0.029058372835074286,0.0,True
CB1联络线负载率,未剥离,area_3_fuel_coal_mw,0.008063953666623491,0.0,True
CB1联络线负载率,未剥离,area_3_fuel_natural_gas_mw,0.021630618961242853,0.0646260604262352,False
CB1联络线负载率,未剥离,area_3_fuel_hydro_mw,0.005255149497077061,0.004727500956505537,True
CB1联络线负载率,未剥离,area_3_fuel_wind_mw,0.44207803274394286,0.012215710245072842,False
CB1联络线负载率,未剥离,area_3_fuel_solar_mw,0.3065637839072103,0.033609967678785324,False
CB1联络线负载率,未剥离,area_3_generation_mw,0.015690977174252274,0.0,True
CB1联络线负载率,未剥离,hour_of_day,0.2950559526920419,0.0,True
CB1联络线负载率,未剥离,day_of_week,0.005648943802069706,0.0,True
CB1联络线负载率,未剥离,month_of_year,0.028801715080508994,0.0,True
CB1联络线负载率,未剥离,is_weekend,0.004882328737939479,0.0,True
CB1联络线负载率,已剥离,area_1_load_actual_mw,0.0400138249763462,0.0,True
CB1联络线负载率,已剥离,area_2_load_actual_mw,0.02541460017962882,0.0,True
CB1联络线负载率,已剥离,area_3_load_actual_mw,0.018300246591299363,0.0,True
CB1联络线负载率,已剥离,system_load_actual_mw,0.021237111132297315,0.0,True
CB1联络线负载率,已剥离,area_1_load_day_ahead_mw,0.03952932976630108,0.0,True
CB1联络线负载率,已剥离,area_2_load_day_ahead_mw,0.024717310892795386,0.0,True
CB1联络线负载率,已剥离,area_3_load_day_ahead_mw,0.0181728287267654,0.0,True
CB1联络线负载率,已剥离,system_load_day_ahead_mw,0.02008092480420176,0.0,True
CB1联络线负载率,已剥离,system_generation_mw,0.02129022972176864,0.0,True
CB1联络线负载率,已剥离,system_losses_mw,0.36178090644921246,0.04075419157743454,False
CB1联络线负载率,已剥离,reserve_reg_up_mw,0.05727557314539078,0.0,True
CB1联络线负载率,已剥离,reserve_reg_down_mw,0.037397187659573006,0.0,True
CB1联络线负载率,已剥离,reserve_spin_r1_mw,0.03938461863163034,0.0,True
CB1联络线负载率,已剥离,reserve_spin_r2_mw,0.025131471558266893,0.0,True
CB1联络线负载率,已剥离,reserve_spin_r3_mw,0.017716381901006995,0.0,True
CB1联络线负载率,已剥离,gen_fuel_coal_mw,0.09329715923643356,0.0,True
CB1联络线负载率,已剥离,gen_fuel_natural_gas_mw,0.06152360720355998,0.0,True
CB1联络线负载率,已剥离,gen_fuel_nuclear_mw,0.13212847939644556,0.01649908907711506,False
CB1联络线负载率,已剥离,gen_fuel_hydro_mw,0.0074113418203757275,0.01678667776286602,False
CB1联络线负载率,已剥离,gen_fuel_wind_mw,0.5091462874845648,0.0,True
CB1联络线负载率,已剥离,gen_fuel_solar_mw,0.30167756493139064,0.03154081851243973,False
CB1联络线负载率,已剥离,area_1_fuel_coal_mw,0.10625866898143099,0.011122055351734161,False
CB1联络线负载率,已剥离,area_1_fuel_natural_gas_mw,0.052760632530366336,0.02313583716750145,False
CB1联络线负载率,已剥离,area_1_fuel_nuclear_mw,0.13212847939644556,0.0,True
CB1联络线负载率,已剥离,area_1_fuel_hydro_mw,0.0021373013402086194,0.011255824938416481,False
CB1联络线负载率,已剥离,area_1_fuel_wind_mw,0.5168622619108478,0.050725094974040985,False
CB1联络线负载率,已剥离,area_1_fuel_solar_mw,0.2842971368463417,0.0,True
CB1联络线负载率,已剥离,area_1_generation_mw,0.04721272940045129,0.0,True
CB1联络线负载率,已剥离,area_2_fuel_coal_mw,0.08648797156789523,0.011613573879003525,False
CB1联络线负载率,已剥离,area_2_fuel_natural_gas_mw,0.13364765359165898,0.030825050547719002,False
CB1联络线负载率,已剥离,area_2_fuel_hydro_mw,0.012061625272213217,0.0,True
CB1联络线负载率,已剥离,area_2_fuel_solar_mw,0.23622807695612957,0.0,True
CB1联络线负载率,已剥离,area_2_generation_mw,0.029058372835074286,0.0,True
CB1联络线负载率,已剥离,area_3_fuel_coal_mw,0.008063953666623491,0.0,True
CB1联络线负载率,已剥离,area_3_fuel_natural_gas_mw,0.021630618961242853,0.07572762668132782,False
CB1联络线负载率,已剥离,area_3_fuel_hydro_mw,0.005255149497077061,0.0,True
CB1联络线负载率,已剥离,area_3_fuel_wind_mw,0.44207803274394286,0.025294791907072067,False
CB1联络线负载率,已剥离,area_3_fuel_solar_mw,0.3065637839072103,0.0,True
CB1联络线负载率,已剥离,area_3_generation_mw,0.015690977174252274,0.0,True
CB1联络线负载率,已剥离,hour_of_day,0.2950559526920419,0.0,True
CB1联络线负载率,已剥离,day_of_week,0.005648943802069706,0.0,True
CB1联络线负载率,已剥离,month_of_year,0.028801715080508994,0.0,True
CB1联络线负载率,已剥离,is_weekend,0.004882328737939479,0.0,True
121号核电机组出力,未剥离,area_1_load_actual_mw,0.18106906301626535,0.0,True
121号核电机组出力,未剥离,area_2_load_actual_mw,0.15311461123113668,0.0,True
121号核电机组出力,未剥离,area_3_load_actual_mw,0.04364390967923493,0.0,True
121号核电机组出力,未剥离,system_load_actual_mw,0.1381314297316365,0.0,True
121号核电机组出力,未剥离,area_1_load_day_ahead_mw,0.18098465357300553,0.0,True
121号核电机组出力,未剥离,area_2_load_day_ahead_mw,0.15364251650496052,0.0,True
121号核电机组出力,未剥离,area_3_load_day_ahead_mw,0.04368344950358549,0.0,True
121号核电机组出力,未剥离,system_load_day_ahead_mw,0.1399110784287424,0.0,True
121号核电机组出力,未剥离,system_generation_mw,0.12592392883458514,0.0,True
121号核电机组出力,未剥离,system_losses_mw,0.0716587770934507,0.0,True
121号核电机组出力,未剥离,area_1_net_export_mw,0.42961893228130155,0.0,True
121号核电机组出力,未剥离,area_2_net_export_mw,0.2929079697682405,0.0,True
121号核电机组出力,未剥离,area_3_net_export_mw,0.24396289407846017,0.0,True
121号核电机组出力,未剥离,reserve_reg_up_mw,0.028050707613468617,0.0,True
121号核电机组出力,未剥离,reserve_reg_down_mw,0.036100404136981235,0.0,True
121号核电机组出力,未剥离,reserve_spin_r1_mw,0.18000479443471007,0.0,True
121号核电机组出力,未剥离,reserve_spin_r2_mw,0.15310062297697458,0.0,True
121号核电机组出力,未剥离,reserve_spin_r3_mw,0.043979977571336426,0.0,True
121号核电机组出力,未剥离,gen_fuel_coal_mw,0.4257587964800228,0.0,True
121号核电机组出力,未剥离,gen_fuel_natural_gas_mw,0.2673852683177613,0.0,True
121号核电机组出力,未剥离,gen_fuel_nuclear_mw,0.9999998572935028,0.04590877890586853,False
121号核电机组出力,未剥离,gen_fuel_hydro_mw,0.07592241030711866,0.0,True
121号核电机组出力,未剥离,gen_fuel_wind_mw,0.3046877394067976,0.0,True
121号核电机组出力,未剥离,gen_fuel_solar_mw,0.06236246892944097,0.0,True
121号核电机组出力,未剥离,area_1_fuel_coal_mw,0.6615539384952474,0.0,True
121号核电机组出力,未剥离,area_1_fuel_natural_gas_mw,0.027583541965414238,0.0,True
121号核电机组出力,未剥离,area_1_fuel_nuclear_mw,0.9999998572935028,0.0,True
121号核电机组出力,未剥离,area_1_fuel_hydro_mw,0.05163064749362545,0.0,True
121号核电机组出力,未剥离,area_1_fuel_wind_mw,0.4610169123075697,0.0,True
121号核电机组出力,未剥离,area_1_fuel_solar_mw,0.01106384509376257,0.0,True
121号核电机组出力,未剥离,area_1_generation_mw,0.16804890528427574,0.0,True
121号核电机组出力,未剥离,area_2_fuel_coal_mw,0.08719912682081588,0.0,True
121号核电机组出力,未剥离,area_2_fuel_natural_gas_mw,0.08944683875974846,0.0,True
121号核电机组出力,未剥离,area_2_fuel_hydro_mw,0.04249132105486475,0.0,True
121号核电机组出力,未剥离,area_2_fuel_solar_mw,-0.0037063140657667137,0.0,True
121号核电机组出力,未剥离,area_2_generation_mw,0.14498769885735896,0.0,True
121号核电机组出力,未剥离,area_3_fuel_coal_mw,0.17047304101925398,0.0,True
121号核电机组出力,未剥离,area_3_fuel_natural_gas_mw,0.24364459811435635,0.0,True
121号核电机组出力,未剥离,area_3_fuel_hydro_mw,0.1600274558597763,0.0,True
121号核电机组出力,未剥离,area_3_fuel_wind_mw,0.205247270702002,0.0,True
121号核电机组出力,未剥离,area_3_fuel_solar_mw,0.05704223292766064,0.0,True
121号核电机组出力,未剥离,area_3_generation_mw,0.0381137851077501,0.0,True
121号核电机组出力,未剥离,hour_of_day,0.03266713901285612,0.0,True
121号核电机组出力,未剥离,day_of_week,-0.0008623078155569619,0.0,True
121号核电机组出力,未剥离,month_of_year,0.16383856184330536,0.0,True
121号核电机组出力,未剥离,is_weekend,-0.001397701803071083,0.0,True
121号核电机组出力,已剥离,area_3_load_actual_mw,0.04364390967923493,0.0,True
121号核电机组出力,已剥离,area_1_load_day_ahead_mw,0.18098465357300553,0.0,True
121号核电机组出力,已剥离,area_3_load_day_ahead_mw,0.04368344950358549,0.0,True
121号核电机组出力,已剥离,system_losses_mw,0.0716587770934507,0.0,True
121号核电机组出力,已剥离,area_1_net_export_mw,0.42961893228130155,0.0,True
121号核电机组出力,已剥离,area_2_net_export_mw,0.2929079697682405,0.0,True
121号核电机组出力,已剥离,area_3_net_export_mw,0.24396289407846017,0.0,True
121号核电机组出力,已剥离,reserve_reg_up_mw,0.028050707613468617,0.0,True
121号核电机组出力,已剥离,reserve_reg_down_mw,0.036100404136981235,0.0,True
121号核电机组出力,已剥离,reserve_spin_r1_mw,0.18000479443471007,0.07043725997209549,False
121号核电机组出力,已剥离,reserve_spin_r3_mw,0.043979977571336426,0.0,True
121号核电机组出力,已剥离,area_1_fuel_natural_gas_mw,0.027583541965414238,0.0,True
121号核电机组出力,已剥离,area_1_fuel_hydro_mw,0.05163064749362545,0.01823410391807556,False
121号核电机组出力,已剥离,area_1_fuel_wind_mw,0.4610169123075697,0.05359586328268051,False
121号核电机组出力,已剥离,area_1_fuel_solar_mw,0.01106384509376257,0.032166045159101486,False
121号核电机组出力,已剥离,area_2_fuel_coal_mw,0.08719912682081588,0.0,True
121号核电机组出力,已剥离,area_2_fuel_natural_gas_mw,0.08944683875974846,0.0,True
121号核电机组出力,已剥离,area_2_fuel_hydro_mw,0.04249132105486475,0.0,True
121号核电机组出力,已剥离,area_2_fuel_solar_mw,-0.0037063140657667137,0.0,True
121号核电机组出力,已剥离,area_3_fuel_coal_mw,0.17047304101925398,0.0,True
121号核电机组出力,已剥离,area_3_fuel_natural_gas_mw,0.24364459811435635,0.0,True
121号核电机组出力,已剥离,area_3_fuel_hydro_mw,0.1600274558597763,0.0,True
121号核电机组出力,已剥离,area_3_fuel_wind_mw,0.205247270702002,0.0,True
121号核电机组出力,已剥离,area_3_generation_mw,0.0381137851077501,0.0,True
121号核电机组出力,已剥离,hour_of_day,0.03266713901285612,0.0,True
121号核电机组出力,已剥离,day_of_week,-0.0008623078155569619,0.0,True
121号核电机组出力,已剥离,month_of_year,0.16383856184330536,0.0,True
121号核电机组出力,已剥离,is_weekend,-0.001397701803071083,0.0,True
218号联合循环机组出力,未剥离,area_1_load_actual_mw,0.32931342954989906,0.0,True
218号联合循环机组出力,未剥离,area_2_load_actual_mw,0.44996607214984286,0.0,True
218号联合循环机组出力,未剥离,area_3_load_actual_mw,0.08623314754674871,0.0,True
218号联合循环机组出力,未剥离,system_load_actual_mw,0.26796325301828083,0.0,True
218号联合循环机组出力,未剥离,area_1_load_day_ahead_mw,0.32966501013779237,0.0,True
218号联合循环机组出力,未剥离,area_2_load_day_ahead_mw,0.44962207654200237,0.0,True
218号联合循环机组出力,未剥离,area_3_load_day_ahead_mw,0.0860455779036925,0.0,True
218号联合循环机组出力,未剥离,system_load_day_ahead_mw,0.2660030202254301,0.0,True
218号联合循环机组出力,未剥离,system_generation_mw,0.27825036649228096,0.0,True
218号联合循环机组出力,未剥离,system_losses_mw,0.3411209924661557,0.0,True
218号联合循环机组出力,未剥离,area_1_net_export_mw,0.12725368186562114,0.0,True
218号联合循环机组出力,未剥离,area_2_net_export_mw,0.17280617233118534,0.0,True
218号联合循环机组出力,未剥离,area_3_net_export_mw,0.030738895803730015,0.0,True
218号联合循环机组出力,未剥离,reserve_reg_up_mw,0.009369892265056246,0.0,True
218号联合循环机组出力,未剥离,reserve_reg_down_mw,0.005599613652887081,0.0,True
218号联合循环机组出力,未剥离,reserve_spin_r1_mw,0.32916532988199054,0.0,True
218号联合循环机组出力,未剥离,reserve_spin_r2_mw,0.4498410175931923,0.0,True
218号联合循环机组出力,未剥离,reserve_spin_r3_mw,0.08616609519717155,0.0,True
218号联合循环机组出力,未剥离,gen_fuel_coal_mw,0.5556018505992806,0.0,True
218号联合循环机组出力,未剥离,gen_fuel_natural_gas_mw,0.5334632020138966,0.0,True
218号联合循环机组出力,未剥离,gen_fuel_nuclear_mw,0.08365062175410709,0.0,True
218号联合循环机组出力,未剥离,gen_fuel_hydro_mw,0.02826716415270536,0.0,True
218号联合循环机组出力,未剥离,gen_fuel_wind_mw,0.02935378701996383,0.0,True
218号联合循环机组出力,未剥离,gen_fuel_solar_mw,0.20735612777187895,0.0,True
218号联合循环机组出力,未剥离,area_1_fuel_coal_mw,0.3728016619171516,0.0,True
218号联合循环机组出力,未剥离,area_1_fuel_natural_gas_mw,0.13840373876359668,0.0,True
218号联合循环机组出力,未剥离,area_1_fuel_nuclear_mw,0.08365062175410709,0.0,True
218号联合循环机组出力,未剥离,area_1_fuel_hydro_mw,0.00013534371994317063,0.0,True
218号联合循环机组出力,未剥离,area_1_fuel_wind_mw,0.002728021776253864,0.0,True
218号联合循环机组出力,未剥离,area_1_fuel_solar_mw,0.22398960161124826,0.0,True
218号联合循环机组出力,未剥离,area_1_generation_mw,0.3383498160740498,0.0,True
218号联合循环机组出力,未剥离,area_2_fuel_coal_mw,0.8314134474497397,0.0,True
218号联合循环机组出力,未剥离,area_2_fuel_natural_gas_mw,0.9999786949821613,0.03953739255666733,False
218号联合循环机组出力,未剥离,area_2_fuel_hydro_mw,0.09089267993413208,0.0,True
218号联合循环机组出力,未剥离,area_2_fuel_solar_mw,0.20670361080298927,0.0,True
218号联合循环机组出力,未剥离,area_2_generation_mw,0.46322598960433936,0.0,True
218号联合循环机组出力,未剥离,area_3_fuel_coal_mw,0.11255679459844459,0.0,True
218号联合循环机组出力,未剥离,area_3_fuel_natural_gas_mw,0.14942965285471743,0.0,True
218号联合循环机组出力,未剥离,area_3_fuel_hydro_mw,0.13350463871449414,0.0,True
218号联合循环机组出力,未剥离,area_3_fuel_wind_mw,0.03468095865947729,0.0,True
218号联合循环机组出力,未剥离,area_3_fuel_solar_mw,0.21343345315124984,0.0,True
218号联合循环机组出力,未剥离,area_3_generation_mw,0.09238354122263581,0.0,True
218号联合循环机组出力,未剥离,hour_of_day,0.24534321499025247,0.0,True
218号联合循环机组出力,未剥离,day_of_week,0.00639518675200812,0.0,True
218号联合循环机组出力,未剥离,month_of_year,0.36235288120182196,0.0,True
218号联合循环机组出力,未剥离,is_weekend,0.0061220697670335555,0.0,True
218号联合循环机组出力,已剥离,area_1_load_actual_mw,0.32931342954989906,0.0,True
218号联合循环机组出力,已剥离,area_2_load_actual_mw,0.44996607214984286,0.0,True
218号联合循环机组出力,已剥离,area_3_load_actual_mw,0.08623314754674871,0.0,True
218号联合循环机组出力,已剥离,system_load_actual_mw,0.26796325301828083,0.0,True
218号联合循环机组出力,已剥离,area_1_load_day_ahead_mw,0.32966501013779237,0.0,True
218号联合循环机组出力,已剥离,area_2_load_day_ahead_mw,0.44962207654200237,0.03681555390357971,False
218号联合循环机组出力,已剥离,area_3_load_day_ahead_mw,0.0860455779036925,0.0,True
218号联合循环机组出力,已剥离,system_load_day_ahead_mw,0.2660030202254301,0.0,True
218号联合循环机组出力,已剥离,system_losses_mw,0.3411209924661557,0.0,True
218号联合循环机组出力,已剥离,area_1_net_export_mw,0.12725368186562114,0.0,True
218号联合循环机组出力,已剥离,area_2_net_export_mw,0.17280617233118534,0.001853596419095993,True
218号联合循环机组出力,已剥离,area_3_net_export_mw,0.030738895803730015,0.0,True
218号联合循环机组出力,已剥离,reserve_reg_up_mw,0.009369892265056246,0.0,True
218号联合循环机组出力,已剥离,reserve_reg_down_mw,0.005599613652887081,0.0,True
218号联合循环机组出力,已剥离,reserve_spin_r1_mw,0.32916532988199054,0.0,True
218号联合循环机组出力,已剥离,reserve_spin_r2_mw,0.4498410175931923,0.0,True
218号联合循环机组出力,已剥离,reserve_spin_r3_mw,0.08616609519717155,0.0,True
218号联合循环机组出力,已剥离,gen_fuel_coal_mw,0.5556018505992806,0.0,True
218号联合循环机组出力,已剥离,gen_fuel_nuclear_mw,0.08365062175410709,0.0,True
218号联合循环机组出力,已剥离,gen_fuel_hydro_mw,0.02826716415270536,0.0,True
218号联合循环机组出力,已剥离,gen_fuel_wind_mw,0.02935378701996383,0.0,True
218号联合循环机组出力,已剥离,gen_fuel_solar_mw,0.20735612777187895,0.0,True
218号联合循环机组出力,已剥离,area_1_fuel_coal_mw,0.3728016619171516,0.0,True
218号联合循环机组出力,已剥离,area_1_fuel_natural_gas_mw,0.13840373876359668,0.0,True
218号联合循环机组出力,已剥离,area_1_fuel_nuclear_mw,0.08365062175410709,0.0,True
218号联合循环机组出力,已剥离,area_1_fuel_hydro_mw,0.00013534371994317063,0.0,True
218号联合循环机组出力,已剥离,area_1_fuel_wind_mw,0.002728021776253864,0.0,True
218号联合循环机组出力,已剥离,area_1_fuel_solar_mw,0.22398960161124826,0.0,True
218号联合循环机组出力,已剥离,area_1_generation_mw,0.3383498160740498,0.0,True
218号联合循环机组出力,已剥离,area_2_fuel_coal_mw,0.8314134474497397,0.015543991699814796,False
218号联合循环机组出力,已剥离,area_2_fuel_hydro_mw,0.09089267993413208,0.01578805409371853,False
218号联合循环机组出力,已剥离,area_2_fuel_solar_mw,0.20670361080298927,0.014723498374223709,False
218号联合循环机组出力,已剥离,area_3_fuel_coal_mw,0.11255679459844459,0.0,True
218号联合循环机组出力,已剥离,area_3_fuel_natural_gas_mw,0.14942965285471743,0.0,True
218号联合循环机组出力,已剥离,area_3_fuel_hydro_mw,0.13350463871449414,0.0,True
218号联合循环机组出力,已剥离,area_3_fuel_wind_mw,0.03468095865947729,0.0,True
218号联合循环机组出力,已剥离,area_3_fuel_solar_mw,0.21343345315124984,0.0,True
218号联合循环机组出力,已剥离,area_3_generation_mw,0.09238354122263581,0.0,True
218号联合循环机组出力,已剥离,hour_of_day,0.24534321499025247,0.0,True
218号联合循环机组出力,已剥离,day_of_week,0.00639518675200812,0.0,True
218号联合循环机组出力,已剥离,month_of_year,0.36235288120182196,0.0,True
218号联合循环机组出力,已剥离,is_weekend,0.0061220697670335555,0.0,True
317号风电机组出力,未剥离,area_1_load_actual_mw,0.0638839818401481,0.0,True
317号风电机组出力,未剥离,area_2_load_actual_mw,0.060423537864673915,0.0,True
317号风电机组出力,未剥离,area_3_load_actual_mw,0.04112801326867199,0.0,True
317号风电机组出力,未剥离,system_load_actual_mw,0.06636116584861917,0.0,True
317号风电机组出力,未剥离,area_1_load_day_ahead_mw,0.06372614043196967,0.0,True
317号风电机组出力,未剥离,area_2_load_day_ahead_mw,0.06055021621348433,0.0,True
317号风电机组出力,未剥离,area_3_load_day_ahead_mw,0.041339615911173744,0.0,True
317号风电机组出力,未剥离,system_load_day_ahead_mw,0.06593124856041122,0.0,True
317号风电机组出力,未剥离,system_generation_mw,0.06045708284642781,0.0,True
317号风电机组出力,未剥离,system_losses_mw,0.18426923288968022,0.0,True
317号风电机组出力,未剥离,area_1_net_export_mw,0.37874594176721066,0.11922743171453476,False
317号风电机组出力,未剥离,area_2_net_export_mw,0.49911200972094694,0.08870722353458405,False
317号风电机组出力,未剥离,area_3_net_export_mw,0.21282937985572625,0.10510429739952087,False
317号风电机组出力,未剥离,reserve_reg_up_mw,0.1347689503606223,0.0,True
317号风电机组出力,未剥离,reserve_reg_down_mw,0.09843379105971928,0.03442287817597389,False
317号风电机组出力,未剥离,reserve_spin_r1_mw,0.0582334078277561,0.0,True
317号风电机组出力,未剥离,reserve_spin_r2_mw,0.060724601697411784,0.0,True
317号风电机组出力,未剥离,reserve_spin_r3_mw,0.041718017518194594,0.0,True
317号风电机组出力,未剥离,gen_fuel_coal_mw,0.2430672297071914,0.0,True
317号风电机组出力,未剥离,gen_fuel_natural_gas_mw,0.25133241538811824,0.0,True
317号风电机组出力,未剥离,gen_fuel_nuclear_mw,0.2813968417321283,0.0,True
317号风电机组出力,未剥离,gen_fuel_hydro_mw,0.12428984977617896,0.0,True
317号风电机组出力,未剥离,gen_fuel_wind_mw,0.8232037541229257,0.0,True
317号风电机组出力,未剥离,gen_fuel_solar_mw,0.09942646296037805,0.0,True
317号风电机组出力,未剥离,area_1_fuel_coal_mw,0.30855770297420126,0.0,True
317号风电机组出力,未剥离,area_1_fuel_natural_gas_mw,0.07883207657683067,0.0,True
317号风电机组出力,未剥离,area_1_fuel_nuclear_mw,0.2813968417321283,0.0,True
317号风电机组出力,未剥离,area_1_fuel_hydro_mw,0.08829950090501759,0.0,True
317号风电机组出力,未剥离,area_1_fuel_wind_mw,0.6971694060513611,0.03986441716551781,False
317号风电机组出力,未剥离,area_1_fuel_solar_mw,0.06844224757722994,0.0,True
317号风电机组出力,未剥离,area_1_generation_mw,0.05657273833198884,0.0,True
317号风电机组出力,未剥离,area_2_fuel_coal_mw,0.05016406596408951,0.0,True
317号风电机组出力,未剥离,area_2_fuel_natural_gas_mw,0.05481569033628697,0.0,True
317号风电机组出力,未剥离,area_2_fuel_hydro_mw,0.09635332576126632,0.028915297240018845,False
317号风电机组出力,未剥离,area_2_fuel_solar_mw,0.07233336894949938,0.0,True
317号风电机组出力,未剥离,area_2_generation_mw,0.05709724457892773,0.0,True
317号风电机组出力,未剥离,area_3_fuel_coal_mw,0.25493175300442716,0.0,True
317号风电机组出力,未剥离,area_3_fuel_natural_gas_mw,0.28227942438576126,0.0,True
317号风电机组出力,未剥离,area_3_fuel_hydro_mw,0.07763321448159288,0.008098859339952469,True
317号风电机组出力,未剥离,area_3_fuel_wind_mw,0.7913849851124792,0.10395358502864838,False
317号风电机组出力,未剥离,area_3_fuel_solar_mw,0.10797328390025773,0.028870318084955215,False
317号风电机组出力,未剥离,area_3_generation_mw,0.0343693536602695,0.0,True
317号风电机组出力,未剥离,hour_of_day,0.0599057610320165,0.04093363881111145,False
317号风电机组出力,未剥离,day_of_week,0.014316142840529622,0.0,True
317号风电机组出力,未剥离,month_of_year,0.09476712413086674,0.0,True
317号风电机组出力,未剥离,is_weekend,0.006837039551012558,0.0,True
317号风电机组出力,已剥离,area_1_load_actual_mw,0.0638839818401481,0.0,True
317号风电机组出力,已剥离,area_2_load_actual_mw,0.060423537864673915,0.0,True
317号风电机组出力,已剥离,area_3_load_actual_mw,0.04112801326867199,0.043803147971630096,False
317号风电机组出力,已剥离,system_load_actual_mw,0.06636116584861917,0.0,True
317号风电机组出力,已剥离,area_1_load_day_ahead_mw,0.06372614043196967,0.0,True
317号风电机组出力,已剥离,area_2_load_day_ahead_mw,0.06055021621348433,0.0,True
317号风电机组出力,已剥离,area_3_load_day_ahead_mw,0.041339615911173744,0.0,True
317号风电机组出力,已剥离,system_load_day_ahead_mw,0.06593124856041122,0.0,True
317号风电机组出力,已剥离,system_losses_mw,0.18426923288968022,0.0,True
317号风电机组出力,已剥离,area_1_net_export_mw,0.37874594176721066,0.11358798295259476,False
317号风电机组出力,已剥离,area_2_net_export_mw,0.49911200972094694,0.08924504369497299,False
317号风电机组出力,已剥离,area_3_net_export_mw,0.21282937985572625,0.09787555783987045,False
317号风电机组出力,已剥离,reserve_reg_up_mw,0.1347689503606223,0.0,True
317号风电机组出力,已剥离,reserve_reg_down_mw,0.09843379105971928,0.01327547524124384,False
317号风电机组出力,已剥离,reserve_spin_r1_mw,0.0582334078277561,0.0,True
317号风电机组出力,已剥离,reserve_spin_r2_mw,0.060724601697411784,0.0,True
317号风电机组出力,已剥离,reserve_spin_r3_mw,0.041718017518194594,0.0,True
317号风电机组出力,已剥离,gen_fuel_coal_mw,0.2430672297071914,0.0,True
317号风电机组出力,已剥离,gen_fuel_natural_gas_mw,0.25133241538811824,0.0,True
317号风电机组出力,已剥离,gen_fuel_nuclear_mw,0.2813968417321283,0.0,True
317号风电机组出力,已剥离,gen_fuel_hydro_mw,0.12428984977617896,0.0,True
317号风电机组出力,已剥离,gen_fuel_solar_mw,0.09942646296037805,0.0,True
317号风电机组出力,已剥离,area_1_fuel_coal_mw,0.30855770297420126,0.0,True
317号风电机组出力,已剥离,area_1_fuel_natural_gas_mw,0.07883207657683067,0.0,True
317号风电机组出力,已剥离,area_1_fuel_nuclear_mw,0.2813968417321283,0.0,True
317号风电机组出力,已剥离,area_1_fuel_hydro_mw,0.08829950090501759,0.0,True
317号风电机组出力,已剥离,area_1_fuel_wind_mw,0.6971694060513611,0.03307253494858742,False
317号风电机组出力,已剥离,area_1_fuel_solar_mw,0.06844224757722994,0.0,True
317号风电机组出力,已剥离,area_1_generation_mw,0.05657273833198884,0.0,True
317号风电机组出力,已剥离,area_2_fuel_coal_mw,0.05016406596408951,0.0,True
317号风电机组出力,已剥离,area_2_fuel_natural_gas_mw,0.05481569033628697,0.0,True
317号风电机组出力,已剥离,area_2_fuel_hydro_mw,0.09635332576126632,0.03077264130115509,False
317号风电机组出力,已剥离,area_2_fuel_solar_mw,0.07233336894949938,0.0,True
317号风电机组出力,已剥离,area_2_generation_mw,0.05709724457892773,0.0,True
317号风电机组出力,已剥离,area_3_fuel_coal_mw,0.25493175300442716,0.009636301547288895,True
