total_losses,wind_generation_mw,solar_generation_mw,gen_fuel_coal_mw,gen_fuel_gas_mw,gen_fuel_hydro_mw,gen_fuel_multiple_fuels_mw,gen_fuel_nuclear_mw,gen_fuel_oil_mw,gen_fuel_other_renewables_mw,gen_fuel_solar_mw,gen_fuel_storage_mw,gen_fuel_wind_mw,gen_fuel_coal_pct,gen_fuel_gas_pct,gen_fuel_hydro_pct,gen_fuel_multiple_fuels_pct,gen_fuel_nuclear_pct,gen_fuel_oil_pct,gen_fuel_other_renewables_pct,gen_fuel_solar_pct,gen_fuel_wind_pct,forecast_load_mw_latest_available,prelim_load_avg_hourly,metered_load_mw,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg,total_pjm_rmccp_cr,total_pjm_rmpcp_cr,da_as_mcp_primary_reserve,da_as_mcp_synchronized_reserve,da_as_as_req_mw_primary_reserve,da_as_as_req_mw_synchronized_reserve,da_as_as_req_mw_thirty_minutes_reserve,da_as_as_mw_primary_reserve,da_as_as_mw_synchronized_reserve,da_as_as_mw_thirty_minutes_reserve,da_as_ss_mw_primary_reserve,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,net_inadv_interchange_mw,gross_actual_interchange_mw,gross_sched_interchange_mw,gross_inadv_interchange_mw
0.22758244,2.8544136e-07,0.08691391,0.48903343,0.6249862,0.20802766,4.9301313e-10,0.5456578,0.07268074,0.048890844,0.20278348,1.5237825e-10,0.18865077,0.0032147102,6.209697e-16,1.145043e-12,0.04241263,0.7630062,6.717381e-09,1.6563652e-07,1.3538384e-07,4.9912884e-05,0.023369044,0.5603997,0.70098937,3.7585986e-16,4.2126892e-13,0.5573242,2.1642504e-07,0.04177976,1.2793829e-19,3.168813e-07,4.196692e-11,1.38993625e-08,4.8353945e-07,1.903505e-13,1.643591e-06,0.009124792,2.3533827e-05,0.098487355,0.082130365,0.00011840812,1.4691226e-12,0.0009975808,0.0040557156,1.2041482e-12,1.1083705e-06,3.061338e-07,5.172677e-12,0.0071751475,1.6702856e-05,0.013444357,8.1005426e-05,0.20601901,0.07952205
0.22213723,8.70286e-08,0.08011065,0.48360223,0.61920154,0.20381266,8.25955e-11,0.53616536,0.07028659,0.050782256,0.19838165,2.2654394e-11,0.18736225,0.0021195787,3.2385405e-17,1.1658095e-13,0.04112,0.7587433,1.4041291e-09,4.579373e-08,3.7709974e-08,2.390884e-05,0.01904883,0.554688,0.69315857,1.9026233e-17,3.538365e-14,0.54977053,6.227367e-08,0.041094463,2.8090676e-21,8.0914326e-08,5.767583e-12,2.9550753e-09,1.5032317e-07,1.6388277e-14,4.8575635e-07,0.0074075176,8.849992e-06,0.099442385,0.077484176,5.2057e-05,1.4571849e-13,0.0005925881,0.003232965,1.1617793e-13,3.5322853e-07,9.263474e-08,6.012922e-13,0.007272131,6.895698e-06,0.01292854,3.4672365e-05,0.20172486,0.07666346
0.21488604,2.42501e-08,0.07552444,0.47637597,0.6119302,0.20122045,1.2058704e-11,0.5302644,0.06860751,0.05032245,0.19855249,2.9069332e-12,0.18272471,0.0013537909,1.3350375e-18,9.930292e-15,0.03735556,0.74995005,2.6036345e-10,1.14836e-08,9.5319e-09,1.0837286e-05,0.015422799,0.55087525,0.68829465,7.5931437e-19,2.4467176e-15,0.5443073,1.6303765e-08,0.04027544,4.5130565e-23,1.8618037e-08,6.79732e-13,5.580693e-10,4.2761236e-08,1.1640058e-15,1.3084271e-07,0.005427401,3.0868732e-06,0.09695331,0.07589261,2.1201273e-05,1.2065771e-14,0.00032697056,0.0023908876,9.335718e-15,1.0309172e-07,2.558834e-08,5.912131e-14,0.0066504795,2.6613457e-06,0.013076736,1.38804035e-05,0.19612388,0.07460179
0.20659876,6.132678e-09,0.07075926,0.47119406,0.60586816,0.19969198,1.5174234e-12,0.52427596,0.0678503,0.048055228,0.19892189,3.181283e-13,0.18021096,0.0008420275,4.262621e-20,6.973001e-16,0.036739916,0.7442576,4.2423103e-11,2.592212e-09,2.169972e-09,4.6297964e-06,0.012279782,0.54446524,0.6799902,2.3404032e-20,1.370358e-16,0.5361618,3.85442e-09,0.03834811,5.155262e-25,3.8285024e-09,6.784738e-14,9.274356e-11,1.10566525e-08,6.7117415e-17,3.1885588e-08,0.003983058,9.931528e-07,0.095668346,0.07671441,8.038392e-06,8.2164695e-16,0.0001732591,0.0018172631,6.154106e-16,2.7414913e-08,6.410363e-09,4.8499497e-15,0.006608276,9.551369e-07,0.013378852,5.1858046e-06,0.1928881,0.07148477
0.20323503,1.3969842e-09,0.065538354,0.46546072,0.5979156,0.19440784,1.6261275e-13,0.5196586,0.06660638,0.043220956,0.19740157,2.931036e-14,0.17852658,0.00050251477,1.0307396e-21,3.971728e-17,0.03453356,0.73395187,6.011714e-12,5.223503e-10,4.4128862e-10,1.8558023e-06,0.009619258,0.54033715,0.6752799,5.4460013e-22,6.1064268e-18,0.530271,8.165585e-10,0.03820771,4.054563e-27,6.97452e-10,5.6579997e-15,1.34259106e-11,2.5793214e-09,3.0867957e-18,6.9788095e-09,0.0027550117,2.9322297e-07,0.096618846,0.07481613,2.822934e-06,4.526752e-17,8.452856e-05,0.0012462079,3.27303e-17,6.5869954e-09,1.4451882e-09,3.2699448e-16,0.006973484,3.172096e-07,0.012716809,1.7963578e-06,0.19107792,0.068394996
0.19887571,2.843031e-10,0.05995668,0.4610367,0.5921718,0.19408157,1.4646916e-14,0.5130835,0.066266015,0.042118143,0.19472803,2.241462e-15,0.1741111,0.00028886544,1.8411977e-23,1.8027529e-18,0.034512725,0.72833776,7.3264637e-13,9.312948e-11,7.9455456e-11,6.945255e-07,0.0074210973,0.5354369,0.667916,9.32877e-24,2.1227363e-19,0.52255577,1.5366845e-10,0.03729407,2.1176421e-29,1.1150398e-10,3.8838168e-16,1.6743858e-12,5.3856913e-10,1.1105378e-19,1.3604368e-09,0.0017743779,7.89265e-08,0.094639935,0.07303857,9.142911e-07,1.981706e-18,3.8915507e-05,0.0008275822,1.3790032e-18,1.4195566e-09,2.908061e-10,1.7823992e-17,0.0064474707,9.698036e-08,0.012482256,5.74574e-07,0.18753567,0.06683466
0.19230868,5.123415e-11,0.05491558,0.45553637,0.5863568,0.19181408,1.0930878e-15,0.5049581,0.06479157,0.04265747,0.19279736,1.4008457e-16,0.17269786,0.00015926448,2.3632601e-25,6.3945204e-20,0.03439735,0.72328424,7.585348e-14,1.45479705e-11,1.2544715e-11,2.4142608e-07,0.0056015383,0.5300494,0.6608074,1.1437617e-25,5.632841e-21,0.5160906,2.5448485e-11,0.037333086,7.0503495e-32,1.5482107e-11,2.158895e-17,1.7773585e-13,9.9779164e-11,3.0591647e-21,2.340289e-10,0.001069238,1.9231969e-08,0.09146786,0.07256212,2.7144026e-07,6.7582614e-20,1.6655853e-05,0.0005102296,4.5109526e-20,2.7208083e-10,5.1768794e-11,7.7139845e-19,0.006395127,2.7106966e-08,0.012485968,1.6848843e-07,0.18421492,0.063825384
0.19155656,8.097142e-12,0.05137802,0.44918713,0.57756037,0.18695955,6.653645e-17,0.5000752,0.062921844,0.042836994,0.19594182,7.033978e-18,0.16831318,8.3981715e-05,2.113255e-27,1.7347468e-21,0.03432413,0.716204,6.58328e-15,1.9702438e-12,1.718576e-12,7.750625e-08,0.0041661123,0.5254686,0.6550927,9.726986e-28,1.1138715e-22,0.50956905,3.6710322e-12,0.036859453,1.4281297e-34,1.8459266e-12,9.545412e-19,1.5848017e-14,1.6247665e-11,6.3010845e-23,3.5173423e-11,0.0006185185,4.208991e-09,0.09083764,0.06996834,7.34912e-08,1.7565905e-21,6.616237e-06,0.00029187027,1.1204758e-21,4.595358e-11,8.074177e-12,2.5984406e-20,0.006149624,6.880063e-09,0.011672511,4.5035996e-08,0.17702739,0.063081875
0.18550766,1.1105477e-12,0.046007097,0.44460368,0.5736333,0.18654603,3.2469616e-18,0.49603075,0.06316716,0.039651204,0.19185513,2.7850497e-19,0.16451943,4.2236214e-05,1.2715942e-29,3.514471e-23,0.03211369,0.7100975,4.7201096e-16,2.286835e-13,2.019661e-13,2.2839973e-08,0.003024567,0.5206101,0.64809364,5.5391295e-30,1.5981555e-24,0.5023452,4.5618283e-13,0.035085086,1.6681311e-37,1.8666672e-13,3.2913562e-20,1.1700377e-15,2.301546e-12,9.452251e-25,4.5691203e-12,0.00033619965,8.2049995e-10,0.08963849,0.06938293,1.8013482e-08,3.3964592e-23,2.434694e-06,0.00015480776,2.061906e-23,6.771398e-12,1.0916795e-12,6.6644166e-22,0.006422107,1.5740027e-09,0.012154269,1.0891352e-08,0.17591359,0.061334565
0.181341,1.3067997e-13,0.041219544,0.43867332,0.5678887,0.18039392,1.2464664e-19,0.48792323,0.061610185,0.037591033,0.1893047,8.517759e-21,0.16294508,2.0154965e-05,4.950898e-32,5.178223e-25,0.03208481,0.70365936,2.7514269e-17,2.2464088e-14,2.0108059e-14,6.1372334e-09,0.0021477877,0.51697093,0.6426291,2.029665e-32,1.6148795e-26,0.49661073,4.824589e-14,0.035544254,1.05565e-40,1.5794876e-14,8.659938e-22,7.040377e-17,2.8044944e-13,1.0027939e-26,5.069866e-13,0.0001721705,1.41169e-10,0.08970112,0.06842598,3.967558e-09,4.7556347e-25,8.287227e-07,7.6934106e-05,2.7351156e-25,8.610251e-13,1.2648881e-13,1.27014494e-23,0.006065466,3.219102e-10,0.0123301465,2.3647044e-09,0.17170168,0.06007168
0.17696573,1.3029626e-14,0.037217785,0.43388638,0.5615423,0.17849891,3.6863785e-21,0.48367572,0.05977732,0.03566216,0.18898611,1.9668754e-22,0.15878989,9.103711e-06,1.1929188e-34,5.3873202e-27,0.030791936,0.6968967,1.2812541e-18,1.8421378e-15,1.6731133e-15,1.4929618e-09,0.0014871524,0.511965,0.6359804,4.5733784e-35,1.1114731e-28,0.4895333,4.2856386e-15,0.03443695,3.4e-44,1.1019046e-15,1.6972295e-23,3.3934574e-18,2.9039152e-14,7.280647e-29,4.7436837e-14,8.246482e-05,2.1225055e-11,0.08633957,0.06551946,7.7874984e-10,4.6792444e-27,2.5944863e-07,3.5746514e-05,2.5365697e-27,9.3358874e-14,1.2402509e-14,1.7508113e-25,0.0057550226,5.833483e-11,0.011967896,4.5705317e-10,0.16753171,0.061900187
0.17143649,1.085905e-15,0.03272356,0.42870328,0.5545998,0.17528003,8.2074395e-23,0.47854242,0.05912089,0.03530468,0.18582533,3.3435522e-24,0.1580813,3.875919e-06,1.6902628e-37,3.8289148e-29,0.030960796,0.6915425,4.6751405e-20,1.2422722e-16,1.1462281e-16,3.2624417e-10,0.0009997752,0.50754935,0.6298418,6.015656e-38,5.018361e-31,0.48367143,3.1516407e-16,0.03479217,0.0,6.236132e-17,2.4122297e-25,1.2854988e-19,2.5212073e-15,3.4860968e-31,3.6904624e-15,3.724163e-05,2.75867e-12,0.08543438,0.06557119,1.3498608e-10,3.1282883e-29,7.424607e-08,1.5401609e-05,1.5892222e-29,8.520012e-15,1.0150834e-15,1.6935929e-27,0.005558557,9.276932e-12,0.01211234,7.7922765e-11,0.16791664,0.05973431
0.16729338,7.45285e-17,0.029223498,0.4233069,0.5489498,0.17158934,1.3408551e-24,0.47259858,0.058517177,0.033661112,0.1866995,4.0681967e-26,0.15650806,1.5477543e-06,1.3275e-40,1.791069e-31,0.028106287,0.6860069,1.3085333e-21,6.776842e-18,6.360853e-18,6.350208e-11,0.0006547283,0.50276804,0.6236287,4.3486e-41,1.42430775e-33,0.47706005,1.8886793e-17,0.034422625,0.0,2.8125981e-18,2.4130955e-27,3.747718e-21,1.8087954e-16,1.055636e-33,2.3507512e-16,1.5811378e-05,3.0631696e-13,0.0851449,0.065783866,2.0459849e-11,1.3681236e-31,1.9317936e-08,6.2010354e-06,6.4712175e-32,6.451892e-16,6.8313e-17,1.1113915e-29,0.005035801,1.2811974e-12,0.011949758,1.16014524e-11,0.1713837,0.05834422
0.16686665,4.1441625e-18,0.025514446,0.418627,0.5419575,0.17214563,1.5622178e-26,0.46610916,0.05796443,0.031936195,0.18509836,3.4332496e-28,0.15307508,5.7700925e-07,5.3e-44,5.286336e-34,0.027091935,0.67795306,2.74393e-23,2.9370327e-19,2.8084578e-19,1.0909479e-11,0.00041561993,0.5000101,0.619726,1.5e-44,2.4202219e-36,0.4719075,9.064625e-19,0.03282405,0.0,9.913407e-20,1.6431121e-29,8.215779e-23,1.0553196e-17,1.9271148e-36,1.2054872e-17,6.2809336e-06,2.8686302e-14,0.0842199,0.06654028,2.6826829e-12,3.7491697e-34,4.5365485e-09,2.320338e-06,1.6389281e-34,3.9914108e-17,3.7184817e-18,4.762597e-32,0.003909338,1.5191873e-13,0.012171405,1.4920511e-12,0.16517244,0.05789412
0.162715,1.8338066e-19,0.022213936,0.4129048,0.5390363,0.16871403,1.2573041e-28,0.4628991,0.056964137,0.031096902,0.18385969,1.9399142e-30,0.14928456,1.9977135e-07,0.0,9.381409e-37,0.02868376,0.6726185,4.1995296e-25,9.913433e-21,9.672937e-21,1.6378198e-12,0.00025484094,0.49467373,0.61240894,0.0,2.327503e-39,0.4643763,3.4184444e-20,0.033457648,0.0,2.6722958e-21,7.333521e-32,1.3198841e-24,4.920065e-19,2.007125e-39,4.8853385e-19,2.3258096e-06,2.2341201e-15,0.08256347,0.064155914,3.0074017e-13,6.128555e-37,9.541468e-10,8.0462354e-07,2.454983e-37,1.9830462e-18,1.6078129e-19,1.2762503e-34,0.0038852266,1.5275487e-14,0.012021763,1.6380563e-13,0.16231641,0.056693044
0.15901825,6.3315243e-21,0.01935381,0.40919003,0.5323379,0.16772796,6.7439536e-31,0.45718306,0.05516662,0.02960311,0.1852239,7.05184e-33,0.1507522,6.386699e-08,0.0,9.46936e-40,0.027576659,0.66841257,4.5562826e-27,2.5494048e-22,2.5428796e-22,2.1255349e-13,0.00015087772,0.4900709,0.6063815,0.0,1.187e-42,0.4583888,9.918905e-22,0.032730367,0.0,5.379196e-23,2.0555652e-34,1.5100016e-26,1.7979108e-20,1.118e-42,1.5329531e-20,7.9876327e-07,1.424903e-16,0.08225906,0.063877754,2.845851e-14,5.6456e-40,1.7818874e-10,2.570696e-07,2.05196e-40,7.7650184e-20,5.4133595e-21,2.0353037e-37,0.0035082693,1.2849391e-15,0.012644734,1.5153972e-14,0.1581817,0.05443823
0.15872525,1.6689801e-22,0.016333122,0.40266892,0.5261826,0.1644343,2.3150821e-33,0.45191494,0.054844126,0.028486555,0.18291023,1.5759558e-35,0.14606221,1.873904e-08,0.0,5.1e-43,0.026950162,0.6598911,3.3918657e-29,4.875264e-24,4.9808133e-24,2.3565946e-14,8.5938664e-05,0.4875516,0.60201615,0.0,0.0,0.45289794,2.1635145e-23,0.031858616,0.0,7.874096e-25,3.4457427e-37,1.1913721e-28,5.041162e-22,0.0,3.6413403e-22,2.5314702e-07,7.3179105e-18,0.08211706,0.060765732,2.2416073e-15,2.75e-43,2.927386e-11,7.532374e-08,9e-44,2.3472597e-21,1.3884119e-22,1.82421e-40,0.0036508264,8.90909e-17,0.011803839,1.1647562e-15,0.15417485,0.053957004
0.15649715,3.278856e-24,0.013733952,0.3981698,0.52185947,0.16191746,4.856798e-36,0.44716215,0.05377794,0.026427794,0.18203841,2.0553059e-38,0.14377077,5.0123794e-09,0.0,0.0,0.026172826,0.6558376,1.6701091e-31,6.7479717e-26,7.077007e-26,2.2035518e-15,4.6971207e-05,0.48316866,0.5968292,0.0,0.0,0.4464375,3.457135e-25,0.03129939,0.0,8.137459e-27,3.26482e-40,6.2530225e-31,1.05933946e-23,0.0,6.385994e-24,7.356547e-08,2.9707194e-19,0.081425145,0.06051784,1.4474034e-16,0.0,4.18751e-12,2.0093504e-08,0.0,5.353593e-23,2.6474294e-24,8.5e-44,0.0037095996,5.00954e-18,0.012338306,7.323729e-17,0.15659365,0.054001294
0.15274052,4.6741463e-26,0.011330264,0.39400086,0.51480746,0.15815721,5.905136e-39,0.4443507,0.052604325,0.025133386,0.18005514,1.4725e-41,0.14172722,1.2135152e-09,0.0,0.0,0.026050044,0.6484387,5.2177246e-34,6.5596302e-28,7.0795085e-28,1.7134669e-16,2.4528179e-05,0.47980577,0.59136283,0.0,0.0,0.44109875,3.9324493e-27,0.03136487,0.0,5.7437544e-29,1.64e-43,2.095998e-33,1.6253002e-25,0.0,8.041714e-26,1.947445e-08,9.339923e-21,0.078739345,0.059923597,7.5338866e-18,0.0,5.1580815e-13,4.8490985e-09,0.0,8.982029e-25,3.6529572e-26,0.0,0.0031745634,2.2440433e-19,0.012331029,3.7037885e-18,0.15369418,0.052104443
0.15393505,4.692822e-28,0.0092315255,0.39077327,0.51190376,0.15653023,3.912e-42,0.4379551,0.051526923,0.024688771,0.17901227,6e-45,0.14062263,2.6385105e-10,0.0,0.0,0.026016567,0.6455159,9.864053e-37,4.3296056e-30,4.8219873e-30,1.0910823e-17,1.2199841e-05,0.47445652,0.58451086,0.0,0.0,0.433222,3.083534e-29,0.030834123,0.0,2.6676055e-31,0.0,4.2832187e-36,1.7684097e-27,0.0,7.048961e-28,4.66238e-09,2.2235025e-22,0.077842295,0.05863706,3.103437e-19,0.0,5.4050927e-14,1.0505502e-09,0.0,1.0776548e-26,3.539011e-28,0.0,0.002554858,7.852629e-21,0.011524393,1.4786894e-19,0.15077055,0.050618064
0.14994673,3.2092207e-30,0.007380897,0.38497275,0.5050373,0.1529295,1e-45,0.4331208,0.050765246,0.022306994,0.17766927,0.0,0.13838242,5.1086305e-11,0.0,0.0,0.025352925,0.63908464,1.068469e-39,1.8678787e-32,2.1534852e-32,5.594213e-19,5.765675e-06,0.47241426,0.5799028,0.0,0.0,0.42851055,1.6076433e-31,0.03062277,0.0,7.814626e-34,0.0,5.058599e-39,1.3207889e-29,0.0,4.153411e-30,1.0015638e-09,3.9092164e-24,0.076324224,0.056885004,9.913986e-21,0.0,4.75489e-15,2.0259877e-10,0.0,8.9588285e-29,2.32731e-30,0.0,0.0020264448,2.1006212e-22,0.01056023,4.565602e-21,0.14841117,0.0512434
0.14736715,1.4396057e-32,0.005849473,0.380811,0.501254,0.15255599,0.0,0.42884573,0.05067566,0.02197394,0.17689995,0.0,0.13767269,8.727455e-12,0.0,0.0,0.025483541,0.6350223,6.22e-43,5.044504e-35,6.041973e-35,2.2670704e-20,2.5757006e-06,0.46735936,0.5731253,0.0,0.0,0.42117018,5.3498364e-34,0.030372923,0.0,1.3758903e-36,0.0,3.245e-42,6.527753e-32,0.0,1.5815429e-32,1.9141173e-10,4.9366188e-26,0.076549694,0.057884607,2.401591e-22,0.0,3.4610177e-16,3.4461614e-11,0.0,4.9806575e-31,1.00002155e-32,0.0,0.0015860714,4.193985e-24,0.010888795,1.0657322e-22,0.14733776,0.049433503
0.14504088,4.0590127e-35,0.004521266,0.3741313,0.49549672,0.15101923,0.0,0.42320004,0.049223267,0.022149727,0.17598383,0.0,0.13450605,1.3024733e-12,0.0,0.0,0.025677266,0.628298,0.0,8.117108e-38,1.0141676e-37,7.1148473e-22,1.0841424e-06,0.4659204,0.5704114,0.0,0.0,0.41785046,1.0846307e-36,0.030146733,0.0,1.377136e-39,0.0,1e-45,2.048079e-34,0.0,3.7213494e-35,3.2244003e-11,4.3408275e-28,0.07361149,0.055902954,4.3033873e-24,0.0,2.0516294e-17,5.1188654e-12,0.0,1.7790067e-33,2.6888446e-35,0.0,0.0010548246,6.08557e-26,0.011035989,1.8339931e-24,0.14547938,0.048384152
0.1440233,6.85065e-38,0.0034145229,0.37076098,0.49021512,0.14966309,0.0,0.4206793,0.04931966,0.020131445,0.17341514,0.0,0.13153864,1.6796754e-13,0.0,0.0,0.025294514,0.62297654,0.0,7.3505e-41,9.626e-41,1.6905927e-23,4.2765498e-07,0.4625913,0.56566787,0.0,0.0,0.41247472,1.269889e-39,0.02978527,0.0,7.34e-43,0.0,0.0,3.8906458e-37,0.0,5.139983e-38,4.7395894e-12,2.5667457e-30,0.07306495,0.055359118,5.5486775e-26,0.0,9.733293e-19,6.5677715e-13,0.0,3.900414e-36,4.3056697e-38,0.0,0.0006077651,6.230046e-28,0.0105634425,2.26249e-26,0.14662808,0.048165046
0.14239796,6.5422e-41,0.0025359336,0.3666184,0.48512927,0.14554718,0.0,0.4147284,0.048392568,0.019302065,0.17284995,0.0,0.12884682,1.8497561e-14,0.0,0.0,0.025219949,0.6172445,0.0,3.5e-44,4.9e-44,2.966365e-25,1.5735735e-07,0.4601311,0.56163347,0.0,0.0,0.40710127,8.07e-43,0.029851884,0.0,0.0,0.0,0.0,4.23758e-40,0.0,3.9267e-41,6.012811e-13,9.812358e-33,0.073244855,0.055462684,4.9916724e-28,0.0,3.625489e-20,7.193036e-14,0.0,4.981256e-39,3.8781e-41,0.0,0.00028124466,4.352811e-30,0.010842231,1.9392298e-28,0.14448482,0.04719742
0.13965333,3.4e-44,0.0018288556,0.3631178,0.4810741,0.1456577,0.0,0.41018766,0.047009163,0.017746162,0.16913942,0.0,0.12929825,1.717212e-15,0.0,0.0,0.024775552,0.61312103,0.0,0.0,0.0,3.7380555e-27,5.3719425e-08,0.45644712,0.5559548,0.0,0.0,0.4011734,0.0,0.030289168,0.0,0.0,0.0,0.0,2.48e-43,0.0,1.5e-44,6.5053126e-14,2.3190723e-35,0.070787564,0.05540859,3.026575e-30,0.0,1.0381187e-21,6.637902e-15,0.0,3.488e-42,1.8e-44,0.0,0.000107876825,1.9993543e-32,0.010327761,1.1149862e-30,0.13908458,0.045660295
0.1383856,0.0,0.0012964305,0.36005417,0.47690177,0.14341144,0.0,0.40802786,0.047387432,0.016637783,0.16837543,0.0,0.12646043,1.3250261e-16,0.0,0.0,0.023682052,0.6080442,0.0,0.0,0.0,3.2795078e-29,1.6917534e-08,0.45275864,0.55091864,0.0,0.0,0.39516497,0.0,0.028062183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9244555e-15,3.219081e-38,0.07120896,0.05462848,1.1894521e-32,0.0,2.232319e-23,5.0889104e-16,0.0,1e-45,0.0,0.0,3.6655205e-05,5.786749e-35,0.010089335,4.133086e-33,0.13938124,0.04493643
0.13603276,0.0,0.00089567265,0.35515204,0.472558,0.14265805,0.0,0.40361667,0.046744518,0.016052466,0.16884619,0.0,0.12620135,8.3677136e-18,0.0,0.0,0.023397105,0.60257894,0.0,0.0,0.0,1.9345027e-31,4.884314e-09,0.44992244,0.5461453,0.0,0.0,0.38963515,0.0,0.028924597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4774474e-16,2.473e-41,0.07017956,0.054537114,2.8983974e-35,0.0,3.5127175e-25,3.1912717e-17,0.0,0.0,0.0,0.0,1.1204439e-05,1.0054617e-37,0.01029051,9.441541e-36,0.14142655,0.044817366
0.13220714,0.0,0.00059924764,0.3520516,0.46651107,0.14043775,0.0,0.39852247,0.04597745,0.014718162,0.16590238,0.0,0.124612175,4.2522259e-19,0.0,0.0,0.024006538,0.5985772,0.0,0.0,0.0,7.3761187e-34,1.2840395e-09,0.44704655,0.5420304,0.0,0.0,0.3849347,0.0,0.028578263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.764639e-17,1e-44,0.07016159,0.052851807,4.1620016e-38,0.0,3.9298077e-27,1.6094245e-18,0.0,0.0,0.0,0.0,3.096143e-06,9.918e-41,0.010260405,1.2620865e-38,0.13895568,0.043987222
0.13172556,0.0,0.0003891092,0.34865585,0.4647989,0.13919921,0.0,0.39496717,0.045411024,0.013808226,0.16292527,0.0,0.12198942,1.7067405e-20,0.0,0.0,0.023107603,0.59558547,0.0,0.0,0.0,1.738366e-36,3.051346e-10,0.4425038,0.535934,0.0,0.0,0.37791765,0.0,0.027662264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3710143e-18,0.0,0.0691949,0.05401737,3.3207e-41,0.0,3.02636e-29,6.40672e-20,0.0,0.0,0.0,0.0,7.7473226e-07,5.2e-44,0.009629758,9.298e-42,0.13514921,0.0434799
0.13235272,0.0,0.0002453652,0.3459663,0.45874608,0.13795638,0.0,0.39253715,0.04444197,0.013261667,0.16334753,0.0,0.1205161,5.300979e-22,0.0,0.0,0.0230645,0.5894983,0.0,0.0,0.0,2.405581e-39,6.502854e-11,0.4402921,0.5324978,0.0,0.0,0.37334388,0.0,0.026749372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3588773e-20,0.0,0.06766372,0.05315483,1.4e-44,0.0,1.547109e-31,1.972077e-21,0.0,0.0,0.0,0.0,1.7447555e-07,0.0,0.009949455,4e-45,0.13679616,0.043622248
0.13000184,0.0,0.00014909852,0.33918536,0.4547621,0.13694811,0.0,0.3877887,0.044253767,0.012681468,0.16035609,0.0,0.11973999,1.2454982e-23,0.0,0.0,0.023548188,0.58496237,0.0,0.0,0.0,1.841e-42,1.232193e-11,0.43774527,0.52801245,0.0,0.0,0.36824876,0.0,0.027589874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6170923e-21,0.0,0.06712787,0.05180715,0.0,0.0,5.038816e-34,4.5884186e-23,0.0,0.0,0.0,0.0,3.508352e-08,0.0,0.009442449,0.0,0.13577263,0.043444216
0.1282252,0.0,8.739942e-05,0.33658138,0.44974282,0.13740303,0.0,0.38201404,0.04379685,0.010801701,0.16051802,0.0,0.11770418,2.158865e-25,0.0,0.0,0.023318138,0.57969207,0.0,0.0,0.0,1e-45,2.0566743e-12,0.4349538,0.5245947,0.0,0.0,0.36298323,0.0,0.027467187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6819597e-23,0.0,0.066041164,0.051689483,0.0,0.0,9.977048e-37,7.868865e-25,0.0,0.0,0.0,0.0,6.243622e-09,0.0,0.00975783,0.0,0.13165542,0.043498576
0.12790968,0.0,4.920985e-05,0.33304563,0.44535515,0.13431151,0.0,0.37968722,0.04269246,0.010295116,0.15804046,0.0,0.11643225,2.6845703e-27,0.0,0.0,0.023860672,0.5749713,0.0,0.0,0.0,0.0,2.9933507e-13,0.43242404,0.52057874,0.0,0.0,0.3588077,0.0,0.02721482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1670823e-25,0.0,0.066616945,0.050890997,0.0,0.0,1.137999e-39,9.671574e-27,0.0,0.0,0.0,0.0,9.738834e-10,0.0,0.009982824,0.0,0.13215363,0.043257397
0.12453069,0.0,2.6550288e-05,0.33049592,0.44117346,0.13459043,0.0,0.3781679,0.0434639,0.008751546,0.15606524,0.0,0.115932,2.3213536e-29,0.0,0.0,0.022556584,0.5700903,0.0,0.0,0.0,0.0,3.7571776e-14,0.42915463,0.515307,0.0,0.0,0.35271165,0.0,0.02690864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.386963e-27,0.0,0.06447613,0.050839998,0.0,0.0,7.02e-43,8.2569353e-29,0.0,0.0,0.0,0.0,1.3173997e-10,0.0,0.010635045,0.0,0.13079707,0.042249702
0.12362599,0.0,1.3683052e-05,0.32589328,0.43763807,0.13161963,0.0,0.37394908,0.042336352,0.0077319145,0.15387583,0.0,0.11558736,1.3477579e-31,0.0,0.0,0.022264695,0.5654199,0.0,0.0,0.0,0.0,4.0184285e-15,0.42704493,0.51188296,0.0,0.0,0.3479858,0.0,0.027012397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.130867e-29,0.0,0.065477245,0.049030483,0.0,0.0,0.0,4.727166e-31,0.0,0.0,0.0,0.0,1.5277928e-11,0.0,0.010282949,0.0,0.13276896,0.042737897
